line_id,segment_id,global_segment_id,line_segment_count,line_total_length_km,segment_length_km,start_x_km,start_y_km,end_x_km,end_y_km,mid_x_km,mid_y_km,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,along_line_start_km,along_line_end_km,along_line_mid_km,raw_azimuth_deg,strike_deg,first_associated_event_time,first_associated_event_elapsed_minutes,total_associated_events,activated,activation_bin,activation_minutes,activation_hours,peak_count,peak_rate_events_per_hour,peak_bin,peak_bin_start_minutes,max_cumulative_count,first_associated_event_elapsed_hours,activation_delay_from_first_event_minutes,activation_delay_from_first_event_hours,activation_threshold_count_per_bin,activation_threshold_rate_per_hour,ever_associated,segment_dx_km,segment_dy_km,segment_mid_distance_from_origin_km,bend_flag,local_turn_angle_deg,distance_to_mw64_km,distance_to_mw71_km,is_nearest_to_mw71,neighborhood_type
875,0,915,1,0.1419311903058824,0.1419147364165216,-5.920608886438426,4.83875935458208,-5.854816951261459,4.713016705978511,-5.887712918849942,4.775888030280296,-117.608876845,35.7838124470001,-117.608148213,35.78267956500002,-117.6085125264142,35.783246006579155,0.0,0.1419311903058824,0.0709655951529412,297.6197740332837,152.3802259667163,,,0,False,,,,,,,,,,,,5,10.0,False,0.06579193517696691,-0.12574264860356887,7.581178661169193,False,,13.577323314244397,1.6151785496488409,,spatial_within_3km
821,1,860,2,1.2464464121602017,0.6226644070183665,-5.286929820987905,2.732810181706279,-5.040091671822714,2.161161782876861,-5.16351074640531,2.4469859822915705,-117.60185393963128,35.764835822558446,-117.599120761214,35.7596850263429,-117.60048730634652,35.76226043277703,0.6232232060801008,1.2464464121602017,0.9348348091201512,293.3547181370732,156.64528186292682,,,0,False,,,,,,,,,,,,5,10.0,False,0.24683814916519076,-0.5716483988294181,5.71398141629587,False,,11.5943850305745,1.6965140318515441,,spatial_within_3km
874,0,914,1,0.0436514276127699,0.0436514276127699,-5.946299633892025,4.889436181248955,-5.932703091508644,4.8479562925334605,-5.939501362700335,4.868696236891208,-117.60916138199998,35.7842690250001,-117.609010685,35.78389526299999,-117.60908603332348,35.78408214402661,0.0,0.0436514276127699,0.0218257138063849,288.1484388902859,161.85156110971414,,,0,False,,,,,,,,,,,,5,10.0,False,0.013596542383380594,-0.041479888715494795,7.679966112206338,False,,13.6768579163969,1.7062476101600728,,spatial_within_3km
889,0,929,1,0.3306929989286229,0.327924237810179,-5.650501636312982,5.077869526558349,-5.633261841092568,5.405340281289432,-5.641881738702775,5.24160490392389,-117.605890922,35.7859690540001,-117.605702533245,35.7889205336558,-117.60579672934934,35.787444794045705,0.0,0.3306929989286229,0.1653464994643114,86.98642866734968,3.0135713326503293,2019-07-05 04:45:10.690000+00:00,671.3608333333334,8,False,,,,2.0,4.0,49.0,1470.0,8.0,11.189347222222224,,,5,10.0,True,0.017239795220413967,0.3274707547310829,7.700990294913169,False,,13.70014469298261,1.7077479046519364,,spatial_within_3km
873,0,913,1,0.0484190286404074,0.0484190286404074,-5.981039057690881,4.920390268575662,-5.960679448767117,4.876459770525311,-5.970859253229,4.898425019550487,-117.609545862,35.78454779300011,-117.609320339,35.784151986,-117.60943310022031,35.784349889556246,0.0,0.0484190286404074,0.0242095143202037,294.8653856822091,155.13461431779095,,,0,False,,,,,,,,,,,,5,10.0,False,0.02035960892376476,-0.04393049805035165,7.723064669807483,False,,13.720005890007904,1.7484209176281145,,spatial_within_3km
762,1,798,2,1.7131734681890751,0.8520205279342761,-4.386601110012924,2.598187651025769,-3.853572848389022,1.9334923431353013,-4.120086979200973,2.265839997080535,-117.59189718791728,35.76362693677033,-117.585999749689,35.75763847153831,-117.58894835829244,35.760632741058714,0.8565867340945377,1.7131734681890751,1.2848801011418065,308.72660312076914,141.2733968792309,2019-07-05 02:58:39.140000+00:00,564.8349999999999,3,False,,,,1.0,2.0,18.0,540.0,3.0,9.413916666666664,,,5,10.0,True,0.5330282616239019,-0.6646953078904678,4.702036538410917,False,,10.634820782818696,1.7663677941789206,,spatial_within_3km
872,0,912,1,0.0431292118359179,0.0431292118359179,-5.996011258600792,4.942646538368427,-5.979908276660781,4.90263625361279,-5.9879597676307865,4.922641395990608,-117.609711635,35.78474829,-117.609533222,35.784387789000014,-117.60962242829844,35.78456803953584,0.0,0.0431292118359179,0.0215646059179589,291.92335851874304,158.07664148125698,,,0,False,,,,,,,,,,,,5,10.0,False,0.016102981940010253,-0.04001028475563739,7.751648888609784,False,,13.748726048194284,1.7756018530610225,,spatial_within_3km
871,0,911,1,0.1007925360566688,0.1007914831411257,-6.024057648859422,4.988546025172223,-5.98740754059671,4.894654105189089,-6.005732594728066,4.941600065180656,-117.6100222,35.78516179500011,-117.609616111,35.784315803,-117.60981915442343,35.784738799186634,0.0,0.1007925360566688,0.0503962680283344,291.3228684585013,158.67713154149868,,,0,False,,,,,,,,,,,,5,10.0,False,0.03665010826271242,-0.09389191998313429,7.777418286524942,False,,13.77455024090701,1.8006670264985583,,spatial_within_3km
249,0,252,1,0.3110483742045133,0.3105986125756494,-3.978158121792291,2.071744409041222,-4.139957874512998,2.3368714317179693,-4.059057998152644,2.204307920379596,-117.58737800029398,35.75888400019651,-117.589168449764,35.761272842367795,-117.58827321164406,35.76007842473443,0.0,0.3110483742045133,0.1555241871022566,121.39457208754284,148.60542791245717,,,0,False,,,,,,,,,,,,5,10.0,False,-0.1617997527207069,0.26512702267674726,4.618974479277318,False,,10.549273922170231,1.8394651485677815,,spatial_within_3km
338,0,343,1,0.0434716753440893,0.0434716753440893,-6.021439378072189,4.981236804477434,-6.03761561406669,5.02158672326635,-6.02952749606944,5.001411763871892,-117.609993184338,35.7850959355291,-117.61017241382604,35.785459496358705,-117.6100827988778,35.7852777159801,0.0,0.0434716753440893,0.0217358376720446,111.84579248545911,158.15420751454087,,,0,False,,,,,,,,,,,,5,10.0,False,-0.01617623599450102,0.04034991878891603,7.8338573804769736,False,,13.831492833233433,1.852709783280979,,spatial_within_3km
343,0,348,1,0.2179019119120879,0.2162614490879106,-6.063726927707418,5.074041718026358,-6.144726404509758,5.274561290934716,-6.104226666108588,5.174301504480537,-117.61046162950105,35.785932094590514,-117.61135911243298,35.787738805601485,-117.61091036588562,35.786835451002496,0.0,0.2179019119120879,0.1089509559560439,111.99614595314203,158.00385404685795,2019-07-05 18:02:30.200000+00:00,1468.686,1,False,,,,1.0,2.0,48.0,1440.0,1.0,24.4781,,,5,10.0,True,-0.08099947680233921,0.20051957290835798,8.002185904520134,False,,14.000923583891424,2.011963056463698,,spatial_within_3km
833,0,873,1,0.0419940339791133,0.0419940339791133,-6.446723808534004,3.40150779781202,-6.458064698823485,3.4419414854657684,-6.452394253678744,3.4217246416388942,-117.614684549053,35.77085566735521,-117.61481029406,35.77122000879641,-117.61474742141291,35.77103783809505,0.0,0.0419940339791133,0.0209970169895566,105.66781097771366,164.33218902228634,2019-07-05 01:05:21.630000+00:00,451.54316666666665,3,False,,,,1.0,2.0,15.0,450.0,3.0,7.525719444444444,,,5,10.0,True,-0.011340890289480932,0.04043368765374833,7.303532784078215,False,,13.207924012134905,2.0612191834892424,,spatial_within_3km
975,0,1017,1,0.0507011220731267,0.0507011220731267,-6.142325791174543,5.256353967165906,-6.120772812314255,5.210461997479238,-6.131549301744399,5.233407982322572,-117.61133241875602,35.78757472429409,-117.611093663138,35.7871612502093,-117.6112130406377,35.78736798731459,0.0,0.0507011220731267,0.0253505610365633,295.156908186208,154.843091813792,,,0,False,,,,,,,,,,,,5,10.0,False,0.02155297886028862,-0.04589196968666798,8.061293689548833,False,,14.060304578580629,2.0689600521642855,,spatial_within_3km
120,0,121,1,0.7258717747500801,0.7073441857356432,-4.701718985680706,1.6284398858998634,-4.964438355508797,2.2851851407827217,-4.833078670594752,1.9568125133412928,-117.595376086737,35.7548854381125,-117.598284993358,35.760803195711,-117.59683048615896,35.75784432644698,0.0,0.7258717747500801,0.36293588737504,111.80300899630862,158.19699100369138,,,0,False,,,,,,,,,,,,5,10.0,False,-0.2627193698280914,0.6567452548828583,5.2141887814430925,False,,11.049590072639653,2.071332433991083,,spatial_within_3km
212,0,215,1,0.236645808016335,0.2341244082395208,-6.453192841410608,3.3908733225308394,-6.425700195017795,3.1583687141295744,-6.439446518214201,3.274621018330207,-117.614756004686,35.770759779840006,-117.614450099393,35.76866447008931,-117.61460305002616,35.76971212515407,0.0,0.236645808016335,0.1183229040081675,276.7436600331188,173.25633996688123,2019-07-05 00:57:57.170000+00:00,444.1355,1,False,,,,1.0,2.0,14.0,420.0,1.0,7.402258333333333,,,5,10.0,True,0.02749264639281357,-0.23250460840126497,7.224237971899248,False,,13.115112966420867,2.094828413103125,,spatial_within_3km
711,0,746,1,0.4151564775073879,0.4121713937689127,-4.82046330118098,1.7698122914289742,-5.023504718650869,2.128503580190252,-4.921984009915924,1.949157935809613,-117.596689871241,35.7561590112294,-117.598937146632,35.75939077266612,-117.5978134862066,35.75777489741835,0.0,0.4151564775073879,0.2075782387536939,119.5125404474312,150.4874595525688,,,0,False,,,,,,,,,,,,5,10.0,False,-0.20304141746988869,0.35869128876127787,5.293877903068566,False,,11.120509303146635,2.096101232694446,,spatial_within_3km
344,0,349,1,0.0423814863373942,0.0423814863373941,-6.142325791174543,5.256353967165906,-6.157091209114624,5.296080190460117,-6.149708500144584,5.276217078813012,-117.61133241875602,35.78757472429409,-117.61149604950302,35.7879326706563,-117.61141423394594,35.78775369750575,0.0,0.0423814863373942,0.0211907431686971,110.38906215758324,159.61093784241675,2019-07-06 00:00:45.290000+00:00,1826.9375,1,False,,,,1.0,2.0,60.0,1800.0,1.0,30.448958333333334,,,5,10.0,True,-0.01476541794008046,0.039726223294210605,8.102924243722674,False,,14.102115937276876,2.1092388240700526,,spatial_within_3km
248,0,251,1,0.9856161192396664,0.9825024251161972,-3.4949404855667785,1.5958240872243443,-4.076861018322975,2.387455004328997,-3.785900751944877,1.991639545776671,-117.582032806868,35.7545965066236,-117.588471000336,35.761729000093304,-117.58525175992068,35.7581627975108,0.0,0.9856161192396664,0.4928080596198332,126.31926064776452,143.6807393522355,2019-07-04 17:36:59.360000+00:00,3.172,44,False,,,,4.0,8.0,36.0,1080.0,44.0,0.0528666666666666,,,5,10.0,True,-0.5819205327561967,0.7916309171046525,4.277811658298935,False,,10.203291114751929,2.1194163991806567,,spatial_within_3km
737,0,772,1,0.0437797248564738,0.0437797248564738,-6.144292565424812,5.271404910043169,-6.162350353125588,5.311286993888704,-6.1533214592752,5.291345951965937,-117.611354289369,35.7877103609445,-117.61155433996102,35.7880696913632,-117.61145431443975,35.78789002619819,0.0,0.0437797248564738,0.0218898624282369,114.36004019560932,155.63995980439068,,,0,False,,,,,,,,,,,,5,10.0,False,-0.018057787700776373,0.03988208384553449,8.115522593435557,False,,14.114786894875941,2.121312017551314,,spatial_within_3km
834,0,874,1,0.0667748702336165,0.0667748702336165,-6.414043178300491,3.1283884349056086,-6.385123625774912,3.068200871601911,-6.399583402037702,3.09829465325376,-117.614320947754,35.7683943434242,-117.614000656005,35.7678520801094,-117.6141608013356,35.7681232118797,0.0,0.0667748702336165,0.0333874351168082,295.66384257246096,154.33615742753904,2019-07-05 06:51:48.790000+00:00,797.9958333333333,3,False,,,,1.0,2.0,26.0,780.0,3.0,13.299930555555555,,,5,10.0,True,0.028919552525579206,-0.060187563303697456,7.110140468233893,False,,12.984803795458117,2.125750230415822,,spatial_within_3km
345,0,350,1,0.04545150523379,0.04545150523379,-6.161893373258828,5.310202918002505,-6.183515551014759,5.350181921955933,-6.172704462136794,5.33019241997922,-117.611549276778,35.78805992382651,-117.61178875724497,35.78842010500391,-117.61166901674125,35.78824001447758,0.0,0.04545150523379,0.022725752616895,118.40622186412044,151.59377813587955,,,0,False,,,,,,,,,,,,5,10.0,False,-0.02162217775593067,0.03997900395342757,8.155564456914519,False,,14.154950348561515,2.16045891211011,,spatial_within_3km
215,0,218,1,0.0598565245399237,0.0598565245399237,-6.441208712488342,3.091185377552728,-6.431749485203716,3.032081007585895,-6.4364790988460285,3.061633192569311,-117.61462106411102,35.76805886662339,-117.614515983726,35.7675262395444,-117.61456852374288,35.76779255310134,0.0,0.0598565245399237,0.0299282622699618,279.09266646271504,170.90733353728496,,,0,False,,,,,,,,,,,,5,10.0,False,0.009459227284625449,-0.059104369966833215,7.127542423284757,False,,12.995783223504517,2.1747537131177905,,spatial_within_3km
822,0,861,1,0.0787893085563947,0.0787893085563947,-4.8997938675472,1.885268951792875,-4.847537750322784,1.826302407418774,-4.873665808934992,1.8557856796058243,-117.597567734563,35.7571991958862,-117.596989574809,35.75666800682309,-117.59727865372508,35.756933601708056,0.0,0.0787893085563947,0.0393946542781973,311.54734340583104,138.45265659416896,2019-07-06 01:18:14.600000+00:00,1904.426,1,False,,,,1.0,2.0,63.0,1890.0,1.0,31.74043333333333,,,5,10.0,True,0.05225611722441581,-0.05896654437410098,5.215032013881796,False,,11.029895051584916,2.177992304516859,,spatial_within_3km
738,0,773,1,0.0456343660777373,0.0456343660777373,-6.198832764749819,5.372568472249563,-6.176486092176106,5.332780011708846,-6.187659428462963,5.352674241979205,-117.611958361289,35.78862177077811,-117.611710866963,35.7882633118024,-117.61183461384806,35.78844254135666,0.0,0.0456343660777373,0.0228171830388686,299.3201791950091,150.67982080499092,,,0,False,,,,,,,,,,,,5,10.0,False,0.02234667257371381,-0.039788460540717274,8.181579966204222,False,,14.181013514066837,2.1861184881934266,,spatial_within_3km
578,0,585,1,0.041686996703482,0.041686996703482,-6.42248987933562,3.0055114842746926,-6.417301351824749,2.9641486401216963,-6.4198956155801845,2.9848300621981947,-117.614413372879,35.767286837317705,-117.614355664282,35.7669140809202,-117.61438451851296,35.76710045912534,0.0,0.041686996703482,0.020843498351741,277.14979957720107,172.8502004227989,,,0,False,,,,,,,,,,,,5,10.0,False,0.005188527510870955,-0.04136284415299629,7.079849589867552,False,,12.940276269937128,2.194133197085434,,spatial_within_3km
346,0,351,1,0.0478625952260523,0.0478625952260523,-6.189008274886688,5.359342769442336,-6.215641232383174,5.399111018042989,-6.202324753634931,5.379226893742663,-117.61184958558998,35.78850263398941,-117.612144493973,35.788860883423105,-117.61199703945051,35.788681758799385,0.0,0.0478625952260523,0.0239312976130261,123.81038081676934,146.18961918323066,2019-07-05 13:49:41.390000+00:00,1215.8725000000002,4,False,,,,2.0,4.0,40.0,1200.0,4.0,20.26454166666667,,,5,10.0,True,-0.026632957496485865,0.039768248600652534,8.210049593267811,False,,14.209547515622914,2.214123296696547,,spatial_within_3km
347,0,352,1,0.0425136514758622,0.0425136514758622,-6.233203071998342,5.423038178654684,-6.248294377094274,5.462783154089481,-6.240748724546307,5.442910666372082,-117.612338940889,35.7890764194412,-117.61250618421302,35.7894345312786,-117.61242256236328,35.789255475391684,0.0,0.0425136514758622,0.0212568257379311,110.79194342599686,159.20805657400314,,,0,False,,,,,,,,,,,,5,10.0,False,-0.015091305095931595,0.039744975434796714,8.280834569355514,False,,14.280453143254109,2.284047607947331,,spatial_within_3km
349,0,354,1,0.0440755453542142,0.0440755453542142,-6.266405934703766,5.484968135538446,-6.248405966309567,5.4447356258469135,-6.257405950506666,5.464851880692679,-117.612706700654,35.789634361536585,-117.612507277789,35.78927187449741,-117.61260698899495,35.78945311806113,0.0,0.0440755453542142,0.0220377726771071,294.1036751192777,155.89632488072232,,,0,False,,,,,,,,,,,,5,10.0,False,0.01799996839419915,-0.04023250969153214,8.307811703893302,False,,14.307455580806028,2.3108424244893633,,spatial_within_3km
835,0,875,1,0.0560402527737424,0.0560402527737424,-6.490467990736829,2.8414591488331418,-6.497922386439214,2.8970014022593147,-6.494195188588021,2.8692302755462284,-117.61516378338202,35.765807839260404,-117.6152466667,35.766308374931604,-117.61520522491077,35.766058107108414,0.0,0.0560402527737424,0.0280201263868712,97.64406042209724,172.35593957790277,,,0,False,,,,,,,,,,,,5,10.0,False,-0.0074543957023847085,0.055542253426172916,7.099792498488311,False,,12.941225821822496,2.3143762574387003,,spatial_within_3km
252,0,255,1,0.3309384214588828,0.3292327392722636,-6.854135438721022,3.851990207934599,-6.7349209876623535,4.15888124929537,-6.794528213191688,4.005435728614985,-117.619193979119,35.774912965061304,-117.617878094698,35.777679696061206,-117.61853604828713,35.77629633251477,0.0,0.3309384214588828,0.1654692107294414,68.77091479231194,21.229085207688087,2019-07-04 23:52:18.080000+00:00,378.484,2,False,,,,1.0,2.0,12.0,360.0,2.0,6.308066666666666,,,5,10.0,True,0.11921445105866812,0.30689104136077106,7.887276400375689,False,,13.821841988594963,2.321580496096582,,spatial_within_3km
739,0,774,1,0.0888259992905689,0.0887241231844837,-6.250147230352908,5.439388209655122,-6.287966990014931,5.519648011635704,-6.26905711018392,5.479518110645413,-117.6125264972,35.7892236690371,-117.612945473355,35.78994678151881,-117.61273598432813,35.789585225471534,0.0,0.0888259992905689,0.0444129996452844,115.2305968193391,154.7694031806609,,,0,False,,,,,,,,,,,,5,10.0,False,-0.03781975966202289,0.08025980198058225,8.326235390357315,False,,14.325893802838042,2.3291613515046183,,spatial_within_3km
348,0,353,1,0.0880757828745542,0.088001449897765,-6.298543435673963,5.532520326845104,-6.261688628171533,5.452608010222022,-6.2801160319227485,5.492564168533563,-117.61306256778302,35.790062727512904,-117.61265426658102,35.7893427410747,-117.61285841626078,35.789702734478105,0.0,0.0880757828745542,0.0440378914372771,294.7587064402537,155.24129355974628,,,0,False,,,,,,,,,,,,5,10.0,False,0.0368548075024302,-0.07991231662308174,8.343147998200195,False,,14.34281693798507,2.3459972821834234,,spatial_within_3km
200,0,203,1,0.1067393849331762,0.105491538477832,-6.50315244898156,2.843466416624173,-6.487432151877623,2.7391527696292384,-6.495292300429592,2.791309593126706,-117.61530406862802,35.7658258463858,-117.615129384314,35.7648858039367,-117.61521672595568,35.76535582521155,0.0,0.1067393849331762,0.0533696924665881,278.57010986578734,171.42989013421268,,,0,False,,,,,,,,,,,,5,10.0,False,0.015720297103937853,-0.10431364699493484,7.069669816384717,False,,12.901001776204213,2.3542591776613873,,spatial_within_3km
740,0,775,1,0.0884634508849773,0.0884629395741668,-6.290121741819164,5.521425204176709,-6.3278137165054815,5.601456490073843,-6.3089677291623225,5.561440847125276,-117.612969322476,35.7899627849546,-117.613386891192,35.79068383708951,-117.61317810589048,35.79032331121435,0.0,0.0884634508849773,0.0442317254424886,115.21881782255718,154.78118217744282,2019-07-05 14:07:09.330000+00:00,1233.338166666667,1,False,,,,1.0,2.0,41.0,1230.0,1.0,20.55563611111112,,,5,10.0,True,-0.03769197468631713,0.08003128589713349,8.410273366763121,False,,14.410050175390174,2.412391434044636,,spatial_within_3km
80,0,81,1,0.0950433390491881,0.0949590622938638,-4.701718985680706,1.6284398858998634,-4.6505201350246885,1.548465507482568,-4.6761195603526975,1.5884526966912156,-117.595376086737,35.7548854381125,-117.594809526438,35.754164895893304,-117.5950928053101,35.75452516734754,0.0,0.0950433390491881,0.047521669524594,302.62699240752886,147.3730075924711,,,0,False,,,,,,,,,,,,5,10.0,False,0.051198850656017036,-0.07997437841729549,4.938550000996112,False,,10.721326792483568,2.416702047212086,,spatial_within_3km
809,1,847,2,1.098877255296186,0.5433264190567303,-6.861810256261252,3.27284610031867,-6.854518036277375,3.816123581144737,-6.8581641462693135,3.544484840731704,-117.61927390185376,35.769693273487,-117.61919790376,35.77458970824849,-117.61923590392526,35.77214149137263,0.549438627648093,1.098877255296186,0.8241579414721396,89.23098535518204,0.7690146448179576,2019-07-05 15:28:52.550000+00:00,1315.0585,1,False,,,,1.0,2.0,43.0,1290.0,1.0,21.91764166666667,,,5,10.0,True,0.007292219983876969,0.5432774808260667,7.719960378353684,False,,13.613206824930716,2.4276708939206793,,spatial_within_3km
350,0,355,1,0.0873513186300367,0.0873180464156674,-6.338495006941304,5.625520352653515,-6.304514641405127,5.545085434938157,-6.321504824173216,5.585302893795836,-117.613505235678,35.790900647447,-117.613128718316,35.790175934172105,-117.61331697614182,35.790538290968065,0.0,0.0873513186300367,0.0436756593150183,292.9020104477897,157.09798955221032,,,0,False,,,,,,,,,,,,5,10.0,False,0.033980365536177004,-0.08043491771535827,8.435462741159455,False,,14.43526106166877,2.4374322303058342,,spatial_within_3km
686,0,719,1,0.1937280138504522,0.1922109881420201,-4.576917244242569,1.4432472205165814,-4.634208814142689,1.6267213058281356,-4.605563029192629,1.5349842631723585,-117.593995119279,35.75321693941031,-117.594629628754,35.754870269247604,-117.59431237073218,35.75404360480502,0.0,0.1937280138504522,0.0968640069252261,107.34148253882483,162.65851746117517,2019-07-06 01:34:41.900000+00:00,1920.881,1,False,,,,1.0,2.0,64.0,1920.0,1.0,32.01468333333334,,,5,10.0,True,-0.05729156990012019,0.18347408531155418,4.854625372163414,False,,10.633252424041714,2.4651851567185865,,spatial_within_3km
809,0,846,2,1.098877255296186,0.5487596137505846,-6.67078657718011,2.7584075056215043,-6.861810256261252,3.27284610031867,-6.766298416720681,3.0156268029700875,-117.617157115409,35.76505811494011,-117.61927390185376,35.769693273487,-117.61821547789422,35.767375699328014,0.0,0.549438627648093,0.2747193138240465,110.37119754115884,159.62880245884116,2019-07-06 00:54:46.600000+00:00,1880.9593333333328,1,False,,,,1.0,2.0,62.0,1860.0,1.0,31.349322222222213,,,5,10.0,True,-0.19102367908114282,0.5144385946971659,7.407887639462979,False,,13.249565653495058,2.4943315967546162,,spatial_within_3km
351,0,356,1,0.0935314732941194,0.0934986012269815,-6.333437744415512,5.607794922338717,-6.381594845308237,5.687937807643714,-6.357516294861875,5.647866364991216,-117.61344915305598,35.7907409269523,-117.61398249509598,35.79146291528141,-117.61371582286954,35.79110192142363,0.0,0.0935314732941194,0.0467657366470597,121.00125918804366,148.99874081195634,,,0,False,,,,,,,,,,,,5,10.0,False,-0.04815710089272507,0.08014288530499769,8.503905450805139,False,,14.503736812581783,2.505636375892513,,spatial_within_3km
201,0,204,1,0.4113512980188464,0.4045829640831835,-6.478453836889512,2.700948790662416,-6.5176633480770185,2.2982702724139608,-6.4980585924832654,2.499609531538188,-117.615029791592,35.764541542558206,-117.615460103701,35.7609120667385,-117.61524495250816,35.76272680511316,0.0,0.4113512980188464,0.2056756490094232,264.43854211581805,5.561457884181948,,,0,False,,,,,,,,,,,,5,10.0,False,-0.03920951118750615,-0.40267851824845513,6.962241972346419,False,,12.752368856108047,2.5183305053320924,,spatial_within_3km
352,0,357,1,0.08297496804989,0.0829716288378546,-6.368390144985084,5.736585902169765,-6.34748731536797,5.656290429657272,-6.357938730176527,5.696438165913518,-117.613836813018,35.791901448992704,-117.61360495070798,35.79117790933311,-117.61372088133686,35.79153967922985,0.0,0.08297496804989,0.041487484024945,284.5915972098624,165.4084027901376,2019-07-04 23:21:00.200000+00:00,347.186,1,False,,,,1.0,2.0,11.0,330.0,1.0,5.786433333333333,,,5,10.0,True,0.020902829617114094,-0.08029547251249358,8.536556253827118,False,,14.53638783837575,2.5382228316250806,,spatial_within_3km
353,0,358,1,0.046253119196013,0.046253119196013,-6.352973318426059,5.670467342919127,-6.375938883499594,5.710616238996278,-6.364456100962826,5.690541790957703,-117.613665748475,35.7913056454393,-117.61392011002502,35.7916673446722,-117.61379292896171,35.79148649512579,0.0,0.046253119196013,0.0231265595980065,119.76998284219792,150.23001715780208,,,0,False,,,,,,,,,,,,5,10.0,False,-0.022965565073534755,0.04014889607715055,8.53748015140996,False,,14.53731744514166,2.5391291380779446,,spatial_within_3km
685,0,718,1,0.0429847587438486,0.0429847587438486,-4.662478084501182,1.423575599821507,-4.64650690799802,1.4634831305064755,-4.654492496249601,1.443529365163991,-117.594941016315,35.75303924326651,-117.59476466106,35.75339899366869,-117.59485283888574,35.75321911850255,0.0,0.0429847587438486,0.0214923793719243,68.1884864904751,21.81151350952489,,,0,False,,,,,,,,,,,,5,10.0,False,0.01597117650316182,0.03990753068496855,4.873199916454752,False,,10.627994200253278,2.559516684212264,,spatial_within_3km
684,0,717,1,0.0444938065619992,0.0444938065619992,-4.6221384704813895,1.3391002913483694,-4.606553090374655,1.3807751608659242,-4.614345780428023,1.3599377261071468,-117.594494511912,35.7522780822677,-117.594322432035,35.75265375876399,-117.59440847217547,35.7524659205495,0.0,0.0444938065619992,0.0222469032809996,69.49543477496229,20.504565225037723,2019-07-05 11:51:20.450000+00:00,1097.5235,1,False,,,,1.0,2.0,36.0,1080.0,1.0,18.292058333333333,,,5,10.0,True,0.01558538010673427,0.041674869517554836,4.810573520926936,False,,10.55085513814257,2.640450777734727,,spatial_within_3km
741,0,776,1,0.0418563771049832,0.0418563771049832,-6.43282765190816,5.813202637251314,-6.420679537205928,5.773147929493849,-6.426753594557043,5.793175283372582,-117.614550232607,35.7925915491607,-117.614415528554,35.7922306296399,-117.61448288042808,35.79241108942193,0.0,0.0418563771049832,0.0209281885524916,286.8719242230572,163.1280757769428,,,0,False,,,,,,,,,,,,5,10.0,False,0.012148114702231538,-0.04005470775746556,8.652400917030537,False,,14.652193892868038,2.6542366019726207,,spatial_within_3km
202,0,205,1,0.1454294580286939,0.1450628989847191,-6.502016302031068,2.3509558857884114,-6.498821571267598,2.20592816996416,-6.500418936649333,2.278442027876286,-117.61528751121,35.7613870095029,-117.615251009526,35.760079940237105,-117.61526926021568,35.76073347490702,0.0,0.1454294580286939,0.0727147290143469,271.2619311383076,178.7380688616924,,,0,False,,,,,,,,,,,,5,10.0,False,0.0031947307634698774,-0.14502771582425122,6.88815972712177,False,,12.643225441847605,2.6575629077202376,,spatial_within_3km
81,0,82,1,0.4176220332100694,0.4152408823930393,-4.624394466386059,1.5151264538607014,-4.419408384717889,1.1540091644201649,-4.521901425551974,1.3345678091404332,-117.594520469944,35.7538645439136,-117.592252014619,35.7506108408177,-117.59338621918651,35.752237697938256,0.0,0.4176220332100694,0.2088110166050347,299.5811531208934,150.4188468791066,,,0,False,,,,,,,,,,,,5,10.0,False,0.2049860816681699,-0.36111728944053656,4.714728384499246,False,,10.458354239805205,2.662482665742942,,spatial_within_3km
354,0,359,1,0.0841594162837376,0.084020624612211,-6.425230577849282,5.77298279120637,-6.450557833666931,5.853095183961632,-6.437894205758107,5.813038987584001,-117.614465870803,35.79222911158429,-117.614746685911,35.792950970411,-117.6146062777214,35.792590041090655,0.0,0.0841594162837376,0.0420797081418688,107.54416971361992,162.4558302863801,,,0,False,,,,,,,,,,,,5,10.0,False,-0.02532725581764872,0.08011239275526272,8.673978560943382,False,,14.673754979893099,2.6758917541741902,,spatial_within_3km
742,0,777,1,0.0412944780254218,0.0412944780254218,-6.450386681936783,5.870318957024241,-6.441046145195455,5.830094731876006,-6.445716413566119,5.850206844450124,-117.614744931333,35.79310620328871,-117.61464128177002,35.7927437378333,-117.61469310643363,35.792924970574944,0.0,0.0412944780254218,0.0206472390127109,283.0730619524619,166.92693804753813,,,0,False,,,,,,,,,,,,5,10.0,False,0.00934053674132862,-0.040224225148235426,8.70472171909974,False,,14.704432050365707,2.7069550660242068,,spatial_within_3km
355,0,360,1,0.0408577916609316,0.0408577916609316,-6.473358525474331,5.884314611511965,-6.465191419953071,5.844281406209208,-6.469274972713701,5.864298008860587,-117.614999161582,35.79323219021351,-117.614908492833,35.79287143886591,-117.61495382710486,35.793051814551006,0.0,0.0408577916609316,0.0204288958304658,281.5305860690136,168.46941393098638,,,0,False,,,,,,,,,,,,5,10.0,False,0.008167105521259543,-0.040033205302757224,8.731638437848082,False,,14.731366665923549,2.7337791823463626,,spatial_within_3km
