event_id,datetime,time,lat,lon,depth_km,mag,dist_m1_km,dist_m2_km,dist_m3_km,dt_m1_days,dt_m2_days,dt_m3_days,within_60km_either_m1_m3,within_30km_m1,within_60km_m1,within_30km_m3,within_60km_m3,within_both_60km,axis_proj_fraction,axis_perp_km,axis_between_endpoints,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,m2_related_flag,phase_primary
7893,2025-11-25T12:28:38.420000Z,2025-11-25 12:28:38.420000+00:00,39.474341,143.600309,8.74,1.4,11.354068875307282,199.99237824026565,55.78057166766545,16.184018287037038,-13.073978703703704,-145.80856064814816,True,True,True,False,True,True,0.04541357050914177,11.027019944366424,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7894,2025-11-25T14:12:33.770000Z,2025-11-25 14:12:33.770000+00:00,39.330062,143.640072,11.22,1.3,13.958932977043208,215.34756265986326,70.38525095437517,16.256186689814815,-13.001810300925925,-145.73639224537035,True,True,True,False,False,False,-0.2236159426439942,5.571110218983361,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7895,2025-11-25T14:20:02.800000Z,2025-11-25 14:20:02.800000+00:00,39.235531,143.60957,10.35,1.2,20.505917011629208,223.02959908032764,77.80589527589183,16.261383796296297,-12.996613194444443,-145.7311951388889,True,True,True,False,False,False,-0.35518450092836584,2.145595363825923,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7896,2025-11-25T15:33:17.380000Z,2025-11-25 15:33:17.380000+00:00,39.364893,143.747917,16.01,1.2,21.11258521461444,217.16629910365307,73.33072975221457,16.31224699074074,-12.94575,-145.68033194444445,True,True,True,False,False,False,-0.2514727824250305,15.48803247847725,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7897,2025-11-25T15:34:24.890000Z,2025-11-25 15:34:24.890000+00:00,39.367179,143.731055,17.78,2.3,19.64137891338546,216.14069752648894,72.15422245264597,16.31302835648148,-12.94496863425926,-145.6795505787037,True,True,True,False,False,False,-0.23438131645226876,14.385679637974329,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7898,2025-11-25T15:37:40.880000Z,2025-11-25 15:37:40.880000+00:00,39.106352,143.258285,7.62,1.8,39.234479106592175,222.87419347148693,82.26097487742395,16.315296759259258,-12.942700231481481,-145.6772821759259,True,False,True,False,False,False,-0.2898071690811785,35.40944662346698,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7899,2025-11-25T15:42:05.410000Z,2025-11-25 15:42:05.410000+00:00,39.616402,143.559928,8.31,1.5,24.268969763825666,184.9949202207427,42.621234881230095,16.318358449074072,-12.939638541666667,-145.67422048611112,True,True,True,False,True,True,0.31121355110940413,16.31507710133693,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7900,2025-11-25T16:08:53.980000Z,2025-11-25 16:08:53.980000+00:00,39.302791,143.736507,13.85,1.4,22.607746562793498,222.36196225106576,77.85854507192742,16.336976157407406,-12.921020833333333,-145.65560277777777,True,True,True,False,False,False,-0.3447735986480535,11.054894314052694,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7901,2025-11-25T16:31:22.240000Z,2025-11-25 16:31:22.240000+00:00,39.399243,142.177083,30.86,1.4,114.27021829581359,174.69206806350422,97.30438449813161,16.352581018518517,-12.905415972222222,-145.63999791666666,False,False,False,False,False,False,1.0461685770503888,97.52463271660422,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7902,2025-11-25T16:38:10.330000Z,2025-11-25 16:38:10.330000+00:00,39.405725,143.658268,7.43,1.3,13.003436858642438,209.10191176740108,64.78065099592385,16.35730428240741,-12.900692708333334,-145.63527465277778,True,True,True,False,False,False,-0.11337209126664875,11.290209882195022,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7903,2025-11-25T16:54:54.510000Z,2025-11-25 16:54:54.510000+00:00,39.724048,143.218701,12.23,1.0,43.510126822807294,159.22639253077512,14.135716988608113,16.36892673611111,-12.88907025462963,-145.6236521990741,True,False,True,True,True,True,0.7574199813387937,2.36230100498182,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7904,2025-11-25T17:10:53.120000Z,2025-11-25 17:10:53.120000+00:00,39.184123,143.455225,9.47,1.4,24.63311475290215,221.82538734495958,77.49692916297401,16.380021759259257,-12.877975231481482,-145.61255717592593,True,True,True,False,False,False,-0.3177171120521692,16.444268572222967,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7905,2025-11-25T17:15:54.020000Z,2025-11-25 17:15:54.020000+00:00,39.449691,142.588314,28.29,2.1,79.08561377990168,170.74317985027818,65.37382137577795,16.383504398148148,-12.874492592592592,-145.60907453703703,False,False,False,False,False,False,0.8040622172631667,64.46511527441743,True,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7906,2025-11-25T17:27:24.400000Z,2025-11-25 17:27:24.400000+00:00,38.736641,142.135091,26.76,0.8,139.6433497513208,248.45877603387672,151.1310413563795,16.391494907407406,-12.866502083333334,-145.60108402777777,False,False,False,False,False,False,-0.006349773045463744,139.53884771142637,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7907,2025-11-25T17:58:25.480000Z,2025-11-25 17:58:25.480000+00:00,39.454102,142.581836,30.58,1.7,79.67242543263073,170.1765842561251,65.46258759898976,16.413035185185183,-12.844961805555554,-145.57954375,False,False,False,False,False,False,0.816416930608345,64.68099991266894,True,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7908,2025-11-25T17:58:25.820000Z,2025-11-25 17:58:25.820000+00:00,39.53536,143.363818,11.51,1.9,19.260267139778986,183.60666141461672,38.41574396626867,16.41303912037037,-12.844957870370372,-145.5795398148148,True,True,True,False,True,True,0.3325582553455961,2.7306137897083396,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7909,2025-11-25T18:15:19.800000Z,2025-11-25 18:15:19.800000+00:00,39.618188,143.500065,11.49,2.2,24.046369757345598,181.91676936729078,38.47126420165255,16.424775,-12.83322199074074,-145.5678039351852,True,True,True,False,True,True,0.3613750710817567,12.042960859477448,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7910,2025-11-25T19:06:32.960000Z,2025-11-25 19:06:32.960000+00:00,38.845463,144.209391,31.66,1.2,86.6069211266469,287.31852965120925,143.0667897481791,16.460343981481483,-12.797653009259259,-145.5322349537037,False,False,False,False,False,False,-1.4733360985475088,19.318889217732977,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7911,2025-11-25T19:24:38.840000Z,2025-11-25 19:24:38.840000+00:00,38.756795,142.196224,31.07,2.1,133.96964434783314,245.9994763231027,146.2708946156653,16.472912037037037,-12.785084953703704,-145.51966689814816,False,False,False,False,False,False,-0.021846359525799705,133.85833224392172,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7912,2025-11-25T21:09:33.120000Z,2025-11-25 21:09:33.120000+00:00,39.270589,143.593962,10.11,1.5,16.41499401032996,218.98088353836957,73.75898040330183,16.5457625,-12.712234490740741,-145.44681643518518,True,True,True,False,False,False,-0.28510655900406684,1.2560661596685077,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7913,2025-11-25T21:20:26.780000Z,2025-11-25 21:20:26.780000+00:00,39.271928,143.60599,9.93,1.5,16.782867033109785,219.37259925974882,74.16050077137542,16.55332800925926,-12.70466898148148,-145.4392509259259,True,True,True,False,False,False,-0.292412985990425,0.29701188055196975,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7914,2025-11-25T21:54:30.900000Z,2025-11-25 21:54:30.900000+00:00,38.825391,141.673014,70.68,0.8,170.72079583503123,243.95327791470788,170.48903894840856,16.576986805555556,-12.681010185185185,-145.41559212962963,False,False,False,False,False,False,0.5056353172272896,168.29122761817877,True,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7915,2025-11-25T22:15:19.240000Z,2025-11-25 22:15:19.240000+00:00,39.325199,143.723324,6.44,1.5,20.464176841286818,219.6561590077412,75.21735180220941,16.591435185185187,-12.666561805555554,-145.40114375000002,True,True,True,False,False,False,-0.29743397643554514,11.387346645646739,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7916,2025-11-25T22:29:43.120000Z,2025-11-25 22:29:43.120000+00:00,38.750798,142.136426,30.79,2.3,138.70738648842521,246.8807114790337,149.78106731313505,16.601433796296295,-12.656563194444445,-145.39114513888887,False,False,False,False,False,False,0.01578769033385133,138.608711835794,True,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7917,2025-11-25T22:30:42.920000Z,2025-11-25 22:30:42.920000+00:00,39.243762,143.315658,11.78,1.2,24.093416668960607,210.70353365852853,67.89791378635381,16.602125925925925,-12.655871064814814,-145.39045300925926,True,True,True,False,False,False,-0.10916406281755921,23.209782813951936,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7918,2025-11-25T22:53:42.600000Z,2025-11-25 22:53:42.600000+00:00,39.326766,143.620801,12.25,1.3,12.872277765119007,214.79092923173687,69.72820666964517,16.618094444444445,-12.639902546296296,-145.37448449074074,True,True,True,False,False,False,-0.21381148966088392,3.9684224924024303,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7919,2025-11-26T00:37:28.150000Z,2025-11-26 00:37:28.150000+00:00,39.210775,143.768311,9.23,1.4,30.945265665774887,232.44920920599387,87.6094434782876,16.690149421296294,-12.567847569444444,-145.30242951388888,True,False,True,False,False,False,-0.5215373684513063,8.055905989695981,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7920,2025-11-26T01:35:16.870000Z,2025-11-26 01:35:16.870000+00:00,39.630782,143.448096,12.96,1.4,25.936341062444367,178.28878034591486,34.22241141291321,16.730296643518518,-12.527700347222224,-145.26228229166665,True,True,True,False,True,True,0.42309787763645085,8.975717133267148,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7921,2025-11-26T04:17:25.860000Z,2025-11-26 04:17:25.860000+00:00,39.402486,143.650277,6.22,1.7,12.310661981522378,209.02624520008405,64.60179793960927,16.842900694444445,-12.415096296296298,-145.14967824074074,True,True,True,False,False,False,-0.1123939657866248,10.517424854881508,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7922,2025-11-26T05:26:26.040000Z,2025-11-26 05:26:26.040000+00:00,39.650212,142.109896,47.98,2.5,122.96354426224721,147.30741183446878,92.02776008867134,16.890819444444446,-12.367177546296295,-145.10175949074073,False,False,False,False,False,False,1.5104253049735925,87.69026085529283,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7923,2025-11-26T07:03:15.260000Z,2025-11-26 07:03:15.260000+00:00,39.618038,143.243538,11.67,1.7,32.983623328816996,170.5859735199702,25.979738675278856,16.958055787037036,-12.299941203703703,-145.03452314814817,True,False,True,True,True,True,0.5634802968060252,6.716862391028053,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7924,2025-11-26T07:23:40.680000Z,2025-11-26 07:23:40.680000+00:00,38.847172,142.432161,33.29,1.3,111.36652873963985,236.14555575288406,126.97058202109156,16.97223888888889,-12.285758101851853,-145.0203400462963,False,False,False,False,False,False,-0.06086638159074373,111.2087565779254,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7925,2025-11-26T08:58:24.620000Z,2025-11-26 08:58:24.620000+00:00,39.453499,143.435531,12.53,2.1,8.394800976862532,194.5604582333428,49.344390573650784,17.03802523148148,-12.21997175925926,-144.9545537037037,True,True,True,False,True,True,0.1412239189495395,2.2407261816350146,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7926,2025-11-26T09:40:32.770000Z,2025-11-26 09:40:32.770000+00:00,39.690186,142.975391,6.33,1.3,55.718816372401086,153.56876855454635,22.932719548355166,17.067286226851852,-12.190710763888887,-144.92529270833333,True,False,True,True,True,True,0.893556042079273,22.108923404739013,True,False,True,True,False,False,M1_related_M1minus14d_to_M1plus21d
7927,2025-11-26T09:40:54.910000Z,2025-11-26 09:40:54.910000+00:00,39.598499,143.578467,6.32,2.0,22.693812196252207,187.5373195487337,45.08342157720062,17.06754247685185,-12.19045451388889,-144.92503645833332,True,True,True,False,True,True,0.26710904822702736,16.631610939818025,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7928,2025-11-26T10:10:55.480000Z,2025-11-26 10:10:55.480000+00:00,39.596822,143.515951,11.59,2.1,21.67682749017718,184.64747253142767,41.05826181896175,17.08838240740741,-12.169614583333333,-144.90419652777777,True,True,True,False,True,True,0.31366860848867856,11.963951415699228,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7929,2025-11-26T10:10:57.550000Z,2025-11-26 10:10:57.550000+00:00,39.244303,142.499382,26.05,1.8,88.42939607482491,192.507428520129,87.15889162761125,17.08840636574074,-12.169590624999998,-144.90417256944446,False,False,False,False,False,False,0.5373444617031923,83.00504443057534,True,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7930,2025-11-26T11:29:14.610000Z,2025-11-26 11:29:14.610000+00:00,39.619381,143.229199,12.31,1.5,33.94443406957459,169.87946153959803,25.51245193762806,17.14277048611111,-12.115226504629629,-144.84980844907406,True,False,True,True,True,True,0.57699993270023,7.686828466645251,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7931,2025-11-26T12:06:36.340000Z,2025-11-26 12:06:36.340000+00:00,39.206352,143.764974,10.12,2.1,31.08005405390948,232.71159218675547,87.83472667106307,17.168716435185186,-12.089280555555556,-144.82386250000002,True,False,True,False,False,False,-0.5261853153668802,7.555110076215195,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7932,2025-11-26T12:12:50.790000Z,2025-11-26 12:12:50.790000+00:00,39.359908,143.59917,9.5,1.5,9.201136755096568,210.67657133149524,65.64101196538832,17.173050347222222,-12.084946643518519,-144.81952858796296,True,True,True,False,False,False,-0.14213484092349554,4.306289100440089,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7933,2025-11-26T12:19:15.050000Z,2025-11-26 12:19:15.050000+00:00,39.339563,143.605436,12.43,1.7,10.945262646945471,212.8881572903002,67.80705174761037,17.177497800925927,-12.080499189814814,-144.81508113425926,True,True,True,False,False,False,-0.18059149737956337,3.5851660830102823,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7934,2025-11-26T12:32:00.630000Z,2025-11-26 12:32:00.630000+00:00,39.342236,143.607894,12.29,2.8,10.926001189040607,212.74431117828462,67.68195551371967,17.186358680555553,-12.071638310185186,-144.80622025462964,True,True,True,False,False,False,-0.17813226628548573,3.9202240264566353,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7935,2025-11-26T12:37:30.310000Z,2025-11-26 12:37:30.310000+00:00,39.341292,143.601188,13.02,2.6,10.541266387242672,212.5341661121644,67.44237495989802,17.190174421296298,-12.067822569444445,-144.8024045138889,True,True,True,False,False,False,-0.17438657993995124,3.374317027740462,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7936,2025-11-26T12:46:30.710000Z,2025-11-26 12:46:30.710000+00:00,39.178996,143.570589,11.49,1.3,25.393579400063988,226.89055612945845,81.8161459826433,17.196429050925925,-12.061567939814815,-144.79614988425925,True,True,True,False,False,False,-0.4174436733568539,8.282798420498295,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7937,2025-11-26T13:12:43.620000Z,2025-11-26 13:12:43.620000+00:00,39.45048,142.592448,28.58,1.5,78.73685683718486,170.70921295408573,65.05167462681274,17.214634027777777,-12.043362962962963,-144.7779449074074,False,False,False,False,False,False,0.8020921332861445,64.11638942086115,True,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7938,2025-11-26T13:15:41.980000Z,2025-11-26 13:15:41.980000+00:00,39.507349,143.708398,15.0,1.8,20.88576043284199,202.26975564656178,60.09727096789963,17.21669837962963,-12.041298611111111,-144.77588055555555,True,True,True,False,False,False,0.014441215150463396,20.848712739237477,True,False,True,True,False,False,M1_related_M1minus14d_to_M1plus21d
7939,2025-11-26T13:21:56.390000Z,2025-11-26 13:21:56.390000+00:00,39.736438,143.212191,12.21,1.4,44.96088048722432,157.75292479115595,12.649788224805429,17.2210318287037,-12.036965162037037,-144.77154710648148,True,False,True,True,True,True,0.7829278164412672,2.1166203928561567,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7940,2025-11-26T13:26:35.350000Z,2025-11-26 13:26:35.350000+00:00,39.339909,143.583398,12.58,1.9,9.528671988880864,211.87630133902044,66.72281882635191,17.22426053240741,-12.033736458333333,-144.7683184027778,True,True,True,False,False,False,-0.16260306235829924,1.9911232082579895,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7941,2025-11-26T14:19:40.620000Z,2025-11-26 14:19:40.620000+00:00,39.354643,143.603955,12.02,1.8,9.857689902172929,211.39070539240618,66.35654676994999,17.26112708333333,-11.996869907407408,-144.73145185185186,True,True,True,False,False,False,-0.1545868404900737,4.351333039737187,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7942,2025-11-26T14:32:22.400000Z,2025-11-26 14:32:22.400000+00:00,40.93171,142.626823,38.62,0.8,185.8093883153685,28.740281085786126,129.2221691181071,17.26994398148148,-11.988053009259259,-144.7226349537037,False,False,False,False,False,False,3.206008728931673,25.07580714631926,False,False,False,False,False,True,M1_related_M1minus14d_to_M1plus21d
7943,2025-11-26T14:40:07.940000Z,2025-11-26 14:40:07.940000+00:00,39.607145,143.294287,13.07,2.2,29.212959365573624,173.72936292581645,28.632697271188505,17.275332175925925,-11.982664814814814,-144.71724675925924,True,True,True,True,True,True,0.5055290520840509,3.640875905220993,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7944,2025-11-26T15:31:24.410000Z,2025-11-26 15:31:24.410000+00:00,39.592082,143.614811,8.03,1.6,23.071875063073623,189.93044964605812,48.01633050269047,17.310939467592593,-11.947057523148148,-144.6816394675926,True,True,True,False,True,True,0.22786828594839653,18.91643992536854,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7945,2025-11-26T18:55:55.000000Z,2025-11-26 18:55:55+00:00,39.41617,143.683333,15.7,2.3,15.230988033049098,209.3308397136087,65.37450920102036,17.452960185185184,-11.805036805555556,-144.53961875000002,True,True,True,False,False,False,-0.11596813314147766,13.73053263552259,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7946,2025-11-26T20:13:09.640000Z,2025-11-26 20:13:09.640000+00:00,39.332393,143.612305,11.85,1.8,11.910256840912233,213.8763251612655,68.79863830769251,17.50660185185185,-11.75139513888889,-144.48597708333332,True,True,True,False,False,False,-0.19782876157595058,3.6724395822225895,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7947,2025-11-26T20:15:05.380000Z,2025-11-26 20:15:05.380000+00:00,39.328874,143.616813,14.51,2.3,12.459348774835973,214.4122001923717,69.34063089776691,17.507941435185185,-11.750055555555557,-144.4846375,True,True,True,False,False,False,-0.2071874594325393,3.798554944343497,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7948,2025-11-26T20:22:20.480000Z,2025-11-26 20:22:20.480000+00:00,39.398893,143.299479,12.2,1.7,17.834273964327004,194.48368220489292,50.76003812233015,17.512977314814815,-11.745019675925926,-144.47960162037037,True,True,True,False,True,True,0.15883840761482135,15.373227000913928,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7949,2025-11-26T21:35:51.080000Z,2025-11-26 21:35:51.080000+00:00,40.91414,142.700407,41.58,1.4,181.57523252875743,35.153940491852225,125.33280589751212,17.564025925925925,-11.693971064814814,-144.42855300925928,False,False,False,False,False,False,3.1196736628748227,29.37579898948142,False,False,False,False,False,True,M1_related_M1minus14d_to_M1plus21d
7950,2025-11-26T22:15:22.520000Z,2025-11-26 22:15:22.520000+00:00,39.626746,142.695085,29.95,1.5,73.9958951604002,153.08387160892804,46.18471383989206,17.591473148148147,-11.666523842592593,-144.40110578703704,True,False,False,False,True,False,1.0104034722962854,46.297394909243984,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7951,2025-11-26T22:56:25.200000Z,2025-11-26 22:56:25.200000+00:00,39.399357,143.405957,10.5,0.9,8.686911892129151,198.59953099116893,53.64011116996691,17.619976388888887,-11.638020601851851,-144.3726025462963,True,True,True,False,True,True,0.07547834353673306,7.550883758656721,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7952,2025-11-26T23:04:32.240000Z,2025-11-26 23:04:32.240000+00:00,39.749227,143.389421,13.65,1.3,39.90332752845492,164.54300571514878,22.376552010119365,17.625613425925927,-11.632383564814814,-144.36696550925927,True,False,True,True,True,True,0.6642911012487136,11.570354306478066,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7953,2025-11-26T23:15:17.740000Z,2025-11-26 23:15:17.740000+00:00,39.837,142.360758,13.91,1.0,109.44634181047289,125.91226158647711,67.9853022224969,17.633084490740742,-11.624912499999999,-144.35949444444444,False,False,False,False,False,False,1.618874821282598,58.40152039409205,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7954,2025-11-26T23:16:35.620000Z,2025-11-26 23:16:35.620000+00:00,39.210457,143.652572,5.53,1.2,24.708385105071795,227.29809946843565,82.08548280930735,17.633985879629627,-11.624011111111113,-144.35859305555556,True,True,True,False,False,False,-0.43049757720475923,0.4473367618355152,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7955,2025-11-26T23:36:05.560000Z,2025-11-26 23:36:05.560000+00:00,39.762826,141.818506,55.19,0.4,150.15874701072505,139.78726564072508,114.67982854055225,17.647526851851854,-11.61047013888889,-144.34505208333334,False,False,False,False,False,False,1.9245377660191065,102.3473466062042,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7956,2025-11-27T00:57:28.890000Z,2025-11-27 00:57:28.890000+00:00,39.727572,143.223503,8.76,1.7,43.602089352879574,159.08747289565883,13.935093686045397,17.704046875,-11.553950115740742,-144.2885320601852,True,False,True,True,True,True,0.7594307779534424,1.8064645555928147,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7957,2025-11-27T01:08:26.550000Z,2025-11-27 01:08:26.550000+00:00,39.419157,143.67277,16.42,1.4,14.368681028110045,208.54846814688395,64.5109726449296,17.711658680555555,-11.546338310185185,-144.28092025462962,True,True,True,False,False,False,-0.10270357187166597,13.130436186487342,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7958,2025-11-27T01:10:00.840000Z,2025-11-27 01:10:00.840000+00:00,39.628658,142.705452,27.57,1.3,73.23146848569054,153.077554016508,45.31677810336342,17.71275,-11.54524699074074,-144.27982893518518,True,False,False,False,True,False,1.00536532223928,45.42785613560595,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7959,2025-11-27T01:12:39.230000Z,2025-11-27 01:12:39.230000+00:00,39.405949,143.666683,8.6,1.6,13.726852063785445,209.479819746314,65.24196289647149,17.714583217592594,-11.543413773148147,-144.2779957175926,True,True,True,False,False,False,-0.11965112583867918,11.91923663217206,False,False,False,True,True,False,M1_related_M1minus14d_to_M1plus21d
7960,2025-11-27T01:44:46.290000Z,2025-11-27 01:44:46.290000+00:00,39.463961,143.427148,10.95,2.2,9.721124850780225,193.19339753527765,47.97828284030505,17.73688715277778,-11.521109837962964,-144.2556917824074,True,True,True,False,True,True,0.1650629547656677,2.2464495046884414,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7961,2025-11-27T01:46:21.080000Z,2025-11-27 01:46:21.080000+00:00,39.462292,143.417008,7.71,0.9,10.231416834222793,192.9254715532365,47.73011601341072,17.73798425925926,-11.520012731481481,-144.25459467592594,True,True,True,False,True,True,0.17032361312419828,3.085430409947468,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7962,2025-11-27T01:50:05.800000Z,2025-11-27 01:50:05.800000+00:00,39.616679,143.45752,11.69,2.0,24.245692902464672,180.04330542002714,35.89142417129534,17.740585185185186,-11.517411805555556,-144.25199375,True,True,True,False,True,True,0.3924513350171646,8.845454096197729,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7963,2025-11-27T02:26:40.240000Z,2025-11-27 02:26:40.240000+00:00,39.381384,143.386686,10.76,1.4,10.590183905105183,199.59211590487556,54.86729222841969,17.765983796296297,-11.492013194444445,-144.22659513888888,True,True,True,False,True,True,0.06112724328481336,10.006213617628362,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7964,2025-11-27T02:57:04.300000Z,2025-11-27 02:57:04.300000+00:00,39.522567,143.518197,8.7,1.6,13.440854328208006,191.65633818014174,47.08517069377001,17.787095601851853,-11.470901388888889,-144.20548333333332,True,True,True,False,True,True,0.18964788008657504,7.818026822590434,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7965,2025-11-27T03:40:15.310000Z,2025-11-27 03:40:15.310000+00:00,39.378328,143.397542,9.89,1.8,9.767746757992565,200.3258107264521,55.523164232955914,17.81708414351852,-11.440912847222222,-144.17549479166667,True,True,True,False,True,True,0.04752019127335413,9.38891168127569,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7966,2025-11-27T04:31:23.420000Z,2025-11-27 04:31:23.420000+00:00,39.42863,142.671615,27.52,1.2,71.82470937729019,174.24280555213534,61.97085809962483,17.852594675925925,-11.405402314814815,-144.13998425925928,False,False,False,False,False,False,0.7037011755832961,59.600614355298156,True,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7967,2025-11-27T05:05:22.510000Z,2025-11-27 05:05:22.510000+00:00,38.825834,141.720329,71.54,0.8,166.92540127916038,243.06918888144799,167.43121910176464,17.87619525462963,-11.381801736111111,-144.11638368055557,False,False,False,False,False,False,0.46882541598460337,164.7869128879164,True,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7968,2025-11-27T05:43:51.550000Z,2025-11-27 05:43:51.550000+00:00,39.4745,143.322087,9.46,1.5,17.808886666142662,187.84594883842001,43.23883477925506,17.90292025462963,-11.355076736111112,-144.08965868055554,True,True,True,False,True,True,0.2653674204396008,9.321682853921617,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7969,2025-11-27T05:45:17.170000Z,2025-11-27 05:45:17.170000+00:00,39.852979,142.425228,10.83,2.5,105.34603834859539,124.52781822642183,62.48327896893589,17.90391122685185,-11.35408576388889,-144.08866770833333,False,False,False,False,False,False,1.5943076419816753,52.75974324572565,False,False,False,False,False,False,M1_related_M1minus14d_to_M1plus21d
7970,2025-11-27T05:47:38.730000Z,2025-11-27 05:47:38.730000+00:00,39.538867,143.571631,6.82,1.7,16.198544443195686,192.6587974805811,48.936975304358384,17.90554965277778,-11.352447337962962,-144.0870292824074,True,True,True,False,True,True,0.17430967259450902,12.672198239274952,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7971,2025-11-27T07:47:53.260000Z,2025-11-27 07:47:53.260000+00:00,39.730436,143.220915,12.3,1.3,43.98986338648815,158.70126387936259,13.554280968317595,17.989051157407406,-11.268945833333333,-144.00352777777778,True,False,True,True,True,True,0.7661808910347607,1.8287990563466514,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
7972,2025-11-27T07:58:37.280000Z,2025-11-27 07:58:37.280000+00:00,39.736955,143.19764,9.52,1.6,45.72028126634118,157.094283093994,12.18567940445235,17.996505092592592,-11.261491898148149,-143.99607384259258,True,False,True,True,True,True,0.7952462817442689,3.1492379811010722,True,True,True,False,False,False,M1_related_M1minus14d_to_M1plus21d
