subset,window_size,step,window_index,start_event_index_subset,end_event_index_subset,start_time,end_time,median_time,median_time_num,phase_mode,m2_related_fraction,mc_maxc,mc_ks,mc_bstab,mc_adopted,mc_method_count,mc_spread,b_value,b_std,n_total,n_above_mc,fit_mag_min,fit_mag_max,fit_mag_span,reliability,reliability_reason
overlap_60km,500,100,14,1400,1899,2025-11-12 19:24:53.680000+00:00,2025-11-20 19:37:18.840000+00:00,2025-11-16 13:30:30.640000+00:00,20408.562854629632,M1_related_M1minus14d_to_M1plus21d,0.0,1.5999999999999999,1.4,1.4,1.4,3,0.19999999999999996,0.7241391737621868,0.03495027847905731,500,399,1.4,5.7,4.300000000000001,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,15,1500,1999,2025-11-13 20:38:49.640000+00:00,2025-11-22 14:21:57.720000+00:00,2025-11-18 00:11:33.080000+00:00,20410.00802175926,M1_related_M1minus14d_to_M1plus21d,0.0,1.7,1.4,1.5,1.5,3,0.30000000000000004,0.7271884841621452,0.03890624073819129,500,362,1.5,5.7,4.2,exploratory,mc_method_disagreement
overlap_60km,500,100,16,1600,2099,2025-11-15 11:53:49.870000+00:00,2025-11-27 07:47:53.260000+00:00,2025-11-19 20:12:15.080000+00:00,20411.841841203703,M1_related_M1minus14d_to_M1plus21d,0.0,1.7,1.4,1.5,1.5,3,0.30000000000000004,0.739938581150378,0.040110919252175053,500,352,1.5,5.7,4.2,exploratory,mc_method_disagreement
overlap_60km,500,100,17,1700,2199,2025-11-17 16:55:47.520000+00:00,2025-12-03 08:15:38.040000+00:00,2025-11-21 14:27:15.520000+00:00,20413.602262962962,M1_related_M1minus14d_to_M1plus21d,0.0,1.5,1.4,1.5,1.5,3,0.10000000000000009,0.728626105249226,0.03850087076728952,500,352,1.5,5.7,4.2,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,18,1800,2299,2025-11-18 16:40:12.400000+00:00,2025-12-09 19:56:10.320000+00:00,2025-11-24 13:55:55.670000+00:00,20416.580505439815,M1_related_M1minus14d_to_M1plus21d,0.0,1.5,1.5,1.5,1.5,3,0.0,0.7486971206836318,0.03960387852831422,500,346,1.5,5.7,4.2,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,19,1900,2399,2025-11-20 19:58:14.800000+00:00,2025-12-19 21:37:07.680000+00:00,2025-11-29 21:54:01.980000+00:00,20421.912522916668,M1_related_M1minus14d_to_M1plus21d,0.0,1.9,1.5,1.5,1.5,3,0.3999999999999999,0.7157138583202766,0.03847952109016914,500,361,1.5,5.7,4.2,exploratory,mc_method_disagreement
overlap_60km,500,100,20,2000,2499,2025-11-22 14:42:15.890000+00:00,2026-01-01 06:33:56.170000+00:00,2025-12-07 01:52:36+00:00,20429.078194444446,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.4,1.4,1.4,3,0.10000000000000009,0.6975902851140865,0.035119727840573295,500,387,1.4,5.0,3.6,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,21,2100,2599,2025-11-27 07:58:37.280000+00:00,2026-01-17 21:32:52.400000+00:00,2025-12-15 08:37:02.130000+00:00,20437.35905243056,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.682278595752831,0.033001123791683455,500,436,1.3,5.0,3.7,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,22,2200,2699,2025-12-03 09:09:49.460000+00:00,2026-01-31 12:30:34.350000+00:00,2025-12-25 17:47:16.780000+00:00,20447.741166435186,middle_M1plus21d_to_M3minus35d,0.0,1.8,1.3,1.4,1.4,3,0.5,0.6749694739598042,0.03577835630263395,500,379,1.4,5.0,3.6,exploratory,mc_method_disagreement
overlap_60km,500,100,23,2300,2799,2025-12-10 01:08:43.230000+00:00,2026-03-03 19:18:43.200000+00:00,2026-01-09 05:36:35.650000+00:00,20462.233745949074,middle_M1plus21d_to_M3minus35d,0.0,1.8,1.3,1.3,1.3,3,0.5,0.6309891694325025,0.030399033715185254,500,428,1.3,5.0,3.7,exploratory,mc_method_disagreement
overlap_60km,500,100,24,2400,2899,2025-12-19 21:40:05+00:00,2026-03-09 23:28:33.200000+00:00,2026-01-22 23:45:44.400000+00:00,20475.990097222224,middle_M1plus21d_to_M3minus35d,0.0,1.8,1.3,1.3,1.3,3,0.5,0.6359582449568527,0.032439600578492565,500,425,1.3,6.1,4.8,exploratory,mc_method_disagreement
overlap_60km,500,100,25,2500,2999,2026-01-01 12:46:20.410000+00:00,2026-03-26 14:47:07.750000+00:00,2026-02-14 00:32:36.520000+00:00,20498.022644907407,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.3,1.3,1.3,3,0.19999999999999996,0.5725161568566957,0.029510732936393978,500,424,1.3,6.7,5.4,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,26,2600,3099,2026-01-17 22:28:05.760000+00:00,2026-03-26 20:35:27.960000+00:00,2026-03-08 15:48:51.380000+00:00,20520.65892800926,middle_M1plus21d_to_M3minus35d,0.0,1.5,1.2,1.2,1.2,3,0.30000000000000004,0.4885096948285808,0.0219287641678997,500,458,1.2,6.7,5.5,exploratory,mc_method_disagreement
overlap_60km,500,100,27,2700,3199,2026-01-31 13:45:09.910000+00:00,2026-03-27 12:07:26.180000+00:00,2026-03-16 12:47:12.600000+00:00,20528.53278472222,preM3_M3minus35d_to_M3,0.0,1.5,1.2,1.3,1.3,3,0.30000000000000004,0.5112374693092858,0.024605745145650743,500,419,1.3,6.7,5.4,exploratory,mc_method_disagreement
overlap_60km,500,100,28,2800,3299,2026-03-03 21:42:19.020000+00:00,2026-03-29 06:03:09.070000+00:00,2026-03-26 16:41:27.720000+00:00,20538.69545972222,preM3_M3minus35d_to_M3,0.0,1.5,1.2,1.2,1.2,3,0.30000000000000004,0.516683861922164,0.02440546845700586,500,437,1.2,6.7,5.5,exploratory,mc_method_disagreement
overlap_60km,500,100,29,2900,3399,2026-03-10 02:12:27.430000+00:00,2026-04-02 10:44:20.670000+00:00,2026-03-27 02:42:14.700000+00:00,20539.11267013889,preM3_M3minus35d_to_M3,0.0,1.5,1.2,1.2,1.2,3,0.30000000000000004,0.5619203165066191,0.02729763991765909,500,430,1.2,6.7,5.5,exploratory,mc_method_disagreement
overlap_60km,500,100,30,3000,3499,2026-03-26 14:48:20.280000+00:00,2026-04-12 13:22:00.740000+00:00,2026-03-28 05:57:46.230000+00:00,20540.24845173611,preM3_M3minus35d_to_M3,0.0,1.5,1.2,1.2,1.2,3,0.30000000000000004,0.6345033211946461,0.029736367459437734,500,426,1.2,5.0,3.8,exploratory,mc_method_disagreement
overlap_60km,500,100,31,3100,3599,2026-03-26 20:36:24.940000+00:00,2026-04-20 09:07:35.650000+00:00,2026-03-30 15:33:11.460000+00:00,20542.648049305557,preM3_M3minus35d_to_M3,0.0,1.5,1.6,1.2,1.5,3,0.40000000000000013,0.5352223588810322,0.035474242520293214,500,277,1.5,7.7,6.2,exploratory,mc_method_disagreement
overlap_60km,500,100,32,3200,3699,2026-03-27 12:34:20.500000+00:00,2026-04-20 12:15:45.450000+00:00,2026-04-07 18:54:57.600000+00:00,20550.788166666665,preM3_M3minus35d_to_M3,0.0,1.5,1.2,1.2,1.2,3,0.30000000000000004,0.42958590549443854,0.019412091614173982,500,437,1.2,7.7,6.5,exploratory,mc_method_disagreement
overlap_60km,500,100,33,3300,3799,2026-03-29 06:04:58.140000+00:00,2026-04-20 15:14:44.530000+00:00,2026-04-19 14:34:54.030000+00:00,20562.607569791668,preM3_M3minus35d_to_M3,0.0,1.5999999999999999,2.2,1.2,1.5999999999999999,3,1.0000000000000002,0.3995503823891197,0.017449889342530122,500,334,1.6,7.7,6.1,exploratory,mc_method_disagreement
overlap_60km,500,100,34,3400,3899,2026-04-02 10:59:05.590000+00:00,2026-04-20 19:40:50.400000+00:00,2026-04-20 10:43:11.740000+00:00,20563.446663657407,post_M3_context,0.0,1.5999999999999999,2.4,2.1,2.1,3,0.8,0.48666571286963745,0.025235231560564637,500,277,2.1,7.7,5.6,exploratory,mc_method_disagreement
overlap_60km,500,100,35,3500,3999,2026-04-12 14:38:55.140000+00:00,2026-04-21 00:17:44.950000+00:00,2026-04-20 13:54:15.530000+00:00,20563.579346412036,post_M3_context,0.0,2.3000000000000003,2.4,2.1,2.3000000000000003,3,0.2999999999999998,0.5320265803314621,0.029768219631328897,500,232,2.4,7.7,5.300000000000001,usable_with_caution,moderate_mc_agreement_moderate_span
overlap_60km,500,100,36,3600,4099,2026-04-20 09:10:42.370000+00:00,2026-04-21 05:13:02.370000+00:00,2026-04-20 17:24:15.160000+00:00,20563.725175462965,post_M3_context,0.0,2.3000000000000003,2.0,2.1,2.1,3,0.30000000000000027,0.624666215897274,0.031801634195247036,500,295,2.1,5.6,3.4999999999999996,exploratory,mc_method_disagreement
overlap_60km,500,100,37,3700,4199,2026-04-20 12:16:59.510000+00:00,2026-04-21 09:29:01.310000+00:00,2026-04-20 21:44:25.520000+00:00,20563.905850925927,post_M3_context,0.0,2.3000000000000003,2.0,2.0,2.0,3,0.30000000000000027,0.6860757361207768,0.03873009173888486,500,268,2.0,5.6,3.5999999999999996,exploratory,mc_method_disagreement
overlap_60km,500,100,38,3800,4299,2026-04-20 15:15:37+00:00,2026-04-21 15:52:24.100000+00:00,2026-04-21 02:51:21.560000+00:00,20564.118999537037,post_M3_context,0.0,1.7,1.8,2.0,1.8,3,0.30000000000000004,0.6798577214027107,0.03581390238246977,500,283,1.8,5.4,3.6000000000000005,exploratory,mc_method_disagreement
overlap_60km,500,100,39,3900,4399,2026-04-20 19:43:15.160000+00:00,2026-04-21 22:57:30+00:00,2026-04-21 07:13:56.290000+00:00,20564.301345949072,post_M3_context,0.0,1.7,1.8,1.5,1.7,3,0.30000000000000004,0.6767780222856149,0.03397441723403022,500,286,1.7,5.4,3.7,exploratory,mc_method_disagreement
overlap_60km,500,100,40,4000,4499,2026-04-21 00:30:14.460000+00:00,2026-04-22 06:47:57.030000+00:00,2026-04-21 12:12:31.660000+00:00,20564.50869976852,post_M3_context,0.0,1.7,1.4,1.5,1.5,3,0.30000000000000004,0.712932948936136,0.034997571930324226,500,375,1.5,5.4,3.9000000000000004,exploratory,mc_method_disagreement
overlap_60km,500,100,41,4100,4599,2026-04-21 05:15:15.460000+00:00,2026-04-22 14:33:01.090000+00:00,2026-04-21 19:24:56.540000+00:00,20564.80898773148,post_M3_context,0.0,1.5,1.4,1.5,1.5,3,0.10000000000000009,0.7186355848464882,0.036791074865533666,500,359,1.5,5.4,3.9000000000000004,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,42,4200,4699,2026-04-21 09:33:22.750000+00:00,2026-04-23 01:30:22.210000+00:00,2026-04-22 02:17:02.290000+00:00,20565.09516539352,post_M3_context,0.0,1.5,1.3,1.5,1.5,3,0.19999999999999996,0.7256869552122079,0.03739750332827842,500,337,1.5,5.3,3.8,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,43,4300,4799,2026-04-21 15:54:48.110000+00:00,2026-04-23 14:19:39.780000+00:00,2026-04-22 10:43:33.890000+00:00,20565.44692002315,post_M3_context,0.0,1.7,1.4,1.5,1.5,3,0.30000000000000004,0.7232511820461549,0.036724876238707196,500,349,1.5,5.3,3.8,exploratory,mc_method_disagreement
overlap_60km,500,100,44,4400,4899,2026-04-21 23:05:41.520000+00:00,2026-04-24 03:14:43.390000+00:00,2026-04-22 20:28:22.800000+00:00,20565.853041666665,post_M3_context,0.0,1.5,1.4,1.5,1.5,3,0.10000000000000009,0.6968621698835932,0.03660502732146627,500,334,1.5,5.3,3.8,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,45,4500,4999,2026-04-22 06:49:04.290000+00:00,2026-04-24 17:52:46.040000+00:00,2026-04-23 08:06:10.680000+00:00,20566.33762361111,post_M3_context,0.0,1.5,1.4,1.5,1.5,3,0.10000000000000009,0.7198867425542824,0.03853679858922898,500,311,1.5,4.8,3.3,robust,good_mc_agreement_good_span_good_n
overlap_60km,500,100,46,4600,5099,2026-04-22 14:37:18.990000+00:00,2026-04-25 15:50:48.440000+00:00,2026-04-23 21:24:04.920000+00:00,20566.891723611112,post_M3_context,0.0,1.7,1.3,1.4,1.4,3,0.3999999999999999,0.724088624922265,0.036247794696178136,500,342,1.4,4.8,3.4,exploratory,mc_method_disagreement
overlap_60km,500,100,47,4700,5199,2026-04-23 01:32:45.250000+00:00,2026-04-26 14:08:37.630000+00:00,2026-04-24 10:24:37.090000+00:00,20567.43376261574,post_M3_context,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.7395114276074772,0.037637401419006414,500,336,1.4,4.8,3.4,exploratory,mc_method_disagreement
overlap_60km,500,100,48,4800,5299,2026-04-23 14:25:18.030000+00:00,2026-04-27 19:30:36.320000+00:00,2026-04-25 05:12:54.610000+00:00,20568.21729872685,post_M3_context,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.7654915022188032,0.0403289291145801,500,319,1.4,4.8,3.4,exploratory,mc_method_disagreement
overlap_60km,500,100,49,4900,5399,2026-04-24 03:18:48.790000+00:00,2026-04-29 04:59:37.240000+00:00,2026-04-26 01:59:27.730000+00:00,20569.082959837964,post_M3_context,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.7922513856187745,0.04067341918181159,500,330,1.4,4.8,3.4,exploratory,mc_method_disagreement
overlap_60km,500,100,50,5000,5499,2026-04-24 18:00:29.920000+00:00,2026-04-30 14:56:44.830000+00:00,2026-04-27 05:11:09.750000+00:00,20570.216085069445,post_M3_context,0.0,1.7,1.4,1.4,1.4,3,0.30000000000000004,0.755007623092572,0.03892120608231423,500,330,1.4,4.8,3.4,exploratory,mc_method_disagreement
