line_id,segment_id,global_segment_id,line_segment_count,line_total_length_km,segment_length_km,start_x_km,start_y_km,end_x_km,end_y_km,mid_x_km,mid_y_km,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,along_line_start_km,along_line_end_km,along_line_mid_km,raw_azimuth_deg,strike_deg,first_associated_event_time,first_associated_event_elapsed_minutes,total_associated_events,activated,activation_bin,activation_minutes,activation_hours,peak_count,peak_rate_events_per_hour,peak_bin,peak_bin_start_minutes,max_cumulative_count,first_associated_event_elapsed_hours,activation_delay_from_first_event_minutes,activation_delay_from_first_event_hours,activation_threshold_count_per_bin,activation_threshold_rate_per_hour,ever_associated,segment_dx_km,segment_dy_km,segment_mid_distance_from_origin_km,bend_flag,local_turn_angle_deg,distance_to_mw64_km,distance_to_mw71_km
312,0,316,1,0.0937700100917188,0.0937700100917188,2.4405011623237773,-7.309442089368016,2.492562743154301,-7.387431874558308,2.4665319527390395,-7.348436981963162,-117.516432950021,35.6743386015453,-117.515858134845,35.673635562831,-117.51614554117243,35.67398708254163,0.0,0.0937700100917188,0.0468850050458594,303.724837578528,146.275162421472,2019-07-05 01:24:28.650000+00:00,470.6601666666666,3,False,,,,1.0,2.0,15.0,450.0,3.0,7.84433611111111,,,5,10.0,True,0.05206158083052381,-0.07798978519029198,7.751342203242386,False,,3.910506565779693,13.299116191515187
313,0,317,1,0.0465406513111468,0.0465406513111468,9.064757353627073,-11.827184154958164,9.086305892071406,-11.868435733296195,9.07553162284924,-11.847809944127182,-117.443314259046,35.633582214947296,-117.443076826334,35.63321022117481,-117.44319554241508,35.63339621812238,0.0,0.0465406513111468,0.0232703256555734,297.5811633341121,152.4188366658879,,,0,False,,,,,,,,,,,,5,10.0,False,0.021548538444333687,-0.041251578338030725,14.92433833406009,False,,9.100760911152134,20.847232351141724
314,0,318,1,0.0647017892845077,0.0647017892845077,9.954776662021962,-12.564637549003322,10.00475210886328,-12.605732271896018,9.97976438544262,-12.58518491044967,-117.433497478126,35.626927054639914,-117.432946300731,35.626556167033506,-117.43322188879192,35.62674161115498,0.0,0.0647017892845077,0.0323508946422538,320.5695986080124,129.43040139198757,,,0,False,,,,,,,,,,,,5,10.0,False,0.049975446841317606,-0.04109472289269611,16.0618360226706,False,,10.202129068883318,21.996294851046123
315,0,319,1,0.0806182676831239,0.0806182676831239,10.27452492757719,-12.881535988233097,10.343836332631607,-12.922709210278622,10.309180630104398,-12.902122599255858,-117.429971761587,35.624067606235094,-117.42920717687,35.623695792327,-117.42958946834317,35.62388169989105,0.0,0.0806182676831239,0.0403091338415619,329.2883149321537,120.7116850678463,,,0,False,,,,,,,,,,,,5,10.0,False,0.06931140505441746,-0.04117322204552565,16.514962089885294,False,,10.6472223345902,22.451696254844183
316,0,320,1,0.2585057724946421,0.2585057724946421,14.865558613266106,-18.17785364566804,14.916013627693282,-18.431387718195197,14.890786120479694,-18.304620681931617,-117.379389949786,35.5762738519567,-117.37883799987398,35.57398800014611,-117.3791139709262,35.57513092647324,0.0,0.2585057724946421,0.129252886247321,281.25520673385586,168.74479326614417,,,0,False,,,,,,,,,,,,5,10.0,False,0.05045501442717537,-0.253534072527156,23.5964965534138,False,,17.698354819737588,29.534713718501827
317,0,321,1,0.2243853034480203,0.2243853034480203,11.762535134718892,-14.51832411161806,11.909623095829344,-14.687775863157636,11.836079115274115,-14.603049987387848,-117.413569824488,35.60929878311241,-117.41194895388098,35.607769765662205,-117.41275938147396,35.60853427716161,0.0,0.2243853034480203,0.1121926517240101,310.95872130354815,139.04127869645183,,,0,False,,,,,,,,,,,,5,10.0,False,0.14708796111045253,-0.16945175153957592,18.797389120757604,False,,12.91128497561052,24.737257535160243
318,0,322,1,0.3056715855524204,0.3056678048734289,8.195243169007266,-11.425629223157378,8.481355897028024,-11.533203912562742,8.338299533017645,-11.47941656786006,-117.452909686233,35.637208986505605,-117.44975196688,35.6362370109293,-117.45133081699248,35.63672300909666,0.0,0.3056715855524204,0.1528357927762102,339.39438791509446,110.60561208490554,,,0,False,,,,,,,,,,,,5,10.0,False,0.2861127280207576,-0.10757468940536441,14.188172674477228,False,,8.422371899581872,20.090684343915104
319,0,323,2,1.3268587204542812,0.6573223687651466,10.232996878652724,-12.938873841180229,10.664760561487892,-13.43450759574466,10.448878720070308,-13.186690718462444,-117.43043090776,35.6235512577844,-117.42567135116128,35.61907959071782,-117.42805106321258,35.621315448173725,0.0,0.6634293602271406,0.3317146801135703,311.06024770895004,138.93975229104996,,,0,False,,,,,,,,,,,,5,10.0,False,0.4317636828351681,-0.49563375456443204,16.824621202604284,False,,10.961892256822274,22.75800760156879
319,1,324,2,1.3268587204542812,0.6568642621842603,10.664760561487892,-13.43450759574466,11.118917741023518,-13.909072570443715,10.891839151255706,-13.671790083094187,-117.42567135116128,35.61907959071782,-117.42066486659002,35.61479737120171,-117.4231680421483,35.61693850735309,0.6634293602271406,1.3268587204542812,0.9951440403407108,313.74118176044664,136.2588182395534,,,0,False,,,,,,,,,,,,5,10.0,False,0.45415717953562584,-0.4745649746990548,17.47998867771427,False,,11.610497854983898,23.414722400027586
320,0,325,1,0.067990175317831,0.067990175317831,-3.249060690563913,-14.207479414220886,-3.2970832921065,-14.25560938077844,-3.2730719913352067,-14.231544397499665,-117.579250345827,35.61216513471321,-117.57978018141,35.61173118394699,-117.57951526433446,35.6119481596257,0.0,0.067990175317831,0.0339950876589155,225.0639770709196,44.93602292908042,,,0,False,,,,,,,,,,,,5,10.0,False,-0.048022601542587307,-0.048129966557553416,14.603076942838694,False,,12.839949298654409,18.267594693566604
321,0,326,1,0.2147212581068674,0.213158766105483,-8.479243642505622,9.643373084988932,-8.553873643085577,9.84304036468455,-8.5165586427956,9.74320672483674,-117.637228345811,35.8270958938605,-117.638056398384,35.8288947663804,-117.63764236742142,35.82799533090233,0.0,0.2147212581068674,0.1073606290534337,110.49432599734324,159.50567400265675,2019-07-05 20:50:11.320000+00:00,1636.3713333333333,1,False,,,,1.0,2.0,54.0,1620.0,1.0,27.272855555555555,,,5,10.0,True,-0.07463000057995473,0.1996672796956176,12.94070509667384,False,,18.909047109646735,7.026673048957051
322,0,327,1,0.0871788013471646,0.0871788013471646,-9.047601730563755,10.503855971159732,-9.111615156459903,10.563037257977165,-9.07960844351183,10.533446614568447,-117.643527999617,35.8348460003427,-117.64423716811102,35.835378784803105,-117.64388258267888,35.835112393101724,0.0,0.0871788013471646,0.0435894006735823,137.24619480273867,132.75380519726133,,,0,False,,,,,,,,,,,,5,10.0,False,-0.06401342589614778,0.05918128681743262,13.906573520082322,False,,19.870517982132675,7.996969590890852
323,0,328,1,0.0490326677512996,0.0490326677512996,-9.279237437091853,10.614164042101104,-9.30436654642866,10.656267846807427,-9.291801991760256,10.635215944454266,-117.646093000092,35.8358380002236,-117.646371619954,35.836217226344004,-117.6462323096914,35.836027613367605,0.0,0.0490326677512996,0.0245163338756498,120.83031659780148,149.16968340219853,,,0,False,,,,,,,,,,,,5,10.0,False,-0.025129109336807787,0.0421038047063238,14.122514026874043,False,,20.08987499951935,8.203194915874045
324,0,329,1,0.066322370405799,0.066322370405799,-9.411425483273376,10.693859018595504,-9.444070336282827,10.751590902232152,-9.427747909778102,10.722724960413828,-117.647557000155,35.836555000013306,-117.647918999762,35.837074999711504,-117.64773799936768,35.83681500000446,0.0,0.066322370405799,0.0331611852028995,119.48625891043024,150.51374108956975,,,0,False,,,,,,,,,,,,5,10.0,False,-0.03264485300945097,0.05773188363664872,14.27792916451847,False,,20.24680894772651,8.354078398487793
325,0,330,1,0.0440374587751642,0.0440374587751642,-9.672343747439465,10.807319794596976,-9.66584677192854,10.850875357784526,-9.669095259684005,10.829097576190753,-117.650446251194,35.837575039856205,-117.650374867506,35.837967651486004,-117.65041055943745,35.83777134567955,0.0,0.0440374587751642,0.0220187293875821,81.5160165544886,8.483983445511413,,,0,False,,,,,,,,,,,,5,10.0,False,0.006496975510923875,0.043555563187549495,14.51760164267859,False,,20.490133305073293,8.583867898817276
326,0,331,1,0.0496890154283244,0.0496890154283244,-9.867918140559349,10.859018688347,-9.853354160765738,10.906525411521809,-9.860636150662543,10.882772049934404,-117.652611560575,35.8380390351734,-117.652450947054,35.8384673390965,-117.65253125402964,35.83825318716544,0.0,0.0496890154283244,0.0248445077141622,72.95620400292648,17.043795997073502,,,0,False,,,,,,,,,,,,5,10.0,False,0.01456397979361057,0.047506723174809196,14.685600865697886,False,,20.661450077137605,8.743360986158779
327,0,332,1,0.0701905086979468,0.0701905086979468,-9.279237437091853,10.614164042101104,-9.249100773561016,10.550772488858534,-9.264169105326433,10.58246826547982,-117.646093000092,35.8358380002236,-117.645758713094,35.8352669630999,-117.64592585599377,35.83555248178492,0.0,0.0701905086979468,0.0350952543489734,295.42664975710454,154.57335024289546,,,0,False,,,,,,,,,,,,5,10.0,False,0.030136663530836216,-0.06339155324256929,14.064617442432347,False,,20.03253184418461,8.144279762748091
328,0,333,1,0.0648405152166878,0.0648405152166878,-9.411425483273376,10.693859018595504,-9.383377584083112,10.63539870928587,-9.397401533678243,10.664628863940688,-117.647557000155,35.836555000013306,-117.647245876096,35.83602839029811,-117.64740143761117,35.83629169526229,0.0,0.0648405152166878,0.0324202576083439,295.6306104648322,154.36938953516778,,,0,False,,,,,,,,,,,,5,10.0,False,0.028047899190264403,-0.058460309309634084,14.214269745251602,False,,20.18374707087469,8.28931115229312
329,0,334,1,0.0989801729513881,0.0989801729513881,-10.350358504927852,10.984613094713518,-10.289193709507062,11.06243303071079,-10.319776107217455,11.023523062712156,-117.65795300023102,35.839165999911,-117.657276999634,35.8398679999083,-117.65761500141885,35.83951700039357,0.0,0.0989801729513881,0.049490086475694,51.8334151372282,38.166584862771806,,,0,False,,,,,,,,,,,,5,10.0,False,0.06116479542079034,0.07781993599727244,15.10019336357131,False,,21.082695023594738,9.141271437457975
330,0,335,1,0.210213991874252,0.2099063004355745,9.91364974406545,-12.54259240100756,10.03580975163518,-12.713289757498844,9.974729747850317,-12.6279410792532,-117.433951213977,35.62712615914501,-117.432604790379,35.6255864478563,-117.43327799572504,35.62635630543053,0.0,0.210213991874252,0.105106995937126,305.5895028126227,144.4104971873773,,,0,False,,,,,,,,,,,,5,10.0,False,0.12216000756972889,-0.17069735649128326,16.092238173844574,False,,10.235453435185718,22.025241414263018
331,0,336,1,0.250962178484572,0.250962178484572,-1.667505236699412,-0.6777064628855269,-1.6882254296265935,-0.9278118179557104,-1.677865333163003,-0.8027591404206187,-117.56182252419,35.7341106006238,-117.562051038325,35.7318564310295,-117.5619367828651,35.73298351598653,0.0,0.250962178484572,0.125481089242286,265.2640970381733,4.735902961826724,,,0,False,,,,,,,,,,,,5,10.0,False,-0.020720192927181413,-0.2501053550701835,1.8600146004155573,False,,6.93313497410631,5.553956644932387
332,0,337,1,0.1209458456114971,0.1200701987479729,-9.05774071090201,6.801523410706025,-9.06155110207384,6.921533133422543,-9.059645906487924,6.861528272064284,-117.64359830232,35.8014782512204,-117.643641816017,35.8025598190804,-117.64362005901816,35.80201903517682,0.0,0.1209458456114971,0.0604729228057485,91.81856943606203,178.18143056393797,,,0,False,,,,,,,,,,,,5,10.0,False,-0.003810391171830574,0.12000972271651822,11.364759310222142,False,,17.351947292459695,5.407906807817591
333,0,338,1,0.2225828714489816,0.2211972207410916,-1.6335196996784382,-0.5964535176388708,-1.5320818134132572,-0.7930204672861485,-1.5828007565458475,-0.6947369924625096,-117.56144701499998,35.734842969,-117.560325340042,35.7330715257304,-117.56088617130916,35.733957248738285,0.0,0.2225828714489816,0.1112914357244908,297.29588405396635,152.70411594603365,2019-07-05 17:45:51.600000+00:00,1452.0426666666667,1,False,,,,1.0,2.0,48.0,1440.0,1.0,24.20071111111111,,,5,10.0,True,0.10143788626518102,-0.19656694964727772,1.728559435951787,False,,6.899881652109796,5.5101448254159635
334,0,339,1,0.1072308563836755,0.1072301783501748,-2.8979770583822955,-1.450374830564154,-2.9523514888112903,-1.3579533370438006,-2.925164273596793,-1.4041640838039773,-117.575421312244,35.72714388728061,-117.576022652024,35.727976697266804,-117.57572198056845,35.72756029266412,0.0,0.1072308563836755,0.0536154281918377,120.469618974747,149.530381025253,,,0,False,,,,,,,,,,,,5,10.0,False,-0.05437443042899481,0.09242149352035334,3.2447284634884497,False,,7.842248583131066,5.618179946060836
335,0,340,1,0.0406620156287102,0.0406620156287102,-9.059630716949275,6.770650374405226,-9.051760330923312,6.730757310612233,-9.055695523936294,6.750703842508729,-117.64361886262,35.801199986590206,-117.6435313397,35.80084051767581,-117.64357510106116,35.80102025214371,0.0,0.0406620156287102,0.0203310078143551,281.16039429074203,168.83960570925797,,,0,False,,,,,,,,,,,,5,10.0,False,0.007870386025963683,-0.0398930637929924,11.295026506896827,False,,17.279734845400792,5.346635155156375
336,0,341,1,0.0426733415993149,0.0426733415993149,-9.05026430360561,6.715932474512372,-9.036845670221238,6.675423779626612,-9.043554986913424,6.695678127069492,-117.643514621303,35.8007069206879,-117.643365711558,35.8003419542179,-117.64344016625996,35.80052443747879,0.0,0.0426733415993149,0.0213366707996574,288.32761557912613,161.6723844208739,2019-07-04 19:31:24.840000+00:00,117.59666666666666,1,False,,,,1.0,2.0,3.0,90.0,1.0,1.9599444444444445,,,5,10.0,True,0.013418633384372214,-0.04050869488576048,11.252466057831212,False,,17.236047054475055,5.308042584830955
337,0,342,1,0.050449783345046,0.050449783345046,-9.023631834329672,6.640114394840881,-8.992695664288844,6.600262995583552,-9.008163749309258,6.620188695212217,-117.643219127461,35.80002384512441,-117.642876430903,35.799664962567995,-117.64304777879651,35.79984440397107,0.0,0.050449783345046,0.025224891672523,307.8217669465611,142.17823305343887,,,0,False,,,,,,,,,,,,5,10.0,False,0.03093617004082816,-0.039851399257329057,11.179173157912219,False,,17.16150598117512,5.239393660334571
338,0,343,1,0.0434716753440893,0.0434716753440893,-6.021439378072189,4.981236804477434,-6.03761561406669,5.02158672326635,-6.02952749606944,5.001411763871892,-117.609993184338,35.7850959355291,-117.61017241382604,35.785459496358705,-117.6100827988778,35.7852777159801,0.0,0.0434716753440893,0.0217358376720446,111.84579248545911,158.15420751454087,,,0,False,,,,,,,,,,,,5,10.0,False,-0.01617623599450102,0.04034991878891603,7.8338573804769736,False,,13.831492833233433,1.852709783280979
339,0,344,1,0.1264514011315448,0.1263341262396061,-8.78427799458344,6.624368280317684,-8.744610257867445,6.504423367476184,-8.764444126225442,6.564395823896934,-117.640570966677,35.7998840985724,-117.64013081058802,35.798803432732306,-117.64035088714012,35.79934376587868,0.0,0.1264514011315448,0.0632257005657724,288.29989211287204,161.70010788712796,,,0,False,,,,,,,,,,,,5,10.0,False,0.03966773671599633,-0.11994491284150044,10.950195129518157,False,,16.935825235425874,5.001036784825609
340,0,345,1,0.0823717361677202,0.081890888351161,-8.728272360856849,6.476425164559712,-8.713059836749771,6.395959664466605,-8.72066609880331,6.436192414513158,-117.639949760873,35.79855124034751,-117.639780591201,35.797826169142496,-117.6398651756516,35.798188704785886,0.0,0.0823717361677202,0.0411858680838601,280.7057818487994,169.2942181512006,,,0,False,,,,,,,,,,,,5,10.0,False,0.01521252410707774,-0.0804655000931076,10.838569555225176,False,,16.821826125558026,4.898425905502875
341,0,346,1,0.0411863071181425,0.0411863071181425,-8.704735329303524,6.376572619066728,-8.695094845097644,6.336530479284916,-8.699915087200583,6.356551549175823,-117.639688288384,35.7976515145058,-117.63958120341002,35.797290714594894,-117.63963474577572,35.79747111456504,0.0,0.0411863071181425,0.0205931535590712,283.5368163896019,166.46318361039815,,,0,False,,,,,,,,,,,,5,10.0,False,0.009640484205879929,-0.04004213978181159,10.774705106026332,False,,16.75623728053141,4.84112373570953
342,0,347,1,0.0407365643045531,0.0407365643045531,-8.69404999590049,6.311916091500803,-8.690144275614754,6.271367194840245,-8.692097135757622,6.291641643170523,-117.63956937732502,35.79706888332241,-117.639525729629,35.79670346539271,-117.63954755342674,35.79688617436235,0.0,0.0407365643045531,0.0203682821522765,275.5018278951592,174.49817210484082,2019-07-05 13:04:59.340000+00:00,1171.1716666666666,1,False,,,,1.0,2.0,39.0,1170.0,1.0,19.51952777777778,,,5,10.0,True,0.003905720285736436,-0.04054889666055761,10.730205365393681,False,,16.71005628822527,4.80294627046847
343,0,348,1,0.2179019119120879,0.2162614490879106,-6.063726927707418,5.074041718026358,-6.144726404509758,5.274561290934716,-6.104226666108588,5.174301504480537,-117.61046162950105,35.785932094590514,-117.61135911243298,35.787738805601485,-117.61091036588562,35.786835451002496,0.0,0.2179019119120879,0.1089509559560439,111.99614595314203,158.00385404685795,2019-07-05 18:02:30.200000+00:00,1468.686,1,False,,,,1.0,2.0,48.0,1440.0,1.0,24.4781,,,5,10.0,True,-0.08099947680233921,0.20051957290835798,8.002185904520134,False,,14.000923583891424,2.011963056463698
344,0,349,1,0.0423814863373942,0.0423814863373941,-6.142325791174543,5.256353967165906,-6.157091209114624,5.296080190460117,-6.149708500144584,5.276217078813012,-117.61133241875602,35.78757472429409,-117.61149604950302,35.7879326706563,-117.61141423394594,35.78775369750575,0.0,0.0423814863373942,0.0211907431686971,110.38906215758324,159.61093784241675,2019-07-06 00:00:45.290000+00:00,1826.9375,1,False,,,,1.0,2.0,60.0,1800.0,1.0,30.448958333333334,,,5,10.0,True,-0.01476541794008046,0.039726223294210605,8.102924243722674,False,,14.102115937276876,2.1092388240700526
345,0,350,1,0.04545150523379,0.04545150523379,-6.161893373258828,5.310202918002505,-6.183515551014759,5.350181921955933,-6.172704462136794,5.33019241997922,-117.611549276778,35.78805992382651,-117.61178875724497,35.78842010500391,-117.61166901674125,35.78824001447758,0.0,0.04545150523379,0.022725752616895,118.40622186412044,151.59377813587955,,,0,False,,,,,,,,,,,,5,10.0,False,-0.02162217775593067,0.03997900395342757,8.155564456914519,False,,14.154950348561515,2.16045891211011
346,0,351,1,0.0478625952260523,0.0478625952260523,-6.189008274886688,5.359342769442336,-6.215641232383174,5.399111018042989,-6.202324753634931,5.379226893742663,-117.61184958558998,35.78850263398941,-117.612144493973,35.788860883423105,-117.61199703945051,35.788681758799385,0.0,0.0478625952260523,0.0239312976130261,123.81038081676934,146.18961918323066,2019-07-05 13:49:41.390000+00:00,1215.8725000000002,4,False,,,,2.0,4.0,40.0,1200.0,4.0,20.26454166666667,,,5,10.0,True,-0.026632957496485865,0.039768248600652534,8.210049593267811,False,,14.209547515622914,2.214123296696547
347,0,352,1,0.0425136514758622,0.0425136514758622,-6.233203071998342,5.423038178654684,-6.248294377094274,5.462783154089481,-6.240748724546307,5.442910666372082,-117.612338940889,35.7890764194412,-117.61250618421302,35.7894345312786,-117.61242256236328,35.789255475391684,0.0,0.0425136514758622,0.0212568257379311,110.79194342599686,159.20805657400314,,,0,False,,,,,,,,,,,,5,10.0,False,-0.015091305095931595,0.039744975434796714,8.280834569355514,False,,14.280453143254109,2.284047607947331
348,0,353,1,0.0880757828745542,0.088001449897765,-6.298543435673963,5.532520326845104,-6.261688628171533,5.452608010222022,-6.2801160319227485,5.492564168533563,-117.61306256778302,35.790062727512904,-117.61265426658102,35.7893427410747,-117.61285841626078,35.789702734478105,0.0,0.0880757828745542,0.0440378914372771,294.7587064402537,155.24129355974628,,,0,False,,,,,,,,,,,,5,10.0,False,0.0368548075024302,-0.07991231662308174,8.343147998200195,False,,14.34281693798507,2.3459972821834234
349,0,354,1,0.0440755453542142,0.0440755453542142,-6.266405934703766,5.484968135538446,-6.248405966309567,5.4447356258469135,-6.257405950506666,5.464851880692679,-117.612706700654,35.789634361536585,-117.612507277789,35.78927187449741,-117.61260698899495,35.78945311806113,0.0,0.0440755453542142,0.0220377726771071,294.1036751192777,155.89632488072232,,,0,False,,,,,,,,,,,,5,10.0,False,0.01799996839419915,-0.04023250969153214,8.307811703893302,False,,14.307455580806028,2.3108424244893633
350,0,355,1,0.0873513186300367,0.0873180464156674,-6.338495006941304,5.625520352653515,-6.304514641405127,5.545085434938157,-6.321504824173216,5.585302893795836,-117.613505235678,35.790900647447,-117.613128718316,35.790175934172105,-117.61331697614182,35.790538290968065,0.0,0.0873513186300367,0.0436756593150183,292.9020104477897,157.09798955221032,,,0,False,,,,,,,,,,,,5,10.0,False,0.033980365536177004,-0.08043491771535827,8.435462741159455,False,,14.43526106166877,2.4374322303058342
351,0,356,1,0.0935314732941194,0.0934986012269815,-6.333437744415512,5.607794922338717,-6.381594845308237,5.687937807643714,-6.357516294861875,5.647866364991216,-117.61344915305598,35.7907409269523,-117.61398249509598,35.79146291528141,-117.61371582286954,35.79110192142363,0.0,0.0935314732941194,0.0467657366470597,121.00125918804366,148.99874081195634,,,0,False,,,,,,,,,,,,5,10.0,False,-0.04815710089272507,0.08014288530499769,8.503905450805139,False,,14.503736812581783,2.505636375892513
352,0,357,1,0.08297496804989,0.0829716288378546,-6.368390144985084,5.736585902169765,-6.34748731536797,5.656290429657272,-6.357938730176527,5.696438165913518,-117.613836813018,35.791901448992704,-117.61360495070798,35.79117790933311,-117.61372088133686,35.79153967922985,0.0,0.08297496804989,0.041487484024945,284.5915972098624,165.4084027901376,2019-07-04 23:21:00.200000+00:00,347.186,1,False,,,,1.0,2.0,11.0,330.0,1.0,5.786433333333333,,,5,10.0,True,0.020902829617114094,-0.08029547251249358,8.536556253827118,False,,14.53638783837575,2.5382228316250806
353,0,358,1,0.046253119196013,0.046253119196013,-6.352973318426059,5.670467342919127,-6.375938883499594,5.710616238996278,-6.364456100962826,5.690541790957703,-117.613665748475,35.7913056454393,-117.61392011002502,35.7916673446722,-117.61379292896171,35.79148649512579,0.0,0.046253119196013,0.0231265595980065,119.76998284219792,150.23001715780208,,,0,False,,,,,,,,,,,,5,10.0,False,-0.022965565073534755,0.04014889607715055,8.53748015140996,False,,14.53731744514166,2.5391291380779446
354,0,359,1,0.0841594162837376,0.084020624612211,-6.425230577849282,5.77298279120637,-6.450557833666931,5.853095183961632,-6.437894205758107,5.813038987584001,-117.614465870803,35.79222911158429,-117.614746685911,35.792950970411,-117.6146062777214,35.792590041090655,0.0,0.0841594162837376,0.0420797081418688,107.54416971361992,162.4558302863801,,,0,False,,,,,,,,,,,,5,10.0,False,-0.02532725581764872,0.08011239275526272,8.673978560943382,False,,14.673754979893099,2.6758917541741902
355,0,360,1,0.0408577916609316,0.0408577916609316,-6.473358525474331,5.884314611511965,-6.465191419953071,5.844281406209208,-6.469274972713701,5.864298008860587,-117.614999161582,35.79323219021351,-117.614908492833,35.79287143886591,-117.61495382710486,35.793051814551006,0.0,0.0408577916609316,0.0204288958304658,281.5305860690136,168.46941393098638,,,0,False,,,,,,,,,,,,5,10.0,False,0.008167105521259543,-0.040033205302757224,8.731638437848082,False,,14.731366665923549,2.7337791823463626
356,0,361,1,0.0459208284209459,0.0459208284209459,-9.083302288975334,7.191247685837371,-9.105180287228404,7.231621881498765,-9.09424128810187,7.211434783668068,-117.643885518802,35.80499045454591,-117.644128030884,35.80535412958949,-117.64400677456644,35.8051722921317,0.0,0.0459208284209459,0.0229604142104729,118.45241005444012,151.54758994555988,,,0,False,,,,,,,,,,,,5,10.0,False,-0.021877998253069464,0.04037419566139455,11.606464416234363,False,,17.599641491922142,5.629507710116913
357,0,362,1,0.0600821436207881,0.0600821436207881,-8.81446720559266,7.408338159151318,-8.769878668593366,7.368067495507276,-8.792172937093014,7.388202827329297,-117.64091358319502,35.806949455852795,-117.640419813124,35.80658691035771,-117.64066669759848,35.80676818336151,0.0,0.0600821436207881,0.030041071810394,317.91285731396954,132.08714268603046,2019-07-05 22:24:28.320000+00:00,1730.6546666666666,1,False,,,,1.0,2.0,57.0,1710.0,1.0,28.84424444444444,,,5,10.0,True,0.04458853699929399,-0.040270663644042415,11.484243378364436,False,,17.48235195404912,5.491677908433317
358,0,363,1,0.0430530271423852,0.0430530271423851,-7.647451945188034,8.184883191329618,-7.6335476240768765,8.144137234468099,-7.640499784632455,8.164510212898858,-117.628009111331,35.8139579292151,-117.62785487130502,35.8135908097681,-117.62793199114031,35.81377436951921,0.0,0.0430530271423852,0.0215265135711926,288.8419090545952,161.1580909454048,,,0,False,,,,,,,,,,,,5,10.0,False,0.013904321111157358,-0.04074595686151916,11.181970487150211,False,,17.16597853128335,5.2349545638516695
359,0,364,1,0.0537549797451101,0.0537549797451101,0.888023525683683,-10.128793583874709,0.8521634568786054,-10.16883922424532,0.8700934912811442,-10.148816404060014,-117.533584265202,35.64893084088569,-117.533980281665,35.648569946545905,-117.53378227387913,35.64875039388153,0.0,0.0537549797451101,0.026877489872555,228.15619165901944,41.84380834098056,2019-07-05 02:37:18.660000+00:00,543.4936666666666,6,False,,,,1.0,2.0,18.0,540.0,6.0,9.058227777777777,,,5,10.0,True,-0.03586006880507764,-0.04004564037061087,10.186046195010478,False,,7.133551927000276,15.120882716360859
360,0,365,1,0.0898283075804973,0.0897941647346518,0.8260050756091447,-10.230571044720136,0.8665512723510179,-10.150452395516826,0.8462781739800813,-10.19051172011848,-117.534269189771,35.64801358815661,-117.533821389446,35.64873565202879,-117.53404529061676,35.64837462031202,0.0,0.0898283075804973,0.0449141537902486,63.157082357067566,26.842917642932427,2019-07-04 22:50:52.540000+00:00,317.05833333333334,2,False,,,,1.0,2.0,10.0,300.0,2.0,5.284305555555556,,,5,10.0,True,0.04054619674187321,0.08011864920331035,10.225591223280302,False,,7.181566340872465,15.151518135835063
361,0,366,1,0.0548757704448099,0.0548757704448099,1.0144635021751989,-10.021508370164105,0.976572544704426,-10.061202519907608,0.9955180234398124,-10.041355445035856,-117.532187954411,35.64989766604451,-117.53260640716,35.6495399463115,-117.53239718125226,35.6497188063627,0.0,0.0548757704448099,0.0274378852224049,226.33139869412136,43.66860130587864,2019-07-04 18:11:49.640000+00:00,38.01,8,False,,,,1.0,2.0,1.0,30.0,8.0,0.6335,,,5,10.0,True,-0.03789095747077287,-0.039694149743503715,10.090583496931421,False,,6.977629848404477,15.065474244829828
362,0,367,1,0.0534378830024159,0.0534378830024159,1.0677307154719624,-9.988262534269396,1.1034144251086986,-9.948484648373574,1.0855725702903305,-9.968373591321484,-117.531599715954,35.6501972500031,-117.531205628537,35.65055572336801,-117.53140267268604,35.650376486849666,0.0,0.0534378830024159,0.0267189415012079,48.10554334403082,41.89445665596918,2019-07-04 22:31:38.760000+00:00,297.82866666666666,2,False,,,,1.0,2.0,9.0,270.0,2.0,4.963811111111111,,,5,10.0,True,0.03568370963673617,0.03977788589582154,10.027309702084718,False,,6.86957503441743,15.030563585785343
363,0,368,1,0.0540934228562644,0.0540934228562644,1.1003965017795958,-9.972249317739587,1.1372005014569595,-9.93260636118921,1.1187985016182775,-9.9524278394644,-117.53123898619002,35.6503415390309,-117.5308325259,35.650698793814314,-117.5310357564978,35.650520166597,0.0,0.0540934228562644,0.0270467114281322,47.12677576343566,42.873224236564354,2019-07-04 19:02:24.700000+00:00,88.59433333333332,2,False,,,,1.0,2.0,2.0,60.0,2.0,1.4765722222222222,,,5,10.0,True,0.0368039996773637,0.039642956550377306,10.015115076072233,False,,6.839337067026706,15.028080750719496
364,0,369,1,0.3066781043805984,0.3049229620295388,-10.51422911177052,10.204367521859574,-10.305108051704538,10.42628280977311,-10.40966858173753,10.315325165816342,-117.659756540232,35.83213223851201,-117.657444948925,35.834134482820204,-117.65860075907456,35.83313336628984,0.0,0.3066781043805984,0.1533390521902992,46.700181641160725,43.29981835883925,,,0,False,,,,,,,,,,,,5,10.0,False,0.20912106006598208,0.22191528791353576,14.654935457317352,False,,20.648938991561177,8.670105758230164
