domain_label,domain_flag_column,split_latitude_deg,period_days,event_index_within_window,event_time_days
Northern area,north_35p72,35.72,0.68,13,0.0579504629629629
Northern area,north_35p72,35.72,0.68,14,0.05855
Northern area,north_35p72,35.72,0.68,15,0.1932782407407407
Northern area,north_35p72,35.72,0.68,16,0.2142648148148148
Northern area,north_35p72,35.72,0.68,17,0.2355988425925926
Northern area,north_35p72,35.72,0.68,18,0.2560712962962963
Northern area,north_35p72,35.72,0.68,19,0.2806966435185185
Northern area,north_35p72,35.72,0.68,20,0.3160216435185185
Northern area,north_35p72,35.72,0.68,21,0.3526841435185185
Northern area,north_35p72,35.72,0.68,22,0.3651923611111111
Northern area,north_35p72,35.72,0.68,23,0.4429326388888888
Northern area,north_35p72,35.72,0.68,24,0.4893076388888889
Northern area,north_35p72,35.72,0.68,25,0.561494675925926
Northern area,north_35p72,35.72,0.68,26,0.5790253472222222
Northern area,north_35p72,35.72,0.68,27,0.6020137731481481
Northern area,north_35p72,35.72,0.732,1,0.0022027777777777
Northern area,north_35p72,35.72,0.732,2,0.002849537037037
Northern area,north_35p72,35.72,0.732,3,0.0043162037037037
Northern area,north_35p72,35.72,0.732,4,0.0052310185185185
Northern area,north_35p72,35.72,0.732,5,0.006305324074074
Northern area,north_35p72,35.72,0.732,6,0.006943287037037
Northern area,north_35p72,35.72,0.732,7,0.0093576388888888
Northern area,north_35p72,35.72,0.732,8,0.0096259259259259
Northern area,north_35p72,35.72,0.732,9,0.009786574074074
Northern area,north_35p72,35.72,0.732,10,0.0296805555555555
Northern area,north_35p72,35.72,0.732,11,0.0376173611111111
Northern area,north_35p72,35.72,0.732,12,0.0553050925925925
Northern area,north_35p72,35.72,0.732,13,0.0579504629629629
Northern area,north_35p72,35.72,0.732,14,0.05855
Northern area,north_35p72,35.72,0.732,15,0.1932782407407407
Northern area,north_35p72,35.72,0.732,16,0.2142648148148148
Northern area,north_35p72,35.72,0.732,17,0.2355988425925926
Northern area,north_35p72,35.72,0.732,18,0.2560712962962963
Northern area,north_35p72,35.72,0.732,19,0.2806966435185185
Northern area,north_35p72,35.72,0.732,20,0.3160216435185185
Northern area,north_35p72,35.72,0.732,21,0.3526841435185185
Northern area,north_35p72,35.72,0.732,22,0.3651923611111111
Northern area,north_35p72,35.72,0.732,23,0.4429326388888888
Northern area,north_35p72,35.72,0.732,24,0.4893076388888889
Northern area,north_35p72,35.72,0.732,25,0.561494675925926
Northern area,north_35p72,35.72,0.732,26,0.5790253472222222
Northern area,north_35p72,35.72,0.732,27,0.6020137731481481
Northern area,north_35p72,35.72,0.732,28,0.7247356481481482
Northern area,north_35p72,35.72,0.732,29,0.7319883101851852
Northern area,north_35p72,35.72,0.85,1,0.0022027777777777
Northern area,north_35p72,35.72,0.85,2,0.002849537037037
Northern area,north_35p72,35.72,0.85,3,0.0043162037037037
Northern area,north_35p72,35.72,0.85,4,0.0052310185185185
Northern area,north_35p72,35.72,0.85,5,0.006305324074074
Northern area,north_35p72,35.72,0.85,6,0.006943287037037
Northern area,north_35p72,35.72,0.85,7,0.0093576388888888
Northern area,north_35p72,35.72,0.85,8,0.0096259259259259
Northern area,north_35p72,35.72,0.85,9,0.009786574074074
Northern area,north_35p72,35.72,0.85,10,0.0296805555555555
Northern area,north_35p72,35.72,0.85,11,0.0376173611111111
Northern area,north_35p72,35.72,0.85,12,0.0553050925925925
Northern area,north_35p72,35.72,0.85,13,0.0579504629629629
Northern area,north_35p72,35.72,0.85,14,0.05855
Northern area,north_35p72,35.72,0.85,15,0.1932782407407407
Northern area,north_35p72,35.72,0.85,16,0.2142648148148148
Northern area,north_35p72,35.72,0.85,17,0.2355988425925926
Northern area,north_35p72,35.72,0.85,18,0.2560712962962963
Northern area,north_35p72,35.72,0.85,19,0.2806966435185185
Northern area,north_35p72,35.72,0.85,20,0.3160216435185185
Northern area,north_35p72,35.72,0.85,21,0.3526841435185185
Northern area,north_35p72,35.72,0.85,22,0.3651923611111111
Northern area,north_35p72,35.72,0.85,23,0.4429326388888888
Northern area,north_35p72,35.72,0.85,24,0.4893076388888889
Northern area,north_35p72,35.72,0.85,25,0.561494675925926
Northern area,north_35p72,35.72,0.85,26,0.5790253472222222
Northern area,north_35p72,35.72,0.85,27,0.6020137731481481
Northern area,north_35p72,35.72,0.85,28,0.7247356481481482
Northern area,north_35p72,35.72,0.85,29,0.7319883101851852
Northern area,north_35p72,35.72,0.85,30,0.7325327546296296
Northern area,north_35p72,35.72,0.85,31,0.7333342592592593
Northern area,north_35p72,35.72,0.85,32,0.7335650462962963
Northern area,north_35p72,35.72,0.85,33,0.7338165509259259
Northern area,north_35p72,35.72,0.85,34,0.7345194444444445
Northern area,north_35p72,35.72,0.85,35,0.7468232638888889
Northern area,north_35p72,35.72,0.85,36,0.75155625
Northern area,north_35p72,35.72,0.85,37,0.7848221064814815
Northern area,north_35p72,35.72,0.85,38,0.7949156250000001
Northern area,north_35p72,35.72,0.85,39,0.806429050925926
Northern area,north_35p72,35.72,1.0,1,0.0022027777777777
Northern area,north_35p72,35.72,1.0,2,0.002849537037037
Northern area,north_35p72,35.72,1.0,3,0.0043162037037037
Northern area,north_35p72,35.72,1.0,4,0.0052310185185185
Northern area,north_35p72,35.72,1.0,5,0.006305324074074
Northern area,north_35p72,35.72,1.0,6,0.006943287037037
Northern area,north_35p72,35.72,1.0,7,0.0093576388888888
Northern area,north_35p72,35.72,1.0,8,0.0096259259259259
Northern area,north_35p72,35.72,1.0,9,0.009786574074074
Northern area,north_35p72,35.72,1.0,10,0.0296805555555555
Northern area,north_35p72,35.72,1.0,11,0.0376173611111111
Northern area,north_35p72,35.72,1.0,12,0.0553050925925925
Northern area,north_35p72,35.72,1.0,13,0.0579504629629629
Northern area,north_35p72,35.72,1.0,14,0.05855
Northern area,north_35p72,35.72,1.0,15,0.1932782407407407
Northern area,north_35p72,35.72,1.0,16,0.2142648148148148
Northern area,north_35p72,35.72,1.0,17,0.2355988425925926
Northern area,north_35p72,35.72,1.0,18,0.2560712962962963
Northern area,north_35p72,35.72,1.0,19,0.2806966435185185
Northern area,north_35p72,35.72,1.0,20,0.3160216435185185
Northern area,north_35p72,35.72,1.0,21,0.3526841435185185
Northern area,north_35p72,35.72,1.0,22,0.3651923611111111
Northern area,north_35p72,35.72,1.0,23,0.4429326388888888
Northern area,north_35p72,35.72,1.0,24,0.4893076388888889
Northern area,north_35p72,35.72,1.0,25,0.561494675925926
Northern area,north_35p72,35.72,1.0,26,0.5790253472222222
Northern area,north_35p72,35.72,1.0,27,0.6020137731481481
Northern area,north_35p72,35.72,1.0,28,0.7247356481481482
Northern area,north_35p72,35.72,1.0,29,0.7319883101851852
Northern area,north_35p72,35.72,1.0,30,0.7325327546296296
Northern area,north_35p72,35.72,1.0,31,0.7333342592592593
Northern area,north_35p72,35.72,1.0,32,0.7335650462962963
Northern area,north_35p72,35.72,1.0,33,0.7338165509259259
Northern area,north_35p72,35.72,1.0,34,0.7345194444444445
Northern area,north_35p72,35.72,1.0,35,0.7468232638888889
Northern area,north_35p72,35.72,1.0,36,0.75155625
Northern area,north_35p72,35.72,1.0,37,0.7848221064814815
Northern area,north_35p72,35.72,1.0,38,0.7949156250000001
Northern area,north_35p72,35.72,1.0,39,0.806429050925926
Northern area,north_35p72,35.72,1.0,40,0.8789839120370371
Northern area,north_35p72,35.72,1.1,1,0.0022027777777777
Northern area,north_35p72,35.72,1.1,2,0.002849537037037
Northern area,north_35p72,35.72,1.1,3,0.0043162037037037
Northern area,north_35p72,35.72,1.1,4,0.0052310185185185
Northern area,north_35p72,35.72,1.1,5,0.006305324074074
Northern area,north_35p72,35.72,1.1,6,0.006943287037037
Northern area,north_35p72,35.72,1.1,7,0.0093576388888888
Northern area,north_35p72,35.72,1.1,8,0.0096259259259259
Northern area,north_35p72,35.72,1.1,9,0.009786574074074
Northern area,north_35p72,35.72,1.1,10,0.0296805555555555
Northern area,north_35p72,35.72,1.1,11,0.0376173611111111
Northern area,north_35p72,35.72,1.1,12,0.0553050925925925
Northern area,north_35p72,35.72,1.1,13,0.0579504629629629
Northern area,north_35p72,35.72,1.1,14,0.05855
Northern area,north_35p72,35.72,1.1,15,0.1932782407407407
Northern area,north_35p72,35.72,1.1,16,0.2142648148148148
Northern area,north_35p72,35.72,1.1,17,0.2355988425925926
Northern area,north_35p72,35.72,1.1,18,0.2560712962962963
Northern area,north_35p72,35.72,1.1,19,0.2806966435185185
Northern area,north_35p72,35.72,1.1,20,0.3160216435185185
Northern area,north_35p72,35.72,1.1,21,0.3526841435185185
Northern area,north_35p72,35.72,1.1,22,0.3651923611111111
Northern area,north_35p72,35.72,1.1,23,0.4429326388888888
Northern area,north_35p72,35.72,1.1,24,0.4893076388888889
Northern area,north_35p72,35.72,1.1,25,0.561494675925926
Northern area,north_35p72,35.72,1.1,26,0.5790253472222222
Northern area,north_35p72,35.72,1.1,27,0.6020137731481481
Northern area,north_35p72,35.72,1.1,28,0.7247356481481482
Northern area,north_35p72,35.72,1.1,29,0.7319883101851852
Northern area,north_35p72,35.72,1.1,30,0.7325327546296296
Northern area,north_35p72,35.72,1.1,31,0.7333342592592593
Northern area,north_35p72,35.72,1.1,32,0.7335650462962963
Northern area,north_35p72,35.72,1.1,33,0.7338165509259259
Northern area,north_35p72,35.72,1.1,34,0.7345194444444445
Northern area,north_35p72,35.72,1.1,35,0.7468232638888889
Northern area,north_35p72,35.72,1.1,36,0.75155625
Northern area,north_35p72,35.72,1.1,37,0.7848221064814815
Northern area,north_35p72,35.72,1.1,38,0.7949156250000001
Northern area,north_35p72,35.72,1.1,39,0.806429050925926
Northern area,north_35p72,35.72,1.1,40,0.8789839120370371
Northern area,north_35p72,35.72,1.1,41,1.0181358796296296
Northern area,north_35p72,35.72,1.22,1,0.0022027777777777
Northern area,north_35p72,35.72,1.22,2,0.002849537037037
Northern area,north_35p72,35.72,1.22,3,0.0043162037037037
Northern area,north_35p72,35.72,1.22,4,0.0052310185185185
Northern area,north_35p72,35.72,1.22,5,0.006305324074074
Northern area,north_35p72,35.72,1.22,6,0.006943287037037
Northern area,north_35p72,35.72,1.22,7,0.0093576388888888
Northern area,north_35p72,35.72,1.22,8,0.0096259259259259
Northern area,north_35p72,35.72,1.22,9,0.009786574074074
Northern area,north_35p72,35.72,1.22,10,0.0296805555555555
Northern area,north_35p72,35.72,1.22,11,0.0376173611111111
Northern area,north_35p72,35.72,1.22,12,0.0553050925925925
Northern area,north_35p72,35.72,1.22,13,0.0579504629629629
Northern area,north_35p72,35.72,1.22,14,0.05855
Northern area,north_35p72,35.72,1.22,15,0.1932782407407407
Northern area,north_35p72,35.72,1.22,16,0.2142648148148148
Northern area,north_35p72,35.72,1.22,17,0.2355988425925926
Northern area,north_35p72,35.72,1.22,18,0.2560712962962963
Northern area,north_35p72,35.72,1.22,19,0.2806966435185185
Northern area,north_35p72,35.72,1.22,20,0.3160216435185185
Northern area,north_35p72,35.72,1.22,21,0.3526841435185185
Northern area,north_35p72,35.72,1.22,22,0.3651923611111111
Northern area,north_35p72,35.72,1.22,23,0.4429326388888888
Northern area,north_35p72,35.72,1.22,24,0.4893076388888889
Northern area,north_35p72,35.72,1.22,25,0.561494675925926
Northern area,north_35p72,35.72,1.22,26,0.5790253472222222
Northern area,north_35p72,35.72,1.22,27,0.6020137731481481
Northern area,north_35p72,35.72,1.22,28,0.7247356481481482
Northern area,north_35p72,35.72,1.22,29,0.7319883101851852
Northern area,north_35p72,35.72,1.22,30,0.7325327546296296
Northern area,north_35p72,35.72,1.22,31,0.7333342592592593
Northern area,north_35p72,35.72,1.22,32,0.7335650462962963
Northern area,north_35p72,35.72,1.22,33,0.7338165509259259
Northern area,north_35p72,35.72,1.22,34,0.7345194444444445
Northern area,north_35p72,35.72,1.22,35,0.7468232638888889
Northern area,north_35p72,35.72,1.22,36,0.75155625
Northern area,north_35p72,35.72,1.22,37,0.7848221064814815
Northern area,north_35p72,35.72,1.22,38,0.7949156250000001
Northern area,north_35p72,35.72,1.22,39,0.806429050925926
Northern area,north_35p72,35.72,1.22,40,0.8789839120370371
Northern area,north_35p72,35.72,1.22,41,1.0181358796296296
Northern area,north_35p72,35.72,1.22,42,1.2115060185185185
Northern area,north_35p72,35.72,1.404,1,0.0022027777777777
Northern area,north_35p72,35.72,1.404,2,0.002849537037037
Northern area,north_35p72,35.72,1.404,3,0.0043162037037037
Northern area,north_35p72,35.72,1.404,4,0.0052310185185185
Northern area,north_35p72,35.72,1.404,5,0.006305324074074
Northern area,north_35p72,35.72,1.404,6,0.006943287037037
Northern area,north_35p72,35.72,1.404,7,0.0093576388888888
Northern area,north_35p72,35.72,1.404,8,0.0096259259259259
Northern area,north_35p72,35.72,1.404,9,0.009786574074074
Northern area,north_35p72,35.72,1.404,10,0.0296805555555555
Northern area,north_35p72,35.72,1.404,11,0.0376173611111111
Northern area,north_35p72,35.72,1.404,12,0.0553050925925925
Northern area,north_35p72,35.72,1.404,13,0.0579504629629629
Northern area,north_35p72,35.72,1.404,14,0.05855
Northern area,north_35p72,35.72,1.404,15,0.1932782407407407
Northern area,north_35p72,35.72,1.404,16,0.2142648148148148
Northern area,north_35p72,35.72,1.404,17,0.2355988425925926
Northern area,north_35p72,35.72,1.404,18,0.2560712962962963
Northern area,north_35p72,35.72,1.404,19,0.2806966435185185
Northern area,north_35p72,35.72,1.404,20,0.3160216435185185
Northern area,north_35p72,35.72,1.404,21,0.3526841435185185
Northern area,north_35p72,35.72,1.404,22,0.3651923611111111
Northern area,north_35p72,35.72,1.404,23,0.4429326388888888
Northern area,north_35p72,35.72,1.404,24,0.4893076388888889
Northern area,north_35p72,35.72,1.404,25,0.561494675925926
Northern area,north_35p72,35.72,1.404,26,0.5790253472222222
Northern area,north_35p72,35.72,1.404,27,0.6020137731481481
Northern area,north_35p72,35.72,1.404,28,0.7247356481481482
Northern area,north_35p72,35.72,1.404,29,0.7319883101851852
Northern area,north_35p72,35.72,1.404,30,0.7325327546296296
Northern area,north_35p72,35.72,1.404,31,0.7333342592592593
Northern area,north_35p72,35.72,1.404,32,0.7335650462962963
Northern area,north_35p72,35.72,1.404,33,0.7338165509259259
Northern area,north_35p72,35.72,1.404,34,0.7345194444444445
Northern area,north_35p72,35.72,1.404,35,0.7468232638888889
Northern area,north_35p72,35.72,1.404,36,0.75155625
Northern area,north_35p72,35.72,1.404,37,0.7848221064814815
Northern area,north_35p72,35.72,1.404,38,0.7949156250000001
Northern area,north_35p72,35.72,1.404,39,0.806429050925926
Northern area,north_35p72,35.72,1.404,40,0.8789839120370371
Northern area,north_35p72,35.72,1.404,41,1.0181358796296296
Northern area,north_35p72,35.72,1.404,42,1.2115060185185185
Northern area,north_35p72,35.72,1.404,43,1.2772388888888888
Northern area,north_35p72,35.72,1.404,44,1.2783836805555555
Northern area,north_35p72,35.72,1.404,45,1.279048263888889
Northern area,north_35p72,35.72,1.404,46,1.2821486111111111
Northern area,north_35p72,35.72,1.404,47,1.3038922453703703
Southern area,south_35p72,35.72,0.3,1,0.0014212962962962
Southern area,south_35p72,35.72,0.3,2,0.0023800925925925
Southern area,south_35p72,35.72,0.3,3,0.0025037037037037
Southern area,south_35p72,35.72,0.3,4,0.0040034722222222
Southern area,south_35p72,35.72,0.3,5,0.0045018518518518
Southern area,south_35p72,35.72,0.3,6,0.0074483796296296
Southern area,south_35p72,35.72,0.3,7,0.0078310185185185
Southern area,south_35p72,35.72,0.3,8,0.0080388888888888
Southern area,south_35p72,35.72,0.3,9,0.0080986111111111
Southern area,south_35p72,35.72,0.3,10,0.0100268518518518
Southern area,south_35p72,35.72,0.3,11,0.0124680555555555
Southern area,south_35p72,35.72,0.3,12,0.0168208333333333
Southern area,south_35p72,35.72,0.3,13,0.0225337962962963
Southern area,south_35p72,35.72,0.3,14,0.0241201388888888
Southern area,south_35p72,35.72,0.3,15,0.0255004629629629
Southern area,south_35p72,35.72,0.3,16,0.0278011574074074
Southern area,south_35p72,35.72,0.3,17,0.0287453703703703
Southern area,south_35p72,35.72,0.3,18,0.0362798611111111
Southern area,south_35p72,35.72,0.3,19,0.0372402777777777
Southern area,south_35p72,35.72,0.3,20,0.0468180555555555
Southern area,south_35p72,35.72,0.3,21,0.0490256944444444
Southern area,south_35p72,35.72,0.3,22,0.050892824074074
Southern area,south_35p72,35.72,0.3,23,0.0515018518518518
Southern area,south_35p72,35.72,0.3,24,0.0530854166666666
Southern area,south_35p72,35.72,0.3,25,0.0563625
Southern area,south_35p72,35.72,0.3,26,0.0566930555555555
Southern area,south_35p72,35.72,0.3,27,0.0571444444444444
Southern area,south_35p72,35.72,0.3,28,0.0582509259259259
Southern area,south_35p72,35.72,0.3,29,0.0583701388888888
Southern area,south_35p72,35.72,0.3,30,0.0599592592592592
Southern area,south_35p72,35.72,0.3,31,0.0606659722222222
Southern area,south_35p72,35.72,0.3,32,0.0670203703703703
Southern area,south_35p72,35.72,0.3,33,0.0748
Southern area,south_35p72,35.72,0.3,34,0.0939319444444444
Southern area,south_35p72,35.72,0.3,35,0.0954606481481481
Southern area,south_35p72,35.72,0.3,36,0.0987421296296296
Southern area,south_35p72,35.72,0.3,37,0.0990342592592592
Southern area,south_35p72,35.72,0.3,38,0.1057726851851851
Southern area,south_35p72,35.72,0.3,39,0.1118175925925926
Southern area,south_35p72,35.72,0.3,40,0.1137453703703703
Southern area,south_35p72,35.72,0.3,41,0.1330726851851851
Southern area,south_35p72,35.72,0.3,42,0.1399983796296296
Southern area,south_35p72,35.72,0.3,43,0.1452131944444444
Southern area,south_35p72,35.72,0.3,44,0.1616384259259259
Southern area,south_35p72,35.72,0.3,45,0.1713453703703703
Southern area,south_35p72,35.72,0.3,46,0.1866418981481481
Southern area,south_35p72,35.72,0.3,47,0.1885763888888889
Southern area,south_35p72,35.72,0.3,48,0.2353122685185185
Southern area,south_35p72,35.72,0.3,49,0.2644351851851852
Southern area,south_35p72,35.72,0.3,50,0.2904790509259259
Southern area,south_35p72,35.72,0.3,51,0.2998854166666666
Southern area,south_35p72,35.72,0.5,1,0.0014212962962962
Southern area,south_35p72,35.72,0.5,2,0.0023800925925925
Southern area,south_35p72,35.72,0.5,3,0.0025037037037037
Southern area,south_35p72,35.72,0.5,4,0.0040034722222222
Southern area,south_35p72,35.72,0.5,5,0.0045018518518518
Southern area,south_35p72,35.72,0.5,6,0.0074483796296296
Southern area,south_35p72,35.72,0.5,7,0.0078310185185185
Southern area,south_35p72,35.72,0.5,8,0.0080388888888888
Southern area,south_35p72,35.72,0.5,9,0.0080986111111111
Southern area,south_35p72,35.72,0.5,10,0.0100268518518518
Southern area,south_35p72,35.72,0.5,11,0.0124680555555555
Southern area,south_35p72,35.72,0.5,12,0.0168208333333333
Southern area,south_35p72,35.72,0.5,13,0.0225337962962963
Southern area,south_35p72,35.72,0.5,14,0.0241201388888888
Southern area,south_35p72,35.72,0.5,15,0.0255004629629629
Southern area,south_35p72,35.72,0.5,16,0.0278011574074074
Southern area,south_35p72,35.72,0.5,17,0.0287453703703703
Southern area,south_35p72,35.72,0.5,18,0.0362798611111111
Southern area,south_35p72,35.72,0.5,19,0.0372402777777777
Southern area,south_35p72,35.72,0.5,20,0.0468180555555555
Southern area,south_35p72,35.72,0.5,21,0.0490256944444444
Southern area,south_35p72,35.72,0.5,22,0.050892824074074
Southern area,south_35p72,35.72,0.5,23,0.0515018518518518
Southern area,south_35p72,35.72,0.5,24,0.0530854166666666
Southern area,south_35p72,35.72,0.5,25,0.0563625
Southern area,south_35p72,35.72,0.5,26,0.0566930555555555
Southern area,south_35p72,35.72,0.5,27,0.0571444444444444
Southern area,south_35p72,35.72,0.5,28,0.0582509259259259
Southern area,south_35p72,35.72,0.5,29,0.0583701388888888
Southern area,south_35p72,35.72,0.5,30,0.0599592592592592
Southern area,south_35p72,35.72,0.5,31,0.0606659722222222
Southern area,south_35p72,35.72,0.5,32,0.0670203703703703
Southern area,south_35p72,35.72,0.5,33,0.0748
Southern area,south_35p72,35.72,0.5,34,0.0939319444444444
Southern area,south_35p72,35.72,0.5,35,0.0954606481481481
Southern area,south_35p72,35.72,0.5,36,0.0987421296296296
Southern area,south_35p72,35.72,0.5,37,0.0990342592592592
Southern area,south_35p72,35.72,0.5,38,0.1057726851851851
Southern area,south_35p72,35.72,0.5,39,0.1118175925925926
Southern area,south_35p72,35.72,0.5,40,0.1137453703703703
Southern area,south_35p72,35.72,0.5,41,0.1330726851851851
Southern area,south_35p72,35.72,0.5,42,0.1399983796296296
Southern area,south_35p72,35.72,0.5,43,0.1452131944444444
Southern area,south_35p72,35.72,0.5,44,0.1616384259259259
Southern area,south_35p72,35.72,0.5,45,0.1713453703703703
Southern area,south_35p72,35.72,0.5,46,0.1866418981481481
Southern area,south_35p72,35.72,0.5,47,0.1885763888888889
Southern area,south_35p72,35.72,0.5,48,0.2353122685185185
Southern area,south_35p72,35.72,0.5,49,0.2644351851851852
Southern area,south_35p72,35.72,0.5,50,0.2904790509259259
Southern area,south_35p72,35.72,0.5,51,0.2998854166666666
Southern area,south_35p72,35.72,0.5,52,0.3225016203703704
Southern area,south_35p72,35.72,0.5,53,0.3552075231481481
Southern area,south_35p72,35.72,0.5,54,0.4069945601851852
Southern area,south_35p72,35.72,0.5,55,0.4257541666666667
Southern area,south_35p72,35.72,0.5,56,0.4450924768518518
Southern area,south_35p72,35.72,0.5,57,0.4838907407407408
Southern area,south_35p72,35.72,0.68,1,0.0014212962962962
Southern area,south_35p72,35.72,0.68,2,0.0023800925925925
Southern area,south_35p72,35.72,0.68,3,0.0025037037037037
Southern area,south_35p72,35.72,0.68,4,0.0040034722222222
Southern area,south_35p72,35.72,0.68,5,0.0045018518518518
Southern area,south_35p72,35.72,0.68,6,0.0074483796296296
Southern area,south_35p72,35.72,0.68,7,0.0078310185185185
Southern area,south_35p72,35.72,0.68,8,0.0080388888888888
Southern area,south_35p72,35.72,0.68,9,0.0080986111111111
Southern area,south_35p72,35.72,0.68,10,0.0100268518518518
Southern area,south_35p72,35.72,0.68,11,0.0124680555555555
Southern area,south_35p72,35.72,0.68,12,0.0168208333333333
Southern area,south_35p72,35.72,0.68,13,0.0225337962962963
Southern area,south_35p72,35.72,0.68,14,0.0241201388888888
Southern area,south_35p72,35.72,0.68,15,0.0255004629629629
Southern area,south_35p72,35.72,0.68,16,0.0278011574074074
Southern area,south_35p72,35.72,0.68,17,0.0287453703703703
Southern area,south_35p72,35.72,0.68,18,0.0362798611111111
Southern area,south_35p72,35.72,0.68,19,0.0372402777777777
Southern area,south_35p72,35.72,0.68,20,0.0468180555555555
Southern area,south_35p72,35.72,0.68,21,0.0490256944444444
Southern area,south_35p72,35.72,0.68,22,0.050892824074074
Southern area,south_35p72,35.72,0.68,23,0.0515018518518518
Southern area,south_35p72,35.72,0.68,24,0.0530854166666666
Southern area,south_35p72,35.72,0.68,25,0.0563625
Southern area,south_35p72,35.72,0.68,26,0.0566930555555555
Southern area,south_35p72,35.72,0.68,27,0.0571444444444444
Southern area,south_35p72,35.72,0.68,28,0.0582509259259259
Southern area,south_35p72,35.72,0.68,29,0.0583701388888888
Southern area,south_35p72,35.72,0.68,30,0.0599592592592592
Southern area,south_35p72,35.72,0.68,31,0.0606659722222222
Southern area,south_35p72,35.72,0.68,32,0.0670203703703703
Southern area,south_35p72,35.72,0.68,33,0.0748
Southern area,south_35p72,35.72,0.68,34,0.0939319444444444
Southern area,south_35p72,35.72,0.68,35,0.0954606481481481
Southern area,south_35p72,35.72,0.68,36,0.0987421296296296
Southern area,south_35p72,35.72,0.68,37,0.0990342592592592
Southern area,south_35p72,35.72,0.68,38,0.1057726851851851
Southern area,south_35p72,35.72,0.68,39,0.1118175925925926
Southern area,south_35p72,35.72,0.68,40,0.1137453703703703
Southern area,south_35p72,35.72,0.68,41,0.1330726851851851
Southern area,south_35p72,35.72,0.68,42,0.1399983796296296
Southern area,south_35p72,35.72,0.68,43,0.1452131944444444
Southern area,south_35p72,35.72,0.68,44,0.1616384259259259
Southern area,south_35p72,35.72,0.68,45,0.1713453703703703
Southern area,south_35p72,35.72,0.68,46,0.1866418981481481
Southern area,south_35p72,35.72,0.68,47,0.1885763888888889
Southern area,south_35p72,35.72,0.68,48,0.2353122685185185
Southern area,south_35p72,35.72,0.68,49,0.2644351851851852
Southern area,south_35p72,35.72,0.68,50,0.2904790509259259
Southern area,south_35p72,35.72,0.68,51,0.2998854166666666
Southern area,south_35p72,35.72,0.68,52,0.3225016203703704
Southern area,south_35p72,35.72,0.68,53,0.3552075231481481
Southern area,south_35p72,35.72,0.68,54,0.4069945601851852
Southern area,south_35p72,35.72,0.68,55,0.4257541666666667
Southern area,south_35p72,35.72,0.68,56,0.4450924768518518
Southern area,south_35p72,35.72,0.68,57,0.4838907407407408
Southern area,south_35p72,35.72,0.68,58,0.5044320601851852
Southern area,south_35p72,35.72,0.68,59,0.5464502314814815
Southern area,south_35p72,35.72,0.68,60,0.5870836805555555
Southern area,south_35p72,35.72,0.68,61,0.6340310185185185
Southern area,south_35p72,35.72,0.68,62,0.6390401620370371
Southern area,south_35p72,35.72,0.732,1,0.0014212962962962
Southern area,south_35p72,35.72,0.732,2,0.0023800925925925
Southern area,south_35p72,35.72,0.732,3,0.0025037037037037
Southern area,south_35p72,35.72,0.732,4,0.0040034722222222
Southern area,south_35p72,35.72,0.732,5,0.0045018518518518
Southern area,south_35p72,35.72,0.732,6,0.0074483796296296
Southern area,south_35p72,35.72,0.732,7,0.0078310185185185
Southern area,south_35p72,35.72,0.732,8,0.0080388888888888
Southern area,south_35p72,35.72,0.732,9,0.0080986111111111
Southern area,south_35p72,35.72,0.732,10,0.0100268518518518
Southern area,south_35p72,35.72,0.732,11,0.0124680555555555
Southern area,south_35p72,35.72,0.732,12,0.0168208333333333
Southern area,south_35p72,35.72,0.732,13,0.0225337962962963
Southern area,south_35p72,35.72,0.732,14,0.0241201388888888
Southern area,south_35p72,35.72,0.732,15,0.0255004629629629
Southern area,south_35p72,35.72,0.732,16,0.0278011574074074
Southern area,south_35p72,35.72,0.732,17,0.0287453703703703
Southern area,south_35p72,35.72,0.732,18,0.0362798611111111
Southern area,south_35p72,35.72,0.732,19,0.0372402777777777
Southern area,south_35p72,35.72,0.732,20,0.0468180555555555
Southern area,south_35p72,35.72,0.732,21,0.0490256944444444
Southern area,south_35p72,35.72,0.732,22,0.050892824074074
Southern area,south_35p72,35.72,0.732,23,0.0515018518518518
Southern area,south_35p72,35.72,0.732,24,0.0530854166666666
Southern area,south_35p72,35.72,0.732,25,0.0563625
Southern area,south_35p72,35.72,0.732,26,0.0566930555555555
Southern area,south_35p72,35.72,0.732,27,0.0571444444444444
Southern area,south_35p72,35.72,0.732,28,0.0582509259259259
Southern area,south_35p72,35.72,0.732,29,0.0583701388888888
Southern area,south_35p72,35.72,0.732,30,0.0599592592592592
Southern area,south_35p72,35.72,0.732,31,0.0606659722222222
Southern area,south_35p72,35.72,0.732,32,0.0670203703703703
Southern area,south_35p72,35.72,0.732,33,0.0748
Southern area,south_35p72,35.72,0.732,34,0.0939319444444444
Southern area,south_35p72,35.72,0.732,35,0.0954606481481481
Southern area,south_35p72,35.72,0.732,36,0.0987421296296296
Southern area,south_35p72,35.72,0.732,37,0.0990342592592592
Southern area,south_35p72,35.72,0.732,38,0.1057726851851851
Southern area,south_35p72,35.72,0.732,39,0.1118175925925926
Southern area,south_35p72,35.72,0.732,40,0.1137453703703703
Southern area,south_35p72,35.72,0.732,41,0.1330726851851851
Southern area,south_35p72,35.72,0.732,42,0.1399983796296296
Southern area,south_35p72,35.72,0.732,43,0.1452131944444444
Southern area,south_35p72,35.72,0.732,44,0.1616384259259259
Southern area,south_35p72,35.72,0.732,45,0.1713453703703703
Southern area,south_35p72,35.72,0.732,46,0.1866418981481481
