event_time,latitude,longitude,depth_km,magnitude,event_id,time_rel_sec_from_64,time_rel_min_from_64,time_rel_hr_from_64,x_km,y_km
2019-07-07 22:04:37.920000+00:00,36.07334579518505,-117.84151370591384,2.13861848,1.38,11558,275448.88,4590.814666666667,76.51357777777778,424.22581959144696,3992.4112895699027
2019-07-07 22:05:12.480000+00:00,35.87941279518505,-117.724303519603,5.2451152400000005,2.01,11559,275483.44,4591.390666666667,76.52317777777778,434.6204590804881,3970.8159082707384
2019-07-07 22:05:37+00:00,35.78110179518505,-117.61009637982023,5.7459289700000005,1.67,11560,275507.96,4591.799333333333,76.5299888888889,444.86157530648666,3959.8415330670987
2019-07-07 22:05:49.680000+00:00,35.73906879518505,-117.5582863377573,9.433079330000002,1.38,11561,275520.64,4592.010666666667,76.53351111111111,449.5174918913351,3955.1516591153804
2019-07-07 22:06:11.800000+00:00,35.87192179518505,-117.67116997435257,5.158017200000001,1.22,11562,275542.76,4592.379333333333,76.53965555555556,439.41094742470204,3969.9508130954896
2019-07-07 22:06:15.620000+00:00,35.92138879518505,-117.70445857866144,22.24374938,1.51,11563,275546.58,4592.443,76.54071666666667,436.44536736924556,3975.4586029387433
2019-07-07 22:07:02.520000+00:00,36.11273379518505,-117.84970360380576,4.0257426800000005,1.22,11564,275593.48,4593.224666666666,76.55374444444443,423.52651428814795,3996.7866200758785
2019-07-07 22:07:16.960000+00:00,35.60569879518505,-117.46849772703196,3.30718385,1.41,11565,275607.92,4593.465333333333,76.55775555555554,457.56607005545754,3940.3171308348415
2019-07-07 22:07:27.060000+00:00,35.67428979518505,-117.54786466183802,7.959670820000001,1.91,11566,275618.02,4593.633666666667,76.56056111111111,450.41977405534067,3947.9616534242796
2019-07-07 22:07:48.120000+00:00,35.64482679518505,-117.4417755400635,4.25074595,3.0,11567,275639.08,4593.984666666667,76.56641111111112,460.0059243583848,3944.645574741478
2019-07-07 22:08:36.360000+00:00,35.85286679518505,-117.6619645882972,5.709638120000001,1.35,11568,275687.32,4594.788666666666,76.57981111111111,440.2276585549583,3967.831673581041
2019-07-07 22:09:05.480000+00:00,35.87294779518505,-117.67232604902053,8.148383240000001,1.55,11569,275716.44,4595.274,76.5879,439.3073652034617,3970.0653285753247
2019-07-07 22:09:05.640000+00:00,35.66834079518505,-117.48157223317276,4.802366870000001,1.81,11570,275716.6,4595.276666666667,76.58794444444443,456.41586899875057,3947.2704197441903
2019-07-07 22:09:43.800000+00:00,35.654485795185046,-117.45750723531523,3.35799104,1.02,11571,275754.76,4595.912666666667,76.59854444444444,458.58670519770527,3945.7233609959007
2019-07-07 22:09:49.320000+00:00,35.94728779518505,-117.72107846925192,3.771706730000001,1.66,11572,275760.28,4596.004666666667,76.60007777777778,434.9671519320462,3978.3421644726786
2019-07-07 22:10:14.220000+00:00,35.506557795185046,-117.45536462376197,4.991079290000001,1.51,11573,275785.18,4596.419666666667,76.60699444444444,458.70478495583313,3929.3160610278637
2019-07-07 22:10:21.800000+00:00,35.88476779518505,-117.7014449095032,4.802366870000001,2.17,11574,275792.76,4596.546,76.6091,436.68809571896986,3971.39481144923
2019-07-07 22:10:51.080000+00:00,35.667425795185046,-117.54799416725206,5.194308050000001,2.08,11575,275822.04,4597.034,76.61723333333333,450.4038080678973,3947.2004313991333
2019-07-07 22:11:10.760000+00:00,35.53219579518505,-117.34005045734594,4.08380804,1.66,11576,275841.72,4597.361999999999,76.6227,469.17202187224024,3932.1173190451887
2019-07-07 22:11:46.320000+00:00,35.83541879518505,-117.63151932027787,8.997589130000001,1.82,11577,275877.28,4597.954666666667,76.63257777777778,442.9642704797254,3965.8782724464036
2019-07-07 22:12:05.200000+00:00,35.638649795185046,-117.4345080956188,5.920125050000001,1.54,11578,275896.16,4598.269333333333,76.63782222222221,460.66082495630474,3943.9575576660313
2019-07-07 22:12:32.860000+00:00,35.91067879518505,-117.69662879755292,4.17816425,1.2,11579,275923.82,4598.730333333334,76.64550555555556,437.14329047796434,3974.2656290775994
2019-07-07 22:12:39.600000+00:00,35.86898779518505,-117.67862476084927,5.375762300000001,1.23,11580,275930.56,4598.842666666666,76.64737777777778,438.735707145613,3969.6300347737565
2019-07-07 22:12:56.300000+00:00,35.83717679518505,-117.68085244798962,9.35323946,1.06,11581,275947.26,4599.121,76.65201666666667,438.51003668548435,3966.1031355696855
2019-07-07 22:13:25.760000+00:00,35.88473979518505,-117.67601290746424,4.80962504,1.1,11582,275976.72,4599.611999999999,76.66019999999999,438.9835823966198,3971.3755310070324
2019-07-07 22:13:55.840000+00:00,35.77920979518505,-117.6396692427544,4.90398125,0.92,11583,276006.8,4600.113333333333,76.66855555555556,442.18747661212285,3959.6487302315227
2019-07-07 22:14:03.360000+00:00,35.70022979518505,-117.53657153246066,8.29354664,1.09,11584,276014.32,4600.238666666667,76.67064444444445,451.45749854848737,3950.833028693408
2019-07-07 22:14:35.720000+00:00,35.73201279518505,-117.56120682771052,5.295922430000001,0.79,11585,276046.68,4600.778,76.67963333333333,449.2489295948079,3954.3705750518234
2019-07-07 22:15:00.560000+00:00,35.90501079518505,-117.73428338433789,8.206448600000002,1.05,11586,276071.52,4601.192,76.68653333333334,433.74094036953267,3973.661843796671
2019-07-07 22:16:08.120000+00:00,35.93264779518505,-117.70139940025548,4.265262290000001,1.15,11587,276139.08,4602.318,76.70530000000001,436.73033420822793,3976.7054181979206
2019-07-07 22:16:44.740000+00:00,35.96954579518505,-117.7013210959876,3.82977209,0.72,11588,276175.7,4602.928333333333,76.71547222222223,436.76680960435084,3980.7979576860066
2019-07-07 22:16:48.400000+00:00,35.54691779518505,-117.32878851128648,5.274147920000001,1.5,11589,276179.36,4602.989333333333,76.71648888888889,470.19844688671117,3933.7466242942232
2019-07-07 22:17:07.260000+00:00,35.72147079518505,-117.47670906600732,3.32170019,1.21,11590,276198.22,4603.303666666666,76.72172777777777,456.8846143923221,3953.1609329695266
2019-07-07 22:17:24.240000+00:00,35.85797779518505,-117.68193595994194,8.69274599,1.4,11591,276215.2,4603.586666666667,76.72644444444445,438.42826168949927,3968.4109450160945
2019-07-07 22:17:24.560000+00:00,35.61751879518505,-117.52582257623516,6.20319368,1.65,11592,276215.52,4603.592000000001,76.72653333333334,452.3808635260614,3941.6543055081975
2019-07-07 22:18:18.740000+00:00,35.77844479518505,-117.60917618733768,5.81851067,2.08,11593,276269.7,4604.495,76.74158333333334,444.9429081772718,3959.5463210367507
2019-07-07 22:18:55+00:00,35.87232479518505,-117.70890600368077,8.03951069,1.53,11594,276305.96,4605.099333333334,76.75165555555556,436.00464390088916,3970.0195540884083
2019-07-07 22:19:25+00:00,35.82813979518505,-117.65766579160528,6.50077865,1.83,11595,276335.96,4605.599333333334,76.7599888888889,440.59739186944506,3965.0864852635414
2019-07-07 22:19:54.560000+00:00,36.04457779518505,-117.8449785929262,2.71927208,1.0,11596,276365.52,4606.092000000001,76.76820000000001,423.8861148998431,3989.22306287978
2019-07-07 22:20:10.780000+00:00,35.71928079518505,-117.52657890782048,3.25637666,1.37,11597,276381.74,4606.3623333333335,76.77270555555555,452.3728535515917,3952.9410949885414
2019-07-07 22:20:43.560000+00:00,35.70241079518505,-117.45562268984928,6.326582570000001,1.32,11598,276414.52,4606.908666666667,76.78181111111111,458.7819472510997,3951.037920841645
2019-07-07 22:21:12.960000+00:00,35.95905579518505,-117.4739683290986,2.20394201,1.04,11599,276443.92,4607.398666666666,76.78997777777778,457.2601382665711,3979.5109651007456
2019-07-07 22:21:44.440000+00:00,36.04981879518505,-117.85042297765004,2.93701718,1.09,11600,276475.4,4607.923333333334,76.79872222222222,423.4007629026087,3989.8086606873276
2019-07-07 22:21:52.120000+00:00,35.91500479518505,-117.74166511300976,8.03225252,1.18,11601,276483.08,4608.051333333334,76.80085555555556,433.0832446793749,3974.775368779192
2019-07-07 22:22:10.640000+00:00,35.65973479518505,-117.52122861327564,10.18067084,1.81,11602,276501.6,4608.36,76.806,452.8217213135483,3946.334243731772
2019-07-07 22:23:08.060000+00:00,35.56860979518505,-117.50762306560232,9.077429,2.92,11603,276559.02,4609.317,76.82195,454.0010756441973,3936.221224429683
2019-07-07 22:23:27.280000+00:00,35.88621679518505,-117.73342701502332,7.371759050000001,2.36,11604,276578.24,4609.637333333333,76.82728888888889,433.80257156263394,3971.576716476562
2019-07-07 22:24:00.220000+00:00,35.59936379518505,-117.46953927210036,7.4080499,1.35,11605,276611.18,4610.186333333333,76.83643888888889,457.4683799230922,3939.614975227754
2019-07-07 22:24:28.180000+00:00,35.79802879518505,-117.61258760666576,9.28065776,1.93,11606,276639.14,4610.652333333333,76.84420555555556,444.6481632089324,3961.720357768621
2019-07-07 22:24:55.680000+00:00,35.89004079518505,-117.65544929353368,3.67735052,1.2,11607,276666.64,4611.1106666666665,76.85184444444445,440.84360769642035,3971.9508487419803
2019-07-07 22:25:12.480000+00:00,35.66440279518505,-117.46695594948277,4.06203353,1.57,11608,276683.44,4611.390666666667,76.85651111111112,457.73663273443844,3946.8272727246226
2019-07-07 22:25:50.680000+00:00,35.68687979518505,-117.63604156944704,2.74830476,0.71,11609,276721.64,4612.027333333333,76.86712222222222,442.44895270737595,3949.406103103193
2019-07-07 22:26:24.740000+00:00,35.62831479518505,-117.4697443523026,3.7789649,0.99,11610,276755.7,4612.595,76.87658333333334,457.4651331866631,3942.825981298913
2019-07-07 22:26:31.380000+00:00,35.89590879518505,-117.69172072101536,6.38464793,0.95,11611,276762.34,4612.705666666667,76.87842777777779,437.5745535602329,3972.6242618407236
2019-07-07 22:26:55.160000+00:00,35.90914979518505,-117.70872968607262,4.265262290000001,0.83,11612,276786.12,4613.102,76.88503333333333,436.0501813470908,3974.103893550283
2019-07-07 22:27:04.600000+00:00,35.84500979518505,-117.63761501716084,3.99671,1.08,11613,276795.56,4613.259333333333,76.88765555555555,442.4206617077622,3966.9456169838345
2019-07-07 22:27:34.180000+00:00,35.92498579518505,-117.6739568410928,3.58299431,2.86,11614,276825.14,4613.752333333334,76.89587222222222,439.1999582537123,3975.838145503262
2019-07-07 22:28:08.920000+00:00,35.88840179518505,-117.72830017415524,4.58462177,1.86,11615,276859.88,4614.3313333333335,76.90552222222222,434.2671221788092,3971.8156062802805
2019-07-07 22:28:34.640000+00:00,35.53722979518505,-117.46549781764128,2.22571652,1.39,11616,276885.6,4614.759999999999,76.91266666666667,457.80189718130066,3932.7220890859066
2019-07-07 22:28:58.200000+00:00,35.83521979518505,-117.656543305822,5.506409360000001,1.31,11617,276909.16,4615.152666666666,76.91921111111111,440.70404789027305,3965.871074386975
2019-07-07 22:29:12.760000+00:00,35.73219179518505,-117.55996184064745,4.649945300000001,1.6,11618,276923.72,4615.395333333333,76.92325555555554,449.3616307637936,3954.3897848566417
2019-07-07 22:30:02.560000+00:00,35.97752079518505,-117.7309846792792,2.96604986,1.38,11619,276973.52,4616.225333333334,76.9370888888889,434.0988379540795,3981.7021569371755
2019-07-07 22:30:05.600000+00:00,36.08071079518505,-117.84277524735032,3.69186686,1.81,11620,276976.56,4616.276,76.93793333333333,424.1192980240448,3993.2291967929486
2019-07-07 22:30:22.200000+00:00,35.64722279518505,-117.4455847124959,8.591131610000001,1.34,11621,276993.16,4616.5526666666665,76.94254444444444,459.6622809688988,3944.9128693072225
2019-07-07 22:30:45.240000+00:00,35.70202879518505,-117.5442296622816,6.043513940000001,1.13,11622,277016.2,4616.9366666666665,76.94894444444445,450.7657829564919,3951.0363703459193
2019-07-07 22:30:52.240000+00:00,35.82094179518505,-117.65547626900248,9.5855009,1.5,11623,277023.2,4617.053333333333,76.9508888888889,440.7898136873278,3964.286801986726
2019-07-07 22:31:12.760000+00:00,35.76324279518505,-117.57555708653578,6.72578192,1.71,11624,277043.72,4617.395333333333,76.95658888888889,447.9715212016697,3957.841867125487
2019-07-07 22:31:38.620000+00:00,35.91925679518505,-117.71992842313612,4.577363600000001,2.03,11625,277069.58,4617.826333333333,76.96377222222223,435.04794749286077,3975.2323086641018
2019-07-07 22:31:53.240000+00:00,35.78885279518505,-117.61479994147474,5.201566220000001,2.0,11626,277084.2,4618.070000000001,76.96783333333333,444.4418725791256,3960.7038741218
2019-07-07 22:32:29.320000+00:00,35.88848279518505,-117.73000118005476,6.783847280000001,1.03,11627,277120.28,4618.671333333334,76.97785555555556,434.1136620374872,3971.825735823362
2019-07-07 22:32:41.440000+00:00,35.97727679518505,-117.73111466142964,2.98782437,1.36,11628,277132.4,4618.873333333334,76.98122222222223,434.086916461426,3981.675181027127
2019-07-07 22:33:04.760000+00:00,35.88225679518505,-117.6801227266632,4.860432230000001,0.84,11629,277155.72,4619.262,76.98769999999999,438.6107114646173,3971.1027026319875
2019-07-07 22:33:16.500000+00:00,35.90708179518505,-117.70623153530688,6.8709453200000015,1.03,11630,277167.46,4619.457666666667,76.99096111111112,436.27393886397226,3973.8728875990423
2019-07-07 22:33:21.060000+00:00,35.67940879518505,-117.51998403079702,3.08943875,3.35,11631,277172.02,4619.533666666667,76.99222777777779,452.94592159195537,3948.5156899526155
2019-07-07 22:34:51.060000+00:00,35.89623379518505,-117.73022174469511,7.364500880000001,1.48,11632,277262.02,4621.033666666667,77.01722777777778,434.1001785167669,3972.6855903114188
2019-07-07 22:35:04.320000+00:00,36.047747795185046,-117.85458982561312,4.27252046,1.42,11633,277275.28,4621.254666666667,77.02091111111112,423.0234218356462,3989.582233357499
2019-07-07 22:35:22.960000+00:00,35.818947795185046,-117.6425451242632,8.62016429,2.98,11634,277293.92,4621.565333333333,77.02608888888888,441.95646814854535,3964.057896298785
2019-07-07 22:36:10.040000+00:00,35.83619579518505,-117.66595137672248,9.38227214,1.76,11635,277341.0,4622.35,77.03916666666667,439.85507909430055,3965.985067880965
2019-07-07 22:36:23.300000+00:00,35.92875379518505,-117.71577111605004,3.91687013,1.47,11636,277354.26,4622.571,77.04285,435.4307476344562,3976.2829202899097
2019-07-07 22:36:51.960000+00:00,35.894846795185046,-117.70357764363986,4.40316752,1.64,11637,277382.92,4623.048666666667,77.0508111111111,436.50364162322614,3972.5141094766213
2019-07-07 22:37:15.220000+00:00,35.636724795185046,-117.57588995713978,9.14275253,1.35,11638,277406.18,4623.436333333333,77.05727222222222,447.8591248727682,3943.8098222746576
2019-07-07 22:37:32.740000+00:00,35.84870779518505,-117.67961628594608,6.943527020000001,1.09,11639,277423.7,4623.7283333333335,77.0621388888889,438.6305637423069,3967.3813109455227
2019-07-07 22:37:39.080000+00:00,35.64130679518505,-117.43224528677744,8.975814620000001,1.4,11640,277430.04,4623.834,77.06389999999999,460.86699016849406,3944.2513399040927
2019-07-07 22:37:39.320000+00:00,35.92832679518505,-117.73427608488856,1.3692524599999998,1.44,11641,277430.28,4623.838000000001,77.06396666666667,433.7610417630467,3976.247954893637
2019-07-07 22:37:59.160000+00:00,35.85232179518505,-117.68178054867325,6.12335381,1.35,11642,277450.12,4624.1686666666665,77.06947777777778,438.4379212853621,3967.7835152191406
2019-07-07 22:38:05.600000+00:00,35.66800379518505,-117.50850120889343,8.808876710000002,2.26,11643,277456.56,4624.276,77.07126666666666,453.9784800438526,3947.2453218409773
2019-07-07 22:38:29.560000+00:00,35.87818379518505,-117.67368543013345,7.93789631,1.98,11644,277480.52,4624.675333333334,77.07792222222223,439.18865037410734,3970.646922847144
2019-07-07 22:38:30.680000+00:00,35.67911179518505,-117.47603900938778,3.1475041100000003,1.93,11645,277481.64,4624.694,77.07823333333334,456.9224389699757,3948.462589156242
2019-07-07 22:38:52.360000+00:00,35.58920679518505,-117.3751945429986,4.860432230000001,1.73,11646,277503.32,4625.055333333334,77.08425555555556,466.0100278623787,3938.4518110507624
2019-07-07 22:39:35.320000+00:00,35.69681179518505,-117.53224128583986,5.53544204,1.47,11647,277546.28,4625.771333333334,77.0961888888889,451.84719558051864,3950.4518040345097
2019-07-07 22:39:38.500000+00:00,36.037033795185046,-117.7021640393218,2.24749103,1.47,11648,277549.46,4625.824333333334,77.09707222222222,436.7447344283908,3988.284089506534
2019-07-07 22:40:22.840000+00:00,35.90204879518505,-117.74720616844476,7.27014467,1.57,11649,277593.8,4626.5633333333335,77.10938888888889,432.5723020800171,3973.342153010302
2019-07-07 22:41:01.840000+00:00,35.945070795185046,-117.6059573073194,8.598389780000002,1.07,11650,277632.8,4627.213333333333,77.12022222222222,445.348341151286,3978.0256769734006
2019-07-07 22:41:30.500000+00:00,35.50468979518505,-117.48390449025663,7.023366890000001,1.59,11651,277661.46,4627.691000000001,77.12818333333334,456.11558159930496,3929.121208746062
2019-07-07 22:41:33.080000+00:00,35.86517979518505,-117.70289148379229,6.362873420000001,1.68,11652,277664.04,4627.7339999999995,77.12889999999999,436.5419069863454,3969.2231475898093
2019-07-07 22:41:43.800000+00:00,35.90680979518505,-117.70625551547812,4.4394583700000005,1.74,11653,277674.76,4627.912666666667,77.13187777777777,436.27155689720644,3973.842734213431
2019-07-07 22:41:50.780000+00:00,35.87286179518505,-117.71555504276164,6.399164270000001,1.71,11654,277681.74,4628.0289999999995,77.13381666666666,435.40483861620277,3970.083487939694
2019-07-07 22:42:07.980000+00:00,35.82599879518505,-117.63814263614093,11.654079350000002,1.29,11655,277698.94,4628.315666666666,77.13859444444445,442.35926490860373,3964.837346231309
2019-07-07 22:42:38.280000+00:00,35.93080879518505,-117.68646626602838,3.3507328700000003,1.19,11656,277729.24,4628.8206666666665,77.14701111111111,438.0759624563917,3976.4918693777145
2019-07-07 22:42:47.040000+00:00,35.60462079518505,-117.44972364960816,5.404794980000001,2.75,11657,277738.0,4628.966666666666,77.14944444444444,459.2659872517656,3940.189638383213
2019-07-07 22:43:26.040000+00:00,35.761313795185046,-117.60320994691278,7.94515448,0.95,11658,277777.0,4629.616666666667,77.16027777777778,445.470447740619,3957.64294639833
2019-07-07 22:43:56.620000+00:00,35.86353579518505,-117.6876893641966,8.62016429,0.8,11659,277807.58,4630.126333333334,77.16877222222223,437.91311585480065,3969.0310454269334
2019-07-07 22:44:13.160000+00:00,35.85223579518505,-117.68898254242076,8.69274599,1.19,11660,277824.12,4630.402,77.17336666666667,437.78753276021615,3967.778533090411
2019-07-07 22:44:16.740000+00:00,35.67513679518505,-117.48346072288028,2.86443548,2.19,11661,277827.7,4630.461666666667,77.17436111111111,456.24866104606036,3948.0250021949164
2019-07-07 22:44:46.400000+00:00,35.75901479518505,-117.49169478052616,3.72089954,1.3,11662,277857.36,4630.956,77.1826,455.55011219807386,3957.331667690134
2019-07-07 22:44:48.140000+00:00,35.91640879518505,-117.67517721540553,7.1830466300000015,1.57,11663,277859.1,4630.985,77.18308333333333,439.0832852639417,3974.887583207847
2019-07-07 22:45:24.720000+00:00,35.98099179518505,-117.77553193321994,5.20882439,0.71,11664,277895.68,4631.594666666667,77.19324444444445,430.0857139058161,3982.1181714500135
2019-07-07 22:45:48.960000+00:00,35.77294779518505,-117.50242978919546,13.076680670000002,1.01,11665,277919.92,4631.998666666666,77.19997777777778,454.5875652008381,3958.8819198029996
2019-07-07 22:45:57.180000+00:00,35.96991979518505,-117.72183612333684,6.457229630000001,1.32,11666,277928.14,4632.135666666667,77.20226111111111,434.9173906792623,3980.8529342698603
2019-07-07 22:46:04.080000+00:00,35.71616479518505,-117.55292168277678,3.67735052,1.71,11667,277935.04,4632.250666666666,77.20417777777777,449.98827511533165,3952.6086004762524
2019-07-07 22:46:15.060000+00:00,35.60219179518505,-117.46067747516828,3.1983113,1.77,11668,277946.02,4632.433666666667,77.20722777777779,458.2725694599653,3939.924830917808
2019-07-07 22:46:47.040000+00:00,35.91653079518505,-117.65691522430348,4.2289714400000005,0.91,11669,277978.0,4632.966666666666,77.2161111111111,440.7310563656186,3974.889878678037
2019-07-07 22:46:52.920000+00:00,35.87011579518505,-117.71009384292869,2.69749757,1.14,11670,277983.88,4633.064666666667,77.21774444444445,435.89563247922297,3969.775321161884
2019-07-07 22:47:05.940000+00:00,35.65271579518505,-117.3693561078864,3.47412176,1.14,11671,277996.9,4633.281666666667,77.22136111111112,466.5653974911702,3945.4934898423667
2019-07-07 22:47:27.040000+00:00,35.82857479518505,-117.8005778231939,5.571732890000001,1.14,11672,278018.0,4633.633333333333,77.22722222222222,427.68924342206907,3965.230894167907
2019-07-07 22:48:02.320000+00:00,36.03102879518505,-117.85143059880188,3.30718385,1.6,11673,278053.28,4634.221333333334,77.23702222222224,423.29177892793444,3987.72528279712
2019-07-07 22:48:36.680000+00:00,35.89384579518505,-117.68255657071244,8.02499435,0.68,11674,278087.64,4634.794,77.24656666666667,438.4000011723929,3972.3896281678885
2019-07-07 22:48:54.320000+00:00,35.66213179518505,-117.41993478590705,9.658082600000002,1.72,11675,278105.28,4635.088000000001,77.25146666666667,461.9913857986557,3946.556192941513
2019-07-07 22:49:28.520000+00:00,35.663018795185046,-117.47148884979374,3.25637666,1.22,11676,278139.48,4635.657999999999,77.26096666666666,457.3256284028735,3946.6757327991427
2019-07-07 22:49:41.240000+00:00,35.74811379518505,-117.56853299183994,4.58462177,1.36,11677,278152.2,4635.87,77.2645,448.59675352754505,3956.1601766771055
2019-07-07 22:50:05.080000+00:00,35.860475795185046,-117.67981214161732,3.49589627,0.91,11678,278176.04,4636.267333333333,77.27112222222222,438.6219491026457,3968.686674459222
2019-07-07 22:50:13.320000+00:00,35.82722379518505,-117.6608967250898,6.50077865,1.19,11679,278184.28,4636.404666666667,77.27341111111112,440.3048728784094,3964.9868539703543
2019-07-07 22:50:26.700000+00:00,35.69496079518505,-117.47412815230103,4.657203470000001,1.14,11680,278197.66,4636.627666666666,77.27712777777776,457.10384263683244,3950.2195663027896
2019-07-07 22:50:48.480000+00:00,35.62714679518505,-117.41984226832128,10.3838996,1.09,11681,278219.44,4636.990666666667,77.28317777777778,461.9831902739899,3942.6760054537726
2019-07-07 22:51:05.640000+00:00,36.03483679518505,-117.71174987813724,1.81200083,1.56,11682,278236.6,4637.276666666667,77.28794444444443,435.87938831149995,3988.046671704552
2019-07-07 22:51:28.440000+00:00,35.57040779518505,-117.40637019451071,4.345102160000001,1.79,11683,278259.4,4637.656666666667,77.29427777777778,463.17711541676346,3936.3780667598107
2019-07-07 22:51:33.600000+00:00,35.92287379518505,-117.675332686999,3.74267405,1.44,11684,278264.56,4637.742666666667,77.29571111111112,439.07421645871375,3975.6047492341054
2019-07-07 22:52:41.920000+00:00,35.91459379518505,-117.71961908303628,4.42494203,0.81,11685,278332.88,4638.881333333334,77.3146888888889,435.0720458961583,3974.7149024516334
2019-07-07 22:52:52.360000+00:00,35.63613479518505,-117.54192991469948,8.17015775,3.33,11686,278343.32,4639.055333333334,77.31758888888889,450.93352523981156,3943.726909437859
2019-07-07 22:53:14.920000+00:00,35.89031779518505,-117.72130131371026,7.2628865,2.79,11687,278365.88,4639.431333333333,77.32385555555555,434.900384744706,3972.023435413422
2019-07-07 22:54:05.160000+00:00,35.92140879518505,-117.67416858012048,3.59025248,2.29,11688,278416.12,4640.268666666667,77.33781111111111,439.17811723411205,3975.441532230161
2019-07-07 22:54:52.360000+00:00,35.72730979518505,-117.53671948785028,6.979817870000001,1.81,11689,278463.32,4641.055333333334,77.35092222222222,451.46053714013306,3953.836568652262
2019-07-07 22:55:08.720000+00:00,35.62135179518505,-117.43599585172193,7.212079310000001,1.52,11690,278479.68,4641.3279999999995,77.35546666666666,460.5176219800968,3942.03965317869
2019-07-07 22:55:27.640000+00:00,35.87684579518505,-117.71960833273502,7.792732910000001,1.41,11691,278498.6,4641.6433333333325,77.36072222222222,435.04218318718364,3970.5280591028313
2019-07-07 22:55:41.320000+00:00,35.76344179518505,-117.58295410094036,6.37738976,1.09,11692,278512.28,4641.8713333333335,77.36452222222223,447.30297920273745,3957.8678896947536
2019-07-07 22:56:08.360000+00:00,35.84697479518505,-117.6709891599787,7.509664280000001,1.67,11693,278539.32,4642.322,77.37203333333333,439.4082873294259,3967.183718964184
2019-07-07 22:56:09.640000+00:00,35.64317479518505,-117.55106042118628,8.975814620000001,1.61,11694,278540.6,4642.343333333333,77.37238888888888,450.11121451712097,3944.5123073833483
2019-07-07 22:56:34.640000+00:00,35.92370379518505,-117.6729647475548,3.1983113,1.57,11695,278565.6,4642.759999999999,77.37933333333332,439.28847989372,3975.6953344063913
2019-07-07 22:57:08.960000+00:00,35.66749479518505,-117.50662917222304,8.634680630000002,0.94,11696,278599.92,4643.331999999999,77.38886666666666,454.1476176747326,3947.1879935275665
2019-07-07 22:57:35.520000+00:00,35.61060979518505,-117.49816107980062,5.295922430000001,1.0,11697,278626.48,4643.774666666666,77.39624444444443,454.8820638347246,3940.8749994257782
2019-07-07 22:57:54.520000+00:00,35.80382279518505,-117.63106902684248,9.5129192,1.32,11698,278645.48,4644.091333333333,77.40152222222221,442.98234916866653,3962.373589777362
2019-07-07 22:57:59.820000+00:00,35.65643079518505,-117.46016037535584,9.48388652,1.61,11699,278650.78,4644.179666666667,77.40299444444445,458.3475527208077,3945.9402008672437
2019-07-07 22:58:20.200000+00:00,36.06440679518505,-117.8561860490296,2.24749103,1.33,11700,278671.16,4644.519333333333,77.40865555555555,422.8958929848162,3991.431304496789
2019-07-07 22:58:55.540000+00:00,35.674672795185046,-117.53785468944004,7.74918389,1.87,11701,278706.5,4645.108333333334,77.41847222222222,451.3258899003004,3947.999126485738
2019-07-07 22:59:25.240000+00:00,35.90289479518505,-117.73294823010444,7.75644206,1.28,11702,278736.2,4645.6033333333335,77.42672222222222,433.85966114784304,3973.426241455715
2019-07-07 22:59:51.280000+00:00,35.89215279518505,-117.69475544737786,6.43545512,1.28,11703,278762.24,4646.037333333333,77.43395555555556,437.29771376725483,3972.209607232466
2019-07-07 23:00:05.120000+00:00,35.83384379518505,-117.62277920586978,8.445968210000002,1.81,11704,278776.08,4646.268,77.43780000000001,443.75253302050345,3965.6985246981153
2019-07-07 23:01:09.600000+00:00,36.11100879518505,-117.51527947677432,0.97731128,0.97,11705,278840.56,4647.342666666666,77.45571111111111,453.62406621931973,3996.3839690402187
2019-07-07 23:01:18.720000+00:00,35.56869079518505,-117.3850720714094,4.497523730000001,1.1,11706,278849.68,4647.4946666666665,77.45824444444445,465.10629173340845,3936.179884824685
2019-07-07 23:01:33.140000+00:00,35.66815379518505,-117.4767222197002,4.19993876,1.44,11707,278864.1,4647.735,77.46225,456.8547164521974,3947.2475391664157
2019-07-07 23:02:03.800000+00:00,35.90576779518505,-117.71656643951886,4.287036800000001,0.76,11708,278894.76,4648.246,77.47076666666666,435.3402954098731,3973.733935643863
2019-07-07 23:02:09.600000+00:00,35.54259279518505,-117.40683120158243,3.98945183,1.54,11709,278900.56,4648.342666666666,77.47237777777778,463.12260369728506,3933.293351721636
2019-07-07 23:02:24.040000+00:00,35.54171779518505,-117.40917513893362,4.12009889,3.2,11710,278915.0,4648.583333333333,77.47638888888889,462.90973240093984,3933.197187552255
2019-07-07 23:03:23.640000+00:00,35.88394579518505,-117.72245684964628,4.751559680000001,1.32,11711,278974.6,4649.576666666666,77.49294444444443,434.7908682206957,3971.3174534103337
2019-07-07 23:03:23.660000+00:00,35.56915479518505,-117.33625210467514,2.37813809,1.48,11712,278974.62,4649.577,77.49295,469.5303574981843,3936.2151474382113
2019-07-07 23:03:47.560000+00:00,35.65858379518505,-117.48262153038816,8.779844030000001,2.48,11713,278998.52,4649.975333333334,77.4995888888889,456.3155883149812,3946.188740085185
2019-07-07 23:04:09.520000+00:00,35.91663679518505,-117.73308723203456,5.949157730000001,2.1,11714,279020.48,4650.341333333333,77.50568888888888,433.8585562537883,3974.9505405539776
2019-07-07 23:04:28.480000+00:00,35.690781795185046,-117.45570285085547,3.68460869,1.84,11715,279039.44,4650.657333333334,77.51095555555555,458.76870967447087,3949.7481805444477
