event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,energy_joule,hours_since_main64,hours_to_main71,is_all_region,Region_A_along_km,Region_A_across_km,in_Region_A,Region_B_along_km,Region_B_across_km,in_Region_B,dist_to_main64_km,dist_to_main71_km,in_Mw64_neighborhood,in_Mw71_neighborhood,in_corridor_overlap,unassigned_to_corridors,display_assignment_class
2019-07-04 20:39:05.620000+00:00,35.72455879518505,-117.53868928908706,5.709638120000001,1.76,0.4601335799427042,4.405004243210274,27542287.033381633,3.087938888888889,30.679838888888888,True,20.160152350159105,4.987829141817824,False,26.18135088532086,0.37489452011331714,True,4.637748247531226,7.541539186606751,True,True,False,False,Region B only
2019-07-04 20:39:14.040000+00:00,35.672291795185046,-117.5119435178547,6.1596446600000005,2.51,2.8818686770324677,-1.3937431592102525,367282300.49808425,3.0902777777777777,30.6775,True,17.17768936797006,-0.5434624684145657,True,32.11111133271816,-1.7055413366334804,True,3.899141605522868,13.659893169054623,True,False,True,False,Overlap A&B
2019-07-04 20:39:39.440000+00:00,35.67265879518505,-117.51405954430102,6.638683880000001,1.72,2.6902814079463417,-1.3530834455719882,23988329.190194897,3.0973333333333333,30.670444444444446,True,17.088719296510806,-0.36898261177328884,True,31.952698052912964,-1.820711327387965,True,3.9469207579272716,13.523621422314339,True,False,True,False,Overlap A&B
2019-07-04 20:40:02.640000+00:00,35.70837179518505,-117.47365712010247,5.390278640000001,1.92,6.345278388929234,2.6112491978499666,47863009.2322638,3.1037777777777777,30.663999999999998,True,22.469746209011944,-0.7146495115964875,True,31.452309954857956,3.5481384553885906,True,1.8909733761522742,13.151169654487514,True,False,True,False,Overlap A&B
2019-07-04 20:40:17.580000+00:00,35.73318879518505,-117.52823991270598,9.82502051,1.56,1.4054017358890483,5.3626363814218925,13803842.646028839,3.107927777777778,30.659850000000002,True,21.499247938556664,4.85586625341295,False,26.102203085896427,1.718146851072854,True,4.470064491877658,7.547397441784859,True,True,False,False,Region B only
2019-07-04 20:40:53.960000+00:00,35.73608179518505,-117.5387951218187,5.078177330000001,1.51,0.4504933695664068,5.683526801796095,11614486.138403414,3.1180333333333334,30.649744444444444,True,21.147689664310064,5.799914678955655,False,25.22477524770418,1.2232316677068749,True,5.384410210789684,6.614556939204024,True,True,False,False,Region B only
2019-07-04 20:41:21.120000+00:00,35.66122479518505,-117.5194537205827,6.769330940000001,1.57,2.2022346590706086,-2.6218525107761783,14288939.585111007,3.1255777777777776,30.6422,True,15.795559956424036,-0.7881526143422155,True,32.56900685087979,-3.032374661592632,True,5.2999253087027185,14.385426964002995,True,False,True,False,Overlap A&B
2019-07-04 20:41:31.960000+00:00,35.63445479518505,-117.59056179385932,9.94115123,2.31,-4.237854279473838,-5.5913142533191325,184077200.14689583,3.128588888888889,30.63918888888889,True,9.434996521428817,2.348036373297176,True,30.466467634110877,-9.805245354196884,False,11.681594850626382,15.731838078092458,False,False,False,False,Region A only
2019-07-04 20:42:01.400000+00:00,35.62126279518505,-117.58884384532467,7.52418062,0.92,-4.082917006493954,-7.055067260550992,1513561.2484362072,3.136766666666667,30.63101111111111,True,8.394944975740742,1.3064648649260047,True,31.657918988609147,-10.669549753470065,False,12.592572530967427,17.197985172081292,False,False,False,False,Region A only
2019-07-04 20:42:18.480000+00:00,35.747613795185046,-117.53171595567518,5.593507400000001,1.3,1.090739865584471,6.963106460259105,5623413.251903491,3.1415111111111114,30.626266666666666,True,22.545032069251235,6.1076058900243995,False,24.702274455160893,2.555234895858879,True,5.906406801124253,6.3762515868120335,True,True,False,False,Region B only
2019-07-04 20:42:41.660000+00:00,35.62684579518505,-117.5717952466796,10.318576070000002,1.77,-2.538259491401146,-6.436196333420758,28510182.675039098,3.1479500000000002,30.61982777777778,True,9.847977044352346,0.4954988539452687,True,32.231590200521644,-9.107541621608208,False,11.10848708246692,16.683973963890203,False,False,False,False,Region A only
2019-07-04 20:42:56.620000+00:00,35.67438379518505,-117.50864766861235,8.30806298,1.65,3.180176166204526,-1.161527882041056,18836490.894897982,3.1521055555555555,30.615672222222223,True,17.545884943244456,-0.629155591798316,True,32.13814946489422,-1.3284733952020549,True,3.5677292766815856,13.628886826984417,True,False,True,False,Overlap A&B
2019-07-04 20:43:16.720000+00:00,35.59664479518505,-117.58201507688604,7.95241265,1.62,-3.465341577251578,-9.786740039386684,16982436.52461746,3.157688888888889,30.610088888888892,True,6.660674554715856,-0.8925671239713786,True,34.10118231517515,-12.03845438802042,False,14.355557267219693,19.949721659765054,False,False,False,False,Region A only
2019-07-04 20:44:01.100000+00:00,35.68873479518505,-117.49254370322106,6.275775380000001,0.84,4.637283877192366,0.43140096898370317,1148153.6214968818,3.1700166666666667,30.59776111111111,True,19.700809888883047,-0.7590928247679329,True,31.929373939848517,0.8202466856807877,True,1.7215390263347965,13.289316791826467,True,False,True,False,Overlap A&B
2019-07-04 20:44:53.800000+00:00,35.70623579518505,-117.49824996591566,6.91449434,1.16,4.119871875142916,2.3729419882130665,3467368.5045253094,3.1846555555555556,30.583122222222222,True,20.884063630157797,0.8648552325831389,True,30.140314100488546,1.7348841004000306,True,0.45174140811787616,11.556616467785117,True,False,True,False,Overlap A&B
2019-07-04 20:45:26.520000+00:00,35.70327379518505,-117.47355875213108,2.93701718,3.27,6.354584641952999,2.0456143766819217,5069907082.747045,3.1937444444444445,30.574033333333336,True,22.036019568501423,-1.0778444435195542,True,31.8788846165656,3.1765695987117244,True,1.8456125524782083,13.4903742203123,True,False,True,False,Overlap A&B
2019-07-04 20:46:23.100000+00:00,35.68763679518505,-117.4963116240369,2.69749757,2.25,4.296283159002808,0.30940297143398654,149623565.60944358,3.209461111111111,30.558316666666666,True,19.391402196189027,-0.5708592440398998,True,31.79186117662861,0.48520155265605425,True,1.851549837111389,13.149764930592882,True,False,True,False,Overlap A&B
2019-07-04 20:47:02.040000+00:00,35.55476279518505,-117.58880707321902,1.0208603,1.31,-4.082963126537467,-14.433335421389225,5821032.17770871,3.2202777777777776,30.5475,True,2.660893474642277,-3.336755401022695,True,37.14099628072669,-15.606624237821222,False,18.67681106567397,24.57515104573549,False,False,False,False,Region A only
2019-07-04 20:47:20.760000+00:00,35.60715979518505,-117.57819083197008,9.35323946,1.52,-3.118377919860677,-8.62021167193223,12022644.34617413,3.2254777777777774,30.5423,True,7.785591787278131,-0.4280959929950221,True,33.46644966904036,-11.000048552348867,False,13.197815861793126,18.805828032646303,False,False,False,False,Region A only
