event_id,origin_time,latitude,longitude,depth_km,magnitude,dist_a_km,dist_b_km,nearest_mainshock,second_nearest_mainshock,nearest_dist_km,second_nearest_dist_km,nearest_margin_km,nearest_ratio,proj_km,pos_norm,cross_km,midpoint_dist_km,dt_a_days,dt_b_days,pair_name,in_corridor,in_core_segment,in_sideband,endpoint_a_near,endpoint_b_near,shared_overlap,outer_band,assignment,corridor_width_km,assignment_stable_across_widths
13850,2026-02-05 03:46:54.570000+00:00,41.040702,142.512321,44.09,1.2,200.8305811267945,20.48623199811636,M2,M3,20.48623199811636,144.02173066644468,123.53549866832833,0.14224403430870175,200.00520414236328,0.9861058171024647,20.572633706367686,100.71705594707191,87.82170520833333,58.56370821759259,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
13851,2026-02-05 03:57:25.950000+00:00,38.781014,141.759912,53.11,1.1,165.8336461352551,247.32057953510252,M1,M3,165.8336461352551,168.41571565191396,2.582069516658862,0.9846684764146622,17.738542975273894,0.08745812635149644,-165.07395379415271,185.06916642010543,87.82901284722222,58.57101585648147,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13852,2026-02-05 04:00:53.960000+00:00,41.23092,142.649544,32.14,1.1,215.96672614419484,42.10084448712996,M2,M3,42.10084448712996,160.28319069666426,118.1823462095343,0.2626653756026467,212.19113788116002,1.0461873544713585,41.50898376409296,118.30086324413952,87.83142037037037,58.57342337962963,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13853,2026-02-05 04:15:13.670000+00:00,40.548116,143.776449,22.57,1.4,129.49381369060254,133.77725755384375,M3,M1,94.51419411752958,129.49381369060254,34.97961957307295,0.7298742034376314,97.91134237932675,0.48274216010819604,84.96950244235343,85.04156857531832,87.84137071759258,58.58337372685185,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13854,2026-02-05 04:21:13.670000+00:00,40.883431,143.047607,11.79,1.0,169.29195057070098,64.50679768882166,M2,M3,64.50679768882166,116.17212859797733,51.66533090915567,0.5552691378502019,161.7248376897718,0.7973682679892665,50.69143481596621,78.78644629577205,87.84553738425926,58.58754039351852,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13855,2026-02-05 05:41:24.270000+00:00,39.277478,142.558496,32.5,1.4,82.73608673187766,189.37894087908413,M3,M1,81.07249798715623,82.73608673187766,1.6635887447214373,0.9798928277800638,29.825475604208204,0.14705154856981928,-77.27339831044408,105.33639513607586,87.901215625,58.643218634259256,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
13856,2026-02-05 06:53:59.870000+00:00,40.894128,142.954834,15.11,2.1,172.42575209923956,56.6179969443717,M2,M3,56.6179969443717,118.23825074897228,61.62025380460058,0.4788467064230804,166.78169220321374,0.8223005874922956,44.51770086915336,79.08900188063139,87.95162766203704,58.693630671296305,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13857,2026-02-05 06:58:47.770000+00:00,38.653984,142.004801,40.38,0.4,154.12631323880828,258.4409038154314,M1,M3,154.12631323880828,165.20771745186926,11.081404213060978,0.9329244154935475,-5.17067388926891,-0.025493494643862163,-154.21656772078697,187.4634313265751,87.95495983796296,58.696962847222224,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13858,2026-02-05 07:14:39.780000+00:00,40.993209,142.302669,49.65,1.4,204.36799788781155,3.061657327414394,M2,M3,3.061657327414394,147.02560395329135,143.96394662587696,0.020823973818785018,204.5878858448536,1.008700274602371,2.5229755182164846,103.20709461618286,87.96597847222222,58.707981481481475,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
13859,2026-02-05 07:42:55.270000+00:00,41.518677,142.391341,38.62,1.1,253.578223316785,61.839065233331,M2,M3,61.839065233331,197.2985738701773,135.4595086368463,0.3134288506009231,250.8224219013535,1.23665506783813,39.21881213138342,154.47232376106723,87.98560219907408,58.72760520833333,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
13860,2026-02-05 07:50:03.500000+00:00,41.043095,142.21665,51.88,1.0,212.8346890975886,10.274816413754333,M2,M3,10.274816413754333,155.4636160498656,145.18879963611127,0.06609145390300611,213.07879643967237,1.050563866932138,-0.8903344196443659,111.67071188982585,87.99055856481482,58.732561574074076,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
13861,2026-02-05 07:51:58.600000+00:00,40.884428,143.037012,12.54,1.8,169.60958248219166,63.60955554718669,M2,M3,63.60955554718669,116.3576144681841,52.74805892099741,0.5466729086696736,162.28092103946668,0.8001099817775619,49.97348046512646,78.75543709191398,87.99189074074074,58.73389375,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13862,2026-02-05 08:09:05.550000+00:00,38.895524,142.262354,45.88,1.4,121.20569070147089,230.459187847903,M1,M3,121.20569070147089,130.34661695813392,9.140926256663036,0.9298721633903317,6.461495652305355,0.03185776328792534,-121.17153774322355,153.9417756968915,88.0037767361111,58.74577974537037,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13863,2026-02-05 08:33:02.400000+00:00,39.740055,143.245068,10.27,4.3,43.78412574769482,158.8071514765441,M3,M1,13.605829860131132,43.78412574769482,30.178295887563692,0.31074800804598596,43.833350470674176,0.21611598591932576,-0.08333436257008058,57.57834369512587,88.02040694444445,58.7624099537037,M1_M2,True,True,False,False,False,False,True,corridor_like,36.46616341836339,True
13864,2026-02-05 08:34:31.950000+00:00,39.735559,143.237288,9.19,3.4,43.70510921999653,158.9038376830533,M3,M1,13.68006460383972,43.70510921999653,30.025044616156812,0.3130083609899924,43.74478741984754,0.2156793345833019,-0.9135994011317126,57.674082933449476,88.02144340277778,58.763446412037034,M1_M2,True,True,False,False,False,False,True,corridor_like,36.46616341836339,True
13865,2026-02-05 09:38:30.550000+00:00,39.141134,143.510368,6.24,1.3,29.0084245852051,228.22377257880797,M1,M3,29.0084245852051,83.62389371472116,54.615469129516065,0.3468915796263437,-25.107969652430413,-0.12379235348431379,-14.593582651850069,127.35848117636836,88.06587164351852,58.80787465277778,M1_M2,False,False,False,True,False,False,False,unique_M1,36.46616341836339,True
13866,2026-02-05 10:04:25.610000+00:00,41.016984,142.277783,52.07,3.4,207.70568959256727,5.513859493768134,M2,M3,5.513859493768134,150.3579161714802,144.84405667771208,0.03667156099370044,207.93487414861863,1.0252022683893294,2.072774178513323,106.54340483759796,88.08387002314815,58.8258730324074,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
13867,2026-02-05 10:13:05.100000+00:00,38.511153,141.931592,39.13,0.9,168.4258265973829,274.88258820685735,M1,M3,168.4258265973829,181.80979470314824,13.383968105765348,0.9263847796120217,-15.53047344325208,-0.07657145857987402,-167.90320928634918,204.6141347736609,88.0898826388889,58.831885648148145,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13868,2026-02-05 10:17:04.550000+00:00,40.658061,143.867253,11.97,1.5,142.9956369159607,137.2993784844138,M3,M2,108.93684932361933,137.2993784844138,28.36252916079448,0.7934256551349634,104.48415867308447,0.5151487787750125,97.86193012301429,97.91015154788056,88.09265405092592,58.83465706018519,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13869,2026-02-05 10:18:39.410000+00:00,41.029456,142.275212,49.17,1.0,209.0101176373589,6.917351990958652,M2,M3,6.917351990958652,151.66804354781735,144.7506915568587,0.0456085001767546,209.23498627353166,1.0316123422409558,2.602840057021904,107.85476392844946,88.0937519675926,58.83575497685186,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
13870,2026-02-05 10:31:13.060000+00:00,41.197432,142.617969,35.06,1.0,213.40128130189433,37.62586127374715,M2,M3,37.62586127374715,157.45277029134797,119.82690901760083,0.23896601631158906,210.36644378962976,1.0371908812755424,37.283935561445816,115.15746809372958,88.10247476851852,58.844477777777776,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13871,2026-02-05 11:12:38.500000+00:00,41.013717,142.973861,17.09,1.5,184.84389624844604,57.789221868658885,M2,M3,57.789221868658885,131.20782793949164,73.41860607083275,0.44044035158717215,177.3759882446906,0.8745347130961959,52.74811405296475,92.48214245589253,88.13124143518519,58.873244444444445,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13872,2026-02-05 11:44:04.930000+00:00,40.918962,143.051904,17.59,0.9,173.05439862495388,64.39274512846887,M2,M3,64.39274512846887,120.08309759792652,55.69035246945765,0.5362348774852119,164.9323578789067,0.8131826280732579,53.03611373677757,82.75090174850263,88.15307511574075,58.895078125,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13873,2026-02-05 11:56:45.740000+00:00,39.653837,142.26849,33.17,3.2,109.85047967469445,146.1376205693238,M3,M1,78.79055713900141,109.85047967469445,31.059922535693048,0.7172527363770071,78.45038492012664,0.38679184001931965,-77.07178808041768,80.41939735406048,88.16188078703703,58.90388379629629,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13874,2026-02-05 12:02:00.700000+00:00,39.655501,142.267301,31.83,0.7,109.9951228862564,145.9537811649701,M3,M1,78.83880737186959,109.9951228862564,31.156315514386804,0.716748209403749,78.66112604397024,0.3878308782234304,-77.06375894715146,80.35177999864426,88.16552615740741,58.90752916666666,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13875,2026-02-05 12:21:42.470000+00:00,40.991496,142.980583,18.45,1.1,182.31032908815533,58.197854283148345,M2,M3,58.197854283148345,128.68763353805068,70.48977925490233,0.45224123470994015,174.96153614446948,0.8626304965466677,51.968639507695066,90.05735738039505,88.17920405092593,58.92120706018519,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13876,2026-02-05 12:24:12.160000+00:00,40.988525,142.976465,15.99,1.9,182.07654815269413,57.83984266640241,M2,M3,57.83984266640241,128.4005779937135,70.56073532731111,0.45046403661231377,174.8567506747176,0.8621138621835108,51.49778538129959,89.70065263480706,88.18093657407407,58.92293958333334,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13877,2026-02-05 12:24:40.780000+00:00,40.993717,142.969108,17.38,2.2,182.7906731764566,57.24641587116656,M2,M3,57.24641587116656,129.0490237395391,71.80260786837255,0.4436020840165948,175.67237807797767,0.8661352321793158,51.25702458197152,90.2327030560938,88.18126782407407,58.923270833333326,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13878,2026-02-05 13:35:00.500000+00:00,41.023808,142.263249,49.13,1.1,208.9802207204988,6.544000170209766,M2,M3,6.544000170209766,151.62570620957058,145.08170603936082,0.04315890975086328,209.2166221792456,1.0315217998959256,1.40363502507586,107.81412568769817,88.23010717592592,58.97211018518519,M1_M2,True,False,False,False,True,False,False,unique_M2,36.46616341836339,True
13879,2026-02-05 13:58:02.640000+00:00,40.937036,143.054834,14.78,2.1,174.95790876178316,64.49071686896922,M2,M3,64.49071686896922,122.06946928574206,57.57875241677284,0.5283116019617352,166.53164765365977,0.8210677676468958,54.28315897674834,84.7778128108132,88.24610416666667,58.988107175925926,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13880,2026-02-05 15:02:34.500000+00:00,40.958187,142.800049,28.04,1.8,183.16457538909648,43.00892333164697,M2,M3,43.00892333164697,127.74154567608655,84.73262234443958,0.33668704338919175,179.62834762287932,0.8856397475604804,36.866663765265265,86.46967797470982,88.29091736111111,59.03292037037038,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13881,2026-02-05 15:49:52.600000+00:00,39.679187,142.129248,46.64,1.2,122.09591377762023,143.93992939433366,M3,M1,89.69580840222241,122.09591377762023,32.400105375397814,0.7346339908278188,86.97576303062921,0.42882537101574597,-85.88678595454107,87.09152868220058,88.32376574074074,59.06576875,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13882,2026-02-05 15:53:18.570000+00:00,40.991081,143.000944,22.66,1.7,181.84921914727923,59.9035772553528,M2,M3,59.9035772553528,128.45311209236837,68.54953483701557,0.4663458617668772,174.03697816039522,0.8580720551288374,53.43296381105017,90.1638633621492,88.32614965277777,59.068152662037036,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13883,2026-02-05 16:19:23.940000+00:00,40.887463,143.016195,15.85,1.2,170.3619328262818,61.82877951896136,M2,M3,61.82877951896136,116.86062259072469,55.031843071763326,0.5290813804364307,163.47628291593028,0.806003594921169,48.624394152934,78.84384801098561,88.34426736111111,59.086270370370364,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13884,2026-02-05 16:44:55.550000+00:00,40.891195,142.940706,12.35,1.4,172.4434929665112,55.49442767696746,M2,M3,55.49442767696746,118.09540229815018,62.600974621182715,0.46991183904740985,167.1160587141085,0.8239491484027551,43.31665861517252,78.69818523318399,88.3619943287037,59.103997337962966,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13885,2026-02-05 16:46:48.920000+00:00,39.494539,142.276432,40.84,0.7,106.16118725661396,163.8443302487248,M3,M1,84.69529570138403,106.16118725661396,21.46589155522993,0.7977990628218734,62.92212535592665,0.3102312967504796,-85.65367945686936,93.90418025510337,88.36330648148147,59.105309490740744,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13886,2026-02-05 16:53:34.140000+00:00,40.967354,142.958822,17.15,1.4,180.1798438704348,56.32280521404925,M2,M3,56.32280521404925,126.25365065099271,69.93084543694346,0.446108329728574,173.60163859192033,0.8559256565752157,48.9974819323641,87.24763617950553,88.36799652777778,59.109999537037034,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13887,2026-02-05 18:05:33+00:00,39.745406,143.251172,9.75,1.1,44.03272052022572,158.55979546325844,M3,M1,13.420077343276965,44.03272052022572,30.612643176948758,0.3047751123420291,44.0771794722854,0.21731816062221984,0.6720519223884523,57.338393016545794,88.41798333333332,59.159986342592596,M1_M2,True,True,False,False,False,False,True,corridor_like,36.46616341836339,True
13888,2026-02-05 18:31:53.240000+00:00,40.939799,142.832699,27.47,1.5,180.3366586344527,45.85031252614598,M2,M3,45.85031252614598,125.12103364359385,79.27072111744786,0.3664476802257739,176.45359466722778,0.869986943070439,38.20048152086858,84.20553823962081,88.43627314814815,59.1782761574074,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13889,2026-02-05 18:38:45.800000+00:00,40.994954,143.067399,17.32,1.6,181.01983982225357,65.49384083610346,M2,M3,65.49384083610346,128.42681068878318,62.93296985267972,0.5099701572035045,171.51876237404187,0.8456562420189208,58.51102238474578,91.31565697620982,88.44104814814814,59.183051157407405,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13890,2026-02-05 18:50:02.960000+00:00,39.155973,143.516878,6.67,1.4,27.370163117029797,227.00589499036693,M1,M3,27.370163117029797,82.295103270867,54.924940153837206,0.3325855613418862,-23.974887862693446,-0.11820580612969009,-13.267131686042086,126.08646482823889,88.44888564814815,59.19088865740741,M1_M2,False,False,False,True,False,False,False,unique_M1,36.46616341836339,True
13891,2026-02-05 19:06:40.680000+00:00,39.152197,143.514681,5.14,2.0,27.78469338330941,227.29404425205033,M1,M3,27.78469338330941,82.61454790769142,54.82985452438201,0.3363171994157055,-24.23941919369049,-0.11951005161380442,-13.64468421464135,126.38973273494598,88.46043333333334,59.20243634259259,M1_M2,False,False,False,True,False,False,False,unique_M1,36.46616341836339,True
13892,2026-02-05 19:09:03.160000+00:00,39.738753,143.220915,9.39,1.1,44.75980032056526,157.89762073533583,M3,M1,12.713184536853937,44.75980032056526,32.046615783711324,0.2840313058995654,44.76824090753886,0.22072537047058735,-1.9389811340031993,56.67657022969493,88.46208240740741,59.20408541666667,M1_M2,True,True,False,False,False,False,True,corridor_like,36.46616341836339,True
13893,2026-02-05 19:20:09+00:00,40.951424,143.01652,18.46,1.5,177.2549344698015,61.20224611787043,M2,M3,61.20224611787043,123.93454041943615,62.732294301565716,0.4938271922479517,169.57187821176933,0.8360573228014234,52.30438448587661,85.916049411873,88.46978888888889,59.21179189814815,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13894,2026-02-05 19:21:03+00:00,40.873083,142.396777,45.45,1.0,188.84660846305331,13.961528774412493,M2,M3,13.961528774412493,131.50624997699583,117.54472120258333,0.10616627557134935,189.04694920797357,0.9320772282843366,2.493724078969091,87.67078849837081,88.47041388888888,59.21241689814815,M1_M2,True,True,False,False,True,False,False,unique_M2,36.46616341836339,True
13895,2026-02-05 19:26:53.320000+00:00,41.277271,142.584017,37.72,1.3,222.7074462865854,42.39618462540841,M2,M3,42.39618462540841,166.7726385366815,124.3764539112731,0.2542154696202363,219.45510917021173,1.0820016442750404,39.38896408072334,124.44176370765632,88.47446851851852,59.21647152777778,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,False
13896,2026-02-05 19:43:59.600000+00:00,40.978894,143.066064,13.57,1.0,179.29740303131902,65.33234747130466,M2,M3,65.33234747130466,126.65105631424488,61.318708842940225,0.5158452631394003,170.04243319654321,0.8383773474714904,57.49584222950233,89.5318853328623,88.48634675925926,59.22834976851852,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13897,2026-02-05 19:56:22.840000+00:00,41.564693,142.631315,29.97,1.1,251.6221213730952,72.28798846778625,M2,M3,72.28798846778625,196.6123218408182,124.32433337303195,0.3676676405170183,244.82327811961366,1.207076884579474,59.32867071458156,155.1991974142065,88.49494907407407,59.236952083333335,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
13898,2026-02-05 20:27:32.440000+00:00,41.025203,143.144775,22.47,2.9,183.0933498693906,72.18464901412905,M2,M3,72.18464901412905,131.57023885116084,59.38558983703179,0.5486396440747373,171.04668355924574,0.8433287042561036,65.89282571237544,95.8692058326452,88.51658796296296,59.25859097222222,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13899,2026-02-05 20:56:34.020000+00:00,39.01888,142.340853,29.67,1.0,109.12919831642641,216.77900415711238,M1,M3,109.12919831642641,115.28363007437535,6.154431757948942,0.9466148684424804,14.755218477229413,0.07274914088063872,-108.25213278832402,138.66455415933447,88.53674513888889,59.278748148148146,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13900,2026-02-05 21:07:41.120000+00:00,41.027669,143.145215,21.18,2.6,183.35730898787853,72.24475707285337,M2,M3,72.24475707285337,131.84414997764105,59.59939290478768,0.5479557271604777,171.26322571839071,0.8443963438892643,66.06576866535447,96.14536221003863,88.5444662037037,59.28646921296297,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13901,2026-02-05 21:21:05.240000+00:00,38.733647,142.163997,39.16,1.8,137.7147953818539,248.67403859867298,M1,M3,137.7147953818539,149.97176090290267,12.256965521048784,0.9182715102679604,-4.618691404786467,-0.022771999764662085,-137.7948522334901,173.86733786942105,88.55377314814815,59.2957761574074,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13902,2026-02-05 21:35:06.280000+00:00,40.37559,141.922673,43.42,1.4,173.17542688825154,72.72207222060096,M2,M3,72.72207222060096,120.57844736159116,47.856375140990195,0.6031100400764136,162.3217582483976,0.8003113255848577,-60.915702550858164,86.14386844272991,88.56350740740741,59.305510416666664,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13903,2026-02-05 21:36:12.600000+00:00,39.537179,143.559489,9.72,1.7,15.691960658393928,192.2342389305539,M1,M3,15.691960658393928,48.320872748372224,32.6289120899783,0.32474497594670493,10.628377108042805,0.05240215892152255,11.568470600813873,91.517371129902,88.56427500000001,59.30627800925926,M1_M2,True,True,False,True,False,False,False,unique_M1,36.46616341836339,True
13904,2026-02-05 21:42:02.480000+00:00,38.736361,142.165755,38.96,2.7,137.42241501813558,248.36617248744972,M1,M3,137.42241501813558,149.63663374095967,12.214218722824086,0.9183741412950489,-4.437817846280938,-0.021880220628378366,-137.50791782667665,173.52963404428075,88.56832453703704,59.31032754629629,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13905,2026-02-05 22:24:57.440000+00:00,38.873344,142.455257,33.77,1.1,108.08972089197209,233.35130441759665,M1,M3,108.08972089197209,123.45516250724239,15.3654416152703,0.8755382820514379,-4.165374915881509,-0.020536967788296827,-108.13233749189597,151.12613008185417,88.59812731481482,59.340130324074075,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13906,2026-02-05 22:31:39.840000+00:00,39.223002,142.713151,25.58,1.5,71.1370982902103,197.37540798894167,M1,M3,71.1370982902103,78.65348967999515,7.516391389784843,0.9044366445739969,17.821105884732496,0.08786519458576139,-68.95162796575507,108.35914066799742,88.60278472222222,59.34478773148148,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13907,2026-02-05 23:41:40.080000+00:00,39.639063,142.108203,46.17,1.0,122.84247641204702,148.5554362322323,M3,M1,92.47029802133844,122.84247641204702,30.372178390708584,0.7527550788797838,84.0778799267358,0.4145376458623635,-89.75245653550556,91.41095382707549,88.6513986111111,59.393401620370376,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13908,2026-02-05 23:53:59.400000+00:00,41.074036,142.914746,25.45,1.5,192.5971610442934,53.8853148239678,M2,M3,53.8853148239678,138.5207120192723,84.6353971953045,0.3890054710119507,185.70464621372136,0.9155983349511156,51.87986014551515,98.9789463491499,88.65995555555556,59.40195856481481,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13909,2026-02-06 00:03:02.970000+00:00,39.628569,143.455892,12.44,1.8,25.571940578746236,178.86014063448735,M1,M3,25.571940578746236,34.87755455912221,9.305613980375973,0.7331919024138666,23.921474658951546,0.11794245762760573,9.119165661896286,78.02489317755126,88.666246875,59.40824988425926,M1_M2,True,True,False,True,False,False,False,endpoint_centered_corridor_adjacent,36.46616341836339,True
13910,2026-02-06 00:34:50.620000+00:00,39.517175,142.619499,29.05,1.6,77.26098586255367,163.7592423283159,M3,M1,58.48437071232307,77.26098586255367,18.776615150230597,0.7569715822208901,50.00810872635462,0.24656001891955628,-59.00794919345289,78.25765434881971,88.6883261574074,59.430329166666674,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13911,2026-02-06 00:52:02.600000+00:00,39.379789,143.653353,11.94,1.9,12.81708416709691,211.28645565347585,M1,M3,12.81708416709691,66.70357124225328,53.88648707515637,0.1921498943519526,-8.56081618395518,-0.04220825490187856,9.558236459286105,110.38704476919037,88.70027037037038,59.442273379629626,M1_M2,True,False,False,True,False,False,False,unique_M1,36.46616341836339,True
13912,2026-02-06 01:14:25.860000+00:00,39.987378,142.028369,42.57,1.0,142.27166265910094,111.22933536110096,M3,M2,97.60432365218693,111.22933536110096,13.62501170891403,0.8775052312892003,120.74562156124803,0.5953243082937338,-75.55178859466943,77.98638240287079,88.7158173611111,59.457820370370364,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13913,2026-02-06 01:32:32.800000+00:00,38.849536,141.629671,70.29,2.0,173.19592479971257,242.16013152765117,M3,M1,171.54056021813815,173.19592479971257,1.6553645815744176,0.990442242890595,30.006088739734484,0.1479420437164396,-170.77917548984973,185.10612808578455,88.72839768518519,59.47040069444444,M1_M2,False,False,False,False,False,False,False,regional_background,36.46616341836339,True
13914,2026-02-06 02:22:43.310000+00:00,39.181348,142.431087,27.37,1.4,95.78517126026055,199.03924852966455,M1,M3,95.78517126026055,96.30351266653629,0.5183414062757379,0.9946176272087752,26.267053128804093,0.12950709957534984,-92.22594867138328,118.96358107252541,88.76324155092593,59.50524456018518,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
13915,2026-02-06 04:06:39.860000+00:00,41.16582,143.150407,25.5,2.3,198.4460660400455,75.57127580444217,M2,M3,75.57127580444217,147.20312307475385,71.63184727031168,0.5133809271564501,184.2400929986275,0.908377500618064,74.33236771963705,111.29175411544017,88.83542384259259,59.57742685185185,M1_M2,False,False,False,False,False,False,True,outer_cluster,36.46616341836339,True
13916,2026-02-06 04:07:34.050000+00:00,40.946916,143.076172,15.07,1.7,175.6425781177167,66.22725420713726,M2,M3,66.22725420713726,123.0515667680837,56.82431256094644,0.5382073219104663,166.54784863106144,0.8211476449587239,56.40769441057585,86.16585439385294,88.83605104166666,59.57805405092593,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13917,2026-02-06 04:09:54.420000+00:00,40.48975,142.981055,23.33,2.9,128.99416286242015,78.9838251351315,M3,M2,73.56174742887366,78.9838251351315,5.422077706257838,0.9313520496509085,127.01840283875414,0.6262516340785034,23.312372734516625,34.62908228708721,88.83767569444444,59.579678703703706,M1_M2,True,True,False,False,False,False,True,corridor_like,36.46616341836339,True
13918,2026-02-06 04:11:30.790000+00:00,40.94058,143.072868,16.66,2.0,175.01287930546877,65.98194234623239,M2,M3,65.98194234623239,122.36412400462832,56.382181658395936,0.5392262060711248,166.08614608510035,0.8188712663599992,55.80415297030587,85.42187085455245,88.83879108796296,59.580794097222224,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13919,2026-02-06 04:25:26.810000+00:00,41.016231,142.976644,16.2,1.4,185.05708607774125,58.045961570677306,M2,M3,58.045961570677306,131.45782393755536,73.41186236687805,0.4415557768417808,177.49516659556383,0.8751223101318467,53.09523491713283,92.77827291146191,88.84846724537037,59.59047025462963,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13920,2026-02-06 04:47:15.130000+00:00,41.248743,143.025863,20.87,1.6,209.35888179211966,69.25395171644823,M2,M3,69.25395171644823,156.81458924014854,87.56063752370031,0.4416295196258273,197.56723290729053,0.9740856417918137,69.98177890073671,118.92581135422482,88.86360983796295,59.605612847222226,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13921,2026-02-06 04:58:38.890000+00:00,39.773893,143.347152,12.7,1.4,43.56218379152856,160.24996892523873,M3,M1,17.92139803242871,43.56218379152856,25.640785759099852,0.41139806301248477,42.59186092914488,0.20999494489930062,9.373939051628835,59.562038421946866,88.87152372685186,59.61352673611111,M1_M2,True,True,False,False,False,False,True,corridor_like,36.46616341836339,True
13922,2026-02-06 05:32:22.810000+00:00,40.380806,141.924202,44.09,1.9,173.43296927521342,72.14168124648367,M2,M3,72.14168124648367,120.74847418599708,48.60679293951341,0.5974541850968562,162.75144187115325,0.8024298380592202,-60.50224539993782,86.15737777627128,88.89494872685185,59.63695173611111,M1_M2,False,False,True,False,False,False,True,outer_cluster,36.46616341836339,True
13923,2026-02-06 05:37:31.450000+00:00,40.486226,142.971826,22.53,2.3,128.9035548131693,78.67798386839095,M3,M2,73.34243639828524,78.67798386839095,5.335547470105709,0.9321850000753606,127.08441404813217,0.626577095797566,22.433873654910997,34.093552612689166,88.89852094907407,59.640523958333326,M1_M2,True,True,False,False,False,False,True,corridor_like,36.46616341836339,True
13924,2026-02-06 05:40:39.360000+00:00,39.581502,143.44126,11.73,1.9,20.741582901297672,182.59146883762128,M1,M3,20.741582901297672,37.81877882694172,17.077195925644045,0.5484466591639806,20.061363103475014,0.09891056055351555,5.359422960429881,81.52662121432373,88.90069583333333,59.64269884259259,M1_M2,True,True,False,True,False,False,False,unique_M1,36.46616341836339,True
