cell_id,ix,iy,xmin_km,xmax_km,ymin_km,ymax_km,x_center_km,y_center_km,centroid_longitude,centroid_latitude
1463,26,7,-1.0,0.0,-22.0,-21.0,-0.5,-21.5,-117.54890405867717,35.546443088214446
1464,26,8,-1.0,0.0,-21.0,-20.0,-0.5,-20.5,-117.54890467678352,35.55545610040528
1465,26,9,-1.0,0.0,-20.0,-19.0,-0.5,-19.5,-117.54890529511884,35.56446909909527
1466,26,10,-1.0,0.0,-19.0,-18.0,-0.5,-18.5,-117.54890591368324,35.57348208428298
1467,26,11,-1.0,0.0,-18.0,-17.0,-0.5,-17.5,-117.54890653247682,35.58249505596699
1468,26,12,-1.0,0.0,-17.0,-16.0,-0.5,-16.5,-117.5489071514997,35.591508014145866
1469,26,13,-1.0,0.0,-16.0,-15.0,-0.5,-15.5,-117.54890777075201,35.60052095881819
1470,26,14,-1.0,0.0,-15.0,-14.0,-0.5,-14.5,-117.5489083902338,35.60953388998254
1471,26,15,-1.0,0.0,-14.0,-13.0,-0.5,-13.5,-117.54890900994522,35.61854680763752
1472,26,16,-1.0,0.0,-13.0,-12.0,-0.5,-12.5,-117.54890962988637,35.627559711781664
1473,26,17,-1.0,0.0,-12.0,-11.0,-0.5,-11.5,-117.54891025005735,35.636572602413594
1474,26,18,-1.0,0.0,-11.0,-10.0,-0.5,-10.5,-117.54891087045826,35.645585479531896
1475,26,19,-1.0,0.0,-10.0,-9.0,-0.5,-9.5,-117.54891149108923,35.65459834313514
1476,26,20,-1.0,0.0,-9.0,-8.0,-0.5,-8.5,-117.54891211195034,35.663611193221925
1477,26,21,-1.0,0.0,-8.0,-7.0,-0.5,-7.5,-117.54891273304173,35.67262402979082
1478,26,22,-1.0,0.0,-7.0,-6.0,-0.5,-6.5,-117.5489133543635,35.68163685284044
1479,26,23,-1.0,0.0,-6.0,-5.0,-0.5,-5.5,-117.54891397591574,35.690649662369374
1480,26,24,-1.0,0.0,-5.0,-4.0,-0.5,-4.5,-117.54891459769856,35.69966245837619
1481,26,25,-1.0,0.0,-4.0,-3.0,-0.5,-3.5,-117.54891521971209,35.70867524085953
1482,26,26,-1.0,0.0,-3.0,-2.0,-0.5,-2.5,-117.54891584195643,35.717688009817934
1483,26,27,-1.0,0.0,-2.0,-1.0,-0.5,-1.5,-117.54891646443167,35.72670076525004
1484,26,28,-1.0,0.0,-1.0,0.0,-0.5,-0.5,-117.54891708713795,35.735713507154415
1485,26,29,-1.0,0.0,0.0,1.0,-0.5,0.5,-117.54891771007536,35.74472623552969
1486,26,30,-1.0,0.0,1.0,2.0,-0.5,1.5,-117.548918333244,35.75373895037444
1487,26,31,-1.0,0.0,2.0,3.0,-0.5,2.5,-117.54891895664399,35.76275165168731
1488,26,32,-1.0,0.0,3.0,4.0,-0.5,3.5,-117.54891958027545,35.77176433946684
1489,26,33,-1.0,0.0,4.0,5.0,-0.5,4.5,-117.54892020413848,35.780777013711685
1490,26,34,-1.0,0.0,5.0,6.0,-0.5,5.5,-117.54892082823318,35.78978967442044
1491,26,35,-1.0,0.0,6.0,7.0,-0.5,6.5,-117.54892145255965,35.798802321591694
1492,26,36,-1.0,0.0,7.0,8.0,-0.5,7.5,-117.54892207711802,35.80781495522407
1493,26,37,-1.0,0.0,8.0,9.0,-0.5,8.5,-117.5489227019084,35.816827575316196
1494,26,38,-1.0,0.0,9.0,10.0,-0.5,9.5,-117.5489233269309,35.82584018186665
1495,26,39,-1.0,0.0,10.0,11.0,-0.5,10.5,-117.54892395218562,35.83485277487408
1496,26,40,-1.0,0.0,11.0,12.0,-0.5,11.5,-117.54892457767265,35.84386535433707
1497,26,41,-1.0,0.0,12.0,13.0,-0.5,12.5,-117.54892520339216,35.85287792025427
1498,26,42,-1.0,0.0,13.0,14.0,-0.5,13.5,-117.5489258293442,35.86189047262427
1499,26,43,-1.0,0.0,14.0,15.0,-0.5,14.5,-117.54892645552891,35.87090301144569
1500,26,44,-1.0,0.0,15.0,16.0,-0.5,15.5,-117.54892708194637,35.87991553671716
1501,26,45,-1.0,0.0,16.0,17.0,-0.5,16.5,-117.54892770859672,35.88892804843729
1502,26,46,-1.0,0.0,17.0,18.0,-0.5,17.5,-117.54892833548007,35.89794054660471
1503,26,47,-1.0,0.0,18.0,19.0,-0.5,18.5,-117.5489289625965,35.906953031218066
1504,26,48,-1.0,0.0,19.0,20.0,-0.5,19.5,-117.54892958994616,35.91596550227595
1505,26,49,-1.0,0.0,20.0,21.0,-0.5,20.5,-117.54893021752913,35.924977959777
1506,26,50,-1.0,0.0,21.0,22.0,-0.5,21.5,-117.54893084534554,35.933990403719854
1507,26,51,-1.0,0.0,22.0,23.0,-0.5,22.5,-117.5489314733955,35.943002834103126
1508,26,52,-1.0,0.0,23.0,24.0,-0.5,23.5,-117.5489321016791,35.95201525092545
1509,26,53,-1.0,0.0,24.0,25.0,-0.5,24.5,-117.54893273019644,35.961027654185465
1510,26,54,-1.0,0.0,25.0,26.0,-0.5,25.5,-117.54893335894768,35.970040043881816
1511,26,55,-1.0,0.0,26.0,27.0,-0.5,26.5,-117.5489339879329,35.97905242001311
1512,27,0,0.0,1.0,-29.0,-28.0,0.5,-28.5,-117.53788026166508,35.483351624974595
1513,27,1,0.0,1.0,-28.0,-27.0,0.5,-27.5,-117.53787964515853,35.49236473163138
1514,27,2,0.0,1.0,-27.0,-26.0,0.5,-26.5,-117.53787902842377,35.50137782479736
1515,27,3,0.0,1.0,-26.0,-25.0,0.5,-25.5,-117.53787841146067,35.51039090447105
1516,27,4,0.0,1.0,-25.0,-24.0,0.5,-24.5,-117.53787779426915,35.51940397065103
1517,27,5,0.0,1.0,-24.0,-23.0,0.5,-23.5,-117.53787717684907,35.528417023335884
1518,27,6,0.0,1.0,-23.0,-22.0,0.5,-22.5,-117.53787655920036,35.537430062524166
1519,27,7,0.0,1.0,-22.0,-21.0,0.5,-21.5,-117.53787594132285,35.546443088214446
1520,27,8,0.0,1.0,-21.0,-20.0,0.5,-20.5,-117.5378753232165,35.55545610040528
1521,27,9,0.0,1.0,-20.0,-19.0,0.5,-19.5,-117.53787470488118,35.56446909909527
1522,27,10,0.0,1.0,-19.0,-18.0,0.5,-18.5,-117.53787408631678,35.57348208428298
1523,27,11,0.0,1.0,-18.0,-17.0,0.5,-17.5,-117.5378734675232,35.58249505596699
1524,27,12,0.0,1.0,-17.0,-16.0,0.5,-16.5,-117.53787284850031,35.591508014145866
1525,27,13,0.0,1.0,-16.0,-15.0,0.5,-15.5,-117.53787222924802,35.60052095881819
1526,27,14,0.0,1.0,-15.0,-14.0,0.5,-14.5,-117.53787160976621,35.60953388998254
1527,27,15,0.0,1.0,-14.0,-13.0,0.5,-13.5,-117.53787099005481,35.61854680763752
1528,27,16,0.0,1.0,-13.0,-12.0,0.5,-12.5,-117.53787037011367,35.627559711781664
1529,27,17,0.0,1.0,-12.0,-11.0,0.5,-11.5,-117.53786974994267,35.636572602413594
1530,27,18,0.0,1.0,-11.0,-10.0,0.5,-10.5,-117.53786912954176,35.645585479531896
1531,27,19,0.0,1.0,-10.0,-9.0,0.5,-9.5,-117.53786850891079,35.65459834313514
1532,27,20,0.0,1.0,-9.0,-8.0,0.5,-8.5,-117.53786788804968,35.663611193221925
1533,27,21,0.0,1.0,-8.0,-7.0,0.5,-7.5,-117.53786726695829,35.67262402979082
1534,27,22,0.0,1.0,-7.0,-6.0,0.5,-6.5,-117.53786664563653,35.68163685284044
1535,27,23,0.0,1.0,-6.0,-5.0,0.5,-5.5,-117.53786602408428,35.690649662369374
1536,27,24,0.0,1.0,-5.0,-4.0,0.5,-4.5,-117.53786540230146,35.69966245837619
1537,27,25,0.0,1.0,-4.0,-3.0,0.5,-3.5,-117.53786478028795,35.70867524085953
1538,27,26,0.0,1.0,-3.0,-2.0,0.5,-2.5,-117.53786415804359,35.717688009817934
1539,27,27,0.0,1.0,-2.0,-1.0,0.5,-1.5,-117.53786353556835,35.72670076525004
1540,27,28,0.0,1.0,-1.0,0.0,0.5,-0.5,-117.53786291286208,35.735713507154415
1541,27,29,0.0,1.0,0.0,1.0,0.5,0.5,-117.53786228992467,35.74472623552969
1542,27,30,0.0,1.0,1.0,2.0,0.5,1.5,-117.53786166675602,35.75373895037444
1543,27,31,0.0,1.0,2.0,3.0,0.5,2.5,-117.53786104335603,35.76275165168731
1544,27,32,0.0,1.0,3.0,4.0,0.5,3.5,-117.53786041972457,35.77176433946684
1545,27,33,0.0,1.0,4.0,5.0,0.5,4.5,-117.53785979586155,35.780777013711685
1546,27,34,0.0,1.0,5.0,6.0,0.5,5.5,-117.53785917176684,35.78978967442044
1547,27,35,0.0,1.0,6.0,7.0,0.5,6.5,-117.53785854744038,35.798802321591694
1548,27,36,0.0,1.0,7.0,8.0,0.5,7.5,-117.537857922882,35.80781495522407
1549,27,37,0.0,1.0,8.0,9.0,0.5,8.5,-117.53785729809162,35.816827575316196
1550,27,38,0.0,1.0,9.0,10.0,0.5,9.5,-117.53785667306911,35.82584018186665
1551,27,39,0.0,1.0,10.0,11.0,0.5,10.5,-117.53785604781442,35.83485277487408
1552,27,40,0.0,1.0,11.0,12.0,0.5,11.5,-117.53785542232737,35.84386535433707
1553,27,41,0.0,1.0,12.0,13.0,0.5,12.5,-117.53785479660786,35.85287792025427
1554,27,42,0.0,1.0,13.0,14.0,0.5,13.5,-117.53785417065582,35.86189047262427
1555,27,43,0.0,1.0,14.0,15.0,0.5,14.5,-117.53785354447112,35.87090301144569
1556,27,44,0.0,1.0,15.0,16.0,0.5,15.5,-117.53785291805364,35.87991553671716
1557,27,45,0.0,1.0,16.0,17.0,0.5,16.5,-117.53785229140331,35.88892804843729
1558,27,46,0.0,1.0,17.0,18.0,0.5,17.5,-117.53785166451995,35.89794054660471
1559,27,47,0.0,1.0,18.0,19.0,0.5,18.5,-117.53785103740351,35.906953031218066
1560,27,48,0.0,1.0,19.0,20.0,0.5,19.5,-117.53785041005386,35.91596550227595
1561,27,49,0.0,1.0,20.0,21.0,0.5,20.5,-117.53784978247089,35.924977959777
1562,27,50,0.0,1.0,21.0,22.0,0.5,21.5,-117.53784915465448,35.933990403719854
1563,27,51,0.0,1.0,22.0,23.0,0.5,22.5,-117.53784852660452,35.943002834103126
1564,27,52,0.0,1.0,23.0,24.0,0.5,23.5,-117.53784789832093,35.95201525092545
1565,27,53,0.0,1.0,24.0,25.0,0.5,24.5,-117.53784726980358,35.961027654185465
1566,27,54,0.0,1.0,25.0,26.0,0.5,25.5,-117.53784664105234,35.970040043881816
1567,27,55,0.0,1.0,26.0,27.0,0.5,26.5,-117.53784601206712,35.97905242001311
1568,28,0,1.0,2.0,-29.0,-28.0,1.5,-28.5,-117.52686078513338,35.48335061454546
1569,28,1,1.0,2.0,-28.0,-27.0,1.5,-27.5,-117.52685893561386,35.49236372101692
1570,28,2,1.0,2.0,-27.0,-26.0,1.5,-26.5,-117.52685708540966,35.501376813997496
1571,28,3,1.0,2.0,-26.0,-25.0,1.5,-25.5,-117.52685523452044,35.510389893485744
1572,28,4,1.0,2.0,-25.0,-24.0,1.5,-24.5,-117.52685338294593,35.51940295948022
1573,28,5,1.0,2.0,-24.0,-23.0,1.5,-23.5,-117.52685153068579,35.5284160119795
1574,28,6,1.0,2.0,-23.0,-22.0,1.5,-22.5,-117.52684967773969,35.53742905098215
1575,28,7,1.0,2.0,-22.0,-21.0,1.5,-21.5,-117.5268478241073,35.54644207648677
1576,28,8,1.0,2.0,-21.0,-20.0,1.5,-20.5,-117.52684596978833,35.555455088491875
1577,28,9,1.0,2.0,-20.0,-19.0,1.5,-19.5,-117.52684411478243,35.564468086996065
1578,28,10,1.0,2.0,-19.0,-18.0,1.5,-18.5,-117.5268422590893,35.57348107199792
1579,28,11,1.0,2.0,-18.0,-17.0,1.5,-17.5,-117.52684040270859,35.58249404349602
1580,28,12,1.0,2.0,-17.0,-16.0,1.5,-16.5,-117.52683854564002,35.59150700148892
1581,28,13,1.0,2.0,-16.0,-15.0,1.5,-15.5,-117.52683668788322,35.60051994597522
1582,28,14,1.0,2.0,-15.0,-14.0,1.5,-14.5,-117.52683482943792,35.60953287695349
1583,28,15,1.0,2.0,-14.0,-13.0,1.5,-13.5,-117.52683297030373,35.61854579442232
1584,28,16,1.0,2.0,-13.0,-12.0,1.5,-12.5,-117.52683111048039,35.62755869838027
1585,28,17,1.0,2.0,-12.0,-11.0,1.5,-11.5,-117.52682924996752,35.63657158882595
1586,28,18,1.0,2.0,-11.0,-10.0,1.5,-10.5,-117.52682738876486,35.645584465757935
1587,28,19,1.0,2.0,-10.0,-9.0,1.5,-9.5,-117.52682552687205,35.65459732917479
1588,28,20,1.0,2.0,-9.0,-8.0,1.5,-8.5,-117.52682366428877,35.66361017907516
1589,28,21,1.0,2.0,-8.0,-7.0,1.5,-7.5,-117.52682180101468,35.67262301545756
1590,28,22,1.0,2.0,-7.0,-6.0,1.5,-6.5,-117.52681993704948,35.68163583832064
1591,28,23,1.0,2.0,-6.0,-5.0,1.5,-5.5,-117.52681807239284,35.690648647662954
1592,28,24,1.0,2.0,-5.0,-4.0,1.5,-4.5,-117.52681620704442,35.699661443483116
1593,28,25,1.0,2.0,-4.0,-3.0,1.5,-3.5,-117.5268143410039,35.7086742257797
1594,28,26,1.0,2.0,-3.0,-2.0,1.5,-2.5,-117.52681247427098,35.71768699455134
1595,28,27,1.0,2.0,-2.0,-1.0,1.5,-1.5,-117.5268106068453,35.7266997497966
1596,28,28,1.0,2.0,-1.0,0.0,1.5,-0.5,-117.52680873872656,35.73571249151409
1597,28,29,1.0,2.0,0.0,1.0,1.5,0.5,-117.52680686991444,35.74472521970241
1598,28,30,1.0,2.0,1.0,2.0,1.5,1.5,-117.52680500040857,35.75373793436015
1599,28,31,1.0,2.0,2.0,3.0,1.5,2.5,-117.52680313020868,35.762750635485915
1600,28,32,1.0,2.0,3.0,4.0,1.5,3.5,-117.52680125931438,35.771763323078325
1601,28,33,1.0,2.0,4.0,5.0,1.5,4.5,-117.5267993877254,35.78077599713599
1602,28,34,1.0,2.0,5.0,6.0,1.5,5.5,-117.52679751544137,35.78978865765749
1603,28,35,1.0,2.0,6.0,7.0,1.5,6.5,-117.526795642462,35.79880130464145
1604,28,36,1.0,2.0,7.0,8.0,1.5,7.5,-117.52679376878697,35.807813938086454
1605,28,37,1.0,2.0,8.0,9.0,1.5,8.5,-117.5267918944159,35.816826557991156
1606,28,38,1.0,2.0,9.0,10.0,1.5,9.5,-117.52679001934851,35.82583916435415
1607,28,39,1.0,2.0,10.0,11.0,1.5,10.5,-117.52678814358443,35.83485175717402
1608,28,40,1.0,2.0,11.0,12.0,1.5,11.5,-117.52678626712334,35.84386433644942
1609,28,41,1.0,2.0,12.0,13.0,1.5,12.5,-117.52678438996496,35.85287690217894
1610,28,42,1.0,2.0,13.0,14.0,1.5,13.5,-117.52678251210891,35.86188945436122
1611,28,43,1.0,2.0,14.0,15.0,1.5,14.5,-117.52678063355489,35.87090199299488
1612,28,44,1.0,2.0,15.0,16.0,1.5,15.5,-117.52677875430254,35.87991451807851
1613,28,45,1.0,2.0,16.0,17.0,1.5,16.5,-117.52677687435157,35.88892702961075
1614,28,46,1.0,2.0,17.0,18.0,1.5,17.5,-117.52677499370162,35.897939527590225
1615,28,47,1.0,2.0,18.0,19.0,1.5,18.5,-117.52677311235236,35.90695201201555
1616,28,48,1.0,2.0,19.0,20.0,1.5,19.5,-117.52677123030348,35.915964482885364
1617,28,49,1.0,2.0,20.0,21.0,1.5,20.5,-117.52676934755465,35.92497694019829
1618,28,50,1.0,2.0,21.0,22.0,1.5,21.5,-117.5267674641055,35.933989383952955
1619,28,51,1.0,2.0,22.0,23.0,1.5,22.5,-117.52676557995575,35.943001814147976
1620,28,52,1.0,2.0,23.0,24.0,1.5,23.5,-117.52676369510503,35.952014230782005
1621,28,53,1.0,2.0,24.0,25.0,1.5,24.5,-117.52676180955302,35.961026633853656
1622,28,54,1.0,2.0,25.0,26.0,1.5,25.5,-117.52675992329942,35.970039023361565
1623,28,55,1.0,2.0,26.0,27.0,1.5,26.5,-117.52675803634386,35.97905139930438
1624,29,0,2.0,3.0,-29.0,-28.0,2.5,-28.5,-117.51584130901632,35.483348593687246
1625,29,1,2.0,3.0,-28.0,-27.0,2.5,-27.5,-117.51583822648402,35.49236169978805
1626,29,2,2.0,3.0,-27.0,-26.0,2.5,-26.5,-117.51583514281059,35.50137479239784
1627,29,3,2.0,3.0,-26.0,-25.0,2.5,-25.5,-117.51583205799551,35.510387871515185
1628,29,4,2.0,3.0,-25.0,-24.0,2.5,-24.5,-117.51582897203824,35.51940093713866
1629,29,5,2.0,3.0,-24.0,-23.0,2.5,-23.5,-117.51582588493825,35.52841398926681
1630,29,6,2.0,3.0,-23.0,-22.0,2.5,-22.5,-117.51582279669502,35.53742702789822
1631,29,7,2.0,3.0,-22.0,-21.0,2.5,-21.5,-117.51581970730795,35.54644005303146
1632,29,8,2.0,3.0,-21.0,-20.0,2.5,-20.5,-117.51581661677659,35.555453064665095
1633,29,9,2.0,3.0,-20.0,-19.0,2.5,-19.5,-117.51581352510037,35.5644660627977
1634,29,10,2.0,3.0,-19.0,-18.0,2.5,-18.5,-117.51581043227871,35.57347904742787
1635,29,11,2.0,3.0,-18.0,-17.0,2.5,-17.5,-117.51580733831115,35.58249201855413
1636,29,12,2.0,3.0,-17.0,-16.0,2.5,-16.5,-117.51580424319711,35.591504976175095
1637,29,13,2.0,3.0,-16.0,-15.0,2.5,-15.5,-117.51580114693606,35.600517920289334
1638,29,14,2.0,3.0,-15.0,-14.0,2.5,-14.5,-117.51579804952743,35.609530850895446
1639,29,15,2.0,3.0,-14.0,-13.0,2.5,-13.5,-117.51579495097074,35.618543767991994
1640,29,16,2.0,3.0,-13.0,-12.0,2.5,-12.5,-117.51579185126542,35.627556671577544
1641,29,17,2.0,3.0,-12.0,-11.0,2.5,-11.5,-117.51578875041095,35.63656956165071
1642,29,18,2.0,3.0,-11.0,-10.0,2.5,-10.5,-117.51578564840675,35.645582438210056
1643,29,19,2.0,3.0,-10.0,-9.0,2.5,-9.5,-117.51578254525229,35.65459530125417
1644,29,20,2.0,3.0,-9.0,-8.0,2.5,-8.5,-117.51577944094709,35.66360815078166
1645,29,21,2.0,3.0,-8.0,-7.0,2.5,-7.5,-117.51577633549054,35.67262098679109
1646,29,22,2.0,3.0,-7.0,-6.0,2.5,-6.5,-117.51577322888213,35.68163380928106
1647,29,23,2.0,3.0,-6.0,-5.0,2.5,-5.5,-117.5157701211213,35.69064661825017
1648,29,24,2.0,3.0,-5.0,-4.0,2.5,-4.5,-117.51576701220755,35.699659413697006
1649,29,25,2.0,3.0,-4.0,-3.0,2.5,-3.5,-117.51576390214029,35.70867219562016
1650,29,26,2.0,3.0,-3.0,-2.0,2.5,-2.5,-117.51576079091902,35.717684964018225
1651,29,27,2.0,3.0,-2.0,-1.0,2.5,-1.5,-117.51575767854315,35.7266977188898
1652,29,28,2.0,3.0,-1.0,0.0,2.5,-0.5,-117.51575456501217,35.73571046023349
1653,29,29,2.0,3.0,0.0,1.0,2.5,0.5,-117.51575145032554,35.7447231880479
1654,29,30,2.0,3.0,1.0,2.0,2.5,1.5,-117.5157483344827,35.75373590233162
1655,29,31,2.0,3.0,2.0,3.0,2.5,2.5,-117.51574521748313,35.76274860308324
1656,29,32,2.0,3.0,3.0,4.0,2.5,3.5,-117.51574209932623,35.7717612903014
1657,29,33,2.0,3.0,4.0,5.0,2.5,4.5,-117.51573898001152,35.78077396398467
1658,29,34,2.0,3.0,5.0,6.0,2.5,5.5,-117.51573585953844,35.78978662413167
1659,29,35,2.0,3.0,6.0,7.0,2.5,6.5,-117.5157327379064,35.79879927074101
1660,29,36,2.0,3.0,7.0,8.0,2.5,7.5,-117.51572961511492,35.8078119038113
1661,29,37,2.0,3.0,8.0,9.0,2.5,8.5,-117.5157264911634,35.81682452334114
1662,29,38,2.0,3.0,9.0,10.0,2.5,9.5,-117.51572336605133,35.825837129329166
1663,29,39,2.0,3.0,10.0,11.0,2.5,10.5,-117.51572023977813,35.83484972177396
1664,29,40,2.0,3.0,11.0,12.0,2.5,11.5,-117.51571711234328,35.84386230067416
1665,29,41,2.0,3.0,12.0,13.0,2.5,12.5,-117.51571398374624,35.85287486602837
1666,29,42,2.0,3.0,13.0,14.0,2.5,13.5,-117.51571085398642,35.861887417835206
1667,29,43,2.0,3.0,14.0,15.0,2.5,14.5,-117.5157077230633,35.870899956093304
1668,29,44,2.0,3.0,15.0,16.0,2.5,15.5,-117.51570459097633,35.87991248080126
1669,29,45,2.0,3.0,16.0,17.0,2.5,16.5,-117.51570145772496,35.88892499195772
1670,29,46,2.0,3.0,17.0,18.0,2.5,17.5,-117.51569832330863,35.8979374895613
1671,29,47,2.0,3.0,18.0,19.0,2.5,18.5,-117.51569518772682,35.9069499736106
1672,29,48,2.0,3.0,19.0,20.0,2.5,19.5,-117.51569205097896,35.91596244410428
1673,29,49,2.0,3.0,20.0,21.0,2.5,20.5,-117.51568891306447,35.92497490104094
1674,29,50,2.0,3.0,21.0,22.0,2.5,21.5,-117.51568577398285,35.933987344419215
1675,29,51,2.0,3.0,22.0,23.0,2.5,22.5,-117.5156826337335,35.94299977423775
1676,29,52,2.0,3.0,23.0,24.0,2.5,23.5,-117.5156794923159,35.95201219049516
1677,29,53,2.0,3.0,24.0,25.0,2.5,24.5,-117.51567634972952,35.96102459319008
1678,29,54,2.0,3.0,25.0,26.0,2.5,25.5,-117.51567320597374,35.97003698232115
1679,29,55,2.0,3.0,26.0,27.0,2.5,26.5,-117.5156700610481,35.979049357887
1680,30,0,3.0,4.0,-29.0,-28.0,3.5,-28.5,-117.50482183359026,35.48334556240008
1681,30,1,3.0,4.0,-28.0,-27.0,3.5,-27.5,-117.50481751804557,35.492358667944885
1682,30,2,3.0,4.0,-27.0,-26.0,3.5,-26.5,-117.50481320090331,35.501371759998506
1683,30,3,3.0,4.0,-26.0,-25.0,3.5,-25.5,-117.50480888216273,35.5103848385595
1684,30,4,3.0,4.0,-25.0,-24.0,3.5,-24.5,-117.50480456182311,35.51939790362646
1685,30,5,3.0,4.0,-24.0,-23.0,3.5,-23.5,-117.50480023988366,35.52841095519793
1686,30,6,3.0,4.0,-23.0,-22.0,3.5,-22.5,-117.50479591634365,35.53742399327247
1687,30,7,3.0,4.0,-22.0,-21.0,3.5,-21.5,-117.50479159120232,35.54643701784867
1688,30,8,3.0,4.0,-21.0,-20.0,3.5,-20.5,-117.50478726445897,35.555450028925094
1689,30,9,3.0,4.0,-20.0,-19.0,3.5,-19.5,-117.50478293611276,35.564463026500306
1690,30,10,3.0,4.0,-19.0,-18.0,3.5,-18.5,-117.50477860616301,35.57347601057292
1691,30,11,3.0,4.0,-18.0,-17.0,3.5,-17.5,-117.50477427460895,35.58248898114146
1692,30,12,3.0,4.0,-17.0,-16.0,3.5,-16.5,-117.50476994144984,35.59150193820453
1693,30,13,3.0,4.0,-16.0,-15.0,3.5,-15.5,-117.50476560668488,35.60051488176069
1694,30,14,3.0,4.0,-15.0,-14.0,3.5,-14.5,-117.50476127031337,35.60952781180853
1695,30,15,3.0,4.0,-14.0,-13.0,3.5,-13.5,-117.50475693233454,35.61854072834665
1696,30,16,3.0,4.0,-13.0,-12.0,3.5,-12.5,-117.50475259274764,35.627553631373615
1697,30,17,3.0,4.0,-12.0,-11.0,3.5,-11.5,-117.50474825155189,35.636566520888
1698,30,18,3.0,4.0,-11.0,-10.0,3.5,-10.5,-117.50474390874658,35.645579396888394
1699,30,19,3.0,4.0,-10.0,-9.0,3.5,-9.5,-117.5047395643309,35.65459225937341
1700,30,20,3.0,4.0,-9.0,-8.0,3.5,-8.5,-117.50473521830413,35.663605108341585
1701,30,21,3.0,4.0,-8.0,-7.0,3.5,-7.5,-117.50473087066551,35.67261794379155
1702,30,22,3.0,4.0,-7.0,-6.0,3.5,-6.5,-117.50472652141428,35.68163076572188
1703,30,23,3.0,4.0,-6.0,-5.0,3.5,-5.5,-117.5047221705497,35.690643574131165
1704,30,24,3.0,4.0,-5.0,-4.0,3.5,-4.5,-117.50471781807097,35.699656369018
1705,30,25,3.0,4.0,-4.0,-3.0,3.5,-3.5,-117.50471346397737,35.708669150380985
1706,30,26,3.0,4.0,-3.0,-2.0,3.5,-2.5,-117.5047091082681,35.71768191821871
1707,30,27,3.0,4.0,-2.0,-1.0,3.5,-1.5,-117.50470475094244,35.72669467252977
1708,30,28,3.0,4.0,-1.0,0.0,3.5,-0.5,-117.50470039199965,35.73570741331277
1709,30,29,3.0,4.0,0.0,1.0,3.5,0.5,-117.50469603143891,35.7447201405663
1710,30,30,3.0,4.0,1.0,2.0,3.5,1.5,-117.50469166925946,35.75373285428898
1711,30,31,3.0,4.0,2.0,3.0,3.5,2.5,-117.5046873054606,35.76274555447938
1712,30,32,3.0,4.0,3.0,4.0,3.5,3.5,-117.50468294004152,35.77175824113614
1713,30,33,3.0,4.0,4.0,5.0,3.5,4.5,-117.50467857300147,35.78077091425784
1714,30,34,3.0,4.0,5.0,6.0,3.5,5.5,-117.5046742043397,35.78978357384311
1715,30,35,3.0,4.0,6.0,7.0,3.5,6.5,-117.5046698340554,35.79879621989052
1716,30,36,3.0,4.0,7.0,8.0,3.5,7.5,-117.50466546214787,35.80780885239871
1717,30,37,3.0,4.0,8.0,9.0,3.5,8.5,-117.50466108861632,35.81682147136628
1718,30,38,3.0,4.0,9.0,10.0,3.5,9.5,-117.50465671345995,35.82583407679186
1719,30,39,3.0,4.0,10.0,11.0,3.5,10.5,-117.50465233667803,35.834846668674025
1720,30,40,3.0,4.0,11.0,12.0,3.5,11.5,-117.50464795826977,35.84385924701143
1721,30,41,3.0,4.0,12.0,13.0,3.5,12.5,-117.50464357823446,35.85287181180266
1722,30,42,3.0,4.0,13.0,14.0,3.5,13.5,-117.50463919657128,35.86188436304636
1723,30,43,3.0,4.0,14.0,15.0,3.5,14.5,-117.50463481327945,35.8708969007411
1724,30,44,3.0,4.0,15.0,16.0,3.5,15.5,-117.50463042835825,35.879909424885575
1725,30,45,3.0,4.0,16.0,17.0,3.5,16.5,-117.50462604180689,35.88892193547835
1726,30,46,3.0,4.0,17.0,18.0,3.5,17.5,-117.5046216536246,35.89793443251807
1727,30,47,3.0,4.0,18.0,19.0,3.5,18.5,-117.5046172638106,35.90694691600334
1728,30,48,3.0,4.0,19.0,20.0,3.5,19.5,-117.50461287236412,35.91595938593279
1729,30,49,3.0,4.0,20.0,21.0,3.5,20.5,-117.50460847928443,35.92497184230507
1730,30,50,3.0,4.0,21.0,22.0,3.5,21.5,-117.50460408457067,35.93398428511878
1731,30,51,3.0,4.0,22.0,23.0,3.5,22.5,-117.50459968822217,35.94299671437258
1732,30,52,3.0,4.0,23.0,24.0,3.5,23.5,-117.5045952902381,35.952009130065065
1733,30,53,3.0,4.0,24.0,25.0,3.5,24.5,-117.5045908906177,35.961021532194884
1734,30,54,3.0,4.0,25.0,26.0,3.5,25.5,-117.50458648936021,35.970033920760685
1735,30,55,3.0,4.0,26.0,27.0,3.5,26.5,-117.5045820864648,35.97904629576107
1736,31,0,4.0,5.0,-29.0,-28.0,4.5,-28.5,-117.4938023591316,35.48334152068417
1737,31,1,4.0,5.0,-28.0,-27.0,4.5,-27.5,-117.49379681057509,35.49235462548764
1738,31,2,4.0,5.0,-27.0,-26.0,4.5,-26.5,-117.49379125996454,35.5013677167997
1739,31,3,4.0,5.0,-26.0,-25.0,4.5,-25.5,-117.493785707299,35.5103807946189
1740,31,4,4.0,5.0,-25.0,-24.0,4.5,-24.5,-117.49378015257754,35.51939385894382
1741,31,5,4.0,5.0,-24.0,-23.0,4.5,-23.5,-117.49377459579917,35.52840690977303
