source_file,raw_time,origin_time,latitude,longitude,depth_km,magnitude,event_id,has_origin_time,has_location,has_depth,has_magnitude,flag_time_parse_failed,flag_missing_location,flag_missing_depth,flag_missing_magnitude,flag_lat_out_of_bounds,flag_lon_out_of_bounds,flag_depth_out_of_bounds,flag_mag_out_of_bounds,flag_any_quality_issue,quality_status,duplicate_signature,flag_exact_duplicate_signature,origin_time_naive,year,month,day
Snet_catalog_relocate.csv,2025-06-02T07:34:45.890000Z,2025-06-02 07:34:45.890000+00:00,39.439502,142.346582,37.75,1.0,CAT_000037,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748849686000000000|39.4395|142.3466|37.75|1.0,False,2025-06-02 07:34:45.890,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T08:00:38.610000Z,2025-06-02 08:00:38.610000+00:00,41.708333,143.762793,7.98,1.6,CAT_000038,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748851239000000000|41.7083|143.7628|7.98|1.6,False,2025-06-02 08:00:38.610,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T08:15:51.310000Z,2025-06-02 08:15:51.310000+00:00,41.678918,143.793132,26.03,0.9,CAT_000039,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748852151000000000|41.6789|143.7931|26.03|0.9,False,2025-06-02 08:15:51.310,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T11:12:53.670000Z,2025-06-02 11:12:53.670000+00:00,41.699211,143.775439,14.4,1.4,CAT_000040,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748862774000000000|41.6992|143.7754|14.4|1.4,False,2025-06-02 11:12:53.670,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T11:22:38.560000Z,2025-06-02 11:22:38.560000+00:00,40.37474,141.269141,9.58,-0.1,CAT_000041,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748863359000000000|40.3747|141.2691|9.58|-0.1,False,2025-06-02 11:22:38.560,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T11:35:38.370000Z,2025-06-02 11:35:38.370000+00:00,39.153271,142.46141,25.4,1.0,CAT_000042,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748864138000000000|39.1533|142.4614|25.4|1.0,False,2025-06-02 11:35:38.370,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T12:25:39.140000Z,2025-06-02 12:25:39.140000+00:00,41.712919,143.712207,8.83,1.4,CAT_000043,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748867139000000000|41.7129|143.7122|8.83|1.4,False,2025-06-02 12:25:39.140,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T12:26:04.190000Z,2025-06-02 12:26:04.190000+00:00,41.592733,142.130225,38.1,1.0,CAT_000044,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748867164000000000|41.5927|142.1302|38.1|1.0,False,2025-06-02 12:26:04.190,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T12:39:15.190000Z,2025-06-02 12:39:15.190000+00:00,38.883862,142.450749,37.51,1.0,CAT_000045,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748867955000000000|38.8839|142.4507|37.51|1.0,False,2025-06-02 12:39:15.190,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T12:58:48.810000Z,2025-06-02 12:58:48.810000+00:00,41.698914,143.776302,23.15,1.6,CAT_000046,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748869129000000000|41.6989|143.7763|23.15|1.6,False,2025-06-02 12:58:48.810,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T13:02:18.490000Z,2025-06-02 13:02:18.490000+00:00,38.835291,142.442041,37.76,1.0,CAT_000047,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748869338000000000|38.8353|142.442|37.76|1.0,False,2025-06-02 13:02:18.490,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T13:11:09.210000Z,2025-06-02 13:11:09.210000+00:00,41.706742,143.779883,18.53,1.4,CAT_000048,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748869869000000000|41.7067|143.7799|18.53|1.4,False,2025-06-02 13:11:09.210,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T13:52:37.200000Z,2025-06-02 13:52:37.200000+00:00,38.83265,142.428044,33.9,1.5,CAT_000049,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748872357000000000|38.8326|142.428|33.9|1.5,False,2025-06-02 13:52:37.200,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T14:16:56.910000Z,2025-06-02 14:16:56.910000+00:00,41.960677,142.174284,62.62,1.3,CAT_000050,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748873817000000000|41.9607|142.1743|62.62|1.3,False,2025-06-02 14:16:56.910,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T14:53:09.900000Z,2025-06-02 14:53:09.900000+00:00,41.694743,143.701872,4.02,1.0,CAT_000051,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748875990000000000|41.6947|143.7019|4.02|1.0,False,2025-06-02 14:53:09.900,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T15:28:37.320000Z,2025-06-02 15:28:37.320000+00:00,39.661198,142.59235,29.49,0.9,CAT_000052,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748878117000000000|39.6612|142.5924|29.49|0.9,False,2025-06-02 15:28:37.320,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T15:43:03.850000Z,2025-06-02 15:43:03.850000+00:00,41.685242,143.79515,15.6,1.4,CAT_000053,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748878984000000000|41.6852|143.7952|15.6|1.4,False,2025-06-02 15:43:03.850,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T16:33:25.590000Z,2025-06-02 16:33:25.590000+00:00,41.703068,143.715348,7.23,1.2,CAT_000054,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748882006000000000|41.7031|143.7153|7.23|1.2,False,2025-06-02 16:33:25.590,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T16:34:38.680000Z,2025-06-02 16:34:38.680000+00:00,39.851937,141.004313,4.48,0.6,CAT_000055,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748882079000000000|39.8519|141.0043|4.48|0.6,False,2025-06-02 16:34:38.680,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T17:45:54.560000Z,2025-06-02 17:45:54.560000+00:00,39.518416,142.151644,42.3,1.0,CAT_000056,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748886355000000000|39.5184|142.1516|42.3|1.0,False,2025-06-02 17:45:54.560,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T17:47:22.480000Z,2025-06-02 17:47:22.480000+00:00,41.691325,143.79069,15.47,1.8,CAT_000057,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748886442000000000|41.6913|143.7907|15.47|1.8,False,2025-06-02 17:47:22.480,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T18:46:48.920000Z,2025-06-02 18:46:48.920000+00:00,39.865531,142.414388,12.95,1.6,CAT_000058,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748890009000000000|39.8655|142.4144|12.95|1.6,False,2025-06-02 18:46:48.920,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T20:39:00.080000Z,2025-06-02 20:39:00.080000+00:00,39.760132,141.834961,57.04,1.2,CAT_000059,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748896740000000000|39.7601|141.835|57.04|1.2,False,2025-06-02 20:39:00.080,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T21:05:03.240000Z,2025-06-02 21:05:03.240000+00:00,41.070825,143.106885,23.71,0.7,CAT_000060,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748898303000000000|41.0708|143.1069|23.71|0.7,False,2025-06-02 21:05:03.240,2025,2025-06,2025-06-02
