event_id,event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,elapsed_minutes,elapsed_hours,time_bin,nearest_line_id,nearest_segment_id,global_segment_id,segment_strike_deg,segment_mid_x_km,segment_mid_y_km,distance_to_segment_km,along_line_position_km,assigned_to_segment
4126,2019-07-05 22:14:13.600000+00:00,35.73127279518505,-117.54131777422953,3.99671,0.55,0.1874713360965083,-0.9927271639108756,1720.4093333333333,28.673488888888887,57,826,0,865,127.86833734590144,-0.45505986072407945,-1.683101334933157,0.9394147067582667,0.37196175269423937,True
4127,2019-07-05 22:14:27.080000+00:00,35.59791479518505,-117.59579216806416,6.711265580000001,1.07,-4.748644768726656,-15.787905085431548,1720.6339999999998,28.67723333333333,57,28,0,28,174.70846963215473,-4.956345756774178,-15.584703096154815,0.20363082671424662,0.2868666614215523,True
4129,2019-07-05 22:14:55.100000+00:00,35.63555279518505,-117.58007287283588,9.621791750000002,2.36,-3.3226156432360843,-11.612543230239782,1721.101,28.685016666666662,57,10,0,10,74.3812718395947,-3.2217798044949206,-13.254274952641655,1.608258644987436,0.7042838528356379,True
4130,2019-07-05 22:15:59.200000+00:00,35.74535179518505,-117.58594779207692,2.40717077,0.82,-3.849465442114897,0.5702295369094633,1722.1693333333335,28.702822222222224,57,117,0,118,154.8913656639403,-3.8764972446210813,0.7664299573551614,0.09731446840873977,0.0,True
4131,2019-07-05 22:16:12.620000+00:00,35.64429779518505,-117.53919550199583,6.3556152500000005,0.57,0.3798826101246729,-10.642877654775566,1722.393,28.70655,57,551,0,558,27.32588306266757,0.5172607475686988,-10.756991403470028,0.1746456628003314,0.0,True
4132,2019-07-05 22:16:20.260000+00:00,35.74344679518505,-117.56802765431271,4.867690400000001,0.98,-2.228594476812249,0.3583064379298463,1722.5203333333334,28.708672222222223,57,247,0,250,130.1299875353236,-2.425679511310673,0.5311366939718003,0.22890289260088323,0.06647128218832647,True
4133,2019-07-05 22:16:34.640000+00:00,35.69489979518505,-117.49379714790044,6.2540008700000005,1.03,4.488634525949332,-5.02731347331863,1722.76,28.712666666666667,57,642,0,669,122.10457050730213,4.625257196732875,-5.163165678168023,0.042467296406318696,0.161062897739451,True
4134,2019-07-05 22:16:46.760000+00:00,35.65063679518505,-117.51706095822573,3.64831784,0.98,2.3843507177982897,-9.939238238711903,1722.962,28.71603333333333,57,189,0,191,44.278047777835866,1.3935928747654804,-9.641708636519578,0.9319421598971271,0.625582462610941,True
4135,2019-07-05 22:16:53.640000+00:00,35.76515879518505,-117.563830225231,5.23785707,1.21,-1.8484146958553849,2.767262250842749,1723.0766666666668,28.71794444444445,57,824,0,863,142.2000697559472,-3.380890377657452,1.463914296802731,2.0097243854329037,0.16691192781141506,True
4136,2019-07-05 22:17:22.560000+00:00,35.66218479518505,-117.5185667897243,6.92901068,1.59,2.2476592310197256,-8.657992648366076,1723.5586666666668,28.72597777777778,57,768,0,805,31.562763272857268,2.433029996760804,-8.34857365190881,0.004011516221231382,0.7440651782605672,True
4137,2019-07-05 22:18:34.500000+00:00,35.739125795185046,-117.5510673418783,4.08380804,0.61,-0.694490075100212,-0.1213794225012004,1724.7576666666669,28.745961111111114,57,766,0,803,136.5870350489437,-1.2563828900770293,-0.8812798694399029,0.9304127449681371,0.3086115210103791,True
4138,2019-07-05 22:18:46.440000+00:00,35.72214179518505,-117.48994211447804,4.555589090000001,0.66,4.835906320507798,-2.004532284456176,1724.9566666666665,28.74927777777777,57,845,0,885,23.295200616106555,4.909921750658841,-2.8004014197291647,0.6250426556152171,0.4151024398071448,True
4139,2019-07-05 22:19:13.760000+00:00,35.66947679518505,-117.50660431501944,5.811252500000001,1.31,3.330518485511379,-7.848584775666032,1725.412,28.756866666666667,57,926,0,966,126.94904108617197,3.1415889939487727,-7.885998492402612,0.14346630022836987,0.144609010915558,True
4140,2019-07-05 22:19:28.800000+00:00,35.75692379518505,-117.56833762920962,6.885461660000001,1.17,-2.256252825265859,1.853645639840932,1725.6626666666666,28.761044444444444,57,727,0,762,145.346234716904,-2.967837147273489,0.9124839229133623,1.1205110331353163,0.7575714112901859,True
4141,2019-07-05 22:20:17.440000+00:00,35.745916795185046,-117.57699583293862,5.782219820000001,1.0,-3.039715494110239,0.6326043358539382,1726.4733333333331,28.77455555555555,57,727,0,762,145.346234716904,-2.967837147273489,0.9124839229133623,0.21827134095366704,0.19862832443457248,True
4142,2019-07-05 22:20:32.080000+00:00,35.562387795185046,-117.60754961960166,6.994334210000002,0.83,-5.816667560884699,-19.729037073261907,1726.7173333333333,28.77862222222222,57,259,0,262,163.87165220731617,-5.944192417003146,-17.0755250024402,2.5986075119493335,0.0,True
4143,2019-07-05 22:20:46.020000+00:00,35.83541079518505,-117.66029531969671,4.1273570600000005,1.1,-10.562475977868877,10.568200636835437,1726.9496666666666,28.782494444444445,57,842,0,882,53.71472214671127,-10.48146211489654,10.873428677582066,0.2506399789930741,0.0,True
4144,2019-07-05 22:20:59.080000+00:00,35.70450679518505,-117.49348884111998,10.020991100000002,1.57,4.515997369612564,-3.9613696413540422,1727.167333333333,28.78612222222222,57,308,0,312,37.629019207051755,4.309158861764292,-3.6040453851283427,0.3819750937476262,0.2266379320705264,True
4145,2019-07-05 22:21:22.420000+00:00,35.67212179518505,-117.51845350560453,7.71289304,0.88,2.257636776289905,-7.555451664196321,1727.5563333333334,28.79260555555556,57,312,0,316,146.275162421472,2.4665319527390395,-7.348436981963162,0.28882669477936673,0.09377001009171883,True
4146,2019-07-05 22:21:58.120000+00:00,35.72093679518505,-117.53119302743416,5.5209257,0.65,1.1035854309172968,-2.139480378273036,1728.1513333333337,28.802522222222223,57,194,0,197,132.45264054386186,0.6463238521913177,-2.560694338898686,0.6194292949709927,0.2950563695463235,True
4147,2019-07-05 22:22:06.780000+00:00,35.72159679518505,-117.522054075109,5.905608710000001,0.82,1.930464416050696,-2.066109525414218,1728.2956666666666,28.804927777777777,57,194,0,197,132.45264054386186,0.6463238521913177,-2.560694338898686,1.2865461082221914,0.4839675453877998,True
4148,2019-07-05 22:22:17.960000+00:00,35.57664579518505,-117.62647964183552,5.361245960000001,0.77,-7.531513847702681,-18.14581105294066,1728.482,28.80803333333333,57,614,0,627,48.25860228705033,-7.507295724174161,-17.719982305861468,0.30486531215502016,0.0,True
