strike_bin_center_deg,time_bin,activated_segment_count,bin_start_minutes,bin_center_minutes,normalized_density
97.5,33,0,990.0,1005.0,0.0
97.5,34,0,1020.0,1035.0,0.0
97.5,35,0,1050.0,1065.0,0.0
97.5,36,0,1080.0,1095.0,0.0
97.5,37,0,1110.0,1125.0,0.0
97.5,38,0,1140.0,1155.0,0.0
97.5,39,0,1170.0,1185.0,0.0
97.5,40,0,1200.0,1215.0,0.0
97.5,41,0,1230.0,1245.0,0.0
97.5,42,0,1260.0,1275.0,0.0
97.5,43,0,1290.0,1305.0,0.0
97.5,44,0,1320.0,1335.0,0.0
97.5,45,0,1350.0,1365.0,0.0
97.5,46,0,1380.0,1395.0,0.0
97.5,47,0,1410.0,1425.0,0.0
97.5,48,0,1440.0,1455.0,0.0
97.5,49,0,1470.0,1485.0,0.0
97.5,50,0,1500.0,1515.0,0.0
97.5,51,0,1530.0,1545.0,0.0
97.5,52,0,1560.0,1575.0,0.0
97.5,53,0,1590.0,1605.0,0.0
97.5,54,0,1620.0,1635.0,0.0
97.5,55,0,1650.0,1665.0,0.0
97.5,56,0,1680.0,1695.0,0.0
97.5,57,0,1710.0,1725.0,0.0
97.5,58,0,1740.0,1755.0,0.0
97.5,59,0,1770.0,1785.0,0.0
97.5,60,0,1800.0,1815.0,0.0
97.5,61,0,1830.0,1845.0,0.0
97.5,62,0,1860.0,1875.0,0.0
97.5,63,0,1890.0,1905.0,0.0
97.5,64,0,1920.0,1935.0,0.0
97.5,65,0,1950.0,1965.0,0.0
97.5,66,0,1980.0,1995.0,0.0
97.5,67,0,2010.0,2025.0,0.0
102.5,0,0,0.0,15.0,0.0
102.5,1,0,30.0,45.0,0.0
102.5,2,0,60.0,75.0,0.0
102.5,3,0,90.0,105.0,0.0
102.5,4,0,120.0,135.0,0.0
102.5,5,0,150.0,165.0,0.0
102.5,6,0,180.0,195.0,0.0
102.5,7,0,210.0,225.0,0.0
102.5,8,0,240.0,255.0,0.0
102.5,9,0,270.0,285.0,0.0
102.5,10,0,300.0,315.0,0.0
102.5,11,0,330.0,345.0,0.0
102.5,12,0,360.0,375.0,0.0
102.5,13,0,390.0,405.0,0.0
102.5,14,0,420.0,435.0,0.0
102.5,15,0,450.0,465.0,0.0
102.5,16,0,480.0,495.0,0.0
102.5,17,0,510.0,525.0,0.0
102.5,18,0,540.0,555.0,0.0
102.5,19,0,570.0,585.0,0.0
102.5,20,0,600.0,615.0,0.0
102.5,21,0,630.0,645.0,0.0
102.5,22,0,660.0,675.0,0.0
102.5,23,0,690.0,705.0,0.0
102.5,24,0,720.0,735.0,0.0
102.5,25,0,750.0,765.0,0.0
102.5,26,0,780.0,795.0,0.0
102.5,27,0,810.0,825.0,0.0
102.5,28,0,840.0,855.0,0.0
102.5,29,0,870.0,885.0,0.0
102.5,30,0,900.0,915.0,0.0
102.5,31,0,930.0,945.0,0.0
102.5,32,0,960.0,975.0,0.0
102.5,33,0,990.0,1005.0,0.0
102.5,34,0,1020.0,1035.0,0.0
102.5,35,0,1050.0,1065.0,0.0
102.5,36,0,1080.0,1095.0,0.0
102.5,37,0,1110.0,1125.0,0.0
102.5,38,0,1140.0,1155.0,0.0
102.5,39,0,1170.0,1185.0,0.0
102.5,40,0,1200.0,1215.0,0.0
102.5,41,0,1230.0,1245.0,0.0
102.5,42,0,1260.0,1275.0,0.0
102.5,43,0,1290.0,1305.0,0.0
102.5,44,0,1320.0,1335.0,0.0
102.5,45,0,1350.0,1365.0,0.0
102.5,46,0,1380.0,1395.0,0.0
102.5,47,0,1410.0,1425.0,0.0
102.5,48,0,1440.0,1455.0,0.0
102.5,49,0,1470.0,1485.0,0.0
102.5,50,0,1500.0,1515.0,0.0
102.5,51,0,1530.0,1545.0,0.0
102.5,52,0,1560.0,1575.0,0.0
102.5,53,0,1590.0,1605.0,0.0
102.5,54,0,1620.0,1635.0,0.0
102.5,55,0,1650.0,1665.0,0.0
102.5,56,0,1680.0,1695.0,0.0
102.5,57,0,1710.0,1725.0,0.0
102.5,58,0,1740.0,1755.0,0.0
102.5,59,0,1770.0,1785.0,0.0
102.5,60,0,1800.0,1815.0,0.0
102.5,61,0,1830.0,1845.0,0.0
102.5,62,0,1860.0,1875.0,0.0
102.5,63,0,1890.0,1905.0,0.0
102.5,64,0,1920.0,1935.0,0.0
102.5,65,0,1950.0,1965.0,0.0
102.5,66,0,1980.0,1995.0,0.0
102.5,67,0,2010.0,2025.0,0.0
107.5,0,0,0.0,15.0,0.0
107.5,1,0,30.0,45.0,0.0
107.5,2,0,60.0,75.0,0.0
107.5,3,0,90.0,105.0,0.0
107.5,4,0,120.0,135.0,0.0
107.5,5,0,150.0,165.0,0.0
107.5,6,0,180.0,195.0,0.0
107.5,7,0,210.0,225.0,0.0
107.5,8,0,240.0,255.0,0.0
107.5,9,0,270.0,285.0,0.0
107.5,10,0,300.0,315.0,0.0
107.5,11,0,330.0,345.0,0.0
107.5,12,0,360.0,375.0,0.0
107.5,13,0,390.0,405.0,0.0
107.5,14,0,420.0,435.0,0.0
107.5,15,0,450.0,465.0,0.0
107.5,16,0,480.0,495.0,0.0
107.5,17,0,510.0,525.0,0.0
107.5,18,0,540.0,555.0,0.0
107.5,19,0,570.0,585.0,0.0
107.5,20,0,600.0,615.0,0.0
107.5,21,0,630.0,645.0,0.0
107.5,22,0,660.0,675.0,0.0
107.5,23,0,690.0,705.0,0.0
107.5,24,0,720.0,735.0,0.0
107.5,25,0,750.0,765.0,0.0
107.5,26,0,780.0,795.0,0.0
107.5,27,0,810.0,825.0,0.0
107.5,28,0,840.0,855.0,0.0
107.5,29,0,870.0,885.0,0.0
107.5,30,0,900.0,915.0,0.0
107.5,31,0,930.0,945.0,0.0
107.5,32,0,960.0,975.0,0.0
107.5,33,0,990.0,1005.0,0.0
107.5,34,0,1020.0,1035.0,0.0
107.5,35,0,1050.0,1065.0,0.0
107.5,36,0,1080.0,1095.0,0.0
107.5,37,0,1110.0,1125.0,0.0
107.5,38,0,1140.0,1155.0,0.0
107.5,39,0,1170.0,1185.0,0.0
107.5,40,0,1200.0,1215.0,0.0
107.5,41,0,1230.0,1245.0,0.0
107.5,42,0,1260.0,1275.0,0.0
107.5,43,0,1290.0,1305.0,0.0
107.5,44,0,1320.0,1335.0,0.0
107.5,45,0,1350.0,1365.0,0.0
107.5,46,0,1380.0,1395.0,0.0
107.5,47,0,1410.0,1425.0,0.0
107.5,48,0,1440.0,1455.0,0.0
107.5,49,0,1470.0,1485.0,0.0
107.5,50,0,1500.0,1515.0,0.0
107.5,51,0,1530.0,1545.0,0.0
107.5,52,0,1560.0,1575.0,0.0
107.5,53,0,1590.0,1605.0,0.0
107.5,54,0,1620.0,1635.0,0.0
107.5,55,0,1650.0,1665.0,0.0
107.5,56,0,1680.0,1695.0,0.0
107.5,57,0,1710.0,1725.0,0.0
107.5,58,0,1740.0,1755.0,0.0
107.5,59,0,1770.0,1785.0,0.0
107.5,60,0,1800.0,1815.0,0.0
107.5,61,0,1830.0,1845.0,0.0
107.5,62,0,1860.0,1875.0,0.0
107.5,63,0,1890.0,1905.0,0.0
107.5,64,0,1920.0,1935.0,0.0
107.5,65,0,1950.0,1965.0,0.0
107.5,66,0,1980.0,1995.0,0.0
107.5,67,0,2010.0,2025.0,0.0
112.5,0,0,0.0,15.0,0.0
112.5,1,0,30.0,45.0,0.0
112.5,2,0,60.0,75.0,0.0
112.5,3,0,90.0,105.0,0.0
112.5,4,0,120.0,135.0,0.0
112.5,5,0,150.0,165.0,0.0
112.5,6,0,180.0,195.0,0.0
112.5,7,0,210.0,225.0,0.0
112.5,8,0,240.0,255.0,0.0
112.5,9,0,270.0,285.0,0.0
112.5,10,0,300.0,315.0,0.0
112.5,11,0,330.0,345.0,0.0
112.5,12,0,360.0,375.0,0.0
112.5,13,0,390.0,405.0,0.0
112.5,14,0,420.0,435.0,0.0
112.5,15,0,450.0,465.0,0.0
112.5,16,0,480.0,495.0,0.0
112.5,17,0,510.0,525.0,0.0
112.5,18,0,540.0,555.0,0.0
112.5,19,0,570.0,585.0,0.0
112.5,20,0,600.0,615.0,0.0
112.5,21,0,630.0,645.0,0.0
112.5,22,0,660.0,675.0,0.0
112.5,23,0,690.0,705.0,0.0
112.5,24,0,720.0,735.0,0.0
112.5,25,0,750.0,765.0,0.0
112.5,26,0,780.0,795.0,0.0
112.5,27,0,810.0,825.0,0.0
112.5,28,0,840.0,855.0,0.0
112.5,29,0,870.0,885.0,0.0
112.5,30,0,900.0,915.0,0.0
112.5,31,0,930.0,945.0,0.0
112.5,32,0,960.0,975.0,0.0
112.5,33,0,990.0,1005.0,0.0
112.5,34,0,1020.0,1035.0,0.0
112.5,35,0,1050.0,1065.0,0.0
112.5,36,0,1080.0,1095.0,0.0
112.5,37,0,1110.0,1125.0,0.0
112.5,38,0,1140.0,1155.0,0.0
112.5,39,0,1170.0,1185.0,0.0
112.5,40,0,1200.0,1215.0,0.0
112.5,41,0,1230.0,1245.0,0.0
112.5,42,0,1260.0,1275.0,0.0
112.5,43,0,1290.0,1305.0,0.0
112.5,44,0,1320.0,1335.0,0.0
112.5,45,0,1350.0,1365.0,0.0
112.5,46,0,1380.0,1395.0,0.0
112.5,47,0,1410.0,1425.0,0.0
112.5,48,0,1440.0,1455.0,0.0
112.5,49,0,1470.0,1485.0,0.0
112.5,50,0,1500.0,1515.0,0.0
112.5,51,0,1530.0,1545.0,0.0
112.5,52,0,1560.0,1575.0,0.0
112.5,53,0,1590.0,1605.0,0.0
112.5,54,0,1620.0,1635.0,0.0
112.5,55,0,1650.0,1665.0,0.0
112.5,56,0,1680.0,1695.0,0.0
112.5,57,0,1710.0,1725.0,0.0
112.5,58,0,1740.0,1755.0,0.0
112.5,59,0,1770.0,1785.0,0.0
112.5,60,0,1800.0,1815.0,0.0
112.5,61,0,1830.0,1845.0,0.0
112.5,62,0,1860.0,1875.0,0.0
112.5,63,0,1890.0,1905.0,0.0
112.5,64,0,1920.0,1935.0,0.0
112.5,65,0,1950.0,1965.0,0.0
112.5,66,0,1980.0,1995.0,0.0
112.5,67,0,2010.0,2025.0,0.0
117.5,0,0,0.0,15.0,0.0
117.5,1,0,30.0,45.0,0.0
117.5,2,0,60.0,75.0,0.0
117.5,3,0,90.0,105.0,0.0
117.5,4,0,120.0,135.0,0.0
117.5,5,0,150.0,165.0,0.0
117.5,6,0,180.0,195.0,0.0
117.5,7,0,210.0,225.0,0.0
117.5,8,0,240.0,255.0,0.0
117.5,9,0,270.0,285.0,0.0
117.5,10,0,300.0,315.0,0.0
117.5,11,0,330.0,345.0,0.0
117.5,12,0,360.0,375.0,0.0
117.5,13,0,390.0,405.0,0.0
117.5,14,0,420.0,435.0,0.0
117.5,15,0,450.0,465.0,0.0
117.5,16,0,480.0,495.0,0.0
117.5,17,0,510.0,525.0,0.0
117.5,18,0,540.0,555.0,0.0
117.5,19,0,570.0,585.0,0.0
117.5,20,0,600.0,615.0,0.0
117.5,21,0,630.0,645.0,0.0
117.5,22,0,660.0,675.0,0.0
117.5,23,0,690.0,705.0,0.0
117.5,24,0,720.0,735.0,0.0
117.5,25,0,750.0,765.0,0.0
117.5,26,0,780.0,795.0,0.0
117.5,27,0,810.0,825.0,0.0
117.5,28,0,840.0,855.0,0.0
117.5,29,0,870.0,885.0,0.0
117.5,30,0,900.0,915.0,0.0
117.5,31,0,930.0,945.0,0.0
117.5,32,0,960.0,975.0,0.0
117.5,33,0,990.0,1005.0,0.0
117.5,34,0,1020.0,1035.0,0.0
117.5,35,0,1050.0,1065.0,0.0
117.5,36,0,1080.0,1095.0,0.0
117.5,37,0,1110.0,1125.0,0.0
117.5,38,0,1140.0,1155.0,0.0
117.5,39,0,1170.0,1185.0,0.0
117.5,40,0,1200.0,1215.0,0.0
117.5,41,0,1230.0,1245.0,0.0
117.5,42,0,1260.0,1275.0,0.0
117.5,43,0,1290.0,1305.0,0.0
117.5,44,0,1320.0,1335.0,0.0
117.5,45,0,1350.0,1365.0,0.0
117.5,46,0,1380.0,1395.0,0.0
117.5,47,0,1410.0,1425.0,0.0
117.5,48,0,1440.0,1455.0,0.0
117.5,49,0,1470.0,1485.0,0.0
117.5,50,0,1500.0,1515.0,0.0
117.5,51,0,1530.0,1545.0,0.0
117.5,52,0,1560.0,1575.0,0.0
117.5,53,0,1590.0,1605.0,0.0
117.5,54,0,1620.0,1635.0,0.0
117.5,55,0,1650.0,1665.0,0.0
117.5,56,0,1680.0,1695.0,0.0
117.5,57,0,1710.0,1725.0,0.0
117.5,58,0,1740.0,1755.0,0.0
117.5,59,0,1770.0,1785.0,0.0
117.5,60,0,1800.0,1815.0,0.0
117.5,61,0,1830.0,1845.0,0.0
117.5,62,0,1860.0,1875.0,0.0
117.5,63,0,1890.0,1905.0,0.0
117.5,64,0,1920.0,1935.0,0.0
117.5,65,0,1950.0,1965.0,0.0
117.5,66,0,1980.0,1995.0,0.0
117.5,67,0,2010.0,2025.0,0.0
122.5,0,0,0.0,15.0,0.0
122.5,1,0,30.0,45.0,0.0
122.5,2,0,60.0,75.0,0.0
122.5,3,0,90.0,105.0,0.0
122.5,4,0,120.0,135.0,0.0
122.5,5,0,150.0,165.0,0.0
122.5,6,0,180.0,195.0,0.0
122.5,7,0,210.0,225.0,0.0
122.5,8,0,240.0,255.0,0.0
122.5,9,0,270.0,285.0,0.0
122.5,10,1,300.0,315.0,0.041666666666666664
122.5,11,1,330.0,345.0,0.041666666666666664
122.5,12,0,360.0,375.0,0.0
122.5,13,0,390.0,405.0,0.0
122.5,14,0,420.0,435.0,0.0
122.5,15,0,450.0,465.0,0.0
122.5,16,0,480.0,495.0,0.0
122.5,17,0,510.0,525.0,0.0
122.5,18,0,540.0,555.0,0.0
122.5,19,0,570.0,585.0,0.0
122.5,20,0,600.0,615.0,0.0
122.5,21,0,630.0,645.0,0.0
122.5,22,0,660.0,675.0,0.0
122.5,23,0,690.0,705.0,0.0
122.5,24,0,720.0,735.0,0.0
122.5,25,0,750.0,765.0,0.0
122.5,26,0,780.0,795.0,0.0
122.5,27,0,810.0,825.0,0.0
122.5,28,0,840.0,855.0,0.0
122.5,29,0,870.0,885.0,0.0
122.5,30,0,900.0,915.0,0.0
122.5,31,0,930.0,945.0,0.0
122.5,32,0,960.0,975.0,0.0
122.5,33,0,990.0,1005.0,0.0
122.5,34,0,1020.0,1035.0,0.0
122.5,35,0,1050.0,1065.0,0.0
122.5,36,0,1080.0,1095.0,0.0
122.5,37,0,1110.0,1125.0,0.0
122.5,38,0,1140.0,1155.0,0.0
122.5,39,0,1170.0,1185.0,0.0
122.5,40,0,1200.0,1215.0,0.0
122.5,41,0,1230.0,1245.0,0.0
122.5,42,0,1260.0,1275.0,0.0
122.5,43,0,1290.0,1305.0,0.0
122.5,44,0,1320.0,1335.0,0.0
122.5,45,0,1350.0,1365.0,0.0
122.5,46,0,1380.0,1395.0,0.0
122.5,47,0,1410.0,1425.0,0.0
122.5,48,0,1440.0,1455.0,0.0
122.5,49,0,1470.0,1485.0,0.0
122.5,50,0,1500.0,1515.0,0.0
122.5,51,0,1530.0,1545.0,0.0
122.5,52,0,1560.0,1575.0,0.0
122.5,53,0,1590.0,1605.0,0.0
122.5,54,0,1620.0,1635.0,0.0
122.5,55,0,1650.0,1665.0,0.0
122.5,56,0,1680.0,1695.0,0.0
122.5,57,0,1710.0,1725.0,0.0
122.5,58,0,1740.0,1755.0,0.0
122.5,59,0,1770.0,1785.0,0.0
122.5,60,0,1800.0,1815.0,0.0
122.5,61,0,1830.0,1845.0,0.0
122.5,62,0,1860.0,1875.0,0.0
122.5,63,0,1890.0,1905.0,0.0
122.5,64,0,1920.0,1935.0,0.0
122.5,65,0,1950.0,1965.0,0.0
122.5,66,0,1980.0,1995.0,0.0
122.5,67,0,2010.0,2025.0,0.0
127.5,0,1,0.0,15.0,0.041666666666666664
127.5,1,1,30.0,45.0,0.041666666666666664
127.5,2,0,60.0,75.0,0.0
127.5,3,1,90.0,105.0,0.041666666666666664
127.5,4,0,120.0,135.0,0.0
127.5,5,0,150.0,165.0,0.0
127.5,6,0,180.0,195.0,0.0
127.5,7,0,210.0,225.0,0.0
127.5,8,0,240.0,255.0,0.0
127.5,9,0,270.0,285.0,0.0
127.5,10,0,300.0,315.0,0.0
127.5,11,0,330.0,345.0,0.0
127.5,12,0,360.0,375.0,0.0
127.5,13,0,390.0,405.0,0.0
127.5,14,0,420.0,435.0,0.0
127.5,15,0,450.0,465.0,0.0
127.5,16,0,480.0,495.0,0.0
127.5,17,0,510.0,525.0,0.0
127.5,18,0,540.0,555.0,0.0
127.5,19,0,570.0,585.0,0.0
127.5,20,0,600.0,615.0,0.0
127.5,21,0,630.0,645.0,0.0
127.5,22,0,660.0,675.0,0.0
127.5,23,0,690.0,705.0,0.0
127.5,24,0,720.0,735.0,0.0
127.5,25,0,750.0,765.0,0.0
127.5,26,0,780.0,795.0,0.0
127.5,27,0,810.0,825.0,0.0
127.5,28,0,840.0,855.0,0.0
127.5,29,0,870.0,885.0,0.0
127.5,30,0,900.0,915.0,0.0
127.5,31,0,930.0,945.0,0.0
127.5,32,0,960.0,975.0,0.0
127.5,33,0,990.0,1005.0,0.0
127.5,34,0,1020.0,1035.0,0.0
127.5,35,1,1050.0,1065.0,0.041666666666666664
127.5,36,0,1080.0,1095.0,0.0
127.5,37,0,1110.0,1125.0,0.0
127.5,38,0,1140.0,1155.0,0.0
127.5,39,0,1170.0,1185.0,0.0
127.5,40,0,1200.0,1215.0,0.0
127.5,41,0,1230.0,1245.0,0.0
127.5,42,0,1260.0,1275.0,0.0
127.5,43,0,1290.0,1305.0,0.0
127.5,44,0,1320.0,1335.0,0.0
127.5,45,0,1350.0,1365.0,0.0
127.5,46,0,1380.0,1395.0,0.0
127.5,47,0,1410.0,1425.0,0.0
127.5,48,0,1440.0,1455.0,0.0
127.5,49,0,1470.0,1485.0,0.0
127.5,50,0,1500.0,1515.0,0.0
127.5,51,0,1530.0,1545.0,0.0
127.5,52,0,1560.0,1575.0,0.0
127.5,53,0,1590.0,1605.0,0.0
127.5,54,0,1620.0,1635.0,0.0
127.5,55,0,1650.0,1665.0,0.0
127.5,56,0,1680.0,1695.0,0.0
127.5,57,0,1710.0,1725.0,0.0
127.5,58,0,1740.0,1755.0,0.0
127.5,59,0,1770.0,1785.0,0.0
127.5,60,0,1800.0,1815.0,0.0
127.5,61,0,1830.0,1845.0,0.0
127.5,62,0,1860.0,1875.0,0.0
127.5,63,0,1890.0,1905.0,0.0
127.5,64,0,1920.0,1935.0,0.0
127.5,65,0,1950.0,1965.0,0.0
127.5,66,0,1980.0,1995.0,0.0
127.5,67,0,2010.0,2025.0,0.0
132.5,0,0,0.0,15.0,0.0
132.5,1,1,30.0,45.0,0.041666666666666664
132.5,2,0,60.0,75.0,0.0
132.5,3,0,90.0,105.0,0.0
132.5,4,1,120.0,135.0,0.041666666666666664
132.5,5,0,150.0,165.0,0.0
132.5,6,0,180.0,195.0,0.0
132.5,7,0,210.0,225.0,0.0
132.5,8,0,240.0,255.0,0.0
132.5,9,0,270.0,285.0,0.0
132.5,10,0,300.0,315.0,0.0
132.5,11,0,330.0,345.0,0.0
132.5,12,0,360.0,375.0,0.0
132.5,13,0,390.0,405.0,0.0
132.5,14,0,420.0,435.0,0.0
132.5,15,0,450.0,465.0,0.0
132.5,16,1,480.0,495.0,0.041666666666666664
132.5,17,1,510.0,525.0,0.041666666666666664
132.5,18,0,540.0,555.0,0.0
132.5,19,0,570.0,585.0,0.0
132.5,20,0,600.0,615.0,0.0
132.5,21,0,630.0,645.0,0.0
132.5,22,0,660.0,675.0,0.0
132.5,23,0,690.0,705.0,0.0
132.5,24,0,720.0,735.0,0.0
132.5,25,0,750.0,765.0,0.0
132.5,26,0,780.0,795.0,0.0
132.5,27,0,810.0,825.0,0.0
132.5,28,0,840.0,855.0,0.0
132.5,29,0,870.0,885.0,0.0
132.5,30,0,900.0,915.0,0.0
132.5,31,0,930.0,945.0,0.0
132.5,32,0,960.0,975.0,0.0
132.5,33,0,990.0,1005.0,0.0
132.5,34,0,1020.0,1035.0,0.0
132.5,35,1,1050.0,1065.0,0.041666666666666664
132.5,36,0,1080.0,1095.0,0.0
132.5,37,0,1110.0,1125.0,0.0
132.5,38,0,1140.0,1155.0,0.0
132.5,39,0,1170.0,1185.0,0.0
132.5,40,0,1200.0,1215.0,0.0
132.5,41,0,1230.0,1245.0,0.0
132.5,42,0,1260.0,1275.0,0.0
132.5,43,0,1290.0,1305.0,0.0
132.5,44,0,1320.0,1335.0,0.0
132.5,45,0,1350.0,1365.0,0.0
132.5,46,0,1380.0,1395.0,0.0
132.5,47,0,1410.0,1425.0,0.0
132.5,48,0,1440.0,1455.0,0.0
132.5,49,0,1470.0,1485.0,0.0
132.5,50,0,1500.0,1515.0,0.0
132.5,51,0,1530.0,1545.0,0.0
132.5,52,0,1560.0,1575.0,0.0
132.5,53,0,1590.0,1605.0,0.0
132.5,54,0,1620.0,1635.0,0.0
132.5,55,0,1650.0,1665.0,0.0
132.5,56,0,1680.0,1695.0,0.0
132.5,57,0,1710.0,1725.0,0.0
132.5,58,0,1740.0,1755.0,0.0
132.5,59,0,1770.0,1785.0,0.0
132.5,60,0,1800.0,1815.0,0.0
132.5,61,0,1830.0,1845.0,0.0
132.5,62,0,1860.0,1875.0,0.0
132.5,63,0,1890.0,1905.0,0.0
132.5,64,0,1920.0,1935.0,0.0
132.5,65,0,1950.0,1965.0,0.0
132.5,66,0,1980.0,1995.0,0.0
132.5,67,0,2010.0,2025.0,0.0
137.5,0,0,0.0,15.0,0.0
137.5,1,0,30.0,45.0,0.0
137.5,2,0,60.0,75.0,0.0
137.5,3,0,90.0,105.0,0.0
137.5,4,0,120.0,135.0,0.0
137.5,5,0,150.0,165.0,0.0
137.5,6,0,180.0,195.0,0.0
137.5,7,0,210.0,225.0,0.0
137.5,8,0,240.0,255.0,0.0
137.5,9,0,270.0,285.0,0.0
137.5,10,0,300.0,315.0,0.0
137.5,11,0,330.0,345.0,0.0
137.5,12,0,360.0,375.0,0.0
137.5,13,0,390.0,405.0,0.0
137.5,14,0,420.0,435.0,0.0
137.5,15,0,450.0,465.0,0.0
137.5,16,0,480.0,495.0,0.0
137.5,17,0,510.0,525.0,0.0
137.5,18,0,540.0,555.0,0.0
137.5,19,0,570.0,585.0,0.0
137.5,20,0,600.0,615.0,0.0
137.5,21,0,630.0,645.0,0.0
137.5,22,0,660.0,675.0,0.0
137.5,23,0,690.0,705.0,0.0
137.5,24,0,720.0,735.0,0.0
137.5,25,0,750.0,765.0,0.0
137.5,26,0,780.0,795.0,0.0
137.5,27,0,810.0,825.0,0.0
137.5,28,0,840.0,855.0,0.0
137.5,29,0,870.0,885.0,0.0
137.5,30,0,900.0,915.0,0.0
137.5,31,0,930.0,945.0,0.0
137.5,32,0,960.0,975.0,0.0
137.5,33,0,990.0,1005.0,0.0
137.5,34,0,1020.0,1035.0,0.0
137.5,35,0,1050.0,1065.0,0.0
137.5,36,0,1080.0,1095.0,0.0
137.5,37,0,1110.0,1125.0,0.0
137.5,38,0,1140.0,1155.0,0.0
137.5,39,0,1170.0,1185.0,0.0
137.5,40,0,1200.0,1215.0,0.0
137.5,41,0,1230.0,1245.0,0.0
137.5,42,0,1260.0,1275.0,0.0
137.5,43,0,1290.0,1305.0,0.0
137.5,44,0,1320.0,1335.0,0.0
137.5,45,0,1350.0,1365.0,0.0
137.5,46,0,1380.0,1395.0,0.0
137.5,47,0,1410.0,1425.0,0.0
137.5,48,0,1440.0,1455.0,0.0
137.5,49,1,1470.0,1485.0,0.041666666666666664
137.5,50,0,1500.0,1515.0,0.0
137.5,51,0,1530.0,1545.0,0.0
137.5,52,0,1560.0,1575.0,0.0
137.5,53,0,1590.0,1605.0,0.0
137.5,54,0,1620.0,1635.0,0.0
137.5,55,0,1650.0,1665.0,0.0
137.5,56,0,1680.0,1695.0,0.0
137.5,57,0,1710.0,1725.0,0.0
137.5,58,0,1740.0,1755.0,0.0
137.5,59,0,1770.0,1785.0,0.0
137.5,60,0,1800.0,1815.0,0.0
137.5,61,0,1830.0,1845.0,0.0
137.5,62,0,1860.0,1875.0,0.0
137.5,63,0,1890.0,1905.0,0.0
137.5,64,0,1920.0,1935.0,0.0
137.5,65,0,1950.0,1965.0,0.0
137.5,66,0,1980.0,1995.0,0.0
137.5,67,0,2010.0,2025.0,0.0
142.5,0,0,0.0,15.0,0.0
142.5,1,0,30.0,45.0,0.0
142.5,2,0,60.0,75.0,0.0
142.5,3,0,90.0,105.0,0.0
142.5,4,0,120.0,135.0,0.0
142.5,5,0,150.0,165.0,0.0
142.5,6,0,180.0,195.0,0.0
142.5,7,0,210.0,225.0,0.0
142.5,8,0,240.0,255.0,0.0
142.5,9,0,270.0,285.0,0.0
142.5,10,0,300.0,315.0,0.0
142.5,11,0,330.0,345.0,0.0
142.5,12,0,360.0,375.0,0.0
142.5,13,0,390.0,405.0,0.0
142.5,14,0,420.0,435.0,0.0
142.5,15,0,450.0,465.0,0.0
142.5,16,0,480.0,495.0,0.0
142.5,17,0,510.0,525.0,0.0
142.5,18,0,540.0,555.0,0.0
142.5,19,0,570.0,585.0,0.0
142.5,20,0,600.0,615.0,0.0
142.5,21,0,630.0,645.0,0.0
142.5,22,0,660.0,675.0,0.0
142.5,23,0,690.0,705.0,0.0
142.5,24,0,720.0,735.0,0.0
142.5,25,0,750.0,765.0,0.0
142.5,26,0,780.0,795.0,0.0
142.5,27,0,810.0,825.0,0.0
142.5,28,0,840.0,855.0,0.0
142.5,29,0,870.0,885.0,0.0
142.5,30,0,900.0,915.0,0.0
142.5,31,0,930.0,945.0,0.0
142.5,32,0,960.0,975.0,0.0
142.5,33,0,990.0,1005.0,0.0
142.5,34,0,1020.0,1035.0,0.0
142.5,35,1,1050.0,1065.0,0.041666666666666664
142.5,36,0,1080.0,1095.0,0.0
142.5,37,0,1110.0,1125.0,0.0
142.5,38,0,1140.0,1155.0,0.0
142.5,39,0,1170.0,1185.0,0.0
142.5,40,1,1200.0,1215.0,0.041666666666666664
142.5,41,0,1230.0,1245.0,0.0
142.5,42,0,1260.0,1275.0,0.0
142.5,43,0,1290.0,1305.0,0.0
142.5,44,0,1320.0,1335.0,0.0
142.5,45,0,1350.0,1365.0,0.0
142.5,46,0,1380.0,1395.0,0.0
142.5,47,0,1410.0,1425.0,0.0
142.5,48,0,1440.0,1455.0,0.0
142.5,49,0,1470.0,1485.0,0.0
142.5,50,0,1500.0,1515.0,0.0
142.5,51,0,1530.0,1545.0,0.0
142.5,52,0,1560.0,1575.0,0.0
142.5,53,0,1590.0,1605.0,0.0
142.5,54,0,1620.0,1635.0,0.0
142.5,55,0,1650.0,1665.0,0.0
142.5,56,0,1680.0,1695.0,0.0
142.5,57,0,1710.0,1725.0,0.0
142.5,58,0,1740.0,1755.0,0.0
142.5,59,0,1770.0,1785.0,0.0
142.5,60,0,1800.0,1815.0,0.0
142.5,61,0,1830.0,1845.0,0.0
142.5,62,0,1860.0,1875.0,0.0
142.5,63,0,1890.0,1905.0,0.0
142.5,64,0,1920.0,1935.0,0.0
142.5,65,0,1950.0,1965.0,0.0
142.5,66,0,1980.0,1995.0,0.0
142.5,67,0,2010.0,2025.0,0.0
147.5,0,0,0.0,15.0,0.0
147.5,1,0,30.0,45.0,0.0
147.5,2,0,60.0,75.0,0.0
147.5,3,0,90.0,105.0,0.0
147.5,4,0,120.0,135.0,0.0
147.5,5,0,150.0,165.0,0.0
147.5,6,0,180.0,195.0,0.0
147.5,7,0,210.0,225.0,0.0
147.5,8,0,240.0,255.0,0.0
147.5,9,0,270.0,285.0,0.0
147.5,10,0,300.0,315.0,0.0
147.5,11,0,330.0,345.0,0.0
