interval_id,r_km,azimuth_center_deg,K_value,L_value
21,1.65,87.5,220.55026635292216,6.728742756559804
21,1.65,92.5,257.3086440784092,7.40007653065453
21,1.65,97.5,36.75837772548703,1.7706074066020152
21,1.65,102.5,36.75837772548703,1.7706074066020152
21,1.65,107.5,110.27513317646108,4.274665820981102
21,1.65,112.5,257.3086440784092,7.40007653065453
21,1.65,117.5,147.03351090194812,5.191214813204031
21,1.65,122.5,220.55026635292216,6.728742756559804
21,1.65,127.5,36.75837772548703,1.7706074066020152
21,1.65,132.5,147.03351090194812,5.191214813204031
21,1.65,137.5,147.03351090194812,5.191214813204031
21,1.65,142.5,110.27513317646108,4.274665820981102
21,1.65,147.5,220.55026635292216,6.728742756559804
21,1.65,152.5,0.0,-1.65
21,1.65,157.5,220.55026635292216,6.728742756559804
21,1.65,162.5,73.51675545097406,3.1874693859704295
21,1.65,167.5,257.3086440784092,7.40007653065453
21,1.65,172.5,73.51675545097406,3.1874693859704295
21,1.65,177.5,73.51675545097406,3.1874693859704295
21,3.0,2.5,404.34215498035735,8.344871322809537
21,3.0,7.5,257.3086440784092,6.050076530654531
21,3.0,12.5,551.3756658823055,10.247955519683346
21,3.0,17.5,330.8253995293832,7.261822219806044
21,3.0,22.5,220.55026635292216,5.378742756559804
21,3.0,27.5,441.10053270584433,8.849331641962205
21,3.0,32.5,477.8589104313313,9.333175397735463
21,3.0,37.5,183.79188862743513,4.648710685501368
21,3.0,42.5,661.6507990587664,11.512408157911288
21,3.0,47.5,624.8924213332795,11.103525641190204
21,3.0,52.5,514.6172881568184,9.798740970166083
21,3.0,57.5,367.58377725487026,7.816910386104048
21,3.0,62.5,514.6172881568184,9.798740970166083
21,3.0,67.5,441.10053270584433,8.849331641962205
21,3.0,72.5,294.06702180389624,6.674938771940859
21,3.0,77.5,294.06702180389624,6.674938771940859
21,3.0,82.5,183.79188862743513,4.648710685501368
21,3.0,87.5,404.34215498035735,8.344871322809537
21,3.0,92.5,294.06702180389624,6.674938771940859
21,3.0,97.5,110.27513317646108,2.9246658209811027
21,3.0,102.5,147.03351090194812,3.8412148132040302
21,3.0,107.5,257.3086440784092,6.050076530654531
21,3.0,112.5,330.8253995293832,7.261822219806044
21,3.0,117.5,294.06702180389624,6.674938771940859
21,3.0,122.5,404.34215498035735,8.344871322809537
21,3.0,127.5,147.03351090194812,3.8412148132040302
21,3.0,132.5,257.3086440784092,6.050076530654531
21,3.0,137.5,220.55026635292216,5.378742756559804
21,3.0,142.5,183.79188862743513,4.648710685501368
21,3.0,147.5,404.34215498035735,8.344871322809537
21,3.0,152.5,110.27513317646108,2.9246658209811027
21,3.0,157.5,294.06702180389624,6.674938771940859
21,3.0,162.5,147.03351090194812,3.8412148132040302
21,3.0,167.5,551.3756658823055,10.247955519683346
21,3.0,172.5,257.3086440784092,6.050076530654531
21,3.0,177.5,147.03351090194812,3.8412148132040302
21,5.0,2.5,477.8589104313313,7.333175397735463
21,5.0,7.5,330.8253995293832,5.261822219806044
21,5.0,12.5,771.9259322352276,10.675192363480322
21,5.0,17.5,588.1340436077925,8.68242962640806
21,5.0,22.5,588.1340436077925,8.68242962640806
21,5.0,27.5,698.4091767842535,9.910082010904926
21,5.0,32.5,955.7178208626626,12.441743914603684
21,5.0,37.5,698.4091767842535,9.910082010904926
21,5.0,42.5,1139.509709490098,14.045136017711123
21,5.0,47.5,1470.335109019481,16.633820772208097
21,5.0,52.5,1176.268087215585,14.349877543881718
21,5.0,57.5,918.9594431371756,12.103037033010075
21,5.0,62.5,771.9259322352276,10.675192363480322
21,5.0,67.5,588.1340436077925,8.68242962640806
21,5.0,72.5,551.3756658823055,8.247955519683346
21,5.0,77.5,477.8589104313313,7.333175397735463
21,5.0,82.5,367.58377725487026,5.816910386104048
21,5.0,87.5,477.8589104313313,7.333175397735463
21,5.0,92.5,441.10053270584433,6.8493316419622055
21,5.0,97.5,220.55026635292216,3.378742756559804
21,5.0,102.5,257.3086440784092,4.050076530654531
21,5.0,107.5,441.10053270584433,6.8493316419622055
21,5.0,112.5,882.2010654116887,11.757485513119608
21,5.0,117.5,404.34215498035735,6.344871322809537
21,5.0,122.5,624.8924213332795,9.103525641190204
21,5.0,127.5,404.34215498035735,6.344871322809537
21,5.0,132.5,624.8924213332795,9.103525641190204
21,5.0,137.5,404.34215498035735,6.344871322809537
21,5.0,142.5,367.58377725487026,5.816910386104048
21,5.0,147.5,588.1340436077925,8.68242962640806
21,5.0,152.5,367.58377725487026,5.816910386104048
21,5.0,157.5,588.1340436077925,8.68242962640806
21,5.0,162.5,257.3086440784092,4.050076530654531
21,5.0,167.5,698.4091767842535,9.910082010904926
21,5.0,172.5,477.8589104313313,7.333175397735463
21,5.0,177.5,147.03351090194812,1.8412148132040302
21,8.0,2.5,624.8924213332795,6.103525641190204
21,8.0,7.5,477.8589104313313,4.333175397735463
21,8.0,12.5,1065.9929540391238,10.420534625056796
21,8.0,17.5,698.4091767842535,6.910082010904926
21,8.0,22.5,955.7178208626626,9.441743914603684
21,8.0,27.5,1286.5432203920461,12.236586324118989
21,8.0,32.5,1580.6102421959422,14.430422784564811
21,8.0,37.5,1213.026464941072,11.649893536437254
21,8.0,42.5,1984.9523971762997,17.13622826967941
21,8.0,47.5,2389.2945521566567,19.577818567764503
21,8.0,52.5,2095.227530352761,17.82501958790607
21,8.0,57.5,1690.8853753724034,15.199688174297211
21,8.0,62.5,1139.509709490098,11.045136017711123
21,8.0,67.5,992.4761985881498,9.77399746294331
21,8.0,72.5,771.9259322352276,7.675192363480322
21,8.0,77.5,735.1675545097405,7.297421371002736
21,8.0,82.5,735.1675545097405,7.297421371002736
21,8.0,87.5,1065.9929540391238,10.420534625056796
21,8.0,92.5,1139.509709490098,11.045136017711123
21,8.0,97.5,514.6172881568184,4.798740970166083
21,8.0,102.5,624.8924213332795,6.103525641190204
21,8.0,107.5,1213.026464941072,11.649893536437254
21,8.0,112.5,1690.8853753724034,15.199688174297211
21,8.0,117.5,771.9259322352276,7.675192363480322
21,8.0,122.5,1286.5432203920461,12.236586324118989
21,8.0,127.5,1029.2345763136368,10.100153061309062
21,8.0,132.5,1470.335109019481,13.633820772208097
21,8.0,137.5,1948.1940194508124,16.902397808149516
21,8.0,142.5,918.9594431371756,9.103037033010075
21,8.0,147.5,1249.784842666559,11.945397239047889
21,8.0,152.5,1286.5432203920461,12.236586324118989
21,8.0,157.5,1065.9929540391238,10.420534625056796
21,8.0,162.5,661.6507990587664,6.512408157911288
21,8.0,167.5,992.4761985881498,9.77399746294331
21,8.0,172.5,882.2010654116887,8.757485513119608
21,8.0,177.5,330.8253995293832,2.261822219806044
21,12.0,2.5,661.6507990587664,2.5124081579112882
21,12.0,7.5,588.1340436077925,1.6824296264080605
21,12.0,12.5,1249.784842666559,7.945397239047889
21,12.0,17.5,882.2010654116887,4.757485513119608
21,12.0,22.5,1139.509709490098,7.045136017711123
21,12.0,27.5,1470.335109019481,9.633820772208097
21,12.0,32.5,2352.53617443117,15.364859252816121
21,12.0,37.5,2242.2610412547087,14.715797888817288
21,12.0,42.5,3528.8042616467546,21.514971026239216
21,12.0,47.5,3933.1464166271116,23.383038142883663
21,12.0,52.5,3050.945351215423,19.16321657817669
21,12.0,57.5,2242.2610412547087,14.715797888817288
21,12.0,62.5,1837.9188862743513,12.187346929852147
21,12.0,67.5,1617.3686199214294,10.689742645619074
21,12.0,72.5,1507.0934867449682,9.902574191955683
21,12.0,77.5,1249.784842666559,7.945397239047889
21,12.0,82.5,1286.5432203920461,8.236586324118989
21,12.0,87.5,1507.0934867449682,9.902574191955683
21,12.0,92.5,1580.6102421959422,10.430422784564811
21,12.0,97.5,1102.751331764611,6.735438369651693
21,12.0,102.5,1102.751331764611,6.735438369651693
21,12.0,107.5,1543.8518644704552,10.168069633241043
21,12.0,112.5,1948.1940194508124,12.902397808149516
21,12.0,117.5,1102.751331764611,6.735438369651693
21,12.0,122.5,1543.8518644704552,10.168069633241043
21,12.0,127.5,1690.8853753724034,11.199688174297211
21,12.0,132.5,2095.227530352761,13.82501958790607
21,12.0,137.5,2609.844818509579,16.82255032326494
21,12.0,142.5,1617.3686199214294,10.689742645619074
21,12.0,147.5,1507.0934867449682,9.902574191955683
21,12.0,152.5,1654.1269976469162,10.946132056504105
21,12.0,157.5,1323.3015981175329,8.523644439612088
21,12.0,162.5,735.1675545097405,3.297421371002736
21,12.0,167.5,1102.751331764611,6.735438369651693
21,12.0,172.5,1029.2345763136368,6.1001530613090615
21,12.0,177.5,551.3756658823055,1.2479555196833463
22,0.5,2.5,104.19188052470794,5.258932681590826
22,0.5,7.5,104.19188052470794,5.258932681590826
22,0.5,12.5,69.46125368313862,4.20214884431185
22,0.5,17.5,34.73062684156931,2.8249213339613966
22,0.5,22.5,34.73062684156931,2.8249213339613966
22,0.5,27.5,0.0,-0.5
22,0.5,32.5,34.73062684156931,2.8249213339613966
22,0.5,37.5,0.0,-0.5
22,0.5,42.5,34.73062684156931,2.8249213339613966
22,0.5,47.5,34.73062684156931,2.8249213339613966
22,0.5,52.5,0.0,-0.5
22,0.5,57.5,69.46125368313862,4.20214884431185
22,0.5,62.5,0.0,-0.5
22,0.5,67.5,0.0,-0.5
22,0.5,72.5,34.73062684156931,2.8249213339613966
22,0.5,77.5,69.46125368313862,4.20214884431185
22,0.5,82.5,0.0,-0.5
22,0.5,87.5,0.0,-0.5
22,0.5,92.5,0.0,-0.5
22,0.5,97.5,34.73062684156931,2.8249213339613966
22,0.5,102.5,34.73062684156931,2.8249213339613966
22,0.5,107.5,0.0,-0.5
22,0.5,112.5,34.73062684156931,2.8249213339613966
22,0.5,117.5,0.0,-0.5
22,0.5,122.5,34.73062684156931,2.8249213339613966
22,0.5,127.5,0.0,-0.5
22,0.5,132.5,34.73062684156931,2.8249213339613966
22,0.5,137.5,0.0,-0.5
22,0.5,142.5,34.73062684156931,2.8249213339613966
22,0.5,147.5,34.73062684156931,2.8249213339613966
22,0.5,152.5,69.46125368313862,4.20214884431185
22,0.5,157.5,34.73062684156931,2.8249213339613966
22,0.5,162.5,69.46125368313862,4.20214884431185
22,0.5,167.5,0.0,-0.5
22,0.5,172.5,0.0,-0.5
22,0.5,177.5,34.73062684156931,2.8249213339613966
22,0.57,2.5,104.19188052470794,5.188932681590826
22,0.57,7.5,104.19188052470794,5.188932681590826
22,0.57,12.5,69.46125368313862,4.13214884431185
22,0.57,17.5,34.73062684156931,2.7549213339613967
22,0.57,22.5,69.46125368313862,4.13214884431185
22,0.57,27.5,0.0,-0.57
22,0.57,32.5,34.73062684156931,2.7549213339613967
22,0.57,37.5,0.0,-0.57
22,0.57,42.5,34.73062684156931,2.7549213339613967
22,0.57,47.5,34.73062684156931,2.7549213339613967
22,0.57,52.5,0.0,-0.57
22,0.57,57.5,69.46125368313862,4.13214884431185
22,0.57,62.5,0.0,-0.57
22,0.57,67.5,0.0,-0.57
22,0.57,72.5,34.73062684156931,2.7549213339613967
22,0.57,77.5,69.46125368313862,4.13214884431185
22,0.57,82.5,0.0,-0.57
22,0.57,87.5,0.0,-0.57
22,0.57,92.5,0.0,-0.57
22,0.57,97.5,34.73062684156931,2.7549213339613967
22,0.57,102.5,34.73062684156931,2.7549213339613967
22,0.57,107.5,0.0,-0.57
22,0.57,112.5,34.73062684156931,2.7549213339613967
22,0.57,117.5,0.0,-0.57
22,0.57,122.5,34.73062684156931,2.7549213339613967
22,0.57,127.5,0.0,-0.57
22,0.57,132.5,34.73062684156931,2.7549213339613967
22,0.57,137.5,0.0,-0.57
22,0.57,142.5,34.73062684156931,2.7549213339613967
22,0.57,147.5,34.73062684156931,2.7549213339613967
22,0.57,152.5,69.46125368313862,4.13214884431185
22,0.57,157.5,34.73062684156931,2.7549213339613967
22,0.57,162.5,69.46125368313862,4.13214884431185
22,0.57,167.5,0.0,-0.57
22,0.57,172.5,0.0,-0.57
22,0.57,177.5,34.73062684156931,2.7549213339613967
22,1.65,2.5,138.92250736627724,4.999842667922794
22,1.65,7.5,243.1143878909852,7.146914978514992
22,1.65,12.5,138.92250736627724,4.999842667922794
22,1.65,17.5,104.19188052470794,4.108932681590826
22,1.65,22.5,104.19188052470794,4.108932681590826
22,1.65,27.5,173.65313420784656,5.784750122576963
22,1.65,32.5,208.38376104941588,6.494360703099403
22,1.65,37.5,69.46125368313862,3.05214884431185
22,1.65,42.5,243.1143878909852,7.146914978514992
22,1.65,47.5,34.73062684156931,1.6749213339613966
22,1.65,52.5,173.65313420784656,5.784750122576963
22,1.65,57.5,347.3062684156931,8.864324456203372
22,1.65,62.5,69.46125368313862,3.05214884431185
22,1.65,67.5,104.19188052470794,4.108932681590826
22,1.65,72.5,208.38376104941588,6.494360703099403
22,1.65,77.5,243.1143878909852,7.146914978514992
22,1.65,82.5,69.46125368313862,3.05214884431185
22,1.65,87.5,69.46125368313862,3.05214884431185
22,1.65,92.5,243.1143878909852,7.146914978514992
22,1.65,97.5,69.46125368313862,3.05214884431185
22,1.65,102.5,104.19188052470794,4.108932681590826
22,1.65,107.5,138.92250736627724,4.999842667922794
22,1.65,112.5,138.92250736627724,4.999842667922794
22,1.65,117.5,173.65313420784656,5.784750122576963
22,1.65,122.5,138.92250736627724,4.999842667922794
22,1.65,127.5,277.8450147325545,7.7542976886237
22,1.65,132.5,138.92250736627724,4.999842667922794
22,1.65,137.5,138.92250736627724,4.999842667922794
22,1.65,142.5,69.46125368313862,3.05214884431185
22,1.65,147.5,138.92250736627724,4.999842667922794
22,1.65,152.5,277.8450147325545,7.7542976886237
22,1.65,157.5,34.73062684156931,1.6749213339613966
22,1.65,162.5,312.57564157412384,8.32476400188419
22,1.65,167.5,173.65313420784656,5.784750122576963
22,1.65,172.5,173.65313420784656,5.784750122576963
22,1.65,177.5,104.19188052470794,4.108932681590826
22,3.0,2.5,208.38376104941588,5.144360703099403
22,3.0,7.5,520.9594026235397,9.877364953882239
22,3.0,12.5,243.1143878909852,5.796914978514993
22,3.0,17.5,277.8450147325545,6.4042976886237
22,3.0,22.5,277.8450147325545,6.4042976886237
22,3.0,27.5,451.4981489404011,8.988174356481943
22,3.0,32.5,625.1512831482477,11.106446532935552
22,3.0,37.5,312.57564157412384,6.974764001884191
22,3.0,42.5,486.2287757819704,9.440716469658927
22,3.0,47.5,486.2287757819704,9.440716469658927
22,3.0,52.5,416.76752209883176,8.517865363181652
22,3.0,57.5,659.881909989817,11.49299608996018
22,3.0,62.5,451.4981489404011,8.988174356481943
22,3.0,67.5,382.0368952572625,8.027516522197914
22,3.0,72.5,486.2287757819704,9.440716469658927
22,3.0,77.5,590.4206563066783,10.70900185679241
22,3.0,82.5,277.8450147325545,6.4042976886237
22,3.0,87.5,277.8450147325545,6.4042976886237
22,3.0,92.5,416.76752209883176,8.517865363181652
22,3.0,97.5,277.8450147325545,6.4042976886237
22,3.0,102.5,382.0368952572625,8.027516522197914
22,3.0,107.5,451.4981489404011,8.988174356481943
22,3.0,112.5,277.8450147325545,6.4042976886237
22,3.0,117.5,243.1143878909852,5.796914978514993
22,3.0,122.5,347.3062684156931,7.514324456203372
22,3.0,127.5,555.690029465109,10.299685335845586
22,3.0,132.5,382.0368952572625,8.027516522197914
22,3.0,137.5,243.1143878909852,5.796914978514993
22,3.0,142.5,416.76752209883176,8.517865363181652
22,3.0,147.5,312.57564157412384,6.974764001884191
22,3.0,152.5,347.3062684156931,7.514324456203372
22,3.0,157.5,138.92250736627724,3.649842667922793
22,3.0,162.5,486.2287757819704,9.440716469658927
22,3.0,167.5,347.3062684156931,7.514324456203372
22,3.0,172.5,312.57564157412384,6.974764001884191
22,3.0,177.5,451.4981489404011,8.988174356481943
22,5.0,2.5,416.76752209883176,6.517865363181652
22,5.0,7.5,694.6125368313863,9.869500245153926
22,5.0,12.5,382.0368952572625,6.027516522197914
22,5.0,17.5,555.690029465109,8.299685335845586
22,5.0,22.5,590.4206563066783,8.70900185679241
22,5.0,27.5,625.1512831482477,9.106446532935552
22,5.0,32.5,972.4575515639408,12.593829957029985
22,5.0,37.5,902.9962978808022,11.953838763030113
22,5.0,42.5,1180.8413126133566,14.38745635247377
22,5.0,47.5,1111.380058930218,13.8085953772474
22,5.0,52.5,1111.380058930218,13.8085953772474
22,5.0,57.5,1215.571939454926,14.670499884245626
22,5.0,62.5,1041.9188052470795,13.21134416540825
22,5.0,67.5,659.881909989817,9.49299608996018
22,5.0,72.5,937.7269247223716,12.27679804477248
22,5.0,77.5,1007.18817840551,12.905249354139624
22,5.0,82.5,486.2287757819704,7.440716469658927
22,5.0,87.5,590.4206563066783,8.70900185679241
22,5.0,92.5,451.4981489404011,6.988174356481943
22,5.0,97.5,486.2287757819704,7.440716469658927
22,5.0,102.5,659.881909989817,9.49299608996018
22,5.0,107.5,798.8044173560942,10.945762545947044
22,5.0,112.5,659.881909989817,9.49299608996018
22,5.0,117.5,520.9594026235397,7.877364953882239
22,5.0,122.5,694.6125368313863,9.869500245153926
22,5.0,127.5,868.2656710392329,11.624606669806983
22,5.0,132.5,729.3431636729556,10.236703692651647
22,5.0,137.5,451.4981489404011,6.988174356481943
22,5.0,142.5,764.073790514525,10.595263424985676
22,5.0,147.5,590.4206563066783,8.70900185679241
22,5.0,152.5,764.073790514525,10.595263424985676
22,5.0,157.5,243.1143878909852,3.7969149785149927
22,5.0,162.5,729.3431636729556,10.236703692651647
22,5.0,167.5,486.2287757819704,7.440716469658927
22,5.0,172.5,451.4981489404011,6.988174356481943
22,5.0,177.5,520.9594026235397,7.877364953882239
22,8.0,2.5,416.76752209883176,3.5178653631816523
22,8.0,7.5,868.2656710392329,8.624606669806983
22,8.0,12.5,486.2287757819704,4.440716469658927
22,8.0,17.5,798.8044173560942,7.945762545947044
22,8.0,22.5,902.9962978808022,8.953838763030113
22,8.0,27.5,1285.0331931380647,12.224706906409558
22,8.0,32.5,1319.763819979634,12.496191629841924
22,8.0,37.5,1493.4169541874805,13.802967245592061
22,8.0,42.5,1875.4538494447431,16.433082109298212
22,8.0,47.5,1805.9925957616044,15.976348712963887
22,8.0,52.5,1632.339461553758,14.794512239144026
22,8.0,57.5,1840.7232226031736,16.205792684452135
22,8.0,62.5,1285.0331931380647,12.224706906409558
22,8.0,67.5,902.9962978808022,8.953838763030113
22,8.0,72.5,1146.1106857717873,11.100218897752033
22,8.0,77.5,1319.763819979634,12.496191629841924
22,8.0,82.5,625.1512831482477,6.106446532935552
22,8.0,87.5,1041.9188052470795,10.21134416540825
22,8.0,92.5,868.2656710392329,8.624606669806983
22,8.0,97.5,1076.6494320886488,10.512378512443522
22,8.0,102.5,1111.380058930218,10.8085953772474
22,8.0,107.5,1667.070088395327,15.035730726363305
22,8.0,112.5,1840.7232226031736,16.205792684452135
22,8.0,117.5,1562.8782078706192,14.30425036773089
22,8.0,122.5,1458.6863273459112,13.547953008008179
22,8.0,127.5,2118.568237335728,17.96846577098712
22,8.0,132.5,1805.9925957616044,15.976348712963887
22,8.0,137.5,1285.0331931380647,12.224706906409558
22,8.0,142.5,1597.6088347121884,14.550713654859244
22,8.0,147.5,1111.380058930218,10.8085953772474
22,8.0,152.5,1215.571939454926,11.670499884245626
22,8.0,157.5,659.881909989817,6.4929960899601795
22,8.0,162.5,833.5350441976635,8.288721406198807
22,8.0,167.5,694.6125368313863,6.869500245153926
22,8.0,172.5,486.2287757819704,4.440716469658927
22,8.0,177.5,555.690029465109,5.299685335845586
22,12.0,2.5,555.690029465109,1.2996853358455862
22,12.0,7.5,1146.1106857717873,7.100218897752033
22,12.0,12.5,625.1512831482477,2.1064465329355517
22,12.0,17.5,937.7269247223716,5.27679804477248
22,12.0,22.5,1146.1106857717873,7.100218897752033
22,12.0,27.5,1597.6088347121884,10.550713654859244
22,12.0,32.5,2153.2988641772977,14.180456764081892
22,12.0,37.5,2361.6826252267133,15.41800371358482
22,12.0,42.5,3195.2176694243767,19.89152509189409
22,12.0,47.5,3577.2545646816393,21.74426608083599
22,12.0,52.5,2813.1807741671146,17.92429200565257
22,12.0,57.5,2500.6051325929907,16.212893065871103
22,12.0,62.5,1944.9151031278816,12.881432939317854
22,12.0,67.5,1458.6863273459112,9.547953008008179
22,12.0,72.5,2500.6051325929907,16.212893065871103
22,12.0,77.5,1771.261968920035,11.744687737020534
22,12.0,82.5,937.7269247223716,5.27679804477248
22,12.0,87.5,1736.5313420784657,11.51074422155925
22,12.0,92.5,1319.763819979634,8.496191629841924
22,12.0,97.5,1597.6088347121884,10.550713654859244
22,12.0,102.5,1875.4538494447431,12.433082109298212
22,12.0,107.5,2570.0663862761294,16.6020548020652
22,12.0,112.5,2361.6826252267133,15.41800371358482
22,12.0,117.5,2049.1069836525894,13.539205366355201
22,12.0,122.5,1805.9925957616044,11.976348712963887
22,12.0,127.5,2604.7970131176985,16.79466340795413
22,12.0,132.5,2361.6826252267133,15.41800371358482
22,12.0,137.5,1632.339461553758,10.794512239144026
22,12.0,142.5,1910.1844762863122,12.658276566636605
22,12.0,147.5,1215.571939454926,7.670499884245626
22,12.0,152.5,1319.763819979634,8.496191629841924
22,12.0,157.5,833.5350441976635,4.288721406198807
22,12.0,162.5,972.4575515639408,5.593829957029985
22,12.0,167.5,868.2656710392329,4.624606669806983
22,12.0,172.5,590.4206563066783,1.7090018567924101
22,12.0,177.5,590.4206563066783,1.7090018567924101
23,0.5,2.5,60.67770485786136,3.89480526612949
23,0.5,7.5,0.0,-0.5
23,0.5,12.5,0.0,-0.5
23,0.5,17.5,60.67770485786136,3.89480526612949
23,0.5,22.5,0.0,-0.5
23,0.5,27.5,0.0,-0.5
23,0.5,32.5,60.67770485786136,3.89480526612949
23,0.5,37.5,30.33885242893068,2.6075966056745115
23,0.5,42.5,0.0,-0.5
23,0.5,47.5,0.0,-0.5
23,0.5,52.5,60.67770485786136,3.89480526612949
23,0.5,57.5,0.0,-0.5
23,0.5,62.5,0.0,-0.5
23,0.5,67.5,60.67770485786136,3.89480526612949
23,0.5,72.5,0.0,-0.5
23,0.5,77.5,0.0,-0.5
23,0.5,82.5,30.33885242893068,2.6075966056745115
23,0.5,87.5,30.33885242893068,2.6075966056745115
23,0.5,92.5,30.33885242893068,2.6075966056745115
23,0.5,97.5,60.67770485786136,3.89480526612949
23,0.5,102.5,0.0,-0.5
23,0.5,107.5,30.33885242893068,2.6075966056745115
23,0.5,112.5,0.0,-0.5
23,0.5,117.5,30.33885242893068,2.6075966056745115
23,0.5,122.5,30.33885242893068,2.6075966056745115
23,0.5,127.5,30.33885242893068,2.6075966056745115
23,0.5,132.5,30.33885242893068,2.6075966056745115
23,0.5,137.5,0.0,-0.5
23,0.5,142.5,30.33885242893068,2.6075966056745115
23,0.5,147.5,91.01655728679204,4.88251521045684
23,0.5,152.5,0.0,-0.5
23,0.5,157.5,30.33885242893068,2.6075966056745115
23,0.5,162.5,30.33885242893068,2.6075966056745115
23,0.5,167.5,60.67770485786136,3.89480526612949
23,0.5,172.5,30.33885242893068,2.6075966056745115
23,0.5,177.5,0.0,-0.5
23,0.57,2.5,91.01655728679204,4.81251521045684
23,0.57,7.5,30.33885242893068,2.5375966056745116
23,0.57,12.5,30.33885242893068,2.5375966056745116
23,0.57,17.5,60.67770485786136,3.82480526612949
23,0.57,22.5,0.0,-0.57
23,0.57,27.5,0.0,-0.57
23,0.57,32.5,60.67770485786136,3.82480526612949
23,0.57,37.5,30.33885242893068,2.5375966056745116
23,0.57,42.5,0.0,-0.57
23,0.57,47.5,0.0,-0.57
23,0.57,52.5,60.67770485786136,3.82480526612949
23,0.57,57.5,30.33885242893068,2.5375966056745116
23,0.57,62.5,30.33885242893068,2.5375966056745116
23,0.57,67.5,60.67770485786136,3.82480526612949
23,0.57,72.5,0.0,-0.57
23,0.57,77.5,0.0,-0.57
23,0.57,82.5,60.67770485786136,3.82480526612949
23,0.57,87.5,30.33885242893068,2.5375966056745116
23,0.57,92.5,30.33885242893068,2.5375966056745116
23,0.57,97.5,60.67770485786136,3.82480526612949
23,0.57,102.5,0.0,-0.57
23,0.57,107.5,60.67770485786136,3.82480526612949
23,0.57,112.5,0.0,-0.57
23,0.57,117.5,30.33885242893068,2.5375966056745116
23,0.57,122.5,30.33885242893068,2.5375966056745116
23,0.57,127.5,30.33885242893068,2.5375966056745116
23,0.57,132.5,60.67770485786136,3.82480526612949
23,0.57,137.5,0.0,-0.57
23,0.57,142.5,60.67770485786136,3.82480526612949
23,0.57,147.5,91.01655728679204,4.81251521045684
23,0.57,152.5,0.0,-0.57
23,0.57,157.5,30.33885242893068,2.5375966056745116
23,0.57,162.5,30.33885242893068,2.5375966056745116
23,0.57,167.5,60.67770485786136,3.82480526612949
23,0.57,172.5,30.33885242893068,2.5375966056745116
23,0.57,177.5,0.0,-0.57
23,1.65,2.5,182.03311457358407,5.962026010307538
23,1.65,7.5,60.67770485786136,2.74480526612949
23,1.65,12.5,91.01655728679204,3.73251521045684
23,1.65,17.5,273.04967186037607,7.672789817023533
23,1.65,22.5,91.01655728679204,3.73251521045684
23,1.65,27.5,273.04967186037607,7.672789817023533
23,1.65,32.5,273.04967186037607,7.672789817023533
23,1.65,37.5,182.03311457358407,5.962026010307538
23,1.65,42.5,303.3885242893068,8.177083322939593
23,1.65,47.5,242.71081943144543,7.139610532258979
23,1.65,52.5,242.71081943144543,7.139610532258979
23,1.65,57.5,242.71081943144543,7.139610532258979
23,1.65,62.5,151.6942621446534,5.298797256935817
23,1.65,67.5,242.71081943144543,7.139610532258979
23,1.65,72.5,30.33885242893068,1.4575966056745115
23,1.65,77.5,151.6942621446534,5.298797256935817
23,1.65,82.5,151.6942621446534,5.298797256935817
23,1.65,87.5,91.01655728679204,3.73251521045684
23,1.65,92.5,212.37196700251474,6.57192779372321
23,1.65,97.5,121.35540971572271,4.565193211349023
23,1.65,102.5,60.67770485786136,2.74480526612949
23,1.65,107.5,182.03311457358407,5.962026010307538
23,1.65,112.5,91.01655728679204,3.73251521045684
23,1.65,117.5,60.67770485786136,2.74480526612949
23,1.65,122.5,121.35540971572271,4.565193211349023
23,1.65,127.5,121.35540971572271,4.565193211349023
23,1.65,132.5,121.35540971572271,4.565193211349023
23,1.65,137.5,121.35540971572271,4.565193211349023
23,1.65,142.5,242.71081943144543,7.139610532258979
23,1.65,147.5,212.37196700251474,6.57192779372321
23,1.65,152.5,30.33885242893068,1.4575966056745115
23,1.65,157.5,242.71081943144543,7.139610532258979
23,1.65,162.5,151.6942621446534,5.298797256935817
23,1.65,167.5,151.6942621446534,5.298797256935817
23,1.65,172.5,121.35540971572271,4.565193211349023
23,1.65,177.5,303.3885242893068,8.177083322939593
23,3.0,2.5,273.04967186037607,6.3227898170235335
23,3.0,7.5,242.71081943144543,5.78961053225898
23,3.0,12.5,364.06622914716814,7.76503042091368
23,3.0,17.5,364.06622914716814,7.76503042091368
23,3.0,22.5,333.72737671823745,7.306731940804379
23,3.0,27.5,394.40508157609884,8.2045989052173
23,3.0,32.5,637.1159010075442,11.240796674891284
23,3.0,37.5,728.1324582943363,12.224052020615074
23,3.0,42.5,515.7604912918215,9.812949047006924
23,3.0,47.5,910.1655728679203,14.021007605544167
23,3.0,52.5,667.4547534364749,11.575920094429526
23,3.0,57.5,546.0993437207521,10.184415798388466
23,3.0,62.5,455.08278643396017,9.035669900508081
23,3.0,67.5,485.42163886289086,9.430386422698046
23,3.0,72.5,121.35540971572271,3.215193211349023
23,3.0,77.5,333.72737671823745,7.306731940804379
23,3.0,82.5,242.71081943144543,5.78961053225898
23,3.0,87.5,364.06622914716814,7.76503042091368
23,3.0,92.5,546.0993437207521,10.184415798388466
23,3.0,97.5,212.37196700251474,5.221927793723211
23,3.0,102.5,151.6942621446534,3.9487972569358174
23,3.0,107.5,303.3885242893068,6.827083322939593
23,3.0,112.5,151.6942621446534,3.9487972569358174
