ot,lat,lon,dep,mag,source_day,ot_utc
2019-07-17T12:12:23.252000Z,35.65982,-117.53228,6.47,1.47,20190717,2019-07-17T12:12:23.252000Z
2019-07-17T12:12:27.172000Z,35.70884,-117.38485,5.66,1.6,20190717,2019-07-17T12:12:27.172000Z
2019-07-17T12:12:54.158000Z,36.08736,-117.87216,17.61,1.46,20190717,2019-07-17T12:12:54.158000Z
2019-07-17T12:13:10.802000Z,35.64891,-117.45461,3.78,0.47,20190717,2019-07-17T12:13:10.802000Z
2019-07-17T12:13:24.905000Z,35.87626,-117.6904,0.0,0.47,20190717,2019-07-17T12:13:24.905000Z
2019-07-17T12:13:25.274000Z,35.46723,-117.69335,0.0,0.59,20190717,2019-07-17T12:13:25.274000Z
2019-07-17T12:13:39.334000Z,35.63596,-117.45686,10.7,0.2,20190717,2019-07-17T12:13:39.334000Z
2019-07-17T12:13:50.270000Z,35.98469,-117.33672,8.59,0.98,20190717,2019-07-17T12:13:50.270000Z
2019-07-17T12:13:54.847000Z,35.6219,-117.31301,3.81,0.69,20190717,2019-07-17T12:13:54.847000Z
2019-07-17T12:14:03.704000Z,36.11269,-117.84052,3.57,1.02,20190717,2019-07-17T12:14:03.704000Z
2019-07-17T12:14:13.996000Z,35.73621,-117.53485,9.34,0.94,20190717,2019-07-17T12:14:13.996000Z
2019-07-17T12:14:32.364000Z,35.9354,-117.66889,4.81,0.95,20190717,2019-07-17T12:14:32.364000Z
2019-07-17T12:15:05.810000Z,35.5116,-117.23506,0.0,0.34,20190717,2019-07-17T12:15:05.810000Z
2019-07-17T12:15:13.252000Z,35.95086,-117.3813,0.0,0.64,20190717,2019-07-17T12:15:13.252000Z
2019-07-17T12:15:21.473000Z,35.91996,-117.63542,4.62,0.71,20190717,2019-07-17T12:15:21.473000Z
2019-07-17T12:15:27.301000Z,35.65079,-117.4356,30.0,0.71,20190717,2019-07-17T12:15:27.301000Z
2019-07-17T12:15:39.323000Z,35.3803,-117.24322,1.18,0.49,20190717,2019-07-17T12:15:39.323000Z
2019-07-17T12:15:40.342000Z,35.92178,-117.62019,0.07,0.45,20190717,2019-07-17T12:15:40.342000Z
2019-07-17T12:15:41.382000Z,35.62208,-117.36114,0.0,0.4,20190717,2019-07-17T12:15:41.382000Z
2019-07-17T12:16:06.173000Z,35.91119,-117.62188,5.26,0.34,20190717,2019-07-17T12:16:06.173000Z
2019-07-17T12:16:12.419000Z,35.60845,-117.47057,9.06,0.55,20190717,2019-07-17T12:16:12.419000Z
2019-07-17T12:16:36.384000Z,35.67263,-117.58793,0.0,-0.07,20190717,2019-07-17T12:16:36.384000Z
2019-07-17T12:16:44.360000Z,35.49041,-117.30947,4.61,0.71,20190717,2019-07-17T12:16:44.360000Z
2019-07-17T12:17:02.242000Z,35.61538,-117.43788,7.33,0.64,20190717,2019-07-17T12:17:02.242000Z
2019-07-17T12:17:11.063000Z,36.12874,-117.81161,2.73,1.01,20190717,2019-07-17T12:17:11.063000Z
2019-07-17T12:17:13.917000Z,35.52944,-117.41696,0.0,0.02,20190717,2019-07-17T12:17:13.917000Z
2019-07-17T12:17:16.551000Z,35.6818,-117.49819,6.92,0.48,20190717,2019-07-17T12:17:16.551000Z
2019-07-17T12:17:22.820000Z,35.89796,-117.30573,0.0,0.54,20190717,2019-07-17T12:17:22.820000Z
2019-07-17T12:17:50.941000Z,35.90895,-117.62812,1.49,0.85,20190717,2019-07-17T12:17:50.941000Z
2019-07-17T12:17:51.454000Z,35.5932,-117.36771,2.33,0.62,20190717,2019-07-17T12:17:51.454000Z
2019-07-17T12:18:13.640000Z,35.91562,-117.7108,9.79,1.55,20190717,2019-07-17T12:18:13.640000Z
2019-07-17T12:18:38.757000Z,36.18638,-117.89982,4.38,1.18,20190717,2019-07-17T12:18:38.757000Z
2019-07-17T12:18:42.543000Z,35.6617,-117.46471,8.14,0.8,20190717,2019-07-17T12:18:42.543000Z
2019-07-17T12:19:01.623000Z,35.5681,-117.44961,5.79,0.74,20190717,2019-07-17T12:19:01.623000Z
2019-07-17T12:19:09.440000Z,35.72808,-117.52213,6.6,0.73,20190717,2019-07-17T12:19:09.440000Z
2019-07-17T12:19:31.432000Z,35.86765,-117.65604,0.28,0.27,20190717,2019-07-17T12:19:31.432000Z
2019-07-17T12:19:33.166000Z,36.26011,-117.29222,28.36,1.05,20190717,2019-07-17T12:19:33.166000Z
2019-07-17T12:19:43.459000Z,35.68763,-117.50043,4.34,0.32,20190717,2019-07-17T12:19:43.459000Z
2019-07-17T12:19:57.565000Z,35.63252,-117.62769,8.3,0.85,20190717,2019-07-17T12:19:57.565000Z
2019-07-17T12:20:00.886000Z,35.54173,-117.4508,0.0,0.27,20190717,2019-07-17T12:20:00.886000Z
2019-07-17T12:20:20.958000Z,35.69637,-117.53388,11.36,1.45,20190717,2019-07-17T12:20:20.958000Z
2019-07-17T12:20:51.165000Z,35.89989,-117.65385,0.55,0.39,20190717,2019-07-17T12:20:51.165000Z
2019-07-17T12:20:59.230000Z,35.71974,-117.47842,5.18,1.01,20190717,2019-07-17T12:20:59.230000Z
2019-07-17T12:21:28.407000Z,36.09405,-117.78948,0.0,0.28,20190717,2019-07-17T12:21:28.407000Z
2019-07-17T12:21:39.213000Z,35.75022,-117.50415,0.66,0.57,20190717,2019-07-17T12:21:39.213000Z
2019-07-17T12:21:40.995000Z,36.08038,-117.42589,30.0,1.12,20190717,2019-07-17T12:21:40.995000Z
2019-07-17T12:21:45.684000Z,35.64287,-117.42134,12.17,0.75,20190717,2019-07-17T12:21:45.684000Z
2019-07-17T12:21:56.145000Z,35.69413,-117.51663,7.24,0.71,20190717,2019-07-17T12:21:56.145000Z
2019-07-17T12:22:17.829000Z,35.97816,-117.65708,4.61,1.01,20190717,2019-07-17T12:22:17.829000Z
2019-07-17T12:22:29.586000Z,35.77257,-117.57998,4.78,1.01,20190717,2019-07-17T12:22:29.586000Z
2019-07-17T12:22:40.279000Z,35.66677,-117.42222,6.29,0.57,20190717,2019-07-17T12:22:40.279000Z
2019-07-17T12:23:03.984000Z,35.64285,-117.45801,4.71,1.38,20190717,2019-07-17T12:23:03.984000Z
2019-07-17T12:23:29.451000Z,36.13511,-117.93171,5.05,1.4,20190717,2019-07-17T12:23:29.451000Z
2019-07-17T12:23:29.697000Z,35.8873,-117.68221,10.41,1.46,20190717,2019-07-17T12:23:29.697000Z
2019-07-17T12:24:02.503000Z,35.8064,-117.60798,8.08,0.9,20190717,2019-07-17T12:24:02.503000Z
2019-07-17T12:24:22.715000Z,35.5667,-117.47619,0.0,0.17,20190717,2019-07-17T12:24:22.715000Z
2019-07-17T12:24:33.480000Z,36.09919,-117.87405,7.66,0.84,20190717,2019-07-17T12:24:33.480000Z
2019-07-17T12:24:41.407000Z,36.04371,-117.07988,30.0,1.3,20190717,2019-07-17T12:24:41.407000Z
2019-07-17T12:25:09.785000Z,35.73981,-117.56837,12.51,1.02,20190717,2019-07-17T12:25:09.785000Z
2019-07-17T12:25:21.734000Z,35.92741,-117.47784,4.53,0.92,20190717,2019-07-17T12:25:21.734000Z
2019-07-17T12:25:46.426000Z,36.07339,-117.82888,0.0,0.46,20190717,2019-07-17T12:25:46.426000Z
2019-07-17T12:25:50.384000Z,35.82732,-117.70008,7.82,1.36,20190717,2019-07-17T12:25:50.384000Z
2019-07-17T12:26:21.493000Z,35.86569,-117.68356,7.52,0.73,20190717,2019-07-17T12:26:21.493000Z
2019-07-17T12:26:22.004000Z,35.81281,-117.52371,5.37,0.73,20190717,2019-07-17T12:26:22.004000Z
2019-07-17T12:26:40.544000Z,35.43657,-117.45143,0.0,0.13,20190717,2019-07-17T12:26:40.544000Z
2019-07-17T12:26:51.231000Z,35.83339,-117.68128,9.09,0.59,20190717,2019-07-17T12:26:51.231000Z
2019-07-17T12:26:53.272000Z,35.58063,-117.48477,12.54,0.79,20190717,2019-07-17T12:26:53.272000Z
2019-07-17T12:27:20.003000Z,35.59032,-117.54778,0.0,0.48,20190717,2019-07-17T12:27:20.003000Z
2019-07-17T12:27:24.671000Z,36.04782,-117.56084,4.63,0.69,20190717,2019-07-17T12:27:24.671000Z
2019-07-17T12:27:26.573000Z,35.63537,-117.3986,4.67,0.44,20190717,2019-07-17T12:27:26.573000Z
2019-07-17T12:27:38.971000Z,35.55717,-117.42124,8.58,0.67,20190717,2019-07-17T12:27:38.971000Z
2019-07-17T12:27:49.837000Z,35.64293,-117.46353,10.0,0.42,20190717,2019-07-17T12:27:49.837000Z
2019-07-17T12:27:57.852000Z,35.96643,-117.71828,3.99,0.89,20190717,2019-07-17T12:27:57.852000Z
2019-07-17T12:28:10.646000Z,35.79426,-117.65596,5.16,0.78,20190717,2019-07-17T12:28:10.646000Z
2019-07-17T12:28:15.158000Z,35.95188,-117.33769,0.0,0.86,20190717,2019-07-17T12:28:15.158000Z
2019-07-17T12:28:28.006000Z,35.62447,-117.41675,4.83,0.48,20190717,2019-07-17T12:28:28.006000Z
2019-07-17T12:28:30.375000Z,35.8809,-117.48078,5.43,0.67,20190717,2019-07-17T12:28:30.375000Z
2019-07-17T12:28:54.295000Z,35.97379,-117.64212,0.0,0.64,20190717,2019-07-17T12:28:54.295000Z
2019-07-17T12:29:05.263000Z,36.0281,-117.835,0.0,0.22,20190717,2019-07-17T12:29:05.263000Z
2019-07-17T12:29:20.390000Z,35.69405,-117.52546,6.96,0.77,20190717,2019-07-17T12:29:20.390000Z
2019-07-17T12:29:34.739000Z,35.8254,-117.63854,9.1,1.95,20190717,2019-07-17T12:29:34.739000Z
2019-07-17T12:30:07.708000Z,35.85971,-117.53038,0.0,0.46,20190717,2019-07-17T12:30:07.708000Z
2019-07-17T12:30:29.641000Z,35.76383,-117.55947,3.27,0.17,20190717,2019-07-17T12:30:29.641000Z
2019-07-17T12:30:39.305000Z,36.06455,-117.85785,3.75,0.91,20190717,2019-07-17T12:30:39.305000Z
2019-07-17T12:30:44.692000Z,35.73493,-117.70098,3.69,0.58,20190717,2019-07-17T12:30:44.692000Z
2019-07-17T12:31:00.978000Z,36.06037,-117.83975,2.69,0.8,20190717,2019-07-17T12:31:00.978000Z
2019-07-17T12:31:09.857000Z,35.65413,-117.4903,7.05,2.2,20190717,2019-07-17T12:31:09.857000Z
2019-07-17T12:31:42.721000Z,35.56461,-117.39881,5.57,0.72,20190717,2019-07-17T12:31:42.721000Z
2019-07-17T12:31:46.818000Z,35.51243,-117.5669,6.79,0.68,20190717,2019-07-17T12:31:46.818000Z
2019-07-17T12:31:57.903000Z,35.63383,-117.53019,8.78,0.7,20190717,2019-07-17T12:31:57.903000Z
2019-07-17T12:32:02.100000Z,35.96042,-117.51036,4.89,1.65,20190717,2019-07-17T12:32:02.100000Z
2019-07-17T12:32:37.541000Z,35.24164,-117.66594,12.27,0.99,20190717,2019-07-17T12:32:37.541000Z
2019-07-17T12:32:44.067000Z,35.76098,-117.76802,0.0,0.4,20190717,2019-07-17T12:32:44.067000Z
2019-07-17T12:32:45.591000Z,35.89615,-117.51846,6.34,0.58,20190717,2019-07-17T12:32:45.591000Z
2019-07-17T12:33:00.770000Z,35.73687,-117.4667,1.63,0.48,20190717,2019-07-17T12:33:00.770000Z
2019-07-17T12:33:01.493000Z,35.62774,-117.63922,4.96,0.47,20190717,2019-07-17T12:33:01.493000Z
2019-07-17T12:33:26.904000Z,35.5761,-117.4187,0.0,1.19,20190717,2019-07-17T12:33:26.904000Z
2019-07-17T12:33:32.932000Z,35.62618,-117.41154,6.09,1.48,20190717,2019-07-17T12:33:32.932000Z
2019-07-17T12:34:08.845000Z,35.80606,-117.89153,0.0,0.37,20190717,2019-07-17T12:34:08.845000Z
2019-07-17T12:34:19.132000Z,36.07007,-117.65885,0.0,-0.2,20190717,2019-07-17T12:34:19.132000Z
2019-07-17T12:34:22.370000Z,35.61861,-117.46203,0.0,0.27,20190717,2019-07-17T12:34:22.370000Z
2019-07-17T12:34:28.407000Z,35.64364,-117.45392,4.2,0.29,20190717,2019-07-17T12:34:28.407000Z
2019-07-17T12:34:39.982000Z,35.62308,-117.41529,6.12,1.19,20190717,2019-07-17T12:34:39.982000Z
2019-07-17T12:34:43.848000Z,35.88071,-117.67569,3.46,0.93,20190717,2019-07-17T12:34:43.848000Z
2019-07-17T12:35:08.816000Z,35.92299,-117.73895,4.83,0.24,20190717,2019-07-17T12:35:08.816000Z
2019-07-17T12:35:19.210000Z,35.65382,-117.41953,3.67,0.33,20190717,2019-07-17T12:35:19.210000Z
2019-07-17T12:35:24.605000Z,35.91683,-117.71177,9.47,1.32,20190717,2019-07-17T12:35:24.605000Z
2019-07-17T12:36:06.151000Z,35.69621,-117.56296,11.5,0.53,20190717,2019-07-17T12:36:06.151000Z
2019-07-17T12:36:20.933000Z,35.6598,-117.45843,10.15,1.06,20190717,2019-07-17T12:36:20.933000Z
2019-07-17T12:36:42.193000Z,36.12019,-117.81817,3.21,1.09,20190717,2019-07-17T12:36:42.193000Z
2019-07-17T12:37:15.959000Z,35.90426,-117.68096,7.84,1.66,20190717,2019-07-17T12:37:15.959000Z
2019-07-17T12:37:24.642000Z,35.94712,-117.37062,5.03,2.41,20190717,2019-07-17T12:37:24.642000Z
2019-07-17T12:38:08.485000Z,35.95188,-117.64854,5.04,1.11,20190717,2019-07-17T12:38:08.485000Z
2019-07-17T12:38:22.994000Z,35.62551,-117.4805,0.0,0.26,20190717,2019-07-17T12:38:22.994000Z
2019-07-17T12:38:26.323000Z,35.91725,-117.67674,4.62,1.01,20190717,2019-07-17T12:38:26.323000Z
2019-07-17T12:38:38.767000Z,35.60975,-117.39862,5.89,0.68,20190717,2019-07-17T12:38:38.767000Z
2019-07-17T12:39:06.605000Z,35.92792,-117.64461,5.29,2.6,20190717,2019-07-17T12:39:06.605000Z
2019-07-17T12:40:13.882000Z,35.72981,-117.53493,17.01,0.81,20190717,2019-07-17T12:40:13.882000Z
2019-07-17T12:40:22.758000Z,35.79615,-117.57147,20.49,0.94,20190717,2019-07-17T12:40:22.758000Z
2019-07-17T12:40:24.967000Z,35.49262,-117.54119,0.0,0.63,20190717,2019-07-17T12:40:24.967000Z
2019-07-17T12:40:31.439000Z,35.95477,-117.66498,7.11,0.99,20190717,2019-07-17T12:40:31.439000Z
2019-07-17T12:40:46.230000Z,35.65184,-117.5871,0.0,0.47,20190717,2019-07-17T12:40:46.230000Z
2019-07-17T12:40:57.830000Z,35.87429,-117.46307,5.6,1.11,20190717,2019-07-17T12:40:57.830000Z
2019-07-17T12:41:00.328000Z,35.6761,-117.35981,7.18,0.86,20190717,2019-07-17T12:41:00.328000Z
2019-07-17T12:41:01.456000Z,36.11198,-117.83023,1.46,0.88,20190717,2019-07-17T12:41:01.456000Z
2019-07-17T12:41:17.267000Z,35.73675,-117.54991,10.26,0.51,20190717,2019-07-17T12:41:17.267000Z
2019-07-17T12:41:54.294000Z,35.7741,-117.57147,7.91,0.98,20190717,2019-07-17T12:41:54.294000Z
2019-07-17T12:42:19.326000Z,35.61652,-117.45806,0.0,-0.12,20190717,2019-07-17T12:42:19.326000Z
2019-07-17T12:42:20.588000Z,35.97799,-117.76038,0.0,0.72,20190717,2019-07-17T12:42:20.588000Z
2019-07-17T12:42:35.476000Z,35.92759,-117.57793,7.1,0.52,20190717,2019-07-17T12:42:35.476000Z
2019-07-17T12:42:45.089000Z,35.59793,-117.48195,0.0,0.09,20190717,2019-07-17T12:42:45.089000Z
2019-07-17T12:42:54.131000Z,35.77336,-117.48414,6.5,0.31,20190717,2019-07-17T12:42:54.131000Z
2019-07-17T12:43:18.291000Z,35.6721,-117.47284,4.74,1.26,20190717,2019-07-17T12:43:18.291000Z
2019-07-17T12:43:20.520000Z,35.91514,-117.67643,10.24,0.85,20190717,2019-07-17T12:43:20.520000Z
2019-07-17T12:43:42.016000Z,35.73775,-117.46272,3.44,0.83,20190717,2019-07-17T12:43:42.016000Z
2019-07-17T12:44:07.184000Z,35.83955,-117.64684,6.62,1.84,20190717,2019-07-17T12:44:07.184000Z
2019-07-17T12:44:40.689000Z,35.84685,-117.56978,0.0,0.89,20190717,2019-07-17T12:44:40.689000Z
2019-07-17T12:44:47.737000Z,35.5567,-117.33924,11.31,1.21,20190717,2019-07-17T12:44:47.737000Z
2019-07-17T12:44:49.118000Z,35.48871,-117.39661,0.84,0.98,20190717,2019-07-17T12:44:49.118000Z
2019-07-17T12:45:25.247000Z,35.86686,-117.62823,6.7,0.65,20190717,2019-07-17T12:45:25.247000Z
2019-07-17T12:45:31.724000Z,35.62873,-117.5349,8.01,0.51,20190717,2019-07-17T12:45:31.724000Z
2019-07-17T12:45:40.797000Z,36.03916,-117.71807,4.59,0.41,20190717,2019-07-17T12:45:40.797000Z
2019-07-17T12:45:54.714000Z,35.81068,-117.44009,6.97,0.3,20190717,2019-07-17T12:45:54.714000Z
2019-07-17T12:46:06.918000Z,35.68698,-117.59437,0.0,0.0,20190717,2019-07-17T12:46:06.918000Z
2019-07-17T12:46:26.779000Z,36.11683,-117.85098,4.77,0.69,20190717,2019-07-17T12:46:26.779000Z
2019-07-17T12:46:33.819000Z,35.98609,-117.36253,8.52,0.84,20190717,2019-07-17T12:46:33.819000Z
2019-07-17T12:46:37.242000Z,36.02939,-117.16405,9.78,0.84,20190717,2019-07-17T12:46:37.242000Z
2019-07-17T12:47:03.874000Z,35.76217,-117.59911,7.4,0.57,20190717,2019-07-17T12:47:03.874000Z
2019-07-17T12:47:05.294000Z,35.57219,-117.32433,1.75,0.41,20190717,2019-07-17T12:47:05.294000Z
2019-07-17T12:47:16.994000Z,35.60217,-117.46393,10.62,0.44,20190717,2019-07-17T12:47:16.994000Z
2019-07-17T12:47:22.208000Z,36.06626,-117.57392,0.0,0.59,20190717,2019-07-17T12:47:22.208000Z
2019-07-17T12:47:31.269000Z,35.62874,-117.42294,5.31,0.38,20190717,2019-07-17T12:47:31.269000Z
2019-07-17T12:47:46.000000Z,35.66661,-117.43403,5.54,0.23,20190717,2019-07-17T12:47:46.000000Z
2019-07-17T12:47:51.044000Z,36.17755,-117.85868,3.43,1.31,20190717,2019-07-17T12:47:51.044000Z
2019-07-17T12:48:02.232000Z,35.61616,-117.57382,9.03,0.71,20190717,2019-07-17T12:48:02.232000Z
2019-07-17T12:48:09.598000Z,35.59737,-117.51169,3.59,0.4,20190717,2019-07-17T12:48:09.598000Z
2019-07-17T12:48:19.040000Z,35.60274,-117.5797,7.12,0.77,20190717,2019-07-17T12:48:19.040000Z
2019-07-17T12:48:19.060000Z,35.86268,-117.52216,3.27,0.72,20190717,2019-07-17T12:48:19.060000Z
2019-07-17T12:48:25.336000Z,35.24102,-117.20771,30.0,1.41,20190717,2019-07-17T12:48:25.336000Z
2019-07-17T12:48:32.997000Z,35.86875,-117.62875,4.54,0.71,20190717,2019-07-17T12:48:32.997000Z
2019-07-17T12:49:05.404000Z,35.81937,-117.56858,9.97,0.6,20190717,2019-07-17T12:49:05.404000Z
2019-07-17T12:49:19.828000Z,35.83238,-117.48309,12.94,0.91,20190717,2019-07-17T12:49:19.828000Z
2019-07-17T12:49:21.412000Z,35.85703,-117.66701,12.23,0.68,20190717,2019-07-17T12:49:21.412000Z
2019-07-17T12:49:24.202000Z,35.93852,-117.03503,0.0,0.92,20190717,2019-07-17T12:49:24.202000Z
2019-07-17T12:49:36.508000Z,35.53803,-118.01246,29.4,0.74,20190717,2019-07-17T12:49:36.508000Z
2019-07-17T12:49:42.528000Z,35.46203,-117.91966,0.0,0.43,20190717,2019-07-17T12:49:42.528000Z
2019-07-17T12:49:47.735000Z,35.75927,-117.90052,25.29,0.71,20190717,2019-07-17T12:49:47.735000Z
2019-07-17T12:50:11.280000Z,35.71691,-117.46052,2.58,0.51,20190717,2019-07-17T12:50:11.280000Z
2019-07-17T12:50:13.544000Z,35.8615,-117.65453,5.65,0.48,20190717,2019-07-17T12:50:13.544000Z
2019-07-17T12:50:37.238000Z,35.64806,-117.89199,6.54,2.03,20190717,2019-07-17T12:50:37.238000Z
2019-07-17T12:50:40.238000Z,35.73664,-117.49978,21.03,1.77,20190717,2019-07-17T12:50:40.238000Z
2019-07-17T12:50:42.318000Z,35.68778,-117.48093,5.7,1.45,20190717,2019-07-17T12:50:42.318000Z
2019-07-17T12:51:08.319000Z,35.80747,-117.61593,6.96,0.83,20190717,2019-07-17T12:51:08.319000Z
2019-07-17T12:51:15.983000Z,35.59701,-117.41172,5.16,0.69,20190717,2019-07-17T12:51:15.983000Z
2019-07-17T12:51:31.126000Z,35.9612,-117.32095,9.26,1.28,20190717,2019-07-17T12:51:31.126000Z
2019-07-17T12:51:31.528000Z,35.75387,-117.43714,10.97,1.22,20190717,2019-07-17T12:51:31.528000Z
2019-07-17T12:51:56.922000Z,35.75385,-117.55315,18.59,0.64,20190717,2019-07-17T12:51:56.922000Z
2019-07-17T12:52:05.019000Z,35.92404,-117.65073,3.79,0.44,20190717,2019-07-17T12:52:05.019000Z
2019-07-17T12:52:28.614000Z,35.56245,-117.84241,7.17,0.32,20190717,2019-07-17T12:52:28.614000Z
2019-07-17T12:52:28.753000Z,35.80386,-117.67061,0.0,0.27,20190717,2019-07-17T12:52:28.753000Z
2019-07-17T12:52:33.874000Z,35.62913,-117.47053,4.84,0.65,20190717,2019-07-17T12:52:33.874000Z
2019-07-17T12:52:41.498000Z,35.66863,-117.57123,3.99,0.39,20190717,2019-07-17T12:52:41.498000Z
2019-07-17T12:53:01.871000Z,35.80219,-117.55524,6.14,0.51,20190717,2019-07-17T12:53:01.871000Z
2019-07-17T12:53:02.010000Z,35.65317,-117.53049,7.67,0.51,20190717,2019-07-17T12:53:02.010000Z
2019-07-17T12:53:17.901000Z,35.24139,-117.85303,0.0,1.1,20190717,2019-07-17T12:53:17.901000Z
2019-07-17T12:53:19.374000Z,35.91406,-117.76437,0.0,0.95,20190717,2019-07-17T12:53:19.374000Z
2019-07-17T12:53:21.580000Z,36.04612,-117.80964,2.12,0.96,20190717,2019-07-17T12:53:21.580000Z
2019-07-17T12:53:54.137000Z,35.91419,-117.68162,6.25,1.51,20190717,2019-07-17T12:53:54.137000Z
2019-07-17T12:54:33.529000Z,35.6053,-117.47425,7.08,0.5,20190717,2019-07-17T12:54:33.529000Z
2019-07-17T12:54:45.310000Z,36.19928,-117.6758,0.0,0.69,20190717,2019-07-17T12:54:45.310000Z
2019-07-17T12:54:47.583000Z,35.63854,-117.486,5.87,0.37,20190717,2019-07-17T12:54:47.583000Z
2019-07-17T12:54:55.528000Z,35.61879,-117.4586,6.22,0.3,20190717,2019-07-17T12:54:55.528000Z
2019-07-17T12:55:11.908000Z,35.72858,-117.60942,1.07,0.28,20190717,2019-07-17T12:55:11.908000Z
2019-07-17T12:55:21.889000Z,35.93418,-117.75744,0.0,0.55,20190717,2019-07-17T12:55:21.889000Z
2019-07-17T12:55:46.021000Z,35.90149,-117.5901,0.0,0.85,20190717,2019-07-17T12:55:46.021000Z
2019-07-17T12:55:57.304000Z,35.57932,-117.49474,9.78,1.44,20190717,2019-07-17T12:55:57.304000Z
2019-07-17T12:56:31.556000Z,35.85913,-117.66502,4.47,0.37,20190717,2019-07-17T12:56:31.556000Z
2019-07-17T12:56:37.579000Z,36.12614,-117.86189,0.0,0.86,20190717,2019-07-17T12:56:37.579000Z
2019-07-17T12:56:51.117000Z,36.26022,-117.85499,16.42,1.12,20190717,2019-07-17T12:56:51.117000Z
2019-07-17T12:57:06.367000Z,35.55194,-117.55745,0.0,0.47,20190717,2019-07-17T12:57:06.367000Z
2019-07-17T12:57:25.757000Z,35.60797,-117.38677,3.24,0.3,20190717,2019-07-17T12:57:25.757000Z
2019-07-17T12:57:33.191000Z,35.93037,-117.67401,5.52,3.05,20190717,2019-07-17T12:57:33.191000Z
2019-07-17T12:58:25.448000Z,35.65011,-117.46785,10.13,1.35,20190717,2019-07-17T12:58:25.448000Z
2019-07-17T12:59:22.450000Z,35.92141,-117.68969,5.69,1.17,20190717,2019-07-17T12:59:22.450000Z
2019-07-17T12:59:28.399000Z,35.2979,-117.47544,0.0,0.94,20190717,2019-07-17T12:59:28.399000Z
2019-07-17T12:59:58.925000Z,35.34246,-117.97764,0.0,1.08,20190717,2019-07-17T12:59:58.925000Z
2019-07-17T13:00:03.729000Z,36.13169,-117.91623,8.04,1.18,20190717,2019-07-17T13:00:03.729000Z
2019-07-17T13:00:11.338000Z,35.50235,-117.25979,1.78,0.76,20190717,2019-07-17T13:00:11.338000Z
2019-07-17T13:00:33.621000Z,35.64512,-117.45356,10.62,0.44,20190717,2019-07-17T13:00:33.621000Z
2019-07-17T13:00:46.590000Z,35.61614,-117.44154,4.87,1.04,20190717,2019-07-17T13:00:46.590000Z
2019-07-17T13:00:56.289000Z,35.71756,-118.01339,0.0,0.95,20190717,2019-07-17T13:00:56.289000Z
2019-07-17T13:01:00.043000Z,35.58194,-117.65504,0.0,0.68,20190717,2019-07-17T13:01:00.043000Z
2019-07-17T13:01:08.443000Z,35.76399,-117.48239,0.59,0.57,20190717,2019-07-17T13:01:08.443000Z
2019-07-17T13:01:17.331000Z,35.63363,-117.44863,0.0,0.22,20190717,2019-07-17T13:01:17.331000Z
2019-07-17T13:01:21.789000Z,35.61537,-117.3986,4.06,0.34,20190717,2019-07-17T13:01:21.789000Z
2019-07-17T13:01:34.829000Z,36.12855,-117.81806,4.49,1.26,20190717,2019-07-17T13:01:34.829000Z
2019-07-17T13:01:59.981000Z,35.91394,-117.53457,10.23,0.82,20190717,2019-07-17T13:01:59.981000Z
2019-07-17T13:02:02.061000Z,35.93082,-117.67786,0.13,0.8,20190717,2019-07-17T13:02:02.061000Z
2019-07-17T13:02:26.679000Z,35.66599,-117.49663,7.06,0.84,20190717,2019-07-17T13:02:26.679000Z
2019-07-17T13:02:44.316000Z,35.68488,-117.51268,3.48,0.75,20190717,2019-07-17T13:02:44.316000Z
2019-07-17T13:02:59.929000Z,35.77929,-117.52675,5.25,0.6,20190717,2019-07-17T13:02:59.929000Z
2019-07-17T13:03:20.865000Z,36.23941,-117.89787,0.0,0.82,20190717,2019-07-17T13:03:20.865000Z
2019-07-17T13:03:21.342000Z,35.66146,-117.51768,12.44,0.5,20190717,2019-07-17T13:03:21.342000Z
2019-07-17T13:03:32.212000Z,35.87716,-117.60408,6.51,0.59,20190717,2019-07-17T13:03:32.212000Z
2019-07-17T13:03:47.706000Z,35.96695,-117.22573,24.22,0.76,20190717,2019-07-17T13:03:47.706000Z
2019-07-17T13:03:48.753000Z,35.63325,-117.47525,7.46,0.5,20190717,2019-07-17T13:03:48.753000Z
2019-07-17T13:04:08.120000Z,35.80213,-117.70975,0.0,0.12,20190717,2019-07-17T13:04:08.120000Z
2019-07-17T13:04:16.094000Z,35.98233,-117.77013,7.4,-0.07,20190717,2019-07-17T13:04:16.094000Z
2019-07-17T13:04:20.842000Z,35.60228,-117.49121,11.22,0.65,20190717,2019-07-17T13:04:20.842000Z
2019-07-17T13:04:31.959000Z,35.83808,-117.59274,4.02,0.05,20190717,2019-07-17T13:04:31.959000Z
2019-07-17T13:04:41.652000Z,35.9704,-117.55859,0.0,0.24,20190717,2019-07-17T13:04:41.652000Z
2019-07-17T13:04:48.973000Z,35.65835,-117.52056,11.87,0.49,20190717,2019-07-17T13:04:48.973000Z
2019-07-17T13:04:57.239000Z,35.67481,-117.53631,5.24,0.44,20190717,2019-07-17T13:04:57.239000Z
2019-07-17T13:05:07.624000Z,35.61275,-117.46201,3.75,-0.28,20190717,2019-07-17T13:05:07.624000Z
2019-07-17T13:05:13.082000Z,36.02383,-117.78071,0.29,0.19,20190717,2019-07-17T13:05:13.082000Z
2019-07-17T13:05:17.438000Z,35.62234,-117.36079,0.0,0.31,20190717,2019-07-17T13:05:17.438000Z
