event_id,event_seq,source_day,original_ot_str,original_lat,original_lon,original_dep,original_mag,phase_file,batch_index,batch_label,original_ot,was_selected,hypodd_original_ot_str,hypodd_original_lat,hypodd_original_lon,hypodd_original_dep,hypodd_original_mag,hypodd_original_time_abs_diff_s,reloc_ot_str,reloc_lat,reloc_lon,reloc_dep,reloc_mag,reloc_time_abs_diff_s,was_relocated,horizontal_shift_km,depth_change_km,day
3502,137532,20190725,2019-07-25T12:46:07.306000Z,35.56049,-117.37734,5.23,1.2,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:46:07.306000Z,True,,,,,,,,,,,,,False,,,
3503,137533,20190725,2019-07-25T12:46:42.189000Z,35.98953,-117.88413,5.9,0.51,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:46:42.189000Z,True,,,,,,,,,,,,,False,,,
3504,137534,20190725,2019-07-25T12:46:48.773000Z,35.38636,-117.22738,1.66,0.37,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:46:48.773000Z,True,,,,,,,,,,,,,False,,,
3511,137541,20190725,2019-07-25T12:48:29.369000Z,35.6804,-117.47081,10.24,0.65,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:48:29.369000Z,True,,,,,,,,,,,,,False,,,
3512,137542,20190725,2019-07-25T12:48:46.026000Z,35.81306,-117.64471,12.29,0.3,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:48:46.026000Z,True,,,,,,,,,,,,,False,,,
3514,137544,20190725,2019-07-25T12:49:05.579000Z,36.09461,-117.91593,0.0,0.21,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:49:05.579000Z,True,,,,,,,,,,,,,False,,,
3516,137546,20190725,2019-07-25T12:49:40.565000Z,35.68029,-117.45155,4.64,0.23,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:49:40.565000Z,True,,,,,,,,,,,,,False,,,
3519,137549,20190725,2019-07-25T12:49:51.658000Z,35.65115,-117.44182,11.65,0.47,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:49:51.658000Z,True,,,,,,,,,,,,,False,,,
3522,137552,20190725,2019-07-25T12:51:30.966000Z,35.85204,-117.06325,5.13,0.7,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:51:30.966000Z,True,,,,,,,,,,,,,False,,,
3524,137554,20190725,2019-07-25T12:52:14.086000Z,36.00117,-117.83964,0.0,0.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:52:14.086000Z,True,,,,,,,,,,,,,False,,,
3526,137556,20190725,2019-07-25T12:52:53.883000Z,35.83536,-117.52153,0.0,0.56,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:52:53.883000Z,True,2019-07-25T12:52:53.880000Z,35.8354,-117.5215,1.0,0.56,0.003,,,,,,,False,,,
3529,137559,20190725,2019-07-25T12:53:40.513000Z,35.54071,-117.42934,6.55,0.82,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:53:40.513000Z,True,,,,,,,,,,,,,False,,,
3532,137562,20190725,2019-07-25T12:54:12.478000Z,35.41079,-117.96601,0.0,0.69,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:54:12.478000Z,True,,,,,,,,,,,,,False,,,
3534,137564,20190725,2019-07-25T12:54:39.469000Z,35.60425,-117.60864,3.28,0.76,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:54:39.469000Z,True,,,,,,,,,,,,,False,,,
3537,137567,20190725,2019-07-25T12:55:09.075000Z,35.69545,-117.49428,11.64,0.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:55:09.075000Z,True,,,,,,,,,,,,,False,,,
3539,137569,20190725,2019-07-25T12:55:28.807000Z,35.69206,-117.72315,1.23,0.43,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:55:28.807000Z,True,2019-07-25T12:55:28.800000Z,35.692101,-117.723198,1.23,0.43,0.007,,,,,,,False,,,
3546,137576,20190725,2019-07-25T12:58:14.929000Z,35.90564,-117.58758,0.0,0.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:58:14.929000Z,True,,,,,,,,,,,,,False,,,
3549,137579,20190725,2019-07-25T12:59:03.830000Z,35.94561,-117.28051,6.31,0.87,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:59:03.830000Z,True,,,,,,,,,,,,,False,,,
3551,137581,20190725,2019-07-25T12:59:30.619000Z,36.0792,-117.84989,4.94,0.7,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:59:30.619000Z,True,,,,,,,,,,,,,False,,,
3552,137582,20190725,2019-07-25T12:59:54.475000Z,35.79228,-117.55063,7.02,0.1,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T12:59:54.475000Z,True,,,,,,,,,,,,,False,,,
3555,137585,20190725,2019-07-25T13:00:23.864000Z,35.84322,-117.60849,0.0,0.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:00:23.864000Z,True,2019-07-25T13:00:23.860000Z,35.843201,-117.608498,1.0,0.19,0.004,,,,,,,False,,,
3557,137587,20190725,2019-07-25T13:00:52.691000Z,35.69697,-117.52489,30.0,0.8,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:00:52.691000Z,True,,,,,,,,,,,,,False,,,
3562,137592,20190725,2019-07-25T13:01:36.638000Z,36.18144,-117.90008,1.63,0.74,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:01:36.638000Z,True,,,,,,,,,,,,,False,,,
3563,137593,20190725,2019-07-25T13:01:40.892000Z,35.90279,-117.71001,12.24,0.64,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:01:40.892000Z,True,,,,,,,,,,,,,False,,,
3565,137595,20190725,2019-07-25T13:02:05.622000Z,35.64394,-117.49431,4.32,0.11,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:02:05.622000Z,True,2019-07-25T13:02:10.020000Z,36.094501,-117.777,1.0,0.67,4.398,,,,,,,False,,,
3566,137596,20190725,2019-07-25T13:02:10.022000Z,36.09455,-117.77704,0.0,0.67,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:02:10.022000Z,True,,,,,,,,,,,,,False,,,
3567,137597,20190725,2019-07-25T13:02:11.525000Z,35.96918,-117.62652,15.87,0.38,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:02:11.525000Z,True,,,,,,,,,,,,,False,,,
3569,137599,20190725,2019-07-25T13:02:25.418000Z,35.66025,-117.50167,5.85,0.35,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:02:25.418000Z,True,,,,,,,,,,,,,False,,,
3571,137601,20190725,2019-07-25T13:02:43.455000Z,35.68274,-117.36121,0.39,0.37,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:02:43.455000Z,True,,,,,,,,,,,,,False,,,
3573,137603,20190725,2019-07-25T13:03:03.246000Z,36.16966,-117.54066,0.0,0.47,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:03:03.246000Z,True,,,,,,,,,,,,,False,,,
3574,137604,20190725,2019-07-25T13:03:04.433000Z,35.6758,-117.46977,10.17,0.47,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:03:04.433000Z,True,,,,,,,,,,,,,False,,,
3578,137608,20190725,2019-07-25T13:03:46.445000Z,35.63034,-117.44951,6.13,0.07,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:03:46.445000Z,True,,,,,,,,,,,,,False,,,
3579,137609,20190725,2019-07-25T13:03:58.077000Z,35.35164,-118.01151,2.96,1.06,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:03:58.077000Z,True,,,,,,,,,,,,,False,,,
3581,137611,20190725,2019-07-25T13:04:11.960000Z,35.6443,-117.45355,6.88,0.99,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:04:11.960000Z,True,,,,,,,,,,,,,False,,,
3586,137616,20190725,2019-07-25T13:05:46.905000Z,36.15595,-117.86129,4.29,0.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:05:46.905000Z,True,,,,,,,,,,,,,False,,,
3589,137619,20190725,2019-07-25T13:06:14.040000Z,35.59471,-117.42228,5.52,0.68,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:06:14.040000Z,True,,,,,,,,,,,,,False,,,
3590,137620,20190725,2019-07-25T13:06:27.015000Z,35.375,-117.43658,0.0,0.26,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:06:27.015000Z,True,,,,,,,,,,,,,False,,,
3591,137621,20190725,2019-07-25T13:06:28.608000Z,35.93635,-117.64517,16.6,0.32,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:06:28.608000Z,True,,,,,,,,,,,,,False,,,
3593,137623,20190725,2019-07-25T13:07:01.439000Z,35.75891,-117.56737,4.78,0.76,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:07:01.439000Z,True,,,,,,,,,,,,,False,,,
3594,137624,20190725,2019-07-25T13:07:23.288000Z,36.04879,-117.54765,29.19,0.65,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:07:23.288000Z,True,,,,,,,,,,,,,False,,,
3598,137628,20190725,2019-07-25T13:08:01.531000Z,35.68219,-117.52177,9.48,0.24,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:08:01.531000Z,True,,,,,,,,,,,,,False,,,
3600,137630,20190725,2019-07-25T13:08:22.868000Z,35.71216,-117.26574,0.0,0.85,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:08:22.868000Z,True,,,,,,,,,,,,,False,,,
3602,137632,20190725,2019-07-25T13:08:40.019000Z,35.73811,-117.50555,6.78,0.32,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:08:40.019000Z,True,,,,,,,,,,,,,False,,,
3604,137634,20190725,2019-07-25T13:09:25.587000Z,35.47456,-117.56936,0.0,0.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:09:25.587000Z,True,,,,,,,,,,,,,False,,,
3609,137639,20190725,2019-07-25T13:10:30.459000Z,35.8765,-117.47551,7.23,0.06,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:10:30.459000Z,True,,,,,,,,,,,,,False,,,
3612,137642,20190725,2019-07-25T13:10:49.623000Z,35.60789,-117.42749,6.55,0.3,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:10:49.623000Z,True,,,,,,,,,,,,,False,,,
3614,137644,20190725,2019-07-25T13:11:12.233000Z,35.60542,-117.62044,2.61,0.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:11:12.233000Z,True,2019-07-25T13:11:13.270000Z,36.080799,-117.620201,0.05,0.8,1.037,,,,,,,False,,,
3615,137645,20190725,2019-07-25T13:11:13.279000Z,36.08081,-117.62022,0.05,0.8,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:11:13.279000Z,True,,,,,,,,,,,,,False,,,
3616,137646,20190725,2019-07-25T13:11:28.448000Z,35.56714,-117.54798,0.0,-0.18,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:11:28.448000Z,True,,,,,,,,,,,,,False,,,
3624,137654,20190725,2019-07-25T13:13:25.721000Z,35.9159,-117.72012,5.14,0.62,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:13:25.721000Z,True,,,,,,,,,,,,,False,,,
3629,137659,20190725,2019-07-25T13:14:41.169000Z,35.7976,-117.55474,0.0,0.23,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:14:41.169000Z,True,2019-07-25T13:14:41.160000Z,35.7976,-117.554703,1.0,0.23,0.009,,,,,,,False,,,
3632,137662,20190725,2019-07-25T13:15:16.681000Z,35.63699,-117.39604,7.14,0.32,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:15:16.681000Z,True,,,,,,,,,,,,,False,,,
3637,137667,20190725,2019-07-25T13:17:03.715000Z,36.07718,-117.80133,2.26,0.92,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:17:03.715000Z,True,,,,,,,,,,,,,False,,,
3640,137670,20190725,2019-07-25T13:17:56.836000Z,36.05759,-116.99895,7.88,0.75,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:17:56.836000Z,True,,,,,,,,,,,,,False,,,
3641,137671,20190725,2019-07-25T13:18:25.415000Z,36.05911,-117.65886,0.0,0.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:18:25.415000Z,True,2019-07-25T13:18:25.410000Z,36.059101,-117.658897,1.0,0.55,0.005,,,,,,,False,,,
3642,137672,20190725,2019-07-25T13:18:52.283000Z,35.77518,-117.72346,15.65,0.48,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:18:52.283000Z,True,,,,,,,,,,,,,False,,,
3644,137674,20190725,2019-07-25T13:19:06.222000Z,35.62093,-117.42872,11.95,0.93,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:19:06.222000Z,True,,,,,,,,,,,,,False,,,
3650,137680,20190725,2019-07-25T13:20:43.811000Z,36.11231,-117.84488,5.99,0.6,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:20:43.811000Z,True,,,,,,,,,,,,,False,,,
3651,137681,20190725,2019-07-25T13:20:59.370000Z,35.93053,-117.75623,19.61,0.15,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:20:59.370000Z,True,,,,,,,,,,,,,False,,,
3652,137682,20190725,2019-07-25T13:20:59.741000Z,36.01259,-118.01493,0.0,0.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:20:59.741000Z,True,2019-07-25T13:21:09.710000Z,36.0555,-117.639198,10.01,0.3,9.969,,,,,,,False,,,
3656,137686,20190725,2019-07-25T13:21:48.823000Z,35.5742,-117.57496,0.0,0.3,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:21:48.823000Z,True,,,,,,,,,,,,,False,,,
3659,137689,20190725,2019-07-25T13:22:26.605000Z,35.59007,-117.42831,0.0,0.29,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:22:26.605000Z,True,,,,,,,,,,,,,False,,,
3664,137694,20190725,2019-07-25T13:23:22.219000Z,35.61599,-117.27491,6.01,0.6,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:23:22.219000Z,True,,,,,,,,,,,,,False,,,
3665,137695,20190725,2019-07-25T13:23:33.579000Z,35.82154,-117.79636,7.11,0.91,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:23:33.579000Z,True,,,,,,,,,,,,,False,,,
3666,137696,20190725,2019-07-25T13:23:49.372000Z,35.62403,-117.46955,8.74,-0.11,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:23:49.372000Z,True,,,,,,,,,,,,,False,,,
3667,137697,20190725,2019-07-25T13:23:53.739000Z,35.50409,-117.34239,30.0,0.52,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:23:53.739000Z,True,,,,,,,,,,,,,False,,,
3669,137699,20190725,2019-07-25T13:24:33.224000Z,36.02383,-117.65015,0.16,-0.03,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:24:33.224000Z,True,,,,,,,,,,,,,False,,,
3670,137700,20190725,2019-07-25T13:24:39.933000Z,35.64922,-117.4471,11.31,0.41,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:24:39.933000Z,True,,,,,,,,,,,,,False,,,
3674,137704,20190725,2019-07-25T13:25:37.162000Z,35.64014,-117.41221,3.4,-0.26,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:25:37.162000Z,True,,,,,,,,,,,,,False,,,
3677,137707,20190725,2019-07-25T13:26:20.394000Z,35.81574,-117.59751,0.0,0.86,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:26:20.394000Z,True,2019-07-25T13:26:20.390000Z,35.815701,-117.597504,1.0,0.86,0.004,,,,,,,False,,,
3680,137710,20190725,2019-07-25T13:27:20.543000Z,35.68282,-117.35652,11.44,0.32,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:27:20.543000Z,True,,,,,,,,,,,,,False,,,
3681,137711,20190725,2019-07-25T13:27:23.333000Z,35.2414,-117.35168,0.0,0.86,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:27:23.333000Z,True,,,,,,,,,,,,,False,,,
3687,137717,20190725,2019-07-25T13:28:31.879000Z,36.13156,-117.36089,0.0,0.22,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:28:31.879000Z,True,,,,,,,,,,,,,False,,,
3688,137718,20190725,2019-07-25T13:28:33.367000Z,35.61861,-117.43182,2.24,0.29,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:28:33.367000Z,True,,,,,,,,,,,,,False,,,
3690,137720,20190725,2019-07-25T13:28:55.961000Z,36.26026,-117.8385,30.0,1.63,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:28:55.961000Z,True,,,,,,,,,,,,,False,,,
3691,137721,20190725,2019-07-25T13:29:33.090000Z,35.90335,-117.65608,0.0,-0.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:29:33.090000Z,True,,,,,,,,,,,,,False,,,
3692,137722,20190725,2019-07-25T13:29:38.937000Z,35.84548,-117.61028,0.0,0.89,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:29:38.937000Z,True,,,,,,,,,,,,,False,,,
3693,137723,20190725,2019-07-25T13:29:50.263000Z,35.67745,-117.67497,0.0,0.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:29:50.263000Z,True,,,,,,,,,,,,,False,,,
3698,137728,20190725,2019-07-25T13:32:14.139000Z,35.56813,-117.49734,7.81,0.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:32:14.139000Z,True,,,,,,,,,,,,,False,,,
3699,137729,20190725,2019-07-25T13:32:30.987000Z,36.07498,-117.83984,0.0,0.13,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:32:30.987000Z,True,,,,,,,,,,,,,False,,,
3701,137731,20190725,2019-07-25T13:32:53.042000Z,35.69862,-117.33253,0.0,0.35,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:32:53.042000Z,True,,,,,,,,,,,,,False,,,
3702,137732,20190725,2019-07-25T13:32:54.206000Z,35.97843,-117.43328,19.38,0.52,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:32:54.206000Z,True,,,,,,,,,,,,,False,,,
3703,137733,20190725,2019-07-25T13:32:58.822000Z,35.91846,-117.68811,0.0,0.49,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:32:58.822000Z,True,,,,,,,,,,,,,False,,,
3705,137735,20190725,2019-07-25T13:34:26.043000Z,35.89459,-117.67356,3.88,0.11,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:34:26.043000Z,True,,,,,,,,,,,,,False,,,
3708,137738,20190725,2019-07-25T13:34:52.985000Z,35.83101,-117.647,2.59,-0.1,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:34:52.985000Z,True,,,,,,,,,,,,,False,,,
3709,137739,20190725,2019-07-25T13:35:07.999000Z,36.06191,-117.83413,3.03,-0.13,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:35:07.999000Z,True,,,,,,,,,,,,,False,,,
