datetime,lat,lon,dep,mag,time_rel_days,time_rel_sec,radial_distance_km,depth_rel_km,abs_depth_rel_km,is_post,is_pre,mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,sequence_id,mag_threshold_label
2025-12-11 08:14:46.270000+00:00,40.987524,142.092594,55.51,2.4,2.749723263888889,237576.09,16.758365794809773,2.049999999999997,2.049999999999997,True,False,M2,50.0,90.0,all,,733198,all
2025-12-11 08:31:41.520000+00:00,40.892334,142.586979,36.29,1.3,2.7614738425925927,238591.34,26.250322880195338,-17.17,17.17,True,False,M2,50.0,90.0,all,,733199,all
2025-12-11 08:34:15.600000+00:00,41.115723,142.839453,23.59,1.0,2.763257175925926,238745.42,48.970207132668506,-29.87,29.87,True,False,M2,50.0,90.0,all,,733200,all
2025-12-11 08:47:07.140000+00:00,41.200077,142.620605,34.68,1.0,2.7721870370370367,239516.96,37.98515074047658,-18.78,18.78,True,False,M2,50.0,90.0,all,,733201,all
2025-12-11 08:56:23.990000+00:00,41.115662,142.847152,23.85,1.0,2.7786320601851853,240073.81,49.575798212704704,-29.61,29.61,True,False,M2,50.0,90.0,all,,733202,all
2025-12-11 08:57:15.730000+00:00,41.088066,142.813525,9.77,3.4,2.779230902777777,240125.55,45.94033374812549,-43.69,43.69,True,False,M2,50.0,90.0,all,,733203,all
2025-12-11 09:33:29.030000+00:00,41.101807,142.636491,35.15,1.7,2.8043848379629632,242298.85,32.723109233201505,-18.31,18.31,True,False,M2,50.0,90.0,all,,733204,all
2025-12-11 10:19:29.340000+00:00,41.089478,142.532422,38.44,1.3,2.8363328703703705,245059.16,24.50658215124068,-15.020000000000003,15.020000000000003,True,False,M2,50.0,90.0,all,,733205,all
2025-12-11 10:37:58.340000+00:00,40.796102,142.47819,40.84,1.2,2.8491685185185185,246168.16,24.650327657507884,-12.619999999999996,12.619999999999996,True,False,M2,50.0,90.0,all,,733206,all
2025-12-11 11:00:17.930000+00:00,40.98151,142.107129,55.24,2.4,2.8646730324074072,247507.75,15.46440163435656,1.7800000000000011,1.7800000000000011,True,False,M2,50.0,90.0,all,,733207,all
2025-12-11 11:30:21.470000+00:00,40.781799,142.175228,53.46,2.9,2.8855473379629637,249311.29,22.6735004489213,0.0,0.0,True,False,M2,50.0,90.0,all,,733208,all
2025-12-11 11:38:25.490000+00:00,40.786369,142.176237,49.78,0.8,2.8911494212962965,249795.31,22.17797847337084,-3.68,3.68,True,False,M2,50.0,90.0,all,,733209,all
2025-12-11 11:51:59.500000+00:00,41.190214,142.544417,37.91,1.3,2.900570833333333,250609.32,32.77559632137959,-15.550000000000004,15.550000000000004,True,False,M2,50.0,90.0,all,,733210,all
2025-12-11 12:42:58.450000+00:00,41.385116,142.300635,50.75,1.2,2.935975347222222,253668.27,46.58515647379464,-2.710000000000001,2.710000000000001,True,False,M2,50.0,90.0,all,,733211,all
2025-12-11 12:56:49.560000+00:00,40.991797,142.706266,30.49,1.7,2.945594675925926,254499.38,35.04120824510553,-22.97,22.97,True,False,M2,50.0,90.0,all,,733212,all
2025-12-11 13:17:04.620000+00:00,41.044902,142.143066,49.96,0.7,2.9596578703703704,255714.44,15.132087799970249,-3.5,3.5,True,False,M2,50.0,90.0,all,,733213,all
2025-12-11 13:25:16.700000+00:00,41.053866,142.487093,40.44,1.3,2.9653532407407406,256206.52,19.1787153301048,-13.020000000000003,13.020000000000003,True,False,M2,50.0,90.0,all,,733214,all
2025-12-11 13:27:59.980000+00:00,40.769735,142.544336,34.19,1.1,2.967243055555556,256369.8,30.56193448500201,-19.270000000000003,19.270000000000003,True,False,M2,50.0,90.0,all,,733215,all
2025-12-11 14:01:45.670000+00:00,41.17924,142.58431,40.37,1.3,2.990688541666666,258395.49,34.18661579765289,-13.090000000000003,13.090000000000003,True,False,M2,50.0,90.0,all,,733216,all
2025-12-11 14:10:12.320000+00:00,41.094458,142.816618,9.93,2.5,2.9965525462962965,258902.14,46.39970763477828,-43.53,43.53,True,False,M2,50.0,90.0,all,,733217,all
2025-12-11 14:20:55.580000+00:00,41.059554,142.478418,41.7,1.7,3.003997685185185,259545.4,18.89466340259836,-11.759999999999998,11.759999999999998,True,False,M2,50.0,90.0,all,,733218,all
2025-12-11 14:23:36.290000+00:00,41.166878,142.595264,36.92,1.2,3.0058577546296297,259706.11,33.937319722953966,-16.54,16.54,True,False,M2,50.0,90.0,all,,733219,all
2025-12-11 14:55:41.320000+00:00,40.804797,142.641211,39.53,2.6,3.0281381944444448,261631.14,34.538117833415775,-13.93,13.93,True,False,M2,50.0,90.0,all,,733220,all
2025-12-11 15:22:24.350000+00:00,41.064807,142.489225,41.1,1.7,3.046691782407408,263234.17,19.97265828117158,-12.36,12.36,True,False,M2,50.0,90.0,all,,733221,all
2025-12-11 15:34:14.590000+00:00,40.865035,142.781706,33.84,1.1,3.0549121527777774,263944.41,42.80405302286472,-19.62,19.62,True,False,M2,50.0,90.0,all,,733222,all
2025-12-11 16:08:37.820000+00:00,41.203727,142.557601,36.46,1.2,3.0787921296296297,266007.64,34.6345205494398,-17.0,17.0,True,False,M2,50.0,90.0,all,,733223,all
2025-12-11 16:17:53.150000+00:00,40.760181,142.558984,37.87,2.1,3.085219560185185,266562.97,32.184087944728965,-15.590000000000003,15.590000000000003,True,False,M2,50.0,90.0,all,,733224,all
2025-12-11 16:54:15.830000+00:00,41.062679,142.479004,44.49,1.3,3.110482060185185,268745.65,19.128079348593975,-8.969999999999999,8.969999999999999,True,False,M2,50.0,90.0,all,,733225,all
2025-12-11 17:11:02.900000+00:00,40.796855,142.479688,38.53,1.3,3.122137962962962,269752.72,24.66720442759071,-14.93,14.93,True,False,M2,50.0,90.0,all,,733226,all
2025-12-11 17:28:24.880000+00:00,41.110238,142.097705,54.38,1.9,3.134197916666667,270794.7,22.73950218698618,0.9200000000000016,0.9200000000000016,True,False,M2,50.0,90.0,all,,733227,all
2025-12-11 17:31:33.060000+00:00,41.297074,142.678141,33.02,1.5,3.136375925925926,270982.88,49.07995310163162,-20.44,20.44,True,False,M2,50.0,90.0,all,,733228,all
2025-12-11 17:42:48.240000+00:00,41.027315,142.339144,48.66,1.0,3.1441905092592592,271658.06,7.936124895882742,-4.800000000000004,4.800000000000004,True,False,M2,50.0,90.0,all,,733229,all
2025-12-11 17:44:07.440000+00:00,41.185669,142.587126,40.34,1.3,3.145107175925926,271737.26,34.85301487333987,-13.119999999999996,13.119999999999996,True,False,M2,50.0,90.0,all,,733230,all
2025-12-11 18:23:07.240000+00:00,41.071493,142.533398,41.51,1.0,3.1721881944444443,274077.06,23.52040297725893,-11.950000000000005,11.950000000000005,True,False,M2,50.0,90.0,all,,733231,all
2025-12-11 18:23:56.480000+00:00,40.978471,142.483154,41.22,1.4,3.172758101851852,274126.3,16.25495580312296,-12.240000000000002,12.240000000000002,True,False,M2,50.0,90.0,all,,733232,all
2025-12-11 18:39:39.760000+00:00,41.088713,142.535433,39.12,1.9,3.1836756944444446,275069.58,24.66942181537879,-14.340000000000003,14.340000000000003,True,False,M2,50.0,90.0,all,,733233,all
2025-12-11 19:19:52.380000+00:00,40.789437,142.595931,37.68,1.7,3.211599537037037,277482.2,32.35941152456927,-15.78,15.78,True,False,M2,50.0,90.0,all,,733234,all
2025-12-11 19:23:48.920000+00:00,41.211882,142.743376,31.86,1.2,3.2143372685185185,277718.74,46.77981387619266,-21.6,21.6,True,False,M2,50.0,90.0,all,,733235,all
2025-12-11 19:51:22.800000+00:00,40.821195,142.298161,44.4,0.7,3.233479398148148,279372.62,16.141970173932123,-9.060000000000002,9.060000000000002,True,False,M2,50.0,90.0,all,,733236,all
2025-12-11 20:10:40.480000+00:00,41.200647,142.732243,29.41,1.4,3.246878472222222,280530.3,45.29795540021262,-24.05,24.05,True,False,M2,50.0,90.0,all,,733237,all
2025-12-11 20:19:50.840000+00:00,40.766939,142.560872,33.73,1.3,3.253248379629629,281080.66,31.766238219025382,-19.730000000000004,19.730000000000004,True,False,M2,50.0,90.0,all,,733238,all
2025-12-11 21:19:15.360000+00:00,41.065535,142.492204,41.82,1.8,3.294504398148148,284645.18,20.226064177692244,-11.64,11.64,True,False,M2,50.0,90.0,all,,733239,all
2025-12-11 21:25:19.560000+00:00,41.181913,142.290446,48.9,1.7,3.298719675925926,285009.38,23.98186222479575,-4.560000000000002,4.560000000000002,True,False,M2,50.0,90.0,all,,733240,all
,41.281702,142.409473,46.76,1.1,3.3066761574074075,285696.82,36.47242330632683,-6.700000000000003,6.700000000000003,True,False,M2,50.0,90.0,all,,733241,all
2025-12-11 22:28:38.320000+00:00,41.262142,142.171484,52.12,2.3,3.342686805555556,288808.14,34.37354986574199,-1.3400000000000034,1.3400000000000034,True,False,M2,50.0,90.0,all,,733242,all
2025-12-11 22:57:31.200000+00:00,40.742708,142.128792,53.07,1.1,3.3627432870370373,290541.02,28.32177528697165,-0.3900000000000005,0.3900000000000005,True,False,M2,50.0,90.0,all,,733243,all
2025-12-11 23:07:29.040000+00:00,41.100688,142.823047,26.85,1.6,3.369662731481481,291138.86,47.12632479938126,-26.61,26.61,True,False,M2,50.0,90.0,all,,733244,all
2025-12-11 23:47:27.400000+00:00,41.202421,142.547852,39.41,1.4,3.397421527777777,293537.22,33.99937168748795,-14.050000000000004,14.050000000000004,True,False,M2,50.0,90.0,all,,733245,all
2025-12-11 23:53:13.400000+00:00,41.121659,142.804183,27.97,1.1,3.401426157407407,293883.22,46.43848948896998,-25.49,25.49,True,False,M2,50.0,90.0,all,,733246,all
2025-12-12 00:19:37.600000+00:00,41.189445,142.60306,40.71,2.2,3.4197618055555554,295467.42,36.10573635042159,-12.75,12.75,True,False,M2,50.0,90.0,all,,733247,all
2025-12-12 00:38:58.550000+00:00,40.809237,142.468929,37.01,1.0,3.433198726851852,296628.37,23.031788465561814,-16.450000000000003,16.450000000000003,True,False,M2,50.0,90.0,all,,733248,all
2025-12-12 01:42:00.170000+00:00,40.992887,142.716992,31.16,1.8,3.476967476851852,300409.99,35.94821698778492,-22.3,22.3,True,False,M2,50.0,90.0,all,,733249,all
2025-12-12 01:49:24.180000+00:00,41.028756,142.532943,42.31,1.3,3.4821064814814813,300854.0,21.52370902477984,-11.15,11.15,True,False,M2,50.0,90.0,all,,733250,all
2025-12-12 01:52:19.150000+00:00,41.059322,142.457536,41.97,1.1,3.484131597222222,301028.97,17.441660013822574,-11.490000000000002,11.490000000000002,True,False,M2,50.0,90.0,all,,733251,all
2025-12-12 01:55:23.700000+00:00,40.999023,142.253369,49.77,1.5,3.486267592592593,301213.52,4.780878330759279,-3.6899999999999977,3.6899999999999977,True,False,M2,50.0,90.0,all,,733252,all
2025-12-12 02:10:31.470000+00:00,40.755636,142.621419,33.03,1.1,3.4967741898148144,302121.29,36.38932105748035,-20.43,20.43,True,False,M2,50.0,90.0,all,,733253,all
2025-12-12 03:10:50.360000+00:00,40.992761,142.716227,32.48,2.4,3.5386594907407405,305740.18,35.883097348190695,-20.980000000000004,20.980000000000004,True,False,M2,50.0,90.0,all,,733254,all
2025-12-12 04:21:20.310000+00:00,41.033854,142.235498,46.7,1.4,3.5876172453703705,309970.13,8.809898898110465,-6.759999999999998,6.759999999999998,True,False,M2,50.0,90.0,all,,733255,all
2025-12-12 05:22:00.050000+00:00,41.1618,142.588965,41.12,3.6,3.629743865740741,313609.87,33.1690186984728,-12.340000000000003,12.340000000000003,True,False,M2,50.0,90.0,all,,733256,all
2025-12-12 05:36:35.740000+00:00,40.906445,142.87041,18.92,2.0,3.6398791666666663,314485.56,49.187972858499535,-34.54,34.54,True,False,M2,50.0,90.0,all,,733257,all
2025-12-12 06:37:50.280000+00:00,41.381649,142.127962,50.71,1.7,3.682408564814815,318160.1,48.146450177947536,-2.75,2.75,True,False,M2,50.0,90.0,all,,733258,all
2025-12-12 06:52:16.350000+00:00,41.008089,142.105387,51.72,1.2,3.692432523148148,319026.17,16.196903114712217,-1.740000000000002,1.740000000000002,True,False,M2,50.0,90.0,all,,733259,all
2025-12-12 07:11:53.270000+00:00,41.024178,141.929476,60.49,2.7,3.706054282407408,320203.09,30.953481135691085,7.030000000000001,7.030000000000001,True,False,M2,50.0,90.0,all,,733260,all
2025-12-12 07:28:40.180000+00:00,41.156689,142.649756,38.19,1.8,3.717708333333333,321210.0,36.83936841561571,-15.270000000000003,15.270000000000003,True,False,M2,50.0,90.0,all,,733261,all
2025-12-12 07:55:41.500000+00:00,41.178528,142.540088,44.69,4.1,3.736473611111111,322831.32,31.558696351237973,-8.770000000000003,8.770000000000003,True,False,M2,50.0,90.0,all,,733262,all
2025-12-12 08:13:21.750000+00:00,40.986401,142.11193,52.98,1.4,3.748745023148148,323891.57,15.134252078036564,-0.480000000000004,0.480000000000004,True,False,M2,50.0,90.0,all,,733263,all
2025-12-12 08:13:56.460000+00:00,40.788224,142.632503,34.98,1.3,3.74914675925926,323926.28,34.92827210668163,-18.480000000000004,18.480000000000004,True,False,M2,50.0,90.0,all,,733264,all
2025-12-12 08:22:43.130000+00:00,40.800358,142.470329,37.23,1.3,3.755242476851852,324452.95,23.864006923415577,-16.230000000000004,16.230000000000004,True,False,M2,50.0,90.0,all,,733265,all
2025-12-12 09:12:53.880000+00:00,41.257454,142.158936,53.67,1.1,3.7900891203703706,327463.7,34.1984661378163,0.2100000000000008,0.2100000000000008,True,False,M2,50.0,90.0,all,,733266,all
2025-12-12 09:26:36.650000+00:00,41.004919,142.13335,53.05,1.7,3.799611921296296,328286.47,13.851875881582789,-0.4100000000000037,0.4100000000000037,True,False,M2,50.0,90.0,all,,733267,all
2025-12-12 09:27:26.170000+00:00,40.717078,142.618701,30.69,1.1,3.800185069444444,328335.99,39.129713648543216,-22.77,22.77,True,False,M2,50.0,90.0,all,,733268,all
2025-12-12 09:40:18.180000+00:00,41.045959,142.252588,50.84,2.4,3.8091203703703695,329108.0,9.410056101096917,-2.619999999999997,2.619999999999997,True,False,M2,50.0,90.0,all,,733269,all
2025-12-12 10:31:07.250000+00:00,41.020911,142.269759,49.65,1.5,3.844410532407408,332157.07,6.317091565133524,-3.8100000000000014,3.8100000000000014,True,False,M2,50.0,90.0,all,,733270,all
2025-12-12 11:21:24.100000+00:00,40.989998,142.089372,52.89,1.4,3.8793277777777777,335173.92,17.066284708498802,-0.5700000000000003,0.5700000000000003,True,False,M2,50.0,90.0,all,,733271,all
2025-12-12 11:26:39.830000+00:00,41.184729,142.539779,43.21,2.4,3.8829820601851854,335489.65,32.060158987462884,-10.25,10.25,True,False,M2,50.0,90.0,all,,733272,all
2025-12-12 11:56:46.260000+00:00,41.007076,142.555436,38.65,2.1,3.903889814814815,337296.08,22.71995550305946,-14.810000000000002,14.810000000000002,True,False,M2,50.0,90.0,all,,733273,all
2025-12-12 12:05:25.940000+00:00,41.248942,142.434456,47.5,2.3,3.90990462962963,337815.76,33.677973035993915,-5.960000000000001,5.960000000000001,True,False,M2,50.0,90.0,all,,733274,all
2025-12-12 12:19:35.030000+00:00,41.060136,142.270426,50.52,1.8,3.919732060185185,338664.85,10.572104326915222,-2.9399999999999977,2.9399999999999977,True,False,M2,50.0,90.0,all,,733275,all
2025-12-12 12:49:22.670000+00:00,40.830648,142.578223,40.8,1.6,3.940422337962963,340452.49,28.517930131220943,-12.660000000000004,12.660000000000004,True,False,M2,50.0,90.0,all,,733276,all
2025-12-12 13:02:56.980000+00:00,40.795772,141.785856,99.42,1.2,3.949847222222222,341266.8,46.44611868198771,45.96,45.96,True,False,M2,50.0,90.0,all,,733277,all
2025-12-12 14:13:12.270000+00:00,41.195199,142.542855,42.95,2.0,3.998635300925926,345482.09,33.114356485336174,-10.509999999999998,10.509999999999998,True,False,M2,50.0,90.0,all,,733278,all
2025-12-12 15:02:44.390000+00:00,40.959603,142.090674,54.2,1.3,4.033034837962963,348454.21,16.771361422652376,0.740000000000002,0.740000000000002,True,False,M2,50.0,90.0,all,,733279,all
2025-12-12 15:05:58.390000+00:00,41.155684,142.617074,38.01,2.1,4.035280208333334,348648.21,34.56504011572889,-15.450000000000005,15.450000000000005,True,False,M2,50.0,90.0,all,,733280,all
2025-12-12 15:12:25.410000+00:00,41.211442,142.611051,38.28,1.3,4.039759606481481,349035.23,38.29301792949035,-15.18,15.18,True,False,M2,50.0,90.0,all,,733281,all
2025-12-12 15:17:23.810000+00:00,40.779541,142.618083,37.44,1.5,4.043213310185185,349333.63,34.509850970015464,-16.020000000000003,16.020000000000003,True,False,M2,50.0,90.0,all,,733282,all
2025-12-12 15:23:57.540000+00:00,41.196391,142.549007,43.28,2.1,4.04777037037037,349727.36,33.54731080547084,-10.18,10.18,True,False,M2,50.0,90.0,all,,733283,all
2025-12-12 15:42:01.080000+00:00,41.052401,142.427897,42.18,1.3,4.060311342592593,350810.9,15.008279487062367,-11.28,11.28,True,False,M2,50.0,90.0,all,,733284,all
2025-12-12 15:55:37.630000+00:00,41.041988,142.219173,51.12,1.3,4.069762152777778,351627.45,10.319270960779162,-2.3400000000000034,2.3400000000000034,True,False,M2,50.0,90.0,all,,733285,all
2025-12-12 16:06:32.740000+00:00,41.050993,142.500472,40.88,1.9,4.077344444444444,352282.56,20.001552676594542,-12.579999999999998,12.579999999999998,True,False,M2,50.0,90.0,all,,733286,all
2025-12-12 16:18:53.980000+00:00,40.910502,142.118115,54.91,3.5,4.085923611111111,353023.8,15.728869024527794,1.4499999999999955,1.4499999999999955,True,False,M2,50.0,90.0,all,,733287,all
2025-12-12 16:34:04.810000+00:00,41.184163,142.314648,53.06,1.5,4.096465625,353934.63,24.318418420112263,-0.3999999999999986,0.3999999999999986,True,False,M2,50.0,90.0,all,,733288,all
2025-12-12 16:34:40.810000+00:00,41.002039,142.081348,52.99,1.2,4.096882291666667,353970.63,17.978797136438015,-0.4699999999999988,0.4699999999999988,True,False,M2,50.0,90.0,all,,733289,all
2025-12-12 17:15:32.460000+00:00,40.879378,142.385465,47.7,2.6,4.125257870370371,356422.28,12.542972356799153,-5.759999999999998,5.759999999999998,True,False,M2,50.0,90.0,all,,733290,all
2025-12-12 17:37:26.120000+00:00,41.054867,142.246631,49.17,1.3,4.140462268518519,357735.94,10.511709217426995,-4.289999999999999,4.289999999999999,True,False,M2,50.0,90.0,all,,733291,all
2025-12-12 18:07:01.720000+00:00,40.891256,142.534163,37.48,2.8,4.161013194444444,359511.54,22.125081136454995,-15.980000000000004,15.980000000000004,True,False,M2,50.0,90.0,all,,733292,all
2025-12-12 19:23:19.100000+00:00,41.029435,142.512044,41.35,1.6,4.21399212962963,364088.92,19.89832091516362,-12.11,12.11,True,False,M2,50.0,90.0,all,,733293,all
2025-12-12 20:28:34.800000+00:00,40.873494,142.377637,46.19,1.6,4.259312731481481,368004.62,12.661113773127765,-7.270000000000003,7.270000000000003,True,False,M2,50.0,90.0,all,,733294,all
2025-12-12 20:39:49.860000+00:00,40.976156,142.109652,54.7,1.3,4.267125925925926,368679.68,15.19974662219776,1.240000000000002,1.240000000000002,True,False,M2,50.0,90.0,all,,733295,all
2025-12-12 20:58:43.440000+00:00,41.167053,142.591667,41.52,3.2,4.280246064814815,369813.26,33.72352257996888,-11.939999999999998,11.939999999999998,True,False,M2,50.0,90.0,all,,733296,all
2025-12-12 21:02:09.880000+00:00,41.16263,142.600716,38.96,1.5,4.2826354166666665,370019.7,33.978208143831225,-14.5,14.5,True,False,M2,50.0,90.0,all,,733297,all
2025-12-12 22:02:32.320000+00:00,40.981946,142.315918,48.39,2.5,4.324561805555556,373642.14,2.775893516648787,-5.07,5.07,True,False,M2,50.0,90.0,all,,733298,all
2025-12-12 22:16:22.360000+00:00,40.941052,142.840511,27.82,2.3,4.33416875,374472.18,46.29769345395509,-25.64,25.64,True,False,M2,50.0,90.0,all,,733299,all
2025-12-12 22:31:26.120000+00:00,41.170597,142.586312,40.58,2.0,4.3446289351851854,375375.94,33.65275075098193,-12.880000000000004,12.880000000000004,True,False,M2,50.0,90.0,all,,733300,all
2025-12-12 22:32:51.560000+00:00,40.893799,142.600895,33.27,1.3,4.345617824074074,375461.38,27.314327192599578,-20.19,20.19,True,False,M2,50.0,90.0,all,,733301,all
2025-12-12 23:41:40.700000+00:00,41.206051,142.627132,41.17,3.8,4.393408796296296,379590.52,38.837879289251966,-12.29,12.29,True,False,M2,50.0,90.0,all,,733302,all
2025-12-12 23:49:48.060000+00:00,40.942139,142.466439,41.91,2.0,4.399049537037037,380077.88,15.03939150901808,-11.550000000000004,11.550000000000004,True,False,M2,50.0,90.0,all,,733303,all
2025-12-13 00:02:02.850000+00:00,40.878353,142.384294,45.11,1.1,4.407554050925926,380812.67,12.568882115063396,-8.350000000000001,8.350000000000001,True,False,M2,50.0,90.0,all,,733304,all
2025-12-13 00:15:55.080000+00:00,41.174666,142.583382,38.46,1.6,4.417186342592593,381644.9,33.780226710638,-15.0,15.0,True,False,M2,50.0,90.0,all,,733305,all
2025-12-13 00:18:12.300000+00:00,40.799666,142.467464,38.62,1.4,4.418774537037037,381782.12,23.77186985370432,-14.840000000000003,14.840000000000003,True,False,M2,50.0,90.0,all,,733306,all
2025-12-13 00:42:17.690000+00:00,41.042834,142.260579,51.16,2.4,4.435503587962963,383227.51,8.872693092426868,-2.3000000000000043,2.3000000000000043,True,False,M2,50.0,90.0,all,,733307,all
2025-12-13 00:48:13.590000+00:00,40.895072,142.526188,34.67,1.1,4.4396228009259255,383583.41,21.344520291805885,-18.79,18.79,True,False,M2,50.0,90.0,all,,733308,all
2025-12-13 00:56:01.970000+00:00,41.04565,142.480811,40.63,1.3,4.4450438657407405,384051.79,18.26881583727427,-12.829999999999998,12.829999999999998,True,False,M2,50.0,90.0,all,,733309,all
2025-12-13 01:54:25.190000+00:00,40.984037,142.109489,52.94,1.1,4.485590393518518,387555.01,15.300997813188332,-0.5200000000000031,0.5200000000000031,True,False,M2,50.0,90.0,all,,733310,all
2025-12-13 02:03:50.050000+00:00,40.782678,142.206299,53.56,0.9,4.492128125,388119.87,21.5962076878398,0.1000000000000014,0.1000000000000014,True,False,M2,50.0,90.0,all,,733311,all
2025-12-13 02:25:10.090000+00:00,40.827804,142.626465,36.77,1.5,4.506943402777777,389399.91,32.182022322445555,-16.689999999999998,16.689999999999998,True,False,M2,50.0,90.0,all,,733312,all
2025-12-13 02:26:15.020000+00:00,40.822314,142.621777,38.94,1.3,4.507694907407408,389464.84,32.137156442237384,-14.520000000000003,14.520000000000003,True,False,M2,50.0,90.0,all,,733313,all
2025-12-13 02:30:09.960000+00:00,41.065975,142.498356,38.68,1.2,4.5104141203703705,389699.78,20.686583945048923,-14.78,14.78,True,False,M2,50.0,90.0,all,,733314,all
2025-12-13 02:50:41.930000+00:00,41.08857,142.537646,40.12,1.4,4.524673032407407,390931.75,24.815720137724185,-13.340000000000003,13.340000000000003,True,False,M2,50.0,90.0,all,,733315,all
2025-12-13 03:20:51.710000+00:00,41.286202,142.641878,30.58,1.0,4.545619560185186,392741.53,46.188550636764816,-22.880000000000003,22.880000000000003,True,False,M2,50.0,90.0,all,,733316,all
2025-12-13 03:33:37.420000+00:00,40.995976,142.1139,53.65,1.1,4.554481944444444,393507.24,15.165683724274311,0.1899999999999977,0.1899999999999977,True,False,M2,50.0,90.0,all,,733317,all
2025-12-13 03:49:22.420000+00:00,41.13855,142.40153,47.38,0.9,4.565419444444444,394452.24,21.31268373792101,-6.079999999999998,6.079999999999998,True,False,M2,50.0,90.0,all,,733318,all
2025-12-13 04:06:19.880000+00:00,41.189335,142.727311,31.96,1.2,4.577195601851852,395469.7,44.24579041443318,-21.5,21.5,True,False,M2,50.0,90.0,all,,733319,all
2025-12-13 04:41:26.760000+00:00,41.051619,142.179704,51.34,1.0,4.6015807870370375,397576.58,13.271109140051296,-2.119999999999997,2.119999999999997,True,False,M2,50.0,90.0,all,,733320,all
,41.071513,142.432178,42.32,1.3,4.601745601851852,397590.82,16.699501475428963,-11.14,11.14,True,False,M2,50.0,90.0,all,,733321,all
2025-12-13 05:13:32.420000+00:00,40.984224,142.713916,34.6,2.4,4.623868518518519,399502.24,35.62618067359452,-18.86,18.86,True,False,M2,50.0,90.0,all,,733322,all
2025-12-13 05:14:47.300000+00:00,41.160209,142.65083,33.8,1.2,4.624735185185185,399577.12,37.138359039337246,-19.660000000000004,19.660000000000004,True,False,M2,50.0,90.0,all,,733323,all
2025-12-13 05:59:41.830000+00:00,40.982711,142.322054,49.07,4.0,4.655921875000001,402271.65,3.2400824679667943,-4.390000000000001,4.390000000000001,True,False,M2,50.0,90.0,all,,733324,all
2025-12-13 06:08:54.010000+00:00,40.934037,142.843962,29.48,1.6,4.662312847222222,402823.83,46.642830950647365,-23.98,23.98,True,False,M2,50.0,90.0,all,,733325,all
2025-12-13 06:12:57.360000+00:00,40.854395,142.335124,48.33,1.0,4.665129398148148,403067.18,12.996400634087957,-5.130000000000003,5.130000000000003,True,False,M2,50.0,90.0,all,,733326,all
2025-12-13 07:02:25.720000+00:00,41.123853,142.385059,46.09,1.6,4.699485416666667,406035.54,19.246195344820595,-7.369999999999997,7.369999999999997,True,False,M2,50.0,90.0,all,,733327,all
2025-12-13 07:04:51.300000+00:00,41.111304,142.637809,33.41,1.5,4.70117037037037,406181.12,33.317651488130856,-20.050000000000004,20.050000000000004,True,False,M2,50.0,90.0,all,,733328,all
2025-12-13 07:18:26.160000+00:00,40.934587,142.475472,39.13,1.8,4.71060162037037,406995.98,15.951304767799074,-14.329999999999998,14.329999999999998,True,False,M2,50.0,90.0,all,,733329,all
2025-12-13 08:22:47.790000+00:00,41.032743,142.322493,52.28,1.3,4.755296412037037,410857.61,7.875329463419122,-1.1799999999999995,1.1799999999999995,True,False,M2,50.0,90.0,all,,733330,all
2025-12-13 08:33:19.610000+00:00,41.063444,142.419499,46.89,1.0,4.762609143518518,411489.43,15.312774458422066,-6.57,6.57,True,False,M2,50.0,90.0,all,,733331,all
2025-12-13 08:53:59.460000+00:00,40.952836,142.120199,50.31,0.7,4.77695925925926,412729.28,14.354304287173568,-3.1499999999999986,3.1499999999999986,True,False,M2,50.0,90.0,all,,733332,all
2025-12-13 08:56:53.140000+00:00,41.158032,142.600798,40.18,2.5,4.778969444444445,412902.96,33.65791744609463,-13.28,13.28,True,False,M2,50.0,90.0,all,,733333,all
2025-12-13 08:59:21.530000+00:00,41.050968,142.328906,52.18,1.0,4.780686921296296,413051.35,9.965023233705418,-1.2800000000000011,1.2800000000000011,True,False,M2,50.0,90.0,all,,733334,all
,41.107251,142.486995,38.69,1.2,4.789812731481481,413839.82,22.765056821531346,-14.770000000000003,14.770000000000003,True,False,M2,50.0,90.0,all,,733335,all
2025-12-13 09:20:33.940000+00:00,41.072689,142.503044,43.32,1.1,4.795413888888889,414323.76,21.42218578790881,-10.14,10.14,True,False,M2,50.0,90.0,all,,733336,all
2025-12-13 09:49:45.750000+00:00,41.159871,142.592187,38.5,1.1,4.815689467592593,416075.57,33.23438635347881,-14.96,14.96,True,False,M2,50.0,90.0,all,,733337,all
2025-12-13 10:29:37.750000+00:00,40.826587,142.625749,36.94,1.5,4.8433746527777775,418467.57,32.194466354315615,-16.520000000000003,16.520000000000003,True,False,M2,50.0,90.0,all,,733338,all
2025-12-13 10:30:00.690000+00:00,41.080139,142.495313,39.3,1.2,4.843640162037037,418490.51,21.364298538443784,-14.160000000000004,14.160000000000004,True,False,M2,50.0,90.0,all,,733339,all
2025-12-13 10:41:33.700000+00:00,41.080314,142.422087,44.95,1.1,4.851661111111111,419183.52,16.83084410873208,-8.509999999999998,8.509999999999998,True,False,M2,50.0,90.0,all,,733340,all
,40.792415,142.599219,35.33,1.1,4.852092824074074,419220.82,32.38020643661202,-18.130000000000003,18.130000000000003,True,False,M2,50.0,90.0,all,,733341,all
