node_id,x_km,y_km,n_total,n_ge_mc,mean_mag_ge_mc,b_value,b_boot_mean,b_boot_std,b_ci_low,b_ci_high,reliability_class,valid_flag,window_name,radius_km,longitude,latitude,along_km,across_km,along_bin
2378,-4.0,4.0,731,206,2.1365533980582523,0.676942064709972,0.6838021245574717,0.04850297809973045,0.5964173016415023,0.7796042301407753,robust,1.0,post_separator,5.0,-117.5878053493647,35.75751016481227,1.8534407480857764,1.0429927945084987,"(1.0, 2.0]"
2321,-5.0,3.0,660,190,2.1396315789473683,0.6737095979883888,0.6787304822683979,0.04615209970991492,0.5937082613082948,0.7741579507537257,robust,1.0,post_separator,5.0,-117.59885630349277,35.74849288692565,1.9335801346528165,2.4549338976429946,"(1.0, 2.0]"
2264,-6.0,2.0,466,139,2.1241726618705035,0.6902627978337661,0.6990703884252397,0.06022861808123062,0.6000869062246381,0.8343223404404345,robust,1.0,post_separator,5.0,-117.60990476631116,35.739474581780115,2.013719521219856,3.8668750007774912,"(2.0, 3.0]"
2550,0.0,7.0,507,147,2.129931972789116,0.6840015946834305,0.6868007978138567,0.05511475615429694,0.5925971659186062,0.8021448034698349,robust,1.0,post_separator,5.0,-117.54357659758901,35.78455633747074,2.2789234466683848,-3.9388707597457584,"(2.0, 3.0]"
2493,-1.0,6.0,714,201,2.1097014925373134,0.7065128150423181,0.7113556697460985,0.049783705137753306,0.6135406440896727,0.8084293949511245,robust,1.0,post_separator,5.0,-117.5546362803085,35.77554316079886,2.3590628332354244,-2.5269296566112622,"(2.0, 3.0]"
2436,-2.0,5.0,794,221,2.122262443438914,0.6923648728628937,0.694227195824961,0.04389254618592402,0.615743040396793,0.7857988096569595,robust,1.0,post_separator,5.0,-117.56569346821078,35.76652895480714,2.4392022198024645,-1.1149885534767656,"(2.0, 3.0]"
2379,-3.0,4.0,823,231,2.121688311688312,0.6929991732784246,0.6981281686734757,0.046078518349177054,0.6161172016965292,0.7942858651391923,robust,1.0,post_separator,5.0,-117.57674816240427,35.75751372005814,2.5193416063695047,0.29695254965773055,"(2.0, 3.0]"
2322,-4.0,3.0,786,221,2.117466063348416,0.6976998546186797,0.702514271754032,0.047670148049130404,0.6167271548121931,0.8097143125588705,robust,1.0,post_separator,5.0,-117.58780036399705,35.74849745711419,2.5994809929365448,1.7088936527922267,"(2.0, 3.0]"
2265,-5.0,2.0,634,179,2.13,0.683928317957877,0.6895168483749933,0.048652907551519596,0.6008029162970905,0.7889111603499607,robust,1.0,post_separator,5.0,-117.59885007409702,35.739480166537305,2.6796203795035844,3.120834755926723,"(2.0, 3.0]"
2208,-6.0,1.0,379,123,2.1271544715447153,0.6870068969725418,0.6910445746600006,0.056614305318272724,0.5909046411800831,0.8101648786547351,robust,1.0,post_separator,5.0,-117.60989729381187,35.73046184888921,2.7597597660706246,4.5327758590612195,"(2.0, 3.0]"
2551,1.0,7.0,340,92,2.158152173913044,0.6548941539927741,0.6610411778802625,0.062019140159487965,0.5485919901634668,0.7927998259087987,moderately_uncertain,1.0,post_separator,5.0,-117.53251566713833,35.78455582929772,2.9448243049521126,-4.684911004596526,"(2.0, 3.0]"
2494,0.0,6.0,690,197,2.1081725888324874,0.7082744561856087,0.7086262325031941,0.04801956175631512,0.6301749221852962,0.8065401079105557,robust,1.0,post_separator,5.0,-117.54357659758901,35.77554366887829,3.0249636915191527,-3.27296990146203,"(3.0, 4.0]"
2437,-1.0,5.0,821,228,2.1005701754385964,0.7171662336057176,0.7217174443180386,0.04730912514055848,0.6365132432777225,0.8172340826267038,robust,1.0,post_separator,5.0,-117.55463503304047,35.76653047876471,3.105103078086193,-1.861028798327534,"(3.0, 4.0]"
2380,-2.0,4.0,854,237,2.1123206751054853,0.7035152059811399,0.7030364053507351,0.0465088653828511,0.6225204209354874,0.7938590275043049,robust,1.0,post_separator,5.0,-117.56569097460083,35.757516259519655,3.185242464653233,-0.4490876951930376,"(3.0, 4.0]"
2323,-3.0,3.0,845,235,2.1131489361702127,0.7025725621950517,0.7052505359569243,0.04735299373384128,0.6242756153505377,0.7995900865404714,robust,1.0,post_separator,5.0,-117.57674442337795,35.748501011705564,3.2653818512202726,0.9628534079414586,"(3.0, 4.0]"
2266,-4.0,2.0,790,226,2.1180530973451326,0.6970424892417793,0.6975305329486243,0.045919741076841485,0.6185566421899826,0.8079563627738375,robust,1.0,post_separator,5.0,-117.5877953804795,35.73948473588458,3.3455212377873127,2.374794511075955,"(3.0, 4.0]"
2209,-5.0,1.0,569,166,2.1348795180722893,0.6787128977211428,0.6844308314938258,0.05671233687220641,0.5905879992474228,0.808048690871908,robust,1.0,post_separator,5.0,-117.59884384701284,35.730467432618525,3.425660624354353,3.786735614210451,"(3.0, 4.0]"
2495,1.0,6.0,624,178,2.096179775280899,0.7224036798315936,0.7267191220172552,0.05647107402567266,0.6221157831988903,0.841212153466696,robust,1.0,post_separator,5.0,-117.53251691486952,35.77554316079886,3.6908645498028805,-4.019010146312798,"(3.0, 4.0]"
2438,0.0,5.0,793,221,2.0957013574660635,0.7229790252767778,0.728655073355097,0.04855435878914972,0.6350490071748468,0.8331755104234054,robust,1.0,post_separator,5.0,-117.54357659758901,35.76653098675057,3.771003936369921,-2.607069043178302,"(3.0, 4.0]"
2381,-1.0,4.0,871,238,2.1046638655462186,0.7123507008475114,0.7137932909488258,0.04994385334319698,0.6219923227882265,0.814626887115417,robust,1.0,post_separator,5.0,-117.55463378623543,35.75751778319662,3.851143322936961,-1.195127940043806,"(3.0, 4.0]"
2324,-2.0,3.0,879,242,2.1114462809917356,0.7045131024305331,0.7060783517557668,0.04325769272984349,0.6238553296029322,0.7955826695636008,robust,1.0,post_separator,5.0,-117.56568848191635,35.74850355069957,3.931282709504001,0.21681316309069043,"(3.0, 4.0]"
2267,-3.0,2.0,858,238,2.108697478991597,0.7076686751538676,0.7118787551657456,0.04496799594687884,0.6303469876168933,0.810374936587446,robust,1.0,post_separator,5.0,-117.57674068573927,35.73948828982164,4.0114220960710405,1.6287542662251868,"(4.0, 5.0]"
2210,-4.0,1.0,714,208,2.126875,0.6873107527647901,0.6936238482131712,0.047816205634745375,0.6094807310814342,0.7884650529077922,robust,1.0,post_separator,5.0,-117.58779039881124,35.7304720011248,4.091561482638081,3.040695369359683,"(4.0, 5.0]"
2153,-5.0,0.0,453,136,2.1408823529411762,0.6724049355514831,0.6803183694611135,0.06021293363842845,0.5745176011009288,0.8080873095790446,robust,1.0,post_separator,5.0,-117.59883762223913,35.72145468517072,4.171700869205121,4.45263647249418,"(4.0, 5.0]"
2496,2.0,6.0,381,99,2.135050505050505,0.6785315822365964,0.6823464316452662,0.06316718231170303,0.5827382787986942,0.8327446313594925,moderately_uncertain,1.0,post_separator,5.0,-117.52145723243135,35.77554163656062,4.356765408086609,-4.765050391163566,"(4.0, 5.0]"
2439,1.0,5.0,750,210,2.066095238095238,0.7604589443815801,0.7669328768734214,0.05186508059774032,0.6727671466078008,0.8646307527253468,robust,1.0,post_separator,5.0,-117.53251816213755,35.76653047876471,4.436904794653649,-3.3531092880290703,"(4.0, 5.0]"
2382,0.0,4.0,872,240,2.113,0.7027418801023492,0.7056280233590888,0.045011865635474387,0.6236587695167827,0.7899684554810823,robust,1.0,post_separator,5.0,-117.54357659758901,35.75751829108896,4.517044181220689,-1.9411681848945739,"(4.0, 5.0]"
2325,-1.0,3.0,896,244,2.118688524590164,0.6963323274043465,0.700412207651975,0.04475460167404589,0.6233348345525213,0.79263143136719,robust,1.0,post_separator,5.0,-117.5546325398931,35.74850507409603,4.597183567787729,-0.5292270817600779,"(4.0, 5.0]"
2268,-2.0,2.0,881,243,2.1237037037037045,0.6907776737194571,0.693125584807475,0.042661000849500884,0.6154798455697938,0.7822212262682451,robust,1.0,post_separator,5.0,-117.56568599015698,35.739490828348266,4.677322954354769,0.8827140213744187,"(4.0, 5.0]"
2211,-3.0,1.0,815,234,2.106923076923077,0.7097207120983374,0.711351533579332,0.04533550537979422,0.6312358619815402,0.8092159982415266,robust,1.0,post_separator,5.0,-117.57673694948751,35.730475554407754,4.757462340921809,2.294655124508915,"(4.0, 5.0]"
2154,-4.0,0.0,624,183,2.103879781420765,0.7132680295112863,0.717285797602655,0.05236329332446471,0.6209010857026677,0.8291338598353477,robust,1.0,post_separator,5.0,-117.58778541899132,35.72145925283626,4.837601727488849,3.7065962276434115,"(4.0, 5.0]"
