mag_bin,count_incremental,count_cumulative,count_incremental_ge_mc,count_cumulative_ge_mc,window_name,core_name
2.450000000000002,1,144,1,144,full_interevent,Mw6.4_core
2.460000000000002,3,143,3,143,full_interevent,Mw6.4_core
2.470000000000002,2,140,2,140,full_interevent,Mw6.4_core
2.4800000000000018,4,138,4,138,full_interevent,Mw6.4_core
2.490000000000002,2,134,2,134,full_interevent,Mw6.4_core
2.500000000000002,1,132,1,132,full_interevent,Mw6.4_core
2.510000000000002,4,131,4,131,full_interevent,Mw6.4_core
2.520000000000002,3,127,3,127,full_interevent,Mw6.4_core
2.530000000000002,3,124,3,124,full_interevent,Mw6.4_core
2.5400000000000023,1,121,1,121,full_interevent,Mw6.4_core
2.550000000000002,1,120,1,120,full_interevent,Mw6.4_core
2.560000000000002,2,119,2,119,full_interevent,Mw6.4_core
2.570000000000002,1,117,1,117,full_interevent,Mw6.4_core
2.5800000000000023,3,116,3,116,full_interevent,Mw6.4_core
2.590000000000002,3,113,3,113,full_interevent,Mw6.4_core
2.600000000000002,1,110,1,110,full_interevent,Mw6.4_core
2.610000000000002,2,109,2,109,full_interevent,Mw6.4_core
2.6200000000000023,0,107,0,107,full_interevent,Mw6.4_core
2.630000000000002,0,107,0,107,full_interevent,Mw6.4_core
2.640000000000002,3,107,3,107,full_interevent,Mw6.4_core
2.650000000000002,2,104,2,104,full_interevent,Mw6.4_core
2.6600000000000024,3,102,3,102,full_interevent,Mw6.4_core
2.670000000000002,1,99,1,99,full_interevent,Mw6.4_core
2.680000000000002,3,98,3,98,full_interevent,Mw6.4_core
2.690000000000002,0,95,0,95,full_interevent,Mw6.4_core
2.7000000000000024,2,95,2,95,full_interevent,Mw6.4_core
2.710000000000002,1,93,1,93,full_interevent,Mw6.4_core
2.720000000000002,1,92,1,92,full_interevent,Mw6.4_core
2.730000000000002,3,91,3,91,full_interevent,Mw6.4_core
2.7400000000000024,1,88,1,88,full_interevent,Mw6.4_core
2.750000000000002,2,87,2,87,full_interevent,Mw6.4_core
2.760000000000002,2,85,2,85,full_interevent,Mw6.4_core
2.7700000000000022,3,83,3,83,full_interevent,Mw6.4_core
2.7800000000000025,1,80,1,80,full_interevent,Mw6.4_core
2.7900000000000023,1,79,1,79,full_interevent,Mw6.4_core
2.800000000000002,0,78,0,78,full_interevent,Mw6.4_core
