time,latitude,longitude,depth_km,magnitude,event_id,phase,pre_M1_sensitivity
2026-01-06 18:29:25.520,42.026,140.782,8.4,0.4,205558,middle_phase,outside_phase_windows
2026-01-06 18:47:33.090,39.113,140.127,41.9,0.5,205559,middle_phase,outside_phase_windows
2026-01-06 18:50:00.890,40.978,142.028,58.4,3.0,205560,middle_phase,outside_phase_windows
2026-01-06 18:55:19.870,41.022,142.525,40.8,1.4,205561,middle_phase,outside_phase_windows
2026-01-06 18:56:25.430,39.554,143.416,10.6,1.3,205562,middle_phase,outside_phase_windows
2026-01-06 18:56:40.970,38.917,141.938,50.8,3.7,205563,middle_phase,outside_phase_windows
2026-01-06 19:02:36.410,39.995,141.46,78.0,0.3,205564,middle_phase,outside_phase_windows
2026-01-06 19:17:45.870,42.602,142.833,44.1,0.4,205565,middle_phase,outside_phase_windows
2026-01-06 19:20:40.670,38.33,142.131,36.7,1.0,205566,middle_phase,outside_phase_windows
2026-01-06 19:37:29.390,38.386,142.141,28.9,0.7,205567,middle_phase,outside_phase_windows
2026-01-06 19:38:45.140,38.899,140.862,9.7,0.4,205568,middle_phase,outside_phase_windows
2026-01-06 19:39:32.380,39.057,140.868,8.2,0.3,205569,middle_phase,outside_phase_windows
2026-01-06 19:41:44.100,42.81,142.868,79.5,1.3,205570,middle_phase,outside_phase_windows
2026-01-06 19:44:37.350,40.547,143.038,27.4,1.9,205571,middle_phase,outside_phase_windows
2026-01-06 20:01:35.430,39.057,140.869,8.6,0.5,205572,middle_phase,outside_phase_windows
2026-01-06 20:13:52.920,41.309,142.993,30.1,1.1,205573,middle_phase,outside_phase_windows
2026-01-06 20:14:06.480,39.772,142.928,18.9,1.6,205574,middle_phase,outside_phase_windows
2026-01-06 20:16:40.800,39.451,142.587,26.2,1.0,205575,middle_phase,outside_phase_windows
2026-01-06 20:23:14.880,39.057,140.87,7.3,0.2,205576,middle_phase,outside_phase_windows
2026-01-06 20:35:08.350,39.448,142.604,28.5,1.8,205577,middle_phase,outside_phase_windows
2026-01-06 20:35:25.340,42.023,140.781,9.6,0.4,205578,middle_phase,outside_phase_windows
2026-01-06 21:01:01.460,41.033,142.314,51.5,1.2,205579,middle_phase,outside_phase_windows
2026-01-06 21:05:12.600,38.787,141.754,54.6,1.6,205580,middle_phase,outside_phase_windows
2026-01-06 21:08:21.220,39.873,141.434,74.9,0.7,205581,middle_phase,outside_phase_windows
2026-01-06 21:13:28.740,40.92,143.051,4.2,1.5,205582,middle_phase,outside_phase_windows
2026-01-06 21:16:13.380,38.2,141.838,61.5,3.9,205583,middle_phase,outside_phase_windows
2026-01-06 21:31:47.990,40.824,143.041,14.9,1.3,205584,middle_phase,outside_phase_windows
2026-01-06 21:48:40.500,39.052,140.87,8.6,0.6,205585,middle_phase,outside_phase_windows
2026-01-06 21:55:41.010,40.892,142.538,33.1,1.2,205586,middle_phase,outside_phase_windows
2026-01-06 22:05:02.370,41.663,144.681,18.0,1.4,205587,middle_phase,outside_phase_windows
2026-01-06 22:21:51.590,40.864,143.052,11.7,1.2,205588,middle_phase,outside_phase_windows
2026-01-06 22:31:17.570,39.433,142.577,31.8,0.7,205589,middle_phase,outside_phase_windows
2026-01-06 23:01:04.540,42.026,140.799,10.1,0.3,205590,middle_phase,outside_phase_windows
2026-01-06 23:02:40.740,42.03,140.781,8.5,2.0,205591,middle_phase,outside_phase_windows
2026-01-06 23:09:53.270,40.197,141.288,9.2,0.7,205592,middle_phase,outside_phase_windows
2026-01-06 23:10:43.720,41.406,142.412,44.2,1.1,205593,middle_phase,outside_phase_windows
2026-01-06 23:14:21.150,41.38,142.118,52.3,1.2,205594,middle_phase,outside_phase_windows
2026-01-07 00:52:48.590,39.168,142.31,38.0,0.7,205595,middle_phase,outside_phase_windows
2026-01-07 00:53:11.350,41.641,141.495,126.5,1.5,205596,middle_phase,outside_phase_windows
2026-01-07 01:07:54.370,39.628,141.527,7.9,0.2,205597,middle_phase,outside_phase_windows
2026-01-07 01:23:56.970,40.836,143.227,6.3,1.1,205598,middle_phase,outside_phase_windows
2026-01-07 01:29:47.140,38.803,140.664,136.1,1.6,205599,middle_phase,outside_phase_windows
2026-01-07 02:08:30.870,38.849,142.482,13.0,1.1,205600,middle_phase,outside_phase_windows
2026-01-07 02:24:04.490,39.838,145.372,32.1,2.9,205601,middle_phase,outside_phase_windows
2026-01-07 02:24:08.200,38.806,141.619,68.6,0.5,205602,middle_phase,outside_phase_windows
2026-01-07 02:41:08.980,41.062,142.709,20.1,1.0,205603,middle_phase,outside_phase_windows
2026-01-07 03:04:10.990,40.179,140.555,11.1,1.3,205604,middle_phase,outside_phase_windows
2026-01-07 03:23:19.150,40.892,142.958,16.5,1.6,205605,middle_phase,outside_phase_windows
2026-01-07 03:23:38.080,40.982,142.106,55.5,2.8,205606,middle_phase,outside_phase_windows
2026-01-07 04:18:41.410,40.946,142.122,52.4,0.6,205607,middle_phase,outside_phase_windows
2026-01-07 04:21:48.780,40.881,143.005,12.4,1.2,205608,middle_phase,outside_phase_windows
2026-01-07 04:29:02.980,39.576,143.66,11.0,1.7,205609,middle_phase,outside_phase_windows
2026-01-07 04:30:59.310,39.402,143.664,14.0,1.7,205610,middle_phase,outside_phase_windows
2026-01-07 04:35:04.810,42.349,142.981,52.8,3.9,205611,middle_phase,outside_phase_windows
2026-01-07 04:48:59.570,40.968,142.955,20.7,0.8,205612,middle_phase,outside_phase_windows
2026-01-07 05:04:21.270,42.016,140.789,10.0,0.9,205613,middle_phase,outside_phase_windows
2026-01-07 05:04:35.350,42.015,140.782,9.4,0.8,205614,middle_phase,outside_phase_windows
2026-01-07 05:07:36.210,42.029,140.789,8.8,0.7,205615,middle_phase,outside_phase_windows
2026-01-07 05:08:45.020,42.019,140.796,11.0,1.1,205616,middle_phase,outside_phase_windows
2026-01-07 05:09:49.580,40.519,142.312,42.8,1.0,205617,middle_phase,outside_phase_windows
2026-01-07 05:22:00.260,42.024,140.784,10.4,0.8,205618,middle_phase,outside_phase_windows
2026-01-07 05:24:15.540,38.015,141.843,51.2,1.2,205619,middle_phase,outside_phase_windows
2026-01-07 05:24:41.360,42.596,143.638,64.2,1.4,205620,middle_phase,outside_phase_windows
2026-01-07 05:44:03.220,39.99,142.708,11.3,1.3,205621,middle_phase,outside_phase_windows
2026-01-07 05:47:43.990,38.968,140.867,8.2,0.8,205622,middle_phase,outside_phase_windows
2026-01-07 06:02:48.290,39.492,141.381,75.3,1.0,205623,middle_phase,outside_phase_windows
2026-01-07 06:03:03.220,40.828,142.672,31.2,0.7,205624,middle_phase,outside_phase_windows
2026-01-07 06:07:40.090,40.206,145.057,23.4,1.8,205625,middle_phase,outside_phase_windows
2026-01-07 06:09:18.240,38.07,141.661,56.7,1.2,205626,middle_phase,outside_phase_windows
2026-01-07 06:12:49.670,40.517,142.308,43.8,1.4,205627,middle_phase,outside_phase_windows
2026-01-07 06:15:57.060,38.43,144.549,15.6,1.6,205628,middle_phase,outside_phase_windows
2026-01-07 06:17:25.930,42.158,143.312,42.1,0.8,205629,middle_phase,outside_phase_windows
2026-01-07 06:34:51.780,39.151,144.362,40.9,1.0,205630,middle_phase,outside_phase_windows
2026-01-07 06:37:15.060,38.077,143.758,20.3,1.2,205631,middle_phase,outside_phase_windows
2026-01-07 06:45:03.120,40.829,143.02,9.4,1.2,205632,middle_phase,outside_phase_windows
2026-01-07 07:04:31.620,38.315,142.29,28.6,1.5,205633,middle_phase,outside_phase_windows
2026-01-07 07:15:01.420,41.297,142.879,24.0,1.5,205634,middle_phase,outside_phase_windows
2026-01-07 07:32:44.360,41.0,143.505,35.0,0.8,205635,middle_phase,outside_phase_windows
2026-01-07 07:37:35.380,40.825,143.032,15.4,1.1,205636,middle_phase,outside_phase_windows
2026-01-07 07:41:08.340,40.894,142.966,12.8,1.4,205637,middle_phase,outside_phase_windows
2026-01-07 07:41:55.080,42.364,143.885,54.4,1.4,205638,middle_phase,outside_phase_windows
2026-01-07 07:44:47.580,40.974,142.949,17.9,1.2,205639,middle_phase,outside_phase_windows
2026-01-07 07:48:49.520,38.711,142.235,38.4,1.0,205640,middle_phase,outside_phase_windows
2026-01-07 07:56:05.130,39.399,143.656,10.8,1.8,205641,middle_phase,outside_phase_windows
2026-01-07 07:59:16.340,39.397,143.652,11.7,1.6,205642,middle_phase,outside_phase_windows
2026-01-07 08:16:28.140,42.321,144.565,15.8,1.4,205643,middle_phase,outside_phase_windows
2026-01-07 08:25:28.660,39.002,140.902,4.6,2.0,205644,middle_phase,outside_phase_windows
2026-01-07 08:34:13.530,39.025,140.886,6.9,0.4,205645,middle_phase,outside_phase_windows
2026-01-07 08:58:59.160,40.803,142.9,26.0,1.2,205646,middle_phase,outside_phase_windows
2026-01-07 09:11:37.860,39.874,142.708,30.8,1.0,205647,middle_phase,outside_phase_windows
2026-01-07 09:29:49.490,41.088,143.181,26.0,1.7,205648,middle_phase,outside_phase_windows
2026-01-07 09:44:20.630,41.002,142.978,19.2,1.1,205649,middle_phase,outside_phase_windows
2026-01-07 10:19:20.450,39.116,142.384,22.3,1.0,205650,middle_phase,outside_phase_windows
2026-01-07 10:20:25.870,41.074,142.495,39.8,0.8,205651,middle_phase,outside_phase_windows
2026-01-07 10:31:48.680,38.529,141.816,45.7,1.1,205652,middle_phase,outside_phase_windows
2026-01-07 10:39:06.800,40.99,143.069,17.1,1.3,205653,middle_phase,outside_phase_windows
2026-01-07 10:44:29.650,41.194,143.145,26.2,2.3,205654,middle_phase,outside_phase_windows
2026-01-07 10:44:48.870,38.566,144.352,23.6,1.7,205655,middle_phase,outside_phase_windows
2026-01-07 10:48:24.260,40.91,143.097,19.7,2.1,205656,middle_phase,outside_phase_windows
2026-01-07 11:04:37.550,41.07,142.43,42.2,1.0,205657,middle_phase,outside_phase_windows
2026-01-07 11:06:18.320,41.962,142.195,49.0,1.2,205658,middle_phase,outside_phase_windows
2026-01-07 11:40:07.110,42.542,144.906,59.1,3.6,205659,middle_phase,outside_phase_windows
2026-01-07 11:46:36.860,39.016,142.447,26.5,1.8,205660,middle_phase,outside_phase_windows
2026-01-07 11:48:11.420,40.774,142.749,31.6,1.7,205661,middle_phase,outside_phase_windows
2026-01-07 12:06:29.010,39.809,142.354,8.8,1.0,205662,middle_phase,outside_phase_windows
2026-01-07 12:10:12.350,39.002,140.896,4.0,0.2,205663,middle_phase,outside_phase_windows
2026-01-07 12:26:12.450,38.197,142.007,42.6,1.4,205664,middle_phase,outside_phase_windows
2026-01-07 12:34:19.510,42.023,140.786,10.1,1.0,205665,middle_phase,outside_phase_windows
2026-01-07 12:43:27.600,41.617,142.876,20.8,1.6,205666,middle_phase,outside_phase_windows
2026-01-07 12:46:41.970,39.617,143.24,11.4,1.3,205667,middle_phase,outside_phase_windows
2026-01-07 12:54:15.440,40.939,143.071,12.7,1.4,205668,middle_phase,outside_phase_windows
2026-01-07 13:01:29.420,39.409,143.675,12.1,1.8,205669,middle_phase,outside_phase_windows
2026-01-07 13:06:54.900,39.767,143.384,14.2,1.2,205670,middle_phase,outside_phase_windows
2026-01-07 13:25:26.070,39.764,141.009,30.6,0.5,205671,middle_phase,outside_phase_windows
2026-01-07 14:09:18.130,40.154,141.726,73.0,0.4,205672,middle_phase,outside_phase_windows
2026-01-07 14:11:30.890,39.537,143.562,11.2,1.7,205673,middle_phase,outside_phase_windows
2026-01-07 14:16:51.640,38.723,142.257,41.6,1.1,205674,middle_phase,outside_phase_windows
2026-01-07 14:28:51.860,38.324,142.053,31.1,1.8,205675,middle_phase,outside_phase_windows
2026-01-07 14:35:31.740,39.537,143.567,5.1,1.5,205676,middle_phase,outside_phase_windows
2026-01-07 14:36:06.540,40.968,142.108,54.0,1.0,205677,middle_phase,outside_phase_windows
2026-01-07 14:39:31.300,40.824,142.971,13.6,1.3,205678,middle_phase,outside_phase_windows
2026-01-07 14:43:17.890,41.282,142.606,38.4,2.7,205679,middle_phase,outside_phase_windows
2026-01-07 15:03:37.220,40.93,142.92,19.1,1.1,205680,middle_phase,outside_phase_windows
2026-01-07 15:08:17.050,39.005,140.898,3.4,1.4,205681,middle_phase,outside_phase_windows
2026-01-07 15:50:31.430,40.96,142.941,18.3,1.0,205682,middle_phase,outside_phase_windows
2026-01-07 15:54:22.400,41.261,142.856,24.9,1.2,205683,middle_phase,outside_phase_windows
2026-01-07 15:57:05.640,41.067,142.94,23.2,1.5,205684,middle_phase,outside_phase_windows
2026-01-07 16:00:14.800,39.0,143.314,5.2,1.7,205685,middle_phase,outside_phase_windows
2026-01-07 16:07:23.750,38.654,141.891,57.3,3.2,205686,middle_phase,outside_phase_windows
2026-01-07 16:29:26.290,40.819,143.174,13.0,1.3,205687,middle_phase,outside_phase_windows
2026-01-07 16:32:13.490,38.013,144.164,24.3,1.4,205688,middle_phase,outside_phase_windows
2026-01-07 16:43:37.500,42.022,140.783,10.6,0.9,205689,middle_phase,outside_phase_windows
2026-01-07 17:00:37.580,40.95,142.994,15.1,1.3,205690,middle_phase,outside_phase_windows
2026-01-07 17:06:25.820,40.974,142.992,19.7,1.1,205691,middle_phase,outside_phase_windows
2026-01-07 17:10:23.090,39.632,142.093,23.0,0.6,205692,middle_phase,outside_phase_windows
2026-01-07 17:13:25.910,42.023,140.782,9.8,0.6,205693,middle_phase,outside_phase_windows
2026-01-07 17:17:24.800,40.901,143.015,10.1,1.1,205694,middle_phase,outside_phase_windows
2026-01-07 17:33:51.020,39.473,142.608,27.1,2.3,205695,middle_phase,outside_phase_windows
2026-01-07 17:33:57.610,39.443,142.589,27.5,2.9,205696,middle_phase,outside_phase_windows
2026-01-07 17:35:38.800,39.448,142.596,28.9,1.9,205697,middle_phase,outside_phase_windows
2026-01-07 17:40:44.880,40.535,143.845,17.9,1.4,205698,middle_phase,outside_phase_windows
2026-01-07 18:03:12.200,41.788,144.258,4.5,1.3,205699,middle_phase,outside_phase_windows
2026-01-07 18:04:38.400,38.9,142.45,32.6,1.1,205700,middle_phase,outside_phase_windows
2026-01-07 18:04:41.900,40.877,143.032,13.1,1.3,205701,middle_phase,outside_phase_windows
2026-01-07 18:15:29.320,39.45,143.437,13.3,1.7,205702,middle_phase,outside_phase_windows
2026-01-07 18:33:31.250,39.445,142.603,27.8,1.4,205703,middle_phase,outside_phase_windows
2026-01-07 18:49:59.460,41.473,142.142,51.1,1.8,205704,middle_phase,outside_phase_windows
2026-01-07 19:26:33.070,40.957,143.033,18.3,1.1,205705,middle_phase,outside_phase_windows
2026-01-07 19:27:26.940,39.749,141.526,11.6,1.2,205706,middle_phase,outside_phase_windows
2026-01-07 19:29:08.620,42.16,141.944,47.5,1.6,205707,middle_phase,outside_phase_windows
2026-01-07 19:29:38.290,39.536,143.565,12.3,2.1,205708,middle_phase,outside_phase_windows
2026-01-07 19:30:30.280,42.131,141.95,44.9,1.5,205709,middle_phase,outside_phase_windows
2026-01-07 20:12:13.310,39.607,140.663,6.4,1.8,205710,middle_phase,outside_phase_windows
2026-01-07 20:27:58.240,40.998,143.048,16.7,1.7,205711,middle_phase,outside_phase_windows
2026-01-07 20:43:25.500,38.03,144.644,28.7,1.4,205712,middle_phase,outside_phase_windows
2026-01-07 21:13:47.800,40.991,142.11,52.8,1.0,205713,middle_phase,outside_phase_windows
2026-01-07 21:17:22.550,41.224,142.545,38.2,1.1,205714,middle_phase,outside_phase_windows
2026-01-07 21:24:53.360,41.715,142.464,42.6,0.7,205715,middle_phase,outside_phase_windows
2026-01-07 21:26:35.050,39.794,143.282,6.7,1.0,205716,middle_phase,outside_phase_windows
2026-01-07 21:29:06.540,40.958,142.963,19.6,1.2,205717,middle_phase,outside_phase_windows
2026-01-07 21:33:03.230,41.581,142.097,52.2,2.2,205718,middle_phase,outside_phase_windows
2026-01-07 21:43:14.040,39.046,140.959,7.3,1.0,205719,middle_phase,outside_phase_windows
2026-01-07 21:48:59.410,38.272,144.821,25.4,1.4,205720,middle_phase,outside_phase_windows
2026-01-07 21:49:15.030,38.713,142.264,40.4,1.0,205721,middle_phase,outside_phase_windows
2026-01-07 21:51:50.180,39.766,141.831,55.6,0.7,205722,middle_phase,outside_phase_windows
2026-01-07 21:58:20.570,41.008,143.074,21.8,0.8,205723,middle_phase,outside_phase_windows
2026-01-07 22:08:56.040,39.628,143.467,11.4,1.7,205724,middle_phase,outside_phase_windows
2026-01-07 22:13:21.460,38.164,141.112,89.7,1.0,205725,middle_phase,outside_phase_windows
2026-01-07 22:38:30.990,41.001,143.029,18.9,0.9,205726,middle_phase,outside_phase_windows
2026-01-07 22:45:27.730,41.183,142.298,47.3,0.8,205727,middle_phase,outside_phase_windows
2026-01-07 22:50:42.060,42.025,140.786,9.8,1.4,205728,middle_phase,outside_phase_windows
2026-01-07 23:13:19.620,41.032,143.233,17.0,1.2,205729,middle_phase,outside_phase_windows
2026-01-07 23:17:56.860,38.692,142.429,27.8,2.0,205730,middle_phase,outside_phase_windows
2026-01-07 23:19:04.040,41.114,142.563,29.1,1.0,205731,middle_phase,outside_phase_windows
2026-01-07 23:23:03.080,41.049,142.924,26.2,2.6,205732,middle_phase,outside_phase_windows
2026-01-07 23:30:52.060,38.534,141.453,69.1,0.8,205733,middle_phase,outside_phase_windows
2026-01-07 23:33:37.730,38.127,142.649,15.1,2.0,205734,middle_phase,outside_phase_windows
2026-01-07 23:57:34.080,41.439,142.918,16.8,2.1,205735,middle_phase,outside_phase_windows
2026-01-08 00:10:26.750,39.224,142.489,26.9,1.3,205736,middle_phase,outside_phase_windows
2026-01-08 00:19:15.100,40.969,142.971,16.3,1.1,205737,middle_phase,outside_phase_windows
2026-01-08 00:19:18.680,39.441,142.602,25.7,1.2,205738,middle_phase,outside_phase_windows
2026-01-08 00:23:58.510,40.079,142.854,25.5,0.9,205739,middle_phase,outside_phase_windows
2026-01-08 00:26:41.780,42.184,142.053,58.1,1.4,205740,middle_phase,outside_phase_windows
2026-01-08 00:28:57.170,42.688,142.827,118.0,1.4,205741,middle_phase,outside_phase_windows
2026-01-08 00:31:51.810,39.425,143.268,13.9,1.4,205742,middle_phase,outside_phase_windows
2026-01-08 00:50:22.410,41.054,142.937,22.5,1.2,205743,middle_phase,outside_phase_windows
2026-01-08 00:52:34.470,40.979,142.968,15.4,1.5,205744,middle_phase,outside_phase_windows
2026-01-08 01:14:07.820,40.882,142.928,13.6,1.0,205745,middle_phase,outside_phase_windows
2026-01-08 01:14:48.300,41.113,142.648,32.2,1.2,205746,middle_phase,outside_phase_windows
2026-01-08 01:17:38.630,40.183,140.656,2.3,2.4,205747,middle_phase,outside_phase_windows
2026-01-08 01:22:00.460,42.034,140.814,14.0,0.6,205748,middle_phase,outside_phase_windows
2026-01-08 01:58:52.280,40.839,143.008,11.4,1.8,205749,middle_phase,outside_phase_windows
2026-01-08 02:32:46.150,38.831,142.417,36.4,1.2,205750,middle_phase,outside_phase_windows
2026-01-08 02:34:05.060,38.367,144.52,17.5,1.6,205751,middle_phase,outside_phase_windows
2026-01-08 02:38:14.290,38.017,144.585,12.0,1.0,205752,middle_phase,outside_phase_windows
2026-01-08 02:48:55.920,39.37,142.166,29.3,0.7,205753,middle_phase,outside_phase_windows
2026-01-08 03:28:31.720,40.251,142.955,19.7,1.6,205754,middle_phase,outside_phase_windows
2026-01-08 03:41:13.410,40.927,142.932,16.9,1.2,205755,middle_phase,outside_phase_windows
2026-01-08 03:41:48.320,42.381,144.571,13.9,1.6,205756,middle_phase,outside_phase_windows
2026-01-08 03:44:01.260,41.288,142.649,32.6,1.2,205757,middle_phase,outside_phase_windows
2026-01-08 03:54:22.970,42.024,140.787,9.8,1.1,205758,middle_phase,outside_phase_windows
2026-01-08 03:59:46.400,42.509,145.213,14.4,1.2,205759,middle_phase,outside_phase_windows
2026-01-08 04:01:47.350,42.852,143.274,86.0,4.0,205760,middle_phase,outside_phase_windows
2026-01-08 04:28:30.270,41.17,142.273,47.6,0.7,205761,middle_phase,outside_phase_windows
2026-01-08 04:36:56.400,41.114,142.657,31.4,1.4,205762,middle_phase,outside_phase_windows
2026-01-08 04:39:39.890,40.876,142.988,11.7,1.4,205763,middle_phase,outside_phase_windows
2026-01-08 04:54:45.820,40.905,142.93,13.9,1.9,205764,middle_phase,outside_phase_windows
2026-01-08 04:57:22.510,39.453,142.585,28.7,2.4,205765,middle_phase,outside_phase_windows
2026-01-08 05:06:41.010,39.76,143.314,13.8,1.0,205766,middle_phase,outside_phase_windows
2026-01-08 05:09:50.140,40.181,140.658,2.0,1.1,205767,middle_phase,outside_phase_windows
2026-01-08 05:19:44.230,42.758,145.478,28.9,1.5,205768,middle_phase,outside_phase_windows
2026-01-08 05:22:39.950,41.136,142.653,30.7,1.1,205769,middle_phase,outside_phase_windows
2026-01-08 05:26:55.010,40.991,143.01,17.6,1.2,205770,middle_phase,outside_phase_windows
2026-01-08 05:32:44.360,40.941,143.02,15.9,2.1,205771,middle_phase,outside_phase_windows
2026-01-08 05:46:50.160,40.926,143.046,13.7,1.6,205772,middle_phase,outside_phase_windows
2026-01-08 06:00:31.170,38.613,141.599,43.2,0.5,205773,middle_phase,outside_phase_windows
2026-01-08 06:00:59.190,41.214,142.556,38.2,1.0,205774,middle_phase,outside_phase_windows
2026-01-08 06:02:24.630,38.482,142.127,39.1,1.6,205775,middle_phase,outside_phase_windows
2026-01-08 06:18:05.780,40.858,143.232,11.3,1.3,205776,middle_phase,outside_phase_windows
2026-01-08 06:34:07.970,40.312,144.765,24.1,1.6,205777,middle_phase,outside_phase_windows
2026-01-08 06:52:41.070,39.256,144.724,23.5,1.8,205778,middle_phase,outside_phase_windows
2026-01-08 06:59:24.120,42.071,142.543,63.6,1.3,205779,middle_phase,outside_phase_windows
2026-01-08 07:02:36.050,42.02,140.798,10.7,0.8,205780,middle_phase,outside_phase_windows
2026-01-08 07:06:20.180,40.76,142.796,29.3,1.5,205781,middle_phase,outside_phase_windows
2026-01-08 07:35:45.900,41.017,141.997,54.5,1.1,205782,middle_phase,outside_phase_windows
2026-01-08 07:44:32.790,40.206,141.137,8.7,0.3,205783,middle_phase,outside_phase_windows
2026-01-08 08:02:51.950,40.053,142.913,23.2,0.9,205784,middle_phase,outside_phase_windows
2026-01-08 08:25:57.200,42.14,142.631,58.8,0.5,205785,middle_phase,outside_phase_windows
2026-01-08 08:27:59.570,41.383,142.679,36.9,3.8,205786,middle_phase,outside_phase_windows
2026-01-08 08:39:09.870,40.183,140.658,2.5,0.8,205787,middle_phase,outside_phase_windows
2026-01-08 08:40:33.530,40.179,140.66,2.2,1.6,205788,middle_phase,outside_phase_windows
2026-01-08 08:46:03.590,39.434,142.499,33.3,1.1,205789,middle_phase,outside_phase_windows
2026-01-08 08:53:02.040,40.376,141.132,99.6,0.7,205790,middle_phase,outside_phase_windows
2026-01-08 08:58:05.260,40.178,140.659,2.3,1.4,205791,middle_phase,outside_phase_windows
2026-01-08 09:06:57.780,41.952,145.146,29.3,1.4,205792,middle_phase,outside_phase_windows
2026-01-08 09:08:58.690,40.866,143.196,13.3,1.2,205793,middle_phase,outside_phase_windows
2026-01-08 10:07:25.640,42.029,140.792,11.5,0.6,205794,middle_phase,outside_phase_windows
2026-01-08 10:08:10.350,41.076,143.107,26.1,1.4,205795,middle_phase,outside_phase_windows
2026-01-08 10:08:48.250,39.563,143.426,9.6,1.3,205796,middle_phase,outside_phase_windows
2026-01-08 10:09:16.200,40.367,142.206,42.9,1.1,205797,middle_phase,outside_phase_windows
2026-01-08 10:13:40.960,38.129,142.397,30.7,1.7,205798,middle_phase,outside_phase_windows
2026-01-08 10:27:51.900,38.629,141.944,41.6,0.8,205799,middle_phase,outside_phase_windows
2026-01-08 10:28:54.650,40.909,143.046,10.5,1.1,205800,middle_phase,outside_phase_windows
2026-01-08 10:54:05.020,41.245,142.853,5.4,1.3,205801,middle_phase,outside_phase_windows
2026-01-08 10:55:46.280,40.843,143.017,10.7,1.6,205802,middle_phase,outside_phase_windows
2026-01-08 10:56:34.810,39.618,143.507,9.1,1.1,205803,middle_phase,outside_phase_windows
2026-01-08 11:22:34.280,39.995,141.978,16.2,0.6,205804,middle_phase,outside_phase_windows
2026-01-08 12:08:15.640,40.946,143.036,15.5,2.2,205805,middle_phase,outside_phase_windows
2026-01-08 12:10:39.800,40.134,140.744,6.2,1.2,205806,middle_phase,outside_phase_windows
2026-01-08 12:29:40.900,38.806,141.089,89.1,1.0,205807,middle_phase,outside_phase_windows
2026-01-08 12:30:16.820,38.586,140.792,11.8,0.8,205808,middle_phase,outside_phase_windows
2026-01-08 12:36:27.080,40.906,142.985,15.9,1.2,205809,middle_phase,outside_phase_windows
2026-01-08 12:48:15.000,40.177,140.655,2.3,1.0,205810,middle_phase,outside_phase_windows
2026-01-08 12:53:01.520,39.553,142.442,35.6,1.0,205811,middle_phase,outside_phase_windows
2026-01-08 13:12:45.570,39.359,143.349,8.7,1.3,205812,middle_phase,outside_phase_windows
2026-01-08 13:31:09.240,38.889,141.947,52.8,0.6,205813,middle_phase,outside_phase_windows
2026-01-08 13:34:23.330,40.96,142.94,19.2,2.6,205814,middle_phase,outside_phase_windows
2026-01-08 13:35:01.190,39.335,143.531,13.9,2.0,205815,middle_phase,outside_phase_windows
2026-01-08 13:39:12.330,40.205,141.143,9.9,0.5,205816,middle_phase,outside_phase_windows
2026-01-08 13:43:27.790,40.201,141.141,8.9,1.1,205817,middle_phase,outside_phase_windows
2026-01-08 13:50:10.030,39.682,140.905,104.3,1.9,205818,middle_phase,outside_phase_windows
2026-01-08 13:55:28.320,40.083,142.823,29.6,1.6,205819,middle_phase,outside_phase_windows
2026-01-08 13:57:06.170,39.353,143.562,10.8,1.7,205820,middle_phase,outside_phase_windows
2026-01-08 13:58:16.610,42.67,145.32,26.8,1.2,205821,middle_phase,outside_phase_windows
2026-01-08 14:11:50.750,40.684,142.593,34.2,0.6,205822,middle_phase,outside_phase_windows
2026-01-08 14:14:13.890,42.835,145.542,30.1,1.4,205823,middle_phase,outside_phase_windows
2026-01-08 14:17:48.460,39.344,143.612,9.8,1.6,205824,middle_phase,outside_phase_windows
2026-01-08 14:19:37.150,40.82,143.15,12.0,1.4,205825,middle_phase,outside_phase_windows
2026-01-08 14:41:29.180,40.152,144.704,32.4,0.7,205826,middle_phase,outside_phase_windows
2026-01-08 14:56:51.670,39.444,142.505,32.7,1.2,205827,middle_phase,outside_phase_windows
2026-01-08 15:07:16.290,40.522,140.848,6.4,0.2,205828,middle_phase,outside_phase_windows
2026-01-08 15:39:08.060,41.083,142.541,41.2,0.9,205829,middle_phase,outside_phase_windows
2026-01-08 15:46:22.760,39.011,142.102,52.5,0.9,205830,middle_phase,outside_phase_windows
2026-01-08 16:07:50.890,42.803,145.244,43.2,3.6,205831,middle_phase,outside_phase_windows
2026-01-08 16:26:07.030,39.657,142.27,32.3,1.5,205832,middle_phase,outside_phase_windows
2026-01-08 16:39:22.000,39.109,140.847,11.1,0.6,205833,middle_phase,outside_phase_windows
2026-01-08 16:47:47.830,40.843,143.014,13.3,1.6,205834,middle_phase,outside_phase_windows
2026-01-08 16:53:55.760,40.83,143.032,10.5,1.8,205835,middle_phase,outside_phase_windows
2026-01-08 17:11:47.250,40.791,142.918,25.0,1.2,205836,middle_phase,outside_phase_windows
2026-01-08 17:49:27.190,40.898,143.085,15.3,1.4,205837,middle_phase,outside_phase_windows
2026-01-08 17:50:10.710,40.897,143.087,16.3,1.7,205838,middle_phase,outside_phase_windows
2026-01-08 18:37:08.550,40.924,143.017,13.1,1.3,205839,middle_phase,outside_phase_windows
2026-01-08 18:38:41.210,40.989,142.477,56.0,1.0,205840,middle_phase,outside_phase_windows
2026-01-08 18:44:31.440,40.921,142.973,16.0,1.7,205841,middle_phase,outside_phase_windows
