event_id,time,burst_id
17640,2026-02-09 20:45:58.760000+00:00,B12
17642,2026-02-09 21:07:26.360000+00:00,B12
17643,2026-02-09 21:09:27.760000+00:00,B12
17659,2026-02-10 03:51:05.140000+00:00,B12
17665,2026-02-10 06:21:14.240000+00:00,B12
17668,2026-02-10 07:18:24.590000+00:00,B12
17674,2026-02-10 09:27:40.900000+00:00,B12
17675,2026-02-10 09:28:41.240000+00:00,B12
17678,2026-02-10 09:36:29.630000+00:00,B12
17682,2026-02-10 11:22:42.300000+00:00,B12
17688,2026-02-10 14:49:48.200000+00:00,B12
17701,2026-02-10 19:05:33.960000+00:00,B12
17703,2026-02-10 19:18:52.080000+00:00,B12
17705,2026-02-10 19:21:46.800000+00:00,B12
17709,2026-02-10 21:21:23.640000+00:00,B12
17713,2026-02-10 23:04:24.940000+00:00,B12
17714,2026-02-10 23:20:12.320000+00:00,B12
17715,2026-02-10 23:50:21.840000+00:00,B12
17718,2026-02-11 01:52:15.920000+00:00,B12
17724,2026-02-11 04:36:41.040000+00:00,B12
17725,2026-02-11 05:16:38.960000+00:00,B12
17734,2026-02-11 09:31:29.580000+00:00,B12
17736,2026-02-11 10:51:40.880000+00:00,B12
17740,2026-02-11 12:05:19.030000+00:00,B12
17741,2026-02-11 12:10:28.030000+00:00,B12
17742,2026-02-11 12:35:50+00:00,B12
17750,2026-02-11 15:21:17.600000+00:00,B12
17751,2026-02-11 15:58:25.450000+00:00,B12
17765,2026-02-11 21:38:08.040000+00:00,B12
17773,2026-02-12 00:15:14.450000+00:00,B12
17803,2026-02-12 14:25:42.540000+00:00,B12
17812,2026-02-12 20:27:03.360000+00:00,B12
17837,2026-02-13 01:29:30.760000+00:00,B12
17840,2026-02-13 03:49:36.680000+00:00,B12
17843,2026-02-13 04:22:09.830000+00:00,B12
17852,2026-02-13 08:05:42.370000+00:00,B12
17855,2026-02-13 10:12:42.420000+00:00,B12
17871,2026-02-13 17:57:20.480000+00:00,B12
17877,2026-02-13 18:40:42.240000+00:00,B12
17883,2026-02-13 21:20:50.020000+00:00,B12
17890,2026-02-14 00:32:36.520000+00:00,B12
17892,2026-02-14 02:28:39.560000+00:00,B12
17902,2026-02-14 09:46:52.740000+00:00,B12
17914,2026-02-14 12:39:45.720000+00:00,B12
17915,2026-02-14 13:03:49.790000+00:00,B12
17930,2026-02-14 19:13:22.200000+00:00,B12
17931,2026-02-14 19:18:31.120000+00:00,B12
17936,2026-02-14 20:46:44.760000+00:00,B12
17937,2026-02-14 21:07:51.920000+00:00,B12
17940,2026-02-14 21:23:30.720000+00:00,B12
17948,2026-02-15 00:55:40.090000+00:00,B12
17951,2026-02-15 01:42:07.440000+00:00,B12
17952,2026-02-15 01:56:13.500000+00:00,B12
17954,2026-02-15 02:51:22.750000+00:00,B12
17957,2026-02-15 03:09:29.110000+00:00,B12
17962,2026-02-15 05:03:30.980000+00:00,B12
17971,2026-02-15 07:49:03+00:00,B12
17982,2026-02-15 12:17:32.910000+00:00,B12
17983,2026-02-15 12:41:05.890000+00:00,B12
17994,2026-02-15 18:36:10.480000+00:00,B12
18037,2026-02-16 22:15:28.660000+00:00,B12
18038,2026-02-16 22:34:22+00:00,B12
18282,2026-02-22 05:51:22.760000+00:00,B13
18296,2026-02-22 10:30:38.940000+00:00,B13
18350,2026-02-23 12:44:50.940000+00:00,B13
18353,2026-02-23 16:13:09.620000+00:00,B13
18358,2026-02-23 17:06:47.020000+00:00,B13
18374,2026-02-24 01:10:03.700000+00:00,B13
18381,2026-02-24 05:56:16.660000+00:00,B13
18382,2026-02-24 06:41:27.650000+00:00,B13
18387,2026-02-24 09:10:08.430000+00:00,B13
18396,2026-02-24 12:32:08.390000+00:00,B13
18397,2026-02-24 12:41:37.220000+00:00,B13
18402,2026-02-24 14:19:06.120000+00:00,B13
18466,2026-02-25 12:01:11.910000+00:00,B13
18476,2026-02-25 14:39:29.390000+00:00,B13
18482,2026-02-25 18:03:48.120000+00:00,B13
18642,2026-03-01 15:23:36.500000+00:00,B14
18668,2026-03-02 11:38:04.810000+00:00,B14
18673,2026-03-02 14:50:10.110000+00:00,B14
18674,2026-03-02 14:52:28.340000+00:00,B14
18684,2026-03-02 20:25:10.860000+00:00,B14
18685,2026-03-02 21:19:51.400000+00:00,B14
18690,2026-03-02 22:43:36.820000+00:00,B14
18696,2026-03-03 02:31:01.300000+00:00,B14
18698,2026-03-03 03:29:27.850000+00:00,B14
18702,2026-03-03 05:32:45.860000+00:00,B14
18715,2026-03-03 12:07:17.350000+00:00,B14
18717,2026-03-03 12:16:22.640000+00:00,B14
18718,2026-03-03 12:24:50.890000+00:00,B14
18719,2026-03-03 12:31:35.360000+00:00,B14
18720,2026-03-03 12:48:05.840000+00:00,B14
18721,2026-03-03 14:27:15.960000+00:00,B14
18724,2026-03-03 15:34:25.870000+00:00,B14
18727,2026-03-03 17:27:26.560000+00:00,B14
18728,2026-03-03 17:30:27.040000+00:00,B14
18736,2026-03-03 19:18:43.200000+00:00,B14
18742,2026-03-03 21:42:19.020000+00:00,B14
18748,2026-03-03 23:25:07.420000+00:00,B14
18749,2026-03-03 23:30:44.560000+00:00,B14
18750,2026-03-03 23:44:19.560000+00:00,B14
18752,2026-03-04 00:32:51.660000+00:00,B14
18754,2026-03-04 00:48:39.400000+00:00,B14
18755,2026-03-04 00:51:31.290000+00:00,B14
18757,2026-03-04 01:25:37.710000+00:00,B14
18758,2026-03-04 01:28:43.350000+00:00,B14
18759,2026-03-04 01:37:53.920000+00:00,B14
18760,2026-03-04 01:38:35.720000+00:00,B14
18761,2026-03-04 01:57:59.200000+00:00,B14
18762,2026-03-04 02:09:14.070000+00:00,B14
18763,2026-03-04 02:35:27.460000+00:00,B14
18764,2026-03-04 02:45:15.300000+00:00,B14
18766,2026-03-04 03:22:54.280000+00:00,B14
18767,2026-03-04 03:24:06.050000+00:00,B14
18770,2026-03-04 04:54:44.450000+00:00,B14
18772,2026-03-04 06:41:34.190000+00:00,B14
18773,2026-03-04 07:50:43.640000+00:00,B14
18778,2026-03-04 08:58:35.230000+00:00,B14
18779,2026-03-04 09:35:31.730000+00:00,B14
18791,2026-03-04 13:44:11.240000+00:00,B14
18797,2026-03-04 17:20:44.920000+00:00,B14
18812,2026-03-05 03:28:04.100000+00:00,B14
18822,2026-03-05 08:46:16.570000+00:00,B14
18823,2026-03-05 08:59:50+00:00,B14
18827,2026-03-05 11:34:15.760000+00:00,B14
18838,2026-03-05 16:01:06.730000+00:00,B14
18840,2026-03-05 16:25:31.010000+00:00,B14
18843,2026-03-05 17:28:42.080000+00:00,B14
18844,2026-03-05 19:12:07.540000+00:00,B14
18857,2026-03-06 01:13:57.020000+00:00,B14
18865,2026-03-06 05:45:54.810000+00:00,B14
18868,2026-03-06 07:20:21.580000+00:00,B14
18869,2026-03-06 08:08:22.620000+00:00,B14
18872,2026-03-06 09:07:54.710000+00:00,B14
18873,2026-03-06 09:28:26.400000+00:00,B14
18880,2026-03-06 14:51:05.080000+00:00,B14
18885,2026-03-06 19:22:10.280000+00:00,B14
18888,2026-03-06 20:26:37.040000+00:00,B14
18889,2026-03-06 20:30:18.960000+00:00,B14
18893,2026-03-06 20:42:14.440000+00:00,B14
18897,2026-03-06 22:55:30.640000+00:00,B14
18903,2026-03-07 03:25:52.890000+00:00,B14
18908,2026-03-07 05:09:48.750000+00:00,B14
18913,2026-03-07 07:30:22.460000+00:00,B14
18924,2026-03-07 16:15:44.320000+00:00,B14
18929,2026-03-07 18:01:00.960000+00:00,B14
18930,2026-03-07 18:09:51.960000+00:00,B14
18935,2026-03-07 22:16:07.840000+00:00,B14
18946,2026-03-08 03:46:20.940000+00:00,B14
18951,2026-03-08 07:03:43.170000+00:00,B14
18953,2026-03-08 07:42:33.590000+00:00,B14
18956,2026-03-08 08:29:54.750000+00:00,B14
18957,2026-03-08 08:32:56.950000+00:00,B14
18965,2026-03-08 13:08:37.570000+00:00,B14
18966,2026-03-08 13:16:14.600000+00:00,B14
18967,2026-03-08 13:17:08.930000+00:00,B14
18968,2026-03-08 13:20:34.650000+00:00,B14
18969,2026-03-08 13:43:09.670000+00:00,B14
18971,2026-03-08 13:58:39.540000+00:00,B14
18972,2026-03-08 14:00:07.270000+00:00,B14
18973,2026-03-08 14:03:47.790000+00:00,B14
18974,2026-03-08 14:07:41.020000+00:00,B14
18975,2026-03-08 14:19:33.640000+00:00,B14
18976,2026-03-08 14:23:44.560000+00:00,B14
18978,2026-03-08 14:36:57.130000+00:00,B14
18979,2026-03-08 14:41:25.230000+00:00,B14
18980,2026-03-08 14:50:30.680000+00:00,B14
18981,2026-03-08 15:11:55.160000+00:00,B14
18984,2026-03-08 15:42:07.530000+00:00,B14
18985,2026-03-08 15:48:51.380000+00:00,B14
18986,2026-03-08 15:50:52.270000+00:00,B14
18987,2026-03-08 15:53:08.220000+00:00,B14
18988,2026-03-08 16:08:26.370000+00:00,B14
18990,2026-03-08 16:23:20.320000+00:00,B14
18991,2026-03-08 16:26:27.460000+00:00,B14
18992,2026-03-08 16:32:58.970000+00:00,B14
18993,2026-03-08 16:39:12.090000+00:00,B14
18994,2026-03-08 16:58:59.150000+00:00,B14
18996,2026-03-08 18:10:52.080000+00:00,B14
18997,2026-03-08 18:37:22.720000+00:00,B14
18998,2026-03-08 18:46:15.680000+00:00,B14
18999,2026-03-08 19:09:00.920000+00:00,B14
19002,2026-03-08 19:47:23.080000+00:00,B14
19003,2026-03-08 19:52:45.040000+00:00,B14
19004,2026-03-08 19:53:30.300000+00:00,B14
19005,2026-03-08 20:17:20.480000+00:00,B14
19006,2026-03-08 20:32:57.800000+00:00,B14
19007,2026-03-08 21:08:41.200000+00:00,B14
19008,2026-03-08 21:18:56.680000+00:00,B14
19009,2026-03-08 21:22:40.160000+00:00,B14
19011,2026-03-08 22:14:51.080000+00:00,B14
19014,2026-03-08 23:39:48.520000+00:00,B14
19015,2026-03-08 23:42:28.560000+00:00,B14
19016,2026-03-08 23:42:48.280000+00:00,B14
19017,2026-03-08 23:49:26.160000+00:00,B14
19018,2026-03-09 00:17:18.120000+00:00,B14
19019,2026-03-09 00:25:02.250000+00:00,B14
19020,2026-03-09 00:27:06.040000+00:00,B14
19021,2026-03-09 00:38:29.840000+00:00,B14
19023,2026-03-09 00:51:27.690000+00:00,B14
19027,2026-03-09 02:28:14.280000+00:00,B14
19028,2026-03-09 03:10:03.170000+00:00,B14
19031,2026-03-09 04:08:06.050000+00:00,B14
19032,2026-03-09 04:27:04.780000+00:00,B14
19034,2026-03-09 04:33:13.950000+00:00,B14
19035,2026-03-09 04:45:20.380000+00:00,B14
19036,2026-03-09 04:46:59.290000+00:00,B14
19038,2026-03-09 05:11:16.690000+00:00,B14
19040,2026-03-09 05:22:57.600000+00:00,B14
19042,2026-03-09 05:31:24.770000+00:00,B14
19043,2026-03-09 05:41:05.970000+00:00,B14
19045,2026-03-09 05:52:23.630000+00:00,B14
19046,2026-03-09 05:54:55.250000+00:00,B14
19047,2026-03-09 05:56:26.080000+00:00,B14
19049,2026-03-09 06:18:25.320000+00:00,B14
19056,2026-03-09 09:44:44.910000+00:00,B14
19059,2026-03-09 10:57:29.550000+00:00,B14
19060,2026-03-09 11:04:39.210000+00:00,B14
19063,2026-03-09 11:14:02.260000+00:00,B14
19066,2026-03-09 12:21:58.500000+00:00,B14
19069,2026-03-09 13:54:19.090000+00:00,B14
19070,2026-03-09 13:56:54.020000+00:00,B14
19077,2026-03-09 19:24:49+00:00,B14
19078,2026-03-09 19:38:36.160000+00:00,B14
19085,2026-03-09 22:47:21.520000+00:00,B14
19088,2026-03-09 23:28:33.200000+00:00,B14
19089,2026-03-10 01:29:51.920000+00:00,B14
19090,2026-03-10 01:37:26.660000+00:00,B14
19091,2026-03-10 02:12:27.430000+00:00,B14
19097,2026-03-10 03:07:22.320000+00:00,B14
19103,2026-03-10 05:11:11.450000+00:00,B14
19107,2026-03-10 06:59:24.520000+00:00,B14
19108,2026-03-10 07:09:08.610000+00:00,B14
19110,2026-03-10 08:02:22.240000+00:00,B14
19116,2026-03-10 11:04:16.800000+00:00,B14
19117,2026-03-10 11:08:58.480000+00:00,B14
19120,2026-03-10 14:03:51.140000+00:00,B14
19126,2026-03-10 17:52:56.760000+00:00,B14
19147,2026-03-11 02:40:51.850000+00:00,B14
19148,2026-03-11 02:52:04.490000+00:00,B14
19155,2026-03-11 04:47:30.770000+00:00,B14
19167,2026-03-11 08:54:17.440000+00:00,B14
19168,2026-03-11 08:55:23.630000+00:00,B14
19178,2026-03-11 14:53:47.940000+00:00,B14
19179,2026-03-11 15:13:19.800000+00:00,B14
19180,2026-03-11 15:18:34.320000+00:00,B14
19182,2026-03-11 15:48:05.010000+00:00,B14
19185,2026-03-11 15:51:59.580000+00:00,B14
19192,2026-03-11 17:56:14.560000+00:00,B14
19196,2026-03-11 21:51:39.760000+00:00,B14
19198,2026-03-11 22:01:36.960000+00:00,B14
19209,2026-03-12 04:08:15.380000+00:00,B14
19213,2026-03-12 06:16:09.500000+00:00,B14
19221,2026-03-12 10:10:16.890000+00:00,B14
19228,2026-03-12 13:37:51.620000+00:00,B14
19233,2026-03-12 16:45:55.770000+00:00,B14
19237,2026-03-12 19:36:43.400000+00:00,B14
19246,2026-03-12 20:45:30.680000+00:00,B14
19247,2026-03-12 21:13:05.920000+00:00,B14
19248,2026-03-12 21:13:20.320000+00:00,B14
19249,2026-03-12 22:06:53.320000+00:00,B14
19263,2026-03-13 08:08:08.400000+00:00,B14
19264,2026-03-13 08:32:02.080000+00:00,B14
19269,2026-03-13 09:48:39.850000+00:00,B14
19276,2026-03-13 14:27:43.920000+00:00,B14
19277,2026-03-13 14:52:57.620000+00:00,B14
19278,2026-03-13 14:54:44.150000+00:00,B14
19280,2026-03-13 15:10:41.830000+00:00,B14
19285,2026-03-13 18:06:27.800000+00:00,B14
19288,2026-03-13 19:24:42.040000+00:00,B14
19289,2026-03-13 19:25:41.720000+00:00,B14
19290,2026-03-13 19:55:22.600000+00:00,B14
19292,2026-03-13 20:05:19.220000+00:00,B14
19293,2026-03-13 20:23:30.680000+00:00,B14
19297,2026-03-13 22:01:35.040000+00:00,B14
19298,2026-03-13 23:30:44.760000+00:00,B14
19304,2026-03-14 00:59:42.980000+00:00,B14
19308,2026-03-14 02:08:57.100000+00:00,B14
19311,2026-03-14 02:20:51.920000+00:00,B14
19314,2026-03-14 03:10:46.200000+00:00,B14
19317,2026-03-14 06:47:25.690000+00:00,B14
19319,2026-03-14 07:57:21.740000+00:00,B14
19337,2026-03-14 15:16:06.170000+00:00,B14
19346,2026-03-14 19:03:43.800000+00:00,B14
19349,2026-03-14 21:37:08.640000+00:00,B14
19356,2026-03-15 01:05:29.110000+00:00,B14
19361,2026-03-15 03:51:16.570000+00:00,B14
19375,2026-03-15 09:02:40.270000+00:00,B14
19376,2026-03-15 09:03:50.480000+00:00,B14
19379,2026-03-15 10:05:05.230000+00:00,B14
19384,2026-03-15 12:22:49.970000+00:00,B14
19402,2026-03-15 20:41:23.420000+00:00,B14
19408,2026-03-15 23:57:16.420000+00:00,B14
19412,2026-03-16 01:46:57.330000+00:00,B14
19422,2026-03-16 05:28:26.790000+00:00,B14
19436,2026-03-16 12:15:44.760000+00:00,B14
19437,2026-03-16 12:31:28.460000+00:00,B14
19438,2026-03-16 12:47:12.600000+00:00,B14
19442,2026-03-16 16:24:43.030000+00:00,B14
19451,2026-03-16 20:45:44.320000+00:00,B14
19455,2026-03-16 22:25:57.480000+00:00,B14
19473,2026-03-17 07:54:48.400000+00:00,B14
19476,2026-03-17 10:03:14.800000+00:00,B14
19478,2026-03-17 11:53:57.040000+00:00,B14
19483,2026-03-17 13:41:01.780000+00:00,B14
19493,2026-03-17 20:27:34.560000+00:00,B14
19497,2026-03-17 21:09:45.300000+00:00,B14
19502,2026-03-17 23:24:13.160000+00:00,B14
19503,2026-03-17 23:46:40.780000+00:00,B14
19505,2026-03-18 01:03:33.040000+00:00,B14
19509,2026-03-18 03:42:03.340000+00:00,B14
19515,2026-03-18 05:30:38.440000+00:00,B14
19517,2026-03-18 06:23:14.010000+00:00,B14
19518,2026-03-18 06:35:32.010000+00:00,B14
19537,2026-03-18 17:21:47.600000+00:00,B14
19540,2026-03-18 18:06:35.600000+00:00,B14
19541,2026-03-18 18:55:16.280000+00:00,B14
19543,2026-03-18 19:36:10.360000+00:00,B14
19544,2026-03-18 19:44:00.520000+00:00,B14
19545,2026-03-18 19:44:15.880000+00:00,B14
19546,2026-03-18 19:48:04.380000+00:00,B14
19548,2026-03-18 19:58:53.100000+00:00,B14
19552,2026-03-18 21:53:20.360000+00:00,B14
19559,2026-03-18 23:46:45.200000+00:00,B14
19560,2026-03-18 23:52:55.160000+00:00,B14
19561,2026-03-19 01:02:44.080000+00:00,B14
19562,2026-03-19 01:03:04.400000+00:00,B14
19563,2026-03-19 01:06:31.190000+00:00,B14
19569,2026-03-19 03:57:26.690000+00:00,B14
19573,2026-03-19 07:58:25.470000+00:00,B14
19574,2026-03-19 08:13:35.230000+00:00,B14
19576,2026-03-19 09:31:38.440000+00:00,B14
19581,2026-03-19 12:09:31.920000+00:00,B14
19583,2026-03-19 14:54:39.720000+00:00,B14
19584,2026-03-19 15:00:51.290000+00:00,B14
19590,2026-03-19 19:08:22.220000+00:00,B14
19593,2026-03-19 19:43:28.840000+00:00,B14
19594,2026-03-19 19:54:29.360000+00:00,B14
19595,2026-03-19 22:49:38.140000+00:00,B14
19597,2026-03-20 00:47:27.480000+00:00,B14
19610,2026-03-20 08:06:14.240000+00:00,B14
19611,2026-03-20 08:08:06.160000+00:00,B14
19613,2026-03-20 08:33:18.500000+00:00,B14
19614,2026-03-20 08:42:15.190000+00:00,B14
19616,2026-03-20 09:40:07.800000+00:00,B14
19620,2026-03-20 11:30:41.790000+00:00,B14
19623,2026-03-20 12:32:33.460000+00:00,B14
19624,2026-03-20 12:41:44.630000+00:00,B14
19653,2026-03-21 12:33:33.070000+00:00,B14
19654,2026-03-21 13:13:26.990000+00:00,B14
19677,2026-03-21 23:46:13.780000+00:00,B14
19680,2026-03-22 01:12:11.080000+00:00,B14
19705,2026-03-22 18:24:09.320000+00:00,B14
19712,2026-03-23 01:38:44.930000+00:00,B14
19716,2026-03-23 06:27:54.560000+00:00,B14
19718,2026-03-23 06:50:35.530000+00:00,B14
19719,2026-03-23 06:52:09.330000+00:00,B14
19721,2026-03-23 08:45:00.570000+00:00,B14
19744,2026-03-23 21:20:44.720000+00:00,B14
19751,2026-03-24 04:16:24.730000+00:00,B14
19752,2026-03-24 04:39:40.420000+00:00,B14
19759,2026-03-24 09:02:43.100000+00:00,B14
19772,2026-03-24 16:57:33.950000+00:00,B14
19774,2026-03-24 17:38:12.040000+00:00,B14
19803,2026-03-25 08:54:18.470000+00:00,B14
19806,2026-03-25 09:20:14.260000+00:00,B14
19818,2026-03-25 16:56:12.430000+00:00,B14
19821,2026-03-25 19:05:48.500000+00:00,B14
19823,2026-03-25 20:06:41.520000+00:00,B14
19827,2026-03-25 23:33:56.180000+00:00,B14
19828,2026-03-25 23:39:32.720000+00:00,B14
19844,2026-03-26 08:51:51.620000+00:00,B14
19848,2026-03-26 09:52:11.190000+00:00,B14
19857,2026-03-26 14:18:52.960000+00:00,B14
19858,2026-03-26 14:22:11.370000+00:00,B14
19859,2026-03-26 14:24:50.420000+00:00,B14
19860,2026-03-26 14:26:08.410000+00:00,B14
19861,2026-03-26 14:28:40.780000+00:00,B14
19862,2026-03-26 14:29:28.950000+00:00,B14
19863,2026-03-26 14:32:48.350000+00:00,B14
19864,2026-03-26 14:33:22.170000+00:00,B14
19865,2026-03-26 14:36:04.610000+00:00,B14
19866,2026-03-26 14:37:07.210000+00:00,B14
19867,2026-03-26 14:38:42.280000+00:00,B14
19868,2026-03-26 14:40:13.080000+00:00,B14
19869,2026-03-26 14:40:55.900000+00:00,B14
19870,2026-03-26 14:41:27.350000+00:00,B14
19871,2026-03-26 14:43:13.570000+00:00,B14
19872,2026-03-26 14:44:10.240000+00:00,B14
19873,2026-03-26 14:46:42.300000+00:00,B14
19874,2026-03-26 14:47:07.750000+00:00,B14
19875,2026-03-26 14:48:20.280000+00:00,B14
19876,2026-03-26 14:49:12.100000+00:00,B14
19877,2026-03-26 14:51:32.050000+00:00,B14
19878,2026-03-26 14:53:00.670000+00:00,B14
19879,2026-03-26 14:54:11.320000+00:00,B14
19880,2026-03-26 14:54:34.670000+00:00,B14
19882,2026-03-26 14:55:53.810000+00:00,B14
19883,2026-03-26 14:56:10.740000+00:00,B14
19885,2026-03-26 14:58:49.400000+00:00,B14
19886,2026-03-26 14:59:21.020000+00:00,B14
19887,2026-03-26 14:59:27.430000+00:00,B14
19888,2026-03-26 15:03:31.610000+00:00,B14
19889,2026-03-26 15:04:19.390000+00:00,B14
19890,2026-03-26 15:05:51.220000+00:00,B14
19891,2026-03-26 15:06:10.190000+00:00,B14
19892,2026-03-26 15:09:07.640000+00:00,B14
19893,2026-03-26 15:10:06.160000+00:00,B14
19894,2026-03-26 15:10:22.220000+00:00,B14
19895,2026-03-26 15:11:39.120000+00:00,B14
19896,2026-03-26 15:14:18.090000+00:00,B14
19897,2026-03-26 15:15:48.250000+00:00,B14
19898,2026-03-26 15:17:35.590000+00:00,B14
19899,2026-03-26 15:18:42.110000+00:00,B14
19900,2026-03-26 15:21:13.210000+00:00,B14
19901,2026-03-26 15:22:57.650000+00:00,B14
19902,2026-03-26 15:24:22.110000+00:00,B14
19903,2026-03-26 15:27:59.360000+00:00,B14
19904,2026-03-26 15:30:46.030000+00:00,B14
19905,2026-03-26 15:34:06.420000+00:00,B14
19906,2026-03-26 15:36:30.560000+00:00,B14
19907,2026-03-26 15:41:17.740000+00:00,B14
19908,2026-03-26 15:44:01.430000+00:00,B14
19909,2026-03-26 15:44:43.890000+00:00,B14
19910,2026-03-26 15:48:17.880000+00:00,B14
19911,2026-03-26 15:54:42.950000+00:00,B14
19912,2026-03-26 15:56:51.230000+00:00,B14
19913,2026-03-26 15:58:31.020000+00:00,B14
19914,2026-03-26 15:58:46+00:00,B14
19915,2026-03-26 15:59:46.320000+00:00,B14
19916,2026-03-26 16:01:42.230000+00:00,B14
19917,2026-03-26 16:03:14.270000+00:00,B14
19918,2026-03-26 16:06:55.170000+00:00,B14
19919,2026-03-26 16:14:36.330000+00:00,B14
19920,2026-03-26 16:18:44.970000+00:00,B14
19921,2026-03-26 16:18:59.570000+00:00,B14
19922,2026-03-26 16:20:33.820000+00:00,B14
19923,2026-03-26 16:21:29.280000+00:00,B14
19924,2026-03-26 16:22:18.340000+00:00,B14
19925,2026-03-26 16:26:35.500000+00:00,B14
19926,2026-03-26 16:37:35.600000+00:00,B14
19927,2026-03-26 16:39:29.580000+00:00,B14
19928,2026-03-26 16:41:27.720000+00:00,B14
19929,2026-03-26 16:43:51.720000+00:00,B14
19930,2026-03-26 16:47:00.960000+00:00,B14
19931,2026-03-26 16:49:57.580000+00:00,B14
19932,2026-03-26 16:52:09+00:00,B14
19933,2026-03-26 16:54:26.300000+00:00,B14
19934,2026-03-26 16:55:42.580000+00:00,B14
19935,2026-03-26 17:03:10.440000+00:00,B14
19936,2026-03-26 17:03:43.480000+00:00,B14
19937,2026-03-26 17:20:18.980000+00:00,B14
19938,2026-03-26 17:20:51.880000+00:00,B14
19939,2026-03-26 17:21:42.080000+00:00,B14
19940,2026-03-26 17:29:42.720000+00:00,B14
19941,2026-03-26 17:32:00.520000+00:00,B14
19942,2026-03-26 17:33:28.080000+00:00,B14
19943,2026-03-26 17:42:36.640000+00:00,B14
19944,2026-03-26 17:43:01.980000+00:00,B14
19946,2026-03-26 17:52:25.320000+00:00,B14
19947,2026-03-26 17:57:43.640000+00:00,B14
19948,2026-03-26 18:00:34.200000+00:00,B14
19949,2026-03-26 18:04:54.160000+00:00,B14
19950,2026-03-26 18:14:00.560000+00:00,B14
19951,2026-03-26 18:17:46.940000+00:00,B14
19952,2026-03-26 18:25:13.520000+00:00,B14
19953,2026-03-26 18:36:54.840000+00:00,B14
19954,2026-03-26 18:38:48.200000+00:00,B14
19955,2026-03-26 18:40:52.680000+00:00,B14
19956,2026-03-26 18:45:26.760000+00:00,B14
19957,2026-03-26 18:46:29.920000+00:00,B14
19958,2026-03-26 18:48:03.320000+00:00,B14
19959,2026-03-26 18:54:11.520000+00:00,B14
19960,2026-03-26 18:59:40.200000+00:00,B14
19961,2026-03-26 19:00:37.060000+00:00,B14
19962,2026-03-26 19:18:55.560000+00:00,B14
19963,2026-03-26 19:20:10.920000+00:00,B14
19964,2026-03-26 19:22:15.880000+00:00,B14
19965,2026-03-26 19:24:21.140000+00:00,B14
19966,2026-03-26 19:24:39.600000+00:00,B14
19967,2026-03-26 19:28:23.920000+00:00,B14
19968,2026-03-26 19:31:08.140000+00:00,B14
19969,2026-03-26 19:34:05.560000+00:00,B14
19970,2026-03-26 19:34:41.560000+00:00,B14
19971,2026-03-26 19:36:19.280000+00:00,B14
19972,2026-03-26 19:39:41.960000+00:00,B14
19973,2026-03-26 19:47:21.400000+00:00,B14
19974,2026-03-26 19:52:08.800000+00:00,B14
19975,2026-03-26 19:56:33.600000+00:00,B14
19976,2026-03-26 19:58:05.280000+00:00,B14
19977,2026-03-26 20:06:40.240000+00:00,B14
19978,2026-03-26 20:15:59.400000+00:00,B14
19979,2026-03-26 20:17:56.080000+00:00,B14
19980,2026-03-26 20:24:57.200000+00:00,B14
19981,2026-03-26 20:27:06.120000+00:00,B14
19983,2026-03-26 20:32:19.240000+00:00,B14
19984,2026-03-26 20:33:15.760000+00:00,B14
19985,2026-03-26 20:35:27.960000+00:00,B14
19986,2026-03-26 20:36:24.940000+00:00,B14
19987,2026-03-26 20:38:56.600000+00:00,B14
19988,2026-03-26 20:41:24.720000+00:00,B14
19989,2026-03-26 20:44:35.240000+00:00,B14
19990,2026-03-26 20:46:09.960000+00:00,B14
19991,2026-03-26 20:48:21.520000+00:00,B14
19992,2026-03-26 20:58:02.260000+00:00,B14
19993,2026-03-26 20:59:25.080000+00:00,B14
19994,2026-03-26 21:14:15.200000+00:00,B14
19995,2026-03-26 21:14:41.900000+00:00,B14
19996,2026-03-26 21:23:12.300000+00:00,B14
19998,2026-03-26 21:26:29.700000+00:00,B14
19999,2026-03-26 21:31:59.480000+00:00,B14
20000,2026-03-26 21:32:52.480000+00:00,B14
20001,2026-03-26 21:38:16.600000+00:00,B14
20002,2026-03-26 21:40:04.760000+00:00,B14
20003,2026-03-26 21:47:21.740000+00:00,B14
20004,2026-03-26 21:53:55.960000+00:00,B14
20005,2026-03-26 21:55:39.520000+00:00,B14
20006,2026-03-26 21:58:30.620000+00:00,B14
20007,2026-03-26 21:59:55.860000+00:00,B14
20008,2026-03-26 22:08:29.840000+00:00,B14
20009,2026-03-26 22:18:03.880000+00:00,B14
20010,2026-03-26 22:19:03.760000+00:00,B14
20011,2026-03-26 22:22:00.900000+00:00,B14
20012,2026-03-26 22:22:26.800000+00:00,B14
20013,2026-03-26 22:27:01.900000+00:00,B14
20014,2026-03-26 22:28:01.960000+00:00,B14
20015,2026-03-26 22:33:33.040000+00:00,B14
20016,2026-03-26 22:37:53.080000+00:00,B14
20017,2026-03-26 22:58:11.080000+00:00,B14
20018,2026-03-26 23:04:39.840000+00:00,B14
20019,2026-03-26 23:06:56+00:00,B14
20020,2026-03-26 23:20:04.540000+00:00,B14
20021,2026-03-26 23:25:54.040000+00:00,B14
20023,2026-03-26 23:33:36.560000+00:00,B14
20024,2026-03-26 23:39:40.160000+00:00,B14
20025,2026-03-26 23:42:38.960000+00:00,B14
20026,2026-03-26 23:45:48.780000+00:00,B14
20027,2026-03-26 23:46:18.560000+00:00,B14
