subset_name,bin_start,bin_end,event_count,median_projected_km,median_dist_m1_km,median_dist_m3_km
m1_related_primary_raw_M4+,2025-11-09 00:00:00+00:00,2025-11-16 00:00:00+00:00,60,11.557945564981623,17.289850210669243,47.0212623801161
m1_related_primary_raw_M4+,2025-11-16 00:00:00+00:00,2025-11-23 00:00:00+00:00,4,18.18396558585508,28.649958304229585,42.278903399509616
m1_related_primary_raw_M4+,2025-11-23 00:00:00+00:00,2025-11-30 00:00:00+00:00,2,3.5633650549794753,22.6599409964435,55.192081138786804
m1_related_primary_raw_M5+,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,20,3.7044047637649387,9.760335839538033,53.66625861085584
m1_related_primary_raw_M5+,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,8,12.01016360481433,25.06743350125506,48.49512010001951
m1_related_primary_raw_M5+,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,2,31.185898939298276,34.51710677516131,27.674501433862304
m1_related_sens_minus14_plus28_raw_M3+,2025-11-01 00:00:00+00:00,2025-11-08 00:00:00+00:00,16,-0.7757157612089804,7.927615907870521,58.55593145796581
m1_related_sens_minus14_plus28_raw_M3+,2025-11-08 00:00:00+00:00,2025-11-15 00:00:00+00:00,269,9.464736621185544,16.944961412816525,49.526032326929716
m1_related_sens_minus14_plus28_raw_M3+,2025-11-15 00:00:00+00:00,2025-11-22 00:00:00+00:00,38,28.0238698325551,33.303676890946264,36.63524975849208
m1_related_sens_minus14_plus28_raw_M3+,2025-11-22 00:00:00+00:00,2025-11-29 00:00:00+00:00,11,10.632517452933765,33.83069604233893,48.29073020176531
m1_related_sens_minus14_plus28_raw_M3+,2025-11-29 00:00:00+00:00,2025-12-06 00:00:00+00:00,6,7.865309736238948,19.720459338363995,50.84100303915461
m1_related_sens_minus14_plus28_raw_M3+,2025-12-06 00:00:00+00:00,2025-12-13 00:00:00+00:00,3,9.155763939376024,9.420180450821421,48.287003674780316
m1_related_sens_minus14_plus28_raw_M4+,2025-11-02 00:00:00+00:00,2025-11-09 00:00:00+00:00,17,1.3860996965540024,6.365195449819868,56.58235642521365
m1_related_sens_minus14_plus28_raw_M4+,2025-11-09 00:00:00+00:00,2025-11-16 00:00:00+00:00,60,11.557945564981623,17.289850210669243,47.0212623801161
m1_related_sens_minus14_plus28_raw_M4+,2025-11-16 00:00:00+00:00,2025-11-23 00:00:00+00:00,4,18.18396558585508,28.649958304229585,42.278903399509616
m1_related_sens_minus14_plus28_raw_M4+,2025-11-23 00:00:00+00:00,2025-11-30 00:00:00+00:00,2,3.5633650549794753,22.6599409964435,55.192081138786804
