summary_type,summary_name,mode,threshold,event_count,largest_magnitude,start_time,end_time,duration_days,centroid_lat,centroid_lon,median_depth_km,depth_min_km,depth_max_km,median_projected_km,median_perp_km,centroid_dist_m1_km,centroid_dist_m3_km,median_dist_m1_km,median_dist_m3_km,median_axis_fraction,m2_related_fraction,frac_0_30km,frac_30_60km,frac_gt_60km,frac_M1_endpoint,frac_M3_endpoint,frac_endpoint_overlap,frac_corridor_noncore,frac_off_corridor_local,dominant_spatial_category,window_name
window_name,pre_m1_baseline_14d,raw,M3+,20,3.9,2025-06-03 15:58:03.730000+00:00,2025-10-09 22:13:59.260000+00:00,128.261059375,39.5576048,143.27142985000003,14.185,7.18,36.06,11.597314930796369,17.70457148235067,26.610907354636478,33.10399521376067,25.306985055811857,52.59922214413338,0.2028773024848226,0.0,0.9,0.1,0.0,0.6,0.05,0.0,0.0,0.35,M1_endpoint,pre_m1_baseline_14d
window_name,pre_m1_baseline_14d,raw,M4+,0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_14d
window_name,pre_m1_baseline_14d,raw,M5+,0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_14d
window_name,pre_m1_baseline_7d,raw,M3+,21,3.9,2025-06-03 15:58:03.730000+00:00,2025-11-01 07:34:32.810000+00:00,150.6503365740741,39.574928904761904,143.28771314285717,14.48,7.18,36.06,14.47023990481152,19.674624009919388,26.904779670946233,31.732250745069322,25.391313291605602,52.563836439250565,0.25313473469628445,0.0,0.9047619047619048,0.09523809523809523,0.0,0.5714285714285714,0.047619047619047616,0.0,0.0,0.38095238095238093,mixed_M1_endpoint_off_corridor_local,pre_m1_baseline_7d
window_name,pre_m1_baseline_7d,raw,M4+,0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_7d
window_name,pre_m1_baseline_7d,raw,M5+,0,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient,pre_m1_baseline_7d
window_name,pre_m3_primary,raw,M3+,51,7.7,2026-03-17 13:41:01.780000+00:00,2026-04-20 07:52:58.050000+00:00,33.758290162037035,39.51123107843137,143.34128723529412,14.12,3.09,25.82,13.834189317706628,9.69071419321687,18.706560668346864,40.018755224915346,18.32320246506285,44.45859763094798,0.24200800164421693,0.0,1.0,0.0,0.0,0.8235294117647058,0.13725490196078433,0.0,0.0196078431372549,0.0196078431372549,M1_endpoint,pre_m3_primary
window_name,pre_m3_primary,raw,M4+,14,7.7,2026-03-26 08:51:51.620000+00:00,2026-04-20 07:52:58.050000+00:00,24.959102199074078,39.49906992857143,143.3289574285714,15.19,13.27,19.31,13.255193216738537,9.362621701518885,18.713558237886936,40.87380215352448,17.684825000740247,45.77512119805318,0.23187934964031987,0.0,1.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,M1_endpoint,pre_m3_primary
window_name,pre_m3_primary,raw,M5+,3,7.7,2026-03-26 14:18:52.960000+00:00,2026-04-20 07:52:58.050000+00:00,24.73200335648148,39.56901833333333,143.25934766666668,16.42,15.19,19.31,13.190078480450019,12.513545982104082,28.224112353729208,31.591677357847836,18.16913127612272,45.96647746183847,0.2307402668328723,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,low_count_M1_endpoint,pre_m3_primary
window_name,pre_m3_sens_28d,raw,M3+,48,7.7,2026-03-25 08:54:18.470000+00:00,2026-04-20 07:52:58.050000+00:00,25.957402546296297,39.514841,143.33670183333334,14.15,3.09,25.82,13.724406811403028,9.725675918897966,19.266371464367023,39.495542862707964,18.126154015557105,44.696287366074216,0.24008752445860965,0.0,1.0,0.0,0.0,0.8125,0.14583333333333334,0.0,0.020833333333333332,0.020833333333333332,M1_endpoint,pre_m3_sens_28d
window_name,pre_m3_sens_28d,raw,M4+,14,7.7,2026-03-26 08:51:51.620000+00:00,2026-04-20 07:52:58.050000+00:00,24.959102199074078,39.49906992857143,143.3289574285714,15.19,13.27,19.31,13.255193216738537,9.362621701518885,18.713558237886936,40.87380215352448,17.684825000740247,45.77512119805318,0.23187934964031987,0.0,1.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,M1_endpoint,pre_m3_sens_28d
window_name,pre_m3_sens_28d,raw,M5+,3,7.7,2026-03-26 14:18:52.960000+00:00,2026-04-20 07:52:58.050000+00:00,24.73200335648148,39.56901833333333,143.25934766666668,16.42,15.19,19.31,13.190078480450019,12.513545982104082,28.224112353729208,31.591677357847836,18.16913127612272,45.96647746183847,0.2307402668328723,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,low_count_M1_endpoint,pre_m3_sens_28d
window_name,pre_m3_sens_42d,raw,M3+,54,7.7,2026-03-09 22:47:21.520000+00:00,2026-04-20 07:52:58.050000+00:00,41.37889502314815,39.51031174074074,143.34075583333333,14.129999999999999,3.09,25.82,13.724406811403028,9.484746269928316,18.675265852421393,40.09490884198562,18.246166870592784,44.696287366074216,0.24008752445860965,0.0,1.0,0.0,0.0,0.8148148148148148,0.14814814814814814,0.0,0.018518518518518517,0.018518518518518517,M1_endpoint,pre_m3_sens_42d
window_name,pre_m3_sens_42d,raw,M4+,15,7.7,2026-03-13 19:55:22.600000+00:00,2026-04-20 07:52:58.050000+00:00,37.4983269675926,39.49022593333334,143.33293186666666,15.19,13.27,19.31,13.190078480450019,9.69071419321687,17.87866218829815,41.91409351637623,17.286473246489006,45.96647746183847,0.2307402668328723,0.0,1.0,0.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,M1_endpoint,pre_m3_sens_42d
window_name,pre_m3_sens_42d,raw,M5+,4,7.7,2026-03-13 19:55:22.600000+00:00,2026-04-20 07:52:58.050000+00:00,37.4983269675926,39.51836625,143.29165425,15.805,14.4,19.31,11.66333290785642,11.6259046455346,22.565682902076794,37.78639266865107,17.22206663835769,47.47674737531594,0.2040321861092969,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,low_count_M1_endpoint,pre_m3_sens_42d
