fault_id,n_vertices,min_lon,max_lon,min_lat,max_lat,min_x_km,max_x_km,min_y_km,max_y_km,mean_strike_deg
13468,2,-117.37901939313,-117.379017839102,35.5799496500563,35.579954806769,15.497591845411172,15.497731706821735,-17.744530797805997,-17.74395840926705,13.730998721211963
13469,11,-117.379201648837,-117.379184089574,35.5797339413684,35.5798001251757,15.481113866115368,15.482692676815926,-17.768492672044484,-17.761146733280977,12.163037706252886
13470,19,-117.379339675885,-117.379248735541,35.5795766292581,35.5796871307566,15.468633434375995,15.476854962435862,-17.78596838160276,-17.773693784969232,33.84095409134521
13471,3,-117.379251682619,-117.379245058213,35.5796802509429,35.5796877144165,15.47658916552276,15.477188161821136,-17.774457572730665,-17.773628447753694,35.84381902591171
13472,6,-117.379367839055,-117.379359077859,35.5795295911178,35.5795665487573,15.46608978518326,15.466876783924612,-17.791191753298868,-17.78708988042661,10.841855138645629
13473,6,-117.379259291783,-117.379238932031,35.5795478248723,35.5795776616798,15.475924981846681,15.477764638394088,-17.78915159897991,-17.78583796214575,29.066059747986685
13474,3,-117.379285713865,-117.379276496713,35.5795772273073,35.5795920004705,15.473524425968026,15.474357021398392,-17.785893527399672,-17.784252975560396,26.91316822041135
13475,3,-117.379174685363,-117.379164580581,35.5795893141956,35.5796015134991,15.483585697861102,15.484499241955945,-17.784534975676642,-17.783179855693255,33.975976523103775
13476,3,-117.379207551987,-117.379197076684,35.5797223293221,35.5797306624402,15.480581044270885,15.481528916177183,-17.76978197261121,-17.76885575229831,45.69667423625713
13477,3,-117.379069171505,-117.379065179414,35.5799161413169,35.5799244564486,15.493086426191478,15.49344666346762,-17.748256485057052,-17.74733328170645,21.315948602213567
13478,12,-117.379009448427,-117.378954897351,35.5799616928779,35.5799862452691,15.498490903970568,15.503430641077697,-17.74319306340685,-17.740460337399103,61.047234210102644
13479,3,-117.378946480596,-117.378931077907,35.5799849844195,35.5799883236023,15.504193773503063,15.505589218618235,-17.740598901551795,-17.740225983796407,75.02825792845549
13480,5,-117.378931077907,-117.378885327596,35.5799883236023,35.5800218197512,15.505589218618235,15.509729530077633,-17.740225983796407,-17.73650232317727,48.045505951146716
13481,15,-117.378888629906,-117.378748737664,35.5800160838753,35.5800753527953,15.50943131829399,15.52209960297198,-17.73713924682035,-17.730541191272998,62.48703124712887
13482,3,-117.378796784844,-117.378787360848,35.5800462876061,35.5800543329412,15.51775025707873,15.518602887178442,-17.73377360038767,-17.732879472029104,43.652118924982894
13483,3,-117.378882751937,-117.378872475384,35.5799956332919,35.5800085484558,15.509968041321034,15.510897007746417,-17.739407334889712,-17.73797275941886,32.9252776208425
13484,5,-117.378723301239,-117.378710795267,35.5800687041075,35.5800919326966,15.524406425878752,15.52553546893129,-17.731274850806134,-17.728695634735214,23.716760890472745
13485,4,-117.378721362301,-117.378720774144,35.5800903274067,35.5801092194649,15.524575419490839,15.524631301508238,-17.72887532087617,-17.726779266857648,179.2428463488013
13486,6,-117.37867589078,-117.378667736627,35.5800841688493,35.5801106565816,15.528700685003345,15.529436473691783,-17.72955152473562,-17.726612394572243,4.6087290246189765
13487,5,-117.378638048207,-117.378627103458,35.5800675763576,35.5800850034202,15.532130545252238,15.533125938177822,-17.73138476661752,-17.729452944368678,152.97840695072256
13488,4,-117.378630764598,-117.378623188709,35.5800879082304,35.5801012020089,15.532787594178776,15.53347603336554,-17.729128603811926,-17.72765454003923,157.67897126712626
13489,5,-117.378624822777,-117.378615483318,35.5800873479528,35.5801040825374,15.533325599202527,15.534174300877698,-17.729190074180966,-17.727334002318397,155.83686170623074
13490,4,-117.37861162073,-117.378593461619,35.5800909569322,35.5801043253544,15.53452476017758,15.536168102682387,-17.72878821565852,-17.72730210121489,47.843377023659286
13491,9,-117.379712186768,-117.379710153401,35.5792243711079,35.5792517131961,15.43493635536935,15.435117853799127,-17.825110435569258,-17.82207668167187,1.2703373516839989
13492,4,-117.379721940815,-117.379715485481,35.5792103120064,35.5792202090454,15.434054644380781,15.434638598808979,-17.82667184073103,-17.825572741317096,28.92029060660186
13493,5,-117.379726547142,-117.379722961545,35.5791879692495,35.5792080187351,15.433642160746691,15.43396330860594,-17.82915152234758,-17.826926445209498,8.193714728695115
13494,3,-117.379764180173,-117.379762377931,35.5792436795522,35.5792542663713,15.430218361137353,15.43038374991427,-17.822976029253155,-17.821801692505677,171.9845149490677
13495,3,-117.379769510455,-117.379767799944,35.5792329218619,35.5792415166827,15.429739322665016,15.429892713072869,-17.8241707280052,-17.82321685393592,9.090490265779527
13496,4,-117.379776144753,-117.379774684254,35.5792151575535,35.5792276050699,15.429139009674756,15.429273780037851,-17.826142511428802,-17.824761674454304,174.4829869912493
13497,3,-117.379779937194,-117.379778860706,35.5792091320958,35.5792145675983,15.42879776574475,15.428896382665082,-17.826811699034042,-17.826208792820694,170.68677592782217
13498,8,-117.379803273702,-117.379799649434,35.5791606820199,35.5791963266492,15.426688270604808,15.427014546677768,-17.832190750309177,-17.828235743649195,1.4716314575329335
13499,6,-117.37981833195,-117.379815780574,35.5791453117068,35.5791713632678,15.425330953604831,15.42555907648689,-17.833898844987786,-17.83100833093041,0.5809585101898889
13500,5,-117.379826254978,-117.379820037964,35.5792058522683,35.579227733673,15.424596984374473,15.4251639545005,-17.827182147001764,-17.824755276435106,167.73085806337707
13501,8,-117.379837781588,-117.379834447801,35.5791261039865,35.5791556772927,15.423566776127942,15.423873895606773,-17.836032494725753,-17.83275173692403,175.51458659302062
13502,5,-117.379829629234,-117.379826973536,35.5791180154841,35.5791308928764,15.424310671871936,15.424552528825089,-17.8369288169209,-17.83550029399034,179.87935385952764
13503,8,-117.379823257537,-117.379817646667,35.5791241290754,35.5791474943615,15.424886071101565,15.42539713478072,-17.83624897488939,-17.833657274916863,170.7876430172037
13504,9,-117.379782197191,-117.379769761365,35.5791304441148,35.5791561278531,15.428609073668225,15.42973132824137,-17.835542745969768,-17.83269115186511,21.817838234240444
13505,6,-117.379713110372,-117.3797047152,35.5791102903077,35.5791252927981,15.434872113670908,15.435635936963173,-17.83776666027336,-17.836103435881245,155.45144313613366
13506,5,-117.379709272965,-117.379706246746,35.5791454654909,35.5791566854327,15.435215695666196,15.435488341102502,-17.83386457864345,-17.832619331488704,10.107533973358935
13507,6,-117.379843952736,-117.379839179135,35.5791076004355,35.5791292947812,15.42301175283287,15.423448598134694,-17.838086228148075,-17.835679964928296,169.62409933468555
13508,4,-117.3798450625,-117.379841509278,35.5791064007399,35.5791164083956,15.422913637183806,15.423237623501223,-17.83821970166932,-17.83710989862079,163.7238611572832
13509,4,-117.379847385448,-117.379843530055,35.5791015039313,35.5791137778786,15.422703589384852,15.42305539961344,-17.838763325581777,-17.837402122292218,165.51458771530255
13510,7,-117.379846890821,-117.379840229543,35.579082667631,35.5791016127493,15.422750757757624,15.423358175099304,-17.840852716659498,-17.838751779826683,163.79544078133648
13511,7,-117.379857503721,-117.379851815509,35.579061500288,35.5790938426068,15.421796500429119,15.422305873888291,-17.843203970335374,-17.839614659431458,8.010764352595281
13512,6,-117.379886491568,-117.379881668504,35.5790162023359,35.5790456794146,15.419177724240454,15.41960923158953,-17.84823438172296,-17.84496310852753,7.6968902748551615
13513,4,-117.379916393127,-117.379911651002,35.5789784137229,35.5789945313726,15.416474684873483,15.41690142058345,-17.852431765853197,-17.850642749627998,13.40557523776673
13514,3,-117.379931767937,-117.379931348853,35.578950097669,35.5789607141657,15.415085233478157,15.415122486649247,-17.855575827109636,-17.854397899558393,0.31728683367199617
13515,6,-117.379836556712,-117.379826155153,35.5790158812779,35.5790397699695,15.423703902918774,15.424642118514756,-17.848262163153485,-17.845610051706704,19.383168183517206
13516,4,-117.379806063399,-117.379797514444,35.5790517624289,35.5790659834084,15.426460940664017,15.427233090664584,-17.844276318972415,-17.842697142068925,26.16269892620454
13517,9,-117.379804925757,-117.379802052423,35.579058690806,35.5790889808718,15.426556910764148,15.426821356934578,-17.843507061995194,-17.840146710921633,176.30663385591959
13518,4,-117.379808084176,-117.379805475242,35.5790710798665,35.5790819427775,15.42627278499866,15.426508456613545,-17.842133270400993,-17.840927681945992,8.909429469929643
13519,3,-117.37980565061,-117.37980378002,35.5790572491928,35.5790627422518,15.42649730252691,15.426665798815945,-17.84366749132855,-17.843057736266672,15.447311088832084
13520,6,-117.379825131724,-117.379811973744,35.5790085221257,35.5790357598925,15.424740881639718,15.42592829714258,-17.849076875436687,-17.846052747199614,21.056785171753383
13521,7,-117.379800148558,-117.379798344518,35.5789998958286,35.5790251865632,15.427005970052479,15.427165686044022,-17.850029907787462,-17.847223729682497,1.5769027494785886
13522,7,-117.379781024475,-117.379773457579,35.5790057980792,35.5790422026356,15.428739305343802,15.429418180935542,-17.84937218384221,-17.845331867479445,9.528940707970754
13523,10,-117.379734454881,-117.379725253018,35.5789760350161,35.5790185981298,15.432960136722027,15.433800172485295,-17.85266566782437,-17.847944213335563,172.826946513418
13524,3,-117.379725558787,-117.379722165645,35.5789713918163,35.5789786574392,15.433771953676201,15.43408090541408,-17.853180351068175,-17.852374754993587,159.01700825940608
13525,14,-117.379797446095,-117.379786913235,35.5789273798947,35.5789850246392,15.427265899900146,15.428209534585077,-17.858075351610733,-17.851677946077203,8.38937130967657
13526,5,-117.379857297776,-117.379845692924,35.5790179641078,35.5790335070907,15.421823524062324,15.422872409214714,-17.848034327620013,-17.84630799347043,31.34663148530174
13527,4,-117.379870998947,-117.379864077765,35.5790310636327,35.5790435651085,15.420576730321924,15.421206468593601,-17.8465819847026,-17.845196018144684,155.56522067215639
13528,6,-117.379882736899,-117.379880879799,35.5789873484874,35.579006076869,15.419522350886641,15.419689006797604,-17.85143506359919,-17.84935709607411,0.4277196412558112
13529,6,-117.379943085005,-117.379931528717,35.5789728442214,35.5789988840913,15.414056388829383,15.415098860237862,-17.853053897730224,-17.850162930369724,19.839483802152227
13530,5,-117.379912544928,-117.379902137973,35.5789982275862,35.5790210433865,15.416819685467145,15.417758598302724,-17.85023279076542,-17.84769971773917,20.36778687725931
13531,2,-117.379890990877,-117.379890585282,35.5790102227436,35.5790169029078,15.418771052460889,15.418806533775134,-17.84889853074009,-17.848157295115495,2.740530703548046
13532,18,-117.379912934334,-117.379890990877,35.5789265381293,35.5790102227436,15.41679814568702,15.418771052460889,-17.858186880070157,-17.84889853074009,11.829374240302869
13533,4,-117.379889283064,-117.379888587888,35.5789889960454,35.5789993760204,15.418929923046214,15.418991583074169,-17.85125338937639,-17.850101635414692,2.3036377957858907
13534,2,-117.379888317192,-117.379887610325,35.5790009282503,35.5790053421229,15.419015180185069,15.419078403845825,-17.849929345802813,-17.849439510559176,7.354578396508272
13535,3,-117.379900860936,-117.379897886878,35.5789864635545,35.5789977869184,15.417878812380362,15.418150555332772,-17.851535722812933,-17.850279849338005,167.7649617851657
13536,2,-117.379896296877,-117.379895590009,35.578990167862,35.5789945826339,15.418293962894436,15.418357186523664,-17.85112447601305,-17.850634540997206,7.353093448304662
13537,2,-117.379902523782,-117.379900216122,35.5789788157198,35.5789850246392,15.417731731783292,15.41793970769572,-17.852384986804037,-17.851695737766928,16.790808733173577
13538,10,-117.379931048479,-117.379916504643,35.5789286281537,35.5789711382075,15.41515586887798,15.416465973045797,-17.857957832558622,-17.853239010209833,16.119485691773026
13539,9,-117.379936924649,-117.379932165437,35.5789172930986,35.5789484231313,15.414621834329818,15.415056801992533,-17.85921564533184,-17.855761823947734,179.29233963290835
13540,7,-117.379941337623,-117.379938205284,35.5789099897043,35.5789284851615,15.414226488389636,15.414507199688199,-17.860027334582412,-17.85797482092378,6.783329198763936
13541,3,-117.379938034413,-117.379935083737,35.5789169243766,35.5789237160567,15.414523602513228,15.414792356428821,-17.859257013474068,-17.85850393179928,160.38558191519496
13542,10,-117.379985170579,-117.379960306123,35.57887581097,35.5789181987159,15.410252213264885,15.412513591447926,-17.863822641537748,-17.85912348369044,154.38794588202654
13543,8,-117.379960637074,-117.37995698043,35.5788865470765,35.5789163793875,15.412482015312703,15.412807732753837,-17.862631420153647,-17.85932091696184,5.618987832200577
13544,8,-117.379951042207,-117.379943191125,35.5788991267933,35.5789264176202,15.413344050780644,15.414060317929964,-17.861233037481945,-17.858206231576336,167.71795928566905
13545,5,-117.379954945265,-117.379952492813,35.5788860893216,35.5788933729308,15.412997875190621,15.413218906386616,-17.862681314852242,-17.8618728057058,15.242662759946063
13546,9,-117.380004588741,-117.379993368799,35.5788871244413,35.5789274761222,15.40849809995436,15.409508257640002,-17.862574256854703,-17.858095434506954,12.582244454061597
13547,3,-117.380003314401,-117.37999697598,35.5788824965301,35.5788953586339,15.408612027691904,15.409189012616393,-17.863086534639578,-17.861660463751313,157.96783337295537
13548,3,-117.379900792587,-117.379891038541,35.5790142472098,35.5790203625997,15.41788184885031,15.418764786233675,-17.848453550222345,-17.847773509447016,52.39649345838132
13549,3,-117.379727210842,-117.379726731503,35.5789438159044,35.5789605136168,15.43362569595887,15.43367076997856,-17.856240664959216,-17.854388092677734,178.86224595504694
13550,4,-117.379734608665,-117.379732395434,35.5789415298278,35.5789551239798,15.432957082677532,15.433158675044682,-17.85649526971837,-17.854987222067862,174.75960672642287
13551,2,-117.379710596767,-117.379708674915,35.5789308710629,35.5789363524308,15.435136245669877,15.435311496398834,-17.857674055510543,-17.857066193427126,163.9173725467504
13552,5,-117.379663423728,-117.37965807456,35.5788524241001,35.5788714915262,15.439424498757973,15.439913014777074,-17.8663698835359,-17.864255171460083,166.97650184263313
13553,9,-117.379706726085,-117.379693715592,35.5788860677379,35.5789202608614,15.435490177792468,15.436676025547273,-17.862642685209984,-17.858850963368994,162.59796289688285
13554,4,-117.379699723064,-117.379699372328,35.5788785359157,35.5788938046055,15.436130637423016,15.436164742766849,-17.863479238615923,-17.861785194469,179.22531614518502
13555,7,-117.379972692486,-117.379965816269,35.5788293843686,35.5788667736827,15.411393098651452,15.412020422505666,-17.868974782711526,-17.864827192706954,173.56835487980902
13556,6,-117.380011678096,-117.380008070916,35.5788113052976,35.5788447133129,15.407870056810363,15.408191668307287,-17.87098759056139,-17.867280407591974,4.576745162607584
13557,7,-117.379988842511,-117.379977908554,35.5787839299344,35.5788237824916,15.409937496324911,15.41093620149423,-17.8740196206529,-17.86959964896476,167.29856003708556
13558,12,-117.380036449023,-117.380023198412,35.5787776787469,35.5788378982505,15.405619704412445,15.40683229593983,-17.87472030232424,-17.868040957334138,169.6091176711865
13559,4,-117.380053761872,-117.380041050854,35.5788679032312,35.5788849759609,15.404044704028683,15.405193564820227,-17.86471458544694,-17.86281835277002,31.181101848948035
13560,13,-117.38006348804,-117.380055087472,35.57877584413,35.5788496937584,15.403166609336955,15.403934733237651,-17.874929652229408,-17.866736472837097,177.92958104675643
13561,8,-117.38013247953,-117.380122973696,35.5787943989424,35.5788408866976,15.396914865482557,15.39778538957256,-17.872880823703667,-17.867724443785978,170.4306138470871
13562,4,-117.380095556964,-117.38008955309,35.5787917801166,35.5788138072115,15.400266740791388,15.400812825446295,-17.873166273908534,-17.870723155380876,168.85425017922682
13563,3,-117.380158378207,-117.380157345785,35.5786855009352,35.5786909445315,15.394597166140048,15.39468989462447,-17.884968732948337,-17.884364598550537,8.689781225878729
13564,4,-117.380152752048,-117.380151143161,35.5787118609637,35.5787330426958,15.39510075927654,15.395247905557405,-17.882042923385892,-17.87969296622593,177.38003186958943
13565,3,-117.380115538102,-117.380113994865,35.5787039577215,35.578711406806,15.398476690519495,15.398615143061845,-17.88291421575076,-17.882087489296115,9.502295076152826
13566,4,-117.380070344471,-117.380067109609,35.578726153889,35.5787433201481,15.402565530754595,15.402862032003698,-17.88044393183458,-17.878539822889383,171.13993970564962
13567,2,-117.380033755553,-117.380033081062,35.5787500209967,35.5787551759107,15.405880692577723,15.405940840488569,-17.877790617572167,-17.877218568123222,6.002287485271905
13568,6,-117.3799970821,-117.379995214208,35.5787382551664,35.5787667447895,15.4092070578792,15.409373975434558,-17.879090297070995,-17.8759290867138,2.5759801875577755
13569,5,-117.380140113875,-117.380137223454,35.578676541889,35.5786955886306,15.39625437675611,15.396512716925528,-17.88595988658482,-17.88384617557366,6.916998003113115
13570,6,-117.380065528601,-117.38005291561,35.5786144086281,35.5786514409113,15.403019659173681,15.40417001141893,-17.892839971204463,-17.888733174842145,164.34788148865928
13571,3,-117.380192550646,-117.380186308451,35.5786128231234,35.5786267284408,15.391513671463766,15.39207680564974,-17.893037775404355,-17.891493986227072,20.146436357811506
13572,3,-117.3801955301,-117.380193809697,35.5786093796193,35.5786199763309,15.391243558038457,15.391398179637244,-17.89342024539945,-17.89224431609934,5.900302202360213
13573,11,-117.380217011306,-117.380197964564,35.5785554913429,35.5786092276338,15.389306365321485,15.391023637876788,-17.899402630734347,-17.89343754749057,16.10140567995648
13574,11,-117.380203373087,-117.380190769988,35.5785586839362,35.5786069604429,15.390541414085261,15.391676195007218,-17.899046214937393,-17.893687967509692,11.553728353753053
13575,4,-117.380185057494,-117.380182294777,35.5786218649072,35.5786303185344,15.392191125228393,15.392439920781078,-17.892033404838983,-17.891095032215095,14.821974956344812
13576,4,-117.380238081522,-117.380232877146,35.5784967377343,35.5785076339202,15.387408944688442,15.38787858777403,-17.905924716778976,-17.904714957086597,21.216579124672965
13577,12,-117.380250698111,-117.380238089616,35.5784566198772,35.5784984563388,15.386272443561095,15.387407881897127,-17.910377785571406,-17.905734036903777,13.538144244637907
13578,3,-117.380246692531,-117.38024079028,35.5784649350088,35.5784768330395,15.386634524492585,15.387167232123248,-17.90945461469146,-17.90813358988722,21.961983230206663
13579,4,-117.380256925916,-117.380253468023,35.5784378519254,35.5784526035049,15.385711132288177,15.38602274821402,-17.91246097579467,-17.910823870605203,8.11436152948117
13580,11,-117.380286977662,-117.380259176919,35.5783880861413,35.5784374130562,15.382997751249977,15.385508196632896,-17.917987394869584,-17.912510162603006,23.96013786684761
13581,6,-117.380302759864,-117.380292383487,35.5783538255686,35.5783824860629,15.381573793378495,15.382508833253613,-17.921791116359774,-17.918609576629223,16.40484093765923
13582,5,-117.38031085736,-117.380307573935,35.5783205992163,35.5783342014623,15.380845393944359,15.38114119709351,-17.925478553922346,-17.923969187332546,4.539253820549814
13583,6,-117.380327023573,-117.380312249511,35.5782973553387,35.5783227360055,15.379385311419316,15.38071959211874,-17.92806035258231,-17.925242025082373,25.33332677218881
13584,6,-117.380182492628,-117.380175411366,35.5786303185344,35.5786568197565,15.392421110079859,15.393058761821997,-17.891095032215095,-17.888153612355996,11.91910445119236
13585,6,-117.380230426493,-117.380226496456,35.5785079279985,35.5785389986759,15.388100661108696,15.388452796368327,-17.904681944818243,-17.901234118816564,4.698791794864184
13586,5,-117.380176763946,-117.380170359874,35.5786463678356,35.5786627058193,15.392938165284782,15.39351550556877,-17.889313476991298,-17.887499755221302,17.650954393924145
13587,3,-117.380168135851,-117.380161870274,35.5786741631821,35.57868319957,15.393714897678207,15.394281083315686,-17.886228199057264,-17.885224619398496,29.426879347432095
13588,5,-117.380148005426,-117.380144422527,35.5787154510573,35.5787359313182,15.395531624368804,15.3958524566096,-17.881644106538243,-17.879371236368307,8.014602375917386
13589,4,-117.380073725922,-117.380071223108,35.578442584158,35.5784577512243,15.402313777889418,15.402542582409124,-17.911907071169708,-17.91022455376308,174.229051656785
13590,3,-117.380078469846,-117.38007778726,35.5783780101371,35.5783903200573,15.401897478459365,15.401958580285578,-17.919072601558618,-17.91770675596672,1.0001037413008722
13591,2,-117.380074636935,-117.380073096396,35.5784282624544,35.5784355676474,15.402236855734865,15.402375091454767,-17.913496509481913,-17.91268574835763,9.675951350931829
13592,3,-117.380069884917,-117.380067675283,35.5784979841947,35.5785123058982,15.402654217739968,15.402851755613247,-17.905760057168948,-17.904170701201544,7.082724833571521
13593,9,-117.379605094599,-117.379594905281,35.5777003646801,35.5777902402274,15.444919335496856,15.4458487412649,-17.994183099881244,-17.984212070616888,177.50001719909957
13594,7,-117.379765440123,-117.379752854111,35.5777157242014,35.5777769599388,15.430391287341383,15.43154045651621,-17.992502933140617,-17.985710125315045,172.96911198475314
13595,5,-117.379761553253,-117.37975418151,35.5777769599388,35.5778050394711,15.430740189278398,15.431404120951404,-17.985710125315045,-17.982593515555177,11.67010424605632
13596,7,-117.379749069764,-117.37974647432,35.5778048641033,35.5778489578632,15.431866356142487,15.432093142789997,-17.98261216530742,-17.977719504772885,2.670743966227689
13597,9,-117.37972900409,-117.379724027242,35.5777801264517,35.5778446393187,15.433684106395459,15.434128614816437,-17.985353183467037,-17.978195125118926,1.2261084074367157
13598,3,-117.379742669289,-117.379730647152,35.5778117933796,35.5778350381565,15.432440711074563,15.433534883844032,-17.981840459595926,-17.97926331420018,156.99437730019096
13599,2,-117.379804878992,-117.379798499201,35.5776856184966,35.5777006740469,15.42682771205529,15.427408879374914,-17.995850365656114,-17.99418093734122,160.80578917073228
13600,9,-117.379734117635,-117.379710336863,35.5778463273462,35.5779137702044,15.433212103856167,15.435356254041572,-17.978009342819643,-17.9705228233848,15.717929742301289
13601,9,-117.379715021431,-117.379702510962,35.5778671871211,35.5779387965383,15.434940585792305,15.436060798793239,-17.975692005619866,-17.967744893287172,8.12539544767481
13602,2,-117.379698562938,-117.379696493598,35.5779437715879,35.5779504571479,15.436417698374838,15.436603982282936,-17.967192285398934,-17.966450189685855,14.091455160966206
13603,3,-117.379694777692,-117.379691692118,35.5779231816096,35.5779334779477,15.436762776996364,15.437044436784504,-17.969475687065398,-17.96833378158796,166.12363083636475
13604,4,-117.379591121833,-117.379583068404,35.5778750471957,35.5778986858757,15.44616500427768,15.446899525364739,-17.97479917734321,-17.972177705445123,164.3443868240858
13605,4,-117.379552814311,-117.379550057889,35.5779411770437,35.5779589341576,15.449627551466994,15.449875524524538,-17.967457194472924,-17.96548663147872,6.395693367673817
13606,10,-117.379687628082,-117.379676697721,35.5779365725149,35.5780131183108,15.437407048267165,15.438386272707353,-17.96798830826357,-17.95949475092778,3.3588469618796584
13607,9,-117.379672749698,-117.379663833819,35.5779950041662,35.5780595359189,15.438743171892432,15.439543357159334,-17.96150371474722,-17.954342642353463,5.379232935887127
13608,3,-117.379662883235,-117.3796577562,35.5780555393317,35.5780584099677,15.439630215813853,15.440094458117768,-17.95478544114301,-17.954466612537953,54.95115154531256
13609,16,-117.379648408647,-117.379609997703,35.5780580565341,35.5781362354989,15.440941802401566,15.444408400660532,-17.954504356925803,-17.94582427239319,21.580492196814735
13610,12,-117.379607805156,-117.379588939178,35.5781171581804,35.5781834409131,15.444610803423814,15.446309054101828,-17.94794057788747,-17.94058350670509,12.855710643658288
13611,8,-117.379607970631,-117.379601863335,35.5780034101293,35.5780461809865,15.44461766992591,15.445163022879395,-17.960561079859755,-17.955814644156703,7.300353908351615
13612,13,-117.379589298008,-117.379561872283,35.5780567156449,35.5781360052725,15.44629993806029,15.448770601659565,-17.954643835809627,-17.94584224778202,15.549562087167583
13613,9,-117.379573165969,-117.379563609773,35.5780040918154,35.5780585151884,15.447772288297312,15.448628012628056,-17.96047997256471,-17.95444013429301,7.983529854798713
13614,4,-117.379459382844,-117.379457910654,35.5780359458023,35.5780510184398,15.458076741639713,15.458213083096222,-17.956927603187346,-17.955255508577356,175.33818834491584
13615,18,-117.379558051962,-117.379524871476,35.5781182688431,35.5782157067895,15.449120291424089,15.452109079358383,-17.94780952396949,-17.93699345301538,15.286787721965142
13616,6,-117.379517646322,-117.379511441899,35.5781697343458,35.5782002843157,15.4527728188076,15.453330934471795,-17.94209301146427,-17.938702707925582,7.253520826072264
13617,4,-117.379551521086,-117.379547891422,35.5781700095384,35.578193114021,15.449702310229977,15.450026865144386,-17.942067807485362,-17.93950376780472,7.192735235682349
13618,8,-117.379589196384,-117.379583465005,35.5781834409131,35.5782199012275,15.446284786743398,15.446799806829468,-17.94058350670509,-17.936537779191326,2.9377731014551483
13619,14,-117.379583541447,-117.379508370715,35.5782229643184,35.5782389443718,15.446789759446569,15.453601233186257,-17.936197450396122,-17.934417549089893,76.22621793512455
13620,5,-117.379508938187,-117.379500340668,35.5782058331328,35.578223795292,15.453555193062805,15.454332569717812,-17.938086439729844,-17.93609235465335,20.127466543020557
13621,11,-117.379482508911,-117.379472950916,35.5782488566994,35.5783027063049,15.455942501887389,15.456798491411616,-17.933308767210157,-17.927332587776274,8.130511530124595
13622,4,-117.379497800983,-117.37949484581,35.5782220883787,35.5782394659786,15.454561557531528,15.454826075677955,-17.93628114926947,-17.934352619702295,7.812341579140326
13623,5,-117.379450134216,-117.379445787793,35.5783191917773,35.578349922511,15.458863453469888,15.45925374390104,-17.925499914837538,-17.922090107006287,1.976311745468678
13624,7,-117.37940069039,-117.379394576798,35.5783857631924,35.5784271967578,15.463332289767411,15.463878458092847,-17.91810595693363,-17.91350789283373,6.693265858884868
13625,10,-117.379549098312,-117.379528787124,35.5782452135458,35.5783032953609,15.449906425194396,15.45173731506063,-17.93372334138045,-17.927276016855856,15.425999603645604
13626,5,-117.379521330845,-117.379516705631,35.5783069430111,35.5783170738739,15.452412459887384,15.452829746519663,-17.92687013285346,-17.9257453743559,20.287118938729396
13627,3,-117.379516970032,-117.379515050879,35.5783132616477,35.5783235615831,15.452804533108404,15.452980468479332,-17.92616808487214,-17.925025597190604,171.24719004796677
13628,5,-117.379509737684,-117.379498431407,35.5783256830838,35.5783556826687,15.453459673875942,15.45447871808598,-17.924789076373543,-17.921458809126598,16.865743886622496
13629,3,-117.379492742296,-117.37949019092,35.5782885221976,35.5782938731638,15.455007304628051,15.4552377923067,-17.92890944510623,-17.928315348805917,21.46423658965437
13630,4,-117.379479885588,-117.379472253941,35.5783613241159,35.5783775218052,15.456158647731009,15.456847273043094,-17.920829965817013,-17.91903161266158,20.95294987773151
13631,6,-117.37941819929,-117.379412526367,35.5783449204818,35.5783815750497,15.46175045243549,15.462260269258062,-17.92263991781807,-17.91857249951881,4.514977841242189
13632,6,-117.379447444344,-117.379415457257,35.5783552698799,35.5783736834987,15.45910032501732,15.461996484884956,-17.921496584675282,-17.919448952913772,53.41483311399179
13633,4,-117.379387901131,-117.379387165485,35.5784241651431,35.5784437757597,15.46448195520833,15.464550012137494,-17.913843166660076,-17.91166727814785,0.9395657362109284
13634,3,-117.379379891769,-117.379375426635,35.5784465186919,35.5784654278373,15.46520580606689,15.465606890795437,-17.91136178993951,-17.909263095493603,10.79548850344284
13635,6,-117.379375677545,-117.37936358706,35.5784445284922,35.5784813521328,15.46558817095921,15.466676976881962,-17.91158194131702,-17.907494412309575,14.908046756886003
13636,6,-117.379350496528,-117.379341728138,35.5784550559561,35.5784905818749,15.467868578773972,15.468656515254215,-17.91040994183009,-17.906466919463924,11.316453401352716
13637,4,-117.379334895089,-117.379332522678,35.5785278192035,35.5785548798039,15.469268700302374,15.469480511931843,-17.90233431893489,-17.89933154823032,3.915209864925225
13638,7,-117.379244647223,-117.37923218082,35.5784816228287,35.5785245240876,15.477449490497381,15.47858772259361,-17.907443677653024,-17.90268569826333,166.5490868579683
13639,8,-117.379290660136,-117.379284332506,35.578421763054,35.5784729938337,15.473288758591549,15.473870264951973,-17.914093729508867,-17.908410288859148,175.94520531624985
13640,3,-117.379347913675,-117.3793457589,35.5784904262922,35.5785018701652,15.46809367859405,15.468291192801898,-17.906484816344985,-17.905215444846217,171.13279101069548
13641,5,-117.379342849593,-117.379340649851,35.5784987378265,35.5785215023655,15.46855200006572,15.468748299188318,-17.90556217893195,-17.90303608571008,4.343999437566127
13642,3,-117.379339098521,-117.379336011148,35.5785273767371,35.5785415572471,15.468887782277047,15.469164894565413,-17.90238407311148,-17.900810242991867,9.838443662910608
13643,3,-117.379300835965,-117.379296735956,35.5785355263935,35.5785502545907,15.472351532353926,15.472725997447116,-17.901473186714398,-17.89983972219269,167.050511982834
