event_time,latitude,longitude,depth_km,magnitude,event_time_raw,within_intermainshock_window,x_m,y_m
2019-07-05T07:45:14.030000+0000,35.77183679518505,-117.60956670873996,4.04025902,1.17,2019-07-05 07:45:14.030000+00:00,True,444903.05402005685,3958813.6309771277
2019-07-05T07:45:33.220000+0000,35.67651179518505,-117.47823582198028,3.24186032,1.13,2019-07-05 07:45:33.220000+00:00,True,456722.24044443096,3948175.1889812946
2019-07-05T07:46:10.960000+0000,35.69277579518505,-117.48537399468177,5.578991060000001,0.56,2019-07-05 07:46:10.960000+00:00,True,456085.18340074096,3949982.1983918836
2019-07-05T07:46:15.510000+0000,35.73367779518505,-117.54650194804992,6.638683880000001,0.98,2019-07-05 07:46:15.510000+00:00,True,450579.7634686246,3954547.7350563672
2019-07-05T07:46:32.560000+0000,35.643056795185046,-117.6107694126954,5.985448580000001,0.77,2019-07-05 07:46:32.560000+00:00,True,444705.47587122454,3944531.159264528
2019-07-05T07:46:55.180000+0000,35.57004179518505,-117.60222716826924,8.43145187,0.98,2019-07-05 07:46:55.180000+00:00,True,445429.2780007962,3936428.3435956994
2019-07-05T07:47:08.470000+0000,35.67880279518505,-117.50247998711386,4.170906080000001,1.28,2019-07-05 07:47:08.470000+00:00,True,454529.5563883334,3948440.2349775466
2019-07-05T07:47:42.100000+0000,35.69706479518505,-117.49803730409327,2.39265443,0.72,2019-07-05 07:47:42.100000+00:00,True,454941.858196027,3950463.629624422
2019-07-05T07:47:48.800000+0000,35.59715779518505,-117.59966611371556,6.03625577,1.42,2019-07-05 07:47:48.800000+00:00,True,445679.6665577698,3939434.333336148
2019-07-05T07:48:54.130000+0000,35.60809179518505,-117.63234889891608,4.649945300000001,0.77,2019-07-05 07:48:54.130000+00:00,True,442726.87321902695,3940665.5460411054
2019-07-05T07:49:31.600000+0000,35.68345779518505,-117.55689832270032,8.409677360000002,1.37,2019-07-05 07:49:31.600000+00:00,True,449608.00917776686,3948983.076243125
2019-07-05T07:50:22.420000+0000,35.72290679518505,-117.51576416974096,9.57824273,0.74,2019-07-05 07:50:22.420000+00:00,True,453353.1295075673,3953338.0632687337
2019-07-05T07:50:47.780000+0000,35.64103379518505,-117.53806426713524,4.01848451,0.93,2019-07-05 07:50:47.780000+00:00,True,451286.4985129339,3944268.333196653
2019-07-05T07:51:07.690000+0000,35.57158879518505,-117.63245227918924,6.689491070000002,0.97,2019-07-05 07:51:07.690000+00:00,True,442691.50057313,3936617.0864246027
2019-07-05T07:51:33.550000+0000,35.63258679518505,-117.57312265950836,9.09920351,1.52,2019-07-05 07:51:33.550000+00:00,True,448107.00300994486,3943349.414276432
2019-07-05T07:51:45.240000+0000,35.69587179518505,-117.48128121802284,2.38539626,1.04,2019-07-05 07:51:45.240000+00:00,True,456457.1682312606,3950323.7538880915
2019-07-05T07:51:59.470000+0000,35.57457879518505,-117.6242164935964,4.620912620000001,1.28,2019-07-05 07:51:59.470000+00:00,True,443439.8826490986,3936943.9429169614
2019-07-05T07:52:18.730000+0000,35.65902679518505,-117.51417256228956,2.87895182,1.06,2019-07-05 07:52:18.730000+00:00,True,453459.98466324515,3946252.355327921
2019-07-05T07:52:30.720000+0000,35.67690679518505,-117.50335785045026,4.36687667,1.3,2019-07-05 07:52:30.720000+00:00,True,454449.0385894071,3948230.356243297
2019-07-05T07:53:15.260000+0000,35.64008979518505,-117.54966919921692,7.4806316000000015,0.98,2019-07-05 07:53:15.260000+00:00,True,450235.25352999783,3944169.4460883033
2019-07-05T07:53:42.710000+0000,35.60392079518505,-117.58908659933516,5.91286688,0.7,2019-07-05 07:53:42.710000+00:00,True,446642.5050269914,3940178.6247145575
2019-07-05T07:54:16.340000+0000,35.69143279518505,-117.51181489781024,3.83703026,1.27,2019-07-05 07:54:16.340000+00:00,True,453692.113480981,3949845.392141815
2019-07-05T07:54:54.370000+0000,35.565826795185046,-117.63220786609652,6.769330940000001,1.07,2019-07-05 07:54:54.370000+00:00,True,442709.54607821157,3935977.8874504785
2019-07-05T07:55:02.130000+0000,35.65035579518505,-117.5583939379986,8.50403357,1.23,2019-07-05 07:55:02.130000+00:00,True,449451.8110960521,3945312.4965378917
2019-07-05T07:55:08.160000+0000,35.69746279518505,-117.48001133280862,1.92813155,1.22,2019-07-05 07:55:08.160000+00:00,True,456572.9217118623,3950499.6497350857
2019-07-05T07:55:22.640000+0000,35.570163795185046,-117.63145117701636,5.782219820000001,1.46,2019-07-05 07:55:22.640000+00:00,True,442781.201539722,3936458.459206727
2019-07-05T07:55:37.630000+0000,35.77607679518505,-117.52704701581254,5.0418864800000005,1.29,2019-07-05 07:55:37.630000+00:00,True,452364.36828869936,3959240.6490626615
2019-07-05T07:56:14.630000+0000,35.71985879518505,-117.54346594956858,3.771706730000001,1.47,2019-07-05 07:56:14.630000+00:00,True,450845.8225892217,3953013.5285107563
2019-07-05T07:56:27.170000+0000,35.58660679518505,-117.59160835642108,6.1596446600000005,1.45,2019-07-05 07:56:27.170000+00:00,True,446402.54872621264,3938259.7154641734
2019-07-05T07:57:06.040000+0000,35.58116279518505,-117.60340796583404,14.31782774,0.82,2019-07-05 07:57:06.040000+00:00,True,445329.8362923071,3937662.414984622
2019-07-05T07:57:18.500000+0000,35.58460079518505,-117.49491221248572,1.3111871000000002,0.7,2019-07-05 07:57:18.500000+00:00,True,455161.80856742396,3937988.8947741203
2019-07-05T07:57:51.280000+0000,35.66272579518505,-117.51306582868992,3.76444856,0.56,2019-07-05 07:57:51.280000+00:00,True,453562.30262543575,3946662.087093267
2019-07-05T07:58:17.090000+0000,35.72151479518505,-117.51149906918567,5.51366753,0.84,2019-07-05 07:58:17.090000+00:00,True,453738.0733550593,3953181.656197711
2019-07-05T07:58:29.950000+0000,35.70663879518505,-117.50637999500488,9.95566757,2.03,2019-07-05 07:58:29.950000+00:00,True,454192.5535767039,3951529.347132524
2019-07-05T07:59:06.660000+0000,35.63244479518505,-117.57002964929588,7.966928990000001,0.97,2019-07-05 07:59:06.660000+00:00,True,448386.9692087545,3943332.037419174
2019-07-05T07:59:26.270000+0000,35.61978579518505,-117.5925467391635,9.99195842,2.13,2019-07-05 07:59:26.270000+00:00,True,446339.6900471,3941940.083384606
2019-07-05T08:00:43.030000+0000,35.74760979518505,-117.55597595538586,6.326582570000001,3.06,2019-07-05 08:00:43.030000+00:00,True,449731.77794866,3956097.767991576
2019-07-05T08:01:24.140000+0000,35.73200479518505,-117.54262782713234,5.4410858300000005,1.62,2019-07-05 08:01:24.140000+00:00,True,450929.07774036843,3954360.235781238
2019-07-05T08:02:11.670000+0000,35.57673979518505,-117.6218816485773,8.24999762,2.2,2019-07-05 08:02:11.670000+00:00,True,443652.95864249655,3937182.278610474
2019-07-05T08:02:37.330000+0000,35.67522979518505,-117.48026272958283,2.78459561,2.04,2019-07-05 08:02:37.330000+00:00,True,456538.1197769492,3948033.897329316
2019-07-05T08:02:56.850000+0000,35.72039179518505,-117.51945798806749,4.6426871300000006,2.01,2019-07-05 08:02:56.850000+00:00,True,453017.57278596633,3953060.8844816512
2019-07-05T08:03:43.040000+0000,35.64308079518505,-117.55448741442235,8.09757605,1.17,2019-07-05 08:03:43.040000+00:00,True,449800.89890210406,3944503.6262123277
2019-07-05T08:03:57.090000+0000,35.73028779518505,-117.552043703045,6.936268850000001,0.99,2019-07-05 08:03:57.090000+00:00,True,450076.5012790597,3954174.551602397
2019-07-05T08:04:03.300000+0000,35.70256979518505,-117.51017170132396,7.65482768,1.09,2019-07-05 08:04:03.300000+00:00,True,453847.2053482344,3951079.8279719665
2019-07-05T08:04:14.840000+0000,35.66931779518505,-117.51261030356352,5.578991060000001,1.23,2019-07-05 08:04:14.840000+00:00,True,453607.34662207926,3947392.9898249214
2019-07-05T08:04:54.000000+0000,35.69425679518505,-117.47912410151476,4.860432230000001,1.8,2019-07-05 08:04:54.000000+00:00,True,456651.45597073116,3950143.6794643076
2019-07-05T08:05:16.400000+0000,35.73209879518505,-117.549748833926,7.10320676,1.16,2019-07-05 08:05:16.400000+00:00,True,450285.1629421348,3954374.246613595
2019-07-05T08:05:59.690000+0000,35.614564795185046,-117.58617436395974,8.09031788,0.89,2019-07-05 08:05:59.690000+00:00,True,446913.3209912357,3941357.568002323
2019-07-05T08:06:36.840000+0000,35.68073979518505,-117.48215912674596,9.15726887,0.84,2019-07-05 08:06:36.840000+00:00,True,456369.5014529955,3948645.8516460103
2019-07-05T08:06:55.800000+0000,35.75172779518505,-117.55306225326544,7.11046493,0.41,2019-07-05 08:06:55.800000+00:00,True,449997.7970179265,3956553.012530539
2019-07-05T08:07:01.270000+0000,35.71411379518505,-117.53617353466842,5.39753681,0.39,2019-07-05 08:07:01.270000+00:00,True,451501.9155904923,3952372.7170133893
2019-07-05T08:07:08.020000+0000,35.61188379518505,-117.592717171329,8.729036840000001,0.92,2019-07-05 08:07:08.020000+00:00,True,446318.97580672463,3941063.769959699
2019-07-05T08:07:33.300000+0000,35.67463979518505,-117.48295568706178,5.353987790000001,1.09,2019-07-05 08:07:33.300000+00:00,True,456294.0942234743,3947969.6551915784
2019-07-05T08:07:40.920000+0000,35.69782079518505,-117.47572335863846,4.18542242,1.68,2019-07-05 08:07:40.920000+00:00,True,456961.0540375363,3950537.467596988
2019-07-05T08:08:12.770000+0000,35.69132279518505,-117.49290188987617,3.57573614,0.95,2019-07-05 08:08:12.770000+00:00,True,455403.27347732655,3949824.438358527
2019-07-05T08:08:26.630000+0000,35.65682179518505,-117.52703040350956,4.25074595,1.41,2019-07-05 08:08:26.630000+00:00,True,452294.84315213916,3946013.964064365
2019-07-05T08:09:03.970000+0000,35.73170779518505,-117.51903580566744,3.4886381,0.86,2019-07-05 08:09:03.970000+00:00,True,453062.3964151528,3954315.751427317
2019-07-05T08:09:19.840000+0000,35.671396795185046,-117.50732945336227,5.63705642,1.02,2019-07-05 08:09:19.840000+00:00,True,454086.47284803906,3947621.090992783
2019-07-05T08:09:40.380000+0000,35.66862179518505,-117.51376625341786,5.811252500000001,0.77,2019-07-05 08:09:40.380000+00:00,True,453502.32542641513,3947316.3429197036
2019-07-05T08:10:02.820000+0000,35.65615479518505,-117.52791735548293,4.42494203,1.84,2019-07-05 08:10:02.820000+00:00,True,452214.1609364453,3945940.418100538
2019-07-05T08:10:50.690000+0000,35.74560379518505,-117.56457781030184,4.5338145800000005,1.57,2019-07-05 08:10:50.690000+00:00,True,448952.7577427968,3955879.7224718696
2019-07-05T08:11:08.700000+0000,35.75813979518505,-117.57013671720432,7.03788323,1.8,2019-07-05 08:11:08.700000+00:00,True,448458.2186244069,3957273.020249764
2019-07-05T08:11:43.310000+0000,35.64354879518505,-117.55810044809832,5.455602170000001,1.16,2019-07-05 08:11:43.310000+00:00,True,449474.0934329026,3944557.3827088363
2019-07-05T08:12:07.220000+0000,35.59485479518505,-117.60020294838486,6.413680610000001,1.67,2019-07-05 08:12:07.220000+00:00,True,445629.4796984453,3939179.2060147384
2019-07-05T08:12:27.740000+0000,35.61327979518505,-117.58489627162888,7.95241265,1.23,2019-07-05 08:12:27.740000+00:00,True,447028.2250522998,3941214.360604967
2019-07-05T08:12:59.710000+0000,35.66473179518505,-117.55436697318152,7.95241265,1.01,2019-07-05 08:12:59.710000+00:00,True,449825.346060095,3946904.874880174
2019-07-05T08:13:10.390000+0000,35.65508079518505,-117.513993278154,4.27977863,1.07,2019-07-05 08:13:10.390000+00:00,True,453473.9238846504,3945814.6206974764
2019-07-05T08:13:32.060000+0000,35.66193279518505,-117.51388777157432,7.29191918,1.95,2019-07-05 08:13:32.060000+00:00,True,453487.4478442583,3946574.5243255976
2019-07-05T08:14:13.180000+0000,35.69058279518505,-117.49697083650248,2.32007273,0.8,2019-07-05 08:14:13.180000+00:00,True,455034.7054453566,3949744.220211667
2019-07-05T08:14:18.690000+0000,35.575994795185046,-117.6281395951461,4.591879940000001,1.36,2019-07-05 08:14:18.690000+00:00,True,443085.40835470444,3937103.2501833267
2019-07-05T08:15:22.440000+0000,35.59531879518505,-117.59904698169358,7.074174080000001,0.83,2019-07-05 08:15:22.440000+00:00,True,445734.50955798116,3939230.0299441055
2019-07-05T08:15:32.950000+0000,35.67481879518505,-117.4787406999621,9.76695515,1.19,2019-07-05 08:15:32.950000+00:00,True,456675.636352072,3947987.6411082167
2019-07-05T08:15:52.880000+0000,35.64846779518505,-117.4397818021026,7.444340750000001,1.11,2019-07-05 08:15:52.880000+00:00,True,460188.22564269986,3945048.5857133023
2019-07-05T08:16:07.130000+0000,35.69302779518505,-117.4960430128594,2.44346162,0.64,2019-07-05 08:16:07.130000+00:00,True,455120.02419116755,3950014.97136112
2019-07-05T08:16:57.010000+0000,35.61367779518505,-117.55848030022568,8.685487820000002,1.52,2019-07-05 08:16:57.010000+00:00,True,449420.8923373304,3941244.601545851
2019-07-05T08:17:37.460000+0000,35.70561379518505,-117.47196392101976,2.73378842,2.31,2019-07-05 08:17:37.460000+00:00,True,457305.32976707444,3951400.150285289
2019-07-05T08:18:39.630000+0000,35.71273779518505,-117.46727643531204,2.37813809,1.0,2019-07-05 08:18:39.630000+00:00,True,457733.1320399168,3952188.2476524953
2019-07-05T08:18:51.580000+0000,35.61941979518505,-117.587452712858,8.2790303,1.12,2019-07-05 08:18:51.580000+00:00,True,446800.7617220145,3941896.723794461
2019-07-05T08:19:06.240000+0000,35.71625379518505,-117.51464868920408,4.453974710000001,1.12,2019-07-05 08:19:06.240000+00:00,True,453450.1473143271,3952599.643584464
2019-07-05T08:19:32.210000+0000,35.65152379518505,-117.4813020220762,7.698376700000001,1.27,2019-07-05 08:19:32.210000+00:00,True,456431.19010147045,3945405.1332975593
2019-07-05T08:19:55.460000+0000,35.67702879518505,-117.5074188592436,6.8782034900000015,1.18,2019-07-05 08:19:55.460000+00:00,True,454081.6076868783,3948245.7778707147
2019-07-05T08:20:06.170000+0000,35.63604179518505,-117.55026290800986,6.65320022,1.11,2019-07-05 08:20:06.170000+00:00,True,450178.98869212816,3943720.7847541566
2019-07-05T08:20:27.400000+0000,35.65441279518505,-117.52924323005948,4.19268059,1.59,2019-07-05 08:20:27.400000+00:00,True,452093.10447220446,3945747.8587070606
2019-07-05T08:21:04.490000+0000,35.594940795185046,-117.5981599545584,6.950785190000001,3.54,2019-07-05 08:21:04.490000+00:00,True,445814.6083142014,3939187.617649367
2019-07-05T08:22:13.580000+0000,35.61857279518505,-117.59525665198343,9.12097802,1.76,2019-07-05 08:22:13.580000+00:00,True,446093.4667504816,3941807.0317100775
2019-07-05T08:23:25.830000+0000,35.67719579518505,-117.50540887128054,3.96767732,0.96,2019-07-05 08:23:25.830000+00:00,True,454263.5964721946,3948263.3621971966
2019-07-05T08:23:38.070000+0000,35.57071779518505,-117.61741321673745,5.0418864800000005,1.16,2019-07-05 08:23:38.070000+00:00,True,444053.6493850805,3936511.8379886486
2019-07-05T08:23:54.900000+0000,35.69227479518505,-117.49098995854354,8.685487820000002,0.85,2019-07-05 08:23:54.900000+00:00,True,455576.7902738862,3949929.1583257294
2019-07-05T08:24:24.210000+0000,35.67563279518505,-117.51479975862756,5.056402820000001,0.61,2019-07-05 08:24:24.210000+00:00,True,453412.8630380695,3948094.4224870754
2019-07-05T08:24:56.030000+0000,35.70697679518505,-117.49581601940278,7.437082580000001,0.55,2019-07-05 08:24:56.030000+00:00,True,455148.37441429833,3951561.9568753643
2019-07-05T08:24:58.960000+0000,35.71596079518505,-117.51544566804472,4.71526883,1.06,2019-07-05 08:24:58.960000+00:00,True,453377.88947242184,3952567.5250185463
2019-07-05T08:25:35.580000+0000,35.71903679518505,-117.54248089019706,3.5031544400000003,0.53,2019-07-05 08:25:35.580000+00:00,True,450934.4139020239,3952921.8666971154
2019-07-05T08:25:43.790000+0000,35.59682879518505,-117.60047209009576,6.674974730000001,1.12,2019-07-05 08:25:43.790000+00:00,True,445606.4342812332,3939398.2893285123
2019-07-05T08:26:15.210000+0000,35.59640879518505,-117.60040605994334,6.638683880000001,2.12,2019-07-05 08:26:15.210000+00:00,True,445612.1315308904,3939351.6710016434
2019-07-05T08:26:49.970000+0000,35.59263279518505,-117.6020577888869,6.529811330000001,1.48,2019-07-05 08:26:49.970000+00:00,True,445459.9461800562,3938933.7921187915
2019-07-05T08:27:01.060000+0000,35.71591979518505,-117.52600066508388,4.19268059,1.31,2019-07-05 08:27:01.060000+00:00,True,452423.1560661049,3952568.0429968867
2019-07-05T08:27:31.420000+0000,35.67756979518505,-117.5023088982378,3.60476882,1.02,2019-07-05 08:27:31.420000+00:00,True,454544.3394456123,3948303.4037178447
2019-07-05T08:27:43.560000+0000,35.67517279518505,-117.5022347254748,2.4724943,0.97,2019-07-05 08:27:43.560000+00:00,True,454549.69253442454,3948037.5181140206
2019-07-05T08:28:17.640000+0000,35.687204795185046,-117.46257959288364,10.645193720000002,2.28,2019-07-05 08:28:17.640000+00:00,True,458144.63974117336,3949354.364332608
2019-07-05T08:28:32.230000+0000,35.784120795185046,-117.60237359855806,7.792732910000001,2.09,2019-07-05 08:28:32.230000+00:00,True,445561.6006021707,3960172.0599302747
2019-07-05T08:28:50.770000+0000,35.67429779518505,-117.50577466241457,3.15476228,1.49,2019-07-05 08:28:50.770000+00:00,True,454228.8395974456,3947942.1153384815
2019-07-05T08:29:01.830000+0000,35.70416479518505,-117.49208881643638,3.53944529,1.4,2019-07-05 08:29:01.830000+00:00,True,455483.97735952656,3951248.380053067
2019-07-05T08:29:36.550000+0000,35.67619879518505,-117.49877679942092,5.223340730000001,0.91,2019-07-05 08:29:36.550000+00:00,True,454863.2018116405,3948149.7174982443
2019-07-05T08:29:47.790000+0000,35.71272179518505,-117.4620194341568,3.22734398,1.0,2019-07-05 08:29:47.790000+00:00,True,458208.64206068567,3952184.2220402313
2019-07-05T08:30:00.800000+0000,35.70820979518505,-117.47218410840796,3.52492895,0.71,2019-07-05 08:30:00.800000+00:00,True,457286.7959964625,3951688.1694845594
2019-07-05T08:30:16.860000+0000,35.66677879518505,-117.48143412064108,6.108837470000001,0.49,2019-07-05 08:30:16.860000+00:00,True,456427.5200086576,3947097.117487588
2019-07-05T08:30:35.750000+0000,35.68434479518505,-117.48964638665434,2.80637012,0.74,2019-07-05 08:30:35.750000+00:00,True,455693.9684031643,3949049.03382273
2019-07-05T08:30:55.560000+0000,35.68978479518505,-117.50345677894764,5.383020470000001,0.9,2019-07-05 08:30:55.560000+00:00,True,454447.4069917772,3949658.702913193
2019-07-05T08:31:22.120000+0000,35.72602779518505,-117.54401139522082,4.39590935,1.79,2019-07-05 08:31:22.120000+00:00,True,450800.28204531723,3953698.0124086775
2019-07-05T08:32:05.020000+0000,35.72014779518505,-117.51630097044308,9.25162508,1.25,2019-07-05 08:32:05.020000+00:00,True,453302.96965820756,3953032.3153736484
2019-07-05T08:32:11.650000+0000,35.66800779518505,-117.5609012091816,1.07166749,0.82,2019-07-05 08:32:11.650000+00:00,True,449236.01327096135,3947271.5726078404
2019-07-05T08:32:32.860000+0000,35.68565879518505,-117.48864548140084,2.4724943,0.71,2019-07-05 08:32:32.860000+00:00,True,455785.26183633454,3949194.3186483695
2019-07-05T08:32:49.690000+0000,35.71548879518505,-117.50806463395932,4.7443015100000006,0.86,2019-07-05 08:32:49.690000+00:00,True,454045.23938843916,3952511.6940038647
2019-07-05T08:32:55.130000+0000,35.58211079518505,-117.675072033842,1.69587011,0.89,2019-07-05 08:32:55.130000+00:00,True,438837.5333757391,3937809.7094377596
2019-07-05T08:33:18.370000+0000,35.73820979518505,-117.53851927565452,7.67660219,1.84,2019-07-05 08:33:18.370000+00:00,True,451304.4037124478,3955046.3930773525
2019-07-05T08:33:42.390000+0000,35.59629579518505,-117.607535051831,4.58462177,1.25,2019-07-05 08:33:42.390000+00:00,True,444966.26560330053,3939343.100829213
2019-07-05T08:33:59.130000+0000,35.58178079518505,-117.622476010168,8.30806298,1.09,2019-07-05 08:33:59.130000+00:00,True,443602.6386671072,3937741.7109932546
2019-07-05T08:34:32.530000+0000,35.68252579518505,-117.50861625550476,7.081432250000001,1.66,2019-07-05 08:34:32.530000+00:00,True,453976.4062271562,3948856.0110608567
2019-07-05T08:34:56.750000+0000,35.74212079518505,-117.53081255842784,4.82414138,1.41,2019-07-05 08:34:56.750000+00:00,True,452003.6373385831,3955476.36883917
2019-07-05T08:35:15.680000+0000,35.73874779518505,-117.54420731454978,6.00722309,0.91,2019-07-05 08:35:15.680000+00:00,True,450790.3890073343,3955108.9020303474
2019-07-05T08:35:25.700000+0000,35.66789779518505,-117.4992802012567,7.516922450000001,0.9,2019-07-05 08:35:25.700000+00:00,True,454812.9675615965,3947229.285733443
2019-07-05T08:35:38.180000+0000,35.55603679518505,-117.38781416449538,2.4942688100000003,1.01,2019-07-05 08:35:38.180000+00:00,True,464852.2881277761,3934777.437977435
2019-07-05T08:36:02.840000+0000,35.74150579518505,-117.55525951395845,5.9564159000000005,1.05,2019-07-05 08:36:02.840000+00:00,True,449792.72237669904,3955420.3968352145
2019-07-05T08:36:17.000000+0000,35.67581579518505,-117.49841077181682,9.237108740000002,1.09,2019-07-05 08:36:17.000000+00:00,True,454896.1102352027,3948107.070864787
2019-07-05T08:36:27.640000+0000,35.71572079518505,-117.53240565071305,4.93301393,1.34,2019-07-05 08:36:27.640000+00:00,True,451843.69904115377,3952549.095527586
2019-07-05T08:36:53.790000+0000,35.65693179518505,-117.52433641143016,3.80799758,1.26,2019-07-05 08:36:53.790000+00:00,True,452538.7622473664,3946024.85989335
2019-07-05T08:37:03.010000+0000,35.65415279518505,-117.51976321134048,6.188677340000001,1.44,2019-07-05 08:37:03.010000+00:00,True,452951.08735145145,3945714.443046217
2019-07-05T08:37:36.110000+0000,35.642392795185046,-117.54232036491727,6.137870150000001,0.82,2019-07-05 08:37:36.110000+00:00,True,450902.00151430815,3944421.1763329264
2019-07-05T08:37:47.940000+0000,35.65100679518505,-117.57102398485974,8.641938800000002,0.86,2019-07-05 08:37:47.940000+00:00,True,448308.8929647674,3945391.2669831454
2019-07-05T08:38:40.760000+0000,35.76095979518505,-117.55332392129134,4.468491050000001,0.71,2019-07-05 08:38:40.760000+00:00,True,449979.91786972247,3957577.08339286
2019-07-05T08:38:52.950000+0000,35.67610879518505,-117.49741779293429,5.165275370000001,0.77,2019-07-05 08:38:52.950000+00:00,True,454986.13553855347,3948139.112048634
2019-07-05T08:39:31.440000+0000,35.68922779518505,-117.495473738776,3.5031544400000003,0.85,2019-07-05 08:39:31.440000+00:00,True,455169.40384737885,3949593.252424287
2019-07-05T08:39:49.750000+0000,35.64542479518505,-117.53547658309772,6.65320022,1.27,2019-07-05 08:39:49.750000+00:00,True,451523.42837142496,3944754.058234474
2019-07-05T08:40:17.750000+0000,35.73634279518505,-117.53677714068584,5.12898452,0.61,2019-07-05 08:40:17.750000+00:00,True,451460.8046155972,3954838.4581990293
2019-07-05T08:40:27.690000+0000,35.70288279518505,-117.50133372391272,7.47337343,0.63,2019-07-05 08:40:27.690000+00:00,True,454646.9188023668,3951110.4242196972
2019-07-05T08:40:35.470000+0000,35.67760179518505,-117.48187390054434,3.69186686,0.58,2019-07-05 08:40:35.470000+00:00,True,456393.6044738061,3948297.6895760093
2019-07-05T08:40:44.180000+0000,35.63455579518505,-117.55945080112384,10.25325254,0.89,2019-07-05 08:40:44.180000+00:00,True,449346.1672624464,3943560.666975116
2019-07-05T08:41:18.300000+0000,35.75827479518505,-117.5776397269738,4.475749220000001,0.96,2019-07-05 08:41:18.300000+00:00,True,447780.0087369686,3957291.963669601
2019-07-05T08:41:18.980000+0000,35.57183279518505,-117.50414029668482,1.3111871000000002,1.15,2019-07-05 08:41:18.980000+00:00,True,454318.5035741135,3936577.0602576705
2019-07-05T08:41:30.770000+0000,35.72091679518505,-117.53207202598948,5.13624269,1.47,2019-07-05 08:41:30.770000+00:00,True,451877.00022213627,3953125.2251383252
2019-07-05T08:41:43.800000+0000,35.61245779518505,-117.58333421256896,4.7443015100000006,1.37,2019-07-05 08:41:43.800000+00:00,True,447169.15573441994,3941122.353264012
2019-07-05T08:42:50.480000+0000,35.74358979518505,-117.55833566465364,6.210451850000001,1.26,2019-07-05 08:42:50.480000+00:00,True,449515.88584356423,3955653.1154800537
2019-07-05T08:43:07.550000+0000,35.60186579518505,-117.579353451758,8.453226380000002,1.9,2019-07-05 08:43:07.550000+00:00,True,447522.76913231215,3939945.4728849335
2019-07-05T08:44:12.700000+0000,35.66507379518505,-117.5161019978171,6.689491070000002,0.4,2019-07-05 08:44:12.700000+00:00,True,453288.86359371804,3946923.9423996857
2019-07-05T08:44:19.680000+0000,35.68844979518505,-117.5297266826674,9.16452704,1.17,2019-07-05 08:44:19.680000+00:00,True,452069.6953827037,3949523.1405225163
2019-07-05T08:44:20.290000+0000,35.59056979518505,-117.59517364081782,6.116095640000001,1.18,2019-07-05 08:44:20.290000+00:00,True,446082.20102548896,3938701.194449292
2019-07-05T08:45:08.680000+0000,35.74896879518505,-117.55967005368376,5.049144650000001,0.84,2019-07-05 08:45:08.680000+00:00,True,449398.6351472831,3956250.396744816
2019-07-05T08:45:50.020000+0000,35.82500179518505,-117.48966456375145,5.12898452,0.67,2019-07-05 08:45:50.020000+00:00,True,455770.2297665097,3964649.5031840736
2019-07-05T08:45:56.990000+0000,35.82046079518505,-117.61093723408663,2.0297459300000003,0.57,2019-07-05 08:45:56.990000+00:00,True,444812.81096961314,3964207.428877049
2019-07-05T08:46:01.000000+0000,35.72749679518505,-117.51555250136228,8.17015775,0.85,2019-07-05 08:46:01.000000+00:00,True,453374.94820796506,3953847.0440430716
2019-07-05T08:46:20.880000+0000,35.59563179518505,-117.59847000416303,9.614533580000002,1.19,2019-07-05 08:46:20.880000+00:00,True,445786.987539668,3939264.4265606636
2019-07-05T08:46:49.320000+0000,35.69125379518505,-117.47903488489932,8.43871004,3.18,2019-07-05 08:46:49.320000+00:00,True,456657.90315297653,3949810.5768051078
2019-07-05T08:47:39.690000+0000,35.58235079518505,-117.61830905105973,7.21933748,1.46,2019-07-05 08:47:39.690000+00:00,True,443980.5738582384,3937802.550398491
2019-07-05T08:48:42.060000+0000,35.66267279518505,-117.51052682487256,3.82977209,0.93,2019-07-05 08:48:42.060000+00:00,True,453792.079834098,3946655.0120535325
2019-07-05T08:48:57.900000+0000,35.69824479518505,-117.48197338923082,2.16039299,1.1,2019-07-05 08:48:57.900000+00:00,True,456395.8370042857,3950587.2511329763
2019-07-05T08:49:05.280000+0000,35.694040795185046,-117.48329908593296,9.28791593,1.29,2019-07-05 08:49:05.280000+00:00,True,456273.6052974898,3950121.573909638
2019-07-05T08:49:29.570000+0000,35.77477879518505,-117.56049392180095,4.758817850000001,0.61,2019-07-05 08:49:29.570000+00:00,True,449340.5124742788,3959113.4585138718
2019-07-05T08:50:05.240000+0000,35.73056079518505,-117.54268472277396,3.81525575,0.64,2019-07-05 08:50:05.240000+00:00,True,450923.0466092702,3954200.108407883
2019-07-05T08:50:21.020000+0000,35.70340379518505,-117.47010776151328,3.53218712,0.73,2019-07-05 08:50:21.020000+00:00,True,457472.0686420039,3951154.2327406337
2019-07-05T08:50:35.780000+0000,35.71325879518505,-117.73887547293091,12.19118393,0.83,2019-07-05 08:50:35.780000+00:00,True,433166.0803255991,3952396.982988258
2019-07-05T08:50:58.020000+0000,35.82468479518505,-117.64489754073566,5.803994330000001,0.41,2019-07-05 08:50:58.020000+00:00,True,441748.15450977354,3964695.604637243
2019-07-05T08:51:10.170000+0000,35.82277279518505,-117.5333734019226,1.43457599,0.44,2019-07-05 08:51:10.170000+00:00,True,451820.774080207,3964422.9096831735
2019-07-05T08:51:20.390000+0000,35.66857679518505,-117.55420425017576,7.1757884600000015,0.79,2019-07-05 08:51:20.390000+00:00,True,449842.4791269526,3947331.2412483995
