node_id,x_km,y_km,n_total,n_ge_mc,mean_mag_ge_mc,b_value,b_boot_mean,b_boot_std,b_ci_low,b_ci_high,reliability_class,valid_flag,window_name,radius_km,longitude,latitude,is_low_abs,is_low_q20,dist_to_mw71_km,dist_to_mw64_km
1993,3.0,-3.0,2051,777,2.1466280566280567,0.6664760325860909,0.6673145320927965,0.022978927679407655,0.622027812732303,0.7159395534621348,robust,1.0,full_interevent,5.0,-117.51043117684122,35.694424477480666,True,False,11.746922055580093,1.8471264010857724
1994,4.0,-3.0,1863,707,2.1404101838755305,0.6728968534326799,0.6736233838473277,0.02331199390902296,0.6265160121696052,0.7230987208601228,robust,1.0,full_interevent,5.0,-117.49938270456484,35.6944209268121,True,False,12.405739161780945,1.193362208452988
1995,5.0,-3.0,1722,639,2.1347261345852893,0.6788756288420026,0.677762083076433,0.025282149972973872,0.6280747110687162,0.7255026024298222,robust,1.0,full_interevent,5.0,-117.48833423340803,35.694416361667194,True,False,13.107804946687933,1.19847852694135
1996,6.0,-3.0,1523,562,2.134110320284697,0.6795297589777484,0.6818050181441224,0.026616051538082264,0.6321168691440076,0.7342008211407482,robust,1.0,full_interevent,5.0,-117.47728576365071,35.69441078204622,True,False,13.846542416455017,1.8570374790281492
1997,7.0,-3.0,1241,463,2.1266522678185744,0.6875531111494269,0.6883477161765856,0.033101370338718294,0.6298318565908381,0.7562315262272802,robust,1.0,full_interevent,5.0,-117.46623729557281,35.69440418794952,True,False,14.616392279251377,2.7314511925880973
1998,8.0,-3.0,1036,392,2.153316326530612,0.6597048628461395,0.6598749955317115,0.032676536505623,0.6016647599298878,0.7282153120738253,robust,1.0,full_interevent,5.0,-117.45518882945422,35.694396579377496,True,False,15.412693133623032,3.6705671273614726
1999,9.0,-3.0,794,300,2.1370999999999998,0.6763658026837751,0.6798736306004575,0.038556434044005446,0.6076832652574734,0.7557161945341501,robust,1.0,full_interevent,5.0,-117.4441403655748,35.694387956330644,True,False,16.231552482788015,4.635223884068856
2000,10.0,-3.0,583,230,2.162913043478261,0.6502260827870583,0.6512385729948312,0.04102397205864294,0.5749132462946427,0.7303751360601632,robust,1.0,full_interevent,5.0,-117.43309190421445,35.69437831880949,True,False,17.069724144571673,5.6122667322943665
2001,11.0,-3.0,308,131,2.23381679389313,0.5878243232869347,0.5898481618326163,0.05089416827994485,0.5026467840658134,0.6949235856858281,robust,1.0,full_interevent,5.0,-117.4220434456531,35.69436766681463,True,True,17.92449912109246,6.596194000588051
2041,-5.0,-2.0,188,69,2.2797101449275363,0.5534457337025463,0.5629842167296755,0.06465629357265353,0.44988271995327084,0.7159815692331282,moderately_uncertain,1.0,full_interevent,5.0,-117.5988251796188,35.703429149693655,True,True,8.09556325678289,9.494274133716651
2042,-4.0,-2.0,448,163,2.2012883435582817,0.6148968560280572,0.6183879153803143,0.04914205923192049,0.5309385342530053,0.7202859138925807,robust,1.0,full_interevent,5.0,-117.58777546489317,35.7034337156785,True,True,8.090137873661023,8.494320381592443
2043,-3.0,-2.0,774,262,2.1666030534351144,0.6466535249980222,0.6472210385234884,0.03881394358347703,0.5743774462999369,0.721577243349106,robust,1.0,full_interevent,5.0,-117.57672574904731,35.70343726700036,True,False,8.207467160160666,7.494378971209857
2044,-2.0,-2.0,1082,379,2.1605540897097626,0.652530708800303,0.6538272325805151,0.031146706586937287,0.5953494898352146,0.7123495045143223,robust,1.0,full_interevent,5.0,-117.56567603236132,35.70343980365898,True,False,8.442434693581413,6.494455603288718
2045,-1.0,-2.0,1371,493,2.1459026369168357,0.6672188085769587,0.6678811515995069,0.02884908890831997,0.6172286201604692,0.7289222899595009,robust,1.0,full_interevent,5.0,-117.5546263151152,35.70344132565421,True,False,8.785606975369339,5.494560128168946
2046,0.0,-2.0,1673,607,2.1416803953871497,0.6715751474779929,0.6725330924516768,0.026630199388503157,0.6218040102610563,0.7266115924590337,robust,1.0,full_interevent,5.0,-117.54357659758901,35.703441832985966,True,False,9.224916059018081,4.494711161024661
2047,1.0,-2.0,1969,721,2.135936199722607,0.6775939353889071,0.6802079042580561,0.02503556396954231,0.6325174734618227,0.7331688413856423,robust,1.0,full_interevent,5.0,-117.53252688006282,35.70344132565421,True,False,9.747372090271355,3.494948617650247
2048,2.0,-2.0,2150,809,2.132521631644005,0.6812231308658774,0.6833477285931722,0.023345445948392118,0.641865918132356,0.727699914790803,robust,1.0,full_interevent,5.0,-117.5214771628167,35.70343980365898,True,False,10.340379540252489,2.4953763762188435
2049,3.0,-2.0,2097,793,2.1284489281210592,0.685602994374715,0.6851383074819524,0.022228317136124432,0.64102737337043,0.7275982390145511,robust,1.0,full_interevent,5.0,-117.5104274461307,35.70343726700036,True,False,10.992526343236278,1.4963758478292817
2050,4.0,-2.0,1884,708,2.1398022598870057,0.6735312651964914,0.674011472726858,0.02456555155949177,0.6276043959079582,0.7239967618377446,robust,1.0,full_interevent,5.0,-117.49937773028485,35.7034337156785,True,False,11.693922429066085,0.5013762030077984
2051,5.0,-2.0,1630,603,2.139054726368159,0.6743130111819058,0.6745939449719677,0.026304466014839753,0.6280866114636882,0.7312078515106794,robust,1.0,full_interevent,5.0,-117.48832801555922,35.703429149693655,True,False,12.436237700658754,0.5134350162564221
2052,6.0,-2.0,1402,516,2.137596899224806,0.6758427910672478,0.6752966932031574,0.03041609800340931,0.6224260855396541,0.7421818822538206,robust,1.0,full_interevent,5.0,-117.47727830223388,35.70342356904607,True,False,13.212577133835678,1.508593031567476
2053,7.0,-2.0,1202,446,2.1464125560538116,0.6666965164659426,0.6683597869134787,0.03027952817350363,0.6134719726993398,0.7306528505522324,robust,1.0,full_interevent,5.0,-117.46622859058887,35.70341697373612,True,False,14.017288642523871,2.5076064990084994
2054,8.0,-2.0,979,375,2.1553333333333335,0.6576897757242579,0.6595423416249357,0.03335884040491729,0.5944428586063273,0.7235403653524559,robust,1.0,full_interevent,5.0,-117.45517888090423,35.703409363764194,True,False,14.845759234815175,3.507182312461868
2055,9.0,-2.0,730,282,2.143687943262411,0.6694967686913958,0.6741129180123624,0.03976162018863556,0.6051361598518032,0.756861099266006,robust,1.0,full_interevent,5.0,-117.44412917346004,35.70340073913078,True,False,15.694226761085469,4.506946326707374
2056,10.0,-2.0,507,205,2.1964878048780485,0.6191048210435427,0.6231755517424749,0.039358345866648874,0.5511985649214587,0.7077169359628944,robust,1.0,full_interevent,5.0,-117.43307946853632,35.703391099836395,True,True,16.5596177491705,5.506796038605099
2057,11.0,-2.0,277,122,2.2,0.61602054170674,0.6167883161771062,0.05385572530237294,0.5194426686286312,0.7256542389185152,robust,1.0,full_interevent,5.0,-117.42202976641316,35.70338044588166,True,True,17.439413016753573,6.506691942129466
2096,-6.0,-1.0,112,38,2.1410526315789475,0.6722277112962756,0.6974548312817284,0.12127013621689327,0.5120887510760658,0.9856665959193986,exploratory,1.0,full_interevent,5.0,-117.60988235712965,35.712436342520796,True,False,7.243715600516865,10.53357815006677
2097,-5.0,-1.0,454,171,2.205906432748538,0.6109024505857448,0.6141010095422443,0.0472547966456715,0.5311214973102651,0.7134784857074329,robust,1.0,full_interevent,5.0,-117.59883139977481,35.712441924195296,True,True,7.098140747508652,9.537741140466112
2098,-4.0,-1.0,800,281,2.142455516014235,0.6707711513167547,0.6732480604710596,0.040164727171351396,0.5982715843069059,0.7532649828932255,robust,1.0,full_interevent,5.0,-117.58778044101891,35.712446491020366,True,False,7.091952371647316,8.542876768484696
2099,-3.0,-1.0,1072,380,2.1755,0.63819909170206,0.6380057758507068,0.03194439504305333,0.5766953937639752,0.6997695893250866,robust,1.0,full_interevent,5.0,-117.57672948114218,35.71245004299572,True,True,7.225508619604939,7.549369569738339
2100,-2.0,-1.0,1265,444,2.1683783783783785,0.6449486586562437,0.6448998644565354,0.02818896361364636,0.5870472030220654,0.7039631360395953,robust,1.0,full_interevent,5.0,-117.5656785204248,35.712452580121116,True,False,7.491339078045831,6.557836405360151
2101,-1.0,-1.0,1392,499,2.155230460921844,0.6577922522642625,0.6619084892621625,0.02806339961363739,0.608509361986978,0.722601532849681,robust,1.0,full_interevent,5.0,-117.55462755914702,35.71245410239643,True,False,7.876061677801149,5.5693317138093565
2102,0.0,-1.0,1491,536,2.1586380597014925,0.6544146700968289,0.6554793899416764,0.027685761338266106,0.6091579340977489,0.7089075639530403,robust,1.0,full_interevent,5.0,-117.54357659758901,35.712454609821535,True,False,8.363284876338911,4.585814339614981
2103,1.0,-1.0,1714,614,2.1428501628664494,0.6703625418286406,0.6718556262410033,0.02643765259452113,0.6214904033144257,0.7266244701535004,robust,1.0,full_interevent,5.0,-117.532525636031,35.71245410239643,True,False,8.936258741390072,3.611361319003416
2104,2.0,-1.0,2001,731,2.1353351573187416,0.6782299502681715,0.6804405023921807,0.02385818328525374,0.6331489653137058,0.7297729260680254,robust,1.0,full_interevent,5.0,-117.52147467475322,35.712452580121116,True,False,9.579608899289248,2.655968372434019
2105,3.0,-1.0,1982,730,2.131821917808219,0.681971630935669,0.6826876627828419,0.023925639073407636,0.6346084093843154,0.7319384071234594,robust,1.0,full_interevent,5.0,-117.51042371403584,35.71245004299572,True,False,10.28013098329068,1.751115477158924
2106,4.0,-1.0,1811,671,2.126438152011923,0.6877862551058704,0.6899033068638885,0.024684335361926497,0.643816946331013,0.738144713354569,robust,1.0,full_interevent,5.0,-117.49937275415911,35.712446491020366,True,False,11.026934270407361,1.038577312154103
2107,5.0,-1.0,1478,547,2.1282998171846432,0.685764420135037,0.6865293237844997,0.026837806637929385,0.636364792349781,0.7415403183566677,robust,1.0,full_interevent,5.0,-117.48832179540321,35.712441924195296,True,False,11.81124319342192,1.044452130208444
2108,6.0,-1.0,1318,483,2.1522981366459626,0.660726780878087,0.6633187092516889,0.027544847043638996,0.6166890755598498,0.7233174785775146,robust,1.0,full_interevent,5.0,-117.47727083804837,35.712436342520796,True,False,12.626070336586396,1.7615668228235544
2109,7.0,-1.0,1109,419,2.151957040572792,0.6610698342232487,0.6628431661793207,0.030345880574552776,0.605435075132071,0.7191010309710227,robust,1.0,full_interevent,5.0,-117.4662198823748,35.7124297459972,True,False,13.465876819379353,2.6674622940631023
2110,8.0,-1.0,847,334,2.1668862275449103,0.646380985498356,0.648105063003322,0.03482571730188357,0.5888360509495342,0.7218157942533149,robust,1.0,full_interevent,5.0,-117.4551689286627,35.71242213462492,True,False,14.326270445756967,3.6232019691460895
2111,9.0,-1.0,589,243,2.1752674897119344,0.6384172233295433,0.6393597987052285,0.039869194087085724,0.5676927871775472,0.7189485717123317,robust,1.0,full_interevent,5.0,-117.44411797719229,35.712413508404445,True,True,15.203756485002014,4.597807078184101
2112,10.0,-1.0,396,172,2.1645348837209304,0.6486510149996465,0.653795946267229,0.051163732561079034,0.5565747408325051,0.7625910773281355,robust,1.0,full_interevent,5.0,-117.43306702824377,35.7124038673363,True,False,16.095539681089047,5.581403707596821
2113,11.0,-1.0,229,98,2.146020408163265,0.6670981069987256,0.6705180420428474,0.06311578753407054,0.5628777951196037,0.8007628449808626,moderately_uncertain,1.0,full_interevent,5.0,-117.42201608209734,35.71239321142108,True,False,16.999370105853433,6.56995470046417
2152,-6.0,0.0,279,93,2.1043010752688174,0.7127748489720711,0.7239153887535457,0.08554708404033792,0.5937389315426032,0.9190006998968612,moderately_uncertain,1.0,full_interevent,5.0,-117.6098898240851,35.721449102468966,True,False,6.270316844310252,10.666936457106267
2153,-5.0,0.0,670,234,2.2067521367521366,0.6101765761955026,0.6152584393873815,0.04199143216009458,0.5424271855912326,0.7029096566831151,robust,1.0,full_interevent,5.0,-117.59883762223913,35.72145468517072,True,True,6.101562070348229,9.684821670992116
2154,-4.0,0.0,980,345,2.1581739130434783,0.6548726862764566,0.657293942798472,0.034790624854347654,0.5919245147646511,0.7224901494914173,robust,1.0,full_interevent,5.0,-117.58778541899132,35.72145925283626,True,False,6.09436182619505,8.706779440062453
2155,-3.0,0.0,1204,426,2.1547652582159627,0.6582560637970014,0.6598222262694883,0.03158124847081986,0.6005095728947475,0.7214267818134599,robust,1.0,full_interevent,5.0,-117.57673321462202,35.72146280546531,True,False,6.249274553006513,7.734354894680613
2156,-2.0,0.0,1349,467,2.1511777301927197,0.6618549547173741,0.6649719384646234,0.028858030010859265,0.6113880137640836,0.7224725224066895,robust,1.0,full_interevent,5.0,-117.56568100941163,35.72146534305765,True,False,6.554816458843531,6.769969206417831
2157,-1.0,0.0,1414,491,2.1418126272912428,0.6714378532188123,0.6732264032926071,0.028619437824028624,0.6168649015872983,0.7295976465865258,robust,1.0,full_interevent,5.0,-117.5546288036405,35.72146686561311,True,False,6.991266350197033,5.817621547919853
2158,0.0,0.0,1486,523,2.157074569789675,0.6559600711460893,0.6570381327489992,0.02642479869021347,0.6062412634241964,0.7115121895416178,robust,1.0,full_interevent,5.0,-117.54357659758901,35.7214673731316,True,False,7.535913451577628,4.884358493578978
