node_id,x_km,y_km,longitude,latitude,b_pre,b_pre_std,n_pre,valid_pre,b_post,b_post_std,n_post,valid_post,delta_b,combined_uncertainty
1366,-8.0,-14.0,-117.63185517482104,35.59525505881425,0.7995010458448741,0.07515818996488823,145,1.0,1.02934906829631,0.11669103160867662,68,1.0,0.22984802245143587,0.13880039761000468
1367,-7.0,-14.0,-117.62082035753538,35.595262652016,0.781857346528777,0.06345541180720551,172,1.0,0.9912952393843508,0.1201490995221276,74,1.0,0.2094378928555738,0.1358763975221604
1368,-6.0,-14.0,-117.60978553830242,35.59526923279179,0.7750745360833983,0.06400641827294684,184,1.0,0.9855970203216077,0.12150663031329728,78,1.0,0.2105224842382094,0.1373342010943513
1369,-5.0,-14.0,-117.59875071740028,35.59527480114124,0.7952813466091635,0.06183729513053889,202,1.0,0.9706227177995818,0.11133864998651509,82,1.0,0.17534137119041826,0.12735833718245965
1370,-4.0,-14.0,-117.58771589510718,35.59527935706397,0.7779535936701727,0.05718395118830025,206,1.0,0.9580025336101144,0.11024567694672749,84,1.0,0.18004893993994175,0.12419385475516938
1371,-3.0,-14.0,-117.5766810717013,35.59528290055973,0.7702625866712273,0.05877451718107997,196,1.0,0.9421272279913874,0.11507606659636233,72,1.0,0.1718646413201601,0.12921665903883864
1372,-2.0,-14.0,-117.56564624746086,35.595285431628284,0.7466615880067247,0.05616136044874003,182,1.0,0.9552050114554279,0.13431583398242758,59,1.0,0.20854342344870325,0.145584482915757
1373,-1.0,-14.0,-117.55461142266404,35.595286950269475,0.7284541416429811,0.054616803989433305,177,1.0,0.8349758340757618,0.14159662996254235,39,1.0,0.10652169243278076,0.15176495278808386
1374,0.0,-14.0,-117.54357659758901,35.59528745648322,0.7204970006742804,0.05822074972171274,157,1.0,0.8213607222756533,0.16551722915746606,32,1.0,0.10086372160137291,0.17545828235259642
1421,-9.0,-13.0,-117.64290113644148,35.60425938468495,0.8441715292507562,0.09619220114339228,93,1.0,1.082613281829774,0.17085553481344237,39,1.0,0.23844175257901778,0.19607282661602615
1422,-8.0,-13.0,-117.63186508287819,35.6042679918933,0.7747671599816314,0.06858348364012905,155,1.0,1.1046938750718616,0.1438147762180976,59,1.0,0.3299267150902302,0.15933105186019872
1423,-7.0,-13.0,-117.6208290270881,35.604275586490175,0.7855966071515542,0.0638299293248779,179,1.0,0.9858838646232143,0.1123598831347278,78,1.0,0.2002872574716601,0.12922462310128283
1424,-6.0,-13.0,-117.60979296934961,35.60428216847508,0.78920429635011,0.05926869290973193,204,1.0,0.9534711517019184,0.10521230567748419,82,1.0,0.1642668553518084,0.12075763837207351
1425,-5.0,-13.0,-117.59875690994103,35.60428773784761,0.7827851256386704,0.054792593441255574,207,1.0,0.937012680473649,0.0996565032687289,86,1.0,0.15422755483497863,0.11372619284830075
1426,-4.0,-13.0,-117.58772084914071,35.60429229460743,0.7753570110182156,0.05541054786159515,205,1.0,0.9630743680203964,0.11636029446033369,74,1.0,0.18771735700218073,0.12887997106306973
1427,-3.0,-13.0,-117.57668478722698,35.60429583875424,0.7078936789162807,0.048116997013940274,207,1.0,0.9103494380271129,0.11485797099164204,63,1.0,0.20245575911083213,0.12452951016508665
1428,-2.0,-13.0,-117.56564872447825,35.60429837028784,0.707689701487236,0.04890769512021902,212,1.0,0.8794705485598722,0.11228524517939181,59,1.0,0.1717808470726362,0.1224742378092978
1429,-1.0,-13.0,-117.5546126611728,35.60429988920806,0.7080250004372117,0.04819494782546833,211,1.0,0.886650360029324,0.12826701992822537,54,1.0,0.17862535959211223,0.13702255798651322
1430,0.0,-13.0,-117.54357659758901,35.60430039551482,0.7495015028052283,0.05104778511435438,198,1.0,0.8720011421889832,0.12775499095483042,46,1.0,0.12249963938375485,0.1375762118934451
1477,-9.0,-12.0,-117.64291228713343,35.613272302671966,0.7515602900674325,0.09530519966590674,77,1.0,1.1127364268809763,0.18106950444540973,34,1.0,0.36117613681354377,0.20461976083326996
1478,-8.0,-12.0,-117.63187499460788,35.61328091146195,0.7238241365054194,0.06453477657709433,146,1.0,1.0218693691841216,0.1220351111662538,54,1.0,0.2980452326787022,0.13804820080397792
1479,-7.0,-12.0,-117.6208376998543,35.613288507454385,0.7614541374858235,0.061599132198412364,172,1.0,0.9017500963831749,0.11387482126696609,62,1.0,0.14029595889735147,0.1294678647625771
1480,-6.0,-12.0,-117.60980040315123,35.61329509064877,0.7477657595071844,0.05659987018150702,190,1.0,0.9089711235580155,0.12640768774988356,61,1.0,0.16120536405083108,0.13850071778454978
1481,-5.0,-12.0,-117.59876310477712,35.613300661044704,0.7647464843346646,0.05769751913049148,197,1.0,0.9102203537570298,0.12405575634338176,61,1.0,0.14547386942236518,0.13681679135158056
1482,-4.0,-12.0,-117.5877258050105,35.61330521864185,0.7139646250170886,0.0509864058430863,210,1.0,0.8963614750836862,0.11943233076647905,61,1.0,0.18239685006659767,0.12986029113285386
1483,-3.0,-12.0,-117.57668850412988,35.61330876343993,0.7026260811257765,0.04819423185100082,216,1.0,0.9273191784411075,0.12444499896654775,63,1.0,0.22469309731533094,0.13345127107484622
1484,-2.0,-12.0,-117.56565120241378,35.61331129543871,0.7035995246193354,0.04817362952053382,227,1.0,0.9635693734778972,0.12494171247854823,63,1.0,0.2599698488585618,0.1339071697044406
1485,-1.0,-12.0,-117.55461390014062,35.61331281463804,0.697929924802599,0.04587274043423332,230,1.0,0.9703155992072652,0.13719476536944417,62,1.0,0.2723856744046662,0.14466067869232255
1486,0.0,-12.0,-117.54357659758901,35.613313321037836,0.7174148000782937,0.044026621010727615,222,1.0,0.9806959741893214,0.1509705628034242,51,1.0,0.2632811741110277,0.15725919429656535
1487,1.0,-12.0,-117.5325392950374,35.61331281463804,0.7149054443252285,0.05188305122940991,169,1.0,1.0547528400807575,0.21057636427861307,40,1.0,0.339847395755529,0.21687382552459558
1488,2.0,-12.0,-117.52150199276424,35.61331129543871,0.6533511646388573,0.05004413785676109,142,1.0,1.5501587724813812,0.5345452441569483,31,1.0,0.8968076078425239,0.536882700209867
1534,-8.0,-11.0,-117.6318849100118,35.62229381751877,0.7236958216434263,0.07215435819251076,94,1.0,0.980462216742508,0.12796092359696534,39,1.0,0.2567663950990817,0.14690217620566942
1535,-7.0,-11.0,-117.62084637583546,35.622301414907184,0.7184396048755868,0.05748953755125436,159,1.0,0.8306401116469474,0.11893586396539116,51,1.0,0.11220050677136062,0.13210142567380231
1536,-6.0,-11.0,-117.60980783970851,35.62230799931144,0.7302457264572302,0.05677773757664412,181,1.0,0.860310504237426,0.12175361298166543,53,1.0,0.13006477778019587,0.13434155633463324
1537,-5.0,-11.0,-117.5987693019096,35.6223135707311,0.7245711170384492,0.05569853315977868,194,1.0,0.8738319555397421,0.11761469621835266,55,1.0,0.1492608385012929,0.1301366334384225
1538,-4.0,-11.0,-117.58773076271744,35.62231812916584,0.7085166774252448,0.050588521610686416,216,1.0,0.9420704596599824,0.12153185466425627,65,1.0,0.23355378223473755,0.13164038216629725
1539,-3.0,-11.0,-117.57669222241063,35.62232167461539,0.6973506399873806,0.04544725758879176,234,1.0,0.9654053265553396,0.12597564400985806,70,1.0,0.26805468656795906,0.13392279905244095
1540,-2.0,-11.0,-117.56565368126785,35.6223242070795,0.6800848109617126,0.04230638213606535,248,1.0,1.0108148898584133,0.12949753635440192,71,1.0,0.3307300788967007,0.13623304258256305
1541,-1.0,-11.0,-117.55461513956774,35.62232572655803,0.6815022382489025,0.04000089572207968,261,1.0,1.0388163336866179,0.12502602666250784,75,1.0,0.3573140954377153,0.13126910909114456
1542,0.0,-11.0,-117.54357659758901,35.622326233050885,0.6886758541245643,0.042419544267896875,249,1.0,1.0813574685299265,0.14680944809352828,71,1.0,0.3926816144053622,0.15281502473717185
1543,1.0,-11.0,-117.53253805561027,35.62232572655803,0.680698376892267,0.04261208943350674,229,1.0,1.138341374329413,0.19385464729252344,66,1.0,0.4576429974371461,0.19848278122496632
1544,2.0,-11.0,-117.52149951391017,35.6223242070795,0.6435360822275135,0.04138297305449647,209,1.0,1.2720424172905411,0.24553020114150242,53,1.0,0.6285063350630277,0.24899323310366453
1545,3.0,-11.0,-117.51046097276739,35.62232167461539,0.634055778502845,0.042937031364404604,188,1.0,1.3320214141441589,0.23352737243440996,48,1.0,0.6979656356413139,0.23744182937828684
1546,4.0,-11.0,-117.49942243246058,35.62231812916584,0.5981674356199741,0.043545454535522096,144,1.0,1.4465002569339085,0.27654804994017135,42,1.0,0.8483328213139344,0.2799554081213948
1591,-7.0,-10.0,-117.62085505503312,35.63131430884718,0.7798361795612052,0.07244616082426436,126,1.0,0.9279335513957673,0.13503662432916738,43,1.0,0.14809737183456206,0.15324273597267785
1592,-6.0,-10.0,-117.6098152790228,35.63132089446166,0.7207010984122998,0.05467339784912999,175,1.0,0.8376472982979462,0.12179664643592007,49,1.0,0.11694619988564636,0.13350506924984448
1593,-5.0,-10.0,-117.59877550133959,35.631326466905385,0.72228157535203,0.048700614243955956,199,1.0,0.8833108106506814,0.11083538826985809,60,1.0,0.16102923529865143,0.1210629304150069
1594,-4.0,-10.0,-117.58773572226235,35.631331026177975,0.7013377427751983,0.043808643811620765,236,1.0,0.9736902330834525,0.1262732940221607,68,1.0,0.27235249030825415,0.13365680699395935
1595,-3.0,-10.0,-117.57669594206986,35.63133457227918,0.6849776418370354,0.040314252734030755,257,1.0,0.9941338696281111,0.13261914211596532,70,1.0,0.30915622779107577,0.13861123990888297
1596,-2.0,-10.0,-117.56565616104093,35.63133710520877,0.6730552403041273,0.03896680581963944,271,1.0,1.0601403504075368,0.14055233498888953,73,1.0,0.3870851101034095,0.1458539366167897
1597,-1.0,-10.0,-117.55461637945437,35.63133862496658,0.6633364428828307,0.03943566581508381,278,1.0,1.0756902469916845,0.12703013118816264,87,1.0,0.4123538041088538,0.13301062351541992
1598,0.0,-10.0,-117.54357659758901,35.63133913155253,0.6601851788130325,0.03878702367247352,289,1.0,1.013275242639165,0.13685438750978063,86,1.0,0.3530900638261324,0.14224470670659847
1599,1.0,-10.0,-117.53253681572365,35.63133862496658,0.6615970055626401,0.03546516971373733,286,1.0,1.0526715223260925,0.14760192598620567,78,1.0,0.3910745167634524,0.15180285510378758
1600,2.0,-10.0,-117.52149703413708,35.63133710520877,0.6414840849207001,0.035350003773333236,263,1.0,1.3195721523423196,0.20309594358656627,68,1.0,0.6780880674216195,0.20614942412748183
1601,3.0,-10.0,-117.51045725310816,35.63133457227918,0.6455379109477921,0.03786389129901747,237,1.0,1.2680130858489107,0.1838541189115328,64,1.0,0.6224751749011186,0.18771257631027244
1602,4.0,-10.0,-117.49941747291567,35.631331026177975,0.6180372450001176,0.03926759092392519,213,1.0,1.1715767305960316,0.15990279944410424,65,1.0,0.553539485595914,0.1646537244250192
1603,5.0,-10.0,-117.48837769383843,35.631326466905385,0.6003908426734392,0.041812917797232126,170,1.0,1.2308429328739012,0.21424506612007815,51,1.0,0.630452090200462,0.21828712387934096
1648,-6.0,-9.0,-117.60982272109536,35.64033377609803,0.8170518472854222,0.07470997030825283,130,1.0,1.0194706147963657,0.14952577716287768,40,1.0,0.20241876751094345,0.16715124199246195
