mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_post,rate_ratio,moving_rate_max,post_omori_p,radial_iqr_km,depth_iqr_km,baseline_rate_ratio,baseline_moving_rate_max,baseline_post_omori_p,rate_ratio_delta,sparse_flag
M2,30.0,60.0,all,1.2,810,782,28.96296296296296,64.57142857142857,0.7745709130739937,,,25.03296703296704,125.85714285714286,0.6437024855030238,3.9299959299959184,False
M2,30.0,60.0,all,1.5,486,469,29.3125,41.85714285714285,0.8524654530040732,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.27953296703296,False
M2,30.0,60.0,all,2.0,231,224,37.33333333333333,20.285714285714285,0.8980164773264239,,,25.03296703296704,125.85714285714286,0.6437024855030238,12.300366300366289,False
M2,30.0,60.0,all,2.5,99,96,48.0,8.857142857142858,0.855049178636916,,,25.03296703296704,125.85714285714286,0.6437024855030238,22.96703296703296,False
M2,30.0,60.0,mainshock_window,,1270,1215,22.5,87.57142857142857,0.6783176035472063,,,25.03296703296704,125.85714285714286,0.6437024855030238,-2.53296703296704,False
M2,30.0,60.0,mainshock_window,1.2,810,782,28.96296296296296,64.57142857142857,0.7745709130739937,,,25.03296703296704,125.85714285714286,0.6437024855030238,3.9299959299959184,False
M2,30.0,60.0,mainshock_window,1.5,486,469,29.3125,41.85714285714285,0.8524654530040732,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.27953296703296,False
M2,30.0,60.0,mainshock_window,2.0,231,224,37.33333333333333,20.285714285714285,0.8980164773264239,,,25.03296703296704,125.85714285714286,0.6437024855030238,12.300366300366289,False
M2,30.0,60.0,mainshock_window,2.5,99,96,48.0,8.857142857142858,0.855049178636916,,,25.03296703296704,125.85714285714286,0.6437024855030238,22.96703296703296,False
M2,30.0,60.0,stratified,,537,530,88.33333333333333,38.0,0.6473271472232389,,,25.03296703296704,125.85714285714286,0.6437024855030238,63.30036630036629,False
M2,30.0,60.0,stratified,1.2,341,339,339.0,28.285714285714285,0.7479825075702312,,,25.03296703296704,125.85714285714286,0.6437024855030238,313.96703296703294,False
M2,30.0,60.0,stratified,1.5,218,217,inf,18.571428571428573,0.7843846995192816,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,30.0,60.0,stratified,2.0,114,113,inf,9.142857142857142,0.7372646873709694,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,30.0,60.0,stratified,2.5,51,50,inf,4.142857142857143,0.813672344815004,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,30.0,90.0,all,,1357,1299,22.789473684210527,78.14285714285714,0.7022652452458049,,,25.03296703296704,125.85714285714286,0.6437024855030238,-2.2434933487565125,False
M2,30.0,90.0,all,1.2,859,831,30.77777777777777,59.285714285714285,0.7922051889900128,,,25.03296703296704,125.85714285714286,0.6437024855030238,5.7448107448107315,False
M2,30.0,90.0,all,1.5,516,499,31.1875,38.85714285714285,0.8594351337275347,,,25.03296703296704,125.85714285714286,0.6437024855030238,6.15453296703296,False
M2,30.0,90.0,all,2.0,242,235,39.16666666666667,18.857142857142858,0.9055252973128796,,,25.03296703296704,125.85714285714286,0.6437024855030238,14.133699633699631,False
M2,30.0,90.0,all,2.5,105,102,51.0,7.857142857142857,0.8510438213499185,,,25.03296703296704,125.85714285714286,0.6437024855030238,25.96703296703296,False
M2,30.0,90.0,mainshock_window,,1357,1299,22.789473684210527,78.14285714285714,0.7022652452458049,,,25.03296703296704,125.85714285714286,0.6437024855030238,-2.2434933487565125,False
M2,30.0,90.0,mainshock_window,1.2,859,831,30.77777777777777,59.285714285714285,0.7922051889900128,,,25.03296703296704,125.85714285714286,0.6437024855030238,5.7448107448107315,False
M2,30.0,90.0,mainshock_window,1.5,516,499,31.1875,38.85714285714285,0.8594351337275347,,,25.03296703296704,125.85714285714286,0.6437024855030238,6.15453296703296,False
M2,30.0,90.0,mainshock_window,2.0,242,235,39.16666666666667,18.857142857142858,0.9055252973128796,,,25.03296703296704,125.85714285714286,0.6437024855030238,14.133699633699631,False
M2,30.0,90.0,mainshock_window,2.5,105,102,51.0,7.857142857142857,0.8510438213499185,,,25.03296703296704,125.85714285714286,0.6437024855030238,25.96703296703296,False
M2,30.0,90.0,stratified,,583,573,63.66666666666666,33.285714285714285,0.6700420479511184,,,25.03296703296704,125.85714285714286,0.6437024855030238,38.63369963369962,False
M2,30.0,90.0,stratified,1.2,363,361,361.0,25.857142857142858,0.7635037799758101,,,25.03296703296704,125.85714285714286,0.6437024855030238,335.96703296703294,False
M2,30.0,90.0,stratified,1.5,231,230,inf,16.714285714285715,0.8046740243284307,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,30.0,90.0,stratified,2.0,123,122,inf,8.0,0.7430240409892488,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,30.0,90.0,stratified,2.5,57,56,inf,3.142857142857143,0.8047782700458199,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,7.0,all,,960,953,158.83333333333334,136.28571428571428,,,,25.03296703296704,125.85714285714286,0.6437024855030238,133.8003663003663,False
M2,44.0,7.0,all,1.2,719,717,717.0,102.57142857142856,,,,25.03296703296704,125.85714285714286,0.6437024855030238,691.967032967033,False
M2,44.0,7.0,all,1.5,471,469,469.0,67.14285714285714,,,,25.03296703296704,125.85714285714286,0.6437024855030238,443.96703296703294,False
M2,44.0,7.0,all,2.0,234,233,inf,33.42857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,7.0,all,2.5,113,112,inf,16.142857142857142,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,7.0,mainshock_window,,960,953,158.83333333333334,136.28571428571428,,,,25.03296703296704,125.85714285714286,0.6437024855030238,133.8003663003663,False
M2,44.0,7.0,mainshock_window,1.2,719,717,717.0,102.57142857142856,,,,25.03296703296704,125.85714285714286,0.6437024855030238,691.967032967033,False
M2,44.0,7.0,mainshock_window,1.5,471,469,469.0,67.14285714285714,,,,25.03296703296704,125.85714285714286,0.6437024855030238,443.96703296703294,False
M2,44.0,7.0,mainshock_window,2.0,234,233,inf,33.42857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,7.0,mainshock_window,2.5,113,112,inf,16.142857142857142,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,7.0,stratified,,338,334,111.33333333333334,47.85714285714285,,,,25.03296703296704,125.85714285714286,0.6437024855030238,86.3003663003663,False
M2,44.0,7.0,stratified,1.2,253,252,inf,36.142857142857146,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,7.0,stratified,1.5,172,171,inf,24.571428571428573,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,7.0,stratified,2.0,92,91,inf,13.142857142857142,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,7.0,stratified,2.5,45,44,inf,6.428571428571429,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,30.0,all,,1557,1500,26.785714285714285,122.0,0.6011592578709789,,,25.03296703296704,125.85714285714286,0.6437024855030238,1.7527472527472447,False
M2,44.0,30.0,all,1.2,1065,1037,38.40740740740741,92.0,0.684162602678226,,,25.03296703296704,125.85714285714286,0.6437024855030238,13.374440374440372,False
M2,44.0,30.0,all,1.5,670,654,43.6,59.85714285714285,0.7605373077217693,,,25.03296703296704,125.85714285714286,0.6437024855030238,18.56703296703296,False
M2,44.0,30.0,all,2.0,326,319,53.16666666666666,30.0,0.822729231235699,,,25.03296703296704,125.85714285714286,0.6437024855030238,28.133699633699617,False
M2,44.0,30.0,all,2.5,159,156,78.0,14.428571428571429,0.8312825909582751,,,25.03296703296704,125.85714285714286,0.6437024855030238,52.967032967032964,False
M2,44.0,30.0,mainshock_window,,1554,1497,26.732142857142858,122.0,0.6019137824862388,,,25.03296703296704,125.85714285714286,0.6437024855030238,1.6991758241758177,False
M2,44.0,30.0,mainshock_window,1.2,1062,1034,38.2962962962963,92.0,0.685557200625562,,,25.03296703296704,125.85714285714286,0.6437024855030238,13.263329263329258,False
M2,44.0,30.0,mainshock_window,1.5,668,652,43.46666666666667,59.85714285714285,0.7618880058889812,,,25.03296703296704,125.85714285714286,0.6437024855030238,18.43369963369963,False
M2,44.0,30.0,mainshock_window,2.0,325,318,52.99999999999999,30.0,0.8248062934024147,,,25.03296703296704,125.85714285714286,0.6437024855030238,27.967032967032953,False
M2,44.0,30.0,mainshock_window,2.5,158,155,77.5,14.428571428571429,0.8337213034741718,,,25.03296703296704,125.85714285714286,0.6437024855030238,52.467032967032964,False
M2,44.0,30.0,stratified,,521,516,129.0,43.42857142857143,0.611976796190852,,,25.03296703296704,125.85714285714286,0.6437024855030238,103.96703296703296,False
M2,44.0,30.0,stratified,1.2,355,353,353.00000000000006,33.0,0.7094153855403926,,,25.03296703296704,125.85714285714286,0.6437024855030238,327.967032967033,False
M2,44.0,30.0,stratified,1.5,235,234,inf,21.857142857142858,0.7573463235293687,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,30.0,stratified,2.0,123,122,inf,11.428571428571429,0.7894532646580876,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,30.0,stratified,2.5,56,55,inf,5.571428571428571,0.8457993282561392,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,60.0,all,,1951,1886,29.46875,133.14285714285714,0.6280729098024361,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.43578296703296,False
M2,44.0,60.0,all,1.2,1295,1263,40.74193548387097,100.14285714285714,0.7101843132315081,,,25.03296703296704,125.85714285714286,0.6437024855030238,15.708968450903928,False
M2,44.0,60.0,all,1.5,786,769,48.0625,65.57142857142857,0.7831282009338473,,,25.03296703296704,125.85714285714286,0.6437024855030238,23.02953296703296,False
M2,44.0,60.0,all,2.0,375,368,61.333333333333336,32.714285714285715,0.8464331043922939,,,25.03296703296704,125.85714285714286,0.6437024855030238,36.30036630036629,False
M2,44.0,60.0,all,2.5,176,173,86.5,15.714285714285714,0.8497345107432961,,,25.03296703296704,125.85714285714286,0.6437024855030238,61.467032967032964,False
M2,44.0,60.0,mainshock_window,,1947,1882,29.40625,133.14285714285714,0.6287277737250072,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.37328296703296,False
M2,44.0,60.0,mainshock_window,1.2,1291,1259,40.61290322580645,100.14285714285714,0.711320568260216,,,25.03296703296704,125.85714285714286,0.6437024855030238,15.579936192839408,False
M2,44.0,60.0,mainshock_window,1.5,783,766,47.87500000000001,65.57142857142857,0.7844197037692863,,,25.03296703296704,125.85714285714286,0.6437024855030238,22.842032967032967,False
M2,44.0,60.0,mainshock_window,2.0,374,367,61.16666666666666,32.714285714285715,0.8480244478792426,,,25.03296703296704,125.85714285714286,0.6437024855030238,36.13369963369962,False
M2,44.0,60.0,mainshock_window,2.5,175,172,86.0,15.714285714285714,0.8514677527752335,,,25.03296703296704,125.85714285714286,0.6437024855030238,60.967032967032964,False
M2,44.0,60.0,stratified,,636,627,78.375,47.142857142857146,0.640500178620408,,,25.03296703296704,125.85714285714286,0.6437024855030238,53.342032967032964,False
M2,44.0,60.0,stratified,1.2,417,414,207.0,35.714285714285715,0.7351317610862074,,,25.03296703296704,125.85714285714286,0.6437024855030238,181.96703296703296,False
M2,44.0,60.0,stratified,1.5,273,272,inf,24.142857142857142,0.765982461503774,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,60.0,stratified,2.0,147,146,inf,12.857142857142858,0.7469914183121611,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,60.0,stratified,2.5,68,67,inf,6.428571428571429,0.80523155833962,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,90.0,all,,2086,2017,29.661764705882355,116.14285714285714,0.6555065410011823,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.628797672915315,False
M2,44.0,90.0,all,1.2,1377,1344,42.0,88.71428571428571,0.7331203820223292,,,25.03296703296704,125.85714285714286,0.6437024855030238,16.96703296703296,False
M2,44.0,90.0,all,1.5,838,820,48.23529411764706,58.285714285714285,0.7969519751892441,,,25.03296703296704,125.85714285714286,0.6437024855030238,23.202327084680018,False
M2,44.0,90.0,all,2.0,397,389,55.57142857142857,29.428571428571427,0.8554894700389948,,,25.03296703296704,125.85714285714286,0.6437024855030238,30.53846153846153,False
M2,44.0,90.0,all,2.5,183,180,90.0,14.142857142857142,0.8639895678649979,,,25.03296703296704,125.85714285714286,0.6437024855030238,64.96703296703296,False
M2,44.0,90.0,mainshock_window,,2081,2012,29.588235294117645,116.14285714285714,0.656282574523092,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.555268261150605,False
M2,44.0,90.0,mainshock_window,1.2,1372,1339,41.84375,88.71428571428571,0.7344717823418286,,,25.03296703296704,125.85714285714286,0.6437024855030238,16.81078296703296,False
M2,44.0,90.0,mainshock_window,1.5,835,817,48.05882352941177,58.285714285714285,0.7980421962925165,,,25.03296703296704,125.85714285714286,0.6437024855030238,23.025856496444728,False
M2,44.0,90.0,mainshock_window,2.0,396,388,55.42857142857142,29.428571428571427,0.8566920883578416,,,25.03296703296704,125.85714285714286,0.6437024855030238,30.395604395604384,False
M2,44.0,90.0,mainshock_window,2.5,182,179,89.5,14.142857142857142,0.8655509846982028,,,25.03296703296704,125.85714285714286,0.6437024855030238,64.46703296703296,False
M2,44.0,90.0,stratified,,684,672,61.09090909090909,41.285714285714285,0.6688415950805436,,,25.03296703296704,125.85714285714286,0.6437024855030238,36.05794205794206,False
M2,44.0,90.0,stratified,1.2,441,438,219.0,32.142857142857146,0.7564118108990175,,,25.03296703296704,125.85714285714286,0.6437024855030238,193.96703296703296,False
M2,44.0,90.0,stratified,1.5,288,287,inf,21.285714285714285,0.7913255133455293,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,90.0,stratified,2.0,158,157,inf,11.142857142857142,0.7579244294182029,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,44.0,90.0,stratified,2.5,74,73,inf,5.428571428571429,0.7881188291843898,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,7.0,all,,1046,1035,103.5,148.0,,,,25.03296703296704,125.85714285714286,0.6437024855030238,78.46703296703296,False
M2,50.0,7.0,all,1.2,789,783,156.6,112.0,,,,25.03296703296704,125.85714285714286,0.6437024855030238,131.56703296703296,False
M2,50.0,7.0,all,1.5,520,515,128.75,73.71428571428571,,,,25.03296703296704,125.85714285714286,0.6437024855030238,103.71703296703296,False
M2,50.0,7.0,all,2.0,258,256,256.0,36.71428571428572,,,,25.03296703296704,125.85714285714286,0.6437024855030238,230.96703296703296,False
M2,50.0,7.0,all,2.5,123,121,121.0,17.428571428571427,,,,25.03296703296704,125.85714285714286,0.6437024855030238,95.96703296703296,False
M2,50.0,7.0,mainshock_window,,1043,1032,103.2,147.57142857142858,,,,25.03296703296704,125.85714285714286,0.6437024855030238,78.16703296703297,False
M2,50.0,7.0,mainshock_window,1.2,786,780,156.0,111.57142857142856,,,,25.03296703296704,125.85714285714286,0.6437024855030238,130.96703296703296,False
M2,50.0,7.0,mainshock_window,1.5,518,513,128.25000000000003,73.42857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,103.21703296703299,False
M2,50.0,7.0,mainshock_window,2.0,256,254,254.0,36.42857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,228.96703296703296,False
M2,50.0,7.0,mainshock_window,2.5,121,119,119.0,17.142857142857142,,,,25.03296703296704,125.85714285714286,0.6437024855030238,93.96703296703296,False
M2,50.0,7.0,stratified,,360,356,118.66666666666669,51.0,,,,25.03296703296704,125.85714285714286,0.6437024855030238,93.63369963369965,False
M2,50.0,7.0,stratified,1.2,272,271,inf,38.85714285714285,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,7.0,stratified,1.5,184,183,inf,26.285714285714285,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,7.0,stratified,2.0,97,96,inf,13.857142857142858,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,7.0,stratified,2.5,45,44,inf,6.428571428571429,,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,30.0,all,,1732,1667,26.046875000000004,132.28571428571428,0.5955617667682352,,,25.03296703296704,125.85714285714286,0.6437024855030238,1.0139079670329636,False
M2,50.0,30.0,all,1.2,1200,1165,34.26470588235294,100.57142857142856,0.6765889552735765,,,25.03296703296704,125.85714285714286,0.6437024855030238,9.231738849385902,False
M2,50.0,30.0,all,1.5,760,738,35.142857142857146,65.57142857142857,0.7535639270723097,,,25.03296703296704,125.85714285714286,0.6437024855030238,10.109890109890106,False
M2,50.0,30.0,all,2.0,366,358,51.142857142857146,33.142857142857146,0.8204670773491199,,,25.03296703296704,125.85714285714286,0.6437024855030238,26.109890109890106,False
M2,50.0,30.0,all,2.5,175,171,57.0,15.714285714285714,0.8175854553588584,,,25.03296703296704,125.85714285714286,0.6437024855030238,31.96703296703296,False
M2,50.0,30.0,mainshock_window,,1717,1654,26.677419354838708,131.85714285714286,0.5981794990206567,,,25.03296703296704,125.85714285714286,0.6437024855030238,1.6444523218716682,False
M2,50.0,30.0,mainshock_window,1.2,1186,1152,34.90909090909091,100.14285714285714,0.680696249554479,,,25.03296703296704,125.85714285714286,0.6437024855030238,9.876123876123867,False
M2,50.0,30.0,mainshock_window,1.5,752,731,36.55,65.28571428571429,0.756736877070277,,,25.03296703296704,125.85714285714286,0.6437024855030238,11.517032967032957,False
M2,50.0,30.0,mainshock_window,2.0,362,354,50.57142857142858,32.857142857142854,0.824519031357245,,,25.03296703296704,125.85714285714286,0.6437024855030238,25.538461538461537,False
M2,50.0,30.0,mainshock_window,2.5,172,168,55.99999999999999,15.428571428571429,0.8221739357487148,,,25.03296703296704,125.85714285714286,0.6437024855030238,30.967032967032953,False
M2,50.0,30.0,stratified,,547,542,135.5,46.142857142857146,0.6341380945621558,,,25.03296703296704,125.85714285714286,0.6437024855030238,110.46703296703296,False
M2,50.0,30.0,stratified,1.2,377,375,375.0,35.42857142857143,0.7302442319876074,,,25.03296703296704,125.85714285714286,0.6437024855030238,349.96703296703294,False
M2,50.0,30.0,stratified,1.5,248,247,inf,23.428571428571427,0.7851865254899095,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,30.0,stratified,2.0,129,128,inf,12.142857142857142,0.7848895228845779,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,30.0,stratified,2.5,56,55,inf,5.571428571428571,0.8457993282561392,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,60.0,all,,2188,2108,26.68354430379747,144.42857142857142,0.6183739905205919,,,25.03296703296704,125.85714285714286,0.6437024855030238,1.6505772708304285,False
M2,50.0,60.0,all,1.2,1478,1433,32.56818181818182,109.14285714285714,0.6940994991067372,,,25.03296703296704,125.85714285714286,0.6437024855030238,7.53521478521478,False
M2,50.0,60.0,all,1.5,909,884,36.83333333333333,71.71428571428571,0.7634732051048607,,,25.03296703296704,125.85714285714286,0.6437024855030238,11.800366300366289,False
M2,50.0,60.0,all,2.0,427,419,59.85714285714285,35.857142857142854,0.8293127055903728,,,25.03296703296704,125.85714285714286,0.6437024855030238,34.82417582417581,False
M2,50.0,60.0,all,2.5,198,194,64.66666666666666,16.857142857142858,0.8242325852347376,,,25.03296703296704,125.85714285714286,0.6437024855030238,39.63369963369962,False
M2,50.0,60.0,mainshock_window,,2164,2087,27.46052631578948,144.0,0.6214676058312578,,,25.03296703296704,125.85714285714286,0.6437024855030238,2.4275592828224397,False
M2,50.0,60.0,mainshock_window,1.2,1455,1412,33.61904761904762,108.71428571428572,0.6991373741035783,,,25.03296703296704,125.85714285714286,0.6437024855030238,8.58608058608058,False
M2,50.0,60.0,mainshock_window,1.5,895,871,37.869565217391305,71.42857142857143,0.7684907601712697,,,25.03296703296704,125.85714285714286,0.6437024855030238,12.836598184424265,False
M2,50.0,60.0,mainshock_window,2.0,419,411,58.71428571428571,35.57142857142857,0.8379787813661135,,,25.03296703296704,125.85714285714286,0.6437024855030238,33.68131868131867,False
M2,50.0,60.0,mainshock_window,2.5,193,189,62.99999999999999,16.571428571428573,0.8371194222527661,,,25.03296703296704,125.85714285714286,0.6437024855030238,37.96703296703295,False
M2,50.0,60.0,stratified,,664,655,81.875,50.285714285714285,0.6629658756218777,,,25.03296703296704,125.85714285714286,0.6437024855030238,56.842032967032964,False
M2,50.0,60.0,stratified,1.2,441,438,219.0,38.42857142857143,0.7563797536151328,,,25.03296703296704,125.85714285714286,0.6437024855030238,193.96703296703296,False
M2,50.0,60.0,stratified,1.5,288,287,inf,25.857142857142858,0.7971755934826966,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,60.0,stratified,2.0,153,152,inf,13.571428571428571,0.7899886974170792,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,60.0,stratified,2.5,68,67,inf,6.428571428571429,0.80523155833962,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,90.0,all,,2370,2278,25.03296703296704,125.85714285714286,0.6437024855030238,,,25.03296703296704,125.85714285714286,0.6437024855030238,0.0,False
M2,50.0,90.0,all,1.2,1589,1539,31.40816326530613,96.85714285714286,0.7160252154198378,,,25.03296703296704,125.85714285714286,0.6437024855030238,6.375196232339089,False
M2,50.0,90.0,all,1.5,980,951,33.964285714285715,63.71428571428572,0.7767089227841445,,,25.03296703296704,125.85714285714286,0.6437024855030238,8.931318681318675,False
M2,50.0,90.0,all,2.0,452,443,55.375,32.42857142857143,0.8424104926074468,,,25.03296703296704,125.85714285714286,0.6437024855030238,30.34203296703296,False
M2,50.0,90.0,all,2.5,207,203,67.66666666666667,15.428571428571429,0.8364077867932974,,,25.03296703296704,125.85714285714286,0.6437024855030238,42.633699633699635,False
M2,50.0,90.0,mainshock_window,,2337,2249,25.85057471264368,125.42857142857144,0.6478494737085025,,,25.03296703296704,125.85714285714286,0.6437024855030238,0.8176076796766409,False
M2,50.0,90.0,mainshock_window,1.2,1558,1511,32.84782608695652,96.42857142857144,0.7224222303645846,,,25.03296703296704,125.85714285714286,0.6437024855030238,7.814859053989483,False
M2,50.0,90.0,mainshock_window,1.5,959,932,35.846153846153854,63.42857142857143,0.7839288201965263,,,25.03296703296704,125.85714285714286,0.6437024855030238,10.813186813186814,False
M2,50.0,90.0,mainshock_window,2.0,443,434,54.24999999999999,32.142857142857146,0.8510259709792798,,,25.03296703296704,125.85714285714286,0.6437024855030238,29.217032967032953,False
M2,50.0,90.0,mainshock_window,2.5,201,197,65.66666666666667,15.142857142857142,0.8473656075536086,,,25.03296703296704,125.85714285714286,0.6437024855030238,40.633699633699635,False
M2,50.0,90.0,stratified,,713,701,63.72727272727273,44.0,0.6897330698312777,,,25.03296703296704,125.85714285714286,0.6437024855030238,38.69430569430568,False
M2,50.0,90.0,stratified,1.2,465,462,231.0,34.57142857142857,0.7775424524951943,,,25.03296703296704,125.85714285714286,0.6437024855030238,205.96703296703296,False
M2,50.0,90.0,stratified,1.5,303,302,inf,22.857142857142858,0.8150431045955358,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,90.0,stratified,2.0,164,163,inf,11.857142857142858,0.7927472281279405,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,50.0,90.0,stratified,2.5,74,73,inf,5.428571428571429,0.7881188291843898,,,25.03296703296704,125.85714285714286,0.6437024855030238,inf,False
M2,80.0,7.0,all,,3320,3301,183.38888888888889,471.7142857142857,,,,25.03296703296704,125.85714285714286,0.6437024855030238,158.35592185592185,False
M2,80.0,7.0,all,1.2,2902,2889,240.75000000000003,412.8571428571428,,,,25.03296703296704,125.85714285714286,0.6437024855030238,215.717032967033,False
M2,80.0,7.0,all,1.5,2176,2166,240.66666666666663,309.57142857142856,,,,25.03296703296704,125.85714285714286,0.6437024855030238,215.6336996336996,False
M2,80.0,7.0,all,2.0,1092,1087,271.75,155.42857142857142,,,,25.03296703296704,125.85714285714286,0.6437024855030238,246.71703296703296,False
M2,80.0,7.0,all,2.5,508,505,252.5,72.28571428571429,,,,25.03296703296704,125.85714285714286,0.6437024855030238,227.46703296703296,False
M2,80.0,7.0,mainshock_window,,2909,2892,180.75000000000003,413.2857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,155.717032967033,False
M2,80.0,7.0,mainshock_window,1.2,2500,2489,248.9,355.7142857142857,,,,25.03296703296704,125.85714285714286,0.6437024855030238,223.86703296703297,False
M2,80.0,7.0,mainshock_window,1.5,1834,1824,202.66666666666663,260.7142857142857,,,,25.03296703296704,125.85714285714286,0.6437024855030238,177.6336996336996,False
M2,80.0,7.0,mainshock_window,2.0,942,937,234.25000000000003,134.0,,,,25.03296703296704,125.85714285714286,0.6437024855030238,209.217032967033,False
M2,80.0,7.0,mainshock_window,2.5,468,465,232.50000000000003,66.57142857142857,,,,25.03296703296704,125.85714285714286,0.6437024855030238,207.467032967033,False
M2,80.0,7.0,stratified,,374,368,73.6,52.71428571428572,,,,25.03296703296704,125.85714285714286,0.6437024855030238,48.56703296703296,False
M2,80.0,7.0,stratified,1.2,285,282,141.0,40.42857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,115.96703296703296,False
M2,80.0,7.0,stratified,1.5,196,193,96.5,27.714285714285715,,,,25.03296703296704,125.85714285714286,0.6437024855030238,71.46703296703296,False
M2,80.0,7.0,stratified,2.0,105,102,51.0,14.714285714285714,,,,25.03296703296704,125.85714285714286,0.6437024855030238,25.96703296703296,False
M2,80.0,7.0,stratified,2.5,51,49,49.0,7.142857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,23.96703296703296,False
M2,80.0,30.0,all,,5864,5748,49.98260869565217,380.0,0.4329675433009547,,,25.03296703296704,125.85714285714286,0.6437024855030238,24.949641662685128,False
M2,80.0,30.0,all,1.2,4854,4787,72.53030303030302,335.57142857142856,0.4750846933243879,,,25.03296703296704,125.85714285714286,0.6437024855030238,47.49733599733598,False
M2,80.0,30.0,all,1.5,3394,3355,88.28947368421052,257.42857142857144,0.5463848209446218,,,25.03296703296704,125.85714285714286,0.6437024855030238,63.256506651243484,False
M2,80.0,30.0,all,2.0,1489,1470,81.66666666666667,137.42857142857142,0.7028949148453606,,,25.03296703296704,125.85714285714286,0.6437024855030238,56.633699633699635,False
M2,80.0,30.0,all,2.5,637,629,89.85714285714285,66.85714285714286,0.7949723914799709,,,25.03296703296704,125.85714285714286,0.6437024855030238,64.82417582417581,False
M2,80.0,30.0,mainshock_window,,4967,4855,43.73873873873874,336.2857142857143,0.465334995565564,,,25.03296703296704,125.85714285714286,0.6437024855030238,18.7057717057717,False
M2,80.0,30.0,mainshock_window,1.2,3989,3925,62.3015873015873,292.42857142857144,0.5163590695216307,,,25.03296703296704,125.85714285714286,0.6437024855030238,37.26862026862025,False
M2,80.0,30.0,mainshock_window,1.5,2717,2679,72.4054054054054,219.28571428571428,0.5951692962433607,,,25.03296703296704,125.85714285714286,0.6437024855030238,47.37243837243837,False
M2,80.0,30.0,mainshock_window,2.0,1255,1236,68.66666666666667,118.71428571428572,0.7385603174833707,,,25.03296703296704,125.85714285714286,0.6437024855030238,43.633699633699635,False
M2,80.0,30.0,mainshock_window,2.5,585,577,82.42857142857143,61.285714285714285,0.8136531135856929,,,25.03296703296704,125.85714285714286,0.6437024855030238,57.395604395604394,False
