mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_post,rate_ratio,moving_rate_max,post_omori_p,radial_iqr_km,depth_iqr_km,sparse_flag
M1,100.0,60.0,mainshock_window,1.2,4060,3343,4.668994413407821,279.2857142857143,0.5819423736593611,,,False
M1,100.0,60.0,mainshock_window,1.5,3170,2646,5.059273422562142,242.28571428571428,0.6433534282548953,,,False
M1,100.0,60.0,mainshock_window,2.0,1513,1273,5.3263598326359824,135.28571428571428,0.7975324228623519,,,False
M1,100.0,60.0,mainshock_window,2.5,730,603,4.785714285714286,67.57142857142857,0.9094940076803408,,,False
M1,100.0,60.0,mainshock_window,,4385,3582,4.466334164588528,288.1428571428572,0.5628137145371401,,,False
M1,100.0,60.0,stratified,1.2,3715,3081,4.867298578199052,277.42857142857144,0.6041944461457172,,,False
M1,100.0,60.0,stratified,1.5,2968,2489,5.2071129707112975,240.8571428571429,0.6609516604620399,,,False
M1,100.0,60.0,stratified,2.0,1422,1200,5.429864253393665,134.57142857142858,0.824950053820193,,,False
M1,100.0,60.0,stratified,2.5,685,564,4.7,67.42857142857143,0.9411642512406576,,,False
M1,100.0,60.0,stratified,,3916,3235,4.75735294117647,286.0,0.590266663110438,,,False
M1,100.0,90.0,all,1.2,4442,3636,4.516770186335403,270.2857142857143,0.6101041412445599,,,False
M1,100.0,90.0,all,1.5,3408,2845,5.062277580071174,236.28571428571428,0.6704048724648805,,,False
M1,100.0,90.0,all,2.0,1607,1350,5.2734375,132.28571428571428,0.8134737870144846,,,False
M1,100.0,90.0,all,2.5,771,637,4.789473684210526,68.85714285714286,0.910526467502146,,,False
M1,100.0,90.0,all,,4926,3945,4.025510204081633,278.57142857142856,0.5878013440067181,,,False
M1,100.0,90.0,mainshock_window,1.2,4432,3630,4.531835205992509,270.2857142857143,0.6106844584149672,,,False
M1,100.0,90.0,mainshock_window,1.5,3404,2842,5.065953654188949,236.28571428571428,0.6708397927853197,,,False
M1,100.0,90.0,mainshock_window,2.0,1605,1348,5.265625,132.28571428571428,0.8142301958396058,,,False
M1,100.0,90.0,mainshock_window,2.5,769,635,4.774436090225564,68.85714285714286,0.9123592133528028,,,False
M1,100.0,90.0,mainshock_window,,4894,3926,4.059979317476732,278.42857142857144,0.5893390025141136,,,False
M1,100.0,90.0,stratified,1.2,3987,3310,4.896449704142012,268.7142857142857,0.6366016798413922,,,False
M1,100.0,90.0,stratified,1.5,3155,2654,5.308,234.8571428571429,0.6914157843454193,,,False
M1,100.0,90.0,stratified,2.0,1497,1265,5.476190476190475,131.57142857142858,0.8420054616018223,,,False
M1,100.0,90.0,stratified,2.5,715,591,4.804878048780488,68.71428571428571,0.9472228963626016,,,False
M1,100.0,90.0,stratified,,4234,3489,4.689516129032257,276.2857142857143,0.621460290349182,,,False
M2,30.0,7.0,all,1.2,460,458,458.00000000000006,65.57142857142857,,,,False
M2,30.0,7.0,all,1.5,297,295,295.00000000000006,42.285714285714285,,,,False
M2,30.0,7.0,all,2.0,143,142,inf,20.428571428571427,,,,False
M2,30.0,7.0,all,2.5,62,61,inf,8.857142857142858,,,,False
M2,30.0,7.0,all,,629,623,124.6,89.14285714285714,,,,False
M2,30.0,7.0,mainshock_window,1.2,460,458,458.00000000000006,65.57142857142857,,,,False
M2,30.0,7.0,mainshock_window,1.5,297,295,295.00000000000006,42.285714285714285,,,,False
M2,30.0,7.0,mainshock_window,2.0,143,142,inf,20.428571428571427,,,,False
M2,30.0,7.0,mainshock_window,2.5,62,61,inf,8.857142857142858,,,,False
M2,30.0,7.0,mainshock_window,,629,623,124.6,89.14285714285714,,,,False
M2,30.0,7.0,stratified,1.2,200,199,inf,28.571428571428573,,,,False
M2,30.0,7.0,stratified,1.5,132,131,inf,18.857142857142858,,,,False
M2,30.0,7.0,stratified,2.0,65,64,inf,9.285714285714286,,,,False
M2,30.0,7.0,stratified,2.5,29,28,inf,4.142857142857143,,,,False
M2,30.0,7.0,stratified,,273,269,89.66666666666667,38.57142857142857,,,,False
M2,30.0,30.0,all,1.2,643,616,23.692307692307693,61.142857142857146,0.772438800417526,,,False
M2,30.0,30.0,all,1.5,402,386,25.73333333333333,39.57142857142857,0.8573264582722101,,,False
M2,30.0,30.0,all,2.0,194,187,31.166666666666664,19.142857142857142,0.9078665690709474,,,False
M2,30.0,30.0,all,2.5,85,82,41.0,8.0,0.9532760071536612,,,False
M2,30.0,30.0,all,,974,922,18.07843137254902,81.71428571428571,0.6731431988281806,,,False
M2,30.0,30.0,mainshock_window,1.2,643,616,23.692307692307693,61.142857142857146,0.772438800417526,,,False
M2,30.0,30.0,mainshock_window,1.5,402,386,25.73333333333333,39.57142857142857,0.8573264582722101,,,False
M2,30.0,30.0,mainshock_window,2.0,194,187,31.166666666666664,19.142857142857142,0.9078665690709474,,,False
M2,30.0,30.0,mainshock_window,2.5,85,82,41.0,8.0,0.9532760071536612,,,False
M2,30.0,30.0,mainshock_window,,974,922,18.07843137254902,81.71428571428571,0.6731431988281806,,,False
M2,30.0,30.0,stratified,1.2,290,288,288.0,26.714285714285715,0.7156198238950114,,,False
M2,30.0,30.0,stratified,1.5,186,185,inf,17.285714285714285,0.7753725128630308,,,False
M2,30.0,30.0,stratified,2.0,93,92,inf,8.285714285714286,0.7706986616905755,,,False
M2,30.0,30.0,stratified,2.5,40,39,inf,3.2857142857142856,0.8477367157240906,,,False
M2,30.0,30.0,stratified,,439,434,108.5,35.42857142857143,0.6142961440365565,,,False
M2,30.0,60.0,all,1.2,810,782,28.96296296296296,64.57142857142857,0.7745709130739937,,,False
M2,30.0,60.0,all,1.5,486,469,29.3125,41.85714285714285,0.8524654530040732,,,False
M2,30.0,60.0,all,2.0,231,224,37.33333333333333,20.285714285714285,0.8980164773264239,,,False
M2,30.0,60.0,all,2.5,99,96,48.0,8.857142857142858,0.855049178636916,,,False
M2,30.0,60.0,all,,1270,1215,22.5,87.57142857142857,0.6783176035472063,,,False
M2,30.0,60.0,mainshock_window,1.2,810,782,28.96296296296296,64.57142857142857,0.7745709130739937,,,False
M2,30.0,60.0,mainshock_window,1.5,486,469,29.3125,41.85714285714285,0.8524654530040732,,,False
M2,30.0,60.0,mainshock_window,2.0,231,224,37.33333333333333,20.285714285714285,0.8980164773264239,,,False
M2,30.0,60.0,mainshock_window,2.5,99,96,48.0,8.857142857142858,0.855049178636916,,,False
M2,30.0,60.0,mainshock_window,,1270,1215,22.5,87.57142857142857,0.6783176035472063,,,False
M2,30.0,60.0,stratified,1.2,341,339,339.0,28.285714285714285,0.7479825075702312,,,False
M2,30.0,60.0,stratified,1.5,218,217,inf,18.571428571428573,0.7843846995192816,,,False
M2,30.0,60.0,stratified,2.0,114,113,inf,9.142857142857142,0.7372646873709694,,,False
M2,30.0,60.0,stratified,2.5,51,50,inf,4.142857142857143,0.813672344815004,,,False
M2,30.0,60.0,stratified,,537,530,88.33333333333333,38.0,0.6473271472232389,,,False
M2,30.0,90.0,all,1.2,859,831,30.77777777777777,59.285714285714285,0.7922051889900128,,,False
M2,30.0,90.0,all,1.5,516,499,31.1875,38.85714285714285,0.8594351337275347,,,False
M2,30.0,90.0,all,2.0,242,235,39.16666666666667,18.857142857142858,0.9055252973128796,,,False
M2,30.0,90.0,all,2.5,105,102,51.0,7.857142857142857,0.8510438213499185,,,False
M2,30.0,90.0,all,,1357,1299,22.789473684210527,78.14285714285714,0.7022652452458049,,,False
M2,30.0,90.0,mainshock_window,1.2,859,831,30.77777777777777,59.285714285714285,0.7922051889900128,,,False
M2,30.0,90.0,mainshock_window,1.5,516,499,31.1875,38.85714285714285,0.8594351337275347,,,False
M2,30.0,90.0,mainshock_window,2.0,242,235,39.16666666666667,18.857142857142858,0.9055252973128796,,,False
M2,30.0,90.0,mainshock_window,2.5,105,102,51.0,7.857142857142857,0.8510438213499185,,,False
M2,30.0,90.0,mainshock_window,,1357,1299,22.789473684210527,78.14285714285714,0.7022652452458049,,,False
M2,30.0,90.0,stratified,1.2,363,361,361.0,25.857142857142858,0.7635037799758101,,,False
M2,30.0,90.0,stratified,1.5,231,230,inf,16.714285714285715,0.8046740243284307,,,False
M2,30.0,90.0,stratified,2.0,123,122,inf,8.0,0.7430240409892488,,,False
M2,30.0,90.0,stratified,2.5,57,56,inf,3.142857142857143,0.8047782700458199,,,False
M2,30.0,90.0,stratified,,583,573,63.66666666666666,33.285714285714285,0.6700420479511184,,,False
M2,44.0,7.0,all,1.2,719,717,717.0,102.57142857142856,,,,False
M2,44.0,7.0,all,1.5,471,469,469.0,67.14285714285714,,,,False
M2,44.0,7.0,all,2.0,234,233,inf,33.42857142857143,,,,False
M2,44.0,7.0,all,2.5,113,112,inf,16.142857142857142,,,,False
M2,44.0,7.0,all,,960,953,158.83333333333334,136.28571428571428,,,,False
M2,44.0,7.0,mainshock_window,1.2,719,717,717.0,102.57142857142856,,,,False
M2,44.0,7.0,mainshock_window,1.5,471,469,469.0,67.14285714285714,,,,False
M2,44.0,7.0,mainshock_window,2.0,234,233,inf,33.42857142857143,,,,False
M2,44.0,7.0,mainshock_window,2.5,113,112,inf,16.142857142857142,,,,False
M2,44.0,7.0,mainshock_window,,960,953,158.83333333333334,136.28571428571428,,,,False
M2,44.0,7.0,stratified,1.2,253,252,inf,36.142857142857146,,,,False
M2,44.0,7.0,stratified,1.5,172,171,inf,24.571428571428573,,,,False
M2,44.0,7.0,stratified,2.0,92,91,inf,13.142857142857142,,,,False
M2,44.0,7.0,stratified,2.5,45,44,inf,6.428571428571429,,,,False
M2,44.0,7.0,stratified,,338,334,111.33333333333334,47.85714285714285,,,,False
M2,44.0,30.0,all,1.2,1065,1037,38.40740740740741,92.0,0.684162602678226,,,False
M2,44.0,30.0,all,1.5,670,654,43.6,59.85714285714285,0.7605373077217693,,,False
M2,44.0,30.0,all,2.0,326,319,53.16666666666666,30.0,0.822729231235699,,,False
M2,44.0,30.0,all,2.5,159,156,78.0,14.428571428571429,0.8312825909582751,,,False
M2,44.0,30.0,all,,1557,1500,26.785714285714285,122.0,0.6011592578709789,,,False
M2,44.0,30.0,mainshock_window,1.2,1062,1034,38.2962962962963,92.0,0.685557200625562,,,False
M2,44.0,30.0,mainshock_window,1.5,668,652,43.46666666666667,59.85714285714285,0.7618880058889812,,,False
M2,44.0,30.0,mainshock_window,2.0,325,318,52.99999999999999,30.0,0.8248062934024147,,,False
M2,44.0,30.0,mainshock_window,2.5,158,155,77.5,14.428571428571429,0.8337213034741718,,,False
M2,44.0,30.0,mainshock_window,,1554,1497,26.732142857142858,122.0,0.6019137824862388,,,False
M2,44.0,30.0,stratified,1.2,355,353,353.00000000000006,33.0,0.7094153855403926,,,False
M2,44.0,30.0,stratified,1.5,235,234,inf,21.857142857142858,0.7573463235293687,,,False
M2,44.0,30.0,stratified,2.0,123,122,inf,11.428571428571429,0.7894532646580876,,,False
M2,44.0,30.0,stratified,2.5,56,55,inf,5.571428571428571,0.8457993282561392,,,False
M2,44.0,30.0,stratified,,521,516,129.0,43.42857142857143,0.611976796190852,,,False
M2,44.0,60.0,all,1.2,1295,1263,40.74193548387097,100.14285714285714,0.7101843132315081,,,False
M2,44.0,60.0,all,1.5,786,769,48.0625,65.57142857142857,0.7831282009338473,,,False
M2,44.0,60.0,all,2.0,375,368,61.333333333333336,32.714285714285715,0.8464331043922939,,,False
M2,44.0,60.0,all,2.5,176,173,86.5,15.714285714285714,0.8497345107432961,,,False
M2,44.0,60.0,all,,1951,1886,29.46875,133.14285714285714,0.6280729098024361,,,False
M2,44.0,60.0,mainshock_window,1.2,1291,1259,40.61290322580645,100.14285714285714,0.711320568260216,,,False
M2,44.0,60.0,mainshock_window,1.5,783,766,47.87500000000001,65.57142857142857,0.7844197037692863,,,False
M2,44.0,60.0,mainshock_window,2.0,374,367,61.16666666666666,32.714285714285715,0.8480244478792426,,,False
M2,44.0,60.0,mainshock_window,2.5,175,172,86.0,15.714285714285714,0.8514677527752335,,,False
M2,44.0,60.0,mainshock_window,,1947,1882,29.40625,133.14285714285714,0.6287277737250072,,,False
M2,44.0,60.0,stratified,1.2,417,414,207.0,35.714285714285715,0.7351317610862074,,,False
M2,44.0,60.0,stratified,1.5,273,272,inf,24.142857142857142,0.765982461503774,,,False
M2,44.0,60.0,stratified,2.0,147,146,inf,12.857142857142858,0.7469914183121611,,,False
M2,44.0,60.0,stratified,2.5,68,67,inf,6.428571428571429,0.80523155833962,,,False
M2,44.0,60.0,stratified,,636,627,78.375,47.142857142857146,0.640500178620408,,,False
M2,44.0,90.0,all,1.2,1377,1344,42.0,88.71428571428571,0.7331203820223292,,,False
M2,44.0,90.0,all,1.5,838,820,48.23529411764706,58.285714285714285,0.7969519751892441,,,False
M2,44.0,90.0,all,2.0,397,389,55.57142857142857,29.428571428571427,0.8554894700389948,,,False
M2,44.0,90.0,all,2.5,183,180,90.0,14.142857142857142,0.8639895678649979,,,False
M2,44.0,90.0,all,,2086,2017,29.661764705882355,116.14285714285714,0.6555065410011823,,,False
M2,44.0,90.0,mainshock_window,1.2,1372,1339,41.84375,88.71428571428571,0.7344717823418286,,,False
M2,44.0,90.0,mainshock_window,1.5,835,817,48.05882352941177,58.285714285714285,0.7980421962925165,,,False
M2,44.0,90.0,mainshock_window,2.0,396,388,55.42857142857142,29.428571428571427,0.8566920883578416,,,False
M2,44.0,90.0,mainshock_window,2.5,182,179,89.5,14.142857142857142,0.8655509846982028,,,False
M2,44.0,90.0,mainshock_window,,2081,2012,29.588235294117645,116.14285714285714,0.656282574523092,,,False
M2,44.0,90.0,stratified,1.2,441,438,219.0,32.142857142857146,0.7564118108990175,,,False
M2,44.0,90.0,stratified,1.5,288,287,inf,21.285714285714285,0.7913255133455293,,,False
M2,44.0,90.0,stratified,2.0,158,157,inf,11.142857142857142,0.7579244294182029,,,False
M2,44.0,90.0,stratified,2.5,74,73,inf,5.428571428571429,0.7881188291843898,,,False
M2,44.0,90.0,stratified,,684,672,61.09090909090909,41.285714285714285,0.6688415950805436,,,False
M2,50.0,7.0,all,1.2,789,783,156.6,112.0,,,,False
M2,50.0,7.0,all,1.5,520,515,128.75,73.71428571428571,,,,False
M2,50.0,7.0,all,2.0,258,256,256.0,36.71428571428572,,,,False
M2,50.0,7.0,all,2.5,123,121,121.0,17.428571428571427,,,,False
M2,50.0,7.0,all,,1046,1035,103.5,148.0,,,,False
M2,50.0,7.0,mainshock_window,1.2,786,780,156.0,111.57142857142856,,,,False
M2,50.0,7.0,mainshock_window,1.5,518,513,128.25000000000003,73.42857142857143,,,,False
M2,50.0,7.0,mainshock_window,2.0,256,254,254.0,36.42857142857143,,,,False
M2,50.0,7.0,mainshock_window,2.5,121,119,119.0,17.142857142857142,,,,False
M2,50.0,7.0,mainshock_window,,1043,1032,103.2,147.57142857142858,,,,False
M2,50.0,7.0,stratified,1.2,272,271,inf,38.85714285714285,,,,False
M2,50.0,7.0,stratified,1.5,184,183,inf,26.285714285714285,,,,False
M2,50.0,7.0,stratified,2.0,97,96,inf,13.857142857142858,,,,False
M2,50.0,7.0,stratified,2.5,45,44,inf,6.428571428571429,,,,False
M2,50.0,7.0,stratified,,360,356,118.66666666666669,51.0,,,,False
M2,50.0,30.0,all,1.2,1200,1165,34.26470588235294,100.57142857142856,0.6765889552735765,,,False
M2,50.0,30.0,all,1.5,760,738,35.142857142857146,65.57142857142857,0.7535639270723097,,,False
M2,50.0,30.0,all,2.0,366,358,51.142857142857146,33.142857142857146,0.8204670773491199,,,False
M2,50.0,30.0,all,2.5,175,171,57.0,15.714285714285714,0.8175854553588584,,,False
M2,50.0,30.0,all,,1732,1667,26.046875000000004,132.28571428571428,0.5955617667682352,,,False
M2,50.0,30.0,mainshock_window,1.2,1186,1152,34.90909090909091,100.14285714285714,0.680696249554479,,,False
M2,50.0,30.0,mainshock_window,1.5,752,731,36.55,65.28571428571429,0.756736877070277,,,False
M2,50.0,30.0,mainshock_window,2.0,362,354,50.57142857142858,32.857142857142854,0.824519031357245,,,False
M2,50.0,30.0,mainshock_window,2.5,172,168,55.99999999999999,15.428571428571429,0.8221739357487148,,,False
M2,50.0,30.0,mainshock_window,,1717,1654,26.677419354838708,131.85714285714286,0.5981794990206567,,,False
M2,50.0,30.0,stratified,1.2,377,375,375.0,35.42857142857143,0.7302442319876074,,,False
M2,50.0,30.0,stratified,1.5,248,247,inf,23.428571428571427,0.7851865254899095,,,False
M2,50.0,30.0,stratified,2.0,129,128,inf,12.142857142857142,0.7848895228845779,,,False
M2,50.0,30.0,stratified,2.5,56,55,inf,5.571428571428571,0.8457993282561392,,,False
M2,50.0,30.0,stratified,,547,542,135.5,46.142857142857146,0.6341380945621558,,,False
M2,50.0,60.0,all,1.2,1478,1433,32.56818181818182,109.14285714285714,0.6940994991067372,,,False
M2,50.0,60.0,all,1.5,909,884,36.83333333333333,71.71428571428571,0.7634732051048607,,,False
M2,50.0,60.0,all,2.0,427,419,59.85714285714285,35.857142857142854,0.8293127055903728,,,False
M2,50.0,60.0,all,2.5,198,194,64.66666666666666,16.857142857142858,0.8242325852347376,,,False
M2,50.0,60.0,all,,2188,2108,26.68354430379747,144.42857142857142,0.6183739905205919,,,False
M2,50.0,60.0,mainshock_window,1.2,1455,1412,33.61904761904762,108.71428571428572,0.6991373741035783,,,False
M2,50.0,60.0,mainshock_window,1.5,895,871,37.869565217391305,71.42857142857143,0.7684907601712697,,,False
M2,50.0,60.0,mainshock_window,2.0,419,411,58.71428571428571,35.57142857142857,0.8379787813661135,,,False
M2,50.0,60.0,mainshock_window,2.5,193,189,62.99999999999999,16.571428571428573,0.8371194222527661,,,False
M2,50.0,60.0,mainshock_window,,2164,2087,27.46052631578948,144.0,0.6214676058312578,,,False
M2,50.0,60.0,stratified,1.2,441,438,219.0,38.42857142857143,0.7563797536151328,,,False
M2,50.0,60.0,stratified,1.5,288,287,inf,25.857142857142858,0.7971755934826966,,,False
M2,50.0,60.0,stratified,2.0,153,152,inf,13.571428571428571,0.7899886974170792,,,False
M2,50.0,60.0,stratified,2.5,68,67,inf,6.428571428571429,0.80523155833962,,,False
M2,50.0,60.0,stratified,,664,655,81.875,50.285714285714285,0.6629658756218777,,,False
M2,50.0,90.0,all,1.2,1589,1539,31.40816326530613,96.85714285714286,0.7160252154198378,,,False
M2,50.0,90.0,all,1.5,980,951,33.964285714285715,63.71428571428572,0.7767089227841445,,,False
M2,50.0,90.0,all,2.0,452,443,55.375,32.42857142857143,0.8424104926074468,,,False
M2,50.0,90.0,all,2.5,207,203,67.66666666666667,15.428571428571429,0.8364077867932974,,,False
M2,50.0,90.0,all,,2370,2278,25.03296703296704,125.85714285714286,0.6437024855030238,,,False
M2,50.0,90.0,mainshock_window,1.2,1558,1511,32.84782608695652,96.42857142857144,0.7224222303645846,,,False
M2,50.0,90.0,mainshock_window,1.5,959,932,35.846153846153854,63.42857142857143,0.7839288201965263,,,False
M2,50.0,90.0,mainshock_window,2.0,443,434,54.24999999999999,32.142857142857146,0.8510259709792798,,,False
M2,50.0,90.0,mainshock_window,2.5,201,197,65.66666666666667,15.142857142857142,0.8473656075536086,,,False
M2,50.0,90.0,mainshock_window,,2337,2249,25.85057471264368,125.42857142857144,0.6478494737085025,,,False
M2,50.0,90.0,stratified,1.2,465,462,231.0,34.57142857142857,0.7775424524951943,,,False
M2,50.0,90.0,stratified,1.5,303,302,inf,22.857142857142858,0.8150431045955358,,,False
M2,50.0,90.0,stratified,2.0,164,163,inf,11.857142857142858,0.7927472281279405,,,False
M2,50.0,90.0,stratified,2.5,74,73,inf,5.428571428571429,0.7881188291843898,,,False
M2,50.0,90.0,stratified,,713,701,63.72727272727273,44.0,0.6897330698312777,,,False
M2,80.0,7.0,all,1.2,2902,2889,240.75000000000003,412.8571428571428,,,,False
M2,80.0,7.0,all,1.5,2176,2166,240.66666666666663,309.57142857142856,,,,False
M2,80.0,7.0,all,2.0,1092,1087,271.75,155.42857142857142,,,,False
M2,80.0,7.0,all,2.5,508,505,252.5,72.28571428571429,,,,False
M2,80.0,7.0,all,,3320,3301,183.38888888888889,471.7142857142857,,,,False
M2,80.0,7.0,mainshock_window,1.2,2500,2489,248.9,355.7142857142857,,,,False
M2,80.0,7.0,mainshock_window,1.5,1834,1824,202.66666666666663,260.7142857142857,,,,False
M2,80.0,7.0,mainshock_window,2.0,942,937,234.25000000000003,134.0,,,,False
M2,80.0,7.0,mainshock_window,2.5,468,465,232.50000000000003,66.57142857142857,,,,False
M2,80.0,7.0,mainshock_window,,2909,2892,180.75000000000003,413.2857142857143,,,,False
M2,80.0,7.0,stratified,1.2,285,282,141.0,40.42857142857143,,,,False
M2,80.0,7.0,stratified,1.5,196,193,96.5,27.714285714285715,,,,False
M2,80.0,7.0,stratified,2.0,105,102,51.0,14.714285714285714,,,,False
M2,80.0,7.0,stratified,2.5,51,49,49.0,7.142857142857143,,,,False
M2,80.0,7.0,stratified,,374,368,73.6,52.71428571428572,,,,False
M2,80.0,30.0,all,1.2,4854,4787,72.53030303030302,335.57142857142856,0.4750846933243879,,,False
M2,80.0,30.0,all,1.5,3394,3355,88.28947368421052,257.42857142857144,0.5463848209446218,,,False
M2,80.0,30.0,all,2.0,1489,1470,81.66666666666667,137.42857142857142,0.7028949148453606,,,False
M2,80.0,30.0,all,2.5,637,629,89.85714285714285,66.85714285714286,0.7949723914799709,,,False
M2,80.0,30.0,all,,5864,5748,49.98260869565217,380.0,0.4329675433009547,,,False
M2,80.0,30.0,mainshock_window,1.2,3989,3925,62.3015873015873,292.42857142857144,0.5163590695216307,,,False
M2,80.0,30.0,mainshock_window,1.5,2717,2679,72.4054054054054,219.28571428571428,0.5951692962433607,,,False
M2,80.0,30.0,mainshock_window,2.0,1255,1236,68.66666666666667,118.71428571428572,0.7385603174833707,,,False
M2,80.0,30.0,mainshock_window,2.5,585,577,82.42857142857143,61.285714285714285,0.8136531135856929,,,False
M2,80.0,30.0,mainshock_window,,4967,4855,43.73873873873874,336.2857142857143,0.465334995565564,,,False
M2,80.0,30.0,stratified,1.2,409,400,50.0,36.71428571428572,0.7155431486130055,,,False
M2,80.0,30.0,stratified,1.5,274,268,53.6,24.571428571428573,0.7623627626668045,,,False
M2,80.0,30.0,stratified,2.0,150,144,28.8,13.0,0.7544574245023628,,,False
M2,80.0,30.0,stratified,2.5,68,65,32.5,6.285714285714286,0.8141350121099221,,,False
M2,80.0,30.0,stratified,,586,571,40.78571428571429,47.42857142857143,0.6274462249246648,,,False
M2,80.0,60.0,all,1.2,5756,5634,46.56198347107439,398.0,0.5220642944841624,,,False
M2,80.0,60.0,all,1.5,3953,3886,58.87878787878788,297.85714285714283,0.5846643495793733,,,False
M2,80.0,60.0,all,2.0,1663,1633,56.310344827586206,151.71428571428572,0.728756398997093,,,False
M2,80.0,60.0,all,2.5,698,688,76.44444444444444,71.0,0.819961543801418,,,False
M2,80.0,60.0,all,,7110,6911,34.90404040404041,455.1428571428572,0.4810011920805133,,,False
M2,80.0,60.0,mainshock_window,1.2,4723,4605,39.35897435897436,343.85714285714283,0.5611199694735965,,,False
M2,80.0,60.0,mainshock_window,1.5,3151,3085,47.46153846153846,251.7142857142857,0.630591582386037,,,False
M2,80.0,60.0,mainshock_window,2.0,1403,1373,47.3448275862069,131.28571428571428,0.7607152833501463,,,False
M2,80.0,60.0,mainshock_window,2.5,640,630,70.0,65.28571428571429,0.8349575938520586,,,False
M2,80.0,60.0,mainshock_window,,6030,5837,30.401041666666664,399.7142857142857,0.511265765557848,,,False
M2,80.0,60.0,stratified,1.2,492,481,48.10000000000001,40.0,0.7328670552057139,,,False
M2,80.0,60.0,stratified,1.5,332,325,54.16666666666666,27.285714285714285,0.7611867061160302,,,False
M2,80.0,60.0,stratified,2.0,181,175,35.0,14.428571428571429,0.7523866639044706,,,False
M2,80.0,60.0,stratified,2.5,84,81,40.5,7.142857142857143,0.7564151618574805,,,False
M2,80.0,60.0,stratified,,731,708,32.18181818181819,52.0,0.649652084495626,,,False
M2,80.0,90.0,all,1.2,6277,6112,37.26829268292683,341.57142857142856,0.556679946143081,,,False
M2,80.0,90.0,all,1.5,4307,4210,43.85416666666667,248.42857142857144,0.6149820697985061,,,False
M2,80.0,90.0,all,2.0,1794,1750,40.69767441860465,131.57142857142858,0.7512211799437714,,,False
M2,80.0,90.0,all,2.5,745,728,45.5,64.57142857142857,0.8303752288920835,,,False
M2,80.0,90.0,all,,7813,7547,28.479245283018862,394.2857142857143,0.5157706547686036,,,False
M2,80.0,90.0,mainshock_window,1.2,5114,4954,31.15723270440252,282.85714285714283,0.5957210604315814,,,False
M2,80.0,90.0,mainshock_window,1.5,3405,3310,35.212765957446805,202.1428571428572,0.6604300640244318,,,False
M2,80.0,90.0,mainshock_window,2.0,1498,1454,33.81395348837209,114.14285714285714,0.7859474998491115,,,False
M2,80.0,90.0,mainshock_window,2.5,674,657,41.0625,59.285714285714285,0.8503857657782053,,,False
M2,80.0,90.0,mainshock_window,,6594,6335,24.55426356589147,334.0,0.5455076979777342,,,False
M2,80.0,90.0,stratified,1.2,537,519,30.529411764705884,35.857142857142854,0.7478957527792978,,,False
M2,80.0,90.0,stratified,1.5,363,350,29.166666666666668,24.0,0.7720829611837892,,,False
M2,80.0,90.0,stratified,2.0,205,193,17.545454545454547,12.714285714285714,0.7512662695183959,,,False
M2,80.0,90.0,stratified,2.5,96,91,22.75,6.142857142857143,0.7409650991827663,,,False
M2,80.0,90.0,stratified,,807,774,24.1875,45.285714285714285,0.66810849869562,,,False
M2,100.0,7.0,all,1.2,3070,3043,117.03846153846152,434.8571428571428,,,,False
M2,100.0,7.0,all,1.5,2299,2279,119.94736842105262,325.7142857142857,,,,False
M2,100.0,7.0,all,2.0,1155,1147,163.85714285714286,164.0,,,,False
M2,100.0,7.0,all,2.5,538,533,133.25,76.28571428571429,,,,False
M2,100.0,7.0,all,,3511,3467,80.62790697674419,495.4285714285714,,,,False
M2,100.0,7.0,mainshock_window,1.2,2609,2586,117.54545454545456,369.57142857142856,,,,False
M2,100.0,7.0,mainshock_window,1.5,1915,1896,105.33333333333331,271.0,,,,False
M2,100.0,7.0,mainshock_window,2.0,983,976,162.66666666666666,139.57142857142858,,,,False
M2,100.0,7.0,mainshock_window,2.5,490,486,162.0,69.57142857142857,,,,False
M2,100.0,7.0,mainshock_window,,3029,2997,96.6774193548387,428.2857142857143,,,,False
M2,100.0,7.0,stratified,1.2,289,283,56.6,40.57142857142857,,,,False
M2,100.0,7.0,stratified,1.5,200,194,38.8,27.857142857142858,,,,False
M2,100.0,7.0,stratified,2.0,107,103,34.333333333333336,14.857142857142858,,,,False
M2,100.0,7.0,stratified,2.5,52,49,24.5,7.142857142857143,,,,False
M2,100.0,7.0,stratified,,378,369,46.125,52.85714285714285,,,,False
M2,100.0,30.0,all,1.2,5121,5027,54.05376344086021,356.57142857142856,0.4748211451033211,,,False
M2,100.0,30.0,all,1.5,3582,3525,62.94642857142857,272.85714285714283,0.5464917149566695,,,False
M2,100.0,30.0,all,2.0,1586,1560,62.4,145.57142857142858,0.6999918146426893,,,False
M2,100.0,30.0,all,2.5,687,675,61.36363636363637,70.85714285714286,0.7888737810488883,,,False
M2,100.0,30.0,all,,6184,6025,38.13291139240506,403.4285714285714,0.4328692127922035,,,False
M2,100.0,30.0,mainshock_window,1.2,4184,4095,46.534090909090914,305.7142857142857,0.5151728597520151,,,False
M2,100.0,30.0,mainshock_window,1.5,2855,2800,51.85185185185185,229.0,0.5935175942177283,,,False
M2,100.0,30.0,mainshock_window,2.0,1329,1304,54.333333333333336,123.85714285714286,0.7322184218758081,,,False
M2,100.0,30.0,mainshock_window,2.5,627,616,61.60000000000001,64.14285714285714,0.8022251761119126,,,False
M2,100.0,30.0,mainshock_window,,5199,5055,35.349650349650354,351.0,0.464589596191335,,,False
