interval_id,geometry_type,component_id,vertex_id,longitude,latitude,elapsed_mid_hr
M_18,alpha,3,2,-117.5214479529403,35.66445079518506,17.5
M_18,alpha,3,3,-117.51967436278949,35.67013979518506,17.5
M_18,alpha,3,4,-117.52002489679626,35.677549795185044,17.5
M_18,alpha,3,5,-117.51128454776,35.67270679518506,17.5
M_18,alpha,3,6,-117.50838671935834,35.66120779518505,17.5
M_18,alpha,3,7,-117.51348038507638,35.65656579518506,17.5
M_18,alpha,3,8,-117.52841311378964,35.65279779518505,17.5
M_18,alpha,4,0,-117.51128454776,35.67270679518506,17.5
M_18,alpha,4,1,-117.49686409149425,35.68025079518504,17.5
M_18,alpha,4,2,-117.49263356591355,35.68683079518505,17.5
M_18,alpha,4,3,-117.48362498761273,35.692677795185055,17.5
M_18,alpha,4,4,-117.47975957005632,35.70075079518506,17.5
M_18,alpha,4,5,-117.47844210219982,35.70812379518506,17.5
M_18,alpha,4,6,-117.46652054961578,35.714320795185046,17.5
M_18,alpha,4,7,-117.46340305253545,35.70743579518505,17.5
M_18,alpha,4,8,-117.4716622764607,35.69668179518504,17.5
M_18,alpha,4,9,-117.46237588194211,35.69121279518505,17.5
M_18,alpha,4,10,-117.4714334802471,35.68564279518505,17.5
M_18,alpha,4,11,-117.47201136877291,35.68409679518504,17.5
M_18,alpha,4,12,-117.4903953467098,35.68379079518505,17.5
M_18,alpha,4,13,-117.49517984223357,35.676792795185044,17.5
M_18,alpha,4,14,-117.51128454776,35.67270679518506,17.5
M_18,alpha,5,0,-117.55389907128051,35.721543795185056,17.5
M_18,alpha,5,1,-117.55524100952037,35.72068879518505,17.5
M_18,alpha,5,2,-117.55529820145486,35.72334579518505,17.5
M_18,alpha,5,3,-117.55694277097736,35.73122779518505,17.5
M_18,alpha,5,4,-117.56976940333315,35.739975795185046,17.5
M_18,alpha,5,5,-117.57308150925849,35.74144079518505,17.5
M_18,alpha,5,6,-117.57750916877086,35.75055979518505,17.5
M_18,alpha,5,7,-117.57898231417981,35.75256979518506,17.5
M_18,alpha,5,8,-117.57890935599656,35.75314779518504,17.5
M_18,alpha,5,9,-117.5741725726961,35.75614279518505,17.5
M_18,alpha,5,10,-117.57243170989535,35.75803879518505,17.5
M_18,alpha,5,11,-117.5703656321267,35.77077879518506,17.5
M_18,alpha,5,12,-117.5617229070262,35.77457479518504,17.5
M_18,alpha,5,13,-117.5560016630467,35.77120579518505,17.5
M_18,alpha,5,14,-117.54548686773384,35.76021979518505,17.5
M_18,alpha,5,15,-117.55997139926157,35.75374579518505,17.5
M_18,alpha,5,16,-117.56043502366568,35.748553795185046,17.5
M_18,alpha,5,17,-117.55839267665786,35.743755795185045,17.5
M_18,alpha,5,18,-117.5525082901136,35.738409795185056,17.5
M_18,alpha,5,19,-117.53799869083166,35.74395179518504,17.5
M_18,alpha,5,20,-117.53069090417809,35.74690179518504,17.5
M_18,alpha,5,21,-117.52763795209755,35.73373379518505,17.5
M_18,alpha,5,22,-117.51812419235239,35.72321979518505,17.5
M_18,alpha,5,23,-117.52002777557784,35.71744979518504,17.5
M_18,alpha,5,24,-117.53339098546715,35.72035579518504,17.5
M_18,alpha,5,25,-117.5443853099664,35.72484779518504,17.5
M_18,alpha,5,26,-117.55389907128051,35.721543795185056,17.5
M_19,convex,1,0,-117.57832168651662,35.507435795185046,18.5
M_19,convex,1,1,-117.42864030249083,35.53003179518504,18.5
M_19,convex,1,2,-117.455803224428,35.723663795185054,18.5
M_19,convex,1,3,-117.50725812186793,35.81891479518505,18.5
M_19,convex,1,4,-117.69893692523097,35.87124679518505,18.5
M_19,convex,1,5,-117.63276119630319,35.57043279518504,18.5
M_19,convex,1,6,-117.57832168651662,35.507435795185046,18.5
M_19,alpha,1,0,-117.60748475900697,35.56433279518505,18.5
M_19,alpha,1,1,-117.60649987778082,35.56598979518505,18.5
M_19,alpha,1,2,-117.60631261150297,35.56227479518505,18.5
M_19,alpha,1,3,-117.60748475900697,35.56433279518505,18.5
M_19,alpha,2,0,-117.63186624470062,35.57110779518506,18.5
M_19,alpha,2,1,-117.62490032615533,35.572243795185045,18.5
M_19,alpha,2,2,-117.63276119630319,35.57043279518504,18.5
M_19,alpha,2,3,-117.63186624470062,35.57110779518506,18.5
M_19,alpha,3,0,-117.6005847313944,35.591831795185044,18.5
M_19,alpha,3,1,-117.60197663385614,35.59047279518505,18.5
M_19,alpha,3,2,-117.60900660160075,35.57608479518506,18.5
M_19,alpha,3,3,-117.61387437773276,35.58690379518505,18.5
M_19,alpha,3,4,-117.60619286016353,35.593625795185055,18.5
M_19,alpha,3,5,-117.59790793086938,35.594610795185034,18.5
M_19,alpha,3,6,-117.6005847313944,35.591831795185044,18.5
M_19,alpha,4,0,-117.58544975008758,35.60601979518504,18.5
M_19,alpha,4,1,-117.59790793086938,35.594610795185034,18.5
M_19,alpha,4,2,-117.59079579454774,35.60663879518504,18.5
M_19,alpha,4,3,-117.58544975008758,35.60601979518504,18.5
M_19,alpha,5,0,-117.51524714499101,35.667116795185045,18.5
M_19,alpha,5,1,-117.51270801863521,35.665362795185054,18.5
M_19,alpha,5,2,-117.51653283279543,35.66278279518506,18.5
M_19,alpha,5,3,-117.52948918158869,35.66762479518505,18.5
M_19,alpha,5,4,-117.53123869145796,35.674700795185046,18.5
M_19,alpha,5,5,-117.51693218864898,35.667722795185036,18.5
M_19,alpha,5,6,-117.5125711258809,35.68072779518506,18.5
M_19,alpha,5,7,-117.51524714499101,35.667116795185045,18.5
M_19,alpha,6,0,-117.49876890292298,35.67763479518505,18.5
M_19,alpha,6,1,-117.50186101263158,35.67915679518505,18.5
M_19,alpha,6,2,-117.49492713056674,35.68079279518505,18.5
M_19,alpha,6,3,-117.4868388661463,35.69099379518505,18.5
M_19,alpha,6,4,-117.49894027559499,35.69666979518505,18.5
M_19,alpha,6,5,-117.49889254451138,35.70039679518505,18.5
M_19,alpha,6,6,-117.48746686428831,35.70482779518505,18.5
M_19,alpha,6,7,-117.48374789835582,35.70529979518504,18.5
M_19,alpha,6,8,-117.47001123849662,35.710011795185046,18.5
M_19,alpha,6,9,-117.46969283318074,35.70439679518505,18.5
M_19,alpha,6,10,-117.4696118082086,35.704050795185054,18.5
M_19,alpha,6,11,-117.46135924038768,35.69618179518505,18.5
M_19,alpha,6,12,-117.4773912312253,35.696054795185056,18.5
M_19,alpha,6,13,-117.48555229335595,35.683050795185046,18.5
M_19,alpha,6,14,-117.4855121384246,35.68090179518505,18.5
M_19,alpha,6,15,-117.48299651879148,35.67230479518505,18.5
M_19,alpha,6,16,-117.49876890292298,35.67763479518505,18.5
M_19,alpha,7,0,-117.52315168133357,35.70229279518505,18.5
M_19,alpha,7,1,-117.53472400965802,35.70684179518504,18.5
M_19,alpha,7,2,-117.54610186289565,35.71865879518506,18.5
M_19,alpha,7,3,-117.5466641644674,35.722833795185046,18.5
M_19,alpha,7,4,-117.5484705154524,35.72769179518505,18.5
M_19,alpha,7,5,-117.55796943044642,35.740350795185044,18.5
M_19,alpha,7,6,-117.56368136573694,35.739455795185044,18.5
M_19,alpha,7,7,-117.57274728657111,35.738360795185045,18.5
M_19,alpha,7,8,-117.57787493650822,35.74734879518505,18.5
M_19,alpha,7,9,-117.57811109137,35.74948979518505,18.5
M_19,alpha,7,10,-117.57827446488497,35.75465279518505,18.5
M_19,alpha,7,11,-117.57571969542224,35.75783879518505,18.5
M_19,alpha,7,12,-117.57562213192158,35.76386979518506,18.5
M_19,alpha,7,13,-117.57864943880097,35.76810879518505,18.5
M_19,alpha,7,14,-117.57213190405676,35.77453379518506,18.5
M_19,alpha,7,15,-117.56331883501126,35.78738379518505,18.5
M_19,alpha,7,16,-117.55587201371206,35.77604779518505,18.5
M_19,alpha,7,17,-117.55618086813449,35.77403779518506,18.5
M_19,alpha,7,18,-117.55547246826882,35.76851579518505,18.5
M_19,alpha,7,19,-117.55251010535586,35.76350279518505,18.5
M_19,alpha,7,20,-117.54730934803824,35.75303779518505,18.5
M_19,alpha,7,21,-117.55179318700044,35.750811795185044,18.5
M_19,alpha,7,22,-117.54668116714365,35.736708795185045,18.5
M_19,alpha,7,23,-117.53543454693073,35.741961795185055,18.5
M_19,alpha,7,24,-117.516839559874,35.74214079518505,18.5
M_19,alpha,7,25,-117.52540763367054,35.72932779518505,18.5
M_19,alpha,7,26,-117.51899507185838,35.72155179518505,18.5
M_19,alpha,7,27,-117.52929679825542,35.71776379518505,18.5
M_19,alpha,7,28,-117.52299672102595,35.70284279518505,18.5
M_19,alpha,7,29,-117.52315168133357,35.70229279518505,18.5
M_20,convex,1,0,-117.63870806033285,35.76288079518504,19.5
M_20,convex,1,1,-117.62835013184748,35.56953379518506,19.5
M_20,convex,1,2,-117.61066663364909,35.56258379518504,19.5
M_20,convex,1,3,-117.5926648106871,35.565053795185065,19.5
M_20,convex,1,4,-117.46718884855923,35.62130779518504,19.5
M_20,convex,1,5,-117.46423834110183,35.66983879518506,19.5
M_20,convex,1,6,-117.47532455216036,35.70050279518506,19.5
M_20,convex,1,7,-117.54850724420324,35.77922979518505,19.5
M_20,convex,1,8,-117.62789535036032,35.80828279518506,19.5
M_20,convex,1,9,-117.63752227859963,35.79350379518505,19.5
M_20,convex,1,10,-117.63870806033285,35.76288079518504,19.5
M_20,alpha,1,0,-117.62748027130198,35.57147879518506,19.5
M_20,alpha,1,1,-117.61549307789107,35.582724795185065,19.5
M_20,alpha,1,2,-117.61157860712312,35.57616179518505,19.5
M_20,alpha,1,3,-117.60535178703296,35.56472379518505,19.5
M_20,alpha,1,4,-117.60660576402437,35.564402795185046,19.5
M_20,alpha,1,5,-117.61066663364909,35.56258379518504,19.5
M_20,alpha,1,6,-117.6167782339455,35.57095779518503,19.5
M_20,alpha,1,7,-117.62835013184748,35.56953379518506,19.5
M_20,alpha,1,8,-117.62804123279828,35.57094179518505,19.5
M_20,alpha,1,9,-117.62748027130198,35.57147879518506,19.5
M_20,alpha,2,0,-117.59701305585129,35.59635179518504,19.5
M_20,alpha,2,1,-117.59634575594147,35.592173795185055,19.5
M_20,alpha,2,2,-117.60651009095726,35.59684079518505,19.5
M_20,alpha,2,3,-117.59997525544254,35.599131795185045,19.5
M_20,alpha,2,4,-117.59701305585129,35.59635179518504,19.5
M_20,alpha,3,0,-117.5722441526688,35.63944279518504,19.5
M_20,alpha,3,1,-117.57042879443473,35.63446279518506,19.5
M_20,alpha,3,2,-117.56575718168469,35.62594179518505,19.5
M_20,alpha,3,3,-117.57542579529785,35.63447479518506,19.5
M_20,alpha,3,4,-117.5722441526688,35.63944279518504,19.5
M_20,alpha,4,0,-117.60138582018436,35.63482079518506,19.5
M_20,alpha,4,1,-117.60080034002144,35.64204679518505,19.5
M_20,alpha,4,2,-117.59696661412814,35.631955795185064,19.5
M_20,alpha,4,3,-117.61498433030017,35.628008795185046,19.5
M_20,alpha,4,4,-117.60138582018436,35.63482079518506,19.5
M_20,alpha,5,0,-117.51986837946002,35.656487795185065,19.5
M_20,alpha,5,1,-117.52812011702923,35.65284279518506,19.5
M_20,alpha,5,2,-117.53901001978781,35.66537879518506,19.5
M_20,alpha,5,3,-117.54312088800263,35.67742779518504,19.5
M_20,alpha,5,4,-117.52626637129171,35.67025779518506,19.5
M_20,alpha,5,5,-117.5248823592589,35.67009079518505,19.5
M_20,alpha,5,6,-117.5090543367067,35.66977779518505,19.5
M_20,alpha,5,7,-117.49783202158869,35.66540379518505,19.5
M_20,alpha,5,8,-117.51664680376908,35.66237979518504,19.5
M_20,alpha,5,9,-117.51986837946002,35.656487795185065,19.5
M_20,alpha,6,0,-117.48753034880072,35.68381979518505,19.5
M_20,alpha,6,1,-117.49950952949749,35.686325795185056,19.5
M_20,alpha,6,2,-117.50733820474966,35.68182179518505,19.5
M_20,alpha,6,3,-117.51529774021846,35.68924779518505,19.5
M_20,alpha,6,4,-117.50953585229801,35.69080179518505,19.5
M_20,alpha,6,5,-117.49518094563209,35.69209579518505,19.5
M_20,alpha,6,6,-117.4990879315579,35.70575979518506,19.5
M_20,alpha,6,7,-117.48935424298492,35.69621779518505,19.5
M_20,alpha,6,8,-117.48058926029988,35.69645779518505,19.5
M_20,alpha,6,9,-117.47532455216036,35.70050279518506,19.5
M_20,alpha,6,10,-117.47400558350897,35.68707479518506,19.5
M_20,alpha,6,11,-117.48405536848449,35.68409279518505,19.5
M_20,alpha,6,12,-117.48753034880072,35.68381979518505,19.5
M_20,alpha,7,0,-117.58055331946109,35.752642795185054,19.5
M_20,alpha,7,1,-117.58764153854297,35.75567079518505,19.5
M_20,alpha,7,2,-117.58042282206678,35.759588795185046,19.5
M_20,alpha,7,3,-117.57843870048467,35.77172279518504,19.5
M_20,alpha,7,4,-117.56552383865858,35.773630795185056,19.5
M_20,alpha,7,5,-117.55489496656075,35.77539679518505,19.5
M_20,alpha,7,6,-117.54850724420324,35.77922979518505,19.5
M_20,alpha,7,7,-117.55256794208029,35.775058795185046,19.5
M_20,alpha,7,8,-117.55519550896004,35.76907779518505,19.5
M_20,alpha,7,9,-117.55592838696215,35.767392795185046,19.5
M_20,alpha,7,10,-117.56056678320384,35.75905179518505,19.5
M_20,alpha,7,11,-117.55612215553283,35.75037679518504,19.5
M_20,alpha,7,12,-117.55168692095785,35.74713379518504,19.5
M_20,alpha,7,13,-117.54253150311249,35.74135579518505,19.5
M_20,alpha,7,14,-117.54076538041382,35.73965879518504,19.5
M_20,alpha,7,15,-117.53161817711965,35.73684679518506,19.5
M_20,alpha,7,16,-117.52521231227833,35.72487979518503,19.5
M_20,alpha,7,17,-117.52016585964547,35.71861379518504,19.5
M_20,alpha,7,18,-117.52224914421369,35.70870579518506,19.5
M_20,alpha,7,19,-117.53251195252999,35.71989979518505,19.5
M_20,alpha,7,20,-117.54411686990152,35.71875579518505,19.5
M_20,alpha,7,21,-117.54555680612764,35.71787279518505,19.5
M_20,alpha,7,22,-117.55620211151631,35.72210079518505,19.5
M_20,alpha,7,23,-117.55550310418067,35.73583779518504,19.5
M_20,alpha,7,24,-117.55684515391471,35.73652579518506,19.5
M_20,alpha,7,25,-117.55889630392215,35.73860079518505,19.5
M_20,alpha,7,26,-117.5612564707196,35.74090779518505,19.5
M_20,alpha,7,27,-117.57212172937636,35.74448479518506,19.5
M_20,alpha,7,28,-117.57607699538414,35.74816279518505,19.5
M_20,alpha,7,29,-117.57698006164048,35.74907879518504,19.5
M_20,alpha,7,30,-117.58055331946109,35.752642795185054,19.5
M_20,alpha,8,0,-117.59355115901435,35.77805379518505,19.5
M_20,alpha,8,1,-117.59901999987795,35.77585679518506,19.5
M_20,alpha,8,2,-117.61156887639072,35.774151795185055,19.5
M_20,alpha,8,3,-117.60224257116876,35.78374279518505,19.5
M_20,alpha,8,4,-117.6157522871538,35.79362179518505,19.5
M_20,alpha,8,5,-117.60177060065936,35.78414979518506,19.5
M_20,alpha,8,6,-117.59355115901435,35.77805379518505,19.5
M_21,convex,1,0,-117.77571581391219,35.481219795185034,20.5
M_21,convex,1,1,-117.44642080176676,35.62065679518505,20.5
M_21,convex,1,2,-117.44672954247697,35.72806579518505,20.5
M_21,convex,1,3,-117.55942133615997,35.794297795185045,20.5
M_21,convex,1,4,-117.61154511020871,35.79118079518505,20.5
M_21,convex,1,5,-117.64384229536985,35.75230979518504,20.5
M_21,convex,1,6,-117.77571581391219,35.481219795185034,20.5
M_21,alpha,1,0,-117.63280215572227,35.56986679518505,20.5
M_21,alpha,1,1,-117.63263127101514,35.57147479518505,20.5
M_21,alpha,1,2,-117.62566533432975,35.57235779518504,20.5
M_21,alpha,1,3,-117.62796015220917,35.56981779518505,20.5
M_21,alpha,1,4,-117.62921308051439,35.56881779518504,20.5
M_21,alpha,1,5,-117.63280215572227,35.56986679518505,20.5
M_21,alpha,2,0,-117.62566533432975,35.57235779518504,20.5
M_21,alpha,2,1,-117.61821081490788,35.57905879518505,20.5
M_21,alpha,2,2,-117.61182252543747,35.575022795185056,20.5
M_21,alpha,2,3,-117.62566533432975,35.57235779518504,20.5
M_21,alpha,3,0,-117.58622378300709,35.620395795185054,20.5
M_21,alpha,3,1,-117.57663639643863,35.61501679518505,20.5
M_21,alpha,3,2,-117.58164067352438,35.604953795185054,20.5
M_21,alpha,3,3,-117.58299940328702,35.60119079518504,20.5
M_21,alpha,3,4,-117.59470188270288,35.593939795185044,20.5
M_21,alpha,3,5,-117.59791639072073,35.60101579518505,20.5
M_21,alpha,3,6,-117.59501973759008,35.60584579518505,20.5
M_21,alpha,3,7,-117.5937992569715,35.61307579518505,20.5
M_21,alpha,3,8,-117.58622378300709,35.620395795185054,20.5
M_21,alpha,4,0,-117.53865047911252,35.64397979518505,20.5
M_21,alpha,4,1,-117.53665637779704,35.64257179518504,20.5
M_21,alpha,4,2,-117.54602309036716,35.638576795185045,20.5
M_21,alpha,4,3,-117.53865047911252,35.64397979518505,20.5
M_21,alpha,5,0,-117.47521811002711,35.69437479518505,20.5
M_21,alpha,5,1,-117.48234623142473,35.682191795185055,20.5
M_21,alpha,5,2,-117.48919795366757,35.678338795185056,20.5
M_21,alpha,5,3,-117.50011873369084,35.675286795185045,20.5
M_21,alpha,5,4,-117.50502631235359,35.66943979518506,20.5
M_21,alpha,5,5,-117.50934705558991,35.66587579518505,20.5
M_21,alpha,5,6,-117.51282923121146,35.65442879518505,20.5
M_21,alpha,5,7,-117.51393610471884,35.65267179518504,20.5
M_21,alpha,5,8,-117.52261054387753,35.64487979518505,20.5
M_21,alpha,5,9,-117.52816942755948,35.657155795185055,20.5
M_21,alpha,5,10,-117.52853617279936,35.66750279518505,20.5
M_21,alpha,5,11,-117.5229548181603,35.67645879518505,20.5
M_21,alpha,5,12,-117.50570189528254,35.677528795185054,20.5
M_21,alpha,5,13,-117.50629691656373,35.69169279518505,20.5
M_21,alpha,5,14,-117.50371750900896,35.69990479518505,20.5
M_21,alpha,5,15,-117.50339280380608,35.703989795185045,20.5
M_21,alpha,5,16,-117.4960038925094,35.70521879518505,20.5
M_21,alpha,5,17,-117.4819735956017,35.701104795185046,20.5
M_21,alpha,5,18,-117.47686300554359,35.70678479518505,20.5
M_21,alpha,5,19,-117.4654047952897,35.70387179518506,20.5
M_21,alpha,5,20,-117.47521811002711,35.69437479518505,20.5
M_21,alpha,6,0,-117.52836228158273,35.73829179518505,20.5
M_21,alpha,6,1,-117.52889061950694,35.72913179518505,20.5
M_21,alpha,6,2,-117.52868737578525,35.72575879518505,20.5
M_21,alpha,6,3,-117.538387169452,35.72290279518506,20.5
M_21,alpha,6,4,-117.54502781349436,35.71797479518504,20.5
M_21,alpha,6,5,-117.55092021351933,35.723512795185066,20.5
M_21,alpha,6,6,-117.55773238402186,35.72587279518504,20.5
M_21,alpha,6,7,-117.56478043276012,35.74038279518504,20.5
M_21,alpha,6,8,-117.5699975592955,35.74213279518504,20.5
M_21,alpha,6,9,-117.57491291770314,35.74708879518505,20.5
M_21,alpha,6,10,-117.57645099393751,35.748142795185046,20.5
M_21,alpha,6,11,-117.58084609665046,35.74956279518505,20.5
M_21,alpha,6,12,-117.57772981236904,35.75945479518504,20.5
M_21,alpha,6,13,-117.57528787091826,35.76026379518505,20.5
M_21,alpha,6,14,-117.56908697550222,35.76170879518506,20.5
M_21,alpha,6,15,-117.56055868187417,35.771465795185044,20.5
M_21,alpha,6,16,-117.559436250723,35.77931979518504,20.5
M_21,alpha,6,17,-117.5550575163454,35.76917979518504,20.5
M_21,alpha,6,18,-117.56010271459915,35.75810379518505,20.5
M_21,alpha,6,19,-117.55378693419371,35.74731679518504,20.5
M_21,alpha,6,20,-117.54900065344496,35.743434795185046,20.5
M_21,alpha,6,21,-117.53420620480706,35.73722979518505,20.5
M_21,alpha,6,22,-117.52836228158273,35.73829179518505,20.5
M_21,alpha,7,0,-117.59629310418022,35.777296795185045,20.5
M_21,alpha,7,1,-117.59826304587148,35.77649179518505,20.5
M_21,alpha,7,2,-117.60238921088049,35.778769795185056,20.5
M_21,alpha,7,3,-117.60420463449823,35.78461679518505,20.5
M_21,alpha,7,4,-117.59629310418022,35.777296795185045,20.5
M_21,alpha,8,0,-117.61064200757441,35.78976479518504,20.5
M_21,alpha,8,1,-117.61154511020871,35.79118079518505,20.5
M_21,alpha,8,2,-117.61054401228557,35.789829795185064,20.5
M_21,alpha,8,3,-117.60420463449823,35.78461679518505,20.5
M_21,alpha,8,4,-117.61064200757441,35.78976479518504,20.5
M_22,convex,1,0,-117.61221258319364,35.56187979518505,21.5
M_22,convex,1,1,-117.54558660741777,35.56221779518504,21.5
M_22,convex,1,2,-117.4790986474967,35.674090795185045,21.5
M_22,convex,1,3,-117.46695929841928,35.710841795185054,21.5
M_22,convex,1,4,-117.53873319320523,35.77852579518505,21.5
M_22,convex,1,5,-117.60007415829315,35.83318879518506,21.5
M_22,convex,1,6,-117.65355605393114,35.817978795185056,21.5
M_22,convex,1,7,-117.6343642876502,35.57170679518506,21.5
M_22,convex,1,8,-117.62924604079701,35.56826379518505,21.5
M_22,convex,1,9,-117.61221258319364,35.56187979518505,21.5
M_22,alpha,1,0,-117.62835003527682,35.56818679518505,21.5
M_22,alpha,1,1,-117.62924604079701,35.56826379518505,21.5
M_22,alpha,1,2,-117.6343642876502,35.57170679518506,21.5
M_22,alpha,1,3,-117.62717952364464,35.57499779518505,21.5
M_22,alpha,1,4,-117.62292273550575,35.577951795185044,21.5
M_22,alpha,1,5,-117.62695921702424,35.57072179518505,21.5
M_22,alpha,1,6,-117.61204971356436,35.56369879518505,21.5
M_22,alpha,1,7,-117.60550689527152,35.56623379518504,21.5
M_22,alpha,1,8,-117.61221258319364,35.56187979518505,21.5
M_22,alpha,1,9,-117.62835003527682,35.56818679518505,21.5
M_22,alpha,2,0,-117.60776306877361,35.596531795185044,21.5
M_22,alpha,2,1,-117.59580865341461,35.60467379518505,21.5
M_22,alpha,2,2,-117.58401601794638,35.59582379518505,21.5
M_22,alpha,2,3,-117.60012139961879,35.587208795185056,21.5
M_22,alpha,2,4,-117.61216579326532,35.592693795185056,21.5
M_22,alpha,2,5,-117.60776306877361,35.596531795185044,21.5
M_22,alpha,3,0,-117.59644512028726,35.62508779518505,21.5
M_22,alpha,3,1,-117.58985272133896,35.619537795185046,21.5
M_22,alpha,3,2,-117.58345646980614,35.61603779518505,21.5
M_22,alpha,3,3,-117.5841232213344,35.61257979518504,21.5
M_22,alpha,3,4,-117.59580865341461,35.60467379518505,21.5
M_22,alpha,3,5,-117.59345823211164,35.61272979518505,21.5
M_22,alpha,3,6,-117.59352326487496,35.613185795185046,21.5
M_22,alpha,3,7,-117.59644512028726,35.62508779518505,21.5
M_22,alpha,4,0,-117.57108091870751,35.650087795185044,21.5
M_22,alpha,4,1,-117.5716999269134,35.650201795185055,21.5
M_22,alpha,4,2,-117.56142985332306,35.66306779518506,21.5
M_22,alpha,4,3,-117.57108091870751,35.650087795185044,21.5
M_22,alpha,5,0,-117.4912259873242,35.69267379518505,21.5
M_22,alpha,5,1,-117.49663605775724,35.67978279518505,21.5
M_22,alpha,5,2,-117.49420289470595,35.67752079518505,21.5
M_22,alpha,5,3,-117.50392778529447,35.67600279518505,21.5
M_22,alpha,5,4,-117.51441755453378,35.67280079518505,21.5
M_22,alpha,5,5,-117.5142707914529,35.662208795185045,21.5
M_22,alpha,5,6,-117.51469316735181,35.65354179518505,21.5
M_22,alpha,5,7,-117.52008818261451,35.65375379518505,21.5
M_22,alpha,5,8,-117.535948850183,35.649135795185046,21.5
M_22,alpha,5,9,-117.537934560501,35.645110795185055,21.5
M_22,alpha,5,10,-117.53958601742151,35.637562795185055,21.5
M_22,alpha,5,11,-117.54758585737106,35.63533779518505,21.5
M_22,alpha,5,12,-117.54466401454405,35.63752279518505,21.5
M_22,alpha,5,13,-117.54569899954465,35.65121079518506,21.5
M_22,alpha,5,14,-117.52940633791438,35.65591079518506,21.5
M_22,alpha,5,15,-117.52832453240448,35.658611795185045,21.5
M_22,alpha,5,16,-117.52780423727938,35.66839779518505,21.5
M_22,alpha,5,17,-117.51578509062918,35.680238795185055,21.5
M_22,alpha,5,18,-117.5055885338962,35.686386795185044,21.5
M_22,alpha,5,19,-117.51381726268072,35.696490795185056,21.5
M_22,alpha,5,20,-117.50497060817173,35.68741679518505,21.5
M_22,alpha,5,21,-117.4912259873242,35.69267379518505,21.5
M_22,alpha,6,0,-117.46695929841928,35.710841795185054,21.5
M_22,alpha,6,1,-117.46801709837383,35.70807079518505,21.5
M_22,alpha,6,2,-117.47769256334531,35.70065779518505,21.5
M_22,alpha,6,3,-117.47770900085169,35.70671979518505,21.5
M_22,alpha,6,4,-117.47309519236508,35.70937279518505,21.5
M_22,alpha,6,5,-117.47018248087362,35.713368795185055,21.5
M_22,alpha,6,6,-117.46695929841928,35.710841795185054,21.5
M_22,alpha,7,0,-117.50157787987838,35.70504379518504,21.5
M_22,alpha,7,1,-117.50432086197868,35.704795795185056,21.5
M_22,alpha,7,2,-117.50246523589765,35.70997579518505,21.5
M_22,alpha,7,3,-117.50157787987838,35.70504379518504,21.5
M_22,alpha,8,0,-117.5499936763686,35.74375179518505,21.5
M_22,alpha,8,1,-117.54319047368409,35.74094879518505,21.5
M_22,alpha,8,2,-117.53096781471343,35.74566479518505,21.5
M_22,alpha,8,3,-117.526766775964,35.73129679518507,21.5
M_22,alpha,8,4,-117.5235847039122,35.73029979518505,21.5
M_22,alpha,8,5,-117.52033685112298,35.71849579518505,21.5
M_22,alpha,8,6,-117.5380702708811,35.72430679518505,21.5
M_22,alpha,8,7,-117.54112173917892,35.71694579518505,21.5
M_22,alpha,8,8,-117.5432299478351,35.719834795185044,21.5
M_22,alpha,8,9,-117.54113827174803,35.724318795185056,21.5
M_22,alpha,8,10,-117.5545020130301,35.73457679518505,21.5
M_22,alpha,8,11,-117.56028761603837,35.72908379518505,21.5
M_22,alpha,8,12,-117.55967828570357,35.73834879518506,21.5
M_22,alpha,8,13,-117.5705746551805,35.743458795185056,21.5
M_22,alpha,8,14,-117.57647491531635,35.747055795185055,21.5
M_22,alpha,8,15,-117.58360404601646,35.74886279518504,21.5
M_22,alpha,8,16,-117.58655865366818,35.75726179518505,21.5
M_22,alpha,8,17,-117.57896689834826,35.76064279518505,21.5
M_22,alpha,8,18,-117.57299336314296,35.76706379518506,21.5
M_22,alpha,8,19,-117.56540171344696,35.77190179518505,21.5
M_22,alpha,8,20,-117.56377368252589,35.77147479518505,21.5
M_22,alpha,8,21,-117.55462670663992,35.77180779518505,21.5
M_22,alpha,8,22,-117.55943547746408,35.768642795185066,21.5
M_22,alpha,8,23,-117.56164906648542,35.76296579518505,21.5
M_22,alpha,8,24,-117.554185283867,35.752150795185045,21.5
M_22,alpha,8,25,-117.5499936763686,35.74375179518505,21.5
M_23,convex,1,0,-117.43845588559651,35.64962779518505,22.5
M_23,convex,1,1,-117.44472633336326,35.71132579518505,22.5
M_23,convex,1,2,-117.50836003068191,35.748650795185064,22.5
M_23,convex,1,3,-117.55469194715016,35.775128795185054,22.5
M_23,convex,1,4,-117.6184229430731,35.802667795185044,22.5
M_23,convex,1,5,-117.63840862036844,35.784421795185054,22.5
M_23,convex,1,6,-117.63236204287608,35.56829279518505,22.5
M_23,convex,1,7,-117.63227288968018,35.566155795185054,22.5
M_23,convex,1,8,-117.6081026917037,35.56339379518505,22.5
M_23,convex,1,9,-117.5586568394395,35.57940079518505,22.5
M_23,convex,1,10,-117.43845588559651,35.64962779518505,22.5
M_23,alpha,1,0,-117.6075902345191,35.570965795185046,22.5
M_23,alpha,1,1,-117.59212041105664,35.57342779518504,22.5
M_23,alpha,1,2,-117.60387097491449,35.56734479518505,22.5
M_23,alpha,1,3,-117.60518087978792,35.56601779518505,22.5
M_23,alpha,1,4,-117.6081026917037,35.56339379518505,22.5
