datetime,lat,lon,dep,mag,event_id,relative_days,relative_hours,epicentral_distance_km,east_km,north_km,within_60km,within_80km,within_100km,within_150km,is_reference_mainshock,phase_label,window,radius_km,along_km,across_km
2025-11-09 19:55:27.080000+00:00,39.164689,143.618945,14.51,3.0,cat_005425,0.4943037037037037,11.863288888888889,28.24270309239377,9.748369269603522,-26.506980198309726,True,True,True,True,False,aftershock_0_0p5d,aftershock_0_0p5d,60.0,29.600158206621664,-13.881913837018335
2025-11-09 19:59:08.280000+00:00,39.230269,143.732454,9.34,2.1,cat_005426,0.4968638888888889,11.924733333333332,27.382358100057676,19.508598481395822,-19.214816908959886,True,True,True,True,False,aftershock_0_0p5d,aftershock_0_0p5d,60.0,31.770763589176546,-1.8933279329807364
2025-11-09 20:01:41.060000+00:00,39.234212,143.72526,8.17,2.2,cat_005427,0.4986321759259259,11.96717222222222,26.63367872826667,18.8891907190344,-18.776375313200436,True,True,True,True,False,aftershock_0_0p5d,aftershock_0_0p5d,60.0,31.01869293802774,-1.994751523167062
2025-11-09 20:03:16.880000+00:00,39.470605,143.422754,12.74,2.2,cat_005428,0.4997412037037037,11.993788888888888,10.349240498671795,-7.121573460316911,7.509326981086695,True,True,True,True,False,aftershock_0_0p5d,aftershock_0_0p5d,60.0,-5.930475346173395,-0.4924328474188576
2025-11-07 08:07:59.880000+00:00,39.431368,143.484131,15.5,2.9,cat_004567,-1.996983333333333,-47.9276,3.6505205681360136,-1.8511202341262571,3.146371644334149,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,0.8618037397931946,3.7439988746750643
2025-11-07 08:38:48.820000+00:00,39.367342,143.58763,14.06,2.8,cat_004570,-1.975583564814815,-47.41400555555556,8.086290535828768,7.042969244271751,-3.972994729010187,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.411104225516453,-3.78591921335672
2025-11-07 14:06:02.040000+00:00,39.390312,143.58667,8.46,1.9,cat_004571,-1.7483472222222223,-41.96033333333334,7.1024816513371345,6.959319068907044,-1.418847263984581,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.447710137313319,-1.23066450351725
2025-11-07 14:16:30.970000+00:00,39.397636,143.587467,7.82,1.7,cat_004572,-1.7410679398148148,-41.78563055555556,7.0533824376947285,7.027434859523406,-0.6044556212401665,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.55406470449146,-0.42037923600735116
2025-11-07 14:16:56.970000+00:00,39.388924,143.577002,10.29,2.2,cat_004573,-1.7407670138888887,-41.77840833333333,6.3273200288732605,6.128626897391507,-1.5731858221670745,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,8.610676712651056,-1.3457510811760462
2025-11-07 14:22:07.840000+00:00,39.394922,143.57819,9.21,1.9,cat_004574,-1.7371689814814815,-41.692055555555555,6.2960052489857175,6.230442671732123,-0.9062386521532143,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,8.743757215015776,-0.6843324849871956
2025-11-07 15:52:46.340000+00:00,39.365279,143.448193,13.71,3.0,cat_004575,-1.6742233796296295,-40.18136111111111,6.486136414326794,-4.940636449510814,-4.202389862677879,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.5700242952686825,-3.4512747455446093
2025-11-07 16:26:29.910000+00:00,39.366158,143.448975,13.73,3.2,cat_004577,-1.6508024305555553,-39.61925833333333,6.371667883851145,-4.87339790961455,-4.104649522157574,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.4982618764282902,-3.3568059641690535
2025-11-07 16:44:02+00:00,39.365857,143.445622,12.2,1.8,cat_004579,-1.6386254629629629,-39.327011111111105,6.615579542797081,-5.1615759247530715,-4.138119195077623,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.787695421275985,-3.3766808360290215
2025-11-07 17:49:40.980000+00:00,39.394694,143.58138,7.9,1.5,cat_004580,-1.5930354166666667,-38.23285,6.570927990054138,6.504554972390604,-0.9315910954281621,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.01637325105094,-0.722552854540205
2025-11-07 18:41:53.840000+00:00,39.383455,143.583805,10.12,1.5,cat_004581,-1.5567754629629629,-37.36261111111111,7.058946373412517,6.71346489591182,-2.181310875986728,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.16625702390592,-1.9807172876330128
2025-11-07 19:15:07.720000+00:00,39.389128,143.576644,14.28,2.8,cat_004582,-1.533698148148148,-36.80875555555555,6.291891187192856,6.097855405957916,-1.550502057131969,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,8.58100648399123,-1.3216447456501101
2025-11-07 19:28:15.240000+00:00,39.394145,143.581348,9.35,1.8,cat_004583,-1.5245833333333334,-36.59,6.5771674241801685,6.50183094421281,-0.9926371101559656,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.01078024350912,-0.7834031175659123
2025-11-07 20:13:27.800000+00:00,39.396476,143.582048,8.69,1.6,cat_004584,-1.493187962962963,-35.83651111111111,6.60273150465393,6.561869341448055,-0.7334417361477121,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.082946371624237,-0.5273193402532365
2025-11-07 20:44:49.480000+00:00,39.416801,143.526042,10.23,1.1,cat_004585,-1.4714092592592591,-35.31382222222222,2.3217816882234232,1.7493363082750737,1.5265951479029114,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,4.382068849062456,1.9566274044504013
2025-11-07 20:53:45+00:00,39.35815,143.443555,13.39,3.9,cat_004586,-1.4652111111111112,-35.16506666666667,7.311732139607754,-5.339515281968436,-4.995098494726832,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-3.0057555441865444,-4.2243397990971285
2025-11-07 20:58:53.340000+00:00,39.346981,143.43693,12.73,1.1,cat_004587,-1.4616423611111111,-35.07941666666667,8.591944897118287,-5.909393052127369,-6.237034630420179,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-3.6334309245584535,-5.438090043149511
2025-11-07 21:05:19.560000+00:00,39.371993,143.447266,11.94,1.9,cat_004589,-1.457172222222222,-34.97213333333333,6.094570309188151,-5.020064629162683,-3.4558271251860524,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.6142414299160315,-2.7018018629546674
2025-11-07 21:06:33.720000+00:00,39.369141,143.447803,13.41,2.7,cat_004590,-1.456313888888889,-34.95153333333333,6.243078566976226,-4.97401680448636,-3.7729550559768112,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.5831643235482176,-3.0207450241995093
2025-11-07 21:13:16.240000+00:00,39.358944,143.447493,12.13,1.7,cat_004591,-1.4516550925925926,-34.83972222222222,7.006212737157724,-5.001023881317667,-4.906809722971156,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.663485283953457,-4.152073593353232
2025-11-07 21:19:15.600000+00:00,39.386373,143.580078,8.82,1.9,cat_004592,-1.4474958333333334,-34.739900000000006,6.6572591903646305,6.393061330689638,-1.8568440800377848,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,8.861473237043977,-1.6415359356300585
2025-11-07 21:29:36.440000+00:00,39.360449,143.451742,13.43,2.9,cat_004593,-1.4403101851851852,-34.56744444444445,6.629704093353758,-4.635783216611606,-4.739461358370912,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.290775909199609,-4.002093793847107
2025-11-07 21:39:27.980000+00:00,39.389893,143.581901,10.52,1.9,cat_004594,-1.4334636574074073,-34.403127777777776,6.711488481539223,6.549547496369533,-1.4654379382487441,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.036200379064999,-1.257925307882933
2025-11-07 21:50:17.760000+00:00,39.362752,143.448438,12.88,2.1,cat_004595,-1.4259430555555554,-34.222633333333334,6.656112517029235,-4.919669342975279,-4.483379442308746,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.5622999556965347,-3.7329396137759496
2025-11-07 22:11:39.640000+00:00,39.358712,143.451611,11.94,1.6,cat_004596,-1.4111064814814815,-33.86655555555556,6.776883213866762,-4.647100032879591,-4.932606945953139,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.3111670003750344,-4.194493096687846
2025-11-07 22:23:14.200000+00:00,39.39283,143.583285,9.23,1.5,cat_004597,-1.4030675925925926,-33.67362222222222,6.76488338461591,6.668332007385695,-1.1388584386941478,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.170217752677335,-0.9372958127382555
2025-11-08 00:03:46.470000+00:00,39.390869,143.570915,10.04,1.9,cat_004600,-1.3332496527777777,-31.997991666666664,5.767393437718849,5.605499037368951,-1.356911689843497,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,8.098303030530676,-1.1051051418492022
2025-11-08 00:09:52.930000+00:00,39.399495,143.586182,6.43,1.5,cat_004601,-1.3290082175925926,-31.89619722222222,6.9283569095557125,6.91693083627767,-0.3977442526075801,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.45340806905164,-0.2086979406187729
2025-11-08 00:17:39.500000+00:00,39.388359,143.581885,9.17,1.9,cat_004603,-1.323608101851852,-31.766594444444447,6.749521197854795,6.548244635906174,-1.6360109557214395,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,9.02687411361352,-1.4282481557567754
2025-11-08 00:20:33.420000+00:00,39.36025,143.446712,11.33,1.2,cat_004604,-1.321595138888889,-31.718283333333332,6.954018888550849,-5.068101420247827,-4.7615891487734086,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.723656441973004,-4.003858063998723
2025-11-08 00:22:55.490000+00:00,39.358911,143.461719,12.05,1.6,cat_004605,-1.3199508101851851,-31.678819444444443,6.19585582654879,-3.778336446574716,-4.910479155550643,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.4423243588395929,-4.21326201373492
2025-11-08 00:37:25.980000+00:00,39.356173,143.460059,12.16,1.6,cat_004606,-1.3098756944444443,-31.437016666666665,6.524600946144574,-3.9210861382174422,-5.214930864703533,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.599239343509474,-4.510660744828817
2025-11-08 00:39:37.100000+00:00,39.357324,143.459896,12.67,1.7,cat_004607,-1.3083581018518518,-31.400594444444444,6.431309023510745,-3.9350634062248324,-5.086945504135632,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.6071798831637398,-4.382159521602557
2025-11-08 00:47:52.500000+00:00,39.374227,143.447217,12.49,1.6,cat_004608,-1.3026243055555555,-31.26298333333333,5.960709969089169,-5.024195237976269,-3.2074176590627426,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.6066806920275516,-2.4534731291532395
2025-11-08 01:13:29.880000+00:00,39.369393,143.446126,13.89,4.8,cat_004611,-1.2848305555555555,-30.83593333333333,6.3419075070115465,-5.118130897412845,-3.744933934462021,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.72580054652836,-2.985974880039191
2025-11-08 01:18:04.250000+00:00,39.360339,143.451351,11.96,2.2,cat_004612,-1.281654976851852,-30.759719444444446,6.661966846027117,-4.669391984037767,-4.751692800301746,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.3249229071945274,-4.012730520201965
2025-11-08 01:18:30.480000+00:00,39.372111,143.455745,13.12,3.8,cat_004613,-1.2813513888888888,-30.75243333333333,5.501651788367073,-4.291380753214039,-3.442706123842728,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.885747126202264,-2.7229773487905007
2025-11-08 01:22:55.300000+00:00,39.382532,143.447445,11.8,1.5,cat_004614,-1.2782863425925926,-30.67887222222222,5.50085916154633,-5.004303542293008,-2.283943793279681,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.543364894785798,-1.5319576544263587
2025-11-08 01:25:30.790000+00:00,39.360531,143.443376,11.92,1.8,cat_004615,-1.2764866898148148,-30.635680555555556,7.144936583524146,-5.35480862969043,-4.730343374386166,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-3.008576180454061,-3.959158343783615
2025-11-08 01:26:11.510000+00:00,39.399642,143.434375,6.62,1.8,cat_004616,-1.2760153935185186,-30.624369444444447,6.1385551638328915,-6.126695405714664,-0.3813985983910142,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-3.5750060230318095,0.4212853658300528
2025-11-08 01:27:02.620000+00:00,39.401908,143.57832,6.18,2.0,cat_004617,-1.2754238425925926,-30.61017222222222,6.2426421431352646,6.241300399527967,-0.129430894614581,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,8.79114893418738,0.09110429991473867
2025-11-08 01:31:01.630000+00:00,39.376274,143.447949,10.08,1.7,cat_004618,-1.272657523148148,-30.543780555555553,5.78730318358252,-4.961215828267832,-2.9798016442208217,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.533062503399261,-2.2290721074023794
2025-11-08 01:31:24.580000+00:00,39.381702,143.444206,12.36,2.0,cat_004619,-1.2723918981481481,-30.537405555555555,5.792504955036939,-5.282671688385362,-2.376235582394726,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.8257668022404543,-1.6110510281242951
2025-11-08 01:40:28.630000+00:00,39.39034,143.460758,13.0,1.4,cat_004620,-1.2660950231481483,-30.386280555555558,4.111494235636072,-3.860062581482644,-1.4157338060384934,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.3595447859708365,-0.7185414581855277
2025-11-08 01:43:12.380000+00:00,39.370239,143.454704,10.43,1.8,cat_004621,-1.2641997685185185,-30.34079444444444,5.702727789389986,-4.3809023612108575,-3.6508630265212045,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.9849626417535733,-2.9266920902917497
2025-11-08 01:47:57.570000+00:00,39.378031,143.452458,12.46,2.1,cat_004622,-1.2608989583333332,-30.261574999999997,5.3545786048114765,-4.573669337003059,-2.7844321581065783,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.1367537081296035,-2.0521516230369623
2025-11-08 01:55:35.030000+00:00,39.370349,143.430811,12.49,1.6,cat_004624,-1.2556042824074074,-30.134502777777776,7.391854172410765,-6.434273391049787,-3.6386315845903714,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-4.035484538171558,-2.817870462552195
2025-11-08 02:09:59.890000+00:00,39.356486,143.445833,12.92,1.7,cat_004627,-1.2455943287037037,-29.894263888888887,7.3001544934519975,-5.143787203100522,-5.180126852663958,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.818949113567233,-4.418371578910399
2025-11-08 02:28:18.120000+00:00,39.381311,143.451969,11.54,1.2,cat_004628,-1.2328833333333333,-29.589199999999998,5.211393169850401,-4.615583402450303,-2.4197127987128013,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.1614626268305264,-1.6858642094727583
2025-11-08 02:31:59.170000+00:00,39.37891,143.597021,10.1,1.4,cat_004629,-1.2303248842592593,-29.527797222222226,8.296470600259788,7.84940249405142,-2.6866918175862744,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,10.277160446143782,-2.53898040611695
2025-11-08 02:36:09.950000+00:00,39.360136,143.451807,13.79,4.7,cat_004630,-1.227422337962963,-29.45813611111111,6.650746102105301,-4.630207074718703,-4.774265370411277,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.286843345465284,-4.037121605011825
2025-11-08 02:36:50.270000+00:00,39.361906,143.434001,10.76,4.7,cat_004631,-1.2269556712962963,-29.446936111111114,7.674943426792548,-6.160496069416116,-4.577450350250353,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-3.806178418817602,-3.7685299179951346
2025-11-08 02:39:22.210000+00:00,39.357349,143.460059,12.74,3.2,cat_004632,-1.2251971064814815,-29.404730555555556,6.4205447470246915,-3.9210531082269178,-5.0841656309694265,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.5930543156575157,-4.380041860761519
2025-11-08 02:53:08.680000+00:00,39.36252,143.475212,14.19,1.8,cat_004633,-1.2156314814814815,-29.175155555555556,5.214367890752493,-2.618579620955606,-4.50917666528994,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-0.2649718860926882,-3.8669662757069942
2025-11-08 02:57:33.340000+00:00,39.352332,143.456771,11.98,1.2,cat_004635,-1.212568287037037,-29.101638888888886,7.035940688545377,-4.203802594219725,-5.642030577945429,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.901736255947247,-4.9239867390651035
2025-11-08 03:01:36.250000+00:00,39.352096,143.457975,13.07,1.2,cat_004636,-1.2097568287037037,-29.03416388888889,6.995853515593389,-4.100323902387813,-5.668272580632868,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.7996067375255373,-4.955067984780822
2025-11-08 03:07:49.060000+00:00,39.381612,143.469108,15.05,2.8,cat_004640,-1.205441898148148,-28.93060555555555,3.9460223828870915,-3.142759436383104,-2.386243125792753,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-0.6886948839088869,-1.7217226734218567
2025-11-08 03:11:07.390000+00:00,39.385478,143.468831,13.64,1.3,cat_004641,-1.2031464120370372,-28.875513888888893,3.722085924924248,-3.1664752820257505,-1.9563635393846504,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-0.6921601790337486,-1.2912033453137628
2025-11-08 03:13:38.720000+00:00,39.386621,143.470801,13.07,1.8,cat_004643,-1.2013949074074075,-28.83347777777778,3.511299889149604,-2.9971664537910963,-1.8292677382300302,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-0.5170594248472726,-1.1722136488158994
2025-11-08 03:14:18.910000+00:00,39.353215,143.463607,12.03,1.7,cat_004644,-1.2009297453703704,-28.822313888888893,6.619005357012082,-3.6162151742373054,-5.54384545771809,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.3101802115856787,-4.853554215789655
2025-11-08 03:22:49.430000+00:00,39.356726,143.422689,12.07,1.2,cat_004645,-1.195020949074074,-28.680502777777775,8.799846698212402,-7.132977591201356,-5.153440070268694,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-4.804681363334089,-4.298130085642813
2025-11-08 03:27:07.140000+00:00,39.380819,143.450277,11.73,1.5,cat_004646,-1.1920381944444445,-28.608916666666666,5.365619894999942,-4.760999959749486,-2.4744207026212752,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.3092919753890193,-1.7336702090081388
2025-11-08 03:31:07.480000+00:00,39.386556,143.444629,10.64,1.3,cat_004647,-1.1892564814814814,-28.542155555555553,5.5582993663939115,-5.246139350626785,-1.83649540846185,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.7638820805552236,-1.0736272211701006
2025-11-08 03:42:07.070000+00:00,39.374699,143.444564,13.28,1.3,cat_004649,-1.181622337962963,-28.35893611111111,6.126900082970895,-5.252171077245593,-3.154933653686285,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.8319349108399843,-2.3903217948988464
2025-11-08 03:45:09.090000+00:00,39.373523,143.426562,12.38,1.4,cat_004650,-1.1795156249999998,-28.308374999999998,7.551557082521129,-6.799279612349169,-3.2856988874203923,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-4.383482374420231,-2.448156334765371
2025-11-08 03:49:09.830000+00:00,39.361198,143.455827,11.61,1.1,cat_004651,-1.1767292824074074,-28.241502777777775,6.327587318188258,-4.284668706549468,-4.656176358314249,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.9361319265454053,-3.9354196910951473
2025-11-08 04:04:36.900000+00:00,39.387891,143.452148,10.29,1.4,cat_004652,-1.1659993055555555,-27.983983333333335,4.8999355576198385,-4.599984353042614,-1.6880501813908608,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.1114587527403215,-0.9557456379346921
2025-11-08 04:17:17.950000+00:00,39.367098,143.413363,12.0,1.5,cat_004653,-1.1571908564814815,-27.772580555555557,8.885297300900069,-7.933946654264102,-4.000126291111696,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-5.550504247447088,-3.1084106486702225
2025-11-08 04:23:55.520000+00:00,39.374231,143.425651,12.14,1.2,cat_004655,-1.152589351851852,-27.662144444444447,7.588488124450311,-6.877534665958771,-3.206972879355707,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-4.457947000745777,-2.365835880518329
2025-11-08 04:54:50.520000+00:00,39.377519,143.59834,9.51,1.6,cat_004657,-1.1311194444444446,-27.146866666666668,8.454584981819492,7.962830326002377,-2.8413639605486494,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,10.383185911371143,-2.6988176533185633
2025-11-08 06:01:34.030000+00:00,39.372978,143.407129,11.57,1.9,cat_004659,-1.0847825231481483,-26.034780555555557,9.10646391230095,-8.46935490943207,-3.34630012244116,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-6.054559475411176,-2.4301194238246753
2025-11-08 06:29:52.060000+00:00,39.386235,143.446891,11.89,1.7,cat_004661,-1.065129398148148,-25.563105555555552,5.387535063120083,-5.05177631501298,-1.872188979914706,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.5714135165082777,-1.1184253518206049
2025-11-08 06:40:37.940000+00:00,39.405416,143.495524,9.45,1.5,cat_004662,-1.0576539351851852,-25.383694444444444,0.9106864207911884,-0.8725915855571966,0.2606409080549335,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,1.7034856048986338,0.8154272371135715
2025-11-08 07:00:22.310000+00:00,39.355762,143.476074,12.81,1.3,cat_004663,-1.043945949074074,-25.054702777777774,5.843742674158128,-2.5446180041275217,-5.260631979554415,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-0.2264454393291424,-4.621069135401825
2025-11-08 07:14:35.570000+00:00,39.369218,143.463135,14.19,3.1,cat_004664,-1.0340702546296296,-24.81768611111111,5.247824070506928,-3.6563648461689904,-3.7643930466254645,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.2665685832295739,-3.07418328611487
2025-11-08 07:51:37.760000+00:00,39.379903,143.482324,13.59,2.0,cat_004665,-1.008350462962963,-24.20041111111111,3.2658218739702445,-2.007087070650676,-2.5762752554281017,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,0.43677962823378413,-1.9649736859567577
2025-11-08 07:52:53.080000+00:00,39.383785,143.478841,13.72,1.8,cat_004666,-1.0074787037037038,-24.17948888888889,3.1493731798860014,-2.3063329052520825,-2.1446165501934376,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,0.15817313835169022,-1.519714512972373
2025-11-08 08:13:17.480000+00:00,39.379879,143.449642,14.29,4.6,cat_004668,-0.9933074074074073,-23.839377777777777,5.462687800968367,-4.815600471339634,-2.578943933667154,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.368749470581964,-1.835508944072735
2025-11-08 08:59:00.220000+00:00,39.361825,143.494124,13.11,1.7,cat_004669,-0.9615627314814815,-23.077505555555557,4.6927616256672025,-0.9931881567433583,-4.586457139307945,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,1.3549840211937783,-4.020630006125604
2025-11-08 09:48:04.580000+00:00,39.39056,143.449056,12.79,1.9,cat_004673,-0.9274844907407408,-22.25962777777778,5.06058865369488,-4.865585658855146,-1.3912709221768265,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.362803561603007,-0.6467994138005669
2025-11-08 09:52:54.130000+00:00,39.390198,143.448893,12.92,1.8,cat_004674,-0.9241332175925926,-22.17919722222222,5.085253115776293,-4.879604579234307,-1.43152348562245,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.378700697389159,-0.6863478659363694
2025-11-08 09:57:59.290000+00:00,39.381974,143.40109,10.59,1.6,cat_004675,-0.9206012731481481,-22.094430555555554,9.2888906103957,-8.987759946003589,-2.345990562347129,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-6.525329513637295,-1.4065284073211068
2025-11-08 10:04:39.950000+00:00,39.382218,143.474609,13.22,1.3,cat_004676,-0.9159640046296296,-21.983136111111108,3.536404228794483,-2.670027736690967,-2.3188590002456198,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-0.21331645678036537,-1.6766534900436132
2025-11-08 10:32:28.440000+00:00,39.38619,143.38571,9.28,1.2,cat_004677,-0.8966527777777779,-21.51966666666667,10.478617255266672,-10.309102042389995,-1.8771927516137192,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-7.82315324147035,-0.8760852958522426
2025-11-08 10:37:14.890000+00:00,39.394194,143.447477,12.76,1.9,cat_004678,-0.8933373842592593,-21.440097222222224,5.097636528544515,-5.00113566546905,-0.9871885587507069,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.4791928509193175,-0.2367873480543108
2025-11-08 10:41:18.200000+00:00,39.393685,143.43833,10.44,1.5,cat_004679,-0.8905212962962962,-21.37251111111111,5.880496671190333,-5.787119494648175,-1.0437867764128965,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-3.2669691067199125,-0.25634517948859115
2025-11-08 10:45:56.700000+00:00,39.38304,143.448828,13.91,1.8,cat_004681,-0.8872979166666666,-21.29515,5.369272884696833,-4.885440529719338,-2.2274567705438555,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.421975987189586,-1.4811252571954139
2025-11-08 10:54:17.830000+00:00,39.386947,143.457975,14.6,4.6,cat_004682,-0.881497800925926,-21.155947222222224,4.474279341733311,-4.099300198433451,-1.793018192143775,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.6162673711039854,-1.0841528087282772
2025-11-08 11:00:56.650000+00:00,39.39209,143.458105,13.1,1.9,cat_004683,-0.8768818287037037,-21.045163888888887,4.266469009491361,-4.087978582962678,-1.2211426844103763,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-1.578053603993224,-0.5134431773697333
2025-11-08 11:02:00.990000+00:00,39.389197,143.477539,10.96,1.6,cat_004684,-0.8761371527777778,-21.027291666666667,2.86838644272484,-2.418122768125861,-1.5428296071931134,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,0.07481897343905874,-0.9133346143949786
2025-11-08 11:14:37.870000+00:00,39.394897,143.450895,12.73,1.6,cat_004685,-0.8673769675925925,-20.81704722222222,4.794381712300707,-4.707417775992289,-0.9090185253194207,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.182122574646896,-0.1725222433647584
2025-11-08 11:18:42.360000+00:00,39.395748,143.45153,12.43,1.4,cat_004686,-0.8645472222222222,-20.749133333333333,4.723561207663506,-4.652826826038795,-0.8143916427452047,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.123140218143158,-0.08056844875134861
2025-11-08 11:23:51.330000+00:00,39.394442,143.447347,11.8,1.4,cat_004687,-0.8609711805555555,-20.663308333333333,5.103329973735543,-5.012297101307921,-0.9596122169429523,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-2.489044559947013,-0.20871643594378309
2025-11-08 11:35:41.250000+00:00,39.377718,143.397738,10.03,1.5,cat_004689,-0.8527545138888889,-20.466108333333334,9.6950474470063,-9.276091143901187,-2.8192361701461532,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-6.835605949339739,-1.8656850455502831
2025-11-08 12:05:46.220000+00:00,39.423779,143.464453,10.17,1.0,cat_004690,-0.8318636574074074,-19.964727777777778,4.22436621289378,-3.5417090257821773,2.302513346029054,True,True,True,True,False,foreshock_final2d,foreshock_final2d,80.0,-0.8666135720260195,2.9806111053896007
