mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_pre,n_post,duration_pre_days,duration_post_days,pre_rate,post_rate,rate_ratio,moving_rate_max,moving_rate_median,post_omori_c,post_omori_k,post_omori_p,post_omori_r2,post_omori_fit_ok,radial_q25_km,radial_q50_km,radial_q75_km,depth_q25_km,depth_q50_km,depth_q75_km,mag_q25,mag_q50,mag_q75,mecha_events,mecha_available
M2,100.0,7.0,mainshock_window,,3029,31,2997,7.0,7.0,4.428571428571429,428.14285714285717,96.6774193548387,428.2857142857143,214.0,,,,,False,34.1984661378163,57.1099375149064,64.19394050655829,16.89,20.11,38.76,1.3,1.6,2.1,191,True
M2,100.0,7.0,mainshock_window,1.2,2609,22,2586,7.0,7.0,3.142857142857143,369.42857142857144,117.54545454545455,369.57142857142856,178.85714285714286,,,,,False,36.93665664201038,57.86591199166373,64.61773785126765,16.55,19.41,36.94,1.4,1.7,2.2,191,True
M2,100.0,7.0,mainshock_window,1.5,1915,18,1896,7.0,7.0,2.5714285714285716,270.85714285714283,105.33333333333331,271.0,128.85714285714286,,,,,False,44.76678024988981,58.54137927348367,64.90792932934906,16.295,18.99,34.575,1.7,2.0,2.5,191,True
M2,100.0,7.0,mainshock_window,2.0,983,6,976,7.0,7.0,0.8571428571428571,139.42857142857142,162.66666666666666,139.57142857142858,70.57142857142857,,,,,False,46.37704867704698,59.514608859786826,66.23220040565151,16.33,18.9,34.31,2.2,2.4,3.0,191,True
M2,100.0,7.0,mainshock_window,2.5,490,3,486,7.0,7.0,0.42857142857142855,69.42857142857143,162.0,69.57142857142857,37.142857142857146,,,,,False,50.72026377569119,60.18217676656491,68.81892598353873,16.517500000000002,19.16,30.16,2.7,3.0,3.4,191,True
M2,100.0,7.0,stratified,,378,8,369,7.0,7.0,1.1428571428571428,52.714285714285715,46.125,52.857142857142854,41.42857142857143,,,,,False,13.713295275098856,17.188183905581823,33.31024430155182,47.644999999999996,50.175,52.935,1.2,1.5,2.0,191,True
M2,100.0,7.0,stratified,1.2,289,5,283,7.0,7.0,0.7142857142857143,40.42857142857143,56.6,40.57142857142857,32.42857142857143,,,,,False,12.542972356799151,18.3301421654732,34.15062145399236,47.69,50.52,53.12,1.4,1.7,2.3,191,True
M2,100.0,7.0,stratified,1.5,200,5,194,7.0,7.0,0.7142857142857143,27.714285714285715,38.8,27.857142857142858,21.857142857142858,,,,,False,12.050255349328168,20.078806521639784,34.916682769172226,47.57,50.120000000000005,53.394999999999996,1.7,2.0,2.5,191,True
M2,100.0,7.0,stratified,2.0,107,3,103,7.0,7.0,0.42857142857142855,14.714285714285714,34.333333333333336,14.857142857142858,11.428571428571429,,,,,False,14.286206631072446,21.951874167147192,35.03301513351916,47.64,50.65,53.495000000000005,2.2,2.4,2.9,191,True
M2,100.0,7.0,stratified,2.5,52,2,49,7.0,7.0,0.2857142857142857,7.0,24.5,7.142857142857143,5.285714285714286,,,,,False,15.741024028897758,25.283276711442742,35.08143335488393,47.825,50.25,54.22,2.7,2.9,3.3249999999999997,191,True
M2,100.0,30.0,all,,6184,158,6025,30.0,30.0,5.266666666666667,200.83333333333334,38.13291139240506,403.42857142857144,67.78571428571428,0.01,493.8564617859729,0.43286921279220353,0.8620157039796831,True,43.60578221818947,58.420973423620005,64.2475961149602,15.03,18.54,34.7025,1.2,1.6,2.0,191,True
M2,100.0,30.0,all,1.2,5121,93,5027,30.0,30.0,3.1,167.56666666666666,54.05376344086021,356.57142857142856,49.35714285714286,0.01,425.45728582503233,0.47482114510332113,0.8638503269309219,True,52.263828241643424,59.137628204674236,64.4311271263358,14.57,17.82,26.51,1.4,1.7,2.1,191,True
M2,100.0,30.0,all,1.5,3582,56,3525,30.0,30.0,1.8666666666666667,117.5,62.94642857142857,272.85714285714283,31.57142857142857,0.01,311.5473721295576,0.5464917149566695,0.8685718121291741,True,53.371829427729615,59.50642991736781,64.56521658864403,14.2125,17.48,24.62,1.6,1.9,2.3,191,True
M2,100.0,30.0,all,2.0,1586,25,1560,30.0,30.0,0.8333333333333334,52.0,62.4,145.57142857142858,9.142857142857142,0.01,149.47427529524086,0.6999918146426893,0.8905443905260667,True,52.794387202641325,60.29210665891729,65.9304538843488,14.8925,18.085,27.095,2.1,2.4,2.9,191,True
M2,100.0,30.0,all,2.5,687,11,675,30.0,30.0,0.36666666666666664,22.5,61.36363636363637,70.85714285714286,3.357142857142857,0.01,65.16924565474538,0.7888737810488883,0.8972762319259031,True,47.42715813054656,60.723117976994175,69.40816075467224,16.009999999999998,18.99,36.125,2.7,3.0,3.4,191,True
M2,100.0,30.0,mainshock_window,,5199,143,5055,30.0,30.0,4.766666666666667,168.5,35.349650349650354,351.0,54.07142857142857,0.01,438.7825668936383,0.464589596191335,0.8877897600234602,True,35.561098208332965,56.982169556431224,64.002043873675,16.765,19.76,38.045,1.2,1.5,2.0,191,True
M2,100.0,30.0,mainshock_window,1.2,4184,88,4095,30.0,30.0,2.933333333333333,136.5,46.534090909090914,305.7142857142857,36.285714285714285,0.01,369.5391550044968,0.5151728597520151,0.8873755898269027,True,43.06330183304445,57.60731842911925,64.1960827110259,16.35,19.02,35.6275,1.4,1.7,2.1,191,True
M2,100.0,30.0,mainshock_window,1.5,2855,54,2800,30.0,30.0,1.8,93.33333333333333,51.85185185185185,229.0,22.714285714285715,0.01,263.96924889390095,0.5935175942177283,0.8909780735384398,True,46.55065086347581,57.790389602266636,64.48040033419569,16.145,18.81,34.0,1.6,1.9,2.4,191,True
M2,100.0,30.0,mainshock_window,2.0,1329,24,1304,30.0,30.0,0.8,43.46666666666667,54.333333333333336,123.85714285714286,7.571428571428571,0.01,130.45375728010694,0.7322184218758081,0.906921175696132,True,44.81226999790204,59.000084784145876,66.10873529808308,16.47,19.16,37.81,2.1,2.4,2.9,191,True
M2,100.0,30.0,mainshock_window,2.5,627,10,616,30.0,30.0,0.3333333333333333,20.533333333333335,61.60000000000001,64.14285714285714,3.357142857142857,0.01,60.472469179673176,0.8022251761119126,0.9021842695007838,True,43.46557308217933,59.723348784174746,68.79411975242954,16.66,19.78,38.265,2.7,3.0,3.4,191,True
M2,100.0,30.0,stratified,,595,17,577,30.0,30.0,0.5666666666666667,19.233333333333334,33.94117647058824,47.42857142857143,6.142857142857142,0.01,64.3487654908364,0.623871979599961,0.9387767920799985,True,14.140246539932306,17.14045882625921,32.42597884997781,47.635000000000005,50.52,53.15,1.1,1.4,2.0,191,True
M2,100.0,30.0,stratified,1.2,416,11,404,30.0,30.0,0.36666666666666664,13.466666666666667,36.727272727272734,36.714285714285715,2.928571428571429,0.01,48.03874574059784,0.7116235849750038,0.9483059103451716,True,14.419506411678302,18.483092508914314,34.270500106337344,47.697500000000005,50.78,53.442499999999995,1.4,1.7,2.3,191,True
M2,100.0,30.0,stratified,1.5,280,8,271,30.0,30.0,0.26666666666666666,9.033333333333333,33.875,24.571428571428573,1.8571428571428572,0.01,33.154218427091465,0.7581848734015527,0.9729388407790682,True,14.586781195156316,20.19037667011324,34.99391782137023,47.715,50.735,53.775,1.7,2.0,2.425,191,True
M2,100.0,30.0,stratified,2.0,154,6,147,30.0,30.0,0.2,4.9,24.5,13.0,1.0714285714285714,0.01,15.999009203654387,0.7480494421955254,0.897381963756238,True,15.118850921019906,22.33308172956376,36.010813980069614,47.77,51.285,54.445,2.2,2.4,2.9,191,True
M2,100.0,30.0,stratified,2.5,70,3,66,30.0,30.0,0.1,2.2,22.0,6.285714285714286,0.2857142857142857,0.01,8.288620105547588,0.8054173099300913,0.9077428480741352,True,16.058431919258826,24.85516313144447,35.316171597067765,47.754999999999995,51.275000000000006,54.8775,2.7,2.9,3.475,191,True
M2,100.0,60.0,all,,7519,273,7245,60.0,60.0,4.55,120.75,26.53846153846154,478.7142857142857,29.571428571428573,0.01,461.52912937548496,0.4816390567629427,0.885903916640911,True,41.21352026999651,58.12702988136616,64.19951849321679,15.09,18.75,36.67,1.2,1.5,1.9,191,True
M2,100.0,60.0,all,1.2,6088,172,5915,60.0,60.0,2.8666666666666667,98.58333333333333,34.38953488372093,419.7142857142857,22.571428571428573,0.01,398.308203515567,0.5230740691681138,0.8905785442899816,True,51.29856442969012,58.97667535122679,64.31007649529076,14.5675,17.884999999999998,29.495,1.4,1.7,2.0,191,True
M2,100.0,60.0,all,1.5,4182,102,4079,60.0,60.0,1.7,67.98333333333333,39.990196078431374,313.85714285714283,13.571428571428571,0.01,297.4945987866148,0.586626780621364,0.9027322875772912,True,53.28008834184995,59.38596915857723,64.46992801054373,14.18,17.58,25.59,1.6,1.9,2.3,191,True
M2,100.0,60.0,all,2.0,1776,41,1734,60.0,60.0,0.6833333333333333,28.9,42.292682926829265,160.28571428571428,4.571428571428571,0.01,148.22663984195503,0.7281774924801293,0.9195203160887138,True,52.03924964281657,60.09345396989458,66.07248185038625,15.0075,18.235,30.8475,2.1,2.3,2.8,191,True
M2,100.0,60.0,all,2.5,753,14,738,60.0,60.0,0.23333333333333334,12.3,52.714285714285715,75.0,1.5714285714285714,0.01,66.847077949406,0.8177011350270359,0.9308128396476335,True,45.49215456784099,60.45634700820201,69.25777575946663,16.07,19.2,36.85,2.7,3.0,3.4,191,True
M2,100.0,60.0,mainshock_window,,6337,253,6083,60.0,60.0,4.216666666666667,101.38333333333334,24.043478260869566,414.57142857142856,25.428571428571427,0.01,412.19410832241397,0.5106979842544564,0.906252091124812,True,35.05891545970958,56.773972099176035,64.00353747795471,16.87,20.09,39.21,1.2,1.5,1.9,191,True
M2,100.0,60.0,mainshock_window,1.2,4973,165,4807,60.0,60.0,2.75,80.11666666666666,29.13333333333333,357.57142857142856,18.714285714285715,0.01,347.83010881752193,0.5605668981306166,0.9088534845148536,True,41.55318408349626,57.409698137806096,64.181672783827,16.42,19.17,36.92,1.4,1.6,2.1,191,True
M2,100.0,60.0,mainshock_window,1.5,3326,100,3225,60.0,60.0,1.6666666666666667,53.75,32.25,261.85714285714283,10.857142857142858,0.01,254.04289662981088,0.630205254434327,0.9202607163691672,True,46.062248560769945,57.64478241930598,64.49527388676857,16.2325,18.965,36.010000000000005,1.6,1.9,2.3,191,True
M2,100.0,60.0,mainshock_window,2.0,1492,40,1451,60.0,60.0,0.6666666666666666,24.183333333333334,36.275000000000006,136.85714285714286,3.4285714285714284,0.01,129.9322813466759,0.7563899578955533,0.9319934477918236,True,43.62029781970561,58.757693404723085,66.63106428569077,16.55,19.35,38.65,2.1,2.4,2.9,191,True
M2,100.0,60.0,mainshock_window,2.5,687,13,673,60.0,60.0,0.21666666666666667,11.216666666666667,51.76923076923077,68.28571428571429,1.4285714285714286,0.01,62.140016119746136,0.8281846964772154,0.9347260521495913,True,42.82986536891803,59.585334721212384,68.92674240663581,16.695,20.0,38.97,2.7,3.0,3.4,191,True
M2,100.0,60.0,stratified,,745,26,718,60.0,60.0,0.43333333333333335,11.966666666666667,27.615384615384613,52.142857142857146,2.7142857142857144,0.01,63.518672509550846,0.6472339469526944,0.963454140745838,True,14.63662932260968,18.5414870616341,33.76170369772559,47.43,50.49,53.17,1.0,1.4,1.9,191,True
M2,100.0,60.0,stratified,1.2,503,14,488,60.0,60.0,0.23333333333333334,8.133333333333333,34.857142857142854,40.142857142857146,1.7142857142857142,0.01,47.72863436935272,0.7307934273736517,0.9673956077532554,True,14.920021147872644,19.921350042464788,35.03301513351916,47.504999999999995,50.92,53.595,1.4,1.7,2.3,191,True
M2,100.0,60.0,stratified,1.5,340,10,329,60.0,60.0,0.16666666666666666,5.483333333333333,32.900000000000006,27.428571428571427,1.1428571428571428,0.01,33.06368530805779,0.7606177617854285,0.9792837337258832,True,14.968560196667973,21.448393697343203,35.580120385407426,47.57,50.855000000000004,53.847500000000004,1.7,2.0,2.5,191,True
M2,100.0,60.0,stratified,2.0,186,6,179,60.0,60.0,0.1,2.9833333333333334,29.833333333333332,14.571428571428571,0.5714285714285714,0.01,16.473003823722138,0.7569777285582179,0.937114754162874,True,15.317341447336327,22.004103697068373,36.77714346191769,47.365,51.175,54.3025,2.2,2.4,2.9,191,True
M2,100.0,60.0,stratified,2.5,86,3,82,60.0,60.0,0.05,1.3666666666666667,27.333333333333332,7.142857142857143,0.2857142857142857,0.01,8.164488244422031,0.7486095728310527,0.9266316951963633,True,16.058431919258826,22.55867743627994,35.41113941711045,47.53,50.955,54.8775,2.7,3.0,3.5,191,True
M2,100.0,90.0,all,,8348,387,7960,90.0,90.0,4.3,88.44444444444444,20.568475452196385,408.57142857142856,18.785714285714285,0.01,443.61407672109533,0.5143500676195878,0.8933206596362839,True,44.02293784367087,58.344642330459564,64.45263803823161,15.08,18.8,36.94,1.2,1.5,1.9,191,True
M2,100.0,90.0,all,1.2,6706,246,6459,90.0,90.0,2.7333333333333334,71.76666666666667,26.256097560975608,354.0,14.357142857142858,0.01,382.63860090388977,0.5552531256293748,0.898653694931619,True,51.78718246030368,59.11934394545866,64.5404637874472,14.522499999999999,17.91,29.855,1.4,1.6,2.0,191,True
M2,100.0,90.0,all,1.5,4604,151,4452,90.0,90.0,1.6777777777777778,49.46666666666667,29.483443708609272,256.42857142857144,10.142857142857142,0.01,285.26688421324343,0.6142064638363094,0.9107471399739677,True,53.31733632404005,59.497172261920085,64.67414380445729,14.1575,17.63,25.8475,1.6,1.9,2.2,191,True
M2,100.0,90.0,all,2.0,1936,64,1871,90.0,90.0,0.7111111111111111,20.788888888888888,29.234374999999996,139.28571428571428,3.857142857142857,0.01,141.53898513317554,0.7477259284364925,0.9305128698362265,True,52.75718151182386,60.27213650253974,67.11037550469106,15.0,18.33,33.525000000000006,2.1,2.3,2.8,191,True
M2,100.0,90.0,all,2.5,815,26,788,90.0,90.0,0.28888888888888886,8.755555555555556,30.307692307692314,68.42857142857143,1.2857142857142858,0.01,63.515211628397125,0.8254601065432782,0.9375183028534334,True,47.78334667242776,60.731807877313315,70.01423314870308,16.1,19.37,38.13,2.7,3.0,3.4,191,True
M2,100.0,90.0,mainshock_window,,7008,353,6654,90.0,90.0,3.922222222222222,73.93333333333334,18.849858356940512,343.57142857142856,16.142857142857142,0.01,395.9043355046298,0.5418670393614716,0.9093651394079905,True,35.55073323932056,56.91303795167819,64.19953628864641,16.88,20.21,39.34,1.2,1.5,1.9,191,True
M2,100.0,90.0,mainshock_window,1.2,5447,229,5217,90.0,90.0,2.5444444444444443,57.96666666666667,22.78165938864629,291.0,11.928571428571429,0.01,333.9595528974987,0.5913597677623673,0.9136787244254356,True,43.56974601032193,57.543924158445726,64.40973888263304,16.47,19.27,37.010000000000005,1.4,1.6,2.1,191,True
M2,100.0,90.0,mainshock_window,1.5,3642,144,3497,90.0,90.0,1.6,38.855555555555554,24.28472222222222,211.28571428571428,8.5,0.01,243.5652538115778,0.6556206792952328,0.9253882916766811,True,47.12468857370772,57.74436463799682,64.66571683345094,16.2725,19.064999999999998,36.1475,1.6,1.9,2.3,191,True
M2,100.0,90.0,mainshock_window,2.0,1615,62,1552,90.0,90.0,0.6888888888888889,17.244444444444444,25.032258064516128,119.0,3.071428571428571,0.01,124.08147215317695,0.7769292810132524,0.940531219894077,True,44.594077951584005,58.874412280631724,67.08899811908199,16.61,19.54,39.035,2.1,2.4,2.9,191,True
M2,100.0,90.0,mainshock_window,2.5,736,25,710,90.0,90.0,0.2777777777777778,7.888888888888889,28.4,62.0,1.0,0.01,59.14190679237549,0.8395653651020694,0.9421584714747943,True,44.13286063498741,59.779504831560544,69.5817849837365,16.77,20.3,39.535,2.7,3.0,3.4,191,True
M2,100.0,90.0,stratified,,824,37,786,90.0,90.0,0.4111111111111111,8.733333333333333,21.243243243243242,45.285714285714285,1.7142857142857144,0.01,62.00973459507676,0.6639720633492463,0.9620053396545797,True,14.686515014478687,19.252358406782058,34.32790162135157,47.557500000000005,50.79,53.41,1.0,1.4,2.0,191,True
M2,100.0,90.0,stratified,1.2,548,21,526,90.0,90.0,0.23333333333333334,5.844444444444444,25.047619047619047,35.857142857142854,1.0714285714285714,0.01,46.85893273089662,0.7442539356638923,0.9686437970956586,True,15.119579569499123,20.799460792244318,35.4941855539755,47.7275,51.114999999999995,53.980000000000004,1.4,1.7,2.3,191,True
M2,100.0,90.0,stratified,1.5,371,16,354,90.0,90.0,0.17777777777777778,3.933333333333333,22.124999999999996,24.0,0.7857142857142857,0.01,32.28175225684454,0.7697210449193793,0.9749368985481973,True,15.30413113065425,22.222309035488937,40.79371799251939,47.730000000000004,51.11,54.28,1.7,2.0,2.5,191,True
M2,100.0,90.0,stratified,2.0,210,12,197,90.0,90.0,0.13333333333333333,2.188888888888889,16.416666666666668,12.714285714285714,0.5,0.01,16.235385803850885,0.7473963543095441,0.9379810859973465,True,15.681695683470402,22.578595973891623,41.783788080649984,47.692499999999995,51.59,54.6375,2.2,2.4,2.975,191,True
M2,100.0,90.0,stratified,2.5,98,5,92,90.0,90.0,0.05555555555555555,1.0222222222222221,18.4,6.142857142857143,0.14285714285714285,0.01,7.716494760859067,0.7347634837483731,0.9223137410904223,True,16.323086417726792,22.67526401933563,40.58463680154272,47.692499999999995,51.875,55.095,2.7,3.0,3.6750000000000003,191,True
M3,30.0,7.0,all,,1626,40,1585,7.0,7.0,5.714285714285714,226.42857142857142,39.625,226.57142857142858,169.71428571428572,,,,,False,11.540023793719953,18.100592329653995,24.791737873153476,11.9225,13.29,15.16,1.325,1.7,2.1,26,True
M3,30.0,7.0,all,1.2,1446,27,1418,7.0,7.0,3.857142857142857,202.57142857142858,52.51851851851852,202.71428571428572,158.42857142857142,,,,,False,11.522533542582556,17.978915884896637,24.80746496095342,11.885000000000002,13.33,15.21,1.5,1.8,2.3,26,True
M3,30.0,7.0,all,1.5,1094,16,1077,7.0,7.0,2.2857142857142856,153.85714285714286,67.3125,154.0,125.28571428571429,,,,,False,11.644554985868025,18.170845235029127,25.05067268979999,11.96,13.385000000000002,15.4475,1.7,2.0,2.4,26,True
M3,30.0,7.0,all,2.0,559,7,551,7.0,7.0,1.0,78.71428571428571,78.71428571428571,78.85714285714286,68.85714285714286,,,,,False,12.060266365345537,19.09472235699785,25.446071417414952,12.1,13.46,15.725000000000001,2.1,2.4,3.0,26,True
M3,30.0,7.0,all,2.5,273,3,269,7.0,7.0,0.42857142857142855,38.42857142857143,89.66666666666667,38.57142857142857,34.714285714285715,,,,,False,12.800389271195138,19.170960496074755,25.874018002033477,12.46,13.73,15.9,2.7,3.0,3.4,26,True
M3,30.0,7.0,mainshock_window,,1626,40,1585,7.0,7.0,5.714285714285714,226.42857142857142,39.625,226.57142857142858,169.71428571428572,,,,,False,11.540023793719953,18.100592329653995,24.791737873153476,11.9225,13.29,15.16,1.325,1.7,2.1,26,True
M3,30.0,7.0,mainshock_window,1.2,1446,27,1418,7.0,7.0,3.857142857142857,202.57142857142858,52.51851851851852,202.71428571428572,158.42857142857142,,,,,False,11.522533542582556,17.978915884896637,24.80746496095342,11.885000000000002,13.33,15.21,1.5,1.8,2.3,26,True
M3,30.0,7.0,mainshock_window,1.5,1094,16,1077,7.0,7.0,2.2857142857142856,153.85714285714286,67.3125,154.0,125.28571428571429,,,,,False,11.644554985868025,18.170845235029127,25.05067268979999,11.96,13.385000000000002,15.4475,1.7,2.0,2.4,26,True
M3,30.0,7.0,mainshock_window,2.0,559,7,551,7.0,7.0,1.0,78.71428571428571,78.71428571428571,78.85714285714286,68.85714285714286,,,,,False,12.060266365345537,19.09472235699785,25.446071417414952,12.1,13.46,15.725000000000001,2.1,2.4,3.0,26,True
M3,30.0,7.0,mainshock_window,2.5,273,3,269,7.0,7.0,0.42857142857142855,38.42857142857143,89.66666666666667,38.57142857142857,34.714285714285715,,,,,False,12.800389271195138,19.170960496074755,25.874018002033477,12.46,13.73,15.9,2.7,3.0,3.4,26,True
M3,30.0,7.0,stratified,,1616,35,1580,7.0,7.0,5.0,225.71428571428572,45.142857142857146,225.85714285714286,168.85714285714286,,,,,False,11.5305323345149,18.03231440521872,24.796950619617355,11.895,13.28,15.1,1.3,1.7,2.1,26,True
M3,30.0,7.0,stratified,1.2,1437,23,1413,7.0,7.0,3.2857142857142856,201.85714285714286,61.434782608695656,202.0,157.57142857142858,,,,,False,11.500407255935194,17.928233057179792,24.80966604587381,11.87,13.32,15.19,1.5,1.8,2.3,26,True
M3,30.0,7.0,stratified,1.5,1086,12,1073,7.0,7.0,1.7142857142857142,153.28571428571428,89.41666666666667,153.42857142857142,124.57142857142857,,,,,False,11.630932554849009,18.077619473684496,25.082216080735922,11.9275,13.364999999999998,15.315,1.7,2.0,2.4,26,True
M3,30.0,7.0,stratified,2.0,554,3,550,7.0,7.0,0.42857142857142855,78.57142857142857,183.33333333333334,78.71428571428571,68.42857142857143,,,,,False,11.993021410016862,19.050410653139682,25.491163941443716,12.0675,13.455,15.645,2.1,2.4,2.9,26,True
M3,30.0,7.0,stratified,2.5,269,0,268,7.0,7.0,0.0,38.285714285714285,inf,38.42857142857143,34.285714285714285,,,,,False,12.539302112571217,19.170960496074755,25.99974146147086,12.38,13.7,15.77,2.7,3.0,3.4,26,True
