interval_label,geometry_type,component_index,ring_type,point_order,x_m,y_m,longitude,latitude
morphology_1h_25,alpha_shape,0,exterior,4,452015.321695382,3944436.40034431,-117.53002437873248,35.642584795185044
morphology_1h_25,alpha_shape,0,exterior,5,451943.3237352873,3944330.645236297,-117.53081330987361,35.641627795185045
morphology_1h_25,alpha_shape,0,exterior,6,451274.0832773276,3944282.930734087,-117.53820227656058,35.641164795185055
morphology_1h_25,alpha_shape,0,exterior,7,451013.1890594721,3944273.0495106783,-117.54108326922176,35.64106279518505
morphology_1h_25,alpha_shape,0,exterior,8,450894.4572586768,3944399.146264388,-117.54240235059852,35.642193795185065
morphology_1h_25,alpha_shape,1,exterior,0,453560.5120032912,3947594.984995512,-117.51313943462759,35.671136795185056
morphology_1h_25,alpha_shape,1,exterior,1,453115.4290416928,3947129.267609396,-117.51803013058273,35.66691679518505
morphology_1h_25,alpha_shape,1,exterior,2,453416.952330971,3946752.2429085937,-117.51467688674416,35.66353179518505
morphology_1h_25,alpha_shape,1,exterior,3,453607.7177144712,3946763.002613855,-117.51256989437925,35.663637795185046
morphology_1h_25,alpha_shape,1,exterior,4,453488.4982237321,3946637.628241548,-117.51387981255617,35.66250179518505
morphology_1h_25,alpha_shape,1,exterior,5,453243.49231927394,3946692.705531924,-117.51658984748889,35.66298679518505
morphology_1h_25,alpha_shape,1,exterior,6,452988.2836419886,3946907.890969818,-117.51942198636368,35.66491479518505
morphology_1h_25,alpha_shape,1,exterior,7,452880.15605362906,3947501.5153100784,-117.5206513715799,35.67026179518505
morphology_1h_25,alpha_shape,1,exterior,8,452771.55394442985,3947571.190341429,-117.52185541646959,35.67088479518505
morphology_1h_25,alpha_shape,1,exterior,9,453128.2284320224,3947900.4896008833,-117.51793363164214,35.673870795185046
morphology_1h_25,alpha_shape,1,exterior,10,453560.5120032912,3947594.984995512,-117.51313943462759,35.671136795185056
morphology_1h_25,alpha_shape,2,exterior,0,456932.3628623409,3949306.918621612,-117.47597455826974,35.68672479518505
morphology_1h_25,alpha_shape,2,exterior,1,457078.54504906136,3948918.5718475953,-117.47433830626164,35.68322979518505
morphology_1h_25,alpha_shape,2,exterior,2,456737.9303892932,3948991.540077279,-117.47810635262208,35.68387279518505
morphology_1h_25,alpha_shape,2,exterior,3,456932.3628623409,3949306.918621612,-117.47597455826974,35.68672479518505
morphology_1h_25,alpha_shape,3,exterior,0,456320.39135757455,3949750.894762507,-117.4827618450133,35.69070079518506
morphology_1h_25,alpha_shape,3,exterior,1,455897.6829305764,3950050.340376381,-117.48745003839504,35.69338179518504
morphology_1h_25,alpha_shape,3,exterior,2,456194.5374564105,3950067.837899848,-117.48417005073026,35.69355279518505
morphology_1h_25,alpha_shape,3,exterior,3,456286.80825106695,3950120.177983931,-117.48315308506731,35.69402879518505
morphology_1h_25,alpha_shape,3,exterior,4,456320.39135757455,3949750.894762507,-117.4827618450133,35.69070079518506
morphology_1h_25,alpha_shape,4,exterior,0,455222.8837722394,3950575.007367062,-117.49493737746998,35.69808179518505
morphology_1h_25,alpha_shape,4,exterior,1,455092.4274284443,3950105.394084468,-117.49635307157764,35.69384179518505
morphology_1h_25,alpha_shape,4,exterior,2,454756.20563527895,3950302.085326976,-117.50008019839974,35.69559979518505
morphology_1h_25,alpha_shape,4,exterior,3,455222.8837722394,3950575.007367062,-117.49493737746998,35.69808179518505
morphology_1h_25,alpha_shape,5,exterior,0,449418.9501041616,3954386.795921475,-117.55932783891288,35.73216779518504
morphology_1h_25,alpha_shape,5,exterior,1,449533.0568227529,3954912.77044444,-117.5580991821077,35.736915795185055
morphology_1h_25,alpha_shape,5,exterior,2,449370.54238786426,3955583.069267042,-117.55993861844556,35.74295079518504
morphology_1h_25,alpha_shape,5,exterior,3,449700.0172193717,3955416.929184455,-117.55628451135541,35.74146979518504
morphology_1h_25,alpha_shape,5,exterior,4,449999.87040184665,3955077.164763728,-117.55294729098118,35.738421795185054
morphology_1h_25,alpha_shape,5,exterior,5,449790.1035819278,3954807.6062460975,-117.55525011451769,35.73598079518504
morphology_1h_25,alpha_shape,5,exterior,6,449418.9501041616,3954386.795921475,-117.55932783891288,35.73216779518504
morphology_1h_25,alpha_shape,6,exterior,0,450565.6174071328,3955590.30245432,-117.54672262755687,35.74307679518505
morphology_1h_25,alpha_shape,6,exterior,1,451051.1712831857,3955570.417370052,-117.54135161634849,35.742921795185055
morphology_1h_25,alpha_shape,6,exterior,2,450797.2526675072,3955024.9014554494,-117.54412625982198,35.737990795185056
morphology_1h_25,alpha_shape,6,exterior,3,450731.7460090526,3955281.589216489,-117.54486642690358,35.740301795185054
morphology_1h_25,alpha_shape,6,exterior,4,450565.6174071328,3955590.30245432,-117.54672262755687,35.74307679518505
morphology_1h_25,alpha_shape,7,exterior,0,449111.69319378,3956782.769090525,-117.56287739984037,35.75375379518505
morphology_1h_25,alpha_shape,7,exterior,1,449688.0889703151,3956432.868833617,-117.5564801737623,35.75062879518505
morphology_1h_25,alpha_shape,7,exterior,2,449317.5980007364,3956102.344032514,-117.56055695683244,35.74762979518504
morphology_1h_25,alpha_shape,7,exterior,3,448658.5692678941,3956154.938249544,-117.56784898865742,35.748069795185046
morphology_1h_25,alpha_shape,7,exterior,4,448531.6361477167,3956472.005069201,-117.56927319495789,35.75092179518504
morphology_1h_25,alpha_shape,7,exterior,5,449111.69319378,3956782.769090525,-117.56287739984037,35.75375379518505
morphology_1h_25,alpha_shape,8,exterior,0,447832.880789718,3956140.791132022,-117.576979976289,35.74789879518506
morphology_1h_25,alpha_shape,8,exterior,1,448009.3543308318,3956759.883779057,-117.57506838073994,35.75348979518504
