source_row_index,event_time,latitude,longitude,depth_km,magnitude,t_days,x_km,y_km,along_strike_km,cross_strike_km,in_entire_corridor,north_35p70,south_35p70,on_split_35p70,north_35p72,south_35p72,on_split_35p72,north_35p74,south_35p74,on_split_35p74
998,2019-07-05T00:34:30.790000Z,35.83493479518505,-117.44615128511911,9.4403375,1.77,0.29214988425925925,9.307552617412686,11.815079829704962,22.671141242096677,14.785406868718582,False,False,False,False,False,False,False,False,False,False
999,2019-07-05T00:34:43.480000Z,35.72004979518505,-117.5181809633645,7.981445330000001,1.98,0.29229675925925924,2.803610864764362,-0.9364193033436866,27.794594929193384,1.4193225214552534,True,True,False,False,True,False,False,False,True,False
1000,2019-07-05T00:34:55.300000Z,35.60956079518505,-117.5977060044413,9.25162508,1.93,0.2924335648148148,-4.397974498574739,-13.194839004536567,32.08479363091928,-12.135229496806478,False,False,False,False,False,False,False,False,False,False
1001,2019-07-05T00:35:23.270000Z,35.74266979518505,-117.53749359812602,6.508036820000001,1.75,0.29275729166666664,1.0558804648792677,1.572980981984465,24.76030911565928,1.7997971519803286,True,True,False,False,True,False,False,True,False,False
1002,2019-07-05T00:35:36.330000Z,35.61706379518505,-117.60939254353669,9.62904992,1.53,0.2929084490740741,-5.456335914389177,-12.361781016446967,30.75751567906264,-12.364244204892811,False,False,False,False,False,False,False,False,False,False
1003,2019-07-05T00:35:49.820000Z,35.69696279518505,-117.47877429673416,2.87895182,0.93,0.2930645833333333,6.37101300952678,-3.4961631031596254,32.083967325601414,2.3573688039405565,True,False,True,False,False,True,False,False,True,False
1004,2019-07-05T00:35:57.810000Z,35.67605579518505,-117.53542178911437,7.364500880000001,1.34,0.29315706018518517,1.2443224310224674,-5.8180593043057485,30.37873774280872,-3.0060583025455863,True,False,True,False,False,True,False,False,True,False
1005,2019-07-05T00:36:17.620000Z,35.66049179518505,-117.5176636677924,7.066915910000001,1.52,0.2933863425925926,2.852536790657534,-7.544559105915034,32.737884881106105,-2.9663119648957115,True,False,True,False,False,True,False,False,True,False
1006,2019-07-05T00:36:25.560000Z,35.70063679518505,-117.47748956182994,2.3999126,1.74,0.29347824074074075,6.486993317175024,-3.0884360905529595,31.85859377368303,2.716394583888225,True,True,False,False,False,True,False,False,True,False
1007,2019-07-05T00:36:51.430000Z,35.60988579518505,-117.59611102778864,9.26614142,1.48,0.29377766203703704,-4.253442699146686,-13.158849926259741,32.15476676324232,-12.003744077257283,False,False,False,False,False,False,False,False,False,False
1008,2019-07-05T00:37:43.330000Z,35.72587679518505,-117.47008538431086,3.11847143,0.83,0.2943783564814815,7.15483848945287,-0.2874504855697488,30.224068101973796,5.087019683304299,False,False,False,False,False,False,False,False,False,False
1009,2019-07-05T00:37:50.090000Z,35.68066179518505,-117.50598712112291,3.74267405,1.31,0.2944565972222222,3.908847549455135,-5.306236917140736,31.78142876658918,-0.6835350723996231,True,False,True,False,False,True,False,False,True,False
1010,2019-07-05T00:38:20.880000Z,35.68369379518505,-117.498150339716,3.84428843,1.06,0.29481296296296294,4.618103564892335,-4.969486671548185,32.00580284083384,0.06886182960579601,True,False,True,False,False,True,False,False,True,False
1011,2019-07-05T00:38:29.630000Z,35.68617179518505,-117.49177851839258,3.82251392,1.22,0.2949142361111111,5.194735152689726,-4.694226217482401,32.18712161922905,0.6815573544952022,True,False,True,False,False,True,False,False,True,False
1012,2019-07-05T00:38:52.700000Z,35.57879079518505,-117.61906579568456,8.62016429,1.05,0.29518125,-6.335728121139461,-16.607649280815888,33.32418103590558,-15.858948329371817,False,False,False,False,False,False,False,False,False,False
1013,2019-07-05T00:39:11.970000Z,35.64125379518505,-117.5400662829641,6.80562179,0.83,0.2954042824074074,0.8242094838846338,-9.679483593297073,32.96705785918956,-5.902209438640399,False,False,False,False,False,False,False,False,False,False
1014,2019-07-05T00:39:33.290000Z,35.741188795185046,-117.55892949103736,4.475749220000001,0.89,0.29565104166666667,-0.8831345052903585,1.4086389028605604,23.58489542358823,0.24892964442057852,True,True,False,False,True,False,False,True,False,False
1015,2019-07-05T00:39:52.950000Z,35.74295479518505,-117.5489686187348,7.415308070000002,1.22,0.29587858796296296,0.017899423847345563,1.6045401435950868,24.0422679607147,1.049585500491808,True,True,False,False,True,False,False,True,False,False
1016,2019-07-05T00:40:27.670000Z,35.570993795185046,-117.7008522365267,3.87332111,1.01,0.29628043981481483,-13.750246351244924,-17.46437433390974,28.99922010701612,-21.942020856043225,False,False,False,False,False,False,False,False,False,False
1017,2019-07-05T00:40:35.540000Z,35.74260879518505,-117.52755759371504,5.8475433500000005,1.19,0.29637152777777775,1.9546501403656553,1.566365222280066,25.366658124166,2.463251429028328,True,True,False,False,True,False,False,True,False,False
1018,2019-07-05T00:40:58.550000Z,35.81161879518505,-117.62589359239249,1.82651717,0.69,0.2966378472222222,-6.934414796740385,9.225858961563985,13.726514247706598,0.9832614515142253,True,True,False,False,True,False,False,True,False,False
1019,2019-07-05T00:41:14.450000Z,35.70538579518505,-117.47034390456308,1.92087338,1.63,0.296821875,7.133275016884326,-2.561022091716498,31.899143680747155,3.5495819977303364,True,True,False,False,False,True,False,False,True,False
1020,2019-07-05T00:41:17.460000Z,35.59378479518505,-117.58857387157671,5.404794980000001,2.04,0.29685671296296295,-3.571249296446051,-14.945582401433528,33.93900454816909,-12.692435810450403,False,False,False,False,False,False,False,False,False,False
1021,2019-07-05T00:42:05.260000Z,35.63912979518505,-117.58420713015067,9.65082443,0.89,0.2974099537037037,-3.173724736242485,-9.914618268389654,30.466476509502,-9.030445244568254,False,False,False,False,False,False,False,False,False,False
1022,2019-07-05T00:42:17.520000Z,35.60067379518505,-117.59018536616294,5.28140609,1.2,0.29755185185185185,-3.7169703362709936,-14.181177394899661,33.27345775680455,-12.289202498376522,False,False,False,False,False,False,False,False,False,False
1023,2019-07-05T00:42:43.000000Z,35.69739779518505,-117.49901432811888,6.31206623,2.03,0.29784675925925924,4.539116585033221,-3.4490233728505846,30.82308106387113,1.0276197677590215,True,False,True,False,False,True,False,False,True,False
1024,2019-07-05T00:43:15.330000Z,35.72694679518505,-117.70623446162152,10.65971006,1.1,0.2982209490740741,-14.210478702679472,-0.16023909843091852,15.832433708645736,-10.704554682357296,False,False,False,False,False,False,False,False,False,False
1025,2019-07-05T00:43:15.440000Z,35.477516795185046,-117.54118554960284,1.04263481,1.36,0.2982222222222222,0.724310798282904,-27.846252406951727,46.400047852083155,-18.133163969133136,False,False,False,False,False,False,False,False,False,False
1026,2019-07-05T00:43:17.700000Z,35.76598079518505,-117.59752928473787,4.81688321,1.18,0.29824837962962963,-4.3734137896677865,4.16045558047227,19.20440104009442,-0.5032760896145817,True,True,False,False,True,False,False,True,False,False
1027,2019-07-05T00:43:30.180000Z,35.64607179518505,-117.5493846296596,4.80962504,1.29,0.2983928240740741,-0.019754884277326416,-9.144953059966038,32.00508633631838,-6.171671003571427,False,False,False,False,False,False,False,False,False,False
1028,2019-07-05T00:43:46.830000Z,35.69940779518505,-117.47779047314664,2.95879169,1.49,0.29858553240740743,6.4598590308838055,-3.224817715602636,31.941782268618866,2.6049679647434503,True,False,True,False,False,True,False,False,True,False
1029,2019-07-05T00:44:08.640000Z,35.66480479518505,-117.51207297843996,3.53944529,2.1,0.29883796296296294,3.358585044294065,-7.065843007157008,32.72078200472653,-2.269920243349404,True,False,True,False,False,True,False,False,True,False
1030,2019-07-05T00:44:32.510000Z,35.67222679518505,-117.4706835131708,5.6443145900000005,1.47,0.2991142361111111,7.105482124744826,-6.240144876017893,34.61452456971744,1.0669576736260893,True,False,True,False,False,True,False,False,True,False
1031,2019-07-05T00:45:03.640000Z,35.59371979518505,-117.58753986691094,5.709638120000001,1.88,0.299474537037037,-3.4775465908082017,-14.952831348742468,34.0070946481861,-12.627655546784563,False,False,False,False,False,False,False,False,False,False
1032,2019-07-05T00:45:39.140000Z,35.69241379518505,-117.50018596856982,6.370131590000001,4.38,0.2998854166666666,4.43335097491427,-4.002068425757072,31.163276764803324,0.5789416204246263,True,False,True,False,False,True,False,False,True,False
1033,2019-07-05T00:47:57.490000Z,35.88498379518505,-117.69757092523244,6.56610218,1.04,0.3014866898148148,-13.400104312831353,17.37359347422851,3.3452140670055033,1.6308146659520104,True,True,False,False,True,False,False,True,False,False
1034,2019-07-05T00:48:04.780000Z,35.70626079518505,-117.4713939677202,2.75556293,1.58,0.3015710648148148,7.038169659515522,-2.4640135579089,31.76341405326461,3.543824146117269,True,True,False,False,False,True,False,False,True,False
1035,2019-07-05T00:48:25.140000Z,35.64143279518505,-117.53700629584316,3.94590281,1.37,0.30180671296296296,1.1013510088473826,-9.6595931150695,33.13773286820566,-5.682953658146129,False,False,False,False,False,False,False,False,False,False
1036,2019-07-05T00:48:50.700000Z,35.69029379518505,-117.48580581565842,3.10395509,1.14,0.3021025462962963,5.735086392572351,-4.2365444721402294,32.20860414977493,1.389364209042042,True,False,True,False,False,True,False,False,True,False
1037,2019-07-05T00:49:18.270000Z,35.56714479518505,-117.63209396057698,6.74755643,1.1,0.3024216435185185,-7.517700495842267,-17.898867139484828,33.4927485826344,-17.601328091448966,False,False,False,False,False,False,False,False,False,False
1038,2019-07-05T00:49:40.670000Z,35.70822179518505,-117.4730061092742,3.76444856,2.36,0.3026809027777778,6.89210711752882,-2.2465480268054305,31.504072883067032,3.5808063152029392,True,True,False,False,False,True,False,False,True,False
1039,2019-07-05T00:50:04.100000Z,35.58241579518505,-117.62214205572288,8.779844030000001,1.94,0.30295208333333334,-6.614264324458658,-16.20524828906218,32.838765312364295,-15.79665426815623,False,False,False,False,False,False,False,False,False,False
1040,2019-07-05T00:50:31.280000Z,35.56839379518505,-117.63082405011689,6.907236170000001,2.06,0.3032666666666667,-7.402463114733403,-17.760385774275537,33.46695600874207,-17.423026421106066,False,False,False,False,False,False,False,False,False,False
1041,2019-07-05T00:51:10.030000Z,35.66398379518505,-117.46657391930162,7.313693690000001,1.02,0.3037151620370371,7.4783145368941,-7.154423929577543,35.54342060132806,0.7322005112157384,True,False,True,False,False,True,False,False,True,False
1042,2019-07-05T00:51:38.460000Z,35.56777179518505,-117.63039300552546,6.696749240000001,1.22,0.30404421296296297,-7.363444825352039,-17.829429688955624,33.54437297656941,-17.44023404014592,False,False,False,False,False,False,False,False,False,False
1043,2019-07-05T00:52:15.070000Z,35.697479795185046,-117.49612533403516,6.84917081,1.23,0.3044679398148148,4.800585484293982,-3.4397877300339834,30.991186042863127,1.2280991891891746,True,False,True,False,False,True,False,False,True,False
1044,2019-07-05T00:52:52.180000Z,35.59846779518505,-117.59807120776792,6.92175251,1.84,0.3048974537037037,-4.431676359784352,-14.425609490741259,32.97683448736654,-12.9838724815712,False,False,False,False,False,False,False,False,False,False
1045,2019-07-05T00:53:27.410000Z,35.69286479518505,-117.5044990011016,3.00959888,2.32,0.3053052083333333,4.04294482419209,-3.952214727446996,30.864980742624297,0.3221891386273248,True,False,True,False,False,True,False,False,True,False
1046,2019-07-05T00:54:05.330000Z,35.72159679518505,-117.534481075109,3.53944529,2.1,0.30574409722222223,1.3287302997290018,-0.7651169481579261,26.680348175306577,0.4379605344882009,True,True,False,False,True,False,False,False,True,False
1047,2019-07-05T00:55:05.570000Z,35.62597079518505,-117.56522818376963,4.170906080000001,1.35,0.3064413194444444,-1.4549888360674383,-11.375085627871943,32.7018913555481,-8.73054781420181,False,False,False,False,False,False,False,False,False,False
1048,2019-07-05T00:55:30.150000Z,35.566749795185046,-117.63076693226088,6.885461660000001,1.13,0.3067258101851852,-7.397436539439294,-17.9427935065812,33.605867986277914,-17.54135355138973,False,False,False,False,False,False,False,False,False,False
1049,2019-07-05T00:56:04.430000Z,35.72540079518505,-117.55551834991977,5.02011197,0.92,0.30712256944444444,-0.5746850577830311,-0.3431292051403723,25.0930514401487,-0.6940963337948652,True,True,False,False,True,False,False,False,True,False
1050,2019-07-05T00:56:14.900000Z,35.74356879518505,-117.55501466313504,5.107210010000001,0.9,0.30724375,-0.5289937217164182,1.6726818008934705,23.6256651010652,0.6887843704272524,True,True,False,False,True,False,False,True,False,False
1051,2019-07-05T00:56:43.400000Z,35.74885879518505,-117.55987404572711,5.42656949,1.89,0.30757361111111114,-0.9684835437291045,2.2596671508785047,22.89537769952734,0.7549917408996576,True,True,False,False,True,False,False,True,False,False
1052,2019-07-05T00:57:23.650000Z,35.69258479518505,-117.5031559809044,2.71201391,1.25,0.3080394675925926,4.164518824172094,-3.9832254998463665,30.969379133428195,0.3917799532043941,True,False,True,False,False,True,False,False,True,False
1053,2019-07-05T00:57:26.080000Z,35.71146479518505,-117.48213634339898,3.30718385,1.12,0.3080675925925926,6.065624266673332,-1.8873282227219215,30.684074026766236,3.207022091258972,True,True,False,False,False,True,False,False,True,False
1054,2019-07-05T00:57:57.170000Z,35.769317795185046,-117.61354552633745,4.258004120000001,1.44,0.30842743055555555,-5.8215083697314265,4.531543733673647,17.95961667975014,-1.331041893751469,True,True,False,False,True,False,False,True,False,False
1055,2019-07-05T00:58:12.380000Z,35.58697779518505,-117.5865633830428,6.072546620000001,1.47,0.30860347222222223,-3.389338225913379,-15.700899968818902,34.62201581402527,-13.062695011412158,False,False,False,False,False,False,False,False,False,False
1056,2019-07-05T00:58:45.340000Z,35.643194795185046,-117.54044042262542,5.462860340000001,1.4,0.3089849537037037,0.7903044126290698,-9.464128095544039,32.78433746855577,-5.783294329777233,False,False,False,False,False,False,False,False,False,False
1057,2019-07-05T00:59:09.050000Z,35.72109579518505,-117.53330103891932,3.55396163,1.91,0.309259375,1.4355084026179008,-0.8206882022358299,26.7930965923098,0.4801212033587191,True,True,False,False,True,False,False,False,True,False
1058,2019-07-05T00:59:27.290000Z,35.65909679518505,-117.56153556733048,7.4080499,1.79,0.3094704861111111,-1.120021015923305,-7.6997252542759185,30.194859640958416,-6.02217758500981,False,False,False,False,False,False,False,False,False,False
1059,2019-07-05T00:59:42.350000Z,35.63153679518505,-117.56664458399533,10.0935728,1.53,0.3096447916666667,-1.5831872535355067,-10.757504143560247,32.1571757154316,-8.412543733381414,False,False,False,False,False,False,False,False,False,False
1060,2019-07-05T00:59:42.420000Z,35.56754379518505,-117.6077779891804,8.01047801,1.33,0.30964560185185186,-5.313335981777462,-17.856185532219015,34.93613379960005,-15.93468963458077,False,False,False,False,False,False,False,False,False,False
1061,2019-07-05T01:00:12.280000Z,35.67929879518505,-117.49697802286762,5.31043877,1.4,0.3099912037037037,4.724483624906724,-5.457069763719725,32.43931559727401,-0.17836413776792695,True,False,True,False,False,True,False,False,True,False
1062,2019-07-05T01:00:29.760000Z,35.61366979518505,-117.58436729965086,8.22096494,1.37,0.3101935185185185,-3.1892434818741733,-12.739453233895555,32.55524430953466,-10.932281854626396,False,False,False,False,False,False,False,False,False,False
1063,2019-07-05T01:00:49.980000Z,35.70912479518505,-117.47321717446154,3.66283418,1.31,0.31042754629629626,6.872929324442547,-2.146371730906117,31.41679798118989,3.633590493799393,True,True,False,False,False,True,False,False,True,False
1064,2019-07-05T01:01:02.570000Z,35.68423479518505,-117.45781837872302,10.6016447,1.48,0.3105732638888889,8.268991459884836,-4.906813328047483,34.40230710133521,2.823798797884215,True,False,True,False,False,True,False,False,True,False
1065,2019-07-05T01:01:39.030000Z,35.73120779518505,-117.54218076953195,3.64105967,1.27,0.3109952546296296,0.6319896709094475,0.3011844081803637,25.42173264378833,0.6337487624228729,True,True,False,False,True,False,False,False,True,False
1066,2019-07-05T01:01:46.040000Z,35.71709979518505,-117.5316487503007,3.67009235,1.86,0.3110763888888889,1.585086775927314,-1.2640341617311561,27.222643622688874,0.29459848708051467,True,True,False,False,False,True,False,False,True,False
1067,2019-07-05T01:02:22.700000Z,35.56830079518505,-117.60698004344958,6.91449434,1.1,0.31150069444444445,-5.240950065585402,-17.772238482224825,34.92219095424582,-15.824724071202418,False,False,False,False,False,False,False,False,False,False
1068,2019-07-05T01:02:34.030000Z,35.67748379518505,-117.49007689203904,5.658830930000001,1.07,0.3116318287037037,5.349345697520288,-5.65809541215291,33.00684011711296,0.15145375213568638,True,False,True,False,False,True,False,False,True,False
1069,2019-07-05T01:02:39.120000Z,35.65092979518505,-117.62653397931692,4.258004120000001,0.96,0.31169074074074077,-7.006350522870119,-8.603185285887909,26.927251072760463,-11.000917318929664,False,False,False,False,False,False,False,False,False,False
1070,2019-07-05T01:02:47.710000Z,35.68608979518505,-117.4420225124796,14.412183950000005,1.15,0.311790162037037,9.698635737732294,-4.699549446778399,35.20496799501031,4.024871887843941,False,False,False,False,False,False,False,False,False,False
1071,2019-07-05T01:03:17.870000Z,35.595241795185046,-117.600438976166,6.704007410000001,0.95,0.3121392361111111,-4.6464268485883045,-14.783429740375151,33.09902762959235,-13.382898720661542,False,False,False,False,False,False,False,False,False,False
1072,2019-07-05T01:03:28.230000Z,35.72240579518505,-117.55253913354892,7.850798270000001,1.02,0.3122591435185185,-0.3051512046831072,-0.6754494649317713,25.520365599737996,-0.7161839332390333,True,True,False,False,True,False,False,False,True,False
1073,2019-07-05T01:03:48.340000Z,35.78525979518505,-117.54158268109134,4.42494203,0.91,0.31249189814814815,0.6856341599874414,6.2985024198864465,21.000985582902047,4.686858246313964,False,False,False,False,False,False,False,False,False,False
1074,2019-07-05T01:04:07.360000Z,35.74115579518505,-117.54103348865128,5.796736160000001,2.09,0.31271203703703704,0.7356911313102245,1.404963966298498,24.67090141297503,1.449429930922003,True,True,False,False,True,False,False,True,False,False
1075,2019-07-05T01:05:02.270000Z,35.70857179518505,-117.47422613454027,3.31444202,0.87,0.3133475694444444,6.781671741696873,-2.207799266856822,31.4013780167587,3.52467073765525,True,True,False,False,False,True,False,False,True,False
1076,2019-07-05T01:05:21.630000Z,35.77102279518505,-117.61167364979518,4.664461640000001,2.32,0.3135716435185185,-5.65212234301013,4.720612079195892,17.932467439852037,-1.0786505624821439,True,True,False,False,True,False,False,True,False,False
1077,2019-07-05T01:06:08.170000Z,35.57185679518505,-117.63051529840573,6.56610218,1.61,0.31411030092592596,-7.3741562599299515,-17.37618554639922,33.20039661162584,-17.1448948318572,False,False,False,False,False,False,False,False,False,False
1078,2019-07-05T01:06:22.860000Z,35.72534379518505,-117.53718334580157,8.395161020000002,1.57,0.3142803240740741,1.0841793561715027,-0.349405976125204,26.20778375537072,0.5344159401114519,True,True,False,False,True,False,False,False,True,False
1079,2019-07-05T01:06:48.720000Z,35.71063879518505,-117.47051528376328,4.149131570000001,2.29,0.31457962962962965,7.11729852590685,-1.9781953550991742,31.455350443701107,3.927721939990003,True,True,False,False,False,True,False,False,True,False
1080,2019-07-05T01:07:30.360000Z,35.73760379518505,-117.55621923184437,4.08380804,1.38,0.3150615740740741,-0.6380001803583265,1.010847167964412,24.044534329643195,0.16489883071417216,True,True,False,False,True,False,False,False,True,False
1081,2019-07-05T01:07:55.220000Z,35.73381979518505,-117.52199795831356,9.10646168,0.93,0.31534930555555557,2.4578212641751525,0.5913141824545836,26.427933403034782,2.1846827793879577,True,True,False,False,True,False,False,False,True,False
1082,2019-07-05T01:08:06.670000Z,35.70582479518505,-117.55812093624957,10.48551398,0.7,0.3154818287037037,-0.8103528253428355,-2.515141203647369,26.549384531486158,-2.3226752681423735,True,True,False,False,False,True,False,False,True,False
1083,2019-07-05T01:08:31.570000Z,35.61655079518505,-117.59544350667096,9.18630155,1.14,0.3157700231481481,-4.192613344950596,-12.419384598527486,31.645970841027633,-11.46371084606888,False,False,False,False,False,False,False,False,False,False
1084,2019-07-05T01:08:53.310000Z,35.72483179518505,-117.54180530881044,3.93864464,3.16,0.3160216435185185,0.6660101734257073,-0.40625560038229824,25.970201355967536,0.18562954606735443,True,True,False,False,True,False,False,False,True,False
1085,2019-07-05T01:09:45.290000Z,35.66342579518505,-117.48935187910912,7.7854747400000015,1.61,0.3166232638888889,5.415930634407198,-7.21783147497349,34.21044661298313,-0.842800512417602,True,False,True,False,False,True,False,False,True,False
1086,2019-07-05T01:09:49.050000Z,35.76820279518505,-117.59903544560676,4.170906080000001,1.15,0.31666678240740737,-4.509489499454797,4.407065088014691,18.93008572157126,-0.4393702680652811,True,True,False,False,True,False,False,True,False,False
1087,2019-07-05T01:10:13.700000Z,35.81633879518505,-117.58018293490416,4.170906080000001,1.25,0.31695208333333336,-2.803027157510822,9.747299411263299,16.103643469043803,4.402255548207902,False,False,False,False,False,False,False,False,False,False
1088,2019-07-05T01:10:22.000000Z,35.81945979518505,-117.4601561614266,2.38539626,1.21,0.31704814814814813,8.043755162375556,10.096799798538104,23.10230618997958,12.696443714284728,False,False,False,False,False,False,False,False,False,False
1089,2019-07-05T01:10:47.260000Z,35.76525279518505,-117.5845002320358,17.88884738,1.24,0.3173405092592593,-3.1952345653965555,4.079177921448932,20.05320522210941,0.3178474108130588,True,True,False,False,True,False,False,True,False,False
1090,2019-07-05T01:11:10.850000Z,35.66968379518505,-117.4790903299339,6.0289976,1.03,0.31761354166666667,6.344569763815568,-6.52287403932331,34.3154400368751,0.3123240916720399,True,False,True,False,False,True,False,False,True,False
1091,2019-07-05T01:11:37.030000Z,35.657167795185046,-117.52664742842356,10.042765610000002,1.36,0.31791655092592597,2.039154569176101,-7.9135896558349375,32.46782001136363,-3.8176868242421884,True,False,True,False,False,True,False,False,True,False
1092,2019-07-05T01:11:57.600000Z,35.71800379518505,-117.55148981558882,5.09269367,1.28,0.31815462962962965,-0.21022193494496993,-1.163870946944925,25.94683880418646,-0.9724800827075761,True,True,False,False,False,True,False,False,True,False
1093,2019-07-05T01:12:10.820000Z,35.65975179518505,-117.55969661449991,7.64031134,1.32,0.31830763888888886,-0.953495754356604,-7.627070656284306,30.252303836966483,-5.8498130941940705,False,False,False,False,False,False,False,False,False,False
1094,2019-07-05T01:12:50.100000Z,35.66878079518505,-117.5243542648734,6.907236170000001,1.03,0.3187622685185185,2.2464803949635415,-6.625045150120356,31.64903146539148,-2.801361945952527,True,False,True,False,False,True,False,False,True,False
1095,2019-07-05T01:13:07.770000Z,35.66952579518505,-117.4601123185499,7.662085850000001,1.11,0.3189667824074074,8.062820083686024,-6.539011922744211,35.47723967741773,1.5783676091907932,True,False,True,False,False,True,False,False,True,False
1096,2019-07-05T01:13:17.330000Z,35.74499279518505,-117.53571976611408,5.876576030000001,0.96,0.31907743055555554,1.216298341497458,1.830748266347179,24.676108016730662,2.091495700083725,True,True,False,False,True,False,False,True,False,False
1097,2019-07-05T01:13:34.300000Z,35.706907795185046,-117.48297501442212,5.72415446,0.88,0.31927384259259256,5.990073104963645,-2.392995338171372,31.009281592420297,2.8125005469499063,True,True,False,False,False,True,False,False,True,False
1098,2019-07-05T01:14:03.980000Z,35.76923679518505,-117.60190052047254,4.27977863,2.35,0.3196173611111111,-4.768507345382927,4.521927765627315,18.671402684214936,-0.5549849963731257,True,True,False,False,True,False,False,True,False,False
1099,2019-07-05T01:14:29.680000Z,35.66041079518505,-117.52346566195894,6.754814600000001,2.18,0.3199148148148148,2.327176809962245,-7.55369933657088,32.393120097822845,-3.3628266523162926,True,False,True,False,False,True,False,False,True,False
1100,2019-07-05T01:14:50.640000Z,35.65674479518505,-117.5262083979652,9.72340613,1.61,0.3201574074074074,2.0789207715230367,-7.960513420335752,32.52929984072186,-3.8195364474761284,True,False,True,False,False,True,False,False,True,False
1101,2019-07-05T01:15:03.010000Z,35.72693879518505,-117.5380294610435,2.95879169,1.44,0.3203005787037037,1.0076067476989194,-0.17244347377139652,26.025041457086274,0.5959329623519287,True,True,False,False,True,False,False,False,True,False
1102,2019-07-05T01:15:24.200000Z,35.61021979518505,-117.48435905178287,4.11284072,1.15,0.3205458333333333,5.871900817922771,-13.12087123059038,38.902155515911474,-4.454123640418147,False,False,False,False,False,False,False,False,False,False
1103,2019-07-05T01:15:52.380000Z,35.677565795185046,-117.4782438979495,6.791105450000001,0.73,0.32087199074074074,6.420572599144637,-5.648287835900711,33.71638863731902,0.9540521328897426,True,False,True,False,False,True,False,False,True,False
1104,2019-07-05T01:16:24.550000Z,35.71266879518505,-117.46923843032997,2.80637012,0.85,0.3212443287037037,7.232659973369377,-1.7528660840402548,31.365103669639918,4.164232116786142,False,False,False,False,False,False,False,False,False,False
1105,2019-07-05T01:16:40.720000Z,35.64770679518505,-117.49027874733032,10.035507440000002,1.67,0.3214314814814815,5.333052617257811,-8.961946472409615,35.45104960927073,-2.0715031190765285,True,False,True,False,False,True,False,False,True,False
1106,2019-07-05T01:17:18.480000Z,35.670639795185046,-117.70591339881618,12.728288510000002,0.85,0.3218685185185185,-14.191406759090846,-6.40773735399764,20.48775117908138,-14.871042104850998,False,False,False,False,False,False,False,False,False,False
1107,2019-07-05T01:17:29.520000Z,35.726804795185046,-117.53680145136138,3.24186032,0.81,0.3219962962962963,1.118710938598714,-0.18729799657206153,26.110427919589664,0.668554929443787,True,True,False,False,True,False,False,False,True,False
1108,2019-07-05T01:17:46.780000Z,35.66620879518505,-117.53893707957856,6.3193244,0.93,0.32219606481481483,0.9261934682097461,-6.910651529480015,30.97776640697687,-3.9735956232709824,True,False,True,False,False,True,False,False,True,False
1109,2019-07-05T01:18:13.180000Z,35.65598779518505,-117.51522234345852,3.5975106500000003,3.21,0.3225016203703704,3.0737679250422394,-8.044216272416273,33.2572252463026,-3.1362710303637265,True,False,True,False,False,True,False,False,True,False
1110,2019-07-05T01:20:01.580000Z,35.60420979518505,-117.5816166200905,6.515294990000001,1.26,0.32375625,-2.9403743930371182,-13.789142774691456,33.50181175764019,-11.449770039633435,False,False,False,False,False,False,False,False,False,False
1111,2019-07-05T01:20:27.790000Z,35.62107179518505,-117.6042168315959,8.88871658,1.03,0.32405960648148147,-4.987179748047721,-11.917360809636198,30.741211089525034,-11.718217124192671,False,False,False,False,False,False,False,False,False,False
1112,2019-07-05T01:21:26.870000Z,35.68137379518505,-117.49024817245189,3.8515466,1.25,0.3247434027777778,5.333580822784953,-5.226497320824953,32.67556744029785,0.42855275485692945,True,False,True,False,False,True,False,False,True,False
1113,2019-07-05T01:21:55.760000Z,35.67913179518505,-117.50028201082948,3.01685705,2.49,0.3250777777777778,4.4253916577043535,-5.475752917367071,32.25305476485336,-0.41312351964895366,True,False,True,False,False,True,False,False,True,False
1114,2019-07-05T01:22:39.520000Z,35.65533679518505,-117.51081129658584,3.36524921,1.13,0.32558425925925927,3.4732325875559993,-8.116299355199232,33.5781017786327,-2.887662425483404,True,False,True,False,False,True,False,False,True,False
1115,2019-07-05T01:22:55.880000Z,35.72339479518505,-117.55468820499472,4.352360330000001,1.24,0.32577361111111114,-0.49959003275821773,-0.565707272637593,25.30870219062073,-0.7872360822115484,True,True,False,False,True,False,False,False,True,False
1116,2019-07-05T01:23:07.660000Z,35.65639079518505,-117.52243237247568,6.14512832,0.96,0.3259099537037037,2.420861191453757,-7.999704121750518,32.7872401433832,-3.5916637590671074,True,False,True,False,False,True,False,False,True,False
1117,2019-07-05T01:23:27.080000Z,35.65642279518505,-117.5211793747798,4.88220674,0.93,0.32613472222222223,2.534323146361046,-7.996122016144944,32.86050398504841,-3.5049524207288654,True,False,True,False,False,True,False,False,True,False
1118,2019-07-05T01:23:52.770000Z,35.74518479518505,-117.56522077999944,5.1435008600000005,0.84,0.32643206018518517,-1.4521554002305799,1.852086950960506,22.874592735178016,0.12283031421041721,True,True,False,False,True,False,False,True,False,False
1119,2019-07-05T01:24:05.920000Z,35.62391579518505,-117.56267203603176,15.5372003,0.89,0.32658425925925927,-1.2234649675860911,-11.60312697708077,33.026279932224476,-8.71110019359086,False,False,False,False,False,False,False,False,False,False
1120,2019-07-05T01:24:28.650000Z,35.67326479518505,-117.51611858797094,6.711265580000001,1.6,0.32684733796296295,2.9919647118885297,-6.127312545485558,31.77802155882914,-1.9143184474178734,True,False,True,False,False,True,False,False,True,False
