origin_time,latitude,longitude,depth_km,magnitude,event_id,mainshock_id,mainshock_time,mainshock_latitude,mainshock_longitude,mainshock_depth_km,mainshock_magnitude,relative_time_seconds,relative_time_hours,relative_time_days,epicentral_distance_km,depth_diff_km,abs_depth_diff_km,hypocentral_distance_km,distance_band,within_30km,within_60km,within_100km,prepost_flag,magnitude_bin,is_m4plus,is_m5plus,is_m6plus,mag_to_mainshock_gap,is_mainshock_like_event,window_pm7d,window_pm14d,window_pm25d,overlap_mainshock_count_pm25d_100km,shared_across_mainshocks_pm25d_100km
2025-12-13 23:58:10+00:00,40.890365,142.975553,14.39,1.9,EVT_008090,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,466979.82,129.71661666666668,5.4048590277777775,58.40267574265881,-39.11,39.11,70.28843883528889,30-60 km,False,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2025-12-14 00:02:18.520000+00:00,40.885567,142.981771,20.78,1.3,EVT_008092,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,467228.34,129.78565,5.407735416666667,59.001975298033514,-32.72,32.72,67.46726235048934,30-60 km,False,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2025-12-14 00:03:39.390000+00:00,40.88763,142.914632,16.86,1.2,EVT_008093,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,467309.21,129.8081138888889,5.408671412037037,53.39745304986827,-36.64,36.64,64.7593822717055,30-60 km,False,True,True,post,<4,False,False,False,6.3,False,True,True,True,1,False
2025-12-14 00:05:39.430000+00:00,40.875867,143.031315,10.06,1.2,EVT_008094,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,467429.25,129.84145833333332,5.410060763888889,63.28721297358737,-43.44,43.44,76.76135046990905,60-100 km,False,False,True,post,<4,False,False,False,6.3,False,True,True,True,1,False
2025-12-14 00:06:03.450000+00:00,40.948608,142.943978,20.01,1.4,EVT_008095,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,467453.27,129.84813055555557,5.4103387731481485,55.12646102566765,-33.489999999999995,33.489999999999995,64.50199070737627,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 00:07:18.600000+00:00,40.895097,142.997331,15.33,0.8,EVT_008096,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,467528.42,129.86900555555556,5.411208564814815,60.13744551983735,-38.17,38.17,71.22823354296669,60-100 km,False,False,True,post,<4,False,False,False,6.7,False,True,True,True,1,False
2025-12-14 00:09:18.920000+00:00,40.918115,143.012321,21.72,3.0,EVT_008097,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,467648.74,129.90242777777777,5.4126011574074075,61.089586543567215,-31.78,31.78,68.861498560981,60-100 km,False,False,True,post,<4,False,False,False,4.5,False,True,True,True,1,False
2025-12-14 00:12:17.530000+00:00,40.897115,142.938428,18.47,1.1,EVT_008098,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,467827.35,129.95204166666667,5.414668402777777,55.205101758033805,-35.03,35.03,65.3812217698237,30-60 km,False,True,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2025-12-14 00:12:48.840000+00:00,40.945605,143.07832,14.89,1.2,EVT_008099,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,467858.66,129.96073888888887,5.415030787037037,66.413480476686,-38.61,38.61,76.82110705416288,60-100 km,False,False,True,post,<4,False,False,False,6.3,False,True,True,True,1,False
2025-12-14 00:18:37.260000+00:00,40.765519,142.831706,27.29,1.6,EVT_008100,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,468207.08,130.05752222222222,5.419063425925926,50.962831439874456,-26.21,26.21,57.307715783906936,30-60 km,False,True,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2025-12-14 00:25:01.230000+00:00,40.891781,142.94707,15.27,1.4,EVT_008102,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,468591.05,130.16418055555556,5.423507523148148,56.01261262074208,-38.230000000000004,38.230000000000004,67.81552678112378,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 00:25:42.140000+00:00,40.935278,142.906576,19.38,2.2,EVT_008103,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,468631.96,130.17554444444445,5.423981018518519,52.07604683578438,-34.120000000000005,34.120000000000005,62.25824486799166,30-60 km,False,True,True,post,<4,False,False,False,5.3,False,True,True,True,1,False
2025-12-14 00:27:31.530000+00:00,40.919718,143.05861,11.59,1.0,EVT_008104,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,468741.35,130.20593055555554,5.425247106481481,64.9466111400294,-41.91,41.91,77.2949571354703,60-100 km,False,False,True,post,<4,False,False,False,6.5,False,True,True,True,1,False
2025-12-14 00:29:20.300000+00:00,40.900907,143.083366,16.03,1.0,EVT_008105,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,468850.12,130.23614444444445,5.426506018518518,67.22833434371172,-37.47,37.47,76.96525085147121,60-100 km,False,False,True,post,<4,False,False,False,6.5,False,True,True,True,1,False
2025-12-14 00:30:32.780000+00:00,40.822632,143.03877,12.87,1.1,EVT_008106,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,468922.6,130.25627777777777,5.427344907407407,65.14158317861254,-40.63,40.63,76.77384163252543,60-100 km,False,False,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2025-12-14 00:36:17.990000+00:00,40.907088,142.970361,15.62,1.4,EVT_008107,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,469267.81,130.35216944444446,5.431340393518519,57.71651817894352,-37.88,37.88,69.03688051107406,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 00:40:05.370000+00:00,41.002112,143.076302,20.08,0.9,EVT_008108,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,469495.19,130.41533055555556,5.433972106481481,66.27760400447697,-33.42,33.42,74.22679565072347,60-100 km,False,False,True,post,<4,False,False,False,6.6,False,True,True,True,1,False
2025-12-14 00:42:11.990000+00:00,40.921354,143.034538,16.05,1.3,EVT_008109,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,469621.81,130.45050277777779,5.4354376157407405,62.91590130664456,-37.45,37.45,73.21825685734015,60-100 km,False,False,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2025-12-14 00:45:58.800000+00:00,40.87865,143.018685,13.91,1.4,EVT_008110,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,469848.62,130.51350555555555,5.438062731481481,62.18883107912866,-39.59,39.59,73.72122361293523,60-100 km,False,False,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 00:47:02.650000+00:00,41.002783,142.991064,21.33,0.8,EVT_008111,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,469912.47,130.53124166666666,5.4388017361111105,59.140562597702434,-32.17,32.17,67.32395594714232,30-60 km,False,True,True,post,<4,False,False,False,6.7,False,True,True,True,1,False
2025-12-14 00:47:17.980000+00:00,41.077637,142.890316,23.17,1.3,EVT_008112,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,469927.8,130.53549999999998,5.438979166666667,51.978528568112765,-30.33,30.33,60.18036500475977,30-60 km,False,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2025-12-14 00:47:51.770000+00:00,40.982601,143.08348,17.06,1.1,EVT_008113,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,469961.59,130.5448861111111,5.43937025462963,66.80109480413026,-36.44,36.44,76.09375708315629,60-100 km,False,False,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2025-12-14 00:51:34.360000+00:00,40.837634,143.021663,18.56,1.1,EVT_008114,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,470184.18,130.60671666666667,5.441946527777778,63.34045935114611,-34.94,34.94,72.33821528634911,60-100 km,False,False,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2025-12-14 00:52:14.240000+00:00,41.214042,142.527734,42.73,0.6,EVT_008115,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,470224.06,130.61779444444446,5.442408101851852,33.94297731478174,-10.770000000000003,10.770000000000003,35.610653026752935,30-60 km,False,True,True,post,<4,False,False,False,6.9,False,True,True,True,1,False
2025-12-14 00:53:05.560000+00:00,41.19353,142.61626,38.63,1.2,EVT_008116,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,470275.38,130.63205,5.443002083333333,37.227654916709184,-14.869999999999997,14.869999999999997,40.08759397366698,30-60 km,False,True,True,post,<4,False,False,False,6.3,False,True,True,True,1,False
2025-12-14 00:55:41.900000+00:00,40.965059,143.03387,14.69,1.3,EVT_008117,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,470431.72,130.67547777777776,5.444811574074074,62.62575689993245,-38.81,38.81,73.67632949115637,60-100 km,False,False,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2025-12-14 00:58:44.510000+00:00,41.060905,142.49349,39.16,1.0,EVT_008118,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,470614.33,130.7262027777778,5.446925115740741,20.098987957755867,-14.340000000000003,14.340000000000003,24.690178551926582,0-30 km,True,True,True,post,<4,False,False,False,6.5,False,True,True,True,1,False
2025-12-14 00:59:30.390000+00:00,40.94814,143.005876,15.93,1.6,EVT_008119,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,470660.21,130.73894722222224,5.44745613425926,60.322638999701525,-37.57,37.57,71.06564342837059,60-100 km,False,False,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2025-12-14 01:02:02.920000+00:00,40.81512,142.979525,12.93,1.2,EVT_008120,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,470812.74,130.78131666666667,5.449221527777778,60.56261506920672,-40.57,40.57,72.89550907992141,60-100 km,False,False,True,post,<4,False,False,False,6.3,False,True,True,True,1,False
2025-12-14 01:04:36.480000+00:00,40.975846,142.944515,17.39,1.3,EVT_008121,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,470966.3,130.8239722222222,5.450998842592592,55.12489483651157,-36.11,36.11,65.89906016580555,30-60 km,False,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2025-12-14 01:09:44.310000+00:00,40.948348,142.940039,19.74,1.1,EVT_008123,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,471274.13,130.90948055555555,5.454561689814815,54.7972016018847,-33.760000000000005,33.760000000000005,64.36202998195128,30-60 km,False,True,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2025-12-14 01:11:25.710000+00:00,41.285677,142.813656,38.83,0.9,EVT_008124,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,471375.53,130.93764722222224,5.455735300925927,56.44671393518401,-14.670000000000002,14.670000000000002,58.32186908939473,30-60 km,False,True,True,post,<4,False,False,False,6.6,False,True,True,True,1,False
2025-12-14 01:16:50.700000+00:00,40.880416,142.967057,9.79,2.2,EVT_008125,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,471700.52,131.02792222222223,5.45949675925926,57.8769581859809,-43.71,43.71,72.52796970039752,30-60 km,False,True,True,post,<4,False,False,False,5.3,False,True,True,True,1,False
2025-12-14 01:17:31.180000+00:00,40.8856,142.967464,19.12,1.9,EVT_008126,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,471741.0,131.03916666666666,5.459965277777778,57.8143093491307,-34.379999999999995,34.379999999999995,67.26424581839137,30-60 km,False,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2025-12-14 01:17:55.130000+00:00,41.016777,142.995296,18.1,1.5,EVT_008127,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,471764.95,131.04581944444445,5.460242476851852,59.61013759010597,-35.4,35.4,69.32913170890981,30-60 km,False,True,True,post,<4,False,False,False,6.0,False,True,True,True,1,False
2025-12-14 01:20:31.030000+00:00,40.960746,143.003223,19.68,1.0,EVT_008128,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,471920.85,131.089125,5.4620468749999995,60.059106528876576,-33.82,33.82,68.92669059984634,60-100 km,False,False,True,post,<4,False,False,False,6.5,False,True,True,True,1,False
2025-12-14 01:21:08.250000+00:00,40.818388,142.575863,34.59,0.8,EVT_008129,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,471958.07,131.0994638888889,5.462477662037037,29.363756375133935,-18.909999999999997,18.909999999999997,34.92589710312705,0-30 km,True,True,True,post,<4,False,False,False,6.7,False,True,True,True,1,False
2025-12-14 01:21:35.550000+00:00,40.832487,142.966113,12.32,1.3,EVT_008130,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,471985.37,131.10704722222223,5.462793634259259,58.95132972705144,-41.18,41.18,71.91002486849479,30-60 km,False,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2025-12-14 01:21:50.560000+00:00,41.100606,142.580615,38.16,1.6,EVT_008131,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,472000.38,131.11121666666668,5.462967361111112,28.63209595814199,-15.340000000000003,15.340000000000003,32.48249557771464,0-30 km,True,True,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2025-12-14 01:25:08.150000+00:00,40.830713,143.058447,13.2,2.0,EVT_008132,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,472197.97,131.16610277777778,5.4652542824074075,66.52926773189218,-40.3,40.3,77.78324668552857,60-100 km,False,False,True,post,<4,False,False,False,5.5,False,True,True,True,1,False
2025-12-14 01:33:06.650000+00:00,41.179602,142.645052,35.67,0.7,EVT_008133,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,472676.47,131.29901944444444,5.470792476851852,38.071359682061114,-17.83,17.83,42.03971132204488,30-60 km,False,True,True,post,<4,False,False,False,6.8,False,True,True,True,1,False
2025-12-14 01:33:38.130000+00:00,40.939547,143.084049,17.37,0.9,EVT_008134,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,472707.95,131.3077638888889,5.471156828703704,66.92575637637225,-36.129999999999995,36.129999999999995,76.05546506694658,60-100 km,False,False,True,post,<4,False,False,False,6.6,False,True,True,True,1,False
2025-12-14 01:41:37.700000+00:00,40.798324,143.026839,9.26,2.2,EVT_008135,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,473187.52,131.4409777777778,5.476707407407408,64.91508222173992,-44.24,44.24,78.55663880191956,60-100 km,False,False,True,post,<4,False,False,False,5.3,False,True,True,True,1,False
2025-12-14 01:43:28.990000+00:00,40.89766,142.928678,15.78,1.5,EVT_008136,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,473298.81,131.47189166666666,5.477995486111111,54.38560120486054,-37.72,37.72,66.18604096343978,30-60 km,False,True,True,post,<4,False,False,False,6.0,False,True,True,True,1,False
2025-12-14 01:44:57.110000+00:00,41.06554,142.444661,41.87,1.1,EVT_008137,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,473386.93,131.49636944444444,5.479015393518519,17.040816464696345,-11.630000000000003,11.630000000000003,20.631197875631607,0-30 km,True,True,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2025-12-14 01:47:39.070000+00:00,40.889864,143.058805,14.48,1.8,EVT_008139,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,473548.89,131.54135833333333,5.480889930555556,65.33559491906387,-39.019999999999996,39.019999999999996,76.10059371271687,60-100 km,False,False,True,post,<4,False,False,False,5.7,False,True,True,True,1,False
2025-12-14 01:51:38.550000+00:00,40.974276,143.019499,13.33,1.4,EVT_008140,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,473788.37,131.60788055555557,5.483661689814815,61.417964294453306,-40.17,40.17,73.38797747638738,60-100 km,False,False,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 01:52:21.140000+00:00,40.904513,142.969499,16.29,2.1,EVT_008141,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,473830.96,131.61971111111112,5.4841546296296295,57.68006245565696,-37.21,37.21,68.6409040214979,30-60 km,False,True,True,post,<4,False,False,False,5.4,False,True,True,True,1,False
2025-12-14 01:53:39.190000+00:00,40.903748,143.060433,14.24,1.6,EVT_008142,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,473909.01,131.64139166666666,5.485057986111111,65.27743994222733,-39.26,39.26,76.17408854335636,60-100 km,False,False,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2025-12-14 01:54:11.650000+00:00,40.795968,143.038704,9.62,1.4,EVT_008143,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,473941.47,131.65040833333333,5.4854336805555555,65.9467113977655,-43.88,43.88,79.21125642344133,60-100 km,False,False,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 01:57:41.550000+00:00,40.977201,142.999544,18.76,2.4,EVT_008144,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,474151.37,131.7087138888889,5.487863078703704,59.74609576220309,-34.739999999999995,34.739999999999995,69.11196393408555,30-60 km,False,True,True,post,<4,False,False,False,5.1,False,True,True,True,1,False
2025-12-14 01:59:10.200000+00:00,41.289823,142.618766,37.97,2.3,EVT_008145,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,474240.02,131.73333888888888,5.488889120370371,45.255360481638824,-15.530000000000001,15.530000000000001,47.845883337264,30-60 km,False,True,True,post,<4,False,False,False,5.2,False,True,True,True,1,False
2025-12-14 02:00:33.780000+00:00,41.015971,142.974316,17.83,1.6,EVT_008146,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,474323.6,131.75655555555554,5.489856481481481,57.84885301544124,-35.67,35.67,67.96203863335859,30-60 km,False,True,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2025-12-14 02:11:34.300000+00:00,40.893115,142.975293,18.64,1.2,EVT_008147,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,474984.12,131.94003333333333,5.497501388888889,58.33545341779346,-34.86,34.86,67.95766862878354,30-60 km,False,True,True,post,<4,False,False,False,6.3,False,True,True,True,1,False
2025-12-14 02:25:26.410000+00:00,40.933378,143.023861,16.62,1.0,EVT_008151,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,475816.23,132.171175,5.507132291666666,61.919151333371346,-36.879999999999995,36.879999999999995,72.07021369362617,60-100 km,False,False,True,post,<4,False,False,False,6.5,False,True,True,True,1,False
2025-12-14 02:28:03.640000+00:00,40.905892,143.050618,12.84,1.4,EVT_008152,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,475973.46,132.21485,5.508952083333334,64.43096812330919,-40.66,40.66,76.18782877406919,60-100 km,False,False,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 02:32:21.570000+00:00,40.950476,143.040446,16.63,2.0,EVT_008153,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,476231.39,132.28649722222224,5.51193738425926,63.214054509246886,-36.870000000000005,36.870000000000005,73.1806913570652,60-100 km,False,False,True,post,<4,False,False,False,5.5,False,True,True,True,1,False
2025-12-14 02:37:09+00:00,40.98099,142.964339,18.37,1.7,EVT_008154,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,476518.82,132.3663388888889,5.515264120370371,56.798469961484,-35.129999999999995,35.129999999999995,66.78460219216403,30-60 km,False,True,True,post,<4,False,False,False,5.8,False,True,True,True,1,False
2025-12-14 02:47:45.600000+00:00,40.874117,142.962744,14.11,1.7,EVT_008156,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,477155.42,132.5431722222222,5.522632175925926,57.64517590405183,-39.39,39.39,69.81789459020573,30-60 km,False,True,True,post,<4,False,False,False,5.8,False,True,True,True,1,False
2025-12-14 02:48:15.780000+00:00,40.834184,143.238411,8.7,1.6,EVT_008157,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,477185.6,132.55155555555555,5.522981481481481,81.25157088082217,-44.8,44.8,92.7839305623623,60-100 km,False,False,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2025-12-14 02:53:00.250000+00:00,40.920634,143.035677,15.06,2.3,EVT_008158,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,477470.07,132.630575,5.526273958333333,63.01822187133353,-38.44,38.44,73.81686723117298,60-100 km,False,False,True,post,<4,False,False,False,5.2,False,True,True,True,1,False
2025-12-14 02:55:39.050000+00:00,40.835767,142.949007,9.48,2.1,EVT_008159,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,477628.87,132.6746861111111,5.528111921296296,57.466843855025154,-44.019999999999996,44.019999999999996,72.38921565162757,30-60 km,False,True,True,post,<4,False,False,False,5.4,False,True,True,True,1,False
2025-12-14 02:56:39.820000+00:00,40.915885,142.968701,15.93,1.4,EVT_008160,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,477689.64,132.69156666666666,5.528815277777778,57.46740333639235,-37.57,37.57,68.65862907331895,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 02:58:28.400000+00:00,40.896423,143.047624,11.99,1.4,EVT_008161,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,477798.22,132.72172777777777,5.5300719907407405,64.30728060396399,-41.51,41.51,76.54088083290499,60-100 km,False,False,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 03:02:13.210000+00:00,40.943209,143.036621,16.74,1.2,EVT_008163,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,478023.03,132.784175,5.5326739583333335,62.92669435776041,-36.760000000000005,36.760000000000005,72.87706403797422,60-100 km,False,False,True,post,<4,False,False,False,6.3,False,True,True,True,1,False
2025-12-14 03:03:06.520000+00:00,40.884937,143.00957,12.75,1.8,EVT_008164,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,478076.34,132.79898333333335,5.533290972222223,61.320950272025556,-40.75,40.75,73.62622795080725,60-100 km,False,False,True,post,<4,False,False,False,5.7,False,True,True,True,1,False
2025-12-14 03:07:36.210000+00:00,41.058167,142.506966,42.83,0.9,EVT_008166,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,478346.03,132.87389722222224,5.536412384259259,20.92967131861066,-10.670000000000002,10.670000000000002,23.49255289458925,0-30 km,True,True,True,post,<4,False,False,False,6.6,False,True,True,True,1,False
2025-12-14 03:10:37.040000+00:00,40.973063,142.945475,17.34,1.1,EVT_008167,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,478526.86,132.92412777777778,5.538505324074074,55.202622502111936,-36.16,36.16,65.99147771576777,30-60 km,False,True,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2025-12-14 03:24:31.800000+00:00,40.925924,142.925326,17.61,1.4,EVT_008169,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,479361.62,133.15600555555557,5.548166898148148,53.73129510479699,-35.89,35.89,64.61535555608111,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 03:33:43.340000+00:00,40.89058,142.977572,16.61,1.3,EVT_008170,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,479913.16,133.3092111111111,5.554550462962963,58.56682078033057,-36.89,36.89,69.21664970449929,30-60 km,False,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2025-12-14 03:35:46.830000+00:00,40.898824,142.93418,19.89,1.4,EVT_008171,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,480036.65,133.3435138888889,5.5559797453703705,54.82424873090359,-33.61,33.61,64.30653426291907,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2025-12-14 03:48:07.980000+00:00,40.923275,143.057715,15.1,1.8,EVT_008174,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,480777.8,133.5493888888889,5.56455787037037,64.83842741098948,-38.4,38.4,75.35636448987007,60-100 km,False,False,True,post,<4,False,False,False,5.7,False,True,True,True,1,False
2025-12-14 03:49:45.580000+00:00,40.918111,142.907813,20.47,0.8,EVT_008175,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,480875.4,133.5765,5.5656875,52.35415747625603,-33.03,33.03,61.902655072691466,30-60 km,False,True,True,post,<4,False,False,False,6.7,False,True,True,True,1,False
2025-12-14 03:55:42.660000+00:00,40.989498,142.975651,17.03,2.0,EVT_008177,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,481232.48,133.67568888888889,5.56982037037037,57.77551298973919,-36.47,36.47,68.32328154609907,30-60 km,False,True,True,post,<4,False,False,False,5.5,False,True,True,True,1,False
2025-12-14 04:02:18.100000+00:00,40.839303,142.966374,13.51,1.2,EVT_008178,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,481627.92,133.78553333333332,5.574397222222222,58.78060324108734,-39.99,39.99,71.09401815473737,30-60 km,False,True,True,post,<4,False,False,False,6.3,False,True,True,True,1,False
2025-12-14 04:02:57.770000+00:00,40.999036,142.990055,21.49,0.8,EVT_008179,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,481667.59,133.79655277777778,5.574856365740741,59.031899902690675,-32.010000000000005,32.010000000000005,67.15210574599497,30-60 km,False,True,True,post,<4,False,False,False,6.7,False,True,True,True,1,False
2025-12-14 04:04:08.100000+00:00,40.857422,143.030843,12.48,0.9,EVT_008180,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,481737.92,133.81608888888888,5.5756703703703705,63.62103176027156,-41.019999999999996,41.019999999999996,75.69858705577985,60-100 km,False,False,True,post,<4,False,False,False,6.6,False,True,True,True,1,False
2025-12-14 04:06:41.710000+00:00,40.91853,142.933415,19.29,1.0,EVT_008181,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,481891.53,133.85875833333333,5.577448263888889,54.48799166313236,-34.21,34.21,64.33712253032134,30-60 km,False,True,True,post,<4,False,False,False,6.5,False,True,True,True,1,False
2025-12-14 04:11:55.850000+00:00,41.031018,142.498079,40.86,1.9,EVT_008182,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,482205.67,133.94601944444443,5.581084143518519,18.97146164621727,-12.64,12.64,22.796621613605225,0-30 km,True,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2025-12-14 04:14:40.030000+00:00,40.844881,142.948307,16.36,1.4,EVT_008183,M2,2025-12-08 14:15:10.180000+00:00,40.968,142.288,53.5,7.5,482369.85,133.991625,5.582984375,57.155105153453235,-37.14,37.14,68.16220099954444,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
