event_id,time,mag,moment_proxy,within_60km_either_m1_m3,within_60km_m1,within_60km_m3,along_axis_30km,off_axis_30km,m2_related_flag,phase_primary
10127,2025-12-11 17:11:02.900000+00:00,1.3,112201845430.19653,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10128,2025-12-11 17:11:47.560000+00:00,1.5,223872113856.83377,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10129,2025-12-11 17:24:21.640000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10130,2025-12-11 17:28:24.880000+00:00,1.9,891250938133.744,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10131,2025-12-11 17:31:33.060000+00:00,1.5,223872113856.83377,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10132,2025-12-11 17:35:51.320000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10133,2025-12-11 17:42:48.240000+00:00,1.0,39810717055.34969,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10134,2025-12-11 17:44:07.440000+00:00,1.3,112201845430.19653,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10135,2025-12-11 17:49:33.520000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10136,2025-12-11 18:03:21.600000+00:00,1.6,316227766016.83795,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10137,2025-12-11 18:11:05.600000+00:00,4.5,7079457843841373.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10138,2025-12-11 18:23:07.240000+00:00,1.0,39810717055.34969,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10139,2025-12-11 18:23:56.480000+00:00,1.4,158489319246.11108,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10140,2025-12-11 18:31:39.560000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10141,2025-12-11 18:39:39.760000+00:00,1.9,891250938133.744,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10142,2025-12-11 19:09:29.280000+00:00,2.9,28183829312644.492,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10143,2025-12-11 19:19:07.920000+00:00,1.2,79432823472.42789,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10144,2025-12-11 19:19:52.380000+00:00,1.7,446683592150.9617,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10145,2025-12-11 19:23:48.920000+00:00,1.2,79432823472.42789,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10146,2025-12-11 19:35:43.120000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10147,2025-12-11 19:37:34.200000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10148,2025-12-11 19:51:22.800000+00:00,0.7,14125375446.227497,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10149,2025-12-11 20:10:40.480000+00:00,1.4,158489319246.11108,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10150,2025-12-11 20:19:50.840000+00:00,1.3,112201845430.19653,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10151,2025-12-11 20:32:32.480000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10152,2025-12-11 21:01:20.980000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10153,2025-12-11 21:11:17.640000+00:00,2.9,28183829312644.492,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10154,2025-12-11 21:15:21.080000+00:00,2.3,3548133892335.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10155,2025-12-11 21:19:15.360000+00:00,1.8,630957344480.1943,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10156,2025-12-11 21:25:19.560000+00:00,1.7,446683592150.9617,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10157,2025-12-11 21:36:47+00:00,1.1,56234132519.034904,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10158,2025-12-11 21:39:52.160000+00:00,3.8,630957344480191.8,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10159,2025-12-11 21:45:07.320000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10160,2025-12-11 21:46:50.380000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10161,2025-12-11 21:58:05.120000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10162,2025-12-11 21:59:49.640000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10163,2025-12-11 22:09:02.300000+00:00,2.5,7079457843841.373,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10164,2025-12-11 22:09:19.880000+00:00,5.0,3.981071705534986e+16,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10165,2025-12-11 22:13:12.720000+00:00,2.3,3548133892335.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10166,2025-12-11 22:16:42.940000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10167,2025-12-11 22:19:53.680000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10168,2025-12-11 22:28:38.320000+00:00,2.3,3548133892335.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10169,2025-12-11 22:29:34.060000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10170,2025-12-11 22:32:22.360000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10171,2025-12-11 22:36:08.040000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10172,2025-12-11 22:41:06+00:00,3.1,56234132519034.91,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10173,2025-12-11 22:44:32.420000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10174,2025-12-11 22:57:31.200000+00:00,1.1,56234132519.034904,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10175,2025-12-11 23:02:51.560000+00:00,0.6,10000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10176,2025-12-11 23:07:29.040000+00:00,1.6,316227766016.83795,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10177,2025-12-11 23:35:34.980000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10178,2025-12-11 23:47:27.400000+00:00,1.4,158489319246.11108,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10179,2025-12-11 23:48:53.300000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10180,2025-12-11 23:51:13.600000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10181,2025-12-11 23:51:53.120000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10182,2025-12-11 23:53:13.400000+00:00,1.1,56234132519.034904,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10183,2025-12-11 23:54:21.480000+00:00,3.8,630957344480191.8,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10184,2025-12-11 23:56:20.640000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10185,2025-12-11 23:56:33.600000+00:00,3.6,316227766016837.94,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10186,2025-12-12 00:08:47.430000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10187,2025-12-12 00:15:51.290000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10188,2025-12-12 00:19:37.600000+00:00,2.2,2511886431509.582,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10189,2025-12-12 00:22:08.180000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10190,2025-12-12 00:38:58.550000+00:00,1.0,39810717055.34969,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10191,2025-12-12 00:46:17.970000+00:00,3.0,39810717055349.695,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10192,2025-12-12 01:06:28.640000+00:00,1.5,223872113856.83377,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10193,2025-12-12 01:12:25.340000+00:00,2.0,1258925411794.1663,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10194,2025-12-12 01:13:59.590000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10195,2025-12-12 01:30:28.570000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10196,2025-12-12 01:42:00.170000+00:00,1.8,630957344480.1943,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10197,2025-12-12 01:44:03.340000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10198,2025-12-12 01:49:24.180000+00:00,1.3,112201845430.19653,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10199,2025-12-12 01:52:19.150000+00:00,1.1,56234132519.034904,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10200,2025-12-12 01:55:23.700000+00:00,1.5,223872113856.83377,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10201,2025-12-12 02:05:25.470000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10202,2025-12-12 02:10:31.470000+00:00,1.1,56234132519.034904,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10203,2025-12-12 02:27:41.910000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10204,2025-12-12 02:28:09.490000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10205,2025-12-12 02:40:21.320000+00:00,2.0,1258925411794.1663,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10206,2025-12-12 02:44:13.420000+00:00,6.9,2.8183829312644723e+19,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10207,2025-12-12 02:46:49.340000+00:00,4.3,3548133892335746.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10208,2025-12-12 02:47:05.340000+00:00,4.4,5011872336272715.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10209,2025-12-12 02:47:34.370000+00:00,4.3,3548133892335746.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10210,2025-12-12 02:47:56.720000+00:00,4.3,3548133892335746.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10211,2025-12-12 02:48:56.200000+00:00,4.1,1778279410038922.8,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10212,2025-12-12 02:49:33.710000+00:00,3.7,446683592150963.5,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10213,2025-12-12 02:50:20.190000+00:00,3.3,112201845430196.06,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10214,2025-12-12 02:50:52.740000+00:00,3.6,316227766016837.94,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10215,2025-12-12 02:51:08.280000+00:00,3.8,630957344480191.8,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10216,2025-12-12 02:52:37.950000+00:00,3.1,56234132519034.91,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10217,2025-12-12 02:52:42.950000+00:00,3.6,316227766016837.94,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10218,2025-12-12 02:54:02.740000+00:00,3.4,158489319246111.1,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10219,2025-12-12 02:54:49.470000+00:00,3.2,79432823472428.22,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10220,2025-12-12 02:55:10.820000+00:00,3.3,112201845430196.06,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10221,2025-12-12 02:56:02.450000+00:00,3.1,56234132519034.91,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10222,2025-12-12 02:56:46.870000+00:00,3.0,39810717055349.695,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10223,2025-12-12 02:57:56.290000+00:00,3.0,39810717055349.695,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10224,2025-12-12 02:58:27.180000+00:00,3.1,56234132519034.91,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10225,2025-12-12 02:58:48.640000+00:00,3.3,112201845430196.06,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10226,2025-12-12 02:59:03.030000+00:00,3.7,446683592150963.5,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10227,2025-12-12 03:00:03.580000+00:00,3.0,39810717055349.695,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10228,2025-12-12 03:00:17.080000+00:00,3.5,223872113856833.78,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10229,2025-12-12 03:00:50.210000+00:00,3.1,56234132519034.91,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10230,2025-12-12 03:01:59.640000+00:00,2.3,3548133892335.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10231,2025-12-12 03:02:17.820000+00:00,2.8,19952623149688.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10232,2025-12-12 03:03:20.640000+00:00,2.4,5011872336272.715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10233,2025-12-12 03:03:58.060000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10234,2025-12-12 03:04:25.190000+00:00,2.6,10000000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10235,2025-12-12 03:05:09.330000+00:00,2.6,10000000000000.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10236,2025-12-12 03:05:54.140000+00:00,2.8,19952623149688.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10237,2025-12-12 03:06:34.340000+00:00,4.4,5011872336272715.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10238,2025-12-12 03:07:27.290000+00:00,3.4,158489319246111.1,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10239,2025-12-12 03:08:38.290000+00:00,2.6,10000000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10240,2025-12-12 03:09:00.660000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10241,2025-12-12 03:10:00.150000+00:00,2.8,19952623149688.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10242,2025-12-12 03:10:50.360000+00:00,2.4,5011872336272.715,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10243,2025-12-12 03:11:15.880000+00:00,2.6,10000000000000.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10244,2025-12-12 03:12:03.180000+00:00,3.5,223872113856833.78,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10245,2025-12-12 03:14:09.930000+00:00,3.6,316227766016837.94,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10246,2025-12-12 03:14:50.550000+00:00,4.0,1258925411794166.2,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10247,2025-12-12 03:15:41.230000+00:00,3.1,56234132519034.91,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10248,2025-12-12 03:16:01.690000+00:00,2.6,10000000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10249,2025-12-12 03:16:48.930000+00:00,2.4,5011872336272.715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10250,2025-12-12 03:17:02.690000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10251,2025-12-12 03:17:27.400000+00:00,2.5,7079457843841.373,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10252,2025-12-12 03:18:00.250000+00:00,2.8,19952623149688.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10253,2025-12-12 03:18:42.890000+00:00,2.5,7079457843841.373,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10254,2025-12-12 03:19:33.090000+00:00,2.8,19952623149688.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10255,2025-12-12 03:20:19.330000+00:00,2.4,5011872336272.715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10256,2025-12-12 03:20:46.330000+00:00,3.2,79432823472428.22,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10257,2025-12-12 03:21:39.060000+00:00,5.7,4.4668359215096166e+17,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10258,2025-12-12 03:23:41.710000+00:00,4.0,1258925411794166.2,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10259,2025-12-12 03:26:11.450000+00:00,4.4,5011872336272715.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10260,2025-12-12 03:28:56.270000+00:00,2.8,19952623149688.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10261,2025-12-12 03:29:50.150000+00:00,2.5,7079457843841.373,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10262,2025-12-12 03:30:20.210000+00:00,2.8,19952623149688.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10263,2025-12-12 03:31:39.950000+00:00,3.0,39810717055349.695,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10264,2025-12-12 03:32:50.670000+00:00,2.6,10000000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10265,2025-12-12 03:33:29.950000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10266,2025-12-12 03:34:07.740000+00:00,3.6,316227766016837.94,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10267,2025-12-12 03:34:54.300000+00:00,3.7,446683592150963.5,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10268,2025-12-12 03:36:19.650000+00:00,3.0,39810717055349.695,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10269,2025-12-12 03:37:43.900000+00:00,1.9,891250938133.744,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10270,2025-12-12 03:38:24.200000+00:00,3.3,112201845430196.06,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10271,2025-12-12 03:39:19.890000+00:00,3.5,223872113856833.78,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10272,2025-12-12 03:40:49.240000+00:00,2.9,28183829312644.492,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10273,2025-12-12 03:41:22.180000+00:00,2.9,28183829312644.492,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10274,2025-12-12 03:42:07+00:00,3.4,158489319246111.1,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10275,2025-12-12 03:43:34.460000+00:00,2.4,5011872336272.715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10276,2025-12-12 03:44:16.740000+00:00,3.2,79432823472428.22,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10277,2025-12-12 03:45:27.940000+00:00,3.2,79432823472428.22,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10278,2025-12-12 03:49:04.560000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10279,2025-12-12 03:49:52.720000+00:00,2.3,3548133892335.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10280,2025-12-12 03:50:51.740000+00:00,2.2,2511886431509.582,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10281,2025-12-12 03:51:17.420000+00:00,2.8,19952623149688.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10282,2025-12-12 03:53:03.700000+00:00,3.3,112201845430196.06,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10283,2025-12-12 03:54:23.680000+00:00,3.5,223872113856833.78,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10284,2025-12-12 03:55:37.350000+00:00,3.0,39810717055349.695,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10285,2025-12-12 03:56:07.060000+00:00,3.3,112201845430196.06,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10286,2025-12-12 03:58:05.230000+00:00,2.1,1778279410038.9229,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10287,2025-12-12 03:59:22.050000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10288,2025-12-12 04:00:56.150000+00:00,3.0,39810717055349.695,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10289,2025-12-12 04:02:22.120000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10290,2025-12-12 04:02:56.790000+00:00,2.1,1778279410038.9229,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10291,2025-12-12 04:03:39.160000+00:00,2.1,1778279410038.9229,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10292,2025-12-12 04:04:27.380000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10293,2025-12-12 04:04:45.760000+00:00,2.8,19952623149688.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10294,2025-12-12 04:05:39.900000+00:00,2.3,3548133892335.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10295,2025-12-12 04:06:40.180000+00:00,2.4,5011872336272.715,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10296,2025-12-12 04:08:03.410000+00:00,2.5,7079457843841.373,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10297,2025-12-12 04:08:22.360000+00:00,3.4,158489319246111.1,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10298,2025-12-12 04:09:25.190000+00:00,2.6,10000000000000.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10299,2025-12-12 04:10:37.410000+00:00,3.1,56234132519034.91,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10300,2025-12-12 04:12:15.890000+00:00,3.0,39810717055349.695,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10301,2025-12-12 04:13:49.160000+00:00,1.9,891250938133.744,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10302,2025-12-12 04:14:59.140000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10303,2025-12-12 04:15:57.090000+00:00,2.9,28183829312644.492,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10304,2025-12-12 04:16:58.430000+00:00,3.3,112201845430196.06,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10305,2025-12-12 04:17:28.030000+00:00,3.3,112201845430196.06,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10306,2025-12-12 04:18:41.570000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10307,2025-12-12 04:19:17.040000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10308,2025-12-12 04:20:06.070000+00:00,2.3,3548133892335.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10309,2025-12-12 04:21:07.490000+00:00,2.3,3548133892335.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10310,2025-12-12 04:21:20.310000+00:00,1.4,158489319246.11108,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10311,2025-12-12 04:21:39.290000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10312,2025-12-12 04:22:27.400000+00:00,3.4,158489319246111.1,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10313,2025-12-12 04:24:26.500000+00:00,2.3,3548133892335.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10314,2025-12-12 04:25:22.150000+00:00,3.3,112201845430196.06,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10315,2025-12-12 04:26:58.250000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10316,2025-12-12 04:27:35.730000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10317,2025-12-12 04:29:34.220000+00:00,1.8,630957344480.1943,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10318,2025-12-12 04:30:01.410000+00:00,1.9,891250938133.744,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10319,2025-12-12 04:30:47.700000+00:00,1.5,223872113856.83377,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10320,2025-12-12 04:31:28.390000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10321,2025-12-12 04:32:26.850000+00:00,2.6,10000000000000.0,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10322,2025-12-12 04:34:20.430000+00:00,2.1,1778279410038.9229,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10323,2025-12-12 04:35:14+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10324,2025-12-12 04:35:44.070000+00:00,2.3,3548133892335.746,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10325,2025-12-12 04:36:28.320000+00:00,2.8,19952623149688.746,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10326,2025-12-12 04:37:59.590000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10327,2025-12-12 04:40:34.080000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10328,2025-12-12 04:40:53.260000+00:00,2.5,7079457843841.373,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10329,2025-12-12 04:42:35.440000+00:00,1.8,630957344480.1943,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10330,2025-12-12 04:43:14.610000+00:00,2.0,1258925411794.1663,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10331,2025-12-12 04:44:05.550000+00:00,2.5,7079457843841.373,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10332,2025-12-12 04:44:30.040000+00:00,2.5,7079457843841.373,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10333,2025-12-12 04:45:07.940000+00:00,3.4,158489319246111.1,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
10334,2025-12-12 04:45:33.490000+00:00,3.4,158489319246111.1,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10335,2025-12-12 04:48:28.540000+00:00,2.6,10000000000000.0,False,False,False,False,False,True,middle_M1plus21d_to_M3minus35d
10336,2025-12-12 04:49:05.880000+00:00,3.0,39810717055349.695,False,False,False,False,False,False,middle_M1plus21d_to_M3minus35d
