mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,distribution,bin_left,bin_right,count,fraction
M1,30.0,30.0,stratified,,depth,50.0,80.0,0,0.0
M1,30.0,30.0,stratified,,depth,80.0,120.0,0,0.0
M1,30.0,30.0,stratified,1.2,depth,0.0,10.0,822,0.3301204819277108
M1,30.0,30.0,stratified,1.2,depth,10.0,20.0,1648,0.661847389558233
M1,30.0,30.0,stratified,1.2,depth,20.0,30.0,20,0.008032128514056224
M1,30.0,30.0,stratified,1.2,depth,30.0,40.0,0,0.0
M1,30.0,30.0,stratified,1.2,depth,40.0,50.0,0,0.0
M1,30.0,30.0,stratified,1.2,depth,50.0,80.0,0,0.0
M1,30.0,30.0,stratified,1.2,depth,80.0,120.0,0,0.0
M1,30.0,30.0,stratified,1.5,depth,0.0,10.0,661,0.3214980544747082
M1,30.0,30.0,stratified,1.5,depth,10.0,20.0,1377,0.6697470817120622
M1,30.0,30.0,stratified,1.5,depth,20.0,30.0,18,0.008754863813229572
M1,30.0,30.0,stratified,1.5,depth,30.0,40.0,0,0.0
M1,30.0,30.0,stratified,1.5,depth,40.0,50.0,0,0.0
M1,30.0,30.0,stratified,1.5,depth,50.0,80.0,0,0.0
M1,30.0,30.0,stratified,1.5,depth,80.0,120.0,0,0.0
M1,30.0,30.0,stratified,2.0,depth,0.0,10.0,241,0.23173076923076924
M1,30.0,30.0,stratified,2.0,depth,10.0,20.0,788,0.7576923076923077
M1,30.0,30.0,stratified,2.0,depth,20.0,30.0,11,0.010576923076923078
M1,30.0,30.0,stratified,2.0,depth,30.0,40.0,0,0.0
M1,30.0,30.0,stratified,2.0,depth,40.0,50.0,0,0.0
M1,30.0,30.0,stratified,2.0,depth,50.0,80.0,0,0.0
M1,30.0,30.0,stratified,2.0,depth,80.0,120.0,0,0.0
M1,30.0,30.0,stratified,2.5,depth,0.0,10.0,95,0.18446601941747573
M1,30.0,30.0,stratified,2.5,depth,10.0,20.0,414,0.8038834951456311
M1,30.0,30.0,stratified,2.5,depth,20.0,30.0,6,0.011650485436893204
M1,30.0,30.0,stratified,2.5,depth,30.0,40.0,0,0.0
M1,30.0,30.0,stratified,2.5,depth,40.0,50.0,0,0.0
M1,30.0,30.0,stratified,2.5,depth,50.0,80.0,0,0.0
M1,30.0,30.0,stratified,2.5,depth,80.0,120.0,0,0.0
M1,30.0,60.0,all,,depth,0.0,10.0,937,0.3251214434420541
M1,30.0,60.0,all,,depth,10.0,20.0,1918,0.6655100624566274
M1,30.0,60.0,all,,depth,20.0,30.0,27,0.009368494101318528
M1,30.0,60.0,all,,depth,30.0,40.0,0,0.0
M1,30.0,60.0,all,,depth,40.0,50.0,0,0.0
M1,30.0,60.0,all,,depth,50.0,80.0,0,0.0
M1,30.0,60.0,all,,depth,80.0,120.0,0,0.0
M1,30.0,60.0,all,1.2,depth,0.0,10.0,898,0.3243048031780426
M1,30.0,60.0,all,1.2,depth,10.0,20.0,1846,0.6666666666666666
M1,30.0,60.0,all,1.2,depth,20.0,30.0,25,0.00902853015529072
M1,30.0,60.0,all,1.2,depth,30.0,40.0,0,0.0
M1,30.0,60.0,all,1.2,depth,40.0,50.0,0,0.0
M1,30.0,60.0,all,1.2,depth,50.0,80.0,0,0.0
M1,30.0,60.0,all,1.2,depth,80.0,120.0,0,0.0
M1,30.0,60.0,all,1.5,depth,0.0,10.0,708,0.3131357806280407
M1,30.0,60.0,all,1.5,depth,10.0,20.0,1531,0.6771340114993366
M1,30.0,60.0,all,1.5,depth,20.0,30.0,22,0.009730207872622734
M1,30.0,60.0,all,1.5,depth,30.0,40.0,0,0.0
M1,30.0,60.0,all,1.5,depth,40.0,50.0,0,0.0
