event_id,datetime,lat,lon,dep,mag,relative_days,relative_hours,epicentral_distance_km,east_km,north_km,within_60km,within_80km,within_100km,within_150km,is_reference_mainshock,phase_label
cat_009077,2025-12-09 02:04:59.280000+00:00,41.080127,142.906592,25.36,1.5,29.75092638888889,714.0222333333334,193.2870133226223,-50.84945796405124,186.48000770388998,False,False,False,False,False,outside_main_windows
cat_009078,2025-12-09 02:05:09.870000+00:00,41.004952,142.088281,53.12,1.4,29.75104895833333,714.025175,214.97309214797352,-120.37291840333855,178.12092909338588,False,False,False,False,False,outside_main_windows
cat_009079,2025-12-09 02:06:09.500000+00:00,41.106299,143.08029,21.31,1.3,29.751739120370367,714.0417388888889,192.79912958429065,-36.099319775808915,189.39020132403166,False,False,False,False,False,outside_main_windows
cat_009080,2025-12-09 02:06:46.910000+00:00,40.989303,142.3361,43.45,1.0,29.75217210648148,714.0521305555556,202.42572772957348,-99.33829942806065,176.3808396863248,False,False,False,False,False,outside_main_windows
cat_009081,2025-12-09 02:08:15.320000+00:00,41.138717,142.330957,47.85,1.4,29.75319537037037,714.0766888888888,217.20412590033058,-99.66511140544658,192.99491845599493,False,False,False,False,False,outside_main_windows
cat_009082,2025-12-09 02:09:03.710000+00:00,41.018469,142.418294,47.93,1.0,29.753755439814817,714.0901305555556,201.96300534738904,-92.33728532911684,179.6239509168404,False,False,False,False,False,outside_main_windows
cat_009083,2025-12-09 02:10:48.930000+00:00,40.966414,142.456722,41.48,1.1,29.75497326388889,714.1193583333334,195.3394494391624,-89.10830243991042,173.8356990103576,False,False,False,False,False,outside_main_windows
cat_009084,2025-12-09 02:15:33.950000+00:00,41.126042,142.851562,27.25,1.4,29.75827210648148,714.1985305555555,199.46097318531432,-55.50146886428664,191.58552276077498,False,False,False,False,False,outside_main_windows
cat_009085,2025-12-09 02:20:19.390000+00:00,41.366707,142.168636,52.41,1.3,29.761575810185185,714.2778194444445,245.9580044649055,-113.24521952272009,218.3462497816877,False,False,False,False,False,outside_main_windows
cat_009086,2025-12-09 02:21:50.490000+00:00,40.885457,143.296484,12.43,1.1,29.762630208333334,714.303125,165.78986084259574,-17.781664249829372,164.83369133399427,False,False,False,False,False,outside_main_windows
cat_009087,2025-12-09 02:24:06.740000+00:00,41.275911,142.406234,46.46,1.1,29.764207175925925,714.3409722222223,228.14208742092035,-93.18382902428962,208.2501952220686,False,False,False,False,False,outside_main_windows
cat_009088,2025-12-09 02:24:37.590000+00:00,41.15966,142.61862,36.06,1.2,29.764564236111113,714.3495416666667,209.3134311393665,-75.24773375094978,195.32367380471223,False,False,False,False,False,outside_main_windows
cat_009089,2025-12-09 02:28:46.030000+00:00,40.959338,142.803906,27.09,1.4,29.767439699074075,714.4185527777778,183.02884987104767,-59.618355677751424,173.04888370942095,False,False,False,False,False,outside_main_windows
cat_009090,2025-12-09 02:29:50.070000+00:00,40.867139,143.169889,13.29,1.6,29.76818090277778,714.4363416666667,165.28020095784007,-28.546089561018572,162.79682266771917,False,False,False,False,False,outside_main_windows
cat_009091,2025-12-09 02:31:07.850000+00:00,40.795728,142.463086,41.47,1.8,29.769081134259256,714.4579472222222,178.44644562736616,-88.67900985928516,154.85628176110407,False,False,False,False,False,outside_main_windows
cat_009092,2025-12-09 02:32:43.110000+00:00,40.876709,142.631185,37.91,2.0,29.770183680555558,714.4844083333334,179.93161477633075,-74.33687847295268,163.86095811570723,False,False,False,False,False,outside_main_windows
cat_009093,2025-12-09 02:34:02.610000+00:00,41.110925,142.099137,52.78,0.7,29.771103819444445,714.5064916666666,224.29078430972024,-119.35755412275559,189.90458905468958,False,False,False,False,False,outside_main_windows
cat_009094,2025-12-09 02:36:45.640000+00:00,40.783386,142.602507,39.06,2.0,29.772990740740738,714.5517777777777,171.6356979869558,-76.82736594887182,153.48391397645727,False,False,False,False,False,outside_main_windows
cat_009095,2025-12-09 02:43:23.480000+00:00,40.981986,142.095687,54.83,1.3,29.777595370370374,714.662288888889,212.51863904489815,-119.76424312837675,175.56722640806652,False,False,False,False,False,outside_main_windows
cat_009096,2025-12-09 02:45:09.070000+00:00,41.184591,142.281169,49.19,1.9,29.778817476851852,714.6916194444444,223.66203021979854,-103.85395111789877,198.09587452088718,False,False,False,False,False,outside_main_windows
cat_009097,2025-12-09 02:47:16.300000+00:00,41.065068,142.481038,43.31,2.8,29.780290046296297,714.7269611111111,204.24674971343373,-86.97934956077042,184.80552330354948,False,False,False,False,False,outside_main_windows
cat_009098,2025-12-09 02:51:31.080000+00:00,41.160071,142.472607,43.67,1.2,29.78323888888889,714.7977333333333,214.11874269451664,-87.63349238348205,195.3693749195631,False,False,False,False,False,outside_main_windows
cat_009099,2025-12-09 02:52:09.040000+00:00,41.253536,142.480843,42.43,1.0,29.783678240740738,714.8082777777777,223.3453509417612,-86.87472578322333,205.76220873839623,False,False,False,False,False,outside_main_windows
cat_009100,2025-12-09 02:55:11.530000+00:00,41.039653,142.49165,40.26,1.2,29.785790393518518,714.8589694444445,201.31360289869102,-86.0946735063798,181.97950424287853,False,False,False,False,False,outside_main_windows
cat_009101,2025-12-09 02:56:58.650000+00:00,40.773197,142.742448,27.06,1.6,29.787030208333334,714.888725,165.6074963072731,-64.9283064052067,152.3509488688762,False,False,False,False,False,outside_main_windows
cat_009102,2025-12-09 02:58:39.530000+00:00,40.809265,142.58807,33.56,1.0,29.788197800925925,714.9167472222222,174.7519688730885,-78.04059023275185,156.36152748309217,False,False,False,False,False,outside_main_windows
cat_009103,2025-12-09 02:59:42.010000+00:00,41.284432,142.399561,48.09,1.6,29.788920949074075,714.9341027777778,229.23546710437756,-93.74348034152456,209.1976871920071,False,False,False,False,False,outside_main_windows
cat_009104,2025-12-09 03:00:09.630000+00:00,41.151225,142.881608,16.59,2.0,29.789240625,714.941775,201.46463659375286,-52.94222840089441,194.38574459846473,False,False,False,False,False,outside_main_windows
cat_009105,2025-12-09 03:02:14.610000+00:00,40.861914,142.382731,47.42,1.5,29.790687152777778,714.9764916666667,188.2187632594933,-95.46722526633971,162.21582917600102,False,False,False,False,False,outside_main_windows
cat_009106,2025-12-09 03:03:48.020000+00:00,41.016585,143.167025,21.84,2.0,29.791768287037034,715.0024388888888,181.70413110244786,-28.75788173477027,179.41445967504163,False,False,False,False,False,outside_main_windows
cat_009107,2025-12-09 03:05:04.850000+00:00,40.997188,143.287305,10.71,1.6,29.792657523148147,715.0237805555555,178.2250476258636,-18.54660633586506,177.25761168291734,False,False,False,False,False,outside_main_windows
cat_009108,2025-12-09 03:08:12.950000+00:00,40.769397,142.614437,34.6,0.9,29.79483460648148,715.0760305555555,169.7941885555245,-75.82034528336065,151.9284081476263,False,False,False,False,False,outside_main_windows
cat_009109,2025-12-09 03:10:20.030000+00:00,40.801103,142.4743,39.68,1.2,29.796305439814816,715.1113305555556,178.49300471711456,-87.7217254099962,155.45395449181865,False,False,False,False,False,outside_main_windows
cat_009110,2025-12-09 03:10:48.540000+00:00,41.264734,142.424495,46.83,2.5,29.796635416666664,715.11925,226.38060402521708,-91.64370338216362,207.00736952696198,False,False,False,False,False,outside_main_windows
cat_009111,2025-12-09 03:12:57.390000+00:00,41.037931,142.561882,39.47,1.1,29.79812673611111,715.1550416666666,198.66230984055045,-80.13275081645043,181.7880265791965,False,False,False,False,False,outside_main_windows
cat_009112,2025-12-09 03:13:41.510000+00:00,40.952124,142.811068,33.89,1.0,29.79863738425926,715.1672972222223,182.07358572690254,-59.01305382699167,172.24672350860655,False,False,False,False,False,outside_main_windows
cat_009113,2025-12-09 03:14:25.750000+00:00,40.836922,143.234847,6.86,1.2,29.799149421296292,715.179586111111,161.09114495607753,-23.02903192972696,159.43684556930052,False,False,False,False,False,outside_main_windows
cat_009114,2025-12-09 03:14:52.290000+00:00,40.830522,143.046045,12.27,1.8,29.79945659722222,715.1869583333333,163.4657686591638,-39.08477638578803,158.7251980387754,False,False,False,False,False,outside_main_windows
cat_009115,2025-12-09 03:16:00.300000+00:00,40.759013,143.12321,12.26,2.6,29.80024375,715.20585,154.24472380428088,-32.540192843461526,150.77376002934977,False,False,False,False,False,outside_main_windows
cat_009116,2025-12-09 03:18:20.910000+00:00,40.798027,142.480436,43.23,1.7,29.801871180555555,715.2449083333333,177.93989046471717,-87.20181279962873,155.11191889746,False,False,False,False,False,outside_main_windows
cat_009117,2025-12-09 03:18:49.690000+00:00,41.017342,143.164909,17.9,2.0,29.80220428240741,715.2529027777778,181.81572538922399,-28.937406472944655,179.49863423451157,False,False,False,False,False,outside_main_windows
cat_009118,2025-12-09 03:19:39.380000+00:00,41.190072,142.603451,37.95,1.0,29.80277939814815,715.2667055555556,212.92523142397934,-76.51727619489245,198.70533391382637,False,False,False,False,False,outside_main_windows
cat_009119,2025-12-09 03:20:24.430000+00:00,40.797107,142.469759,39.58,1.0,29.803300810185185,715.2792194444444,178.29796263318693,-88.11053743581286,155.0096195649469,False,False,False,False,False,outside_main_windows
cat_009120,2025-12-09 03:21:21.400000+00:00,41.062366,142.589486,37.42,0.6,29.803960185185186,715.2950444444444,200.22410252827666,-77.77501605296452,184.50507461175593,False,False,False,False,False,outside_main_windows
cat_009121,2025-12-09 03:22:13.280000+00:00,41.223808,143.039469,27.23,2.8,29.804560648148147,715.3094555555556,206.27846936295543,-39.52908720286158,202.4566059591069,False,False,False,False,False,outside_main_windows
cat_009122,2025-12-09 03:22:20.790000+00:00,39.70544,143.201611,10.9,1.5,29.80464756944444,715.3115416666666,42.5442150078854,-26.068967804194287,33.621787579662076,True,True,True,True,False,outside_main_windows
cat_009123,2025-12-09 03:24:27.630000+00:00,41.009196,142.293717,48.6,0.9,29.806115625,715.346775,206.1218117875957,-102.9229995272301,178.59284036206537,False,False,False,False,False,outside_main_windows
cat_009124,2025-12-09 03:25:21.390000+00:00,39.544307,143.676969,11.63,2.1,29.80673784722222,715.3617083333332,21.512594438801376,14.702284510435604,15.70461546464445,True,True,True,True,False,outside_main_windows
cat_009125,2025-12-09 03:27:08.420000+00:00,41.002795,143.189779,19.25,1.4,29.807976620370372,715.391438888889,179.8924508843956,-26.828387951154774,177.88108163661315,False,False,False,False,False,outside_main_windows
cat_009126,2025-12-09 03:27:49.470000+00:00,41.268217,142.426969,45.16,1.2,29.80845173611111,715.4028416666666,226.64918272688672,-91.43164176385464,207.3946614564653,False,False,False,False,False,outside_main_windows
cat_009127,2025-12-09 03:28:12.320000+00:00,41.266435,142.41792,46.16,1.8,29.808716203703703,715.4091888888888,226.77903474539335,-92.19985326969206,207.19651209718486,False,False,False,False,False,outside_main_windows
cat_009128,2025-12-09 03:30:22.770000+00:00,40.762809,143.123014,9.77,2.1,29.810226041666663,715.4454249999999,154.660661991556,-32.55596076043666,151.19585597089187,False,False,False,False,False,outside_main_windows
cat_009129,2025-12-09 03:31:14.200000+00:00,41.055294,142.496647,38.26,1.4,29.810821296296297,715.4597111111111,202.70325052686255,-85.66052082139775,183.71870409052633,False,False,False,False,False,outside_main_windows
cat_009130,2025-12-09 03:34:01.340000+00:00,41.105868,143.179411,24.73,1.3,29.812755787037037,715.5061388888889,191.35551974117928,-27.687831101861253,189.34227631064797,False,False,False,False,False,outside_main_windows
cat_009131,2025-12-09 03:38:17.590000+00:00,40.840173,142.984505,11.32,1.4,29.81572164351852,715.5773194444445,165.82813256853302,-44.314646945058286,159.79834027582183,False,False,False,False,False,outside_main_windows
cat_009132,2025-12-09 03:39:05.770000+00:00,41.055212,143.298877,12.52,1.4,29.816279282407404,715.5907027777777,184.54638322215519,-17.556277555792676,183.7095861065408,False,False,False,False,False,outside_main_windows
cat_009133,2025-12-09 03:41:08.180000+00:00,41.191659,143.207161,28.7,0.6,29.817696064814815,715.6247055555556,200.48627936372856,-25.316845862756935,198.88180026241136,False,False,False,False,False,outside_main_windows
cat_009134,2025-12-09 03:41:45.970000+00:00,41.232666,143.103662,17.64,1.6,29.818133449074075,715.6352027777777,206.27622645691847,-34.08405692688152,203.44157061932484,False,False,False,False,False,outside_main_windows
cat_009135,2025-12-09 03:42:49.980000+00:00,41.047135,142.974235,24.05,1.4,29.818874305555557,715.6529833333334,188.2958139678568,-45.11903707855529,182.8114646840327,False,False,False,False,False,outside_main_windows
cat_009136,2025-12-09 03:43:11.930000+00:00,41.256852,143.040413,18.13,1.5,29.81912835648148,715.6590805555555,209.86899213722728,-39.439393865690164,206.13093111515016,False,False,False,False,False,outside_main_windows
cat_009137,2025-12-09 03:44:18.810000+00:00,41.01322,143.164632,18.17,1.9,29.819902430555555,715.6776583333333,181.36713267201932,-28.961809263533723,179.04028874688242,False,False,False,False,False,outside_main_windows
cat_009138,2025-12-09 03:45:02.130000+00:00,41.059196,142.604883,36.64,0.8,29.820403819444447,715.6896916666667,199.39525741604922,-76.46976603069488,184.152586694293,False,False,False,False,False,outside_main_windows
cat_009139,2025-12-09 03:45:59.480000+00:00,40.871427,143.169824,20.03,1.5,29.821067592592595,715.7056222222222,165.75065510043666,-28.550714493621886,163.27362651317054,False,False,False,False,False,outside_main_windows
cat_009140,2025-12-09 03:47:22.120000+00:00,41.018599,142.525081,38.61,1.0,29.822024074074072,715.7285777777777,197.9954590967139,-83.26920046543016,179.63840625730407,False,False,False,False,False,outside_main_windows
cat_009141,2025-12-09 03:50:49.830000+00:00,40.81851,143.313542,12.72,1.2,29.824428124999997,715.7862749999999,158.23529382369614,-16.339778302661106,157.3895245799211,False,False,False,False,False,outside_main_windows
cat_009142,2025-12-09 03:50:49.980000+00:00,41.119775,142.447933,44.97,0.9,29.824429861111113,715.7863166666667,210.93159336422556,-89.75327313705495,190.88866415549342,False,False,False,False,False,outside_main_windows
cat_009143,2025-12-09 03:52:31.660000+00:00,41.008248,143.154362,20.98,1.2,29.825606712962962,715.8145611111111,180.96327466815097,-29.835032250168872,178.48742757160622,False,False,False,False,False,outside_main_windows
cat_009144,2025-12-09 03:55:50.180000+00:00,41.08289,142.536751,39.79,1.4,29.827904398148146,715.8697055555555,204.08616680668442,-82.23918530663897,186.7872392862091,False,False,False,False,False,outside_main_windows
cat_009145,2025-12-09 03:55:51.400000+00:00,39.54563,143.675521,12.06,2.1,29.82791851851852,715.8700444444445,21.535803159550248,14.577859410290644,15.851726352595124,True,True,True,True,False,outside_main_windows
cat_009146,2025-12-09 03:58:53.770000+00:00,40.802075,142.471615,43.38,1.3,29.830029282407406,715.9207027777777,178.6990936485092,-87.94946384009327,155.56203596051768,False,False,False,False,False,outside_main_windows
cat_009147,2025-12-09 04:00:51.330000+00:00,41.128276,142.381266,46.84,2.0,29.831389930555552,715.9533583333332,214.24268262984447,-95.40419023652575,191.8339322268991,False,False,False,False,False,outside_main_windows
cat_009148,2025-12-09 04:01:38.540000+00:00,40.978845,143.119141,19.61,1.6,29.83193634259259,715.9664722222221,178.26704792845192,-32.8332288160345,175.21796314347606,False,False,False,False,False,outside_main_windows
cat_009149,2025-12-09 04:03:34.130000+00:00,41.017424,142.2993,46.55,0.5,29.833274189814816,715.9985805555556,206.6765274063395,-102.44265886136459,179.5077522184963,False,False,False,False,False,outside_main_windows
cat_009150,2025-12-09 04:04:31.880000+00:00,41.040865,142.32085,50.52,1.0,29.833942592592596,716.0146222222223,208.04495213590772,-100.59528768532942,182.1142724939712,False,False,False,False,False,outside_main_windows
cat_009151,2025-12-09 04:04:42.590000+00:00,40.469596,143.125244,17.66,1.6,29.834066550925925,716.0175972222222,122.94740117229672,-32.43583047993978,118.59205794466148,False,False,False,True,False,outside_main_windows
cat_009152,2025-12-09 04:05:09.840000+00:00,40.817139,143.321501,14.89,2.4,29.834381944444445,716.0251666666667,158.01516206197599,-15.663087775377834,157.23707633549077,False,False,False,False,False,outside_main_windows
cat_009153,2025-12-09 04:07:18.340000+00:00,41.130782,142.631592,31.45,1.0,29.835869212962965,716.0608611111112,205.92732718681924,-74.16317574419907,192.11258671307078,False,False,False,False,False,outside_main_windows
cat_009154,2025-12-09 04:08:46.130000+00:00,41.170032,143.172314,19.31,1.0,29.83688530092593,716.0852472222223,198.50082203956987,-28.276679861840407,196.4769875838692,False,False,False,False,False,outside_main_windows
cat_009155,2025-12-09 04:09:28.590000+00:00,41.11237,142.374967,45.64,1.5,29.83737673611111,716.0970416666667,212.90588770340668,-95.94992617879551,190.0652657236906,False,False,False,False,False,outside_main_windows
cat_009156,2025-12-09 04:10:12.630000+00:00,40.995605,142.308057,44.31,1.1,29.837886458333333,716.109275,204.20985081127492,-101.71540524001958,177.08159011403862,False,False,False,False,False,outside_main_windows
cat_009157,2025-12-09 04:10:48.030000+00:00,41.188501,142.293229,44.41,0.8,29.838296180555556,716.1191083333333,223.57364980067283,-102.82813624444611,198.53064668406793,False,False,False,False,False,outside_main_windows
cat_009158,2025-12-09 04:11:12.930000+00:00,40.761072,143.123356,9.85,2.4,29.838584375,716.126025,154.4658087030463,-32.52727945936514,151.00271038331041,False,False,False,False,False,outside_main_windows
cat_009159,2025-12-09 04:12:17.450000+00:00,41.068188,142.505111,40.38,1.1,29.839331134259258,716.1439472222222,203.69958763692986,-84.93389490206756,185.15245147468082,False,False,False,False,False,outside_main_windows
cat_009160,2025-12-09 04:12:30.860000+00:00,40.959831,143.114274,19.61,2.2,29.839486342592593,716.1476722222222,176.26776642355145,-33.25129933609542,173.10370280825654,False,False,False,False,False,outside_main_windows
cat_009161,2025-12-09 04:16:04.530000+00:00,41.072644,142.436523,43.45,0.9,29.841959375000002,716.207025,206.63817718670174,-90.75304191066236,185.6479360678087,False,False,False,False,False,outside_main_windows
cat_009162,2025-12-09 04:16:25.490000+00:00,41.029484,143.192806,21.13,1.3,29.842201967592594,716.2128472222223,182.78917403543733,-26.566084187947936,180.8487630338295,False,False,False,False,False,outside_main_windows
cat_009163,2025-12-09 04:22:21.920000+00:00,41.079521,142.940251,22.84,1.4,29.84632731481482,716.3118555555557,192.49011933869238,-47.992760408681406,186.41262357834364,False,False,False,False,False,outside_main_windows
cat_009164,2025-12-09 04:27:50.980000+00:00,41.291488,142.410905,49.04,1.0,29.850135879629633,716.4032611111112,229.55956686092,-92.77722469528395,209.98227859441096,False,False,False,False,False,outside_main_windows
cat_009165,2025-12-09 04:31:07.910000+00:00,41.065698,142.509814,39.27,1.3,29.852415162037037,716.4579638888889,203.28231500115479,-84.53623217483381,184.87557610733566,False,False,False,False,False,outside_main_windows
cat_009166,2025-12-09 04:32:53.880000+00:00,41.147103,142.616048,39.06,1.1,29.853641666666668,716.4874,208.09267837890286,-75.47292001879177,193.92739911083638,False,False,False,False,False,outside_main_windows
cat_009167,2025-12-09 04:42:16.440000+00:00,40.903308,143.097819,19.25,1.6,29.86015277777778,716.6436666666667,170.38135582762555,-34.66363801135366,166.81863196952634,False,False,False,False,False,outside_main_windows
cat_009168,2025-12-09 04:44:11.880000+00:00,40.901664,143.268018,14.27,1.2,29.86148888888889,716.6757333333334,167.85535435654367,-20.19886493102945,166.63582751012203,False,False,False,False,False,outside_main_windows
cat_009169,2025-12-09 04:47:26.210000+00:00,41.154183,142.611572,40.3,3.9,29.863738078703705,716.7297138888889,208.9625770557867,-75.84867534729813,194.71465919148008,False,False,False,False,False,outside_main_windows
cat_009170,2025-12-09 04:49:16.140000+00:00,41.153365,142.866032,17.44,2.6,29.865010416666667,716.76025,202.04478408205162,-54.262736687533554,194.62370174148455,False,False,False,False,False,outside_main_windows
cat_009171,2025-12-09 04:52:20.440000+00:00,40.792114,142.450374,40.43,1.3,29.86714351851852,716.8114444444445,178.6397759760566,-89.76262708883333,154.45442329621073,False,False,False,False,False,outside_main_windows
cat_009172,2025-12-09 04:52:21.780000+00:00,39.438525,143.435531,10.31,1.6,29.867159027777777,716.8118166666667,7.200681298160448,-6.025688761835261,3.9421937343291904,True,True,True,True,False,outside_main_windows
cat_009173,2025-12-09 04:53:06.820000+00:00,40.841732,143.221549,15.39,2.7,29.867680324074076,716.8243277777779,161.78534886232006,-24.158911288508985,159.97169316646074,False,False,False,False,False,outside_main_windows
cat_009174,2025-12-09 04:53:22.500000+00:00,40.836719,143.219059,8.85,3.0,29.867861805555552,716.8286833333333,161.26619075804385,-24.371527894102616,159.41427299919175,False,False,False,False,False,outside_main_windows
cat_009175,2025-12-09 04:54:22.800000+00:00,40.904907,143.197917,8.99,2.0,29.868559722222223,716.8454333333334,169.03203074492293,-26.156116014280986,166.99643265723086,False,False,False,False,False,outside_main_windows
cat_009176,2025-12-09 04:55:28.380000+00:00,41.172974,143.144987,23.1,1.8,29.86931875,716.86365,199.16730571751188,-30.593937368843285,196.804123058058,False,False,False,False,False,outside_main_windows
cat_009177,2025-12-09 04:56:00.920000+00:00,41.111572,142.102002,53.82,2.0,29.869695370370373,716.8726888888889,224.2221801995418,-119.113864167309,189.9765321722287,False,False,False,False,False,outside_main_windows
cat_009178,2025-12-09 04:57:18.450000+00:00,40.148698,143.18068,18.35,2.3,29.870592708333334,716.894225,87.43805417805451,-27.774233458882193,82.90982837427592,False,False,True,True,False,outside_main_windows
cat_009179,2025-12-09 04:57:20.070000+00:00,40.991048,142.10236,53.84,2.2,29.870611458333332,716.894675,213.0297273049803,-119.18947711544017,176.57487483331954,False,False,False,False,False,outside_main_windows
cat_009180,2025-12-09 04:58:53.090000+00:00,41.001359,142.092887,52.05,1.0,29.871688078703706,716.920513888889,214.42491478098998,-119.98493238779257,177.72140572195173,False,False,False,False,False,outside_main_windows
cat_009181,2025-12-09 04:59:44.390000+00:00,41.146232,142.047591,55.19,1.4,29.872281828703702,716.9347638888888,229.92989148997822,-123.69939841579615,193.83054832972857,False,False,False,False,False,outside_main_windows
cat_009182,2025-12-09 05:01:32.660000+00:00,40.987561,142.710449,32.65,1.2,29.873534953703704,716.9648388888888,188.68792298766522,-67.54382759839068,176.18713812410996,False,False,False,False,False,outside_main_windows
cat_009183,2025-12-09 05:03:27.940000+00:00,41.002218,143.147575,19.08,2.3,29.874869212962967,716.9968611111112,180.3984581611119,-30.41275827582535,177.81692216393924,False,False,False,False,False,outside_main_windows
cat_009184,2025-12-09 05:04:09+00:00,40.152995,143.180615,16.01,1.9,29.87534444444444,717.0082666666666,87.89272450892155,-27.77892111886094,83.38763297406692,False,False,True,True,False,outside_main_windows
cat_009185,2025-12-09 05:05:56.580000+00:00,41.404549,142.193148,47.32,1.1,29.87658958333333,717.03815,248.75235404291507,-111.13786370478604,222.55408819577164,False,False,False,False,False,outside_main_windows
cat_009186,2025-12-09 05:07:05.640000+00:00,41.239648,142.474447,43.67,1.3,29.877388888888888,717.0573333333333,222.13981600645283,-87.4259034843681,204.21793359715718,False,False,False,False,False,outside_main_windows
cat_009187,2025-12-09 05:07:44.880000+00:00,40.865592,143.175,16.56,2.8,29.87784305555556,717.0682333333334,165.0362729719702,-28.11191586372764,162.6248041161998,False,False,False,False,False,outside_main_windows
cat_009188,2025-12-09 05:08:57.710000+00:00,41.184265,143.198258,21.81,1.9,29.878685995370372,717.0884638888889,199.76801422353788,-26.07331936743616,198.0596249748017,False,False,False,False,False,outside_main_windows
cat_009189,2025-12-09 05:09:53.220000+00:00,40.842041,143.247347,12.63,1.7,29.879328472222223,717.1038833333333,161.50644749728613,-21.965325315197884,160.00605239879405,False,False,False,False,False,outside_main_windows
cat_009190,2025-12-09 05:11:31.900000+00:00,41.111938,142.392057,47.11,1.5,29.880470601851854,717.1312944444445,212.21356027994767,-94.50000641015865,190.01722951538056,False,False,False,False,False,outside_main_windows
cat_009191,2025-12-09 05:15:47.750000+00:00,41.216504,143.075163,24.18,4.4,29.883431828703703,717.2023638888888,204.92123869935324,-36.504639192564085,201.64443821489533,False,False,False,False,False,outside_main_windows
cat_009192,2025-12-09 05:19:30.900000+00:00,40.886674,142.585433,38.41,1.7,29.886014583333335,717.26435,182.57071874503632,-78.2203130508329,164.96901555972036,False,False,False,False,False,outside_main_windows
cat_009193,2025-12-09 05:20:51.450000+00:00,40.975293,142.837793,24.12,1.3,29.886946875,717.2867249999999,183.7962137109836,-56.73285468450181,174.82299876403468,False,False,False,False,False,outside_main_windows
cat_009194,2025-12-09 05:22:24.080000+00:00,41.121761,143.165804,27.21,1.6,29.88801898148148,717.3124555555555,193.2727077114462,-28.83916069706968,191.10949727980974,False,False,False,False,False,outside_main_windows
cat_009195,2025-12-09 05:23:49.270000+00:00,41.025102,142.549805,39.67,1.1,29.88900497685185,717.3361194444444,197.77946614194477,-81.16582647111946,180.36150686527307,False,False,False,False,False,outside_main_windows
cat_009196,2025-12-09 05:23:53.270000+00:00,40.897306,143.251302,15.28,2.2,29.889051273148144,717.3372305555555,167.55174236484922,-21.620249402686433,166.15124001980544,False,False,False,False,False,outside_main_windows
cat_009197,2025-12-09 05:27:10.650000+00:00,39.399056,142.524772,29.6,1.2,29.89133576388889,717.3920583333334,84.283073594207,-84.28230533937294,-0.44655882540455005,False,False,True,True,False,outside_main_windows
cat_009198,2025-12-09 05:27:13.080000+00:00,40.791467,142.470605,42.41,1.4,29.891363888888886,717.3927333333332,177.7191909232446,-88.04222940041116,154.38248017867164,False,False,False,False,False,outside_main_windows
cat_009199,2025-12-09 05:27:59.760000+00:00,40.864473,143.17111,13.19,1.7,29.891904166666666,717.4057,164.97039069806038,-28.442848447884316,162.50037699328422,False,False,False,False,False,outside_main_windows
cat_009200,2025-12-09 05:32:05.170000+00:00,40.977917,142.371273,42.1,0.9,29.894744560185188,717.4738694444445,199.87063944091818,-96.35896873992769,175.11477425154968,False,False,False,False,False,outside_main_windows
cat_009201,2025-12-09 05:40:19.880000+00:00,41.180172,142.589095,33.18,0.9,29.90047037037037,717.6112888888889,212.34297900426188,-77.74049081310757,197.60450414004504,False,False,False,False,False,outside_main_windows
cat_009202,2025-12-09 05:40:54.550000+00:00,40.942277,142.464209,38.99,1.0,29.90087164351852,717.6209194444446,192.66939829042283,-88.48802427891285,171.15178706593753,False,False,False,False,False,outside_main_windows
cat_009203,2025-12-09 05:43:34.840000+00:00,41.172013,143.194076,21.72,1.4,29.902726851851853,717.6654444444445,198.4646171770515,-26.430402120074376,196.69726473355217,False,False,False,False,False,outside_main_windows
cat_009204,2025-12-09 05:46:15.540000+00:00,40.867464,143.14598,16.55,2.3,29.904586805555553,717.7100833333333,165.67878723838402,-30.57855589261451,162.83296101887828,False,False,False,False,False,outside_main_windows
cat_009205,2025-12-09 05:48:24.540000+00:00,40.84788,143.004167,20.57,3.7,29.90607986111111,717.7459166666666,166.21681364189715,-42.64040263004841,160.65531957547182,False,False,False,False,False,outside_main_windows
cat_009206,2025-12-09 05:51:32.810000+00:00,40.966199,142.098307,54.18,1.5,29.908258912037034,717.7982138888888,210.95260298092765,-119.55561391599743,173.81179210112933,False,False,False,False,False,outside_main_windows
cat_009207,2025-12-09 05:56:01.260000+00:00,40.985258,142.111882,54.13,1.4,29.91136597222222,717.8727833333332,212.0468014337692,-118.38579031723484,175.93105620804783,False,False,False,False,False,outside_main_windows
cat_009208,2025-12-09 05:56:56.900000+00:00,40.861129,142.930924,14.38,1.7,29.912009953703706,717.888238888889,169.33058346563442,-48.863018189465,162.128541158585,False,False,False,False,False,outside_main_windows
cat_009209,2025-12-09 05:58:27.320000+00:00,41.056474,142.895622,24.81,1.6,29.913056481481483,717.9133555555557,191.0035570896666,-51.789615195564885,183.84991410396668,False,False,False,False,False,outside_main_windows
cat_009210,2025-12-09 05:58:53.180000+00:00,40.288879,143.358447,9.36,1.7,29.913355787037037,717.9205388888889,99.29598155996757,-12.569588701400672,98.49724438623662,False,False,True,True,False,outside_main_windows
cat_009211,2025-12-09 06:02:07.090000+00:00,41.052417,142.478988,41.94,1.3,29.91560011574074,717.9744027777778,203.05297716677484,-87.16150937346306,183.39879628656936,False,False,False,False,False,outside_main_windows
