core_label,radius_km,window_label,window_n,window_step,exploratory,mc_mode,delta_m,fixed_mc,bootstrap_samples,window_index,start_idx,end_idx_exclusive,start_time,end_time,center_time,median_time,hours_since_mw64,event_count,magnitude_min,magnitude_max,seed,b_value,mc,n_ge_mc,status,bootstrap_valid_count,bootstrap_mean,bootstrap_median,bootstrap_std,bootstrap_ci_low,bootstrap_ci_high,bootstrap_ci_width,bootstrap_mc_median,bootstrap_n_ge_mc_median,reliability_label
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,20,200,250,2019-07-04 20:36:45.120000+00:00,2019-07-04 21:18:19.560000+00:00,2019-07-04 20:57:41.960000+00:00,2019-07-04 20:57:41.960000+00:00,3.3980333333333332,50,0.84,3.58,20751047,0.7603173052220534,1.38,37,ok,986,0.8214150505427401,0.7716913066616069,0.3447643039450516,0.47142801320645167,1.4193201072207773,0.9478920940143256,1.68,24.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,21,210,260,2019-07-04 20:44:01.100000+00:00,2019-07-04 21:30:20.820000+00:00,2019-07-04 21:06:30.740000+00:00,2019-07-04 21:06:30.740000+00:00,3.544916666666667,50,0.84,3.58,20751064,0.648605227166918,1.38,37,ok,973,0.7736469300605561,0.6722959049374567,0.7013183149603026,0.49040296476834694,1.400510223496314,0.910107258727967,1.68,26.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,22,220,270,2019-07-04 20:54:58.260000+00:00,2019-07-04 21:38:53.240000+00:00,2019-07-04 21:14:35.740000+00:00,2019-07-04 21:14:35.740000+00:00,3.679638888888889,50,1.08,3.58,20751081,0.8129579731147315,1.68,26,ok,976,0.8302706524780235,0.7957173633079302,0.24264593095216527,0.5457015440123087,1.2973947077330568,0.751693163720748,1.74,23.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,23,230,280,2019-07-04 20:59:58.520000+00:00,2019-07-04 21:45:02.580000+00:00,2019-07-04 21:26:34.600000+00:00,2019-07-04 21:26:34.600000+00:00,3.879322222222222,50,1.02,3.58,20751098,0.726070158526465,1.38,38,ok,984,0.7598874133573028,0.7116186070240098,0.2804829455436925,0.4887433406079746,1.2383261731424733,0.7495828325344986,1.68,22.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,24,240,290,2019-07-04 21:11:09.420000+00:00,2019-07-04 21:50:53.240000+00:00,2019-07-04 21:37:04.320000+00:00,2019-07-04 21:37:04.320000+00:00,4.0542444444444445,50,1.02,3.48,20751115,0.7127043749133958,1.8699999999999999,16,ok,981,0.8088800931721141,0.7378737630938407,0.32644731246444636,0.5428049424816954,1.5064250021136858,0.9636200596319904,1.75,19.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,25,250,300,2019-07-04 21:23:14.880000+00:00,2019-07-04 21:58:29.280000+00:00,2019-07-04 21:43:00.740000+00:00,2019-07-04 21:43:00.740000+00:00,4.15325,50,1.02,3.48,20751132,0.7304819462285226,1.72,22,ok,975,0.8534707284431662,0.7913082634369087,0.29077604251438344,0.5760691520389578,1.5829572727843684,1.0068881207454106,1.8699999999999999,19.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,26,260,310,2019-07-04 21:31:51.360000+00:00,2019-07-04 22:07:00.920000+00:00,2019-07-04 21:49:12.100000+00:00,2019-07-04 21:49:12.100000+00:00,4.256405555555555,50,1.02,3.56,20751149,0.6600347129699246,1.72,20,ok,979,0.7368896427977728,0.7008226298377421,0.3379600776466697,0.4727754526579513,1.1551089994863235,0.6823335468283722,1.8299999999999998,18.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,27,270,320,2019-07-04 21:39:12.220000+00:00,2019-07-04 22:21:03.800000+00:00,2019-07-04 21:55:56.440000+00:00,2019-07-04 21:55:56.440000+00:00,4.368722222222222,50,1.02,3.56,20751166,0.7616724198305221,1.66,25,ok,981,0.7411590718441136,0.6915051597407804,0.3711853416143142,0.46964474990824945,1.2774978974204978,0.8078531475122483,1.77,18.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,28,280,330,2019-07-04 21:45:25.880000+00:00,2019-07-04 22:32:11.040000+00:00,2019-07-04 22:01:40.840000+00:00,2019-07-04 22:01:40.840000+00:00,4.464388888888888,50,1.0,3.56,20751183,0.7449487655609455,1.88,15,ok,972,0.803810206706566,0.7752005340674981,0.28407673519997684,0.49020579143153864,1.2712657095561901,0.7810599181246515,1.88,16.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,29,290,340,2019-07-04 21:52:26.440000+00:00,2019-07-04 22:43:54.240000+00:00,2019-07-04 22:11:56.140000+00:00,2019-07-04 22:11:56.140000+00:00,4.635305555555555,50,1.0,3.56,20751200,0.743991611094308,1.88,16,ok,977,0.8206917503344932,0.7500954714425999,0.48644725481111717,0.5116763517420442,1.4066002742810293,0.8949239225389851,1.77,19.0,highly_unreliable
