cell_id,ix,iy,x_left_km,x_right_km,y_bottom_km,y_top_km,x_center_km,y_center_km,total_events,first_event_bin_index,first_event_count,onset_bin_index,onset_count,future_active_bins,window_cumulative_count,quality_flag,first_event_time_hr_from_64,onset_time_hr_from_64,onset_time_min_from_64,distance_to_mw64_km,distance_to_mw71_km,alongstrike_km_from_mw64,crossstrike_km_from_axis,axis_length_mw64_to_mw71_km,onset_detected_flag,mw71_side_flag,longitude_center,latitude_center
5436,9,67,432.5,433.0,3956.5,3957.0,432.75,3956.75,1,49.0,1,,,,,insufficient_data,24.5,,,23.227866580039112,13.900427141681796,20.4340578288825,11.044594447329585,11.993749290966345,0,1,-117.74188129153556,35.75225679518505
5437,10,67,433.0,433.5,3956.5,3957.0,433.25,3956.75,0,,0,,,,,inactive,,,,22.742371021234423,13.409167958433011,20.06293714789652,10.709528125320794,11.993749290966345,0,1,,
5438,11,67,433.5,434.0,3956.5,3957.0,433.75,3956.75,0,,0,,,,,inactive,,,,22.257517684478398,12.918579486682315,19.69181646691053,10.374461803312004,11.993749290966345,0,1,,
5439,12,67,434.0,434.5,3956.5,3957.0,434.25,3956.75,0,,0,,,,,inactive,,,,21.773349473203567,12.428741149850685,19.32069578592455,10.039395481303213,11.993749290966345,0,1,,
5440,13,67,434.5,435.0,3956.5,3957.0,434.75,3956.75,0,,0,,,,,inactive,,,,21.289913130157185,11.939745273089134,18.94957510493856,9.704329159294423,11.993749290966345,0,1,,
5441,14,67,435.0,435.5,3956.5,3957.0,435.25,3956.75,0,,0,,,,,inactive,,,,20.80725966813085,11.451699777872143,18.57845442395258,9.369262837285632,11.993749290966345,0,1,,
5442,15,67,435.5,436.0,3956.5,3957.0,435.75,3956.75,1,46.0,1,,,,,insufficient_data,23.0,,,20.325444858708753,10.964731570758104,18.20733374296659,9.034196515276841,11.993749290966345,0,1,-117.70856437567548,35.753419795185046
5443,16,67,436.0,436.5,3956.5,3957.0,436.25,3956.75,0,,0,,,,,inactive,,,,19.844529788125378,10.478990840488509,17.836213061980608,8.69913019326805,11.993749290966345,0,1,,
5444,17,67,436.5,437.0,3956.5,3957.0,436.75,3956.75,0,,0,,,,,inactive,,,,19.364581490938058,9.99465655494498,17.46509238099462,8.36406387125926,11.993749290966345,0,1,,
5445,18,67,437.0,437.5,3956.5,3957.0,437.25,3956.75,0,,0,,,,,inactive,,,,18.88567367415222,9.511943558893062,17.093971700008638,8.02899754925047,11.993749290966345,0,1,,
5446,19,67,437.5,438.0,3956.5,3957.0,437.75,3956.75,0,,0,,,,,inactive,,,,18.40788754675429,9.031111829881734,16.72285101902265,7.693931227241679,11.993749290966345,0,1,,
5447,20,67,438.0,438.5,3956.5,3957.0,438.25,3956.75,0,,0,,,,,inactive,,,,17.931312772391678,8.5524786758046,16.351730338036667,7.358864905232888,11.993749290966345,0,1,,
5448,21,67,438.5,439.0,3956.5,3957.0,438.75,3956.75,0,,0,,,,,inactive,,,,17.45604856629135,8.076434988059706,15.980609657050682,7.023798583224096,11.993749290966345,0,1,,
5449,22,67,439.0,439.5,3956.5,3957.0,439.25,3956.75,0,,0,,,,,inactive,,,,16.98220496155042,7.603467152070664,15.609488976064696,6.688732261215305,11.993749290966345,0,1,,
5450,23,67,439.5,440.0,3956.5,3957.0,439.75,3956.75,0,,0,,,,,inactive,,,,16.509904274813138,7.134186943785547,15.238368295078711,6.353665939206515,11.993749290966345,0,1,,
5451,24,67,440.0,440.5,3956.5,3957.0,440.25,3956.75,0,,0,,,,,inactive,,,,16.03928280724791,6.669372831469444,14.867247614092726,6.018599617197724,11.993749290966345,0,1,,
5452,25,67,440.5,441.0,3956.5,3957.0,440.75,3956.75,0,,0,,,,,inactive,,,,15.570492823872463,6.210027744012528,14.49612693310674,5.6835332951889335,11.993749290966345,0,1,,
5453,26,67,441.0,441.5,3956.5,3957.0,441.25,3956.75,0,,0,,,,,inactive,,,,15.10370486290199,5.757460829017243,14.125006252120755,5.348466973180143,11.993749290966345,0,1,,
5454,27,67,441.5,442.0,3956.5,3957.0,441.75,3956.75,1,41.0,1,,,,,insufficient_data,20.5,,,14.639110437216962,5.313404352571946,13.75388557113477,5.013400651171352,11.993749290966345,0,1,-117.64384229536986,35.75230979518505
5455,28,67,442.0,442.5,3956.5,3957.0,442.25,3956.75,0,,0,,,,,inactive,,,,14.176925202610754,4.880182007896128,13.382764890148785,4.678334329162562,11.993749290966345,0,1,,
5456,29,67,442.5,443.0,3956.5,3957.0,442.75,3956.75,0,,0,,,,,inactive,,,,13.717392682569285,4.4609513611398715,13.0116442091628,4.343268007153771,11.993749290966345,0,1,,
5457,30,67,443.0,443.5,3956.5,3957.0,443.25,3956.75,0,,0,,,,,inactive,,,,13.260788657360871,4.060048972945801,12.640523528176814,4.00820168514498,11.993749290966345,0,1,,
5458,31,67,443.5,444.0,3956.5,3957.0,443.75,3956.75,1,23.0,1,,,,,insufficient_data,11.5,,,12.807426346560659,3.6834641682770366,12.26940284719083,3.67313536313619,11.993749290966345,0,1,-117.62120225500168,35.75175179518505
5459,32,67,444.0,444.5,3956.5,3957.0,444.25,3956.75,0,,0,,,,,inactive,,,,12.357662539087295,3.3394339183824893,11.898282166204845,3.338069041127399,11.993749290966345,0,1,,
5460,33,67,444.5,445.0,3956.5,3957.0,444.75,3956.75,0,,0,,,,,inactive,,,,11.911904853437457,3.0390343057468128,11.52716148521886,3.0030027191186077,11.993749290966345,0,1,,
5461,34,67,445.0,445.5,3956.5,3957.0,445.25,3956.75,0,,0,,,,,inactive,,,,11.470620342628912,2.7963619450580066,11.156040804232875,2.667936397109817,11.993749290966345,0,1,,
5462,35,67,445.5,446.0,3956.5,3957.0,445.75,3956.75,0,,0,,,,,inactive,,,,11.034345692070627,2.627460892959433,10.78492012324689,2.3328700751010265,11.993749290966345,0,1,,
5463,36,67,446.0,446.5,3956.5,3957.0,446.25,3956.75,0,,0,,,,,inactive,,,,10.603699291261657,2.547049540211923,10.413799442260904,1.997803753092236,11.993749290966345,0,1,,
5464,37,67,446.5,447.0,3956.5,3957.0,446.75,3956.75,2,64.0,1,,,,,insufficient_data,32.0,,,10.179395486318839,2.563468739141625,10.042678761274919,1.6627374310834453,11.993749290966345,0,1,-117.5903183673266,35.753304295185046
5465,38,67,447.0,447.5,3956.5,3957.0,447.25,3956.75,2,0.0,1,,,,,insufficient_data,0.0,,,9.762261329951873,2.6749359978920877,9.671558080288934,1.3276711090746547,11.993749290966345,0,1,-117.5832463010862,35.752388795185055
5466,39,67,447.5,448.0,3956.5,3957.0,447.75,3956.75,14,35.0,3,35.0,3.0,4.0,9.0,robust,17.5,17.5,1050.0,9.353256121889268,2.8703994859743,9.30043739930295,0.9926047870658641,11.993749290966345,1,1,-117.57749686185863,35.75266929518504
5467,40,67,448.0,448.5,3956.5,3957.0,448.25,3956.75,16,31.0,1,35.0,2.0,4.0,6.0,robust,15.5,17.5,1050.0,8.953493948679725,3.134183119306227,8.929316718316965,0.6575384650570735,11.993749290966345,1,1,-117.57313079019802,35.75264329518505
5468,41,67,448.5,449.0,3956.5,3957.0,448.75,3956.75,16,35.0,3,35.0,3.0,3.0,7.0,robust,17.5,17.5,1050.0,8.564269244741773,3.450654204872852,8.55819603733098,0.322472143048282,11.993749290966345,1,1,-117.56720285010343,35.75302529518505
5469,42,67,449.0,449.5,3956.5,3957.0,449.25,3956.75,7,35.0,1,35.0,1.0,3.0,4.0,robust,17.5,17.5,1050.0,8.187085043152734,3.8066947681511425,8.187075356344995,-0.012594178960508629,11.993749290966345,1,1,-117.5627142255582,35.75374579518505
5470,43,67,449.5,450.0,3956.5,3957.0,449.75,3956.75,7,11.0,1,,,,,ambiguous,5.5,,,7.823682976143689,4.19223516445963,7.815954675359008,-0.34766050096929924,11.993749290966345,0,1,-117.55391746698322,35.75326979518505
5471,44,67,450.0,450.5,3956.5,3957.0,450.25,3956.75,4,52.0,1,,,,,ambiguous,26.0,,,7.476073108162195,4.599863725198221,7.444833994373024,-0.6827268229780898,11.993749290966345,0,1,-117.54999836424571,35.75221379518505
5472,45,67,450.5,451.0,3956.5,3957.0,450.75,3956.75,2,36.0,1,,,,,insufficient_data,18.0,,,7.146560216353832,5.024207092333778,7.073713313387039,-1.0177931449868804,11.993749290966345,0,1,-117.54732142780628,35.75414029518505
5473,46,67,451.0,451.5,3956.5,3957.0,451.25,3956.75,0,,0,,,,,inactive,,,,6.83776109069019,5.461370480284195,6.702592632401053,-1.352859466995671,11.993749290966345,0,1,,
5474,47,67,451.5,452.0,3956.5,3957.0,451.75,3956.75,0,,0,,,,,inactive,,,,6.552604866825259,5.908508960743159,6.331471951415068,-1.687925789004462,11.993749290966345,0,1,,
5475,48,67,452.0,452.5,3956.5,3957.0,452.25,3956.75,0,,0,,,,,inactive,,,,6.294305708187953,6.363520154399199,5.960351270429083,-2.0229921110132527,11.993749290966345,0,0,,
5476,49,67,452.5,453.0,3956.5,3957.0,452.75,3956.75,0,,0,,,,,inactive,,,,6.066295257858195,6.82482962217427,5.589230589443098,-2.3580584330220433,11.993749290966345,0,0,,
5477,50,67,453.0,453.5,3956.5,3957.0,453.25,3956.75,0,,0,,,,,inactive,,,,5.872102856975361,7.29124200585675,5.218109908457113,-2.6931247550308344,11.993749290966345,0,0,,
5478,51,67,453.5,454.0,3956.5,3957.0,453.75,3956.75,0,,0,,,,,inactive,,,,5.715176792565876,7.7618374502583185,4.846989227471128,-3.028191077039625,11.993749290966345,0,0,,
5479,52,67,454.0,454.5,3956.5,3957.0,454.25,3956.75,0,,0,,,,,inactive,,,,5.5986515856649754,8.23589893214427,4.475868546485143,-3.3632573990484156,11.993749290966345,0,0,,
5480,53,67,454.5,455.0,3956.5,3957.0,454.75,3956.75,0,,0,,,,,inactive,,,,5.5250840161082,8.71286071487188,4.104747865499157,-3.698323721057206,11.993749290966345,0,0,,
5481,54,67,455.0,455.5,3956.5,3957.0,455.25,3956.75,0,,0,,,,,inactive,,,,5.496199340675307,9.192271343526599,3.7336271845131725,-4.033390043065997,11.993749290966345,0,0,,
5482,55,67,455.5,456.0,3956.5,3957.0,455.75,3956.75,0,,0,,,,,inactive,,,,5.512699973681232,9.673766746685745,3.3625065035271873,-4.368456365074787,11.993749290966345,0,0,,
5483,56,67,456.0,456.5,3956.5,3957.0,456.25,3956.75,0,,0,,,,,inactive,,,,5.574182882469002,10.157050442207396,2.9913858225412024,-4.703522687083578,11.993749290966345,0,0,,
5484,57,67,456.5,457.0,3956.5,3957.0,456.75,3956.75,0,,0,,,,,inactive,,,,5.679187319907295,10.641878795673632,2.620265141555217,-5.0385890090923695,11.993749290966345,0,0,,
5485,58,67,457.0,457.5,3956.5,3957.0,457.25,3956.75,0,,0,,,,,inactive,,,,5.825360282590355,11.128049915329758,2.249144460569232,-5.37365533110116,11.993749290966345,0,0,,
5486,59,67,457.5,458.0,3956.5,3957.0,457.75,3956.75,0,,0,,,,,inactive,,,,6.009698514016036,11.615395194927,1.878023779583247,-5.708721653109951,11.993749290966345,0,0,,
5487,60,67,458.0,458.5,3956.5,3957.0,458.25,3956.75,0,,0,,,,,inactive,,,,6.228814496896815,12.103772806468065,1.5069030985972618,-6.043787975118741,11.993749290966345,0,0,,
5488,61,67,458.5,459.0,3956.5,3957.0,458.75,3956.75,0,,0,,,,,inactive,,,,6.4791808003896065,12.593062644442709,1.135782417611277,-6.378854297127532,11.993749290966345,0,0,,
5489,62,67,459.0,459.5,3956.5,3957.0,459.25,3956.75,0,,0,,,,,inactive,,,,6.757324740718229,13.083162361719776,0.7646617366252917,-6.7139206191363225,11.993749290966345,0,0,,
5490,63,67,459.5,460.0,3956.5,3957.0,459.75,3956.75,0,,0,,,,,inactive,,,,7.059963984250064,13.57398423453422,0.3935410556393064,-7.048986941145113,11.993749290966345,0,0,,
5491,64,67,460.0,460.5,3956.5,3957.0,460.25,3956.75,0,,0,,,,,inactive,,,,7.384087300830985,14.065452663019636,0.022420374653321584,-7.384053263153904,11.993749290966345,0,0,,
5492,65,67,460.5,461.0,3956.5,3957.0,460.75,3956.75,0,,0,,,,,inactive,,,,7.726991592701443,14.557502163211543,-0.34870030633266325,-7.719119585162694,11.993749290966345,0,0,,
5493,66,67,461.0,461.5,3956.5,3957.0,461.25,3956.75,0,,0,,,,,inactive,,,,8.086287954374626,15.050075742273568,-0.7198209873186485,-8.054185907171485,11.993749290966345,0,0,,
5494,67,67,461.5,462.0,3956.5,3957.0,461.75,3956.75,0,,0,,,,,inactive,,,,8.4598881014142,15.543123574894267,-1.0909416683046338,-8.389252229180276,11.993749290966345,0,0,,
5495,68,67,462.0,462.5,3956.5,3957.0,462.25,3956.75,0,,0,,,,,inactive,,,,8.845979905914037,16.03660191813392,-1.462062349290619,-8.724318551189068,11.993749290966345,0,0,,
5496,69,67,462.5,463.0,3956.5,3957.0,462.75,3956.75,0,,0,,,,,inactive,,,,9.24299812307783,16.53047221639355,-1.8331830302766043,-9.059384873197857,11.993749290966345,0,0,,
5497,70,67,463.0,463.5,3956.5,3957.0,463.25,3956.75,0,,0,,,,,inactive,,,,9.649594194089493,17.024700358984934,-2.2043037112625896,-9.39445119520665,11.993749290966345,0,0,,
5498,71,67,463.5,464.0,3956.5,3957.0,463.75,3956.75,0,,0,,,,,inactive,,,,10.06460739015641,17.519256060960014,-2.575424392248574,-9.729517517215438,11.993749290966345,0,0,,
5499,72,67,464.0,464.5,3956.5,3957.0,464.25,3956.75,0,,0,,,,,inactive,,,,10.487038463044579,18.01411234409697,-2.9465450732345593,-10.06458383922423,11.993749290966345,0,0,,
5500,73,67,464.5,465.0,3956.5,3957.0,464.75,3956.75,0,,0,,,,,inactive,,,,10.916026270248793,18.509245099733523,-3.3176657542205445,-10.399650161233021,11.993749290966345,0,0,,
5501,74,67,465.0,465.5,3956.5,3957.0,465.25,3956.75,0,,0,,,,,inactive,,,,11.350827429758024,19.004632718847056,-3.68878643520653,-10.734716483241812,11.993749290966345,0,0,,
5502,75,67,465.5,466.0,3956.5,3957.0,465.75,3956.75,0,,0,,,,,inactive,,,,11.790798834155916,19.500255777669548,-4.059907116192515,-11.069782805250602,11.993749290966345,0,0,,
5503,76,67,466.0,466.5,3956.5,3957.0,466.25,3956.75,0,,0,,,,,inactive,,,,12.235382746564078,19.9960967693897,-4.4310277971784995,-11.404849127259393,11.993749290966345,0,0,,
5504,77,67,466.5,467.0,3956.5,3957.0,466.75,3956.75,0,,0,,,,,inactive,,,,12.684094164042747,20.492139874280085,-4.802148478164485,-11.739915449268183,11.993749290966345,0,0,,
5505,78,67,467.0,467.5,3956.5,3957.0,467.25,3956.75,0,,0,,,,,inactive,,,,13.136510136626418,20.988370762003477,-5.17326915915047,-12.074981771276974,11.993749290966345,0,0,,
5506,79,67,467.5,468.0,3956.5,3957.0,467.75,3956.75,0,,0,,,,,inactive,,,,13.592260752982707,21.48477642098202,-5.544389840136455,-12.410048093285765,11.993749290966345,0,0,,
5507,80,67,468.0,468.5,3956.5,3957.0,468.25,3956.75,0,,0,,,,,inactive,,,,14.051021535264239,21.981345010618607,-5.915510521122441,-12.745114415294555,11.993749290966345,0,0,,
5508,0,68,428.0,428.5,3957.0,3957.5,428.25,3957.25,0,,0,,,,,inactive,,,,27.724441851360915,18.280455427222392,24.109210279765158,13.689070664422717,11.993749290966345,0,1,,
5509,1,68,428.5,429.0,3957.0,3957.5,428.75,3957.25,0,,0,,,,,inactive,,,,27.236488939965778,17.783671196997744,23.738089598779172,13.354004342413925,11.993749290966345,0,1,,
5510,2,68,429.0,429.5,3957.0,3957.5,429.25,3957.25,0,,0,,,,,inactive,,,,26.748980982165723,17.287072391217368,23.366968917793187,13.018938020405136,11.993749290966345,0,1,,
5511,3,68,429.5,430.0,3957.0,3957.5,429.75,3957.25,0,,0,,,,,inactive,,,,26.261942757375145,16.79067546215614,22.995848236807202,12.683871698396343,11.993749290966345,0,1,,
5512,4,68,430.0,430.5,3957.0,3957.5,430.25,3957.25,0,,0,,,,,inactive,,,,25.77540089308087,16.294498859790533,22.62472755582122,12.348805376387554,11.993749290966345,0,1,,
5513,5,68,430.5,431.0,3957.0,3957.5,430.75,3957.25,0,,0,,,,,inactive,,,,25.28938403770285,15.798563343164389,22.253606874835235,12.013739054378762,11.993749290966345,0,1,,
5514,6,68,431.0,431.5,3957.0,3957.5,431.25,3957.25,0,,0,,,,,inactive,,,,24.803923052892358,15.302892351586355,21.88248619384925,11.678672732369973,11.993749290966345,0,1,,
5515,7,68,431.5,432.0,3957.0,3957.5,431.75,3957.25,0,,0,,,,,inactive,,,,24.319051227817056,14.80751244944615,21.511365512863264,11.343606410361181,11.993749290966345,0,1,,
5516,8,68,432.0,432.5,3957.0,3957.5,432.25,3957.25,0,,0,,,,,inactive,,,,23.834804518362965,14.312453862170711,21.14024483187728,11.00854008835239,11.993749290966345,0,1,,
5517,9,68,432.5,433.0,3957.0,3957.5,432.75,3957.25,0,,0,,,,,inactive,,,,23.351221814628055,13.817751125745025,20.769124150891294,10.6734737663436,11.993749290966345,0,1,,
5518,10,68,433.0,433.5,3957.0,3957.5,433.25,3957.25,0,,0,,,,,inactive,,,,22.868345240601613,13.323443878715837,20.39800346990531,10.338407444334809,11.993749290966345,0,1,,
5519,11,68,433.5,434.0,3957.0,3957.5,433.75,3957.25,0,,0,,,,,inactive,,,,22.38622049053238,12.829577834268479,20.026882788919323,10.003341122326018,11.993749290966345,0,1,,
5520,12,68,434.0,434.5,3957.0,3957.5,434.25,3957.25,0,,0,,,,,inactive,,,,21.904897207202712,12.3362059816548,19.655762107933338,9.668274800317228,11.993749290966345,0,1,,
5521,13,68,434.5,435.0,3957.0,3957.5,434.75,3957.25,0,,0,,,,,inactive,,,,21.424429408166336,11.843390082154613,19.284641426947353,9.333208478308437,11.993749290966345,0,1,,
5522,14,68,435.0,435.5,3957.0,3957.5,435.25,3957.25,0,,0,,,,,inactive,,,,20.944875966996985,11.35120254661773,18.913520745961367,8.998142156299647,11.993749290966345,0,1,,
5523,15,68,435.5,436.0,3957.0,3957.5,435.75,3957.25,0,,0,,,,,inactive,,,,20.466301157763542,10.85972881201936,18.542400064975382,8.663075834290856,11.993749290966345,0,1,,
5524,16,68,436.0,436.5,3957.0,3957.5,436.25,3957.25,0,,0,,,,,inactive,,,,19.988775272328684,10.369070377177792,18.171279383989397,8.328009512282065,11.993749290966345,0,1,,
5525,17,68,436.5,437.0,3957.0,3957.5,436.75,3957.25,0,,0,,,,,inactive,,,,19.51237532170402,9.879348718570906,17.80015870300341,7.992943190273275,11.993749290966345,0,1,,
5526,18,68,437.0,437.5,3957.0,3957.5,437.25,3957.25,0,,0,,,,,inactive,,,,19.03718583463505,9.390710394820573,17.429038022017426,7.657876868264484,11.993749290966345,0,1,,
5527,19,68,437.5,438.0,3957.0,3957.5,437.75,3957.25,0,,0,,,,,inactive,,,,18.56329976889386,8.90333377649371,17.05791734103144,7.322810546255694,11.993749290966345,0,1,,
5528,20,68,438.0,438.5,3957.0,3957.5,438.25,3957.25,0,,0,,,,,inactive,,,,18.090819553497298,8.41743802780373,16.68679666004546,6.987744224246903,11.993749290966345,0,1,,
5529,21,68,438.5,439.0,3957.0,3957.5,438.75,3957.25,0,,0,,,,,inactive,,,,17.619858283328657,7.933295252805038,16.31567597905947,6.652677902238111,11.993749290966345,0,1,,
5530,22,68,439.0,439.5,3957.0,3957.5,439.25,3957.25,0,,0,,,,,inactive,,,,17.1505410915216,7.451247156311588,15.944555298073487,6.31761158022932,11.993749290966345,0,1,,
5531,23,68,439.5,440.0,3957.0,3957.5,439.75,3957.25,0,,0,,,,,inactive,,,,16.68300672958434,6.97172825063514,15.573434617087502,5.982545258220529,11.993749290966345,0,1,,
5532,24,68,440.0,440.5,3957.0,3957.5,440.25,3957.25,0,,0,,,,,inactive,,,,16.217409390736293,6.495298716530803,15.202313936101516,5.647478936211739,11.993749290966345,0,1,,
5533,25,68,440.5,441.0,3957.0,3957.5,440.75,3957.25,0,,0,,,,,inactive,,,,15.753920818454278,6.02269175977231,14.831193255115531,5.312412614202948,11.993749290966345,0,1,,
5534,26,68,441.0,441.5,3957.0,3957.5,441.25,3957.25,0,,0,,,,,inactive,,,,15.292732749953895,5.554883135538664,14.460072574129546,4.977346292194158,11.993749290966345,0,1,,
5535,27,68,441.5,442.0,3957.0,3957.5,441.75,3957.25,0,,0,,,,,inactive,,,,14.83405975344908,5.093195192190699,14.08895189314356,4.642279970185367,11.993749290966345,0,1,,
5536,28,68,442.0,442.5,3957.0,3957.5,442.25,3957.25,0,,0,,,,,inactive,,,,14.378142528723354,4.63945555879319,13.717831212157575,4.307213648176576,11.993749290966345,0,1,,
5537,29,68,442.5,443.0,3957.0,3957.5,442.75,3957.25,0,,0,,,,,inactive,,,,13.925251752972676,4.196243379295298,13.34671053117159,3.9721473261677858,11.993749290966345,0,1,,
5538,30,68,443.0,443.5,3957.0,3957.5,443.25,3957.25,0,,0,,,,,inactive,,,,13.475692568141124,3.76727608684872,12.975589850185605,3.637081004158995,11.993749290966345,0,1,,
5539,31,68,443.5,444.0,3957.0,3957.5,443.75,3957.25,1,59.0,1,,,,,insufficient_data,29.5,,,13.029809822036517,3.358017232058941,12.604469169199621,3.3020146821502045,11.993749290966345,0,1,-117.62161775932208,35.758721795185046
5540,32,68,444.0,444.5,3957.0,3957.5,444.25,3957.25,0,,0,,,,,inactive,,,,12.587994193112129,2.9766071872296784,12.233348488213636,2.966948360141414,11.993749290966345,0,1,,
5541,33,68,444.5,445.0,3957.0,3957.5,444.75,3957.25,0,,0,,,,,inactive,,,,12.150689347243228,2.635166211708469,11.86222780722765,2.6318820381326224,11.993749290966345,0,1,,
5542,34,68,445.0,445.5,3957.0,3957.5,445.25,3957.25,0,,0,,,,,inactive,,,,11.718400292727479,2.351172384065564,11.491107126241666,2.296815716123832,11.993749290966345,0,1,,
5543,35,68,445.5,446.0,3957.0,3957.5,445.75,3957.25,1,63.0,1,,,,,insufficient_data,31.5,,,11.291703114587312,2.1475386366384965,11.11998644525568,1.9617493941150412,11.993749290966345,0,1,-117.5983676097444,35.75665479518505
5544,36,68,446.0,446.5,3957.0,3957.5,446.25,3957.25,0,,0,,,,,inactive,,,,10.871256276777132,2.0483732111404205,10.748865764269695,1.6266830721062506,11.993749290966345,0,1,,
5545,37,68,446.5,447.0,3957.0,3957.5,446.75,3957.25,3,18.0,1,,,,,ambiguous,9.0,,,10.457813674126708,2.0687540763416767,10.37774508328371,1.29161675009746,11.993749290966345,0,1,-117.58655865366816,35.75726179518505
5546,38,68,447.0,447.5,3957.0,3957.5,447.25,3957.25,2,13.0,1,,,,,insufficient_data,6.5,,,10.052239583801061,2.205369366941259,10.006624402297724,0.9565504280886694,11.993749290966345,0,1,-117.58124466466899,35.757413795185045
5547,39,68,447.5,448.0,3957.0,3957.5,447.75,3957.25,10,30.0,1,37.0,1.0,3.0,4.0,robust,15.0,18.5,1110.0,9.655525591987331,2.438762936594181,9.63550372131174,0.6214841060798788,11.993749290966345,1,1,-117.57757873254606,35.75835179518505
5548,40,68,448.0,448.5,3957.0,3957.5,448.25,3957.25,23,29.0,1,29.0,1.0,3.0,3.0,robust,14.5,14.5,870.0,9.268809430822692,2.7443533440809076,9.264383040325754,0.2864177840710882,11.993749290966345,1,1,-117.57284665895064,35.75813979518505
5549,41,68,448.5,449.0,3957.0,3957.5,448.75,3957.25,16,35.0,3,35.0,3.0,3.0,7.0,robust,17.5,17.5,1050.0,8.893395418640344,3.1008685708089345,8.893262359339769,-0.048648537937703296,11.993749290966345,1,1,-117.56797228924813,35.75633779518505
5550,42,68,449.0,449.5,3957.0,3957.5,449.25,3957.25,5,21.0,1,39.0,1.0,2.0,3.0,robust,10.5,19.5,1170.0,8.530775807608498,3.4927491335183567,8.522141678353783,-0.3837148599464939,11.993749290966345,1,1,-117.56116879174346,35.75829079518505
5551,43,68,449.5,450.0,3957.0,3957.5,449.75,3957.25,3,24.0,1,,,,,ambiguous,12.0,,,8.182651751545082,3.909374262712105,8.151020997367798,-0.7187811819552845,11.993749290966345,0,1,-117.55731066777902,35.75811979518505
5552,44,68,450.0,450.5,3957.0,3957.5,450.25,3957.25,3,49.0,1,,,,,ambiguous,24.5,,,7.850951757236136,4.343629558585585,7.779900316381815,-1.0538475039640751,11.993749290966345,0,1,-117.54835958412886,35.75630079518505
5553,45,68,450.5,451.0,3957.0,3957.5,450.75,3957.25,1,35.0,1,,,,,insufficient_data,17.5,,,7.5378443405150355,4.79072315610921,7.408779635395829,-1.3889138259728657,11.993749290966345,0,1,-117.54548686773384,35.76021979518505
5554,46,68,451.0,451.5,3957.0,3957.5,451.25,3957.25,3,10.0,1,,,,,ambiguous,5.0,,,7.245740204369731,5.247374483943715,7.037658954409844,-1.7239801479816563,11.993749290966345,0,1,-117.54083161799358,35.75749779518505
5555,47,68,451.5,452.0,3957.0,3957.5,451.75,3957.25,0,,0,,,,,inactive,,,,6.977277758309848,5.711291411844274,6.666538273423859,-2.0590464699904474,11.993749290966345,0,1,,
5556,48,68,452.0,452.5,3957.0,3957.5,452.25,3957.25,0,,0,,,,,inactive,,,,6.735284606012627,6.180838147635702,6.2954175924378735,-2.394112791999238,11.993749290966345,0,1,,
5557,49,68,452.5,453.0,3957.0,3957.5,452.75,3957.25,0,,0,,,,,inactive,,,,6.52270745406967,6.6548231248870415,5.924296911451888,-2.7291791140080286,11.993749290966345,0,0,,
5558,50,68,453.0,453.5,3957.0,3957.5,453.25,3957.25,0,,0,,,,,inactive,,,,6.342504736991642,7.132361561207754,5.553176230465904,-3.0642454360168196,11.993749290966345,0,0,,
5559,51,68,453.5,454.0,3957.0,3957.5,453.75,3957.25,0,,0,,,,,inactive,,,,6.1975011211089575,7.612784776680377,5.1820555494799185,-3.3993117580256103,11.993749290966345,0,0,,
5560,52,68,454.0,454.5,3957.0,3957.5,454.25,3957.25,0,,0,,,,,inactive,,,,6.090211322567728,8.095579205487343,4.810934868493933,-3.734378080034401,11.993749290966345,0,0,,
5561,53,68,454.5,455.0,3957.0,3957.5,454.75,3957.25,0,,0,,,,,inactive,,,,6.022651223582313,8.580344590316969,4.439814187507948,-4.0694444020431915,11.993749290966345,0,0,,
5562,54,68,455.0,455.5,3957.0,3957.5,455.25,3957.25,0,,0,,,,,inactive,,,,5.996163904389448,9.066764798142955,4.068693506521963,-4.404510724051982,11.993749290966345,0,0,,
5563,55,68,455.5,456.0,3957.0,3957.5,455.75,3957.25,0,,0,,,,,inactive,,,,6.01129232159677,9.55458709317712,3.697572825535978,-4.739577046060773,11.993749290966345,0,0,,
5564,56,68,456.0,456.5,3957.0,3957.5,456.25,3957.25,0,,0,,,,,inactive,,,,6.067725206621807,10.043607177571683,3.326452144549993,-5.074643368069563,11.993749290966345,0,0,,
5565,57,68,456.5,457.0,3957.0,3957.5,456.75,3957.25,0,,0,,,,,inactive,,,,6.164328267577825,10.533658232239738,2.9553314635640078,-5.409709690078355,11.993749290966345,0,0,,
5566,58,68,457.0,457.5,3957.0,3957.5,457.25,3957.25,0,,0,,,,,inactive,,,,6.2992536699076025,11.024602776059307,2.5842107825780225,-5.744776012087145,11.993749290966345,0,0,,
5567,59,68,457.5,458.0,3957.0,3957.5,457.75,3957.25,0,,0,,,,,inactive,,,,6.470104373596285,11.516326540444968,2.2130901015920377,-6.079842334095936,11.993749290966345,0,0,,
5568,60,68,458.0,458.5,3957.0,3957.5,458.25,3957.25,0,,0,,,,,inactive,,,,6.674121995634718,12.008733805127823,1.8419694206060524,-6.414908656104727,11.993749290966345,0,0,,
5569,61,68,458.5,459.0,3957.0,3957.5,458.75,3957.25,0,,0,,,,,inactive,,,,6.9083687090369255,12.501743807112764,1.4708487396200676,-6.749974978113517,11.993749290966345,0,0,,
