cell_id,time_bin_index_30min,time_bin_start_min,time_bin_end_min,event_count
5512,3,90.0,120.0,0
5512,4,120.0,150.0,0
5512,5,150.0,180.0,0
5512,6,180.0,210.0,0
5512,7,210.0,240.0,0
5512,8,240.0,270.0,0
5512,9,270.0,300.0,0
5512,10,300.0,330.0,0
5512,11,330.0,360.0,0
5512,12,360.0,390.0,0
5512,13,390.0,420.0,0
5512,14,420.0,450.0,0
5512,15,450.0,480.0,0
5512,16,480.0,510.0,0
5512,17,510.0,540.0,0
5512,18,540.0,570.0,0
5512,19,570.0,600.0,0
5512,20,600.0,630.0,0
5512,21,630.0,660.0,0
5512,22,660.0,690.0,0
5512,23,690.0,720.0,0
5512,24,720.0,750.0,0
5512,25,750.0,780.0,0
5512,26,780.0,810.0,0
5512,27,810.0,840.0,0
5512,28,840.0,870.0,0
5512,29,870.0,900.0,0
5512,30,900.0,930.0,0
5512,31,930.0,960.0,0
5512,32,960.0,990.0,0
5512,33,990.0,1020.0,0
5512,34,1020.0,1050.0,0
5512,35,1050.0,1080.0,0
5512,36,1080.0,1110.0,0
5512,37,1110.0,1140.0,0
5512,38,1140.0,1170.0,0
5512,39,1170.0,1200.0,0
5512,40,1200.0,1230.0,0
5512,41,1230.0,1260.0,0
5512,42,1260.0,1290.0,0
5512,43,1290.0,1320.0,0
5512,44,1320.0,1350.0,0
5512,45,1350.0,1380.0,0
5512,46,1380.0,1410.0,0
5512,47,1410.0,1440.0,0
5512,48,1440.0,1470.0,0
5512,49,1470.0,1500.0,0
5512,50,1500.0,1530.0,0
5512,51,1530.0,1560.0,0
5512,52,1560.0,1590.0,0
5512,53,1590.0,1620.0,0
5512,54,1620.0,1650.0,0
5512,55,1650.0,1680.0,0
5512,56,1680.0,1710.0,0
5512,57,1710.0,1740.0,0
5512,58,1740.0,1770.0,0
5512,59,1770.0,1800.0,0
5512,60,1800.0,1830.0,0
5512,61,1830.0,1860.0,0
5512,62,1860.0,1890.0,0
5512,63,1890.0,1920.0,0
5512,64,1920.0,1950.0,0
5512,65,1950.0,1980.0,0
5512,66,1980.0,2010.0,0
5512,67,2010.0,2026.0666666666666,0
5513,0,0.0,30.0,0
5513,1,30.0,60.0,0
5513,2,60.0,90.0,0
5513,3,90.0,120.0,0
5513,4,120.0,150.0,0
5513,5,150.0,180.0,0
5513,6,180.0,210.0,0
5513,7,210.0,240.0,0
5513,8,240.0,270.0,0
5513,9,270.0,300.0,0
5513,10,300.0,330.0,0
5513,11,330.0,360.0,0
5513,12,360.0,390.0,0
5513,13,390.0,420.0,0
5513,14,420.0,450.0,0
5513,15,450.0,480.0,0
5513,16,480.0,510.0,0
5513,17,510.0,540.0,0
5513,18,540.0,570.0,0
5513,19,570.0,600.0,0
5513,20,600.0,630.0,0
5513,21,630.0,660.0,0
5513,22,660.0,690.0,0
5513,23,690.0,720.0,0
5513,24,720.0,750.0,0
5513,25,750.0,780.0,0
5513,26,780.0,810.0,0
5513,27,810.0,840.0,0
5513,28,840.0,870.0,0
5513,29,870.0,900.0,0
5513,30,900.0,930.0,0
5513,31,930.0,960.0,0
5513,32,960.0,990.0,0
5513,33,990.0,1020.0,0
5513,34,1020.0,1050.0,0
5513,35,1050.0,1080.0,0
5513,36,1080.0,1110.0,0
5513,37,1110.0,1140.0,0
5513,38,1140.0,1170.0,0
5513,39,1170.0,1200.0,0
5513,40,1200.0,1230.0,0
5513,41,1230.0,1260.0,0
5513,42,1260.0,1290.0,0
5513,43,1290.0,1320.0,0
5513,44,1320.0,1350.0,0
5513,45,1350.0,1380.0,0
5513,46,1380.0,1410.0,0
5513,47,1410.0,1440.0,0
5513,48,1440.0,1470.0,0
5513,49,1470.0,1500.0,0
5513,50,1500.0,1530.0,0
5513,51,1530.0,1560.0,0
5513,52,1560.0,1590.0,0
5513,53,1590.0,1620.0,0
5513,54,1620.0,1650.0,0
5513,55,1650.0,1680.0,0
5513,56,1680.0,1710.0,0
5513,57,1710.0,1740.0,0
5513,58,1740.0,1770.0,0
5513,59,1770.0,1800.0,0
5513,60,1800.0,1830.0,0
5513,61,1830.0,1860.0,0
5513,62,1860.0,1890.0,0
5513,63,1890.0,1920.0,0
5513,64,1920.0,1950.0,0
5513,65,1950.0,1980.0,0
5513,66,1980.0,2010.0,0
5513,67,2010.0,2026.0666666666666,0
5514,0,0.0,30.0,0
5514,1,30.0,60.0,0
5514,2,60.0,90.0,0
5514,3,90.0,120.0,0
5514,4,120.0,150.0,0
5514,5,150.0,180.0,0
5514,6,180.0,210.0,0
5514,7,210.0,240.0,0
5514,8,240.0,270.0,0
5514,9,270.0,300.0,0
5514,10,300.0,330.0,0
5514,11,330.0,360.0,0
5514,12,360.0,390.0,0
5514,13,390.0,420.0,0
5514,14,420.0,450.0,0
5514,15,450.0,480.0,0
5514,16,480.0,510.0,0
5514,17,510.0,540.0,0
5514,18,540.0,570.0,0
5514,19,570.0,600.0,0
5514,20,600.0,630.0,0
5514,21,630.0,660.0,0
5514,22,660.0,690.0,0
5514,23,690.0,720.0,0
5514,24,720.0,750.0,0
5514,25,750.0,780.0,0
5514,26,780.0,810.0,0
5514,27,810.0,840.0,0
5514,28,840.0,870.0,0
5514,29,870.0,900.0,0
5514,30,900.0,930.0,0
5514,31,930.0,960.0,0
5514,32,960.0,990.0,0
5514,33,990.0,1020.0,0
5514,34,1020.0,1050.0,0
5514,35,1050.0,1080.0,0
5514,36,1080.0,1110.0,0
5514,37,1110.0,1140.0,0
5514,38,1140.0,1170.0,0
5514,39,1170.0,1200.0,0
5514,40,1200.0,1230.0,0
5514,41,1230.0,1260.0,0
5514,42,1260.0,1290.0,0
5514,43,1290.0,1320.0,0
5514,44,1320.0,1350.0,0
5514,45,1350.0,1380.0,0
5514,46,1380.0,1410.0,0
5514,47,1410.0,1440.0,0
5514,48,1440.0,1470.0,0
5514,49,1470.0,1500.0,0
5514,50,1500.0,1530.0,0
5514,51,1530.0,1560.0,0
5514,52,1560.0,1590.0,0
5514,53,1590.0,1620.0,0
5514,54,1620.0,1650.0,0
5514,55,1650.0,1680.0,0
5514,56,1680.0,1710.0,0
5514,57,1710.0,1740.0,0
5514,58,1740.0,1770.0,0
5514,59,1770.0,1800.0,0
5514,60,1800.0,1830.0,0
5514,61,1830.0,1860.0,0
5514,62,1860.0,1890.0,0
5514,63,1890.0,1920.0,0
5514,64,1920.0,1950.0,0
5514,65,1950.0,1980.0,0
5514,66,1980.0,2010.0,0
5514,67,2010.0,2026.0666666666666,0
5515,0,0.0,30.0,0
5515,1,30.0,60.0,0
5515,2,60.0,90.0,0
5515,3,90.0,120.0,0
5515,4,120.0,150.0,0
5515,5,150.0,180.0,0
5515,6,180.0,210.0,0
5515,7,210.0,240.0,0
5515,8,240.0,270.0,0
5515,9,270.0,300.0,0
5515,10,300.0,330.0,0
5515,11,330.0,360.0,0
5515,12,360.0,390.0,0
5515,13,390.0,420.0,0
5515,14,420.0,450.0,0
5515,15,450.0,480.0,0
5515,16,480.0,510.0,0
5515,17,510.0,540.0,0
5515,18,540.0,570.0,0
5515,19,570.0,600.0,0
5515,20,600.0,630.0,0
5515,21,630.0,660.0,0
5515,22,660.0,690.0,0
5515,23,690.0,720.0,0
5515,24,720.0,750.0,0
5515,25,750.0,780.0,0
5515,26,780.0,810.0,0
5515,27,810.0,840.0,0
5515,28,840.0,870.0,0
5515,29,870.0,900.0,0
5515,30,900.0,930.0,0
5515,31,930.0,960.0,0
5515,32,960.0,990.0,0
5515,33,990.0,1020.0,0
5515,34,1020.0,1050.0,0
5515,35,1050.0,1080.0,0
5515,36,1080.0,1110.0,0
5515,37,1110.0,1140.0,0
5515,38,1140.0,1170.0,0
5515,39,1170.0,1200.0,0
5515,40,1200.0,1230.0,0
5515,41,1230.0,1260.0,0
5515,42,1260.0,1290.0,0
5515,43,1290.0,1320.0,0
5515,44,1320.0,1350.0,0
5515,45,1350.0,1380.0,0
5515,46,1380.0,1410.0,0
5515,47,1410.0,1440.0,0
5515,48,1440.0,1470.0,0
5515,49,1470.0,1500.0,0
5515,50,1500.0,1530.0,0
5515,51,1530.0,1560.0,0
5515,52,1560.0,1590.0,0
5515,53,1590.0,1620.0,0
5515,54,1620.0,1650.0,0
5515,55,1650.0,1680.0,0
5515,56,1680.0,1710.0,0
5515,57,1710.0,1740.0,0
5515,58,1740.0,1770.0,0
5515,59,1770.0,1800.0,0
5515,60,1800.0,1830.0,0
5515,61,1830.0,1860.0,0
5515,62,1860.0,1890.0,0
5515,63,1890.0,1920.0,0
5515,64,1920.0,1950.0,0
5515,65,1950.0,1980.0,0
5515,66,1980.0,2010.0,0
5515,67,2010.0,2026.0666666666666,0
5516,0,0.0,30.0,0
5516,1,30.0,60.0,0
5516,2,60.0,90.0,0
5516,3,90.0,120.0,0
5516,4,120.0,150.0,0
5516,5,150.0,180.0,0
5516,6,180.0,210.0,0
5516,7,210.0,240.0,0
5516,8,240.0,270.0,0
5516,9,270.0,300.0,0
5516,10,300.0,330.0,0
5516,11,330.0,360.0,0
5516,12,360.0,390.0,0
5516,13,390.0,420.0,0
5516,14,420.0,450.0,0
5516,15,450.0,480.0,0
5516,16,480.0,510.0,0
5516,17,510.0,540.0,0
5516,18,540.0,570.0,0
5516,19,570.0,600.0,0
5516,20,600.0,630.0,0
5516,21,630.0,660.0,0
5516,22,660.0,690.0,0
5516,23,690.0,720.0,0
5516,24,720.0,750.0,0
5516,25,750.0,780.0,0
5516,26,780.0,810.0,0
5516,27,810.0,840.0,0
5516,28,840.0,870.0,0
5516,29,870.0,900.0,0
5516,30,900.0,930.0,0
5516,31,930.0,960.0,0
5516,32,960.0,990.0,0
5516,33,990.0,1020.0,0
5516,34,1020.0,1050.0,0
5516,35,1050.0,1080.0,0
5516,36,1080.0,1110.0,0
5516,37,1110.0,1140.0,0
5516,38,1140.0,1170.0,0
5516,39,1170.0,1200.0,0
5516,40,1200.0,1230.0,0
5516,41,1230.0,1260.0,0
5516,42,1260.0,1290.0,0
5516,43,1290.0,1320.0,0
5516,44,1320.0,1350.0,0
5516,45,1350.0,1380.0,0
5516,46,1380.0,1410.0,0
5516,47,1410.0,1440.0,0
5516,48,1440.0,1470.0,0
5516,49,1470.0,1500.0,0
5516,50,1500.0,1530.0,0
5516,51,1530.0,1560.0,0
5516,52,1560.0,1590.0,0
5516,53,1590.0,1620.0,0
5516,54,1620.0,1650.0,0
5516,55,1650.0,1680.0,0
5516,56,1680.0,1710.0,0
5516,57,1710.0,1740.0,0
5516,58,1740.0,1770.0,0
5516,59,1770.0,1800.0,0
5516,60,1800.0,1830.0,0
5516,61,1830.0,1860.0,0
5516,62,1860.0,1890.0,0
5516,63,1890.0,1920.0,0
5516,64,1920.0,1950.0,0
5516,65,1950.0,1980.0,0
5516,66,1980.0,2010.0,0
5516,67,2010.0,2026.0666666666666,0
5517,0,0.0,30.0,0
5517,1,30.0,60.0,0
5517,2,60.0,90.0,0
5517,3,90.0,120.0,0
5517,4,120.0,150.0,0
5517,5,150.0,180.0,0
5517,6,180.0,210.0,0
5517,7,210.0,240.0,0
5517,8,240.0,270.0,0
5517,9,270.0,300.0,0
5517,10,300.0,330.0,0
5517,11,330.0,360.0,0
5517,12,360.0,390.0,0
5517,13,390.0,420.0,0
5517,14,420.0,450.0,0
5517,15,450.0,480.0,0
5517,16,480.0,510.0,0
5517,17,510.0,540.0,0
5517,18,540.0,570.0,0
5517,19,570.0,600.0,0
5517,20,600.0,630.0,0
5517,21,630.0,660.0,0
5517,22,660.0,690.0,0
5517,23,690.0,720.0,0
5517,24,720.0,750.0,0
5517,25,750.0,780.0,0
5517,26,780.0,810.0,0
5517,27,810.0,840.0,0
5517,28,840.0,870.0,0
5517,29,870.0,900.0,0
5517,30,900.0,930.0,0
5517,31,930.0,960.0,0
5517,32,960.0,990.0,0
5517,33,990.0,1020.0,0
5517,34,1020.0,1050.0,0
5517,35,1050.0,1080.0,0
5517,36,1080.0,1110.0,0
5517,37,1110.0,1140.0,0
5517,38,1140.0,1170.0,0
5517,39,1170.0,1200.0,0
5517,40,1200.0,1230.0,0
5517,41,1230.0,1260.0,0
5517,42,1260.0,1290.0,0
5517,43,1290.0,1320.0,0
5517,44,1320.0,1350.0,0
5517,45,1350.0,1380.0,0
5517,46,1380.0,1410.0,0
5517,47,1410.0,1440.0,0
5517,48,1440.0,1470.0,0
5517,49,1470.0,1500.0,0
5517,50,1500.0,1530.0,0
5517,51,1530.0,1560.0,0
5517,52,1560.0,1590.0,0
5517,53,1590.0,1620.0,0
5517,54,1620.0,1650.0,0
5517,55,1650.0,1680.0,0
5517,56,1680.0,1710.0,0
5517,57,1710.0,1740.0,0
5517,58,1740.0,1770.0,0
5517,59,1770.0,1800.0,0
5517,60,1800.0,1830.0,0
5517,61,1830.0,1860.0,0
5517,62,1860.0,1890.0,0
5517,63,1890.0,1920.0,0
5517,64,1920.0,1950.0,0
5517,65,1950.0,1980.0,0
5517,66,1980.0,2010.0,0
5517,67,2010.0,2026.0666666666666,0
5518,0,0.0,30.0,0
5518,1,30.0,60.0,0
5518,2,60.0,90.0,0
5518,3,90.0,120.0,0
5518,4,120.0,150.0,0
5518,5,150.0,180.0,0
5518,6,180.0,210.0,0
5518,7,210.0,240.0,0
5518,8,240.0,270.0,0
5518,9,270.0,300.0,0
5518,10,300.0,330.0,0
5518,11,330.0,360.0,0
5518,12,360.0,390.0,0
5518,13,390.0,420.0,0
5518,14,420.0,450.0,0
5518,15,450.0,480.0,0
5518,16,480.0,510.0,0
5518,17,510.0,540.0,0
5518,18,540.0,570.0,0
5518,19,570.0,600.0,0
5518,20,600.0,630.0,0
5518,21,630.0,660.0,0
5518,22,660.0,690.0,0
5518,23,690.0,720.0,0
5518,24,720.0,750.0,0
5518,25,750.0,780.0,0
5518,26,780.0,810.0,0
5518,27,810.0,840.0,0
5518,28,840.0,870.0,0
5518,29,870.0,900.0,0
5518,30,900.0,930.0,0
5518,31,930.0,960.0,0
5518,32,960.0,990.0,0
5518,33,990.0,1020.0,0
5518,34,1020.0,1050.0,0
5518,35,1050.0,1080.0,0
5518,36,1080.0,1110.0,0
5518,37,1110.0,1140.0,0
5518,38,1140.0,1170.0,0
5518,39,1170.0,1200.0,0
5518,40,1200.0,1230.0,0
5518,41,1230.0,1260.0,0
5518,42,1260.0,1290.0,0
5518,43,1290.0,1320.0,0
5518,44,1320.0,1350.0,0
5518,45,1350.0,1380.0,0
5518,46,1380.0,1410.0,0
5518,47,1410.0,1440.0,0
5518,48,1440.0,1470.0,0
5518,49,1470.0,1500.0,0
5518,50,1500.0,1530.0,0
5518,51,1530.0,1560.0,0
5518,52,1560.0,1590.0,0
5518,53,1590.0,1620.0,0
5518,54,1620.0,1650.0,0
5518,55,1650.0,1680.0,0
5518,56,1680.0,1710.0,0
5518,57,1710.0,1740.0,0
5518,58,1740.0,1770.0,0
5518,59,1770.0,1800.0,0
5518,60,1800.0,1830.0,0
5518,61,1830.0,1860.0,0
5518,62,1860.0,1890.0,0
5518,63,1890.0,1920.0,0
5518,64,1920.0,1950.0,0
5518,65,1950.0,1980.0,0
5518,66,1980.0,2010.0,0
5518,67,2010.0,2026.0666666666666,0
5519,0,0.0,30.0,0
5519,1,30.0,60.0,0
5519,2,60.0,90.0,0
5519,3,90.0,120.0,0
5519,4,120.0,150.0,0
5519,5,150.0,180.0,0
5519,6,180.0,210.0,0
5519,7,210.0,240.0,0
5519,8,240.0,270.0,0
5519,9,270.0,300.0,0
5519,10,300.0,330.0,0
5519,11,330.0,360.0,0
5519,12,360.0,390.0,0
5519,13,390.0,420.0,0
5519,14,420.0,450.0,0
5519,15,450.0,480.0,0
5519,16,480.0,510.0,0
5519,17,510.0,540.0,0
5519,18,540.0,570.0,0
5519,19,570.0,600.0,0
5519,20,600.0,630.0,0
5519,21,630.0,660.0,0
5519,22,660.0,690.0,0
5519,23,690.0,720.0,0
5519,24,720.0,750.0,0
5519,25,750.0,780.0,0
5519,26,780.0,810.0,0
5519,27,810.0,840.0,0
5519,28,840.0,870.0,0
5519,29,870.0,900.0,0
5519,30,900.0,930.0,0
5519,31,930.0,960.0,0
5519,32,960.0,990.0,0
5519,33,990.0,1020.0,0
5519,34,1020.0,1050.0,0
5519,35,1050.0,1080.0,0
5519,36,1080.0,1110.0,0
5519,37,1110.0,1140.0,0
5519,38,1140.0,1170.0,0
5519,39,1170.0,1200.0,0
5519,40,1200.0,1230.0,0
5519,41,1230.0,1260.0,0
5519,42,1260.0,1290.0,0
5519,43,1290.0,1320.0,0
5519,44,1320.0,1350.0,0
5519,45,1350.0,1380.0,0
5519,46,1380.0,1410.0,0
5519,47,1410.0,1440.0,0
5519,48,1440.0,1470.0,0
5519,49,1470.0,1500.0,0
5519,50,1500.0,1530.0,0
5519,51,1530.0,1560.0,0
5519,52,1560.0,1590.0,0
5519,53,1590.0,1620.0,0
5519,54,1620.0,1650.0,0
5519,55,1650.0,1680.0,0
5519,56,1680.0,1710.0,0
5519,57,1710.0,1740.0,0
5519,58,1740.0,1770.0,0
5519,59,1770.0,1800.0,0
5519,60,1800.0,1830.0,0
5519,61,1830.0,1860.0,0
5519,62,1860.0,1890.0,0
5519,63,1890.0,1920.0,0
5519,64,1920.0,1950.0,0
5519,65,1950.0,1980.0,0
5519,66,1980.0,2010.0,0
5519,67,2010.0,2026.0666666666666,0
5520,0,0.0,30.0,0
5520,1,30.0,60.0,0
5520,2,60.0,90.0,0
5520,3,90.0,120.0,0
5520,4,120.0,150.0,0
5520,5,150.0,180.0,0
5520,6,180.0,210.0,0
5520,7,210.0,240.0,0
5520,8,240.0,270.0,0
5520,9,270.0,300.0,0
5520,10,300.0,330.0,0
5520,11,330.0,360.0,0
5520,12,360.0,390.0,0
5520,13,390.0,420.0,0
5520,14,420.0,450.0,0
5520,15,450.0,480.0,0
5520,16,480.0,510.0,0
5520,17,510.0,540.0,0
5520,18,540.0,570.0,0
5520,19,570.0,600.0,0
5520,20,600.0,630.0,0
5520,21,630.0,660.0,0
5520,22,660.0,690.0,0
5520,23,690.0,720.0,0
5520,24,720.0,750.0,0
5520,25,750.0,780.0,0
5520,26,780.0,810.0,0
5520,27,810.0,840.0,0
5520,28,840.0,870.0,0
5520,29,870.0,900.0,0
5520,30,900.0,930.0,0
5520,31,930.0,960.0,0
5520,32,960.0,990.0,0
5520,33,990.0,1020.0,0
5520,34,1020.0,1050.0,0
5520,35,1050.0,1080.0,0
5520,36,1080.0,1110.0,0
5520,37,1110.0,1140.0,0
5520,38,1140.0,1170.0,0
5520,39,1170.0,1200.0,0
5520,40,1200.0,1230.0,0
5520,41,1230.0,1260.0,0
5520,42,1260.0,1290.0,0
5520,43,1290.0,1320.0,0
5520,44,1320.0,1350.0,0
5520,45,1350.0,1380.0,0
5520,46,1380.0,1410.0,0
5520,47,1410.0,1440.0,0
5520,48,1440.0,1470.0,0
5520,49,1470.0,1500.0,0
5520,50,1500.0,1530.0,0
5520,51,1530.0,1560.0,0
5520,52,1560.0,1590.0,0
5520,53,1590.0,1620.0,0
5520,54,1620.0,1650.0,0
5520,55,1650.0,1680.0,0
5520,56,1680.0,1710.0,0
5520,57,1710.0,1740.0,0
5520,58,1740.0,1770.0,0
5520,59,1770.0,1800.0,0
5520,60,1800.0,1830.0,0
5520,61,1830.0,1860.0,0
5520,62,1860.0,1890.0,0
5520,63,1890.0,1920.0,0
5520,64,1920.0,1950.0,0
5520,65,1950.0,1980.0,0
5520,66,1980.0,2010.0,0
5520,67,2010.0,2026.0666666666666,0
5521,0,0.0,30.0,0
5521,1,30.0,60.0,0
5521,2,60.0,90.0,0
5521,3,90.0,120.0,0
5521,4,120.0,150.0,0
5521,5,150.0,180.0,0
5521,6,180.0,210.0,0
5521,7,210.0,240.0,0
5521,8,240.0,270.0,0
5521,9,270.0,300.0,0
5521,10,300.0,330.0,0
5521,11,330.0,360.0,0
5521,12,360.0,390.0,0
5521,13,390.0,420.0,0
5521,14,420.0,450.0,0
5521,15,450.0,480.0,0
5521,16,480.0,510.0,0
5521,17,510.0,540.0,0
5521,18,540.0,570.0,0
5521,19,570.0,600.0,0
5521,20,600.0,630.0,0
5521,21,630.0,660.0,0
5521,22,660.0,690.0,0
5521,23,690.0,720.0,0
5521,24,720.0,750.0,0
5521,25,750.0,780.0,0
5521,26,780.0,810.0,0
5521,27,810.0,840.0,0
5521,28,840.0,870.0,0
5521,29,870.0,900.0,0
5521,30,900.0,930.0,0
5521,31,930.0,960.0,0
5521,32,960.0,990.0,0
5521,33,990.0,1020.0,0
5521,34,1020.0,1050.0,0
5521,35,1050.0,1080.0,0
5521,36,1080.0,1110.0,0
5521,37,1110.0,1140.0,0
5521,38,1140.0,1170.0,0
5521,39,1170.0,1200.0,0
5521,40,1200.0,1230.0,0
5521,41,1230.0,1260.0,0
5521,42,1260.0,1290.0,0
5521,43,1290.0,1320.0,0
5521,44,1320.0,1350.0,0
5521,45,1350.0,1380.0,0
5521,46,1380.0,1410.0,0
5521,47,1410.0,1440.0,0
5521,48,1440.0,1470.0,0
5521,49,1470.0,1500.0,0
5521,50,1500.0,1530.0,0
5521,51,1530.0,1560.0,0
5521,52,1560.0,1590.0,0
5521,53,1590.0,1620.0,0
5521,54,1620.0,1650.0,0
5521,55,1650.0,1680.0,0
5521,56,1680.0,1710.0,0
5521,57,1710.0,1740.0,0
5521,58,1740.0,1770.0,0
5521,59,1770.0,1800.0,0
5521,60,1800.0,1830.0,0
5521,61,1830.0,1860.0,0
5521,62,1860.0,1890.0,0
5521,63,1890.0,1920.0,0
5521,64,1920.0,1950.0,0
5521,65,1950.0,1980.0,0
5521,66,1980.0,2010.0,0
5521,67,2010.0,2026.0666666666666,0
5522,0,0.0,30.0,0
5522,1,30.0,60.0,0
5522,2,60.0,90.0,0
5522,3,90.0,120.0,0
5522,4,120.0,150.0,0
5522,5,150.0,180.0,0
5522,6,180.0,210.0,0
5522,7,210.0,240.0,0
5522,8,240.0,270.0,0
5522,9,270.0,300.0,0
5522,10,300.0,330.0,0
5522,11,330.0,360.0,0
5522,12,360.0,390.0,0
5522,13,390.0,420.0,0
5522,14,420.0,450.0,0
5522,15,450.0,480.0,0
5522,16,480.0,510.0,0
5522,17,510.0,540.0,0
5522,18,540.0,570.0,0
5522,19,570.0,600.0,0
5522,20,600.0,630.0,0
5522,21,630.0,660.0,0
5522,22,660.0,690.0,0
5522,23,690.0,720.0,0
5522,24,720.0,750.0,0
5522,25,750.0,780.0,0
5522,26,780.0,810.0,0
5522,27,810.0,840.0,0
5522,28,840.0,870.0,0
5522,29,870.0,900.0,0
5522,30,900.0,930.0,0
5522,31,930.0,960.0,0
5522,32,960.0,990.0,0
5522,33,990.0,1020.0,0
5522,34,1020.0,1050.0,0
5522,35,1050.0,1080.0,0
5522,36,1080.0,1110.0,0
5522,37,1110.0,1140.0,0
5522,38,1140.0,1170.0,0
5522,39,1170.0,1200.0,0
5522,40,1200.0,1230.0,0
5522,41,1230.0,1260.0,0
5522,42,1260.0,1290.0,0
5522,43,1290.0,1320.0,0
5522,44,1320.0,1350.0,0
5522,45,1350.0,1380.0,0
5522,46,1380.0,1410.0,0
5522,47,1410.0,1440.0,0
5522,48,1440.0,1470.0,0
5522,49,1470.0,1500.0,0
5522,50,1500.0,1530.0,0
5522,51,1530.0,1560.0,0
5522,52,1560.0,1590.0,0
5522,53,1590.0,1620.0,0
5522,54,1620.0,1650.0,0
5522,55,1650.0,1680.0,0
5522,56,1680.0,1710.0,0
5522,57,1710.0,1740.0,0
5522,58,1740.0,1770.0,0
5522,59,1770.0,1800.0,0
5522,60,1800.0,1830.0,0
5522,61,1830.0,1860.0,0
5522,62,1860.0,1890.0,0
5522,63,1890.0,1920.0,0
5522,64,1920.0,1950.0,0
5522,65,1950.0,1980.0,0
5522,66,1980.0,2010.0,0
5522,67,2010.0,2026.0666666666666,0
5523,0,0.0,30.0,0
5523,1,30.0,60.0,0
5523,2,60.0,90.0,0
5523,3,90.0,120.0,0
5523,4,120.0,150.0,0
5523,5,150.0,180.0,0
5523,6,180.0,210.0,0
5523,7,210.0,240.0,0
5523,8,240.0,270.0,0
5523,9,270.0,300.0,0
5523,10,300.0,330.0,0
5523,11,330.0,360.0,0
5523,12,360.0,390.0,0
5523,13,390.0,420.0,0
5523,14,420.0,450.0,0
5523,15,450.0,480.0,0
5523,16,480.0,510.0,0
5523,17,510.0,540.0,0
5523,18,540.0,570.0,0
5523,19,570.0,600.0,0
5523,20,600.0,630.0,0
5523,21,630.0,660.0,0
5523,22,660.0,690.0,0
5523,23,690.0,720.0,0
5523,24,720.0,750.0,0
5523,25,750.0,780.0,0
5523,26,780.0,810.0,0
5523,27,810.0,840.0,0
5523,28,840.0,870.0,0
5523,29,870.0,900.0,0
5523,30,900.0,930.0,0
5523,31,930.0,960.0,0
5523,32,960.0,990.0,0
5523,33,990.0,1020.0,0
5523,34,1020.0,1050.0,0
5523,35,1050.0,1080.0,0
5523,36,1080.0,1110.0,0
5523,37,1110.0,1140.0,0
5523,38,1140.0,1170.0,0
5523,39,1170.0,1200.0,0
5523,40,1200.0,1230.0,0
5523,41,1230.0,1260.0,0
5523,42,1260.0,1290.0,0
5523,43,1290.0,1320.0,0
5523,44,1320.0,1350.0,0
5523,45,1350.0,1380.0,0
5523,46,1380.0,1410.0,0
5523,47,1410.0,1440.0,0
5523,48,1440.0,1470.0,0
5523,49,1470.0,1500.0,0
5523,50,1500.0,1530.0,0
5523,51,1530.0,1560.0,0
5523,52,1560.0,1590.0,0
5523,53,1590.0,1620.0,0
5523,54,1620.0,1650.0,0
5523,55,1650.0,1680.0,0
5523,56,1680.0,1710.0,0
5523,57,1710.0,1740.0,0
5523,58,1740.0,1770.0,0
5523,59,1770.0,1800.0,0
5523,60,1800.0,1830.0,0
5523,61,1830.0,1860.0,0
5523,62,1860.0,1890.0,0
5523,63,1890.0,1920.0,0
5523,64,1920.0,1950.0,0
5523,65,1950.0,1980.0,0
5523,66,1980.0,2010.0,0
5523,67,2010.0,2026.0666666666666,0
5524,0,0.0,30.0,0
5524,1,30.0,60.0,0
5524,2,60.0,90.0,0
5524,3,90.0,120.0,0
5524,4,120.0,150.0,0
5524,5,150.0,180.0,0
5524,6,180.0,210.0,0
5524,7,210.0,240.0,0
5524,8,240.0,270.0,0
5524,9,270.0,300.0,0
5524,10,300.0,330.0,0
5524,11,330.0,360.0,0
5524,12,360.0,390.0,0
5524,13,390.0,420.0,0
5524,14,420.0,450.0,0
5524,15,450.0,480.0,0
5524,16,480.0,510.0,0
5524,17,510.0,540.0,0
5524,18,540.0,570.0,0
5524,19,570.0,600.0,0
5524,20,600.0,630.0,0
5524,21,630.0,660.0,0
5524,22,660.0,690.0,0
5524,23,690.0,720.0,0
5524,24,720.0,750.0,0
5524,25,750.0,780.0,0
5524,26,780.0,810.0,0
5524,27,810.0,840.0,0
5524,28,840.0,870.0,0
5524,29,870.0,900.0,0
5524,30,900.0,930.0,0
5524,31,930.0,960.0,0
5524,32,960.0,990.0,0
5524,33,990.0,1020.0,0
5524,34,1020.0,1050.0,0
5524,35,1050.0,1080.0,0
5524,36,1080.0,1110.0,0
5524,37,1110.0,1140.0,0
5524,38,1140.0,1170.0,0
5524,39,1170.0,1200.0,0
5524,40,1200.0,1230.0,0
5524,41,1230.0,1260.0,0
5524,42,1260.0,1290.0,0
5524,43,1290.0,1320.0,0
5524,44,1320.0,1350.0,0
5524,45,1350.0,1380.0,0
5524,46,1380.0,1410.0,0
5524,47,1410.0,1440.0,0
5524,48,1440.0,1470.0,0
5524,49,1470.0,1500.0,0
5524,50,1500.0,1530.0,0
5524,51,1530.0,1560.0,0
5524,52,1560.0,1590.0,0
5524,53,1590.0,1620.0,0
5524,54,1620.0,1650.0,0
5524,55,1650.0,1680.0,0
