cell_id,ix,iy,x_left_km,x_right_km,y_bottom_km,y_top_km,x_center_km,y_center_km
4373,80,53,468.0,468.5,3949.5,3950.0,468.25,3949.75
4374,0,54,428.0,428.5,3950.0,3950.5,428.25,3950.25
4375,1,54,428.5,429.0,3950.0,3950.5,428.75,3950.25
4376,2,54,429.0,429.5,3950.0,3950.5,429.25,3950.25
4377,3,54,429.5,430.0,3950.0,3950.5,429.75,3950.25
4378,4,54,430.0,430.5,3950.0,3950.5,430.25,3950.25
4379,5,54,430.5,431.0,3950.0,3950.5,430.75,3950.25
4380,6,54,431.0,431.5,3950.0,3950.5,431.25,3950.25
4381,7,54,431.5,432.0,3950.0,3950.5,431.75,3950.25
4382,8,54,432.0,432.5,3950.0,3950.5,432.25,3950.25
4383,9,54,432.5,433.0,3950.0,3950.5,432.75,3950.25
4384,10,54,433.0,433.5,3950.0,3950.5,433.25,3950.25
4385,11,54,433.5,434.0,3950.0,3950.5,433.75,3950.25
4386,12,54,434.0,434.5,3950.0,3950.5,434.25,3950.25
4387,13,54,434.5,435.0,3950.0,3950.5,434.75,3950.25
4388,14,54,435.0,435.5,3950.0,3950.5,435.25,3950.25
4389,15,54,435.5,436.0,3950.0,3950.5,435.75,3950.25
4390,16,54,436.0,436.5,3950.0,3950.5,436.25,3950.25
4391,17,54,436.5,437.0,3950.0,3950.5,436.75,3950.25
4392,18,54,437.0,437.5,3950.0,3950.5,437.25,3950.25
4393,19,54,437.5,438.0,3950.0,3950.5,437.75,3950.25
4394,20,54,438.0,438.5,3950.0,3950.5,438.25,3950.25
4395,21,54,438.5,439.0,3950.0,3950.5,438.75,3950.25
4396,22,54,439.0,439.5,3950.0,3950.5,439.25,3950.25
4397,23,54,439.5,440.0,3950.0,3950.5,439.75,3950.25
4398,24,54,440.0,440.5,3950.0,3950.5,440.25,3950.25
4399,25,54,440.5,441.0,3950.0,3950.5,440.75,3950.25
4400,26,54,441.0,441.5,3950.0,3950.5,441.25,3950.25
4401,27,54,441.5,442.0,3950.0,3950.5,441.75,3950.25
4402,28,54,442.0,442.5,3950.0,3950.5,442.25,3950.25
4403,29,54,442.5,443.0,3950.0,3950.5,442.75,3950.25
4404,30,54,443.0,443.5,3950.0,3950.5,443.25,3950.25
4405,31,54,443.5,444.0,3950.0,3950.5,443.75,3950.25
4406,32,54,444.0,444.5,3950.0,3950.5,444.25,3950.25
4407,33,54,444.5,445.0,3950.0,3950.5,444.75,3950.25
4408,34,54,445.0,445.5,3950.0,3950.5,445.25,3950.25
4409,35,54,445.5,446.0,3950.0,3950.5,445.75,3950.25
4410,36,54,446.0,446.5,3950.0,3950.5,446.25,3950.25
4411,37,54,446.5,447.0,3950.0,3950.5,446.75,3950.25
4412,38,54,447.0,447.5,3950.0,3950.5,447.25,3950.25
4413,39,54,447.5,448.0,3950.0,3950.5,447.75,3950.25
4414,40,54,448.0,448.5,3950.0,3950.5,448.25,3950.25
4415,41,54,448.5,449.0,3950.0,3950.5,448.75,3950.25
4416,42,54,449.0,449.5,3950.0,3950.5,449.25,3950.25
4417,43,54,449.5,450.0,3950.0,3950.5,449.75,3950.25
4418,44,54,450.0,450.5,3950.0,3950.5,450.25,3950.25
4419,45,54,450.5,451.0,3950.0,3950.5,450.75,3950.25
4420,46,54,451.0,451.5,3950.0,3950.5,451.25,3950.25
4421,47,54,451.5,452.0,3950.0,3950.5,451.75,3950.25
4422,48,54,452.0,452.5,3950.0,3950.5,452.25,3950.25
4423,49,54,452.5,453.0,3950.0,3950.5,452.75,3950.25
4424,50,54,453.0,453.5,3950.0,3950.5,453.25,3950.25
4425,51,54,453.5,454.0,3950.0,3950.5,453.75,3950.25
4426,52,54,454.0,454.5,3950.0,3950.5,454.25,3950.25
4427,53,54,454.5,455.0,3950.0,3950.5,454.75,3950.25
4428,54,54,455.0,455.5,3950.0,3950.5,455.25,3950.25
4429,55,54,455.5,456.0,3950.0,3950.5,455.75,3950.25
4430,56,54,456.0,456.5,3950.0,3950.5,456.25,3950.25
4431,57,54,456.5,457.0,3950.0,3950.5,456.75,3950.25
4432,58,54,457.0,457.5,3950.0,3950.5,457.25,3950.25
4433,59,54,457.5,458.0,3950.0,3950.5,457.75,3950.25
4434,60,54,458.0,458.5,3950.0,3950.5,458.25,3950.25
4435,61,54,458.5,459.0,3950.0,3950.5,458.75,3950.25
4436,62,54,459.0,459.5,3950.0,3950.5,459.25,3950.25
4437,63,54,459.5,460.0,3950.0,3950.5,459.75,3950.25
4438,64,54,460.0,460.5,3950.0,3950.5,460.25,3950.25
4439,65,54,460.5,461.0,3950.0,3950.5,460.75,3950.25
4440,66,54,461.0,461.5,3950.0,3950.5,461.25,3950.25
4441,67,54,461.5,462.0,3950.0,3950.5,461.75,3950.25
4442,68,54,462.0,462.5,3950.0,3950.5,462.25,3950.25
4443,69,54,462.5,463.0,3950.0,3950.5,462.75,3950.25
4444,70,54,463.0,463.5,3950.0,3950.5,463.25,3950.25
4445,71,54,463.5,464.0,3950.0,3950.5,463.75,3950.25
4446,72,54,464.0,464.5,3950.0,3950.5,464.25,3950.25
4447,73,54,464.5,465.0,3950.0,3950.5,464.75,3950.25
4448,74,54,465.0,465.5,3950.0,3950.5,465.25,3950.25
4449,75,54,465.5,466.0,3950.0,3950.5,465.75,3950.25
4450,76,54,466.0,466.5,3950.0,3950.5,466.25,3950.25
4451,77,54,466.5,467.0,3950.0,3950.5,466.75,3950.25
4452,78,54,467.0,467.5,3950.0,3950.5,467.25,3950.25
4453,79,54,467.5,468.0,3950.0,3950.5,467.75,3950.25
4454,80,54,468.0,468.5,3950.0,3950.5,468.25,3950.25
4455,0,55,428.0,428.5,3950.5,3951.0,428.25,3950.75
4456,1,55,428.5,429.0,3950.5,3951.0,428.75,3950.75
4457,2,55,429.0,429.5,3950.5,3951.0,429.25,3950.75
4458,3,55,429.5,430.0,3950.5,3951.0,429.75,3950.75
4459,4,55,430.0,430.5,3950.5,3951.0,430.25,3950.75
4460,5,55,430.5,431.0,3950.5,3951.0,430.75,3950.75
4461,6,55,431.0,431.5,3950.5,3951.0,431.25,3950.75
4462,7,55,431.5,432.0,3950.5,3951.0,431.75,3950.75
4463,8,55,432.0,432.5,3950.5,3951.0,432.25,3950.75
4464,9,55,432.5,433.0,3950.5,3951.0,432.75,3950.75
4465,10,55,433.0,433.5,3950.5,3951.0,433.25,3950.75
4466,11,55,433.5,434.0,3950.5,3951.0,433.75,3950.75
4467,12,55,434.0,434.5,3950.5,3951.0,434.25,3950.75
4468,13,55,434.5,435.0,3950.5,3951.0,434.75,3950.75
4469,14,55,435.0,435.5,3950.5,3951.0,435.25,3950.75
4470,15,55,435.5,436.0,3950.5,3951.0,435.75,3950.75
4471,16,55,436.0,436.5,3950.5,3951.0,436.25,3950.75
4472,17,55,436.5,437.0,3950.5,3951.0,436.75,3950.75
4473,18,55,437.0,437.5,3950.5,3951.0,437.25,3950.75
4474,19,55,437.5,438.0,3950.5,3951.0,437.75,3950.75
4475,20,55,438.0,438.5,3950.5,3951.0,438.25,3950.75
4476,21,55,438.5,439.0,3950.5,3951.0,438.75,3950.75
4477,22,55,439.0,439.5,3950.5,3951.0,439.25,3950.75
4478,23,55,439.5,440.0,3950.5,3951.0,439.75,3950.75
4479,24,55,440.0,440.5,3950.5,3951.0,440.25,3950.75
4480,25,55,440.5,441.0,3950.5,3951.0,440.75,3950.75
4481,26,55,441.0,441.5,3950.5,3951.0,441.25,3950.75
4482,27,55,441.5,442.0,3950.5,3951.0,441.75,3950.75
4483,28,55,442.0,442.5,3950.5,3951.0,442.25,3950.75
4484,29,55,442.5,443.0,3950.5,3951.0,442.75,3950.75
4485,30,55,443.0,443.5,3950.5,3951.0,443.25,3950.75
4486,31,55,443.5,444.0,3950.5,3951.0,443.75,3950.75
4487,32,55,444.0,444.5,3950.5,3951.0,444.25,3950.75
4488,33,55,444.5,445.0,3950.5,3951.0,444.75,3950.75
4489,34,55,445.0,445.5,3950.5,3951.0,445.25,3950.75
4490,35,55,445.5,446.0,3950.5,3951.0,445.75,3950.75
4491,36,55,446.0,446.5,3950.5,3951.0,446.25,3950.75
4492,37,55,446.5,447.0,3950.5,3951.0,446.75,3950.75
4493,38,55,447.0,447.5,3950.5,3951.0,447.25,3950.75
4494,39,55,447.5,448.0,3950.5,3951.0,447.75,3950.75
4495,40,55,448.0,448.5,3950.5,3951.0,448.25,3950.75
4496,41,55,448.5,449.0,3950.5,3951.0,448.75,3950.75
4497,42,55,449.0,449.5,3950.5,3951.0,449.25,3950.75
4498,43,55,449.5,450.0,3950.5,3951.0,449.75,3950.75
4499,44,55,450.0,450.5,3950.5,3951.0,450.25,3950.75
4500,45,55,450.5,451.0,3950.5,3951.0,450.75,3950.75
4501,46,55,451.0,451.5,3950.5,3951.0,451.25,3950.75
4502,47,55,451.5,452.0,3950.5,3951.0,451.75,3950.75
4503,48,55,452.0,452.5,3950.5,3951.0,452.25,3950.75
4504,49,55,452.5,453.0,3950.5,3951.0,452.75,3950.75
4505,50,55,453.0,453.5,3950.5,3951.0,453.25,3950.75
4506,51,55,453.5,454.0,3950.5,3951.0,453.75,3950.75
4507,52,55,454.0,454.5,3950.5,3951.0,454.25,3950.75
4508,53,55,454.5,455.0,3950.5,3951.0,454.75,3950.75
4509,54,55,455.0,455.5,3950.5,3951.0,455.25,3950.75
4510,55,55,455.5,456.0,3950.5,3951.0,455.75,3950.75
4511,56,55,456.0,456.5,3950.5,3951.0,456.25,3950.75
4512,57,55,456.5,457.0,3950.5,3951.0,456.75,3950.75
4513,58,55,457.0,457.5,3950.5,3951.0,457.25,3950.75
4514,59,55,457.5,458.0,3950.5,3951.0,457.75,3950.75
4515,60,55,458.0,458.5,3950.5,3951.0,458.25,3950.75
4516,61,55,458.5,459.0,3950.5,3951.0,458.75,3950.75
4517,62,55,459.0,459.5,3950.5,3951.0,459.25,3950.75
4518,63,55,459.5,460.0,3950.5,3951.0,459.75,3950.75
4519,64,55,460.0,460.5,3950.5,3951.0,460.25,3950.75
4520,65,55,460.5,461.0,3950.5,3951.0,460.75,3950.75
4521,66,55,461.0,461.5,3950.5,3951.0,461.25,3950.75
4522,67,55,461.5,462.0,3950.5,3951.0,461.75,3950.75
4523,68,55,462.0,462.5,3950.5,3951.0,462.25,3950.75
4524,69,55,462.5,463.0,3950.5,3951.0,462.75,3950.75
4525,70,55,463.0,463.5,3950.5,3951.0,463.25,3950.75
4526,71,55,463.5,464.0,3950.5,3951.0,463.75,3950.75
4527,72,55,464.0,464.5,3950.5,3951.0,464.25,3950.75
4528,73,55,464.5,465.0,3950.5,3951.0,464.75,3950.75
4529,74,55,465.0,465.5,3950.5,3951.0,465.25,3950.75
4530,75,55,465.5,466.0,3950.5,3951.0,465.75,3950.75
4531,76,55,466.0,466.5,3950.5,3951.0,466.25,3950.75
4532,77,55,466.5,467.0,3950.5,3951.0,466.75,3950.75
4533,78,55,467.0,467.5,3950.5,3951.0,467.25,3950.75
4534,79,55,467.5,468.0,3950.5,3951.0,467.75,3950.75
4535,80,55,468.0,468.5,3950.5,3951.0,468.25,3950.75
4536,0,56,428.0,428.5,3951.0,3951.5,428.25,3951.25
4537,1,56,428.5,429.0,3951.0,3951.5,428.75,3951.25
4538,2,56,429.0,429.5,3951.0,3951.5,429.25,3951.25
4539,3,56,429.5,430.0,3951.0,3951.5,429.75,3951.25
4540,4,56,430.0,430.5,3951.0,3951.5,430.25,3951.25
4541,5,56,430.5,431.0,3951.0,3951.5,430.75,3951.25
4542,6,56,431.0,431.5,3951.0,3951.5,431.25,3951.25
4543,7,56,431.5,432.0,3951.0,3951.5,431.75,3951.25
4544,8,56,432.0,432.5,3951.0,3951.5,432.25,3951.25
4545,9,56,432.5,433.0,3951.0,3951.5,432.75,3951.25
4546,10,56,433.0,433.5,3951.0,3951.5,433.25,3951.25
4547,11,56,433.5,434.0,3951.0,3951.5,433.75,3951.25
4548,12,56,434.0,434.5,3951.0,3951.5,434.25,3951.25
4549,13,56,434.5,435.0,3951.0,3951.5,434.75,3951.25
4550,14,56,435.0,435.5,3951.0,3951.5,435.25,3951.25
4551,15,56,435.5,436.0,3951.0,3951.5,435.75,3951.25
4552,16,56,436.0,436.5,3951.0,3951.5,436.25,3951.25
4553,17,56,436.5,437.0,3951.0,3951.5,436.75,3951.25
4554,18,56,437.0,437.5,3951.0,3951.5,437.25,3951.25
4555,19,56,437.5,438.0,3951.0,3951.5,437.75,3951.25
4556,20,56,438.0,438.5,3951.0,3951.5,438.25,3951.25
4557,21,56,438.5,439.0,3951.0,3951.5,438.75,3951.25
4558,22,56,439.0,439.5,3951.0,3951.5,439.25,3951.25
4559,23,56,439.5,440.0,3951.0,3951.5,439.75,3951.25
4560,24,56,440.0,440.5,3951.0,3951.5,440.25,3951.25
4561,25,56,440.5,441.0,3951.0,3951.5,440.75,3951.25
4562,26,56,441.0,441.5,3951.0,3951.5,441.25,3951.25
4563,27,56,441.5,442.0,3951.0,3951.5,441.75,3951.25
4564,28,56,442.0,442.5,3951.0,3951.5,442.25,3951.25
4565,29,56,442.5,443.0,3951.0,3951.5,442.75,3951.25
4566,30,56,443.0,443.5,3951.0,3951.5,443.25,3951.25
4567,31,56,443.5,444.0,3951.0,3951.5,443.75,3951.25
4568,32,56,444.0,444.5,3951.0,3951.5,444.25,3951.25
4569,33,56,444.5,445.0,3951.0,3951.5,444.75,3951.25
4570,34,56,445.0,445.5,3951.0,3951.5,445.25,3951.25
4571,35,56,445.5,446.0,3951.0,3951.5,445.75,3951.25
4572,36,56,446.0,446.5,3951.0,3951.5,446.25,3951.25
4573,37,56,446.5,447.0,3951.0,3951.5,446.75,3951.25
4574,38,56,447.0,447.5,3951.0,3951.5,447.25,3951.25
4575,39,56,447.5,448.0,3951.0,3951.5,447.75,3951.25
4576,40,56,448.0,448.5,3951.0,3951.5,448.25,3951.25
4577,41,56,448.5,449.0,3951.0,3951.5,448.75,3951.25
4578,42,56,449.0,449.5,3951.0,3951.5,449.25,3951.25
4579,43,56,449.5,450.0,3951.0,3951.5,449.75,3951.25
4580,44,56,450.0,450.5,3951.0,3951.5,450.25,3951.25
4581,45,56,450.5,451.0,3951.0,3951.5,450.75,3951.25
4582,46,56,451.0,451.5,3951.0,3951.5,451.25,3951.25
4583,47,56,451.5,452.0,3951.0,3951.5,451.75,3951.25
4584,48,56,452.0,452.5,3951.0,3951.5,452.25,3951.25
4585,49,56,452.5,453.0,3951.0,3951.5,452.75,3951.25
4586,50,56,453.0,453.5,3951.0,3951.5,453.25,3951.25
4587,51,56,453.5,454.0,3951.0,3951.5,453.75,3951.25
4588,52,56,454.0,454.5,3951.0,3951.5,454.25,3951.25
4589,53,56,454.5,455.0,3951.0,3951.5,454.75,3951.25
4590,54,56,455.0,455.5,3951.0,3951.5,455.25,3951.25
4591,55,56,455.5,456.0,3951.0,3951.5,455.75,3951.25
4592,56,56,456.0,456.5,3951.0,3951.5,456.25,3951.25
4593,57,56,456.5,457.0,3951.0,3951.5,456.75,3951.25
4594,58,56,457.0,457.5,3951.0,3951.5,457.25,3951.25
4595,59,56,457.5,458.0,3951.0,3951.5,457.75,3951.25
4596,60,56,458.0,458.5,3951.0,3951.5,458.25,3951.25
4597,61,56,458.5,459.0,3951.0,3951.5,458.75,3951.25
4598,62,56,459.0,459.5,3951.0,3951.5,459.25,3951.25
4599,63,56,459.5,460.0,3951.0,3951.5,459.75,3951.25
4600,64,56,460.0,460.5,3951.0,3951.5,460.25,3951.25
4601,65,56,460.5,461.0,3951.0,3951.5,460.75,3951.25
4602,66,56,461.0,461.5,3951.0,3951.5,461.25,3951.25
4603,67,56,461.5,462.0,3951.0,3951.5,461.75,3951.25
4604,68,56,462.0,462.5,3951.0,3951.5,462.25,3951.25
4605,69,56,462.5,463.0,3951.0,3951.5,462.75,3951.25
4606,70,56,463.0,463.5,3951.0,3951.5,463.25,3951.25
4607,71,56,463.5,464.0,3951.0,3951.5,463.75,3951.25
4608,72,56,464.0,464.5,3951.0,3951.5,464.25,3951.25
4609,73,56,464.5,465.0,3951.0,3951.5,464.75,3951.25
4610,74,56,465.0,465.5,3951.0,3951.5,465.25,3951.25
4611,75,56,465.5,466.0,3951.0,3951.5,465.75,3951.25
4612,76,56,466.0,466.5,3951.0,3951.5,466.25,3951.25
4613,77,56,466.5,467.0,3951.0,3951.5,466.75,3951.25
4614,78,56,467.0,467.5,3951.0,3951.5,467.25,3951.25
4615,79,56,467.5,468.0,3951.0,3951.5,467.75,3951.25
4616,80,56,468.0,468.5,3951.0,3951.5,468.25,3951.25
4617,0,57,428.0,428.5,3951.5,3952.0,428.25,3951.75
4618,1,57,428.5,429.0,3951.5,3952.0,428.75,3951.75
4619,2,57,429.0,429.5,3951.5,3952.0,429.25,3951.75
4620,3,57,429.5,430.0,3951.5,3952.0,429.75,3951.75
4621,4,57,430.0,430.5,3951.5,3952.0,430.25,3951.75
4622,5,57,430.5,431.0,3951.5,3952.0,430.75,3951.75
4623,6,57,431.0,431.5,3951.5,3952.0,431.25,3951.75
4624,7,57,431.5,432.0,3951.5,3952.0,431.75,3951.75
4625,8,57,432.0,432.5,3951.5,3952.0,432.25,3951.75
4626,9,57,432.5,433.0,3951.5,3952.0,432.75,3951.75
4627,10,57,433.0,433.5,3951.5,3952.0,433.25,3951.75
4628,11,57,433.5,434.0,3951.5,3952.0,433.75,3951.75
4629,12,57,434.0,434.5,3951.5,3952.0,434.25,3951.75
4630,13,57,434.5,435.0,3951.5,3952.0,434.75,3951.75
4631,14,57,435.0,435.5,3951.5,3952.0,435.25,3951.75
4632,15,57,435.5,436.0,3951.5,3952.0,435.75,3951.75
4633,16,57,436.0,436.5,3951.5,3952.0,436.25,3951.75
4634,17,57,436.5,437.0,3951.5,3952.0,436.75,3951.75
4635,18,57,437.0,437.5,3951.5,3952.0,437.25,3951.75
4636,19,57,437.5,438.0,3951.5,3952.0,437.75,3951.75
4637,20,57,438.0,438.5,3951.5,3952.0,438.25,3951.75
4638,21,57,438.5,439.0,3951.5,3952.0,438.75,3951.75
4639,22,57,439.0,439.5,3951.5,3952.0,439.25,3951.75
4640,23,57,439.5,440.0,3951.5,3952.0,439.75,3951.75
4641,24,57,440.0,440.5,3951.5,3952.0,440.25,3951.75
4642,25,57,440.5,441.0,3951.5,3952.0,440.75,3951.75
4643,26,57,441.0,441.5,3951.5,3952.0,441.25,3951.75
4644,27,57,441.5,442.0,3951.5,3952.0,441.75,3951.75
4645,28,57,442.0,442.5,3951.5,3952.0,442.25,3951.75
4646,29,57,442.5,443.0,3951.5,3952.0,442.75,3951.75
4647,30,57,443.0,443.5,3951.5,3952.0,443.25,3951.75
4648,31,57,443.5,444.0,3951.5,3952.0,443.75,3951.75
4649,32,57,444.0,444.5,3951.5,3952.0,444.25,3951.75
4650,33,57,444.5,445.0,3951.5,3952.0,444.75,3951.75
4651,34,57,445.0,445.5,3951.5,3952.0,445.25,3951.75
4652,35,57,445.5,446.0,3951.5,3952.0,445.75,3951.75
4653,36,57,446.0,446.5,3951.5,3952.0,446.25,3951.75
4654,37,57,446.5,447.0,3951.5,3952.0,446.75,3951.75
4655,38,57,447.0,447.5,3951.5,3952.0,447.25,3951.75
4656,39,57,447.5,448.0,3951.5,3952.0,447.75,3951.75
4657,40,57,448.0,448.5,3951.5,3952.0,448.25,3951.75
4658,41,57,448.5,449.0,3951.5,3952.0,448.75,3951.75
4659,42,57,449.0,449.5,3951.5,3952.0,449.25,3951.75
4660,43,57,449.5,450.0,3951.5,3952.0,449.75,3951.75
4661,44,57,450.0,450.5,3951.5,3952.0,450.25,3951.75
4662,45,57,450.5,451.0,3951.5,3952.0,450.75,3951.75
4663,46,57,451.0,451.5,3951.5,3952.0,451.25,3951.75
4664,47,57,451.5,452.0,3951.5,3952.0,451.75,3951.75
4665,48,57,452.0,452.5,3951.5,3952.0,452.25,3951.75
4666,49,57,452.5,453.0,3951.5,3952.0,452.75,3951.75
4667,50,57,453.0,453.5,3951.5,3952.0,453.25,3951.75
4668,51,57,453.5,454.0,3951.5,3952.0,453.75,3951.75
4669,52,57,454.0,454.5,3951.5,3952.0,454.25,3951.75
4670,53,57,454.5,455.0,3951.5,3952.0,454.75,3951.75
4671,54,57,455.0,455.5,3951.5,3952.0,455.25,3951.75
4672,55,57,455.5,456.0,3951.5,3952.0,455.75,3951.75
4673,56,57,456.0,456.5,3951.5,3952.0,456.25,3951.75
4674,57,57,456.5,457.0,3951.5,3952.0,456.75,3951.75
4675,58,57,457.0,457.5,3951.5,3952.0,457.25,3951.75
4676,59,57,457.5,458.0,3951.5,3952.0,457.75,3951.75
4677,60,57,458.0,458.5,3951.5,3952.0,458.25,3951.75
4678,61,57,458.5,459.0,3951.5,3952.0,458.75,3951.75
4679,62,57,459.0,459.5,3951.5,3952.0,459.25,3951.75
4680,63,57,459.5,460.0,3951.5,3952.0,459.75,3951.75
4681,64,57,460.0,460.5,3951.5,3952.0,460.25,3951.75
4682,65,57,460.5,461.0,3951.5,3952.0,460.75,3951.75
4683,66,57,461.0,461.5,3951.5,3952.0,461.25,3951.75
4684,67,57,461.5,462.0,3951.5,3952.0,461.75,3951.75
4685,68,57,462.0,462.5,3951.5,3952.0,462.25,3951.75
4686,69,57,462.5,463.0,3951.5,3952.0,462.75,3951.75
4687,70,57,463.0,463.5,3951.5,3952.0,463.25,3951.75
4688,71,57,463.5,464.0,3951.5,3952.0,463.75,3951.75
4689,72,57,464.0,464.5,3951.5,3952.0,464.25,3951.75
4690,73,57,464.5,465.0,3951.5,3952.0,464.75,3951.75
4691,74,57,465.0,465.5,3951.5,3952.0,465.25,3951.75
4692,75,57,465.5,466.0,3951.5,3952.0,465.75,3951.75
4693,76,57,466.0,466.5,3951.5,3952.0,466.25,3951.75
4694,77,57,466.5,467.0,3951.5,3952.0,466.75,3951.75
4695,78,57,467.0,467.5,3951.5,3952.0,467.25,3951.75
4696,79,57,467.5,468.0,3951.5,3952.0,467.75,3951.75
4697,80,57,468.0,468.5,3951.5,3952.0,468.25,3951.75
4698,0,58,428.0,428.5,3952.0,3952.5,428.25,3952.25
4699,1,58,428.5,429.0,3952.0,3952.5,428.75,3952.25
4700,2,58,429.0,429.5,3952.0,3952.5,429.25,3952.25
4701,3,58,429.5,430.0,3952.0,3952.5,429.75,3952.25
4702,4,58,430.0,430.5,3952.0,3952.5,430.25,3952.25
4703,5,58,430.5,431.0,3952.0,3952.5,430.75,3952.25
4704,6,58,431.0,431.5,3952.0,3952.5,431.25,3952.25
4705,7,58,431.5,432.0,3952.0,3952.5,431.75,3952.25
4706,8,58,432.0,432.5,3952.0,3952.5,432.25,3952.25
4707,9,58,432.5,433.0,3952.0,3952.5,432.75,3952.25
4708,10,58,433.0,433.5,3952.0,3952.5,433.25,3952.25
4709,11,58,433.5,434.0,3952.0,3952.5,433.75,3952.25
4710,12,58,434.0,434.5,3952.0,3952.5,434.25,3952.25
4711,13,58,434.5,435.0,3952.0,3952.5,434.75,3952.25
4712,14,58,435.0,435.5,3952.0,3952.5,435.25,3952.25
4713,15,58,435.5,436.0,3952.0,3952.5,435.75,3952.25
4714,16,58,436.0,436.5,3952.0,3952.5,436.25,3952.25
4715,17,58,436.5,437.0,3952.0,3952.5,436.75,3952.25
4716,18,58,437.0,437.5,3952.0,3952.5,437.25,3952.25
4717,19,58,437.5,438.0,3952.0,3952.5,437.75,3952.25
4718,20,58,438.0,438.5,3952.0,3952.5,438.25,3952.25
4719,21,58,438.5,439.0,3952.0,3952.5,438.75,3952.25
4720,22,58,439.0,439.5,3952.0,3952.5,439.25,3952.25
4721,23,58,439.5,440.0,3952.0,3952.5,439.75,3952.25
4722,24,58,440.0,440.5,3952.0,3952.5,440.25,3952.25
4723,25,58,440.5,441.0,3952.0,3952.5,440.75,3952.25
4724,26,58,441.0,441.5,3952.0,3952.5,441.25,3952.25
4725,27,58,441.5,442.0,3952.0,3952.5,441.75,3952.25
4726,28,58,442.0,442.5,3952.0,3952.5,442.25,3952.25
4727,29,58,442.5,443.0,3952.0,3952.5,442.75,3952.25
4728,30,58,443.0,443.5,3952.0,3952.5,443.25,3952.25
4729,31,58,443.5,444.0,3952.0,3952.5,443.75,3952.25
4730,32,58,444.0,444.5,3952.0,3952.5,444.25,3952.25
4731,33,58,444.5,445.0,3952.0,3952.5,444.75,3952.25
4732,34,58,445.0,445.5,3952.0,3952.5,445.25,3952.25
4733,35,58,445.5,446.0,3952.0,3952.5,445.75,3952.25
4734,36,58,446.0,446.5,3952.0,3952.5,446.25,3952.25
4735,37,58,446.5,447.0,3952.0,3952.5,446.75,3952.25
4736,38,58,447.0,447.5,3952.0,3952.5,447.25,3952.25
4737,39,58,447.5,448.0,3952.0,3952.5,447.75,3952.25
4738,40,58,448.0,448.5,3952.0,3952.5,448.25,3952.25
4739,41,58,448.5,449.0,3952.0,3952.5,448.75,3952.25
4740,42,58,449.0,449.5,3952.0,3952.5,449.25,3952.25
4741,43,58,449.5,450.0,3952.0,3952.5,449.75,3952.25
4742,44,58,450.0,450.5,3952.0,3952.5,450.25,3952.25
4743,45,58,450.5,451.0,3952.0,3952.5,450.75,3952.25
4744,46,58,451.0,451.5,3952.0,3952.5,451.25,3952.25
4745,47,58,451.5,452.0,3952.0,3952.5,451.75,3952.25
4746,48,58,452.0,452.5,3952.0,3952.5,452.25,3952.25
4747,49,58,452.5,453.0,3952.0,3952.5,452.75,3952.25
4748,50,58,453.0,453.5,3952.0,3952.5,453.25,3952.25
4749,51,58,453.5,454.0,3952.0,3952.5,453.75,3952.25
4750,52,58,454.0,454.5,3952.0,3952.5,454.25,3952.25
4751,53,58,454.5,455.0,3952.0,3952.5,454.75,3952.25
4752,54,58,455.0,455.5,3952.0,3952.5,455.25,3952.25
4753,55,58,455.5,456.0,3952.0,3952.5,455.75,3952.25
4754,56,58,456.0,456.5,3952.0,3952.5,456.25,3952.25
4755,57,58,456.5,457.0,3952.0,3952.5,456.75,3952.25
4756,58,58,457.0,457.5,3952.0,3952.5,457.25,3952.25
4757,59,58,457.5,458.0,3952.0,3952.5,457.75,3952.25
4758,60,58,458.0,458.5,3952.0,3952.5,458.25,3952.25
4759,61,58,458.5,459.0,3952.0,3952.5,458.75,3952.25
4760,62,58,459.0,459.5,3952.0,3952.5,459.25,3952.25
4761,63,58,459.5,460.0,3952.0,3952.5,459.75,3952.25
4762,64,58,460.0,460.5,3952.0,3952.5,460.25,3952.25
4763,65,58,460.5,461.0,3952.0,3952.5,460.75,3952.25
4764,66,58,461.0,461.5,3952.0,3952.5,461.25,3952.25
4765,67,58,461.5,462.0,3952.0,3952.5,461.75,3952.25
4766,68,58,462.0,462.5,3952.0,3952.5,462.25,3952.25
4767,69,58,462.5,463.0,3952.0,3952.5,462.75,3952.25
4768,70,58,463.0,463.5,3952.0,3952.5,463.25,3952.25
4769,71,58,463.5,464.0,3952.0,3952.5,463.75,3952.25
4770,72,58,464.0,464.5,3952.0,3952.5,464.25,3952.25
4771,73,58,464.5,465.0,3952.0,3952.5,464.75,3952.25
4772,74,58,465.0,465.5,3952.0,3952.5,465.25,3952.25
4773,75,58,465.5,466.0,3952.0,3952.5,465.75,3952.25
4774,76,58,466.0,466.5,3952.0,3952.5,466.25,3952.25
4775,77,58,466.5,467.0,3952.0,3952.5,466.75,3952.25
4776,78,58,467.0,467.5,3952.0,3952.5,467.25,3952.25
4777,79,58,467.5,468.0,3952.0,3952.5,467.75,3952.25
4778,80,58,468.0,468.5,3952.0,3952.5,468.25,3952.25
4779,0,59,428.0,428.5,3952.5,3953.0,428.25,3952.75
4780,1,59,428.5,429.0,3952.5,3953.0,428.75,3952.75
4781,2,59,429.0,429.5,3952.5,3953.0,429.25,3952.75
4782,3,59,429.5,430.0,3952.5,3953.0,429.75,3952.75
