region,cell_id,along_km,across_km,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Region_B,125,12.25,-3.25,-11.55560321236083,12.332454470739991,0,0.0,,,,,,-117.6716089096907,35.79593878657005,19.023098288632365,7.4476967150568605
Region_B,126,12.75,-3.25,-11.221036881689278,11.96088298316193,0,0.0,,,,,,-117.66790256773857,35.79259381928126,18.54208147043009,7.023233257877746
Region_B,127,13.25,-3.25,-10.886470551017723,11.589311495583871,1,451855.9443749217,10.16788888888889,10.25,10.5,10.25,10.5,-117.6641965364422,35.789248735885266,18.06209572594405,6.609343721554459
Region_B,128,13.75,-3.25,-10.55190422034617,11.21774000800581,0,0.0,,,,,,-117.66049081574805,35.78590353640554,17.58322549392647,6.208143318637438
Region_B,129,14.25,-3.25,-10.217337889674615,10.846168520427751,0,0.0,,,,,,-117.65678540560246,35.78255822086557,17.10556446093976,5.822255791343587
Region_B,130,14.75,-3.25,-9.88277155900306,10.47459703284969,0,0.0,,,,,,-117.6530803059519,35.77921278928885,16.62921682715288,5.4549318542879375
Region_B,131,15.25,-3.25,-9.548205228331508,10.103025545271631,0,0.0,,,,,,-117.6493755167428,35.77586724169884,16.154298779011242,5.110176177982178
Region_B,132,15.75,-3.25,-9.213638897659953,9.73145405769357,0,0.0,,,,,,-117.64567103792152,35.77252157811903,15.680940207738294,4.792861317116095
Region_B,133,16.25,-3.25,-8.8790725669884,9.359882570115511,0,0.0,,,,,,-117.64196686943454,35.769175798572874,15.209286720808539,4.508784607873738
Region_B,134,16.75,-3.25,-8.544506236316845,8.98831108253745,1,407380.2778041122,19.954997222222225,19.75,19.5,19.75,19.5,-117.63826301122832,35.76582990308384,14.73950200355705,4.264593494729648
Region_B,135,17.25,-3.25,-8.209939905645292,8.616739594959391,0,0.0,,,,,,-117.63455946324923,35.76248389167538,14.271770600383183,4.06747792991944
Region_B,136,17.75,-3.25,-7.875373574973738,8.24516810738133,0,0.0,,,,,,-117.63085622544381,35.75913776437095,13.80630120007025,3.924537647350708
Region_B,137,18.25,-3.25,-7.540807244302183,7.873596619803271,0,0.0,,,,,,-117.62715329775847,35.75579152119402,13.343330528176262,3.841824407825574
Region_B,138,18.75,-3.25,-7.20624091363063,7.50202513222521,1,3715352.290971728,11.948591666666667,11.75,11.5,11.75,11.5,-117.62345068013967,35.752445162167994,12.883127971935233,3.823249117655771
Region_B,139,19.25,-3.25,-6.871674582959075,7.130453644647151,0,0.0,,,,,,-117.6197483725339,35.74909868731634,12.426001090389438,3.869735501393722
Region_B,140,19.75,-3.25,-6.537108252287522,6.75888215706909,0,0.0,,,,,,-117.61604637488763,35.74575209666249,11.972302195294725,3.97900388110369
Region_B,141,20.25,-3.25,-6.202541921615968,6.387310669491031,0,0.0,,,,,,-117.61234468714733,35.74240539022988,11.522436227315746,4.146093452990359
Region_B,142,20.75,-3.25,-5.867975590944413,6.01573918191297,0,0.0,,,,,,-117.60864330925952,35.73905856804193,11.07687019738237,4.364368219573231
Region_B,143,21.25,-3.25,-5.53340926027286,5.644167694334911,0,0.0,,,,,,-117.60494224117066,35.73571163012204,10.63614451419109,4.626589347576908
Region_B,144,21.75,-3.25,-5.198842929601305,5.27259620675685,1,660693.4480075964,17.089497222222224,17.25,17.5,17.25,17.5,-117.60124148282726,35.73236457649369,10.200886573423732,4.925743398331202
Region_B,145,22.25,-3.25,-4.864276598929752,4.901024719178791,0,0.0,,,,,,-117.59754103417586,35.7290174071802,9.771827036995488,5.255527286704418
Region_B,146,22.75,-3.25,-4.529710268258198,4.529453231600732,0,0.0,,,,,,-117.59384089516293,35.72567012220507,9.349819270876601,5.610542406611502
Region_B,147,23.25,-3.25,-4.195143937586643,4.157881744022669,0,0.0,,,,,,-117.590141065735,35.72232272159163,8.935862418096802,5.986301456782587
Region_B,148,23.75,-3.25,-3.8605776069150903,3.7863102564446103,0,0.0,,,,,,-117.58644154583861,35.71897520536332,8.531128525128098,6.379139766972394
Region_B,149,24.25,-3.25,-3.5260112762435356,3.414738768866551,1,518800.038928961,19.456208333333336,19.25,19.5,19.25,19.5,-117.58274233542029,35.71562757354353,8.136993957804917,6.786091894578197
Region_B,150,24.75,-3.25,-3.1914449455719827,3.043167281288492,0,0.0,,,,,,-117.5790434344266,35.71227982615564,7.7550749465400495,7.204766633052814
Region_B,151,25.25,-3.25,-2.8568786149004297,2.6715957937104293,0,0.0,,,,,,-117.57534484280401,35.708931963223044,7.387266353906064,7.633235308297689
Region_B,152,25.75,-3.25,-2.522312284228873,2.30002430613237,0,0.0,,,,,,-117.57164656049916,35.705583984769106,7.035781473344094,8.069938060910617
Region_B,153,26.25,-3.25,-2.1877459535573203,1.928452818554311,0,0.0,,,,,,-117.56794858745855,35.702235890817214,6.703188621674868,8.513607892193832
Region_B,154,26.75,-3.25,-1.8531796228857673,1.556881330976252,0,0.0,,,,,,-117.56425092362876,35.698887681390744,6.39243728595368,8.963210271834326
Region_B,155,27.25,-3.25,-1.5186132922142108,1.1853098433981892,0,0.0,,,,,,-117.56055356895637,35.69553935651305,6.106862632477519,9.417895593613666
Region_B,156,27.75,-3.25,-1.1840469615426579,0.8137383558201301,0,0.0,,,,,,-117.5568565233879,35.69219091620751,5.850152815871538,9.876961903707992
Region_B,157,28.25,-3.25,-0.8494806308711049,0.44216686824207097,0,0.0,,,,,,-117.55315978687003,35.68884236049746,5.626260278919659,10.339825698839912
Region_B,158,28.75,-3.25,-0.5149143001995484,0.07059538066401183,0,0.0,,,,,,-117.54946335934928,35.685493689406265,5.439239053695702,10.805999005991143
Region_B,159,29.25,-3.25,-0.18034796952799548,-0.30097610691405086,2,1259764.808656455,13.730019444444444,13.75,13.5,13.75,13.5,-117.54576724077226,35.682144902957276,5.292998983595969,11.275071332482687
Region_B,160,29.75,-3.25,0.15421836114355747,-0.67254759449211,2,7035750.283186689,19.99213333333333,19.75,19.5,19.75,19.5,-117.54207143108557,35.67879600117383,5.1909878633500375,11.746695390094365
Region_B,161,30.25,-3.25,0.4887846918151104,-1.0441190820701691,2,9806196.681924835,7.035769444444445,7.25,7.5,7.25,7.5,-117.53837593023582,35.675446984079265,5.135841873981987,12.220575748415271
Region_B,162,30.75,-3.25,0.8233510224866669,-1.4156905696482283,0,0.0,,,,,,-117.53468073816961,35.672097851696925,5.12907287057283,12.696459768685393
Region_B,163,31.25,-3.25,1.1579173531582199,-1.787262057226291,4,281797520.0028899,12.928341666666666,12.75,12.5,12.75,12.5,-117.53098585483357,35.66874860405013,5.170870842396439,13.174130320174388
Region_B,164,31.75,-3.25,1.4924836838297728,-2.15883354480435,4,424226777.4026,4.068505555555555,4.25,4.5,4.25,4.5,-117.52729128017434,35.66539924116222,5.260078138758499,13.653399896290644
Region_B,165,32.25,-3.25,1.8270500145013293,-2.530405032382409,10,3271945833.471995,3.3897,3.25,3.5,3.25,3.5,-117.52359701413853,35.662049763056494,5.394343220721544,14.134105835287942
Region_B,166,32.75,-3.25,2.1616163451728823,-2.9019765199604683,15,36150688318.97631,0.2086444444444444,4.75,0.5,0.25,0.5,-117.51990305667277,35.65870016975628,5.570408920361583,14.616106417175947
