domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw7.1_neighborhood,278,1.8118425659341604,5.38924860887942,10,517053400.656278,1.897622222222222,6.75,6.5,1.75,1.5,-117.52374712733831,35.733427980824416,4.218209893651746,7.850159234053792
Mw7.1_neighborhood,279,2.3118425659341604,5.38924860887942,4,56899088.3496397,0.7351777777777777,0.75,0.5,0.75,0.5,-117.5182201989668,35.73342693476564,3.9170528276895347,8.25378700960959
Mw7.1_neighborhood,280,2.8118425659341604,5.38924860887942,2,99788563.76649071,0.6058166666666667,0.75,0.5,0.75,0.5,-117.51269327075734,35.733425635036006,3.6596872821212045,8.667467911679859
Mw7.1_neighborhood,281,3.3118425659341604,5.38924860887942,1,2454708.915685029,23.62597777777778,23.75,23.5,23.75,23.5,-117.5071663427449,35.733424081635576,3.4559107556371877,9.089829481348922
Mw7.1_neighborhood,282,3.8118425659341604,5.38924860887942,0,0.0,,,,,,-117.50163941496459,35.73342227456436,3.315618690220259,9.519716382329886
Mw7.1_neighborhood,283,4.31184256593416,5.38924860887942,0,0.0,,,,,,-117.4961124874514,35.73342021382234,3.247050268620277,9.956153875869939
Mw7.1_neighborhood,284,-13.18815743406584,5.88924860887942,0,0.0,,,,,,-117.68956309017395,35.737847765191404,18.09099045791632,9.72753822917186
Mw7.1_neighborhood,285,-12.68815743406584,5.88924860887942,0,0.0,,,,,,-117.68403586196798,35.73785432985184,17.602100553525663,9.280355596635292
Mw7.1_neighborhood,286,-12.18815743406584,5.88924860887942,0,0.0,,,,,,-117.67850863287258,35.73786064081933,17.113852635933192,8.838834764831843
Mw7.1_neighborhood,287,-11.68815743406584,5.88924860887942,0,0.0,,,,,,-117.67298140292282,35.73786669809375,16.626303262976005,8.403868156985805
Mw7.1_neighborhood,288,-11.18815743406584,5.88924860887942,0,0.0,,,,,,-117.66745417215364,35.73787250167502,16.13951574058081,7.976528066771907
Mw7.1_neighborhood,289,-10.68815743406584,5.88924860887942,0,0.0,,,,,,-117.66192694060021,35.73787805156304,15.653561143984613,7.558108228915486
Mw7.1_neighborhood,290,-10.18815743406584,5.88924860887942,0,0.0,,,,,,-117.65639970829754,35.73788334775773,15.168519526851457,7.1501748230375455
Mw7.1_neighborhood,291,-9.68815743406584,5.88924860887942,0,0.0,,,,,,-117.65087247528066,35.73788839025901,14.684481359056678,6.754628043053147
Mw7.1_neighborhood,292,-9.18815743406584,5.88924860887942,0,0.0,,,,,,-117.64534524158464,35.7378931790668,14.201549244096299,6.37377439199098
Mw7.1_neighborhood,293,-8.68815743406584,5.88924860887942,0,0.0,,,,,,-117.63981800724454,35.73789771418102,13.719839980134655,6.010407640085654
