domain,resolution,bin_start,bin_end,bin_center,hours_since_main64_bin_center,count,rate_per_hour,energy_joule,cumulative_count,cumulative_energy_joule,normalized_cumulative_count_fraction,normalized_cumulative_energy_fraction,rate_change_per_hour,energy_change_joule,rate_change_z,energy_change_z
Region_A,30min,2019-07-04 23:30:00+00:00,2019-07-05 00:00:00+00:00,2019-07-04 23:45:00+00:00,6.1863777777777775,46,92.0,214024506918.28128,682,258284705512832.3,0.2183145321831453,0.9958363092799494,-18.0,211382759976.8075,-2.0234722784297854,144.05219938156466
Region_A,30min,2019-07-05 00:00:00+00:00,2019-07-05 00:30:00+00:00,2019-07-05 00:15:00+00:00,6.6863777777777775,46,92.0,1574171569.9317355,728,258286279684402.25,0.23357664233576642,0.9958423882258834,0.0,-212450335348.34955,0.0,-144.77972597972763
Region_A,30min,2019-07-05 00:30:00+00:00,2019-07-05 01:00:00+00:00,2019-07-05 00:45:00+00:00,7.1863777777777775,49,98.0,454423466265.2304,777,258740703150667.47,0.24983410749834106,0.9975972259674373,6.0,452849294695.29865,0.6744907594765952,308.6057580873929
Region_A,30min,2019-07-05 01:00:00+00:00,2019-07-05 01:30:00+00:00,2019-07-05 01:15:00+00:00,7.6863777777777775,45,90.0,5227292552.461684,822,258745930443219.94,0.2647644326476443,0.9976174120954394,-8.0,-449196173712.76874,-0.8993210126354603,-306.116245166859
Region_A,30min,2019-07-05 01:30:00+00:00,2019-07-05 02:00:00+00:00,2019-07-05 01:45:00+00:00,8.186377777777778,45,90.0,3563167716.030346,867,258749493610935.97,0.2796947577969476,0.9976311719068307,0.0,-1664124836.4313383,0.0,-1.1340605201659895
Region_A,30min,2019-07-05 02:00:00+00:00,2019-07-05 02:30:00+00:00,2019-07-05 02:15:00+00:00,8.686377777777778,54,108.0,158769005467.67117,921,258908262616403.62,0.2976111479761115,0.9982442869056521,18.0,155205837751.64084,2.0234722784297854,105.76899595518192
Region_A,30min,2019-07-05 02:30:00+00:00,2019-07-05 03:00:00+00:00,2019-07-05 02:45:00+00:00,9.186377777777778,68,136.0,3576567513.547986,989,258911839183917.2,0.32017252820172526,0.9982580984627656,28.0,-155192437954.1232,3.147623544224111,-105.75986431973588
Region_A,30min,2019-07-05 03:00:00+00:00,2019-07-05 03:30:00+00:00,2019-07-05 03:15:00+00:00,9.686377777777778,52,104.0,20059086868.968155,1041,258931898270786.16,0.3374253483742535,0.9983355602254427,-32.0,16482519355.42017,-3.597284050541841,11.232435250433825
Region_A,30min,2019-07-05 03:30:00+00:00,2019-07-05 04:00:00+00:00,2019-07-05 03:45:00+00:00,10.186377777777778,50,100.0,6217671646.315159,1091,258938115942432.47,0.354014598540146,0.9983595708799963,-4.0,-13841415222.652996,-0.44966050631773014,-9.432587149469517
Region_A,30min,2019-07-05 04:00:00+00:00,2019-07-05 04:30:00+00:00,2019-07-05 04:15:00+00:00,10.686377777777778,46,92.0,21084921512.851887,1137,258959200863945.3,0.3692767086927671,0.9984409940871923,-8.0,14867249866.536728,-0.8993210126354603,10.131668458983448
Region_A,30min,2019-07-05 04:30:00+00:00,2019-07-05 05:00:00+00:00,2019-07-05 04:45:00+00:00,11.186377777777778,52,104.0,1964905978.06764,1189,258961165769923.38,0.3865295288652953,0.9984485819241438,12.0,-19120015534.78425,1.3489815189531904,-13.029824619082222
Region_A,30min,2019-07-05 05:00:00+00:00,2019-07-05 05:30:00+00:00,2019-07-05 05:15:00+00:00,11.686377777777778,57,114.0,7325610820.661916,1246,258968491380744.03,0.4054412740544127,0.9984768710845906,10.0,5360704842.594275,1.1241512657943253,3.6531897061796164
Region_A,30min,2019-07-05 05:30:00+00:00,2019-07-05 06:00:00+00:00,2019-07-05 05:45:00+00:00,12.186377777777778,52,104.0,3957805622.992339,1298,258972449186367.03,0.42269409422694093,0.9984921548610604,-10.0,-3367805197.6695766,-1.1241512657943253,-2.2950771664926517
Region_A,30min,2019-07-05 06:00:00+00:00,2019-07-05 06:30:00+00:00,2019-07-05 06:15:00+00:00,12.686377777777778,38,76.0,61415811379.725266,1336,259033864997746.75,0.43530192435301923,0.9987293230351052,-28.0,57458005756.732925,-3.147623544224111,39.15623063226212
Region_A,30min,2019-07-05 06:30:00+00:00,2019-07-05 07:00:00+00:00,2019-07-05 06:45:00+00:00,13.186377777777778,55,110.0,7844707935.744867,1391,259041709705682.5,0.453550099535501,0.9987596167821915,34.0,-53571103443.9804,3.822114303700706,-36.50740143259265
Region_A,30min,2019-07-05 07:00:00+00:00,2019-07-05 07:30:00+00:00,2019-07-05 07:15:00+00:00,13.686377777777778,53,106.0,785290120.9995513,1444,259042494995803.5,0.47113470471134705,0.99876264932088,-4.0,-7059417814.745316,-0.44966050631773014,-4.810821197902027
Region_A,30min,2019-07-05 07:30:00+00:00,2019-07-05 08:00:00+00:00,2019-07-05 07:45:00+00:00,14.186377777777778,51,102.0,36009133805.68409,1495,259078504129609.2,0.4880557398805574,0.998901705051347,-4.0,35223843684.68454,-0.44966050631773014,24.004191041918283
Region_A,30min,2019-07-05 08:00:00+00:00,2019-07-05 08:30:00+00:00,2019-07-05 08:15:00+00:00,14.686377777777778,55,110.0,13934952888.06796,1550,259092439082497.25,0.5063039150630392,0.9989555173719469,8.0,-22074180917.616127,0.8993210126354603,-15.043016332448557
Region_A,30min,2019-07-05 08:30:00+00:00,2019-07-05 09:00:00+00:00,2019-07-05 08:45:00+00:00,15.186377777777778,47,94.0,23435798515.07141,1597,259115874881012.3,0.5218978102189781,0.9990460189124498,-16.0,9500845627.00345,-1.7986420252709205,6.474594752688109
Region_A,30min,2019-07-05 09:00:00+00:00,2019-07-05 09:30:00+00:00,2019-07-05 09:15:00+00:00,15.686377777777778,57,114.0,2393108702.499649,1654,259118267989714.8,0.5408095554080955,0.999055260331044,20.0,-21042689812.571762,2.2483025315886507,-14.340080282505486
Region_A,30min,2019-07-05 09:30:00+00:00,2019-07-05 10:00:00+00:00,2019-07-05 09:45:00+00:00,16.18637777777778,54,108.0,20841073956.876865,1708,259139109063671.7,0.5587259455872594,0.9991357418771548,-6.0,18447965254.377216,-0.6744907594765952,12.571838731310427
Region_A,30min,2019-07-05 10:00:00+00:00,2019-07-05 10:30:00+00:00,2019-07-05 10:15:00+00:00,16.68637777777778,53,106.0,3295143476.986901,1761,259142404207148.7,0.5763105507631056,0.9991484666648617,-2.0,-17545930479.889965,-0.22483025315886507,-11.957124015702593
Region_A,30min,2019-07-05 10:30:00+00:00,2019-07-05 11:00:00+00:00,2019-07-05 10:45:00+00:00,17.18637777777778,42,84.0,30542621403.506718,1803,259172946828552.2,0.5902455209024552,0.9992664124769594,-22.0,27247477926.519817,-2.4731327847475155,18.568492167225298
Region_A,30min,2019-07-05 11:00:00+00:00,2019-07-05 11:30:00+00:00,2019-07-05 11:15:00+00:00,17.68637777777778,26,52.0,3229288453.6897187,1829,259176176117005.88,0.5988719309887193,0.999278882953679,-32.0,-27313332949.816998,-3.597284050541841,-18.613370760670303
Region_A,30min,2019-07-05 11:30:00+00:00,2019-07-05 12:00:00+00:00,2019-07-05 11:45:00+00:00,18.18637777777778,24,48.0,2947855741.396387,1853,259179123972747.28,0.6068347710683477,0.9992902666274891,-4.0,-281432712.2933316,-0.44966050631773014,-0.19178953471996302
Region_A,30min,2019-07-05 12:00:00+00:00,2019-07-05 12:30:00+00:00,2019-07-05 12:15:00+00:00,18.68637777777778,31,62.0,5766410400.99567,1884,259184890383148.28,0.617120106171201,0.9993125346557847,14.0,2818554659.599283,1.5738117721120555,1.9207763104095228
Region_A,30min,2019-07-05 12:30:00+00:00,2019-07-05 13:00:00+00:00,2019-07-05 12:45:00+00:00,19.18637777777778,25,50.0,3511228970.6052094,1909,259188401612118.88,0.6254147312541473,0.9993260938963923,-12.0,-2255181430.390461,-1.3489815189531904,-1.536851184495142
Region_A,30min,2019-07-05 13:00:00+00:00,2019-07-05 13:30:00+00:00,2019-07-05 13:15:00+00:00,19.68637777777778,28,56.0,891385131.335435,1937,259189292997250.22,0.6347047113470471,0.9993295361399974,6.0,-2619843839.2697744,0.6744907594765952,-1.7853597290737444
Region_A,30min,2019-07-05 13:30:00+00:00,2019-07-05 14:00:00+00:00,2019-07-05 13:45:00+00:00,20.18637777777778,37,74.0,1455263466.9656332,1974,259190748260717.2,0.6469807564698076,0.9993351559009589,18.0,563878335.6301981,2.0234722784297854,0.3842693436307592
Region_A,30min,2019-07-05 14:00:00+00:00,2019-07-05 14:30:00+00:00,2019-07-05 14:15:00+00:00,20.68637777777778,29,58.0,729038596.2978556,2003,259191477299313.5,0.6566025215660252,0.9993379712142929,-16.0,-726224870.6677775,-1.7986420252709205,-0.494904550762625
Region_A,30min,2019-07-05 14:30:00+00:00,2019-07-05 15:00:00+00:00,2019-07-05 14:45:00+00:00,21.18637777777778,36,72.0,1396790824.9300294,2039,259192874090138.44,0.6685467816854678,0.999343365172657,14.0,667752228.6321738,1.5738117721120555,0.4550568702336934
Region_A,30min,2019-07-05 15:00:00+00:00,2019-07-05 15:30:00+00:00,2019-07-05 15:15:00+00:00,21.68637777777778,37,74.0,1594619051.590813,2076,259194468709190.03,0.6808228268082283,0.9993495230802099,2.0,197828226.66078353,0.22483025315886507,0.1348151152599543
Region_A,30min,2019-07-05 15:30:00+00:00,2019-07-05 16:00:00+00:00,2019-07-05 15:45:00+00:00,22.18637777777778,52,104.0,2728346922.8822675,2128,259197197056112.9,0.6980756469807564,0.999360059081336,30.0,1133727871.2914546,3.372453797382976,0.7726079145604504
Region_A,30min,2019-07-05 16:00:00+00:00,2019-07-05 16:30:00+00:00,2019-07-05 16:15:00+00:00,22.68637777777778,48,96.0,669864034.6718123,2176,259197866920147.56,0.7140013271400133,0.9993626458814838,-8.0,-2058482888.2104552,-0.8993210126354603,-1.4028059216776532
Region_A,30min,2019-07-05 16:30:00+00:00,2019-07-05 17:00:00+00:00,2019-07-05 16:45:00+00:00,23.18637777777778,40,80.0,473423289.56218195,2216,259198340343437.12,0.7272727272727273,0.9993644740904517,-16.0,-196440745.10963035,-1.7986420252709205,-0.13386958039671903
Region_A,30min,2019-07-05 17:00:00+00:00,2019-07-05 17:30:00+00:00,2019-07-05 17:15:00+00:00,23.68637777777778,39,78.0,139965805573.88184,2255,259338306149011.0,0.7402123424021234,0.999904977159465,-2.0,139492382284.31964,-0.22483025315886507,95.06065900187389
Region_A,30min,2019-07-05 17:30:00+00:00,2019-07-05 18:00:00+00:00,2019-07-05 17:45:00+00:00,24.18637777777778,42,84.0,1030619317.9029762,2297,259339336768328.9,0.7541473125414732,0.9999089570808611,6.0,-138935186255.97885,0.6744907594765952,-94.68094348780845
Region_A,30min,2019-07-05 18:00:00+00:00,2019-07-05 18:30:00+00:00,2019-07-05 18:15:00+00:00,24.68637777777778,43,86.0,1662806966.5498283,2340,259340999575295.47,0.7684140676841407,0.999915378308281,2.0,632187648.6468521,0.22483025315886507,0.43082047570686793
Region_A,30min,2019-07-05 18:30:00+00:00,2019-07-05 19:00:00+00:00,2019-07-05 18:45:00+00:00,25.18637777777778,46,92.0,742996852.9812036,2386,259341742572148.44,0.7836761778367618,0.9999182475239273,6.0,-919810113.5686247,0.6744907594765952,-0.6268281759946028
Region_A,30min,2019-07-05 19:00:00+00:00,2019-07-05 19:30:00+00:00,2019-07-05 19:15:00+00:00,25.68637777777778,40,80.0,244685235.5747054,2426,259341987257384.0,0.7969475779694758,0.9999191924198626,-12.0,-498311617.4064982,-1.3489815189531904,-0.3395872230671353
Region_A,30min,2019-07-05 19:30:00+00:00,2019-07-05 20:00:00+00:00,2019-07-05 19:45:00+00:00,26.18637777777778,50,100.0,430254292.88501644,2476,259342417511676.88,0.8135368281353683,0.999920853924005,20.0,185569057.31031105,2.2483025315886507,0.12646079011196026
Region_A,30min,2019-07-05 20:00:00+00:00,2019-07-05 20:30:00+00:00,2019-07-05 20:15:00+00:00,26.68637777777778,35,70.0,299900459.4430426,2511,259342717412136.3,0.825149303251493,0.9999220120434332,-30.0,-130353833.44197387,-3.372453797382976,-0.08883296067850921
Region_A,30min,2019-07-05 20:30:00+00:00,2019-07-05 21:00:00+00:00,2019-07-05 20:45:00+00:00,27.18637777777778,51,102.0,1726949263.3245623,2562,259344444361399.62,0.8420703384207033,0.9999286809678396,32.0,1427048803.8815198,3.597284050541841,0.972498981688567
Region_A,30min,2019-07-05 21:00:00+00:00,2019-07-05 21:30:00+00:00,2019-07-05 21:15:00+00:00,27.68637777777778,45,90.0,2782319398.735557,2607,259347226680798.38,0.8570006635700066,0.9999394253933643,-12.0,1055370135.4109948,-1.3489815189531904,0.7192090271896051
Region_A,30min,2019-07-05 21:30:00+00:00,2019-07-05 22:00:00+00:00,2019-07-05 21:45:00+00:00,28.18637777777778,54,108.0,1898231667.7673588,2661,259349124912466.16,0.8749170537491705,0.9999467557555047,18.0,-884087730.9681983,2.0234722784297854,-0.6024842428313412
Region_A,30min,2019-07-05 22:00:00+00:00,2019-07-05 22:30:00+00:00,2019-07-05 22:15:00+00:00,28.68637777777778,38,76.0,2355261483.5139036,2699,259351480173949.66,0.8875248838752489,0.9999558510202727,-32.0,457029815.74654484,-3.597284050541841,0.31145468130165604
Region_A,30min,2019-07-05 22:30:00+00:00,2019-07-05 23:00:00+00:00,2019-07-05 22:45:00+00:00,29.18637777777778,40,80.0,556886922.4059126,2739,259352037060872.06,0.9007962840079629,0.9999580015390328,4.0,-1798374561.107991,0.44966050631773014,-1.2255484357753947
Region_A,30min,2019-07-05 23:00:00+00:00,2019-07-05 23:30:00+00:00,2019-07-05 23:15:00+00:00,29.68637777777778,43,86.0,1521992552.3160832,2782,259353559053424.38,0.9150630391506304,0.9999638789863291,6.0,965105629.9101706,0.6744907594765952,0.6576959664986116
Region_A,30min,2019-07-05 23:30:00+00:00,2019-07-06 00:00:00+00:00,2019-07-05 23:45:00+00:00,30.18637777777778,32,64.0,781342774.1303169,2814,259354340396198.5,0.9256801592568016,0.9999668962816295,-22.0,-740649778.1857663,-2.4731327847475155,-0.504734773691259
Region_A,30min,2019-07-06 00:00:00+00:00,2019-07-06 00:30:00+00:00,2019-07-06 00:15:00+00:00,30.68637777777778,23,46.0,196082260.70216385,2837,259354536478459.2,0.9333112143331121,0.9999676534884575,-18.0,-585260513.428153,-2.0234722784297854,-0.3988407767017486
Region_A,30min,2019-07-06 00:30:00+00:00,2019-07-06 01:00:00+00:00,2019-07-06 00:45:00+00:00,31.18637777777778,31,62.0,3323755092.625724,2868,259357860233551.8,0.9435965494359655,0.9999804887650513,16.0,3127672831.92356,1.7986420252709205,2.1314328114269534
Region_A,30min,2019-07-06 01:00:00+00:00,2019-07-06 01:30:00+00:00,2019-07-06 01:15:00+00:00,31.68637777777778,29,58.0,326977875.969712,2897,259358187211427.78,0.9532183145321832,0.9999817514487813,-4.0,-2996777216.6560116,-0.44966050631773014,-2.0422306396379093
Region_A,30min,2019-07-06 01:30:00+00:00,2019-07-06 02:00:00+00:00,2019-07-06 01:45:00+00:00,32.18637777777778,39,78.0,1316728250.688823,2936,259359503939678.47,0.9661579296615793,0.9999868362311511,20.0,989750374.719111,2.2483025315886507,0.6744907594765952
Region_A,30min,2019-07-06 02:00:00+00:00,2019-07-06 02:30:00+00:00,2019-07-06 02:15:00+00:00,32.68637777777778,38,76.0,1724271355.7747607,2974,259361228211034.25,0.9787657597876576,0.9999934948143372,-2.0,407543105.08593774,-0.22483025315886507,0.2777306940114829
Region_A,30min,2019-07-06 02:30:00+00:00,2019-07-06 03:00:00+00:00,2019-07-06 02:45:00+00:00,33.18637777777778,40,80.0,1533505955.0164144,3014,259362761716989.28,0.9920371599203716,0.9999994167227036,4.0,-190765400.75834632,0.44966050631773014,-0.13000197153334767
Region_A,30min,2019-07-06 03:00:00+00:00,2019-07-06 03:30:00+00:00,2019-07-06 03:15:00+00:00,33.68637777777778,24,48.0,151042392.41159457,3038,259362912759381.7,1.0,0.9999999999999999,-32.0,-1382463562.6048198,-3.597284050541841,-0.9421152263313608
Region_B,30min,2019-07-04 00:30:00+00:00,2019-07-04 01:00:00+00:00,2019-07-04 00:45:00+00:00,-16.81362222222222,0,0.0,0.0,0,0.0,,,,,,
Region_B,30min,2019-07-04 01:00:00+00:00,2019-07-04 01:30:00+00:00,2019-07-04 01:15:00+00:00,-16.31362222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 01:30:00+00:00,2019-07-04 02:00:00+00:00,2019-07-04 01:45:00+00:00,-15.813622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 02:00:00+00:00,2019-07-04 02:30:00+00:00,2019-07-04 02:15:00+00:00,-15.313622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 02:30:00+00:00,2019-07-04 03:00:00+00:00,2019-07-04 02:45:00+00:00,-14.813622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 03:00:00+00:00,2019-07-04 03:30:00+00:00,2019-07-04 03:15:00+00:00,-14.313622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 03:30:00+00:00,2019-07-04 04:00:00+00:00,2019-07-04 03:45:00+00:00,-13.813622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 04:00:00+00:00,2019-07-04 04:30:00+00:00,2019-07-04 04:15:00+00:00,-13.313622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 04:30:00+00:00,2019-07-04 05:00:00+00:00,2019-07-04 04:45:00+00:00,-12.813622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 05:00:00+00:00,2019-07-04 05:30:00+00:00,2019-07-04 05:15:00+00:00,-12.313622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 05:30:00+00:00,2019-07-04 06:00:00+00:00,2019-07-04 05:45:00+00:00,-11.813622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 06:00:00+00:00,2019-07-04 06:30:00+00:00,2019-07-04 06:15:00+00:00,-11.313622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 06:30:00+00:00,2019-07-04 07:00:00+00:00,2019-07-04 06:45:00+00:00,-10.813622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 07:00:00+00:00,2019-07-04 07:30:00+00:00,2019-07-04 07:15:00+00:00,-10.313622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 07:30:00+00:00,2019-07-04 08:00:00+00:00,2019-07-04 07:45:00+00:00,-9.813622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 08:00:00+00:00,2019-07-04 08:30:00+00:00,2019-07-04 08:15:00+00:00,-9.313622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 08:30:00+00:00,2019-07-04 09:00:00+00:00,2019-07-04 08:45:00+00:00,-8.813622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 09:00:00+00:00,2019-07-04 09:30:00+00:00,2019-07-04 09:15:00+00:00,-8.313622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 09:30:00+00:00,2019-07-04 10:00:00+00:00,2019-07-04 09:45:00+00:00,-7.8136222222222225,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 10:00:00+00:00,2019-07-04 10:30:00+00:00,2019-07-04 10:15:00+00:00,-7.3136222222222225,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 10:30:00+00:00,2019-07-04 11:00:00+00:00,2019-07-04 10:45:00+00:00,-6.8136222222222225,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 11:00:00+00:00,2019-07-04 11:30:00+00:00,2019-07-04 11:15:00+00:00,-6.3136222222222225,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 11:30:00+00:00,2019-07-04 12:00:00+00:00,2019-07-04 11:45:00+00:00,-5.8136222222222225,1,2.0,105925.37251772876,1,105925.37251772876,,,2.0,105925.37251772876,0.22483025315886507,3.165762845001498e-05
Region_B,30min,2019-07-04 12:00:00+00:00,2019-07-04 12:30:00+00:00,2019-07-04 12:15:00+00:00,-5.3136222222222225,0,0.0,0.0,1,105925.37251772876,,,-2.0,-105925.37251772876,-0.22483025315886507,-3.165762845001498e-05
Region_B,30min,2019-07-04 12:30:00+00:00,2019-07-04 13:00:00+00:00,2019-07-04 12:45:00+00:00,-4.8136222222222225,0,0.0,0.0,1,105925.37251772876,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 13:00:00+00:00,2019-07-04 13:30:00+00:00,2019-07-04 13:15:00+00:00,-4.3136222222222225,0,0.0,0.0,1,105925.37251772876,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 13:30:00+00:00,2019-07-04 14:00:00+00:00,2019-07-04 13:45:00+00:00,-3.813622222222222,0,0.0,0.0,1,105925.37251772876,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 14:00:00+00:00,2019-07-04 14:30:00+00:00,2019-07-04 14:15:00+00:00,-3.313622222222222,0,0.0,0.0,1,105925.37251772876,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 14:30:00+00:00,2019-07-04 15:00:00+00:00,2019-07-04 14:45:00+00:00,-2.813622222222222,0,0.0,0.0,1,105925.37251772876,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 15:00:00+00:00,2019-07-04 15:30:00+00:00,2019-07-04 15:15:00+00:00,-2.313622222222222,0,0.0,0.0,1,105925.37251772876,,,0.0,0.0,0.0,0.0
Region_B,30min,2019-07-04 15:30:00+00:00,2019-07-04 16:00:00+00:00,2019-07-04 15:45:00+00:00,-1.8136222222222222,2,4.0,1210433.5194041051,3,1316358.8919218339,,,4.0,1210433.5194041051,0.44966050631773014,0.0003617589790805373
Region_B,30min,2019-07-04 16:00:00+00:00,2019-07-04 16:30:00+00:00,2019-07-04 16:15:00+00:00,-1.3136222222222222,3,6.0,24249538.819370154,6,25565897.711291987,,,2.0,23039105.29996605,0.22483025315886507,0.006885634839613355
Region_B,30min,2019-07-04 16:30:00+00:00,2019-07-04 17:00:00+00:00,2019-07-04 16:45:00+00:00,-0.8136222222222222,0,0.0,0.0,6,25565897.711291987,,,-6.0,-24249538.819370154,-0.6744907594765952,-0.007247393818693893
Region_B,30min,2019-07-04 17:00:00+00:00,2019-07-04 17:30:00+00:00,2019-07-04 17:15:00+00:00,-0.31362222222222225,15,30.0,408194223727.10504,21,408219789624.81635,,,30.0,408194223727.10504,3.372453797382976,121.9958992169902
Region_B,30min,2019-07-04 17:30:00+00:00,2019-07-04 18:00:00+00:00,2019-07-04 17:45:00+00:00,0.18637777777777778,42,84.0,253107793987507.06,63,253516013777131.88,0.013291139240506329,0.08196527486189129,54.0,252699599763779.97,6.070416835289357,75523.64318992883
Region_B,30min,2019-07-04 18:00:00+00:00,2019-07-04 18:30:00+00:00,2019-07-04 18:15:00+00:00,0.6863777777777778,46,92.0,726611454217.6461,109,254242625231349.53,0.027848101265822784,0.08220057740482953,8.0,-252381182533289.4,0.8993210126354603,-75428.4786968961
Region_B,30min,2019-07-04 18:30:00+00:00,2019-07-04 19:00:00+00:00,2019-07-04 18:45:00+00:00,1.1863777777777778,47,94.0,2751638817110.803,156,256994264048460.34,0.04272151898734177,0.08309165558307112,2.0,2025027362893.1572,0.22483025315886507,605.2144291005965
Region_B,30min,2019-07-04 19:00:00+00:00,2019-07-04 19:30:00+00:00,2019-07-04 19:15:00+00:00,1.6863777777777778,42,84.0,958212552578.3624,198,257952476601038.72,0.0560126582278481,0.08340195877054261,-10.0,-1793426264532.441,-1.1241512657943253,-535.996437733214
Region_B,30min,2019-07-04 19:30:00+00:00,2019-07-04 20:00:00+00:00,2019-07-04 19:45:00+00:00,2.186377777777778,52,104.0,201856469473.27676,250,258154333070512.0,0.07246835443037974,0.08346732704997159,20.0,-756356083105.0857,2.2483025315886507,-226.05008871544794
Region_B,30min,2019-07-04 20:00:00+00:00,2019-07-04 20:30:00+00:00,2019-07-04 20:15:00+00:00,2.686377777777778,45,90.0,207338819609.3017,295,258361671890121.3,0.08670886075949367,0.08353447070869138,-14.0,5482350136.024933,-1.5738117721120555,1.6384950981420239
Region_B,30min,2019-07-04 20:30:00+00:00,2019-07-04 21:00:00+00:00,2019-07-04 20:45:00+00:00,3.186377777777778,47,94.0,18810207225.014454,342,258380482097346.3,0.10158227848101266,0.08354056212050102,4.0,-188528612384.28723,0.44966050631773014,-56.345034444506965
Region_B,30min,2019-07-04 21:00:00+00:00,2019-07-04 21:30:00+00:00,2019-07-04 21:15:00+00:00,3.686377777777778,38,76.0,22488599351.04085,380,258402970696697.34,0.11360759493670886,0.08354784472605824,-18.0,3678392126.0263977,-2.0234722784297854,1.0993510662397175
Region_B,30min,2019-07-04 21:30:00+00:00,2019-07-04 22:00:00+00:00,2019-07-04 21:45:00+00:00,4.1863777777777775,50,100.0,15937432758.648363,430,258418908129456.0,0.12943037974683544,0.08355300583167287,24.0,-6551166592.3924885,2.697963037906381,-1.9579293701459533
Region_B,30min,2019-07-04 22:00:00+00:00,2019-07-04 22:30:00+00:00,2019-07-04 22:15:00+00:00,4.6863777777777775,40,80.0,843614110301.6947,470,259262522239757.7,0.14208860759493672,0.0838261979817007,-20.0,827676677543.0464,-2.2483025315886507,247.3654811080805
Region_B,30min,2019-07-04 22:30:00+00:00,2019-07-04 23:00:00+00:00,2019-07-04 22:45:00+00:00,5.1863777777777775,36,72.0,6160648354.618375,506,259268682888112.3,0.15348101265822786,0.08382819301799634,-8.0,-837453461947.0763,-0.8993210126354603,-250.28744211460779
Region_B,30min,2019-07-04 23:00:00+00:00,2019-07-04 23:30:00+00:00,2019-07-04 23:15:00+00:00,5.6863777777777775,51,102.0,24486088694.04402,557,259293168976806.34,0.16962025316455695,0.08383612248140195,30.0,18325440339.425648,3.372453797382976,5.476874592547271
Region_B,30min,2019-07-04 23:30:00+00:00,2019-07-05 00:00:00+00:00,2019-07-04 23:45:00+00:00,6.1863777777777775,44,88.0,86053268233.97366,601,259379222245040.3,0.18354430379746836,0.08386398957973361,-14.0,61567179539.92964,-1.5738117721120555,18.400415766904576
Region_B,30min,2019-07-05 00:00:00+00:00,2019-07-05 00:30:00+00:00,2019-07-05 00:15:00+00:00,6.6863777777777775,48,96.0,62784734054.93225,649,259442006979095.25,0.19873417721518988,0.0838843215019667,8.0,-23268534179.041412,0.8993210126354603,-6.954203625701463
Region_B,30min,2019-07-05 00:30:00+00:00,2019-07-05 01:00:00+00:00,2019-07-05 00:45:00+00:00,7.1863777777777775,42,84.0,455042492520.9559,691,259897049471616.22,0.2120253164556962,0.08403168038960002,-12.0,392257758466.0236,-1.3489815189531904,117.23301111898095
Region_B,30min,2019-07-05 01:00:00+00:00,2019-07-05 01:30:00+00:00,2019-07-05 01:15:00+00:00,7.6863777777777775,49,98.0,9191216385.83353,740,259906240688002.06,0.22753164556962024,0.08403465683123981,14.0,-445851276135.1223,1.5738117721120555,-133.25036021457814
