cell_id,ix,iy,x_center_km,y_center_km,total_events,occupied_flag,distance_to_mw64_km,distance_to_mw71_km
4247,35,52,445.75,3949.25,0,0,9.775999652934184,10.063696088747509
4248,36,52,446.25,3949.25,0,0,9.287185958165942,10.04300202045855
4249,37,52,446.75,3949.25,0,0,8.799629357475236,10.047178718386425
4250,38,52,447.25,3949.25,0,0,8.313551024461534,10.076195254929297
4251,39,52,447.75,3949.25,1,1,7.8292262991761055,10.129838174014541
4252,40,52,448.25,3949.25,0,0,7.347001990682741,10.207719238301221
4253,41,52,448.75,3949.25,1,1,6.867320588008217,10.309289144468082
4254,42,52,449.25,3949.25,0,0,6.39075471801781,10.433856107907086
4255,43,52,449.75,3949.25,1,1,5.918057086008234,10.580607917164903
4256,44,52,450.25,3949.25,0,0,5.45023425924406,10.74863593731945
4257,45,52,450.75,3949.25,0,0,4.988657864398301,10.936959592560346
4258,46,52,451.25,3949.25,0,0,4.535235506057915,11.144550046796882
4259,47,52,451.75,3949.25,0,0,4.092678206601854,11.37035207730275
4260,48,52,452.25,3949.25,0,0,3.664924107014924,11.613303448118693
4261,49,52,452.75,3949.25,1,1,3.2578094661235966,11.872351392809604
4262,50,52,453.25,3949.25,2,1,2.8801000546769004,12.146466079095216
4263,51,52,453.75,3949.25,3,1,2.5449224216732538,12.434651134103976
4264,52,52,454.25,3949.25,18,1,2.2711855802026903,12.735951454176318
4265,53,52,454.75,3949.25,16,1,2.0832517243737025,13.049458611735526
4266,54,52,455.25,3949.25,16,1,2.005390623916293,13.374314213284396
4267,55,52,455.75,3949.25,21,1,2.0501817875195245,13.70971156851681
4268,56,52,456.25,3949.25,16,1,2.2101808001297374,14.054896012001874
4269,57,52,456.75,3949.25,9,1,2.463037347797938,14.409164185491427
4270,58,52,457.25,3949.25,12,1,2.7835600916870598,14.771862548125453
4271,59,52,457.75,3949.25,6,1,3.151168131252004,15.142385339073034
4272,60,52,458.25,3949.25,2,1,3.551269406677508,15.520172176017782
4273,61,52,458.75,3949.25,1,1,3.9740619278251055,15.904705435483523
4274,62,52,459.25,3949.25,0,0,4.413028666751936,16.295507528326993
4275,63,52,459.75,3949.25,1,1,4.863792329135748,16.69213815609086
4276,64,52,460.25,3949.25,1,1,5.323356988625234,17.094191611137592
4277,65,52,460.75,3949.25,0,0,5.789627227700458,17.50129416513389
4278,66,52,461.25,3949.25,0,0,6.261105113565485,17.913101575964227
4279,67,52,461.75,3949.25,0,0,6.736697339980566,18.329296731928224
4280,68,52,462.25,3949.25,0,0,7.215590402585683,18.74958744355025
4281,69,52,462.75,3949.25,0,0,7.6971682237867185,19.17370438698792
4282,70,52,463.25,3949.25,0,0,8.18095669666191,19.601399198421078
4283,71,52,463.75,3949.25,0,0,8.666585618341443,20.032442715558304
4284,72,52,464.25,3949.25,0,0,9.153762072909045,20.466623360202522
4285,73,52,464.75,3949.25,0,0,9.642251495102867,20.903745654419215
4286,74,52,465.25,3949.25,0,0,10.13186397965344,21.343628862049506
4287,75,52,465.75,3949.25,0,0,10.622444234242147,21.786105746947417
4288,76,52,466.25,3949.25,0,0,11.113864103765602,22.231021439273498
4289,77,52,466.75,3949.25,0,0,11.606016936242812,22.678232401351313
4290,78,52,467.25,3949.25,0,0,12.098813286092994,23.127605484917005
4291,79,52,467.75,3949.25,0,0,12.592177601158813,23.579017072011837
4292,80,52,468.25,3949.25,0,0,13.086045642076567,24.032352292243228
4293,0,53,428.25,3949.75,0,0,27.110109928429733,20.519490219040662
4294,1,53,428.75,3949.75,0,0,26.610894651231284,20.0781819262992
4295,2,53,429.25,3949.75,0,0,26.111709402992275,19.63968686313075
4296,3,53,429.75,3949.75,0,0,25.612555939493827,19.204197736382874
4297,4,53,430.25,3949.75,0,0,25.113436155991995,18.771923751026577
4298,5,53,430.75,3949.75,0,0,24.614352101334525,18.343092212890888
4299,6,53,431.25,3949.75,0,0,24.115305993825928,17.917950288659718
4300,7,53,431.75,3949.75,0,0,23.61630023909846,17.496766934583757
4301,8,53,432.25,3949.75,0,0,23.117337450291014,17.079835004454992
4302,9,53,432.75,3949.75,0,0,22.61842047089082,16.667473545671783
4303,10,53,433.25,3949.75,0,0,22.119552400656712,16.26003028939157
4304,11,53,433.75,3949.75,0,0,21.620736625119495,15.857884336448977
4305,12,53,434.25,3949.75,0,0,21.12197684924801,15.461449034435821
4306,13,53,434.75,3949.75,0,0,20.62327713598288,15.071175032515514
4307,14,53,435.25,3949.75,0,0,20.124641950478015,14.6875534884807
4308,15,53,435.75,3949.75,0,0,19.62607621105974,14.311119386450669
4309,16,53,436.25,3949.75,0,0,19.127585348122494,13.942454902545203
4310,17,53,436.75,3949.75,0,0,18.629175372439214,13.58219272892891
4311,18,53,437.25,3949.75,0,0,18.13085295468697,13.231019232925025
4312,19,53,437.75,3949.75,0,0,17.632625518392505,12.889677286817328
4313,20,53,438.25,3949.75,0,0,17.13450134901077,12.558968555361428
4314,21,53,438.75,3949.75,0,0,16.63648972249366,12.239754972662634
4315,22,53,439.25,3949.75,0,0,16.138601057527342,11.932959080089157
4316,23,53,439.75,3949.75,0,0,15.640847096669924,11.63956283643612
4317,24,53,440.25,3949.75,0,0,15.143241122982669,11.360604457492895
4318,25,53,440.75,3949.75,0,0,14.645798220519726,11.097172804632269
4319,26,53,441.25,3949.75,0,0,14.148535589366277,10.850398834703386
4320,27,53,441.75,3949.75,1,1,13.6514729289901,10.621443663099438
4321,28,53,442.25,3949.75,0,0,13.154632907775682,10.41148289652621
4322,29,53,442.75,3949.75,0,0,12.658041742138483,10.22168707801801
4323,30,53,443.25,3949.75,1,1,12.161729916138807,10.053198363564848
4324,31,53,443.75,3949.75,0,0,11.665733082858145,9.907103913528188
4325,32,53,444.25,3949.75,0,0,11.17009320318664,9.784406909450778
4326,33,53,444.75,3949.75,0,0,10.67485999792324,9.685996550999318
4327,34,53,445.25,3949.75,0,0,10.180092817977993,9.61261877961637
4328,35,53,445.75,3949.75,0,0,9.6858630792528,9.564849733189533
4329,36,53,446.25,3949.75,0,0,9.192257470143984,9.543073982462802
4330,37,53,446.75,3949.75,0,0,8.699382231216378,9.547469384660054
4331,38,53,447.25,3949.75,0,0,8.207368945782115,9.577999909547067
4332,39,53,447.75,3949.75,0,0,7.716382495675937,9.634417101389488
4333,40,53,448.25,3949.75,0,0,7.226632177367226,9.716270040494388
4334,41,53,448.75,3949.75,0,0,6.738387524797364,9.822922890671157
4335,42,53,449.25,3949.75,0,0,6.252001298922619,9.953578488781508
4336,43,53,449.75,3949.75,0,0,5.76794365862874,10.107306038138775
4337,44,53,450.25,3949.75,0,0,5.286854249598798,10.283070843131402
4338,45,53,450.75,3949.75,0,0,4.809623858877765,10.47976414720874
4339,46,53,451.25,3949.75,2,1,4.337526423120857,10.696231448383319
4340,47,53,451.75,3949.75,0,0,3.8724397062649003,10.931298084566485
4341,48,53,452.25,3949.75,2,1,3.4172273974733316,11.183791326285979
4342,49,53,452.75,3949.75,1,1,2.9764235070681275,11.452558624437252
4343,50,53,453.25,3949.75,2,1,2.557489139920853,11.73648199685215
4344,51,53,453.75,3949.75,7,1,2.1731094100846553,12.034488783438091
4345,52,53,454.25,3949.75,25,1,1.8450090285914191,12.345559156836917
4346,53,53,454.75,3949.75,14,1,1.608014963540211,12.6687308563732
4347,54,53,455.25,3949.75,20,1,1.5057775168844165,13.003101634897922
4348,55,53,455.75,3949.75,14,1,1.5649344196291335,13.347829888927548
4349,56,53,456.25,3949.75,24,1,1.769370946162886,13.702133898047055
4350,57,53,456.75,3949.75,9,1,2.0766143966829085,14.065290042379957
4351,58,53,457.25,3949.75,4,1,2.448260843924947,14.436630306014466
4352,59,53,457.75,3949.75,2,1,2.8593067284363647,14.815539315488921
4353,60,53,458.25,3949.75,2,1,3.2950400262617205,15.201451109188902
4354,61,53,458.75,3949.75,0,0,3.7468576943956937,15.59384578740354
4355,62,53,459.25,3949.75,0,0,4.209583873667039,15.992246154233172
4356,63,53,459.75,3949.75,0,0,4.679983995359702,16.396214431198693
4357,64,53,460.25,3949.75,1,1,5.155958107297647,16.80534909753769
4358,65,53,460.75,3949.75,1,1,5.636094198254116,17.21928189287734
4359,66,53,461.25,3949.75,0,0,6.119412685787672,17.637675003317074
4360,67,53,461.75,3949.75,0,0,6.605215017421042,18.060218441062627
4361,68,53,462.25,3949.75,0,0,7.09299085250713,18.486627619854335
4362,69,53,462.75,3949.75,0,0,7.582359332103379,18.916641122869137
4363,70,53,463.25,3949.75,0,0,8.073030834111844,19.350018656003574
4364,71,53,463.75,3949.75,0,0,8.56478141320057,19.786539177025094
4365,72,53,464.25,3949.75,0,0,9.057435313779024,20.22599918966209
4366,73,53,464.75,3949.75,0,0,9.550852750968193,20.668211191016848
4367,74,53,465.25,3949.75,0,0,10.044921208155994,21.113002260520332
4368,75,53,465.75,3949.75,0,0,10.539549131032476,21.560212778843333
4369,76,53,466.25,3949.75,0,0,11.034661285822633,22.0096952656156
4370,77,53,466.75,3949.75,0,0,11.530195293238453,22.461313325394052
4371,78,53,467.25,3949.75,0,0,12.026099006228227,22.914940691998027
4372,79,53,467.75,3949.75,0,0,12.522328502119281,23.37046036204785
4373,80,53,468.25,3949.75,0,0,13.018846528105872,23.827763809269058
4374,0,54,428.25,3950.25,0,0,27.086967986605803,20.29181732376697
4375,1,54,428.75,3950.25,0,0,26.58731818959545,19.845446856077388
4376,2,54,429.25,3950.25,0,0,26.087681811962103,19.40169249147235
4377,3,54,429.75,3950.25,0,0,25.588059639792224,18.960737911534906
4378,4,54,430.25,3950.25,0,0,25.088452521766843,18.52278307291266
4379,5,54,430.75,3950.25,0,0,24.588861375515837,18.088045869646677
4380,6,54,431.25,3950.25,0,0,24.089287194761905,17.656763973013426
4381,7,54,431.75,3950.25,0,0,23.58973105737124,17.229196865059247
4382,8,54,432.25,3950.25,0,0,23.090194134447867,16.80562808202151
4383,9,54,432.75,3950.25,0,0,22.590677700632977,16.386367683153352
4384,10,54,433.25,3950.25,0,0,22.091183145799622,15.971754958793827
4385,11,54,433.75,3950.25,0,0,21.591711988368285,15.5621613884453
4386,12,54,434.25,3950.25,0,0,21.092265890511435,15.157993854606234
4387,13,54,434.75,3950.25,0,0,20.592846675567163,14.759698110481223
4388,14,54,435.25,3950.25,0,0,20.093456348045322,14.367762488599453
4389,15,54,435.75,3950.25,0,0,19.594097116687674,13.98272182177233
4390,16,54,436.25,3950.25,0,0,19.094771421139704,13.605161526469677
4391,17,54,436.75,3950.25,0,0,18.595481962911286,13.235721770179111
4392,18,54,437.25,3950.25,0,0,18.09623174145226,12.875101607127451
4393,19,54,437.75,3950.25,0,0,17.597024096355888,12.524062919441057
4394,20,54,438.25,3950.25,0,0,17.097862756938806,12.183433942299725
4395,21,54,438.75,3950.25,0,0,16.598751900745444,11.85411208157927
4396,22,54,439.25,3950.25,0,0,16.099696222906996,11.537065652015084
4397,23,54,439.75,3950.25,0,0,15.600701018777048,11.233334076540624
4398,24,54,440.25,3950.25,0,0,15.101772282902978,10.944026000125886
4399,25,54,440.75,3950.25,0,0,14.60291682822449,10.67031469581352
4400,26,54,441.25,3950.25,0,0,14.10414243048571,10.413430094063942
4401,27,54,441.75,3950.25,0,0,13.605458004301536,10.174646772257951
4402,28,54,442.25,3950.25,0,0,13.106873819267435,9.9552673272234
4403,29,54,442.75,3950.25,0,0,12.608401767138588,9.756600748864551
4404,30,54,443.25,3950.25,0,0,12.110055694709619,9.57993574033808
4405,31,54,443.75,3950.25,0,0,11.611851822011605,9.426509396657359
4406,32,54,444.25,3950.25,0,0,11.113809272420488,9.29747223827703
4407,33,54,444.75,3950.25,0,0,10.615950751163316,9.193851240791025
4408,34,54,445.25,3950.25,0,0,10.11830342293165,9.116513108313795
4409,35,54,445.75,3950.25,0,0,9.62090006007212,9.066130479444901
4410,36,54,446.25,3950.25,0,0,9.123780563630469,9.043153901520332
4411,37,54,446.75,3950.25,1,1,8.626994006064132,9.047792167310487
4412,38,54,447.25,3950.25,0,0,8.130601416134716,9.080002958100156
4413,39,54,447.75,3950.25,1,1,7.634679639345531,9.139494752740447
4414,40,54,448.25,3950.25,0,0,7.139326789188361,9.225739805112257
4415,41,54,448.75,3950.25,0,0,6.644670105446016,9.337996871272518
4416,42,54,449.25,3950.25,0,0,6.150877548577385,9.475341481137127
4417,43,54,449.75,3950.25,0,0,5.658175361808674,9.636701033051741
4418,44,54,450.25,3950.25,0,0,5.166875480632767,9.820891884991052
4419,45,54,450.75,3950.25,0,0,4.677419805806344,10.026655874864046
4420,46,54,451.25,3950.25,1,1,4.190454611033847,10.252694214166747
4421,47,54,451.75,3950.25,0,0,3.7069615124142046,10.497697331580428
4422,48,54,452.25,3950.25,0,0,3.228500807171276,10.760369876622896
4423,49,54,452.75,3950.25,1,1,2.7576931064371455,11.039450642943969
4424,50,54,453.25,3950.25,3,1,2.299244457789629,11.333727591320457
4425,51,54,453.75,3950.25,9,1,1.8623047237392971,11.642048433610006
4426,52,54,454.25,3950.25,6,1,1.466230777008542,11.963327394449413
4427,53,54,454.75,3950.25,16,1,1.1539005584678632,12.296548823269331
4428,54,54,455.25,3950.25,9,1,1.0065487103055768,12.640768314438365
4429,55,54,455.75,3950.25,17,1,1.0930663811512975,12.995111934707278
4430,56,54,456.25,3950.25,20,1,1.3698349977236555,13.358774075933544
4431,57,54,456.75,3950.25,27,1,1.7487428994491845,13.73101436267899
4432,58,54,457.25,3950.25,6,1,2.1770979619115245,14.111153958637093
4433,59,54,457.75,3950.25,1,1,2.630857149893298,14.498571538624827
4434,60,54,458.25,3950.25,2,1,3.098880951332281,14.89269912664875
4435,61,54,458.75,3950.25,0,0,3.5755722560053846,15.293017945884555
4436,62,54,459.25,3950.25,0,0,4.057877618324733,15.699054382650237
4437,63,54,459.75,3950.25,0,0,4.544009746103785,16.110376132346264
4438,64,54,460.25,3950.25,0,0,5.032859860960919,16.52658856939129
4439,65,54,460.75,3950.25,0,0,5.523706381358166,16.94733136391088
4440,66,54,461.25,3950.25,0,0,6.016060670807958,17.37227535397882
4441,67,54,461.75,3950.25,0,0,6.50958061646276,17.801119672389223
4442,68,54,462.25,3950.25,0,0,7.004019817905504,18.233589120274296
4443,69,54,462.75,3950.25,1,1,7.4991964514205405,18.669431775585664
4444,70,54,463.25,3950.25,0,0,7.994973497415973,19.10841682190103
4445,71,54,463.75,3950.25,0,0,8.491245787972998,19.550332581717704
4446,72,54,464.25,3950.25,0,0,8.987931288074835,19.994984737979557
4447,73,54,464.75,3950.25,0,0,9.484965084097038,20.442194727775636
4448,74,54,465.25,3950.25,0,0,9.982295149609898,20.89179829274064
4449,75,54,465.75,3950.25,0,0,10.479879305665245,21.343644171528517
4450,76,54,466.25,3950.25,0,0,10.977683000920369,21.797592920712273
4451,77,54,466.75,3950.25,0,0,11.475677665222277,22.253515851508688
4452,78,54,467.25,3950.25,0,0,11.973839471258447,22.711294070783616
4453,79,54,467.75,3950.25,0,0,12.472148391149464,23.170817615826024
4454,80,54,468.25,3950.25,1,1,12.970587469279776,23.63198467336453
4455,0,55,428.25,3950.75,0,0,27.073042109878802,20.074018575087383
4456,1,55,428.75,3950.75,0,0,26.5731304684009,19.62269431982305
4457,2,55,429.25,3950.75,0,0,26.073222215484638,19.173785306649243
4458,3,55,429.75,3950.75,0,0,25.573317549849236,18.727465220945973
4459,4,55,430.25,3950.75,0,0,25.073416686060405,18.28392365489431
4460,5,55,430.75,3950.75,0,0,24.57351985614185,17.843367810877695
4461,6,55,431.25,3950.75,0,0,24.07362731138752,17.406024401066684
4462,7,55,431.75,3950.75,0,0,23.573739324404357,16.972141764279232
4463,8,55,432.25,3950.75,0,0,23.073856191420493,16.541992222312704
4464,9,55,432.75,3950.75,0,0,22.573978234900007,16.115874698548527
4465,10,55,433.25,3950.75,0,0,22.074105806512854,15.694117621439542
4466,11,55,433.75,3950.75,0,0,21.57423929051752,15.277082134093595
4467,12,55,434.25,3950.75,0,0,21.074379107624864,14.865165628007793
4468,13,55,434.75,3950.75,0,0,20.574525719424997,14.458805613340505
4469,14,55,435.25,3950.75,0,0,20.074679633475252,14.05848392895299
4470,15,55,435.75,3950.75,0,0,19.574841409167316,13.664731281547107
4471,16,55,436.25,3950.75,0,0,19.075011664516403,13.27813208298346
4472,17,55,436.75,3950.75,0,0,18.575191084046004,12.899329526352028
4473,18,55,437.25,3950.75,0,0,18.075380427980143,12.52903080232784
4474,19,55,437.75,3950.75,0,0,17.57558054300321,12.168012305300419
4475,20,55,438.25,3950.75,0,0,17.075792374908353,11.817124611266694
4476,21,55,438.75,3950.75,0,0,16.576016983532675,11.477296924557958
4477,22,55,439.25,3950.75,0,0,16.076255560476422,11.14954058742916
4478,23,55,439.75,3950.75,0,0,15.576509450230962,10.834951127116021
4479,24,55,440.25,3950.75,0,0,15.076780175505638,10.534708185007089
4480,25,55,440.75,3950.75,0,0,14.57706946776015,10.250072544110013
4481,26,55,441.25,3950.75,0,0,14.077379304234528,9.982379364449164
4482,27,55,441.75,3950.75,0,0,13.577711953148658,9.733026681975298
4483,28,55,442.25,3950.75,0,0,13.078070029253603,9.503458265721257
4484,29,55,442.75,3950.75,0,0,12.57845656260921,9.295140107850353
4485,30,55,443.25,3950.75,0,0,12.078875084412127,9.109530187711705
4486,31,55,443.75,3950.75,0,0,11.579329735015643,8.9480417330885
4487,32,55,444.25,3950.75,0,0,11.079825401133487,8.812000991452283
4488,33,55,444.75,3950.75,0,0,10.580367891854621,8.702601455290171
4489,34,55,445.25,3950.75,0,0,10.080964166902568,8.620857422894847
4490,35,55,445.75,3950.75,0,0,9.58162263615923,8.567560523401266
4491,36,55,446.25,3950.75,0,0,9.082353557814423,8.543243174486276
4492,37,55,446.75,3950.75,0,0,8.583169575193635,8.54815269837109
4493,38,55,447.25,3950.75,0,0,8.084086452031242,8.582238936951798
4494,39,55,447.75,3950.75,0,0,7.585124097290725,8.645156782106044
4495,40,55,448.25,3950.75,0,0,7.086308021719478,8.736283328936665
4496,41,55,448.75,3950.75,0,0,6.587671454017055,8.854747710675854
4497,42,55,449.25,3950.75,0,0,6.089258492908358,8.999470408639715
4498,43,55,449.75,3950.75,0,0,5.591128937955369,9.16920815840956
4499,44,55,450.25,3950.75,0,0,5.093365940930154,9.36260053983438
4500,45,55,450.75,3950.75,1,1,4.596088599626064,9.578214838098466
4501,46,55,451.25,3950.75,0,0,4.099473651945827,9.81458659858031
4502,47,55,451.75,3950.75,1,1,3.60379494843747,10.070254252862476
4503,48,55,452.25,3950.75,0,0,3.109500255309332,10.34378708856468
4504,49,55,452.75,3950.75,4,1,2.6173738069206265,10.633806559732971
4505,50,55,453.25,3950.75,2,1,2.1289197853699293,10.93900144282295
4506,51,55,453.75,3950.75,6,1,1.647408042934391,11.258137642716274
4507,52,55,454.25,3950.75,8,1,1.1813581452338209,11.590063580438535
4508,53,55,454.75,3950.75,9,1,0.7597768584891665,11.93371209703294
4509,54,55,455.25,3950.75,9,1,0.5088365966408475,12.288099732307387
4510,55,55,455.75,3950.75,8,1,0.6637533348062471,12.65232412038972
4511,56,55,456.25,3950.75,14,1,1.0593499406956077,13.025560113241122
4512,57,55,456.75,3950.75,27,1,1.5178524645818383,13.407055115867939
4513,58,55,457.25,3950.75,11,1,1.996379200358122,13.796124002638685
4514,59,55,457.75,3950.75,2,1,2.483381508952643,14.192143887110426
4515,60,55,458.25,3950.75,2,1,2.9746995690982447,14.594548938857562
4516,61,55,458.75,3950.75,0,0,3.468499867922537,15.0028253787402
4517,62,55,459.25,3950.75,0,0,3.963854833512957,15.416506736651906
4518,63,55,459.75,3950.75,0,0,4.460246512083094,15.83516942054919
4519,64,55,460.25,3950.75,0,0,4.9573634883811755,16.25842862006531
4520,65,55,460.75,3950.75,0,0,5.455007476009556,16.68593455009402
4521,66,55,461.25,3950.75,0,0,5.95304631014286,17.117369027577922
4522,67,55,461.75,3950.75,0,0,6.451388546513913,17.552442366877223
4523,68,55,462.25,3950.75,0,0,6.949968919748942,17.990890574365935
4524,69,55,462.75,3950.75,0,0,7.448739611025589,18.432472820407785
4525,70,55,463.25,3950.75,0,0,7.947664789121835,18.876969165926354
4526,71,55,463.75,3950.75,0,0,8.446717078701784,19.324178520899583
4527,72,55,464.25,3950.75,0,0,8.945875206765281,19.77391681290936
4528,73,55,464.75,3950.75,0,0,9.445122393193385,20.22601534509756
4529,74,55,465.25,3950.75,0,0,9.944445224837256,20.68031932433309
4530,75,55,465.75,3950.75,0,0,10.44383285184007,21.136686541949928
4531,76,55,466.25,3950.75,0,0,10.943276403552971,21.59498619098678
4532,77,55,466.75,3950.75,0,0,11.442768557125703,22.05509780538668
4533,78,55,467.25,3950.75,0,0,11.942303214176485,22.5169103080648
4534,79,55,467.75,3950.75,0,0,12.441875255230434,22.98032115610436
4535,80,55,468.25,3950.75,0,0,12.94148035095293,23.44523557258404
4536,0,56,428.25,3951.25,0,0,27.068346522444514,19.86641873123531
4537,1,56,428.75,3951.25,0,0,26.568346528651713,19.410267999722205
4538,2,56,429.25,3951.25,0,0,26.06834653509702,18.956329139295466
4539,3,56,429.75,3951.25,0,0,25.568346541794412,18.504764928351968
4540,4,56,430.25,3951.25,0,0,25.068346548758967,18.05575353370298
4541,5,56,430.75,3951.25,0,0,24.568346556006997,17.60949023356696
4542,6,56,431.25,3951.25,0,0,24.068346563556176,17.166189352979675
4543,7,56,431.75,3951.25,0,0,23.56834657142566,16.726086437616402
4544,8,56,432.25,3951.25,0,0,23.068346579636284,16.289440694354056
4545,9,56,432.75,3951.25,0,0,22.56834658821072,15.85653772899811
4546,10,56,433.25,3951.25,0,0,22.068346597173694,15.42769261320056
4547,11,56,433.75,3951.25,0,0,21.568346606552232,15.003253313320604
4548,12,56,434.25,3951.25,0,0,21.068346616375916,14.583604513285742
4549,13,56,434.75,3951.25,0,0,20.568346626677215,14.169171860634298
4550,14,56,435.25,3951.25,0,0,20.06834663749182,13.76042665880871
4551,15,56,435.75,3951.25,0,0,19.568346648859087,13.357891017998163
4552,16,56,436.25,3951.25,0,0,19.068346660822485,12.962143459512342
4553,17,56,436.75,3951.25,0,0,18.568346673430174,12.57382494236504
4554,18,56,437.25,3951.25,0,0,18.06834668673564,12.193645242399985
4555,19,56,437.75,3951.25,0,0,17.56834670079846,11.822389560227085
4556,20,56,438.25,3951.25,0,0,17.068346715685195,11.460925160301368
4557,21,56,438.75,3951.25,0,0,16.56834673147043,11.110207745415543
4558,22,56,439.25,3951.25,0,0,16.06834674823805,10.7712871451166
4559,23,56,439.75,3951.25,0,0,15.568346766082701,10.445311741581325
4560,24,56,440.25,3951.25,0,0,15.068346785111599,10.133530875024721
4561,25,56,440.75,3951.25,0,0,14.568346805446678,9.837294272885297
4562,26,56,441.25,3951.25,0,0,14.068346827227206,9.558047354329464
4563,27,56,441.75,3951.25,0,0,13.568346850612981,9.297321111151698
4564,28,56,442.25,3951.25,0,0,13.06834687578825,9.05671521359315
4565,29,56,442.75,3951.25,0,0,12.568346902966592,8.837873108185715
4566,30,56,443.25,3951.25,0,0,12.068346932396967,8.642448246455098
4567,31,56,443.75,3951.25,0,0,11.568346964371386,8.472061278633282
4568,32,56,444.25,3951.25,0,0,11.06834699923462,8.328249091206384
4569,33,56,444.75,3951.25,0,0,10.568347037396691,8.212407901550103
4570,34,56,445.25,3951.25,0,0,10.068347079349062,8.125734068852188
4571,35,56,445.75,3951.25,0,0,9.568347125685928,8.069167539093963
4572,36,56,446.25,3951.25,0,0,9.06834717713253,8.0433435454561
4573,37,56,446.75,3951.25,0,0,8.568347234583396,8.04855800789762
4574,38,56,447.25,3951.25,0,0,8.068347299154784,8.084750869554082
4575,39,56,447.75,3951.25,0,0,7.568347372257939,8.151509506773458
4576,40,56,448.25,3951.25,0,0,7.068347455703422,8.248091770541878
4577,41,56,448.75,3951.25,0,0,6.568347551853084,8.373465738363251
4578,42,56,449.25,3951.25,1,1,6.0683476638472005,8.52636142136878
4579,43,56,449.75,3951.25,2,1,5.568347795953945,8.705328810795628
4580,44,56,450.25,3951.25,1,1,5.068347954125735,8.908796794199034
4581,45,56,450.75,3951.25,3,1,4.568348146920931,9.135128402852013
4582,46,56,451.25,3951.25,0,0,4.068348387105174,9.382669212588503
4583,47,56,451.75,3951.25,1,1,3.5683486945990364,9.649787156674428
4584,48,56,452.25,3951.25,0,0,3.0683491023076273,9.934903259991078
4585,49,56,452.75,3951.25,5,1,2.56834966875957,10.23651373279223
4586,50,56,453.25,3951.25,1,1,2.06835050907789,10.553204443101938
4587,51,56,453.75,3951.25,2,1,1.5683518851929055,10.883659064587107
4588,52,56,454.25,3951.25,8,1,1.0683545493765232,11.226662248880194
4589,53,56,454.75,3951.25,12,1,0.5683619010444732,11.581099078528526
4590,54,56,455.25,3951.25,5,1,0.06847669635913343,11.945951886850912
4591,55,56,455.75,3951.25,9,1,0.43167449001491215,12.320295333279127
4592,56,56,456.25,3951.25,9,1,0.9316633902408143,12.703290428683507
4593,57,56,456.75,3951.25,18,1,1.4316600434811266,13.094178031924898
4594,58,56,457.25,3951.25,35,1,1.931658429300003,13.492272193667278
4595,59,56,457.75,3951.25,9,1,2.4316574789371814,13.89695360732955
4596,60,56,458.25,3951.25,1,1,2.9316568527466687,14.307663337545106
4597,61,56,458.75,3951.25,0,0,3.431656409030758,14.723896929712424
4598,62,56,459.25,3951.25,0,0,3.931656078172053,15.14519895587567
4599,63,56,459.75,3951.25,0,0,4.431655821971357,15.571158018250284
4600,64,56,460.25,3951.25,0,0,4.931655617720889,16.001402208731044
4601,65,56,460.75,3951.25,0,0,5.4316554510741355,16.43559500784335
4602,66,56,461.25,3951.25,0,0,5.931655312521855,16.87343159757694
4603,67,56,461.75,3951.25,0,0,6.431655195511815,17.314635557653833
4604,68,56,462.25,3951.25,0,0,6.931655095382307,17.75895591273972
4605,69,56,462.75,3951.25,0,0,7.431655008726176,18.2061644979632
4606,70,56,463.25,3951.25,0,0,7.931654932995398,18.656053611178283
4607,71,56,463.75,3951.25,0,0,8.431654866246342,19.10843392220882
4608,72,56,464.25,3951.25,0,0,8.931654806970597,19.56313261151402
4609,73,56,464.75,3951.25,0,0,9.43165475397962,20.019991713083847
4610,74,56,465.25,3951.25,0,0,9.931654706324204,20.478866638762227
4611,75,56,465.75,3951.25,0,0,10.431654663237136,20.939624863508687
4612,76,56,466.25,3951.25,0,0,10.931654624091564,21.40214475328895
4613,77,56,466.75,3951.25,0,0,11.431654588370305,21.86631451930106
4614,78,56,467.25,3951.25,0,0,11.931654555642869,22.332031284082934
4615,79,56,467.75,3951.25,0,0,12.431654525548021,22.79920024670869
4616,80,56,468.25,3951.25,0,0,12.931654497780396,23.267733935770025
4617,0,57,428.25,3951.75,0,0,27.072886027075082,19.66934072755366
4618,1,57,428.75,3951.75,0,0,26.572971449244864,19.208510490739872
4619,2,57,429.25,3951.75,0,0,26.07306014739674,18.74968762110789
4620,3,57,429.75,3951.75,0,0,25.573152313650215,18.29302316473111
4621,4,57,430.25,3951.75,0,0,25.073248155445253,17.83868288640312
4622,5,57,430.75,3951.75,0,0,24.57334789710031,17.386848988183974
4623,6,57,431.25,3951.75,0,0,24.07345178156447,16.937722053280268
4624,7,57,431.75,3951.75,0,0,23.573560072392436,16.491523245911498
4625,8,57,432.25,3951.75,0,0,23.073673055976162,16.048496801467167
4626,9,57,432.75,3951.75,0,0,22.573791044072895,15.608912845005076
4627,10,57,433.25,3951.75,0,0,22.073914376676626,15.173070579787963
4628,11,57,433.75,3951.75,0,0,21.574043425288558,14.741301890792741
4629,12,57,434.25,3951.75,0,0,21.074178596652867,14.31397541047742
4630,13,57,434.75,3951.75,0,0,20.574320337036827,13.89150109484266
4631,14,57,435.25,3951.75,0,0,20.074469137150114,13.474335355937873
