cell_id,total_events,first_event_bin_index,first_event_count,onset_bin_index,onset_count,future_active_bins,window_cumulative_count,quality_flag,first_event_time_hr_from_64,onset_time_hr_from_64,onset_time_min_from_64
2369,0,,0,,,,,inactive,,,
2370,1,29.0,1,,,,,insufficient_data,14.5,,
2371,0,,0,,,,,inactive,,,
2372,0,,0,,,,,inactive,,,
2373,0,,0,,,,,inactive,,,
2374,0,,0,,,,,inactive,,,
2375,0,,0,,,,,inactive,,,
2376,0,,0,,,,,inactive,,,
2377,0,,0,,,,,inactive,,,
2378,0,,0,,,,,inactive,,,
2379,1,65.0,1,,,,,insufficient_data,32.5,,
2380,19,13.0,2,13.0,2.0,2.0,3.0,robust,6.5,6.5,390.0
2381,4,22.0,1,,,,,ambiguous,11.0,,
2382,1,23.0,1,,,,,insufficient_data,11.5,,
2383,1,28.0,1,,,,,insufficient_data,14.0,,
2384,3,7.0,1,,,,,ambiguous,3.5,,
2385,7,16.0,1,,,,,ambiguous,8.0,,
2386,0,,0,,,,,inactive,,,
2387,2,9.0,2,,,,,insufficient_data,4.5,,
2388,0,,0,,,,,inactive,,,
2389,0,,0,,,,,inactive,,,
2390,1,58.0,1,,,,,insufficient_data,29.0,,
2391,0,,0,,,,,inactive,,,
2392,0,,0,,,,,inactive,,,
2393,1,53.0,1,,,,,insufficient_data,26.5,,
2394,0,,0,,,,,inactive,,,
2395,0,,0,,,,,inactive,,,
2396,0,,0,,,,,inactive,,,
2397,0,,0,,,,,inactive,,,
2398,0,,0,,,,,inactive,,,
2399,0,,0,,,,,inactive,,,
2400,0,,0,,,,,inactive,,,
2401,0,,0,,,,,inactive,,,
2402,0,,0,,,,,inactive,,,
2403,1,28.0,1,,,,,insufficient_data,14.0,,
2404,0,,0,,,,,inactive,,,
2405,0,,0,,,,,inactive,,,
2406,0,,0,,,,,inactive,,,
2407,0,,0,,,,,inactive,,,
2408,0,,0,,,,,inactive,,,
2409,0,,0,,,,,inactive,,,
2410,0,,0,,,,,inactive,,,
2411,0,,0,,,,,inactive,,,
2412,0,,0,,,,,inactive,,,
2413,1,57.0,1,,,,,insufficient_data,28.5,,
2414,0,,0,,,,,inactive,,,
2415,0,,0,,,,,inactive,,,
2416,0,,0,,,,,inactive,,,
2417,0,,0,,,,,inactive,,,
2418,0,,0,,,,,inactive,,,
2419,0,,0,,,,,inactive,,,
2420,0,,0,,,,,inactive,,,
2421,0,,0,,,,,inactive,,,
2422,0,,0,,,,,inactive,,,
2423,0,,0,,,,,inactive,,,
2424,0,,0,,,,,inactive,,,
2425,0,,0,,,,,inactive,,,
2426,0,,0,,,,,inactive,,,
2427,0,,0,,,,,inactive,,,
2428,0,,0,,,,,inactive,,,
2429,0,,0,,,,,inactive,,,
2430,0,,0,,,,,inactive,,,
2431,0,,0,,,,,inactive,,,
2432,0,,0,,,,,inactive,,,
2433,0,,0,,,,,inactive,,,
2434,0,,0,,,,,inactive,,,
2435,0,,0,,,,,inactive,,,
2436,0,,0,,,,,inactive,,,
2437,0,,0,,,,,inactive,,,
2438,0,,0,,,,,inactive,,,
2439,0,,0,,,,,inactive,,,
2440,0,,0,,,,,inactive,,,
2441,0,,0,,,,,inactive,,,
2442,0,,0,,,,,inactive,,,
2443,0,,0,,,,,inactive,,,
2444,1,55.0,1,,,,,insufficient_data,27.5,,
2445,1,6.0,1,,,,,insufficient_data,3.0,,
2446,0,,0,,,,,inactive,,,
2447,0,,0,,,,,inactive,,,
2448,0,,0,,,,,inactive,,,
2449,0,,0,,,,,inactive,,,
2450,0,,0,,,,,inactive,,,
2451,0,,0,,,,,inactive,,,
2452,0,,0,,,,,inactive,,,
2453,1,21.0,1,,,,,insufficient_data,10.5,,
2454,0,,0,,,,,inactive,,,
2455,0,,0,,,,,inactive,,,
2456,0,,0,,,,,inactive,,,
2457,0,,0,,,,,inactive,,,
2458,0,,0,,,,,inactive,,,
2459,1,33.0,1,,,,,insufficient_data,16.5,,
2460,0,,0,,,,,inactive,,,
2461,1,34.0,1,,,,,insufficient_data,17.0,,
2462,6,7.0,2,,,,,ambiguous,3.5,,
2463,3,19.0,1,,,,,ambiguous,9.5,,
2464,3,12.0,1,,,,,ambiguous,6.0,,
2465,2,20.0,1,,,,,insufficient_data,10.0,,
2466,6,24.0,1,,,,,ambiguous,12.0,,
2467,5,11.0,1,,,,,ambiguous,5.5,,
2468,0,,0,,,,,inactive,,,
2469,0,,0,,,,,inactive,,,
2470,0,,0,,,,,inactive,,,
2471,0,,0,,,,,inactive,,,
2472,0,,0,,,,,inactive,,,
2473,0,,0,,,,,inactive,,,
2474,0,,0,,,,,inactive,,,
2475,0,,0,,,,,inactive,,,
2476,0,,0,,,,,inactive,,,
2477,0,,0,,,,,inactive,,,
2478,0,,0,,,,,inactive,,,
2479,0,,0,,,,,inactive,,,
2480,0,,0,,,,,inactive,,,
2481,0,,0,,,,,inactive,,,
2482,0,,0,,,,,inactive,,,
2483,0,,0,,,,,inactive,,,
2484,0,,0,,,,,inactive,,,
2485,0,,0,,,,,inactive,,,
2486,0,,0,,,,,inactive,,,
2487,0,,0,,,,,inactive,,,
2488,0,,0,,,,,inactive,,,
2489,0,,0,,,,,inactive,,,
2490,0,,0,,,,,inactive,,,
2491,0,,0,,,,,inactive,,,
2492,0,,0,,,,,inactive,,,
2493,0,,0,,,,,inactive,,,
2494,0,,0,,,,,inactive,,,
2495,0,,0,,,,,inactive,,,
2496,0,,0,,,,,inactive,,,
2497,0,,0,,,,,inactive,,,
2498,0,,0,,,,,inactive,,,
2499,0,,0,,,,,inactive,,,
2500,0,,0,,,,,inactive,,,
2501,0,,0,,,,,inactive,,,
2502,0,,0,,,,,inactive,,,
2503,0,,0,,,,,inactive,,,
2504,0,,0,,,,,inactive,,,
2505,0,,0,,,,,inactive,,,
2506,1,30.0,1,,,,,insufficient_data,15.0,,
2507,0,,0,,,,,inactive,,,
2508,0,,0,,,,,inactive,,,
2509,0,,0,,,,,inactive,,,
2510,0,,0,,,,,inactive,,,
2511,0,,0,,,,,inactive,,,
2512,0,,0,,,,,inactive,,,
2513,0,,0,,,,,inactive,,,
2514,0,,0,,,,,inactive,,,
2515,0,,0,,,,,inactive,,,
2516,0,,0,,,,,inactive,,,
2517,0,,0,,,,,inactive,,,
2518,0,,0,,,,,inactive,,,
2519,0,,0,,,,,inactive,,,
2520,0,,0,,,,,inactive,,,
2521,0,,0,,,,,inactive,,,
2522,0,,0,,,,,inactive,,,
2523,0,,0,,,,,inactive,,,
2524,0,,0,,,,,inactive,,,
2525,0,,0,,,,,inactive,,,
2526,0,,0,,,,,inactive,,,
2527,0,,0,,,,,inactive,,,
2528,0,,0,,,,,inactive,,,
2529,1,9.0,1,,,,,insufficient_data,4.5,,
2530,0,,0,,,,,inactive,,,
2531,0,,0,,,,,inactive,,,
2532,0,,0,,,,,inactive,,,
2533,0,,0,,,,,inactive,,,
2534,0,,0,,,,,inactive,,,
2535,0,,0,,,,,inactive,,,
2536,0,,0,,,,,inactive,,,
2537,0,,0,,,,,inactive,,,
2538,0,,0,,,,,inactive,,,
2539,0,,0,,,,,inactive,,,
2540,2,3.0,1,,,,,insufficient_data,1.5,,
2541,1,39.0,1,,,,,insufficient_data,19.5,,
2542,1,11.0,1,,,,,insufficient_data,5.5,,
2543,2,58.0,1,,,,,insufficient_data,29.0,,
2544,5,12.0,1,,,,,ambiguous,6.0,,
2545,5,29.0,1,,,,,ambiguous,14.5,,
2546,10,16.0,1,,,,,ambiguous,8.0,,
2547,14,7.0,1,13.0,1.0,2.0,3.0,robust,3.5,6.5,390.0
2548,8,2.0,1,,,,,ambiguous,1.0,,
2549,4,8.0,1,,,,,ambiguous,4.0,,
2550,0,,0,,,,,inactive,,,
2551,1,45.0,1,,,,,insufficient_data,22.5,,
2552,0,,0,,,,,inactive,,,
2553,0,,0,,,,,inactive,,,
2554,1,48.0,1,,,,,insufficient_data,24.0,,
2555,0,,0,,,,,inactive,,,
2556,0,,0,,,,,inactive,,,
2557,0,,0,,,,,inactive,,,
2558,0,,0,,,,,inactive,,,
2559,0,,0,,,,,inactive,,,
2560,0,,0,,,,,inactive,,,
2561,0,,0,,,,,inactive,,,
2562,0,,0,,,,,inactive,,,
2563,0,,0,,,,,inactive,,,
2564,0,,0,,,,,inactive,,,
2565,0,,0,,,,,inactive,,,
2566,0,,0,,,,,inactive,,,
2567,0,,0,,,,,inactive,,,
2568,0,,0,,,,,inactive,,,
2569,0,,0,,,,,inactive,,,
2570,0,,0,,,,,inactive,,,
2571,0,,0,,,,,inactive,,,
2572,0,,0,,,,,inactive,,,
2573,0,,0,,,,,inactive,,,
2574,1,8.0,1,,,,,insufficient_data,4.0,,
2575,0,,0,,,,,inactive,,,
2576,0,,0,,,,,inactive,,,
2577,0,,0,,,,,inactive,,,
2578,0,,0,,,,,inactive,,,
2579,0,,0,,,,,inactive,,,
2580,0,,0,,,,,inactive,,,
2581,0,,0,,,,,inactive,,,
2582,0,,0,,,,,inactive,,,
2583,0,,0,,,,,inactive,,,
2584,0,,0,,,,,inactive,,,
2585,0,,0,,,,,inactive,,,
2586,0,,0,,,,,inactive,,,
2587,0,,0,,,,,inactive,,,
2588,0,,0,,,,,inactive,,,
2589,0,,0,,,,,inactive,,,
2590,0,,0,,,,,inactive,,,
2591,0,,0,,,,,inactive,,,
2592,0,,0,,,,,inactive,,,
2593,0,,0,,,,,inactive,,,
2594,0,,0,,,,,inactive,,,
2595,0,,0,,,,,inactive,,,
2596,0,,0,,,,,inactive,,,
2597,0,,0,,,,,inactive,,,
2598,0,,0,,,,,inactive,,,
2599,0,,0,,,,,inactive,,,
2600,0,,0,,,,,inactive,,,
2601,0,,0,,,,,inactive,,,
2602,0,,0,,,,,inactive,,,
2603,0,,0,,,,,inactive,,,
2604,0,,0,,,,,inactive,,,
2605,0,,0,,,,,inactive,,,
2606,0,,0,,,,,inactive,,,
2607,0,,0,,,,,inactive,,,
2608,0,,0,,,,,inactive,,,
2609,0,,0,,,,,inactive,,,
2610,0,,0,,,,,inactive,,,
2611,0,,0,,,,,inactive,,,
2612,0,,0,,,,,inactive,,,
2613,0,,0,,,,,inactive,,,
2614,0,,0,,,,,inactive,,,
2615,0,,0,,,,,inactive,,,
2616,0,,0,,,,,inactive,,,
2617,0,,0,,,,,inactive,,,
2618,0,,0,,,,,inactive,,,
2619,0,,0,,,,,inactive,,,
2620,0,,0,,,,,inactive,,,
2621,1,2.0,1,,,,,insufficient_data,1.0,,
2622,1,53.0,1,,,,,insufficient_data,26.5,,
2623,0,,0,,,,,inactive,,,
2624,1,63.0,1,,,,,insufficient_data,31.5,,
2625,6,7.0,1,,,,,ambiguous,3.5,,
2626,7,16.0,1,,,,,ambiguous,8.0,,
2627,32,1.0,1,11.0,1.0,3.0,3.0,robust,0.5,5.5,330.0
2628,13,4.0,2,12.0,2.0,2.0,3.0,robust,2.0,6.0,360.0
2629,18,2.0,2,2.0,2.0,3.0,4.0,robust,1.0,1.0,60.0
2630,9,3.0,1,,,,,ambiguous,1.5,,
2631,2,5.0,1,,,,,insufficient_data,2.5,,
2632,2,21.0,1,,,,,insufficient_data,10.5,,
2633,0,,0,,,,,inactive,,,
2634,0,,0,,,,,inactive,,,
2635,0,,0,,,,,inactive,,,
2636,0,,0,,,,,inactive,,,
2637,1,11.0,1,,,,,insufficient_data,5.5,,
2638,1,24.0,1,,,,,insufficient_data,12.0,,
2639,0,,0,,,,,inactive,,,
2640,0,,0,,,,,inactive,,,
2641,0,,0,,,,,inactive,,,
2642,0,,0,,,,,inactive,,,
2643,0,,0,,,,,inactive,,,
2644,0,,0,,,,,inactive,,,
2645,0,,0,,,,,inactive,,,
2646,0,,0,,,,,inactive,,,
2647,0,,0,,,,,inactive,,,
2648,0,,0,,,,,inactive,,,
2649,0,,0,,,,,inactive,,,
2650,0,,0,,,,,inactive,,,
2651,1,58.0,1,,,,,insufficient_data,29.0,,
2652,0,,0,,,,,inactive,,,
2653,0,,0,,,,,inactive,,,
2654,0,,0,,,,,inactive,,,
2655,0,,0,,,,,inactive,,,
2656,0,,0,,,,,inactive,,,
2657,0,,0,,,,,inactive,,,
2658,0,,0,,,,,inactive,,,
2659,0,,0,,,,,inactive,,,
2660,1,48.0,1,,,,,insufficient_data,24.0,,
2661,0,,0,,,,,inactive,,,
2662,0,,0,,,,,inactive,,,
2663,0,,0,,,,,inactive,,,
2664,0,,0,,,,,inactive,,,
2665,0,,0,,,,,inactive,,,
2666,0,,0,,,,,inactive,,,
2667,0,,0,,,,,inactive,,,
2668,0,,0,,,,,inactive,,,
2669,0,,0,,,,,inactive,,,
2670,0,,0,,,,,inactive,,,
2671,0,,0,,,,,inactive,,,
2672,0,,0,,,,,inactive,,,
2673,0,,0,,,,,inactive,,,
2674,0,,0,,,,,inactive,,,
2675,0,,0,,,,,inactive,,,
2676,0,,0,,,,,inactive,,,
2677,0,,0,,,,,inactive,,,
2678,0,,0,,,,,inactive,,,
2679,0,,0,,,,,inactive,,,
2680,0,,0,,,,,inactive,,,
2681,0,,0,,,,,inactive,,,
2682,0,,0,,,,,inactive,,,
2683,0,,0,,,,,inactive,,,
2684,0,,0,,,,,inactive,,,
2685,0,,0,,,,,inactive,,,
2686,0,,0,,,,,inactive,,,
2687,0,,0,,,,,inactive,,,
2688,1,15.0,1,,,,,insufficient_data,7.5,,
2689,0,,0,,,,,inactive,,,
2690,0,,0,,,,,inactive,,,
2691,0,,0,,,,,inactive,,,
2692,0,,0,,,,,inactive,,,
2693,0,,0,,,,,inactive,,,
2694,0,,0,,,,,inactive,,,
2695,0,,0,,,,,inactive,,,
2696,0,,0,,,,,inactive,,,
2697,0,,0,,,,,inactive,,,
2698,0,,0,,,,,inactive,,,
2699,0,,0,,,,,inactive,,,
2700,0,,0,,,,,inactive,,,
2701,0,,0,,,,,inactive,,,
2702,0,,0,,,,,inactive,,,
2703,1,36.0,1,,,,,insufficient_data,18.0,,
2704,0,,0,,,,,inactive,,,
2705,0,,0,,,,,inactive,,,
2706,0,,0,,,,,inactive,,,
2707,0,,0,,,,,inactive,,,
2708,14,3.0,1,14.0,1.0,3.0,3.0,robust,1.5,7.0,420.0
2709,16,0.0,1,0.0,1.0,4.0,4.0,robust,0.0,0.0,0.0
2710,15,3.0,1,3.0,1.0,3.0,4.0,robust,1.5,1.5,90.0
2711,12,5.0,1,21.0,1.0,2.0,3.0,robust,2.5,10.5,630.0
2712,3,30.0,1,,,,,ambiguous,15.0,,
2713,2,5.0,1,,,,,insufficient_data,2.5,,
2714,0,,0,,,,,inactive,,,
2715,0,,0,,,,,inactive,,,
2716,1,39.0,1,,,,,insufficient_data,19.5,,
2717,0,,0,,,,,inactive,,,
2718,0,,0,,,,,inactive,,,
2719,0,,0,,,,,inactive,,,
2720,0,,0,,,,,inactive,,,
2721,0,,0,,,,,inactive,,,
2722,0,,0,,,,,inactive,,,
2723,0,,0,,,,,inactive,,,
2724,1,1.0,1,,,,,insufficient_data,0.5,,
2725,0,,0,,,,,inactive,,,
2726,1,14.0,1,,,,,insufficient_data,7.0,,
2727,0,,0,,,,,inactive,,,
2728,0,,0,,,,,inactive,,,
2729,0,,0,,,,,inactive,,,
2730,0,,0,,,,,inactive,,,
2731,0,,0,,,,,inactive,,,
2732,0,,0,,,,,inactive,,,
2733,0,,0,,,,,inactive,,,
2734,0,,0,,,,,inactive,,,
2735,0,,0,,,,,inactive,,,
2736,0,,0,,,,,inactive,,,
2737,0,,0,,,,,inactive,,,
2738,0,,0,,,,,inactive,,,
2739,0,,0,,,,,inactive,,,
2740,0,,0,,,,,inactive,,,
2741,0,,0,,,,,inactive,,,
2742,0,,0,,,,,inactive,,,
2743,0,,0,,,,,inactive,,,
2744,0,,0,,,,,inactive,,,
2745,0,,0,,,,,inactive,,,
2746,0,,0,,,,,inactive,,,
2747,0,,0,,,,,inactive,,,
2748,0,,0,,,,,inactive,,,
2749,0,,0,,,,,inactive,,,
2750,0,,0,,,,,inactive,,,
2751,0,,0,,,,,inactive,,,
2752,0,,0,,,,,inactive,,,
2753,0,,0,,,,,inactive,,,
2754,0,,0,,,,,inactive,,,
2755,0,,0,,,,,inactive,,,
2756,0,,0,,,,,inactive,,,
2757,0,,0,,,,,inactive,,,
2758,0,,0,,,,,inactive,,,
2759,0,,0,,,,,inactive,,,
2760,0,,0,,,,,inactive,,,
2761,0,,0,,,,,inactive,,,
2762,0,,0,,,,,inactive,,,
2763,0,,0,,,,,inactive,,,
2764,0,,0,,,,,inactive,,,
2765,0,,0,,,,,inactive,,,
2766,0,,0,,,,,inactive,,,
2767,0,,0,,,,,inactive,,,
2768,0,,0,,,,,inactive,,,
2769,0,,0,,,,,inactive,,,
2770,0,,0,,,,,inactive,,,
2771,0,,0,,,,,inactive,,,
2772,0,,0,,,,,inactive,,,
2773,1,21.0,1,,,,,insufficient_data,10.5,,
2774,0,,0,,,,,inactive,,,
2775,0,,0,,,,,inactive,,,
2776,1,3.0,1,,,,,insufficient_data,1.5,,
2777,0,,0,,,,,inactive,,,
2778,0,,0,,,,,inactive,,,
2779,0,,0,,,,,inactive,,,
2780,0,,0,,,,,inactive,,,
2781,0,,0,,,,,inactive,,,
2782,0,,0,,,,,inactive,,,
2783,0,,0,,,,,inactive,,,
2784,0,,0,,,,,inactive,,,
2785,0,,0,,,,,inactive,,,
2786,0,,0,,,,,inactive,,,
2787,0,,0,,,,,inactive,,,
2788,1,7.0,1,,,,,insufficient_data,3.5,,
2789,4,5.0,1,,,,,ambiguous,2.5,,
2790,11,13.0,1,19.0,1.0,2.0,3.0,robust,6.5,9.5,570.0
2791,22,12.0,1,20.0,1.0,3.0,4.0,robust,6.0,10.0,600.0
2792,21,5.0,2,15.0,1.0,3.0,3.0,robust,2.5,7.5,450.0
2793,5,4.0,2,10.0,1.0,2.0,3.0,robust,2.0,5.0,300.0
2794,1,0.0,1,,,,,insufficient_data,0.0,,
2795,0,,0,,,,,inactive,,,
2796,0,,0,,,,,inactive,,,
2797,0,,0,,,,,inactive,,,
2798,0,,0,,,,,inactive,,,
2799,0,,0,,,,,inactive,,,
2800,1,2.0,1,,,,,insufficient_data,1.0,,
2801,0,,0,,,,,inactive,,,
2802,0,,0,,,,,inactive,,,
2803,0,,0,,,,,inactive,,,
2804,0,,0,,,,,inactive,,,
2805,0,,0,,,,,inactive,,,
2806,0,,0,,,,,inactive,,,
2807,0,,0,,,,,inactive,,,
2808,0,,0,,,,,inactive,,,
2809,0,,0,,,,,inactive,,,
2810,0,,0,,,,,inactive,,,
2811,0,,0,,,,,inactive,,,
2812,0,,0,,,,,inactive,,,
2813,0,,0,,,,,inactive,,,
2814,0,,0,,,,,inactive,,,
2815,0,,0,,,,,inactive,,,
2816,0,,0,,,,,inactive,,,
2817,0,,0,,,,,inactive,,,
2818,0,,0,,,,,inactive,,,
2819,0,,0,,,,,inactive,,,
2820,0,,0,,,,,inactive,,,
2821,0,,0,,,,,inactive,,,
2822,0,,0,,,,,inactive,,,
2823,0,,0,,,,,inactive,,,
2824,0,,0,,,,,inactive,,,
2825,0,,0,,,,,inactive,,,
2826,0,,0,,,,,inactive,,,
2827,0,,0,,,,,inactive,,,
2828,0,,0,,,,,inactive,,,
2829,0,,0,,,,,inactive,,,
2830,0,,0,,,,,inactive,,,
2831,0,,0,,,,,inactive,,,
2832,0,,0,,,,,inactive,,,
2833,0,,0,,,,,inactive,,,
2834,0,,0,,,,,inactive,,,
2835,0,,0,,,,,inactive,,,
2836,0,,0,,,,,inactive,,,
2837,0,,0,,,,,inactive,,,
2838,0,,0,,,,,inactive,,,
2839,0,,0,,,,,inactive,,,
2840,0,,0,,,,,inactive,,,
2841,0,,0,,,,,inactive,,,
2842,0,,0,,,,,inactive,,,
2843,0,,0,,,,,inactive,,,
2844,0,,0,,,,,inactive,,,
2845,0,,0,,,,,inactive,,,
2846,0,,0,,,,,inactive,,,
2847,0,,0,,,,,inactive,,,
2848,1,10.0,1,,,,,insufficient_data,5.0,,
2849,0,,0,,,,,inactive,,,
2850,0,,0,,,,,inactive,,,
2851,0,,0,,,,,inactive,,,
2852,0,,0,,,,,inactive,,,
2853,0,,0,,,,,inactive,,,
2854,0,,0,,,,,inactive,,,
2855,0,,0,,,,,inactive,,,
2856,0,,0,,,,,inactive,,,
2857,0,,0,,,,,inactive,,,
2858,0,,0,,,,,inactive,,,
2859,0,,0,,,,,inactive,,,
2860,0,,0,,,,,inactive,,,
2861,0,,0,,,,,inactive,,,
2862,0,,0,,,,,inactive,,,
2863,0,,0,,,,,inactive,,,
2864,1,28.0,1,,,,,insufficient_data,14.0,,
2865,1,34.0,1,,,,,insufficient_data,17.0,,
2866,0,,0,,,,,inactive,,,
2867,0,,0,,,,,inactive,,,
2868,0,,0,,,,,inactive,,,
2869,0,,0,,,,,inactive,,,
2870,3,14.0,1,,,,,ambiguous,7.0,,
2871,12,8.0,1,,,,,ambiguous,4.0,,
2872,10,5.0,1,,,,,ambiguous,2.5,,
2873,6,3.0,1,3.0,1.0,2.0,3.0,robust,1.5,1.5,90.0
2874,3,6.0,1,,,,,ambiguous,3.0,,
2875,3,12.0,1,,,,,ambiguous,6.0,,
2876,0,,0,,,,,inactive,,,
2877,0,,0,,,,,inactive,,,
2878,1,59.0,1,,,,,insufficient_data,29.5,,
2879,0,,0,,,,,inactive,,,
2880,0,,0,,,,,inactive,,,
2881,0,,0,,,,,inactive,,,
2882,0,,0,,,,,inactive,,,
2883,1,25.0,1,,,,,insufficient_data,12.5,,
2884,0,,0,,,,,inactive,,,
2885,0,,0,,,,,inactive,,,
2886,0,,0,,,,,inactive,,,
2887,0,,0,,,,,inactive,,,
2888,0,,0,,,,,inactive,,,
2889,0,,0,,,,,inactive,,,
2890,1,22.0,1,,,,,insufficient_data,11.0,,
2891,1,15.0,1,,,,,insufficient_data,7.5,,
2892,0,,0,,,,,inactive,,,
2893,0,,0,,,,,inactive,,,
2894,0,,0,,,,,inactive,,,
2895,0,,0,,,,,inactive,,,
2896,0,,0,,,,,inactive,,,
2897,0,,0,,,,,inactive,,,
2898,0,,0,,,,,inactive,,,
2899,0,,0,,,,,inactive,,,
2900,0,,0,,,,,inactive,,,
2901,0,,0,,,,,inactive,,,
2902,0,,0,,,,,inactive,,,
2903,0,,0,,,,,inactive,,,
2904,0,,0,,,,,inactive,,,
2905,0,,0,,,,,inactive,,,
2906,0,,0,,,,,inactive,,,
2907,0,,0,,,,,inactive,,,
2908,0,,0,,,,,inactive,,,
2909,0,,0,,,,,inactive,,,
2910,0,,0,,,,,inactive,,,
2911,0,,0,,,,,inactive,,,
2912,0,,0,,,,,inactive,,,
2913,0,,0,,,,,inactive,,,
2914,0,,0,,,,,inactive,,,
2915,0,,0,,,,,inactive,,,
2916,0,,0,,,,,inactive,,,
2917,0,,0,,,,,inactive,,,
2918,0,,0,,,,,inactive,,,
2919,0,,0,,,,,inactive,,,
2920,0,,0,,,,,inactive,,,
2921,0,,0,,,,,inactive,,,
2922,0,,0,,,,,inactive,,,
2923,0,,0,,,,,inactive,,,
2924,0,,0,,,,,inactive,,,
2925,0,,0,,,,,inactive,,,
2926,0,,0,,,,,inactive,,,
2927,0,,0,,,,,inactive,,,
2928,0,,0,,,,,inactive,,,
2929,0,,0,,,,,inactive,,,
2930,0,,0,,,,,inactive,,,
2931,0,,0,,,,,inactive,,,
2932,0,,0,,,,,inactive,,,
2933,0,,0,,,,,inactive,,,
2934,0,,0,,,,,inactive,,,
2935,0,,0,,,,,inactive,,,
2936,0,,0,,,,,inactive,,,
2937,1,33.0,1,,,,,insufficient_data,16.5,,
2938,1,5.0,1,,,,,insufficient_data,2.5,,
2939,0,,0,,,,,inactive,,,
2940,0,,0,,,,,inactive,,,
2941,0,,0,,,,,inactive,,,
2942,0,,0,,,,,inactive,,,
2943,0,,0,,,,,inactive,,,
2944,0,,0,,,,,inactive,,,
2945,0,,0,,,,,inactive,,,
2946,0,,0,,,,,inactive,,,
2947,0,,0,,,,,inactive,,,
2948,0,,0,,,,,inactive,,,
2949,0,,0,,,,,inactive,,,
2950,1,55.0,1,,,,,insufficient_data,27.5,,
2951,4,34.0,1,,,,,ambiguous,17.0,,
2952,8,1.0,1,40.0,1.0,3.0,3.0,robust,0.5,20.0,1200.0
2953,9,5.0,1,5.0,1.0,3.0,3.0,robust,2.5,2.5,150.0
2954,16,0.0,2,34.0,2.0,2.0,3.0,robust,0.0,17.0,1020.0
2955,10,1.0,1,1.0,1.0,3.0,3.0,robust,0.5,0.5,30.0
2956,5,4.0,1,,,,,ambiguous,2.0,,
2957,0,,0,,,,,inactive,,,
2958,4,8.0,1,,,,,ambiguous,4.0,,
2959,0,,0,,,,,inactive,,,
2960,0,,0,,,,,inactive,,,
2961,0,,0,,,,,inactive,,,
2962,0,,0,,,,,inactive,,,
2963,0,,0,,,,,inactive,,,
2964,0,,0,,,,,inactive,,,
2965,0,,0,,,,,inactive,,,
2966,0,,0,,,,,inactive,,,
2967,0,,0,,,,,inactive,,,
2968,1,39.0,1,,,,,insufficient_data,19.5,,
2969,0,,0,,,,,inactive,,,
2970,0,,0,,,,,inactive,,,
2971,0,,0,,,,,inactive,,,
2972,0,,0,,,,,inactive,,,
2973,1,34.0,1,,,,,insufficient_data,17.0,,
2974,0,,0,,,,,inactive,,,
2975,0,,0,,,,,inactive,,,
2976,0,,0,,,,,inactive,,,
2977,0,,0,,,,,inactive,,,
2978,0,,0,,,,,inactive,,,
2979,0,,0,,,,,inactive,,,
2980,0,,0,,,,,inactive,,,
2981,1,59.0,1,,,,,insufficient_data,29.5,,
2982,0,,0,,,,,inactive,,,
2983,0,,0,,,,,inactive,,,
2984,0,,0,,,,,inactive,,,
2985,0,,0,,,,,inactive,,,
2986,0,,0,,,,,inactive,,,
2987,0,,0,,,,,inactive,,,
2988,0,,0,,,,,inactive,,,
2989,0,,0,,,,,inactive,,,
2990,0,,0,,,,,inactive,,,
2991,0,,0,,,,,inactive,,,
2992,0,,0,,,,,inactive,,,
2993,0,,0,,,,,inactive,,,
2994,0,,0,,,,,inactive,,,
2995,0,,0,,,,,inactive,,,
2996,0,,0,,,,,inactive,,,
2997,0,,0,,,,,inactive,,,
2998,0,,0,,,,,inactive,,,
2999,0,,0,,,,,inactive,,,
3000,0,,0,,,,,inactive,,,
3001,0,,0,,,,,inactive,,,
3002,0,,0,,,,,inactive,,,
3003,0,,0,,,,,inactive,,,
3004,0,,0,,,,,inactive,,,
3005,0,,0,,,,,inactive,,,
3006,0,,0,,,,,inactive,,,
3007,0,,0,,,,,inactive,,,
3008,0,,0,,,,,inactive,,,
3009,0,,0,,,,,inactive,,,
3010,0,,0,,,,,inactive,,,
3011,0,,0,,,,,inactive,,,
3012,1,11.0,1,,,,,insufficient_data,5.5,,
3013,0,,0,,,,,inactive,,,
3014,0,,0,,,,,inactive,,,
3015,0,,0,,,,,inactive,,,
3016,0,,0,,,,,inactive,,,
3017,0,,0,,,,,inactive,,,
3018,0,,0,,,,,inactive,,,
3019,1,41.0,1,,,,,insufficient_data,20.5,,
3020,0,,0,,,,,inactive,,,
3021,0,,0,,,,,inactive,,,
3022,0,,0,,,,,inactive,,,
3023,0,,0,,,,,inactive,,,
3024,0,,0,,,,,inactive,,,
3025,0,,0,,,,,inactive,,,
3026,0,,0,,,,,inactive,,,
3027,0,,0,,,,,inactive,,,
3028,0,,0,,,,,inactive,,,
3029,1,25.0,1,,,,,insufficient_data,12.5,,
3030,2,14.0,1,,,,,insufficient_data,7.0,,
3031,0,,0,,,,,inactive,,,
3032,1,27.0,1,,,,,insufficient_data,13.5,,
3033,9,6.0,1,64.0,1.0,3.0,3.0,robust,3.0,32.0,1920.0
3034,6,9.0,1,,,,,ambiguous,4.5,,
3035,5,3.0,1,,,,,ambiguous,1.5,,
