event_id,event_time,latitude,longitude,depth_km,magnitude,dist_to_m64_km,dist_to_m71_km,radius_km,raw_in_m64,raw_in_m71,raw_in_both,exclusive_to_m64,exclusive_to_m71
interevent_0001838,2019-07-05 06:27:19.700000+00:00,35.69216979518505,-117.50240695096976,2.40717077,0.81,1.5409875159568527,12.40761002346305,4.0,True,False,False,True,False
interevent_0001839,2019-07-05 06:27:29.020000+00:00,35.69351979518505,-117.48434104834976,4.504781900000001,1.6,1.4691706463234302,13.438514110358003,4.0,True,False,False,True,False
interevent_0001843,2019-07-05 06:30:19.070000+00:00,35.69788679518505,-117.45923536340044,2.3273309,1.66,3.216501878454282,14.888862850171295,4.0,True,False,False,True,False
interevent_0001848,2019-07-05 06:32:45.270000+00:00,35.784230795185046,-117.6027886065286,7.7709584,1.57,13.25916548785657,1.2624913321192317,4.0,False,True,False,False,True
interevent_0001851,2019-07-05 06:33:41.900000+00:00,35.71238379518505,-117.467488409752,3.19105313,1.75,2.558075276415019,13.371106667710812,4.0,True,False,False,True,False
interevent_0001853,2019-07-05 06:34:16.880000+00:00,35.679856795185046,-117.51410106309166,3.22734398,1.17,3.261566746982089,12.849618830859399,4.0,True,False,False,True,False
interevent_0001858,2019-07-05 06:35:45.730000+00:00,35.676369795185046,-117.49749081174564,5.687863610000001,0.78,3.1058255608683036,14.043287748620703,4.0,True,False,False,True,False
interevent_0001860,2019-07-05 06:36:54.960000+00:00,35.67640579518505,-117.49784881434032,5.687863610000001,1.19,3.1053967439516454,14.020253173080814,4.0,True,False,False,True,False
interevent_0001862,2019-07-05 06:38:02.560000+00:00,35.67917679518505,-117.49282801407328,5.8548015200000005,1.46,2.779274857053198,14.066432235685989,4.0,True,False,False,True,False
interevent_0001864,2019-07-05 06:38:34.790000+00:00,35.76968779518505,-117.60887455312796,4.06203353,0.71,12.68544980784098,1.6198115011542762,4.0,False,True,False,False,True
interevent_0001867,2019-07-05 06:40:19.650000+00:00,35.68221279518505,-117.4789442329387,6.399164270000001,2.12,2.791803028850343,14.663996646900914,4.0,True,False,False,True,False
interevent_0001868,2019-07-05 06:40:42.340000+00:00,35.69986779518505,-117.50178150633911,5.978190410000001,3.33,0.8592540092121832,11.818144209437131,4.0,True,False,False,True,False
interevent_0001869,2019-07-05 06:42:18.580000+00:00,35.71030479518505,-117.46813925964976,3.15476228,1.35,2.429075881536734,13.445422884803769,4.0,True,False,False,True,False
interevent_0001870,2019-07-05 06:42:49.480000+00:00,35.68660679518505,-117.51103354976055,3.72815771,0.9,2.4927753707861573,12.396948275681945,4.0,True,False,False,True,False
interevent_0001873,2019-07-05 06:43:56.470000+00:00,35.70416479518505,-117.50303481643638,9.46937018,0.73,0.8248989585168089,11.399908914712547,4.0,True,False,False,True,False
interevent_0001874,2019-07-05 06:44:17.010000+00:00,35.67964479518505,-117.47472104780928,2.75556293,2.27,3.232435538702039,15.135504507568566,4.0,True,False,False,True,False
interevent_0001876,2019-07-05 06:45:20.590000+00:00,35.71926879518505,-117.51127990695376,4.991079290000001,0.87,2.2933436312470916,9.715551641306396,4.0,True,False,False,True,False
interevent_0001885,2019-07-05 06:48:42.020000+00:00,35.69610379518505,-117.47867723476035,1.92087338,0.98,1.646826418675466,13.628383302590004,4.0,True,False,False,True,False
interevent_0001888,2019-07-05 06:49:33.370000+00:00,35.68397479518505,-117.48781535997644,5.7531871400000005,1.14,2.3121536554191637,13.967518815239321,4.0,True,False,False,True,False
interevent_0001894,2019-07-05 06:51:19.680000+00:00,35.70345679518505,-117.48405676533834,2.77007927,0.92,0.8965224890049258,12.730540805576283,4.0,True,False,False,True,False
interevent_0001895,2019-07-05 06:51:48.790000+00:00,35.766953795185046,-117.60968035517918,4.37413484,0.53,12.574978815793973,1.8364673280374526,4.0,False,True,False,False,True
interevent_0001897,2019-07-05 06:52:50.120000+00:00,35.70322479518505,-117.50033274859472,6.03625577,1.33,0.5905570974818708,11.647720162493956,4.0,True,False,False,True,False
interevent_0001900,2019-07-05 06:53:35.050000+00:00,35.71267679518505,-117.5019854309076,8.641938800000002,1.2,1.1896352750221815,10.830097849073079,4.0,True,False,False,True,False
interevent_0001903,2019-07-05 06:54:11.780000+00:00,35.677492795185046,-117.51683489268774,3.02411522,0.73,3.6179326881702183,12.935559124236933,4.0,True,False,False,True,False
interevent_0001904,2019-07-05 06:54:26.450000+00:00,35.71829679518505,-117.51401383675032,10.318576070000002,1.04,2.3977454643429614,9.60099878531687,4.0,True,False,False,True,False
interevent_0001906,2019-07-05 06:55:09.240000+00:00,35.67950679518505,-117.4821430378614,6.62416754,1.2,2.940890379775551,14.680221468513917,4.0,True,False,False,True,False
interevent_0001907,2019-07-05 06:55:30.170000+00:00,35.68446279518505,-117.47088039516252,8.583873440000001,1.97,3.024753086548003,15.015091312829869,4.0,True,False,False,True,False
interevent_0001911,2019-07-05 06:57:03.180000+00:00,35.72349279518505,-117.51676521207447,8.43145187,0.82,2.9750403235842766,9.033778838887573,4.0,True,False,False,True,False
interevent_0001918,2019-07-05 06:59:00.520000+00:00,35.71862179518505,-117.53399286022332,5.09995184,2.76,3.963144127480674,8.319072307571865,4.0,True,False,False,True,False
interevent_0001920,2019-07-05 06:59:55.320000+00:00,35.69903779518505,-117.50244844644892,6.021739430000001,2.23,0.961806825716186,11.84262288080756,4.0,True,False,False,True,False
interevent_0001921,2019-07-05 07:00:38.370000+00:00,35.70901079518505,-117.45681916623174,2.86443548,0.73,3.399485709327688,14.389411627122707,4.0,True,False,False,True,False
interevent_0001928,2019-07-05 07:04:31.120000+00:00,35.71277079518505,-117.5361974376948,5.078177330000001,0.86,3.942016123054993,8.708944131893837,4.0,True,False,False,True,False
interevent_0001929,2019-07-05 07:04:45.130000+00:00,35.68239579518505,-117.49538324613223,5.1435008600000005,1.29,2.4239796138246037,13.644263518118056,4.0,True,False,False,True,False
interevent_0001943,2019-07-05 07:11:01.810000+00:00,35.70835179518505,-117.46787111865868,2.50152698,1.18,2.4017167195207674,13.584822278006657,4.0,True,False,False,True,False
interevent_0001944,2019-07-05 07:11:26.170000+00:00,35.718271795185046,-117.52626983494471,5.383020470000001,0.72,3.3171947332629412,8.810900874365952,4.0,True,False,False,True,False
interevent_0001946,2019-07-05 07:12:46.220000+00:00,35.67494479518505,-117.48010770904284,2.79911195,1.14,3.479444834729886,15.17755473442035,4.0,True,False,False,True,False
interevent_0001948,2019-07-05 07:13:16.250000+00:00,35.69640879518505,-117.49940425676472,6.8709453200000015,0.87,0.9977830779099333,12.243863077973808,4.0,True,False,False,True,False
interevent_0001950,2019-07-05 07:14:18.950000+00:00,35.68912179518505,-117.50765573113128,6.8709453200000015,1.49,2.0852074651568113,12.362374756448927,4.0,True,False,False,True,False
interevent_0001954,2019-07-05 07:15:50.970000+00:00,35.70164979518505,-117.48560263493091,5.9564159000000005,1.83,0.8045432125160362,12.75200689080484,4.0,True,False,False,True,False
interevent_0001957,2019-07-05 07:17:24.520000+00:00,35.68427179518505,-117.48080838139084,2.92975901,0.53,2.5104229745651825,14.38291656890447,4.0,True,False,False,True,False
interevent_0001960,2019-07-05 07:17:55.060000+00:00,35.72872079518505,-117.52505758980728,4.686236150000001,1.44,3.9159047799103535,8.0865971197181,4.0,True,False,False,True,False
interevent_0001964,2019-07-05 07:19:40.860000+00:00,35.70591479518505,-117.50145594274574,9.20807606,2.12,0.7077347207141449,11.367954988541639,4.0,True,False,False,True,False
interevent_0001965,2019-07-05 07:20:09.450000+00:00,35.67213779518505,-117.51316450675748,6.6604583900000005,0.95,3.962001854858072,13.615500586719897,4.0,True,False,False,True,False
interevent_0001967,2019-07-05 07:20:54.790000+00:00,35.68787279518505,-117.49420364105607,2.41442894,0.93,1.812849962558619,13.25781892333485,4.0,True,False,False,True,False
interevent_0001969,2019-07-05 07:21:25.060000+00:00,35.79542079518505,-117.61528041757472,5.063660990000001,0.72,14.930115881807462,2.939821095704963,4.0,False,True,False,False,True
interevent_0001970,2019-07-05 07:21:29.730000+00:00,35.69506679518505,-117.48142715994798,7.901605460000002,0.79,1.5190566879806793,13.517245013677838,4.0,True,False,False,True,False
interevent_0001973,2019-07-05 07:22:17.360000+00:00,35.79796779518505,-117.56807260224272,2.58136685,0.59,12.377417359428854,3.292271628924015,4.0,False,True,False,False,True
interevent_0001977,2019-07-05 07:23:38.270000+00:00,35.70531679518505,-117.4910068995828,3.4087982300000004,0.56,0.29082995607702117,12.115865585766556,4.0,True,False,False,True,False
interevent_0001980,2019-07-05 07:25:01.370000+00:00,35.68097179518505,-117.49512314347098,5.6443145900000005,0.7,2.5806547327217233,13.780340461145135,4.0,True,False,False,True,False
interevent_0001982,2019-07-05 07:25:35.340000+00:00,35.69018779518505,-117.47498980801328,2.22571652,0.66,2.314304060102523,14.312435618427486,4.0,True,False,False,True,False
interevent_0001985,2019-07-05 07:26:38.310000+00:00,35.72203979518505,-117.5249681071098,5.375762300000001,1.17,3.4361278759864406,8.594193672744018,4.0,True,False,False,True,False
interevent_0001986,2019-07-05 07:27:02.680000+00:00,35.70017679518505,-117.4741525286362,2.50878515,0.97,1.844104714142559,13.657209699562651,4.0,True,False,False,True,False
interevent_0001990,2019-07-05 07:29:30+00:00,35.76712079518505,-117.60857336726966,4.27252046,1.5,12.50203307070008,1.7436580911036756,4.0,False,True,False,False,True
interevent_0001991,2019-07-05 07:29:33.920000+00:00,35.68378679518505,-117.4862523464214,6.333840740000001,1.49,2.369916091595129,14.079308420661478,4.0,True,False,False,True,False
interevent_0001993,2019-07-05 07:30:30.620000+00:00,35.682887795185046,-117.47912328160396,3.83703026,1.05,2.718548871320296,14.599362128691329,4.0,True,False,False,True,False
interevent_0001997,2019-07-05 07:31:18.490000+00:00,35.69094079518505,-117.52389986232356,9.12823619,0.76,3.0870667121405684,11.334517843017988,4.0,True,False,False,True,False
interevent_0002001,2019-07-05 07:34:03.430000+00:00,35.68125579518505,-117.47940816394498,7.76370023,0.7,2.865605683070235,14.710447029539884,4.0,True,False,False,True,False
interevent_0002003,2019-07-05 07:34:33.890000+00:00,35.69779679518505,-117.52231335690684,5.760445310000001,1.01,2.6663789565400053,10.79169210349543,4.0,True,False,False,True,False
interevent_0002005,2019-07-05 07:35:05.560000+00:00,35.69708079518505,-117.48203830524768,3.4886381,1.85,1.3349286838982903,13.327679533099655,4.0,True,False,False,True,False
interevent_0002006,2019-07-05 07:35:41.420000+00:00,35.68754279518505,-117.49291761725812,5.905608710000001,1.94,1.8515068225290563,13.363370321503888,4.0,True,False,False,True,False
interevent_0002011,2019-07-05 07:37:48.220000+00:00,35.772483795185046,-117.61306575559335,4.8386577200000005,1.76,13.17382665364507,1.8736879665335215,4.0,False,True,False,False,True
interevent_0002013,2019-07-05 07:39:13.070000+00:00,35.684930795185046,-117.46964342890736,9.53469371,3.83,3.066550178653028,15.062534643209217,4.0,True,False,False,True,False
interevent_0002014,2019-07-05 07:39:57.290000+00:00,35.72415979518505,-117.52780026026106,6.2612590400000006,1.9,3.7813285179344467,8.246546549970171,4.0,True,False,False,True,False
interevent_0002018,2019-07-05 07:41:51.890000+00:00,35.69098979518505,-117.49652286585776,5.8475433500000005,0.95,1.4856236087109416,12.860955559916517,4.0,True,False,False,True,False
interevent_0002020,2019-07-05 07:42:11.760000+00:00,35.71230679518505,-117.50932640419236,0.94102043,0.99,1.6585686373839945,10.363227580982688,4.0,True,False,False,True,False
interevent_0002026,2019-07-05 07:45:09.100000+00:00,35.67236579518505,-117.48407852318718,3.14024594,1.12,3.6437881217122263,15.15499551558484,4.0,True,False,False,True,False
interevent_0002027,2019-07-05 07:45:14.030000+00:00,35.77183679518505,-117.60956670873996,4.04025902,1.17,12.874210306238393,1.5873217115011318,4.0,False,True,False,False,True
interevent_0002028,2019-07-05 07:45:33.220000+00:00,35.67651179518505,-117.47823582198028,3.24186032,1.13,3.3852631084693785,15.164516944645879,4.0,True,False,False,True,False
interevent_0002029,2019-07-05 07:46:10.960000+00:00,35.69277579518505,-117.48537399468177,5.578991060000001,0.56,1.4858505160253779,13.427229156754898,4.0,True,False,False,True,False
interevent_0002033,2019-07-05 07:47:08.470000+00:00,35.67880279518505,-117.50247998711386,4.170906080000001,1.28,2.9235497686096767,13.554221072695437,4.0,True,False,False,True,False
interevent_0002034,2019-07-05 07:47:42.100000+00:00,35.69706479518505,-117.49803730409327,2.39265443,0.72,0.8759915301235272,12.27736969331359,4.0,True,False,False,True,False
interevent_0002038,2019-07-05 07:50:22.420000+00:00,35.72290679518505,-117.51576416974096,9.57824273,0.74,2.8654146804612433,9.144898721877455,4.0,True,False,False,True,False
interevent_0002042,2019-07-05 07:51:45.240000+00:00,35.69587179518505,-117.48128121802284,2.38539626,1.04,1.4711630235600701,13.467759285308738,4.0,True,False,False,True,False
interevent_0002045,2019-07-05 07:52:30.720000+00:00,35.67690679518505,-117.50335785045026,4.36687667,1.3,3.1475246237502232,13.6754619898803,4.0,True,False,False,True,False
interevent_0002048,2019-07-05 07:54:16.340000+00:00,35.69143279518505,-117.51181489781024,3.83703026,1.27,2.152420799628679,11.92799019343468,4.0,True,False,False,True,False
interevent_0002051,2019-07-05 07:55:08.160000+00:00,35.69746279518505,-117.48001133280862,1.92813155,1.22,1.4645673734792948,13.438529502106684,4.0,True,False,False,True,False
interevent_0002059,2019-07-05 07:58:17.090000+00:00,35.72151479518505,-117.51149906918567,5.51366753,0.84,2.493372560094194,9.539937493150335,4.0,True,False,False,True,False
interevent_0002060,2019-07-05 07:58:29.950000+00:00,35.70663879518505,-117.50637999500488,9.95566757,2.03,1.1593568186017291,10.99161844309613,4.0,True,False,False,True,False
interevent_0002066,2019-07-05 08:02:37.330000+00:00,35.67522979518505,-117.48026272958283,2.78459561,2.04,3.444892844246588,15.144705787750622,4.0,True,False,False,True,False
interevent_0002067,2019-07-05 08:02:56.850000+00:00,35.72039179518505,-117.51945798806749,4.6426871300000006,2.01,2.9264280381521752,9.080890258708772,4.0,True,False,False,True,False
interevent_0002070,2019-07-05 08:04:03.300000+00:00,35.70256979518505,-117.51017170132396,7.65482768,1.09,1.481997090768862,11.07907021318133,4.0,True,False,False,True,False
interevent_0002072,2019-07-05 08:04:54+00:00,35.69425679518505,-117.47912410151476,4.860432230000001,1.8,1.735730503990283,13.732719613111906,4.0,True,False,False,True,False
interevent_0002075,2019-07-05 08:06:36.840000+00:00,35.68073979518505,-117.48215912674596,9.15726887,0.84,2.8132708360372605,14.579457377950126,4.0,True,False,False,True,False
interevent_0002077,2019-07-05 08:07:01.270000+00:00,35.71411379518505,-117.53617353466842,5.39753681,0.39,3.9784393187446287,8.590183197355568,4.0,True,False,False,True,False
interevent_0002079,2019-07-05 08:07:33.300000+00:00,35.67463979518505,-117.48295568706178,5.353987790000001,1.09,3.4277281582828767,15.030953164222161,4.0,True,False,False,True,False
interevent_0002080,2019-07-05 08:07:40.920000+00:00,35.69782079518505,-117.47572335863846,4.18542242,1.68,1.792944525268846,13.710255635243165,4.0,True,False,False,True,False
interevent_0002081,2019-07-05 08:08:12.770000+00:00,35.69132279518505,-117.49290188987617,3.57573614,0.95,1.432845383335113,13.058461166926191,4.0,True,False,False,True,False
interevent_0002083,2019-07-05 08:09:03.970000+00:00,35.73170779518505,-117.51903580566744,3.4886381,0.86,3.804349825176753,8.30563827279623,4.0,True,False,False,True,False
interevent_0002084,2019-07-05 08:09:19.840000+00:00,35.671396795185046,-117.50732945336227,5.63705642,1.02,3.8377361220172044,13.970698705972719,4.0,True,False,False,True,False
interevent_0002088,2019-07-05 08:11:08.700000+00:00,35.75813979518505,-117.57013671720432,7.03788323,1.8,9.129575240328549,2.872474405106256,4.0,False,True,False,False,True
interevent_0002095,2019-07-05 08:14:13.180000+00:00,35.69058279518505,-117.49697083650248,2.32007273,0.8,1.5369910529907944,12.866858198190485,4.0,True,False,False,True,False
interevent_0002098,2019-07-05 08:15:32.950000+00:00,35.67481879518505,-117.4787406999621,9.76695515,1.19,3.538676317078619,15.271261559899413,4.0,True,False,False,True,False
interevent_0002100,2019-07-05 08:16:07.130000+00:00,35.69302779518505,-117.4960430128594,2.44346162,0.64,1.2554943103290002,12.725355695327497,4.0,True,False,False,True,False
interevent_0002102,2019-07-05 08:17:37.460000+00:00,35.70561379518505,-117.47196392101976,2.73378842,2.31,1.9930852481919101,13.453080278203535,4.0,True,False,False,True,False
interevent_0002103,2019-07-05 08:18:39.630000+00:00,35.71273779518505,-117.46727643531204,2.37813809,1.0,2.5901047892970244,13.366608554746618,4.0,True,False,False,True,False
interevent_0002105,2019-07-05 08:19:06.240000+00:00,35.71625379518505,-117.51464868920408,4.453974710000001,1.12,2.3031038183440757,9.712376030976056,4.0,True,False,False,True,False
interevent_0002107,2019-07-05 08:19:55.460000+00:00,35.67702879518505,-117.5074188592436,6.8782034900000015,1.18,3.2539539581287964,13.450079289430091,4.0,True,False,False,True,False
interevent_0002112,2019-07-05 08:23:25.830000+00:00,35.67719579518505,-117.50540887128054,3.96767732,0.96,3.1725868563734534,13.540365978920278,4.0,True,False,False,True,False
interevent_0002114,2019-07-05 08:23:54.900000+00:00,35.69227479518505,-117.49098995854354,8.685487820000002,0.85,1.3505430664552196,13.10348947355909,4.0,True,False,False,True,False
interevent_0002115,2019-07-05 08:24:24.210000+00:00,35.67563279518505,-117.51479975862756,5.056402820000001,0.61,3.691263311338748,13.208368973796627,4.0,True,False,False,True,False
interevent_0002116,2019-07-05 08:24:56.030000+00:00,35.70697679518505,-117.49581601940278,7.437082580000001,0.55,0.3516841647467314,11.666247988085187,4.0,True,False,False,True,False
interevent_0002117,2019-07-05 08:24:58.960000+00:00,35.71596079518505,-117.51544566804472,4.71526883,1.06,2.3439795220668334,9.682427711511973,4.0,True,False,False,True,False
interevent_0002122,2019-07-05 08:27:01.060000+00:00,35.71591979518505,-117.52600066508388,4.19268059,1.31,3.180534986437925,9.019500425594185,4.0,True,False,False,True,False
interevent_0002123,2019-07-05 08:27:31.420000+00:00,35.67756979518505,-117.5023088982378,3.60476882,1.02,3.051789924453257,13.672883584757363,4.0,True,False,False,True,False
interevent_0002124,2019-07-05 08:27:43.560000+00:00,35.67517279518505,-117.5022347254748,2.4724943,0.97,3.308511101134925,13.890757888466293,4.0,True,False,False,True,False
interevent_0002125,2019-07-05 08:28:17.640000+00:00,35.687204795185046,-117.46257959288364,10.645193720000002,2.28,3.4067808572381733,15.378034007642102,4.0,True,False,False,True,False
interevent_0002126,2019-07-05 08:28:32.230000+00:00,35.784120795185046,-117.60237359855806,7.792732910000001,2.09,13.223127165324836,1.227357781162359,4.0,False,True,False,False,True
interevent_0002127,2019-07-05 08:28:50.770000+00:00,35.67429779518505,-117.50577466241457,3.15476228,1.49,3.488010911992639,13.783718905683088,4.0,True,False,False,True,False
interevent_0002128,2019-07-05 08:29:01.830000+00:00,35.70416479518505,-117.49208881643638,3.53944529,1.4,0.16579655291984757,12.125563883308384,4.0,True,False,False,True,False
interevent_0002129,2019-07-05 08:29:36.550000+00:00,35.67619879518505,-117.49877679942092,5.223340730000001,0.91,3.1388724148300877,13.987158468548177,4.0,True,False,False,True,False
interevent_0002130,2019-07-05 08:29:47.790000+00:00,35.71272179518505,-117.4620194341568,3.22734398,1.0,3.03737709316344,13.773909804331355,4.0,True,False,False,True,False
interevent_0002131,2019-07-05 08:30:00.800000+00:00,35.70820979518505,-117.47218410840796,3.52492895,0.71,2.0164730786017984,13.27085589913372,4.0,True,False,False,True,False
interevent_0002133,2019-07-05 08:30:35.750000+00:00,35.68434479518505,-117.48964638665434,2.80637012,0.74,2.2377945935575263,13.825026123548076,4.0,True,False,False,True,False
interevent_0002134,2019-07-05 08:30:55.560000+00:00,35.68978479518505,-117.50345677894764,5.383020470000001,0.9,1.8184355226728608,12.546380958375362,4.0,True,False,False,True,False
interevent_0002136,2019-07-05 08:32:05.020000+00:00,35.72014779518505,-117.51630097044308,9.25162508,1.25,2.688634555759628,9.309783496178417,4.0,True,False,False,True,False
interevent_0002138,2019-07-05 08:32:32.860000+00:00,35.68565879518505,-117.48864548140084,2.4724943,0.71,2.112955527533162,13.779612213946505,4.0,True,False,False,True,False
interevent_0002139,2019-07-05 08:32:49.690000+00:00,35.71548879518505,-117.50806463395932,4.7443015100000006,0.86,1.7900917734723696,10.21021305186468,4.0,True,False,False,True,False
interevent_0002144,2019-07-05 08:34:32.530000+00:00,35.68252579518505,-117.50861625550476,7.081432250000001,1.66,2.749163545706803,12.891208287274798,4.0,True,False,False,True,False
interevent_0002150,2019-07-05 08:36:17+00:00,35.67581579518505,-117.49841077181682,9.237108740000002,1.09,3.176544988881614,14.041044150683224,4.0,True,False,False,True,False
interevent_0002151,2019-07-05 08:36:27.640000+00:00,35.71572079518505,-117.53240565071305,4.93301393,1.34,3.709465810689862,8.658861540354836,4.0,True,False,False,True,False
interevent_0002156,2019-07-05 08:38:40.760000+00:00,35.76095979518505,-117.55332392129134,4.468491050000001,0.71,8.278186414173074,3.9562637606794695,4.0,False,True,False,False,True
interevent_0002157,2019-07-05 08:38:52.950000+00:00,35.67610879518505,-117.49741779293429,5.165275370000001,0.77,3.133953974090343,14.070208930834092,4.0,True,False,False,True,False
interevent_0002158,2019-07-05 08:39:31.440000+00:00,35.68922779518505,-117.495473738776,3.5031544400000003,0.85,1.6682640735784955,13.06925459436065,4.0,True,False,False,True,False
interevent_0002161,2019-07-05 08:40:27.690000+00:00,35.70288279518505,-117.50133372391272,7.47337343,0.63,0.686911581761733,11.609406294309139,4.0,True,False,False,True,False
interevent_0002162,2019-07-05 08:40:35.470000+00:00,35.67760179518505,-117.48187390054434,3.69186686,0.58,3.1471785945908763,14.851971392359859,4.0,True,False,False,True,False
interevent_0002164,2019-07-05 08:41:18.300000+00:00,35.75827479518505,-117.5776397269738,4.475749220000001,0.96,9.661783902183611,2.4214089099804514,4.0,False,True,False,False,True
interevent_0002166,2019-07-05 08:41:30.770000+00:00,35.72091679518505,-117.53207202598948,5.13624269,1.47,3.9185415884252106,8.23990623503406,4.0,True,False,False,True,False
interevent_0002171,2019-07-05 08:44:19.680000+00:00,35.68844979518505,-117.5297266826674,9.16452704,1.17,3.682461254539703,11.290725728600409,4.0,True,False,False,True,False
interevent_0002176,2019-07-05 08:46:01+00:00,35.72749679518505,-117.51555250136228,8.17015775,0.85,3.24150703003531,8.838940330174701,4.0,True,False,False,True,False
interevent_0002178,2019-07-05 08:46:49.320000+00:00,35.69125379518505,-117.47903488489932,8.43871004,3.18,1.9701406242826713,13.961722083999206,4.0,True,False,False,True,False
interevent_0002181,2019-07-05 08:48:57.900000+00:00,35.69824479518505,-117.48197338923082,2.16039299,1.1,1.2676946282607024,13.247326876115771,4.0,True,False,False,True,False
interevent_0002182,2019-07-05 08:49:05.280000+00:00,35.694040795185046,-117.48329908593296,9.28791593,1.29,1.4822521435713587,13.468295887046098,4.0,True,False,False,True,False
interevent_0002183,2019-07-05 08:49:29.570000+00:00,35.77477879518505,-117.56049392180095,4.758817850000001,0.61,9.877986283865164,2.9309199522520806,4.0,False,True,False,False,True
interevent_0002185,2019-07-05 08:50:21.020000+00:00,35.70340379518505,-117.47010776151328,3.53218712,0.73,2.156854757595891,13.732878623651072,4.0,True,False,False,True,False
interevent_0002191,2019-07-05 08:52:21.050000+00:00,35.682065795185046,-117.47831022234072,6.217710020000001,0.94,2.8342390938017847,14.715948218918696,4.0,True,False,False,True,False
interevent_0002192,2019-07-05 08:52:44.480000+00:00,35.677565795185046,-117.50011889794948,3.52492895,1.27,3.0090375407631704,13.792867298869727,4.0,True,False,False,True,False
interevent_0002194,2019-07-05 08:54:02.110000+00:00,35.70226879518505,-117.49391167960157,8.155641410000001,3.66,0.21538481982884747,12.1433360684962,4.0,True,False,False,True,False
interevent_0002199,2019-07-05 08:58:18.520000+00:00,35.68901979518505,-117.50352172377504,4.947530270000001,0.85,1.8962605235326864,12.607645623624647,4.0,True,False,False,True,False
interevent_0002201,2019-07-05 08:59:05.070000+00:00,35.67693079518505,-117.4899958521801,5.62979825,1.1,3.0474874084631387,14.422191145380522,4.0,True,False,False,True,False
interevent_0002210,2019-07-05 09:02:26.300000+00:00,35.70388779518505,-117.47589479644442,4.874948570000001,1.08,1.6316612273392745,13.280612700541866,4.0,True,False,False,True,False
interevent_0002213,2019-07-05 09:03:51.780000+00:00,35.70868179518505,-117.51982414248111,6.6096512,1.03,2.3961697734518883,9.990875880923031,4.0,True,False,False,True,False
interevent_0002221,2019-07-05 09:06:59.980000+00:00,35.67666679518505,-117.49984283315196,5.21608256,0.91,3.1026760194122387,13.887317448815251,4.0,True,False,False,True,False
interevent_0002224,2019-07-05 09:09:15.270000+00:00,35.69173379518505,-117.48616391952103,6.181419170000001,1.96,1.5520925238867174,13.455909843379084,4.0,True,False,False,True,False
interevent_0002226,2019-07-05 09:10:30.730000+00:00,35.68459279518505,-117.48599240453602,2.82814463,2.17,2.291814032649146,14.030454239585232,4.0,True,False,False,True,False
interevent_0002230,2019-07-05 09:12:47.290000+00:00,35.68248079518505,-117.50147025226042,4.39590935,0.83,2.505910473611728,13.287583582204562,4.0,True,False,False,True,False
interevent_0002233,2019-07-05 09:13:56.390000+00:00,35.75629279518505,-117.57343258355,6.5370695,1.07,9.227169331173727,2.8248636106589338,4.0,False,True,False,False,True
interevent_0002237,2019-07-05 09:15:10.550000+00:00,35.71740079518505,-117.51673977203902,4.36687667,1.05,2.5310581325245476,9.487446699217005,4.0,True,False,False,True,False
interevent_0002240,2019-07-05 09:16:11.160000+00:00,35.70407079518505,-117.48783280965208,3.29992568,0.97,0.5511027317486235,12.42430646998055,4.0,True,False,False,True,False
interevent_0002244,2019-07-05 09:17:37.630000+00:00,35.69097279518505,-117.5073058646316,7.15401395,2.17,1.9039104517754026,12.222444962594896,4.0,True,False,False,True,False
interevent_0002247,2019-07-05 09:19:45.530000+00:00,35.73549979518505,-117.473764079748,3.03863156,0.67,3.921591336200669,11.680766126276046,4.0,True,False,False,True,False
interevent_0002253,2019-07-05 09:21:14.920000+00:00,35.72343579518505,-117.51871820795664,7.03062506,2.01,3.096083122652082,8.904095531493773,4.0,True,False,False,True,False
interevent_0002254,2019-07-05 09:21:52.650000+00:00,35.69094879518505,-117.49303986290056,6.0507721100000005,1.73,1.4735306487636646,13.079823654369056,4.0,True,False,False,True,False
interevent_0002256,2019-07-05 09:22:32.470000+00:00,35.67131579518505,-117.49820644752567,5.70237995,0.69,3.670284481196961,14.451508635864014,4.0,True,False,False,True,False
interevent_0002258,2019-07-05 09:23:36.900000+00:00,35.698557795185046,-117.50585841181476,5.62979825,0.64,1.2492705273393556,11.67101358918057,4.0,True,False,False,True,False
interevent_0002261,2019-07-05 09:24:45.650000+00:00,35.686765795185046,-117.50349756122628,5.833027010000001,0.97,2.120748529697765,12.802043901466812,4.0,True,False,False,True,False
interevent_0002262,2019-07-05 09:25:09.130000+00:00,35.70359079518505,-117.5063877750093,6.580618520000001,1.8,1.1304175717207614,11.231381779542485,4.0,True,False,False,True,False
interevent_0002263,2019-07-05 09:25:47.050000+00:00,35.69848879518505,-117.48364940683616,2.8354028,1.32,1.1255889718469578,13.115062780704768,4.0,True,False,False,True,False
interevent_0002266,2019-07-05 09:26:25.730000+00:00,35.75255379518505,-117.57379831302224,3.21282764,1.1,8.999864425564175,3.142042453333343,4.0,False,True,False,False,True
interevent_0002267,2019-07-05 09:27:06.780000+00:00,35.70265479518505,-117.47585370745824,2.4362034500000003,1.3,1.6440810385337434,13.366748662498715,4.0,True,False,False,True,False
interevent_0002269,2019-07-05 09:27:57.560000+00:00,35.72885979518505,-117.51915759985164,8.554840760000001,0.93,3.5630217418622596,8.488821958019505,4.0,True,False,False,True,False
