mecha_id,event_code_x,catalog_event_id,time_diff_sec,horizontal_diff_km,depth_diff_km,mag_diff,match_score,event_code_y,mecha_time,mecha_lat,mecha_lon,mecha_depth_km,mecha_mag_1,mecha_mag_2,focal_mech_score,focal_mech_projection,m_method,m_source,n_mech_stations,has_focal_planes,has_axes,has_complete_mechanism,P_axis_azimuth,T_axis_azimuth,strike_plane1,dip_plane1,rake_plane1,strike_plane2,dip_plane2,rake_plane2,catalog_time,datetime,catalog_lat,catalog_lon,catalog_depth_km,catalog_mag,phase_primary,m2_related_flag,dist_m1_km,dist_m3_km,within_60km_either_m1_m3,within_60km_m1,within_60km_m3,within_30km_m1,within_30km_m3,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,within_both_60km,mag_bin,mechanism_detail_class,is_local_zone_match
262,J2026020715170682,17525,0.0,0.005275177371666574,0.0799999999999983,0.0,0.030550354743332724,J2026020715170682,2026-02-07 06:17:06.820000+00:00,40.90916666666666,142.10783333333333,55.55,3.7,,,,,,,False,False,False,,,,,,,,,2026-02-07 06:17:06.820000+00:00,2026-02-07T06:17:06.820000Z,40.9092,142.107878,55.47,3.7,middle_M1plus21d_to_M3minus35d,False,205.4825856033067,148.25366257325874,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
325,J2026042315411456,23512,0.01,0.014815591153034654,0.03999999999999915,0.0,0.0496311823060691,J2026042315411456,2026-04-23 06:41:14.560000+00:00,40.09733333333333,142.43933333333334,37.93,4.0,4.0,,,,,,False,False,False,,,,,,,,,2026-04-23 06:41:14.550000+00:00,2026-04-23T06:41:14.550000Z,40.097229,142.439225,37.97,4.0,post_M3_context,False,119.61993125965988,67.43035206243144,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
153,J2025121216090029,10436,0.0,0.019598520731935264,0.049999999999998934,0.0,0.05169704146387026,J2025121216090029,2025-12-12 07:09:00.290000+00:00,40.89483333333333,142.953,15.93,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-12 07:09:00.290000+00:00,2025-12-12T07:09:00.290000Z,40.89484,142.952767,15.88,3.5,middle_M1plus21d_to_M3minus35d,True,172.54973879181438,118.342047620264,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
13,J2025102114204676,4044,0.0,0.02465489435766865,0.00999999999999801,0.0,0.0518097887153368,J2025102114204676,2025-10-21 05:20:46.760000+00:00,38.91916666666667,142.11833333333334,43.8,3.7,,,,,,,False,False,False,,,,,,,,,2025-10-21 05:20:46.760000+00:00,2025-10-21T05:20:46.760000Z,38.919373,142.118229,43.79,3.7,baseline_to_M1_minus14d,False,131.2115331934162,135.9975584848506,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
63,J2025120900053163,8539,0.0,0.02387352337178524,0.03999999999999915,0.0,0.057747046743570264,J2025120900053163,2025-12-08 15:05:31.630000+00:00,41.13183333333333,142.70216666666667,20.74,3.7,,,,,,,False,False,False,,,,,,,,,2025-12-08 15:05:31.630000+00:00,2025-12-08T15:05:31.630000Z,41.131624,142.70223,20.7,3.7,middle_M1plus21d_to_M3minus35d,True,204.0841396809052,148.46688773143518,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
151,J2025121214550202,10387,0.0,0.008202377250639496,0.1700000000000017,0.0,0.05890475450127942,J2025121214550202,2025-12-12 05:55:02.020000+00:00,40.936,142.93383333333333,20.17,3.7,,,,,,,False,False,False,,,,,,,,,2025-12-12 05:55:02.020000+00:00,2025-12-12T05:55:02.020000Z,40.935942,142.933773,20.0,3.7,middle_M1plus21d_to_M3minus35d,True,177.38329244744193,123.10108935054606,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
276,J2026022202090406,18257,0.0,0.021621545153795375,0.07000000000000028,0.0,0.06074309030759082,J2026022202090406,2026-02-21 17:09:04.060000+00:00,40.9105,142.11116666666666,55.17,3.8,3.9,95.0,LOW,I,JMAM,133.0,True,True,True,110.0,321.0,171.0,22.0,52.0,31.0,72.0,104.0,2026-02-21 17:09:04.060000+00:00,2026-02-21T17:09:04.060000Z,40.910693,142.111198,55.24,3.8,middle_M1plus21d_to_M3minus35d,False,205.45424562680088,148.21773914174565,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
157,J2025121219143313,10585,0.02,0.013846874439295163,0.0799999999999983,0.0,0.0676937488785899,J2025121219143313,2025-12-12 10:14:33.130000+00:00,40.972,143.0035,18.89,4.1,,,,,,,False,False,False,,,,,,,,,2025-12-12 10:14:33.110000+00:00,2025-12-12T10:14:33.110000Z,40.971981,143.003337,18.97,4.1,middle_M1plus21d_to_M3minus35d,False,179.73924710691125,126.3199104364809,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
143,J2025121212261145,10259,0.0,0.03717350726306361,0.010000000000001563,0.0,0.0768470145261276,J2025121212261145,2025-12-12 03:26:11.450000+00:00,40.99183333333333,142.99866666666668,17.85,4.4,,,,,,,False,False,False,,,,,,,,,2025-12-12 03:26:11.450000+00:00,2025-12-12T03:26:11.450000Z,40.992061,142.998991,17.84,4.4,middle_M1plus21d_to_M3minus35d,True,181.99427680965348,128.57858958853015,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
79,J2025120903535291,8756,0.01,0.018602316362802348,0.120000000000001,0.0,0.07720463272560495,J2025120903535291,2025-12-08 18:53:52.910000+00:00,40.88016666666667,143.15183333333334,16.56,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-08 18:53:52.920000+00:00,2025-12-08T18:53:52.920000Z,40.880229,143.151628,16.68,3.5,middle_M1plus21d_to_M3minus35d,False,167.1238360140629,115.4466946748077,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
216,J2026010421430477,15229,0.0,0.03682945214361828,0.019999999999999574,0.0,0.07865890428723646,J2026010421430477,2026-01-04 12:43:04.770000+00:00,40.99666666666667,142.79433333333333,30.86,4.1,4.0,94.0,LOW,I,JMAM,101.0,True,True,True,92.0,304.0,161.0,26.0,61.0,12.0,68.0,103.0,2026-01-04 12:43:04.770000+00:00,2026-01-04T12:43:04.770000Z,40.996932,142.794596,30.84,4.1,middle_M1plus21d_to_M3minus35d,False,187.3834125935507,132.03586574314994,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
213,J2026010111224699,14852,0.0,0.02853145445179709,0.10000000000000142,0.0,0.08206290890359454,J2026010111224699,2026-01-01 02:22:46.990000+00:00,41.04216666666667,142.4755,43.71,3.8,,,,,,,False,False,False,,,,,,,,,2026-01-01 02:22:46.990000+00:00,2026-01-01T02:22:46.990000Z,41.042053,142.475195,43.81,3.8,middle_M1plus21d_to_M3minus35d,False,202.311018957303,145.37851113110847,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
226,J2026010914592381,15643,0.0,0.03375988207036156,0.060000000000002274,0.0,0.08251976414072369,J2026010914592381,2026-01-09 05:59:23.810000+00:00,40.369,142.2,45.54,3.8,,95.0,LOW,I,JMAM,97.0,True,True,True,122.0,318.0,193.0,17.0,66.0,38.0,74.0,97.0,2026-01-09 05:59:23.810000+00:00,2026-01-09T05:59:23.810000Z,40.369287,142.20013,45.6,3.8,middle_M1plus21d_to_M3minus35d,False,154.92252365528728,100.3005199803188,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
203,J2025122413043054,13877,0.0,0.03140675394068923,0.0799999999999983,0.0,0.08281350788137803,J2025122413043054,2025-12-24 04:04:30.540000+00:00,41.1635,142.78533333333334,31.29,3.7,,,,,,,False,False,False,,,,,,,,,2025-12-24 04:04:30.540000+00:00,2025-12-24T04:04:30.540000Z,41.163338,142.785026,31.21,3.7,middle_M1plus21d_to_M3minus35d,True,205.20148715087404,150.25397910310173,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
99,J2025120909090467,9000,0.0,0.02647648494619736,0.11999999999999744,0.0,0.08295296989239409,J2025120909090467,2025-12-09 00:09:04.670000+00:00,40.957166666666666,143.1125,21.69,3.9,,,,,,,False,False,False,,,,,,,,,2025-12-09 00:09:04.670000+00:00,2025-12-09T00:09:04.670000Z,40.957214,143.112809,21.81,3.9,middle_M1plus21d_to_M3minus35d,False,176.14405011521308,124.06258199719416,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
211,J2025123123500184,14753,0.01,0.026238702196024224,0.10000000000000142,0.0,0.0874774043920488,J2025123123500184,2025-12-31 14:50:01.840000+00:00,39.63883333333333,142.10583333333332,48.37,3.8,3.8,98.0,LOW,I,JMAM,120.0,True,True,True,111.0,305.0,182.0,16.0,67.0,26.0,75.0,96.0,2025-12-31 14:50:01.830000+00:00,2025-12-31T14:50:01.830000Z,39.63903,142.105664,48.47,3.8,middle_M1plus21d_to_M3minus35d,False,123.05443085467364,92.68175257257296,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
270,J2026021702525369,18028,0.01,0.01883829264465216,0.1599999999999966,0.0,0.08767658528930347,J2026021702525369,2026-02-16 17:52:53.690000+00:00,40.802,142.62866666666667,42.62,4.0,4.1,96.0,LOW,I,JMAM,126.0,True,True,True,90.0,274.0,176.0,18.0,85.0,1.0,72.0,92.0,2026-02-16 17:52:53.680000+00:00,2026-02-16T17:52:53.680000Z,40.801839,142.628597,42.46,4.0,middle_M1plus21d_to_M3minus35d,False,172.6536016862347,115.74847098404052,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
233,J2026011012270797,15707,0.0,0.039275677568146455,0.03999999999999915,0.0,0.0885513551362927,J2026011012270797,2026-01-10 03:27:07.970000+00:00,40.61383333333333,142.46366666666663,50.4,3.6,,,,,,,False,False,False,,,,,,,,,2026-01-10 03:27:07.970000+00:00,2026-01-10T03:27:07.970000Z,40.613997,142.464079,50.44,3.6,middle_M1plus21d_to_M3minus35d,False,161.40452523875473,104.06319351800803,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
241,J2026011704341473,16110,0.01,0.03826865582256369,0.00999999999999801,0.0,0.08903731164512688,J2026011704341473,2026-01-16 19:34:14.730000+00:00,41.2625,142.7325,35.43,5.4,5.3,,,,,,False,False,False,,,,,,,,,2026-01-16 19:34:14.720000+00:00,2026-01-16T19:34:14.720000Z,41.262244,142.732194,35.44,5.4,middle_M1plus21d_to_M3minus35d,False,217.0228435807587,161.95031501035717,False,False,False,False,False,False,False,False,False,False,>=5.0,metadata_only,False
307,J2026040317514467,20670,0.01,0.04066081249005619,0.00999999999999801,0.0,0.09382162498011187,J2026040317514467,2026-04-03 08:51:44.670000+00:00,39.45183333333333,142.58933333333334,30.15,4.4,4.2,,,,,,False,False,False,,,,,,,,,2026-04-03 08:51:44.680000+00:00,2026-04-03T08:51:44.680000Z,39.451957,142.589779,30.14,4.4,preM3_M3minus35d_to_M3,False,78.9761110266471,65.11175700232472,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
119,J2025121202041771,10126,0.01,0.03724033551265711,0.05000000000000071,0.0,0.0969806710253144,J2025121202041771,2025-12-11 17:04:17.710000+00:00,41.225,143.09733333333332,23.3,4.0,4.1,,,,,,False,False,False,,,,,,,,,2025-12-11 17:04:17.720000+00:00,2025-12-11T17:04:17.720000Z,41.225317,143.097477,23.25,4.0,middle_M1plus21d_to_M3minus35d,False,205.69466860015183,153.90005176117836,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
319,J2026042018272800,21716,0.01,0.027256087183954978,0.129999999999999,0.0,0.09701217436790971,J2026042018272800,2026-04-20 09:27:28+00:00,39.94133333333333,143.02266666666668,19.31,3.8,,,,,,,False,False,False,,,,,,,,,2026-04-20 09:27:28.010000+00:00,2026-04-20T09:27:28.010000Z,39.94141,143.022363,19.18,3.8,post_M3_context,False,72.92495076900141,15.941451579403832,True,False,True,False,True,False,False,True,True,False,3.5-3.9,metadata_only,True
36,J2025112312374483,7672,0.0,0.04577445068071258,0.029999999999997584,0.0,0.09904890136142455,J2025112312374483,2025-11-23 03:37:44.830000+00:00,39.44883333333333,142.58466666666666,29.81,4.2,4.0,,,,,,False,False,False,,,,,,,,,2025-11-23 03:37:44.830000+00:00,2025-11-23T03:37:44.830000Z,39.448751,142.585189,29.78,4.2,M1_related_M1minus14d_to_M1plus21d,False,79.34703797101325,65.64317295153606,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
148,J2025121213582278,10343,0.01,0.034685631029624894,0.08000000000000185,0.0,0.09937126205925025,J2025121213582278,2025-12-12 04:58:22.780000+00:00,40.970666666666666,142.95966666666666,19.27,4.4,4.4,,,,,,False,False,False,,,,,,,,,2025-12-12 04:58:22.770000+00:00,2025-12-12T04:58:22.770000Z,40.970935,142.959456,19.35,4.4,middle_M1plus21d_to_M3minus35d,True,180.55033509127531,126.64115806368986,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
159,J2025121220455032,10648,0.0,0.045341915012118726,0.03999999999999915,0.0,0.10068383002423724,J2025121220455032,2025-12-12 11:45:50.320000+00:00,40.9675,142.95633333333333,19.99,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-12 11:45:50.320000+00:00,2025-12-12T11:45:50.320000Z,40.967265,142.955892,19.95,3.5,middle_M1plus21d_to_M3minus35d,True,180.23477119284823,126.27705623118052,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
223,J2026010801072375,15507,0.0,0.044143900995404974,0.04999999999999716,0.0,0.10078780199080924,J2026010801072375,2026-01-07 16:07:23.750000+00:00,38.6545,141.89083333333335,57.32,3.2,,90.0,LOW,I,JMAM,104.0,True,True,True,282.0,29.0,63.0,47.0,173.0,157.0,85.0,43.0,2026-01-07 16:07:23.750000+00:00,2026-01-07T16:07:23.750000Z,38.654106,141.890771,57.27,3.2,middle_M1plus21d_to_M3minus35d,False,162.49826902228958,171.27344437580777,False,False,False,False,False,False,False,False,False,False,3.0-3.4,complete_mechanism,False
218,J2026010612403987,15391,0.0,0.04934211117912611,0.00999999999999801,0.0,0.10118422235825172,J2026010612403987,2026-01-06 03:40:39.870000+00:00,40.365833333333335,142.20783333333333,45.86,3.7,,94.0,LOW,I,JMAM,84.0,True,True,True,109.0,305.0,191.0,27.0,79.0,23.0,63.0,95.0,2026-01-06 03:40:39.870000+00:00,2026-01-06T03:40:39.870000Z,40.365942,142.208398,45.85,3.7,middle_M1plus21d_to_M3minus35d,False,154.15872422574174,99.51426118848477,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
275,J2026022023163059,18193,0.0,0.046216438402668945,0.03999999999999915,0.0,0.10243287680533768,J2026022023163059,2026-02-20 14:16:30.590000+00:00,41.509,142.08783333333332,54.1,5.1,5.3,92.0,LOW,I,JMAM,217.0,True,True,True,108.0,288.0,198.0,14.0,90.0,18.0,76.0,90.0,2026-02-20 14:16:30.590000+00:00,2026-02-20T14:16:30.590000Z,41.508659,142.087516,54.14,5.1,middle_M1plus21d_to_M3minus35d,False,263.2336521976888,206.1008938252498,False,False,False,False,False,False,False,False,False,False,>=5.0,complete_mechanism,False
258,J2026013110185287,17152,0.01,0.04411443377571984,0.01999999999999602,0.0,0.10322886755143867,J2026013110185287,2026-01-31 01:18:52.870000+00:00,39.75866666666667,141.84616666666668,57.47,3.3,,98.0,LOW,I,JMAM,124.0,True,True,True,98.0,320.0,161.0,28.0,53.0,21.0,68.0,108.0,2026-01-31 01:18:52.880000+00:00,2026-01-31T01:18:52.880000Z,39.759045,141.846322,57.45,3.3,middle_M1plus21d_to_M3minus35d,False,147.75332635105585,112.3476416186825,False,False,False,False,False,False,False,False,False,False,3.0-3.4,complete_mechanism,False
280,J2026022503164027,18408,0.01,0.04492155767806374,0.020000000000003126,0.0,0.10484311535612825,J2026022503164027,2026-02-24 18:16:40.270000+00:00,39.55616666666667,142.0136666666667,53.94,4.6,4.7,98.0,LOW,I,JMAM,236.0,True,True,True,281.0,15.0,58.0,68.0,178.0,148.0,88.0,22.0,2026-02-24 18:16:40.280000+00:00,2026-02-24T18:16:40.280000Z,39.556567,142.013737,53.96,4.6,middle_M1plus21d_to_M3minus35d,False,129.3069786815001,102.83064031105324,False,False,False,False,False,False,False,False,False,False,4.5-4.9,complete_mechanism,False
107,J2025120919044907,9330,0.0,0.03868572184543577,0.10999999999999943,0.0,0.1048714436908714,J2025120919044907,2025-12-09 10:04:49.070000+00:00,40.901833333333336,143.09616666666668,19.45,4.1,,,,,,,False,False,False,,,,,,,,,2025-12-09 10:04:49.070000+00:00,2025-12-09T10:04:49.070000Z,40.902059,143.096517,19.34,4.1,middle_M1plus21d_to_M3minus35d,False,170.40768098759037,117.9844818125948,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
95,J2025120908030994,8950,0.02,0.010188284279950504,0.26000000000000156,0.0,0.1053765685599014,J2025120908030994,2025-12-08 23:03:09.940000+00:00,40.864333333333335,143.18166666666667,14.38,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-08 23:03:09.920000+00:00,2025-12-08T23:03:09.920000Z,40.864242,143.181657,14.12,3.5,middle_M1plus21d_to_M3minus35d,False,164.9292160614364,113.68732399006736,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
217,J2026010612340433,15388,0.01,0.04874396967075103,0.0,0.0,0.10748793934150205,J2026010612340433,2026-01-06 03:34:04.330000+00:00,40.36666666666667,142.21266666666668,45.73,4.0,4.2,92.0,LOW,I,JMAM,135.0,True,True,True,109.0,303.0,182.0,17.0,69.0,24.0,74.0,96.0,2026-01-06 03:34:04.340000+00:00,2026-01-06T03:34:04.340000Z,40.366239,142.212793,45.73,4.0,middle_M1plus21d_to_M3minus35d,False,153.91226827833827,99.23072158110442,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
248,J2026012309201072,16578,0.01,0.04807823058439827,0.00999999999999801,0.0,0.10865646116879604,J2026012309201072,2026-01-23 00:20:10.720000+00:00,39.452333333333335,142.59466666666663,29.04,3.6,,97.0,LOW,I,JMAM,88.0,True,True,True,35.0,165.0,180.0,28.0,166.0,282.0,83.0,63.0,2026-01-23 00:20:10.730000+00:00,2026-01-23T00:20:10.730000Z,39.452421,142.595215,29.03,3.6,middle_M1plus21d_to_M3minus35d,False,78.51378507637041,64.73070000266652,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
104,J2025120917403053,9295,0.0,0.044805996781118566,0.0799999999999983,0.0,0.1096119935622367,J2025120917403053,2025-12-09 08:40:30.530000+00:00,41.07783333333333,142.981,25.02,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-09 08:40:30.530000+00:00,2025-12-09T08:40:30.530000Z,41.077787,142.980469,24.94,3.5,middle_M1plus21d_to_M3minus35d,True,191.62243001050007,138.22240172517084,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
138,J2025121212120318,10244,0.0,0.0062387365354005814,0.39000000000000057,0.0,0.1099774730708013,J2025121212120318,2025-12-12 03:12:03.180000+00:00,40.828833333333336,143.0195,11.66,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-12 03:12:03.180000+00:00,2025-12-12T03:12:03.180000Z,40.828805,143.019564,12.05,3.5,middle_M1plus21d_to_M3minus35d,False,163.9777990728651,110.3442877217298,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
267,J2026021516193907,17968,0.01,0.046340024747468886,0.030000000000001137,0.0,0.11018004949493805,J2026021516193907,2026-02-15 07:19:39.070000+00:00,41.59866666666667,141.8673333333333,32.56,3.8,4.0,90.0,LOW,I,JMAM,70.0,True,True,True,83.0,250.0,222.0,8.0,145.0,347.0,85.0,83.0,2026-02-15 07:19:39.060000+00:00,2026-02-15T07:19:39.060000Z,41.599028,141.867611,32.59,3.8,middle_M1plus21d_to_M3minus35d,False,280.86946648266445,223.5506318280171,False,False,False,False,False,False,False,False,False,False,3.5-3.9,complete_mechanism,False
64,J2025120900095567,8544,0.01,0.050259003125572035,0.0,0.0,0.11051800625114407,J2025120900095567,2025-12-08 15:09:55.670000+00:00,40.99216666666667,142.6995,36.69,3.9,,,,,,,False,False,False,,,,,,,,,2025-12-08 15:09:55.680000+00:00,2025-12-08T15:09:55.680000Z,40.992143,142.700098,36.69,3.9,middle_M1plus21d_to_M3minus35d,True,189.6303740503192,133.61089178844105,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
322,J2026042201180697,22757,0.0,0.04322129679280256,0.10999999999999943,0.0,0.11394259358560498,J2026042201180697,2026-04-21 16:18:06.970000+00:00,39.8385,142.61033333333333,35.15,4.0,4.2,92.0,LOW,I,JMAM,137.0,True,True,True,120.0,343.0,188.0,31.0,60.0,42.0,64.0,107.0,2026-04-21 16:18:06.970000+00:00,2026-04-21T16:18:06.970000Z,39.838888,142.610303,35.04,4.0,post_M3_context,False,90.87724288640516,46.677634729015104,True,False,True,False,False,False,False,True,True,False,4.0-4.4,complete_mechanism,True
265,J2026021202282533,17756,0.01,0.05075932521319282,0.00999999999999801,0.0,0.11401865042638513,J2026021202282533,2026-02-11 17:28:25.330000+00:00,41.49066666666667,142.04733333333334,56.14,4.3,4.4,99.0,LOW,I,JMAM,154.0,True,True,True,110.0,299.0,192.0,19.0,79.0,23.0,71.0,94.0,2026-02-11 17:28:25.320000+00:00,2026-02-11T17:28:25.320000Z,41.490853,142.046777,56.15,4.3,middle_M1plus21d_to_M3minus35d,False,263.0815804430368,205.86741058725872,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
161,J2025121222201040,10706,0.01,0.038430373656358166,0.10999999999999943,0.0,0.11436074731271618,J2025121222201040,2025-12-12 13:20:10.400000+00:00,40.894666666666666,142.995,15.25,3.5,,,,,,,False,False,False,,,,,,,,,2025-12-12 13:20:10.410000+00:00,2025-12-12T13:20:10.410000Z,40.894336,142.995133,15.14,3.5,middle_M1plus21d_to_M3minus35d,True,171.5476510220216,117.8151595681352,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
171,J2025121317450205,11248,0.0,0.04867807008620731,0.07000000000000028,0.0,0.11485614017241469,J2025121317450205,2025-12-13 08:45:02.050000+00:00,40.8925,142.94083333333333,16.71,3.6,,,,,,,False,False,False,,,,,,,,,2025-12-13 08:45:02.050000+00:00,2025-12-13T08:45:02.050000Z,40.892204,142.94126,16.64,3.6,middle_M1plus21d_to_M3minus35d,True,172.5380048810323,118.1989527299714,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
225,J2026010817275957,15566,0.0,0.055435672220706035,0.01999999999999602,0.0,0.11587134444141108,J2026010817275957,2026-01-08 08:27:59.570000+00:00,41.38316666666667,142.67883333333333,36.9,3.8,,,,,,,False,False,False,,,,,,,,,2026-01-08 08:27:59.570000+00:00,2026-01-08T08:27:59.570000Z,41.383101,142.679492,36.88,3.8,middle_M1plus21d_to_M3minus35d,False,231.16369575346263,176.03830723256198,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
327,J2026042318401005,23560,0.01,0.04928386211768901,0.02999999999999936,0.0,0.11606772423537785,J2026042318401005,2026-04-23 09:40:10.050000+00:00,40.1395,142.43866666666668,13.74,3.9,4.0,,,,,,False,False,False,,,,,,,,,2026-04-23 09:40:10.060000+00:00,2026-04-23T09:40:10.060000Z,40.139237,142.4382,13.71,3.9,post_M3_context,False,122.7347763910233,69.58579997220578,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
123,J2025121208542149,10183,0.01,0.046418720052240896,0.05999999999999872,0.0,0.11783744010448147,J2025121208542149,2025-12-11 23:54:21.490000+00:00,40.933,143.03866666666667,19.97,3.8,,,,,,,False,False,False,,,,,,,,,2025-12-11 23:54:21.480000+00:00,2025-12-11T23:54:21.480000Z,40.93315,143.038151,19.91,3.8,middle_M1plus21d_to_M3minus35d,False,174.85408036864592,121.74713524852116,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
145,J2025121212345429,10267,0.01,0.035364832745281946,0.14999999999999858,0.0,0.11822966549056353,J2025121212345429,2025-12-12 03:34:54.290000+00:00,40.964666666666666,143.08733333333333,16.15,3.7,,,,,,,False,False,False,,,,,,,,,2025-12-12 03:34:54.300000+00:00,2025-12-12T03:34:54.300000Z,40.96495,143.087142,16.0,3.7,middle_M1plus21d_to_M3minus35d,False,177.41365838131634,125.0063589689746,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
127,J2025121211470534,10208,0.0,0.054666619864902975,0.03999999999999915,0.0,0.11933323972980574,J2025121211470534,2025-12-12 02:47:05.340000+00:00,40.95183333333333,143.011,19.75,4.4,,,,,,,False,False,False,,,,,,,,,2025-12-12 02:47:05.340000+00:00,2025-12-12T02:47:05.340000Z,40.95188,143.010352,19.71,4.4,middle_M1plus21d_to_M3minus35d,False,177.4280514195168,124.03620864911584,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
273,J2026021717040867,18065,0.0,0.053977852029349224,0.05000000000000071,0.0,0.12045570405869863,J2026021717040867,2026-02-17 08:04:08.670000+00:00,40.8965,143.30333333333334,16.37,4.2,4.1,,,,,,False,False,False,,,,,,,,,2026-02-17 08:04:08.670000+00:00,2026-02-17T08:04:08.670000Z,40.896781,143.303857,16.42,4.2,middle_M1plus21d_to_M3minus35d,False,167.10627383236235,117.94426390655931,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
293,J2026031906230097,19550,0.01,0.04403084206954671,0.09999999999999432,0.0,0.12306168413909199,J2026031906230097,2026-03-18 21:23:00.970000+00:00,40.976,142.00783333333334,57.77,4.3,4.3,98.0,LOW,I,JMAM,123.0,True,True,True,111.0,298.0,195.0,21.0,83.0,23.0,69.0,93.0,2026-03-18 21:23:00.960000+00:00,2026-03-18T21:23:00.960000Z,40.976371,142.00765,57.87,4.3,preM3_M3minus35d_to_M3,False,216.48054343717857,159.30794975113747,False,False,False,False,False,False,False,False,False,False,4.0-4.4,complete_mechanism,False
59,J2025120823404193,8510,0.01,0.029203595604203793,0.21999999999999886,0.0,0.1234071912084073,J2025120823404193,2025-12-08 14:40:41.930000+00:00,40.918,143.16283333333334,17.22,3.6,,,,,,,False,False,False,,,,,,,,,2025-12-08 14:40:41.920000+00:00,2025-12-08T14:40:41.920000Z,40.918213,143.16263,17.0,3.6,middle_M1plus21d_to_M3minus35d,False,171.1157501294268,119.67037569350498,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
137,J2025121212063434,10237,0.0,0.06247400226808413,0.010000000000001563,0.0,0.12744800453616867,J2025121212063434,2025-12-12 03:06:34.340000+00:00,40.92633333333333,142.99433333333334,17.27,4.4,,,,,,,False,False,False,,,,,,,,,2025-12-12 03:06:34.340000+00:00,2025-12-12T03:06:34.340000Z,40.925842,142.994694,17.28,4.4,middle_M1plus21d_to_M3minus35d,True,174.94542655615678,121.29918337396256,False,False,False,False,False,False,False,False,False,False,4.0-4.4,metadata_only,False
191,J2025121913583017,13130,0.01,0.03796160407335369,0.16999999999999815,0.0,0.1284232081467069,J2025121913583017,2025-12-19 04:58:30.170000+00:00,40.89566666666666,143.222,20.58,3.7,,,,,,,False,False,False,,,,,,,,,2025-12-19 04:58:30.180000+00:00,2025-12-19T04:58:30.180000Z,40.895996,143.222119,20.41,3.7,middle_M1plus21d_to_M3minus35d,False,167.8797654996441,117.32876632740498,False,False,False,False,False,False,False,False,False,False,3.5-3.9,metadata_only,False
