global_window_id,window_family,stage_label,window_index,window_label,start_time,end_time,duration_hours,is_terminal_partial_window,n_events,magnitude_min,magnitude_max,magnitude_mean,magnitude_median,depth_mean_km,depth_median_km,centroid_x_km_local,centroid_y_km_local,centroid_longitude,centroid_latitude,principal_axis_azimuth_deg,major_spread_km,minor_spread_km,anisotropy_ratio,spatial_footprint_area_km2,along_strike_centroid_km,cross_strike_centroid_km,along_strike_spread_km,cross_strike_spread_km,centroid_distance_to_mainshock64_km,centroid_azimuth_from_mainshock64_deg,centroid_distance_to_mainshock71_km,centroid_azimuth_from_mainshock71_deg,window_mid_time,window_start_hours_since_mainshock64,window_end_hours_since_mainshock64,window_start_hours_since_mainshock71,window_end_hours_since_mainshock71,orientation_event_count_sufficient,cluster_event_count_sufficient,prev_centroid_x_km_local,prev_centroid_y_km_local,prev_principal_axis_azimuth_deg,centroid_step_dx_km,centroid_step_dy_km,centroid_step_distance_km,centroid_step_azimuth_deg,principal_axis_azimuth_change_deg,cumulative_centroid_distance_km
20,post64_hourly,1h_mainshock64_to_mainshock71,20,post64_hourly_1h_mainshock64_to_mainshock71_0020,2019-07-05T13:33:49.040000Z,2019-07-05T14:33:49.040000Z,1.0,False,135,0.41,2.77,1.2424444444444447,1.12,5.896522556444445,5.63705642,-2.0893764932840493,-10.743556207961301,-117.55257667011419,35.69464717296283,10.5313360386167,7.13003524413057,4.19686524007821,1.698895446068147,522.9966139424643,3.2274001902205893,4.324933705787392,5.159297792037401,6.46782240935841,5.396402834045264,258.63574879797824,9.772177409059921,158.17267536071586,2019-07-05T14:03:49.040000Z,20.0,21.0,-13.767777777777777,-12.767777777777777,True,True,-2.659254385566601,-9.20491043218914,2.0818695456589467,0.5698778922825518,-1.5386457757721619,1.6407899425014532,159.6765656271864,8.449466492957754,18.567158773235235
21,post64_hourly,1h_mainshock64_to_mainshock71,21,post64_hourly_1h_mainshock64_to_mainshock71_0021,2019-07-05T14:33:49.040000Z,2019-07-05T15:33:49.040000Z,1.0,False,148,0.41,4.08,1.2474324324324324,1.125,5.535638206756758,5.361245960000001,-2.4923292647476933,-10.143513005101163,-117.55704418911938,35.70004349113099,4.776491321664935,7.470819635304796,3.603023165228928,2.0734864286752694,343.0441983685382,3.9280643056727045,4.147472220820674,5.346625173906157,6.341018940374248,5.71237385085913,265.3479908150588,9.06658690147346,159.12671590156162,2019-07-05T15:03:49.040000Z,21.0,22.0,-12.767777777777777,-11.767777777777777,True,True,-2.0893764932840493,-10.743556207961301,10.5313360386167,-0.40295277146364405,0.6000432028601388,0.7227881994947658,326.11707573273367,5.754844716951766,19.28994697273
22,post64_hourly,1h_mainshock64_to_mainshock71,22,post64_hourly_1h_mainshock64_to_mainshock71_0022,2019-07-05T15:33:49.040000Z,2019-07-05T16:33:49.040000Z,1.0,False,162,0.53,3.06,1.1070370370370373,0.96,5.7925694327777775,5.778590735000001,-1.9241404544103875,-12.856108259641264,-117.55074470568488,35.67564853592579,17.690474889843813,7.5850862277690965,3.749875768218518,2.0227566715823766,323.40637391718565,1.6934722665714672,5.786865388407813,4.623235837213985,7.086662949037804,6.0295654355184665,238.21592620084454,11.81163861772414,161.24022410402256,2019-07-05T16:03:49.040000Z,22.0,23.0,-11.767777777777777,-10.767777777777777,True,True,-2.4923292647476933,-10.143513005101163,4.776491321664935,0.5681888103373058,-2.7125952545401013,2.771463789975615,168.16968282094058,12.913983568178878,22.061410762705616
23,post64_hourly,1h_mainshock64_to_mainshock71,23,post64_hourly_1h_mainshock64_to_mainshock71_0023,2019-07-05T16:33:49.040000Z,2019-07-05T17:33:49.040000Z,1.0,False,152,0.4,4.23,1.1098684210526315,0.995,5.650808742105264,5.600765570000001,-1.9727048022211524,-10.306926227908017,-117.55128313639484,35.698573880711365,9.109501941066299,6.696378674349253,4.157748272388486,1.6105781869527205,462.3477312490831,3.4321860768667576,3.9220431950932935,5.0369072901026986,6.062831269113399,5.211748659559057,263.0935233189227,9.414121148375001,156.52522510469896,2019-07-05T17:03:49.040000Z,23.0,24.0,-10.767777777777777,-9.767777777777777,True,True,-1.9241404544103875,-12.856108259641264,17.690474889843813,-0.04856434781076491,2.549182031733247,2.549644588327936,358.9085928060974,8.580972948777514,24.611055351033553
24,post64_hourly,1h_mainshock64_to_mainshock71,24,post64_hourly_1h_mainshock64_to_mainshock71_0024,2019-07-05T17:33:49.040000Z,2019-07-05T18:33:49.040000Z,1.0,False,146,0.23,3.68,1.11013698630137,0.995,5.799768683082193,5.564474720000001,-1.7230795198838538,-11.182279717555405,-117.54851555227083,35.690701637650804,355.5826584930795,7.75561978229128,4.495680308128819,1.7251270665905747,756.0006578461404,2.6617611301900217,4.406813155959255,6.411031607091911,6.265736458967422,5.148298214529343,253.03671721211964,10.31715825958975,157.19014162725819,2019-07-05T18:03:49.040000Z,24.0,25.0,-9.767777777777777,-8.767777777777777,True,True,-1.9727048022211524,-10.306926227908017,9.109501941066299,0.24962528233729864,-0.875353489647388,0.9102507969893989,164.08339586243403,13.526843447986721,25.52130614802295
25,post64_hourly,1h_mainshock64_to_mainshock71,25,post64_hourly_1h_mainshock64_to_mainshock71_0025,2019-07-05T18:33:49.040000Z,2019-07-05T19:33:49.040000Z,1.0,False,141,0.33,2.83,1.07,0.97,5.650182897659574,5.368504130000001,-1.8764470472968207,-12.00087688465412,-117.5502159310547,35.68333981646165,17.343279703961002,7.213839883274661,3.514396449009095,2.0526539870903426,359.97459385675546,2.229175064372382,5.118495821272401,4.382712069479195,6.7217782750082815,5.582850610575448,245.43808824281425,11.021831629572391,159.57544980837247,2019-07-05T19:03:49.040000Z,25.0,26.0,-8.767777777777777,-7.767777777777778,True,True,-1.7230795198838538,-11.182279717555405,355.5826584930795,-0.1533675274129669,-0.8185971670987158,0.8328402730696985,190.61157896742017,21.76062121088148,26.35414642109265
26,post64_hourly,1h_mainshock64_to_mainshock71,26,post64_hourly_1h_mainshock64_to_mainshock71_0026,2019-07-05T19:33:49.040000Z,2019-07-05T20:33:49.040000Z,1.0,False,142,0.33,2.85,1.1106338028169014,1.005,5.550418404859154,5.401165895000001,-1.3956521669207436,-11.585227916329123,-117.5448853801371,35.68707783743857,6.229986223375988,7.357665120042588,4.195833662576915,1.7535645384769143,637.8997653025581,2.1489451448334185,4.488026994226803,5.479852603011122,6.458441885778424,4.975977445327862,247.49021068361827,10.816509735803605,156.41881895768438,2019-07-05T20:03:49.040000Z,26.0,27.0,-7.767777777777778,-6.767777777777778,True,True,-1.8764470472968207,-12.00087688465412,17.343279703961002,0.4807948803760771,0.415648968324998,0.6355531306393521,49.15646310071986,11.113293480585014,26.989699551732002
27,post64_hourly,1h_mainshock64_to_mainshock71,27,post64_hourly_1h_mainshock64_to_mainshock71_0027,2019-07-05T20:33:49.040000Z,2019-07-05T21:33:49.040000Z,1.0,False,141,0.29,2.99,1.1590780141843973,1.05,5.769453677021277,5.992706750000001,-1.9432757797237736,-13.178208767966693,-117.55095685816417,35.67275181646165,12.605206473912801,8.2075609165572,4.264613989106546,1.924572994771027,497.85914460391876,1.4925867404431787,6.03937262301805,5.473934130841493,7.455671251221391,6.22108003946314,235.78636095495534,12.111085225660206,161.81601008433427,2019-07-05T21:03:49.040000Z,27.0,28.0,-6.767777777777778,-5.767777777777778,True,True,-1.3956521669207436,-11.585227916329123,6.229986223375988,-0.5476236128030301,-1.59298085163757,1.684482001976691,198.97158011741837,6.375220250536813,28.674181553708692
28,post64_hourly,1h_mainshock64_to_mainshock71,28,post64_hourly_1h_mainshock64_to_mainshock71_0028,2019-07-05T21:33:49.040000Z,2019-07-05T22:33:49.040000Z,1.0,False,144,0.3,2.98,1.1510416666666667,1.03,5.679496552916667,5.618910995,-2.3219750395321643,-12.510531930535132,-117.55515547959148,35.678756378518386,6.706886342438679,8.281158486822388,4.828263315388795,1.7151422666672747,685.8310266490478,2.2203716271210405,5.795375394867141,6.192798150024226,7.317032431228949,6.206160337113084,242.86754721968907,11.35958147837326,162.57979543652175,2019-07-05T22:03:49.040000Z,28.0,29.0,-5.767777777777778,-4.767777777777778,True,True,-1.9432757797237736,-13.178208767966693,12.605206473912801,-0.3786992598083907,0.6676768374315607,0.7675972177008159,330.43854992732,5.898320131474122,29.44177877140951
29,post64_hourly,1h_mainshock64_to_mainshock71,29,post64_hourly_1h_mainshock64_to_mainshock71_0029,2019-07-05T22:33:49.040000Z,2019-07-05T23:33:49.040000Z,1.0,False,135,0.38,3.17,1.0909629629629627,0.93,6.063191645333334,6.166902830000001,-1.9364381537814652,-12.328738727214308,-117.5508810497171,35.68039128407394,8.937668837292733,7.234238106861894,4.134378896819708,1.7497762753255859,485.49531185217677,2.054848990093559,5.402578098950452,5.246710947675969,6.4729679499266854,5.780160420554743,242.7284150921593,11.309433646158901,160.43995129388918,2019-07-05T23:03:49.040000Z,29.0,30.0,-4.767777777777778,-3.767777777777778,True,True,-2.3219750395321643,-12.510531930535132,6.706886342438679,0.3855368857506991,0.18179320332082405,0.42624811911373184,64.75459516035602,2.230782494854054,29.868026890523243
