global_window_id,window_family,stage_label,window_index,window_label,start_time,end_time,duration_hours,is_terminal_partial_window,n_events,magnitude_min,magnitude_max,magnitude_mean,magnitude_median,depth_mean_km,depth_median_km,centroid_x_km_local,centroid_y_km_local,centroid_longitude,centroid_latitude,principal_axis_azimuth_deg,major_spread_km,minor_spread_km,anisotropy_ratio,spatial_footprint_area_km2,along_strike_centroid_km,cross_strike_centroid_km,along_strike_spread_km,cross_strike_spread_km,centroid_distance_to_mainshock64_km,centroid_azimuth_from_mainshock64_deg,centroid_distance_to_mainshock71_km,centroid_azimuth_from_mainshock71_deg,window_mid_time,window_start_hours_since_mainshock64,window_end_hours_since_mainshock64,window_start_hours_since_mainshock71,window_end_hours_since_mainshock71,orientation_event_count_sufficient,cluster_event_count_sufficient,prev_centroid_x_km_local,prev_centroid_y_km_local,prev_principal_axis_azimuth_deg,centroid_step_dx_km,centroid_step_dy_km,centroid_step_distance_km,centroid_step_azimuth_deg,principal_axis_azimuth_change_deg,cumulative_centroid_distance_km
30,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,1,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0001,2019-07-07T09:19:53.040000Z,2019-07-07T15:19:53.040000Z,6.0,False,930,0.51,4.37,1.5795376344086018,1.5,5.740426808870969,5.274147920000001,-7.724619562589635,2.645665433102938,-117.61505435309334,35.81505933604527,324.0387777739024,19.89781304172054,5.3866573055187414,3.693907355371358,3420.0444453376203,16.364000542603012,-1.8764332230022343,19.48616118531141,6.725218437376267,16.47123296534592,318.4457455146914,4.759124553285363,335.12545332582215,2019-07-07T12:19:53.040000Z,63.76777777777778,69.76777777777778,30.0,36.0,True,True,-7.551681117825065,2.5471618557836266,324.88388413760094,-0.17293844476457032,0.09850357731931147,0.19902427093771732,299.6652985298619,0.8451063636985623,0.19902427093771732
31,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,2,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0002,2019-07-07T15:19:53.040000Z,2019-07-07T21:19:53.040000Z,6.0,False,940,0.31,3.74,1.5101489361702127,1.45,5.636191616765958,5.321326025000001,-7.977558569667355,2.793528731153573,-117.61785867633242,35.81638910263186,324.49855894413935,19.36878683519434,6.058440973558362,3.196991919163369,5175.2694035887525,16.651009468666633,-1.817547124713405,18.948850454792293,7.2660633729142825,16.749913249810568,318.1337819952418,5.002462760488476,333.2091757451443,2019-07-07T18:19:53.040000Z,69.76777777777778,75.76777777777778,36.0,42.0,True,True,-7.724619562589635,2.645665433102938,324.0387777739024,-0.2529390070777202,0.14786329805063492,0.29298753593262955,300.3097382375849,0.4597811702369654,0.49201180687034685
32,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,3,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0003,2019-07-07T21:19:53.040000Z,2019-07-08T03:19:53.040000Z,6.0,False,951,0.36,4.1,1.4999158780231336,1.42,5.9103253756782355,5.33221328,-7.887000997469185,2.9719635711348875,-117.6168546686583,35.8179938057003,326.548397172922,20.441317804613792,6.021693511451267,3.394612788867646,4540.127696973279,16.70278553325279,-2.010831643331825,19.835785533259855,7.787803195612635,16.82339111082136,318.76904702145544,5.1234651778676215,335.01288773105165,2019-07-08T00:19:53.040000Z,75.76777777777778,81.76777777777778,42.0,48.0,True,True,-7.977558569667355,2.793528731153573,324.49855894413935,0.09055757219817018,0.17843483998131449,0.2000991404318972,26.90827634517035,2.0498382287826757,0.692110947302244
33,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,4,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0004,2019-07-08T03:19:53.040000Z,2019-07-08T09:19:53.040000Z,6.0,False,995,0.57,3.82,1.561286432160804,1.46,5.708813825316583,5.32495511,-6.214873965864208,0.39832017527570707,-117.59831587249695,35.79484847458204,325.88581728851216,21.659486626315143,5.979254281282847,3.6224394560567355,4313.319847524535,13.739379241751633,-1.2121625689555713,21.067386374801465,7.813454678347684,13.792747371073416,316.94619293117813,2.1279614096341515,346.6291217342684,2019-07-08T06:19:53.040000Z,81.76777777777778,87.76777777777778,48.0,54.0,True,True,-7.887000997469185,2.9719635711348875,326.548397172922,1.672127031604977,-2.5736433958591807,3.0691446917461627,146.9877335746139,0.6625798844098654,3.7612556390484064
34,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,5,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0005,2019-07-08T09:19:53.040000Z,2019-07-08T15:19:53.040000Z,6.0,False,1003,0.38,3.95,1.4571385842472582,1.39,5.770388206889332,5.317696940000001,-5.742106689782903,0.7069454706837817,-117.59307432326214,35.79762400854497,326.3529068137837,20.613432562660435,5.687214975163348,3.6245214314354937,3424.9791630897566,13.593644082893688,-1.7576162643062463,20.01184224680644,7.535528254741341,13.70680029711327,319.2715973079087,2.378983752400608,359.5344214266384,2019-07-08T12:19:53.040000Z,87.76777777777778,93.76777777777778,54.0,60.0,True,True,-6.214873965864208,0.39832017527570707,325.88581728851216,0.47276727608130464,0.3086252954080746,0.5645869909049073,56.863258225756454,0.4670895252715468,4.325842629953314
35,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,6,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0006,2019-07-08T15:19:53.040000Z,2019-07-08T21:19:53.040000Z,6.0,False,980,0.61,4.24,1.4560102040816325,1.355,5.762948638020408,5.285035175000001,-5.288766679468838,-0.1820291584505184,-117.58804816323715,35.78962926763403,325.97976756225205,20.44071454781641,5.775527511409261,3.5391943865624076,4088.852940352035,12.662504727993348,-1.3987673295832883,19.87669865981991,7.489751641214302,12.739528092859775,318.2079408836707,1.5518559384714328,16.240561745382877,2019-07-08T18:19:53.040000Z,93.76777777777778,99.76777777777778,60.0,66.0,True,True,-5.742106689782903,0.7069454706837817,326.3529068137837,0.453340010314065,-0.8889746291343,0.9978943111352138,152.98031350028032,0.3731392515316543,5.323736941088528
36,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,7,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0007,2019-07-08T21:19:53.040000Z,2019-07-09T03:19:53.040000Z,6.0,False,954,0.35,3.84,1.3236792452830188,1.25,5.572645867358491,5.074548245000001,-4.668207413937609,-0.8048737533158541,-117.58116805095364,35.78402789162111,325.7254109384018,20.48829925432771,5.745240865960113,3.5661340807690953,3172.6684371295396,11.784655714543241,-1.3496725134180994,19.942373144872423,7.421586912073108,11.861691540576873,318.43780474367696,1.3652663112938497,50.57230751976124,2019-07-09T00:19:53.040000Z,99.76777777777778,105.76777777777778,66.0,72.0,True,True,-5.288766679468838,-0.1820291584505184,325.97976756225205,0.6205592655312291,-0.6228445948653357,0.8792207864863197,135.10530736019876,0.25435662385024216,6.202957727574848
37,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,8,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0008,2019-07-09T03:19:53.040000Z,2019-07-09T09:19:53.040000Z,6.0,False,895,0.09,4.04,1.259072625698324,1.16,5.7903295071508385,5.433827660000001,-4.163078695190629,-0.858060126760263,-117.57556771187947,35.783549575073316,324.853550692584,19.733208374944173,6.405518446739469,3.0806574891668217,2977.632382318273,11.373185347942792,-1.647457587310037,19.284865576651494,7.650107125457043,11.491886766786644,320.1465276777947,1.7592859110147026,62.443009695259434,2019-07-09T06:19:53.040000Z,105.76777777777778,111.76777777777778,72.0,78.0,True,True,-4.668207413937609,-0.8048737533158541,325.7254109384018,0.5051287187469802,-0.05318637344440891,0.5079210694814047,96.01068080369112,0.8718602458177998,6.710878797056253
38,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,9,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0009,2019-07-09T09:19:53.040000Z,2019-07-09T15:19:53.040000Z,6.0,False,905,0.17,3.66,1.229867403314917,1.14,5.629710029149172,5.2305989,-4.1700890226432605,-1.17682511704161,-117.57564543506031,35.780682852643615,325.02903529387544,19.20440653971508,6.912276838969019,2.778304021541397,4330.2554998725855,11.165503408045396,-1.4055309960462508,18.768495931855465,8.020745731983029,11.25362091666145,319.0790465503503,1.629722002098074,72.31309096902669,2019-07-09T12:19:53.040000Z,111.76777777777778,117.76777777777778,78.0,84.0,True,True,-4.163078695190629,-0.858060126760263,324.853550692584,-0.007010327452631415,-0.31876499028134697,0.3188420670489707,181.25985428704163,0.17548460129142995,7.029720864105224
39,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,10,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0010,2019-07-09T15:19:53.040000Z,2019-07-09T21:19:53.040000Z,6.0,False,886,0.2,3.83,1.198453724604966,1.105,5.576467903837472,5.12172635,-3.8124697057275747,-0.6750273765173149,-117.57168052599876,35.785195628142155,327.304701391811,19.26376583599342,7.3706021198648966,2.613594591420779,4236.032358663634,11.234486074605245,-2.017849491553959,18.674933152931676,8.755873544477316,11.414262741459202,322.08674698012834,2.1547952631922302,62.441270263048466,2019-07-09T18:19:53.040000Z,117.76777777777778,123.76777777777778,84.0,90.0,True,True,-4.1700890226432605,-1.17682511704161,325.02903529387544,0.3576193169156858,0.501797740524295,0.6161919735168006,35.47656853521846,2.2756660979355843,7.645912837622024
40,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,11,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0011,2019-07-09T21:19:53.040000Z,2019-07-10T03:19:53.040000Z,6.0,False,938,0.21,4.15,1.231769722814499,1.15,5.4963191108742,5.0418864800000005,-5.571351808019756,-1.142138333395159,-117.59118117167334,35.78099479838335,326.32124710633997,20.778625071049028,7.713805405108479,2.6936931877084107,4546.490827018749,12.2315760976394,-0.49545979710484944,20.2157333026509,9.087253749466864,12.24160668551684,314.2238932044691,0.5510352785419265,15.950016426132038,2019-07-10T00:19:53.040000Z,123.76777777777778,129.76777777777778,90.0,96.0,True,True,-3.8124697057275747,-0.6750273765173149,327.304701391811,-1.7588821022921812,-0.467110956877844,1.8198513389282922,255.1271205188976,0.9834542854710548,9.465764176550316
41,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,12,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0012,2019-07-10T03:19:53.040000Z,2019-07-10T09:19:53.040000Z,6.0,False,1031,0.12,3.73,1.1370805043646943,1.03,5.442768373773037,4.947530270000001,-4.09819757154246,-1.8802876051703514,-117.57484837781973,35.77435646249834,326.2930722227164,20.079983483488043,6.751280826862181,2.9742479980381287,4590.033367563963,10.642162904458578,-0.9299864973385562,19.522334010103233,8.225813290992928,10.682719979961387,316.8985212456552,1.6378809990398109,97.30744704363354,2019-07-10T06:19:53.040000Z,129.76777777777778,135.76777777777778,96.0,102.0,True,True,-5.571351808019756,-1.142138333395159,326.32124710633997,1.4731542364772956,-0.7381492717751925,1.6477401955020856,116.6139472409028,0.028174883623591995,11.113504372052402
42,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,13,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0013,2019-07-10T09:19:53.040000Z,2019-07-10T15:19:53.040000Z,6.0,False,1041,0.15,4.11,1.1251681075888569,1.01,5.512105733573487,4.853174060000001,-4.8238643979533995,-1.3147022131859876,-117.58289381283848,35.77944289412837,326.76660379885965,20.635112003042817,6.684415591729098,3.0870480328266074,4443.26725463049,11.559996656808899,-0.8662653734787295,20.018323865200195,8.352003879849985,11.592408654059826,316.1898367921125,0.967302554930018,68.32546321554383,2019-07-10T12:19:53.040000Z,135.76777777777778,141.76777777777778,102.0,108.0,True,True,-4.09819757154246,-1.8802876051703514,326.2930722227164,-0.7256668264109392,0.5655853919843639,0.9200430308303142,307.9328837352962,0.473531576143273,12.033547402882716
43,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,14,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0014,2019-07-10T15:19:53.040000Z,2019-07-10T21:19:53.040000Z,6.0,False,1001,0.11,4.72,1.1585314685314685,1.06,5.486752118371629,5.02011197,-6.007365357006852,-0.07932258384180288,-117.5960152340116,35.790552930050175,327.02495919790744,22.448493087042234,6.986077489425029,3.213318649989638,4468.766455650571,13.26592651319171,-0.9952641090567833,21.747781006657352,8.93163713177535,13.303208519006958,316.19482902085616,1.6178641659099864,349.8686940445057,2019-07-10T18:19:53.040000Z,141.76777777777778,147.76777777777778,108.0,114.0,True,True,-4.8238643979533995,-1.3147022131859876,326.76660379885965,-1.1835009590534522,1.2353796293441848,1.7108002071191764,316.22865644193075,0.2583553990477867,13.744347610001892
44,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,15,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0015,2019-07-10T21:19:53.040000Z,2019-07-11T03:19:53.040000Z,6.0,False,974,0.12,4.25,1.1992915811088296,1.09,5.498614651765914,5.20882439,-4.3085489151214516,-1.5062961373054056,-117.57718053357534,35.77771984857314,328.20297047060535,22.386653885018358,7.761955020648547,2.8841514573924765,5375.786304782683,11.04850387023765,-1.0678426735186402,21.597113208914998,9.745507629235549,11.099987646211313,317.4248178236012,1.4238965748766825,83.3187769196951,2019-07-11T00:19:53.040000Z,147.76777777777778,153.76777777777778,114.0,120.0,True,True,-6.007365357006852,-0.07932258384180288,327.02495919790744,1.6988164418854002,-1.4269735534636028,2.2186101111968077,130.02962139521657,1.1780112726979155,15.9629577211987
