global_window_id,window_family,stage_label,window_index,window_label,start_time,end_time,n_events,dbscan_eps_km,dbscan_min_samples,n_clusters,n_noise_events,clustered_event_fraction,dominant_cluster_fraction,dominant_cluster_event_count,dominant_cluster_centroid_longitude,dominant_cluster_centroid_latitude,dominant_cluster_centroid_x_km_local,dominant_cluster_centroid_y_km_local,dominant_cluster_azimuth_from_mainshock64_deg,dominant_cluster_distance_from_mainshock64_km,dominant_cluster_along_strike_km,dominant_cluster_cross_strike_km,cluster_size_json,cluster_centroids_json,cluster_azimuths_from_mainshock64_json
23,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,23,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0023,2019-07-06T15:33:49.040000Z,2019-07-06T17:33:49.040000Z,332,2.5,12,3,116,0.6506024096385542,0.30120481927710846,100,-117.69617840509395,35.89073443518505,-15.041692315481821,11.060352530771022,318.6659010310827,27.62200851341097,27.429887615616636,-3.2521715375406206,"[{""cluster_id"": 0, ""n_events"": 100}, {""cluster_id"": 1, ""n_events"": 100}, {""cluster_id"": 2, ""n_events"": 16}]","[{""along_strike_km"": 27.429887615616636, ""cluster_id"": 0, ""cross_strike_km"": -3.2521715375406206, ""latitude"": 35.89073443518505, ""longitude"": -117.69617840509395, ""n_events"": 100, ""x_km_local"": -15.041692315481821, ""y_km_local"": 11.060352530771022}, {""along_strike_km"": -0.30471630906949576, ""cluster_id"": 1, ""cross_strike_km"": 2.2342804224949324, ""latitude"": 35.68742501518504, ""longitude"": -117.50795011405847, ""n_events"": 100, ""x_km_local"": 1.9357646247686242, ""y_km_local"": -11.546623512276735}, {""along_strike_km"": 55.254946958554726, ""cluster_id"": 2, ""cross_strike_km"": -10.225930582178705, ""latitude"": 36.10454217018505, ""longitude"": -117.87413981323687, ""n_events"": 16, ""x_km_local"": -31.093116504436097, ""y_km_local"": 34.83468794013528}]","[{""azimuth_from_mainshock64_deg"": 318.6659010310827, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 27.62200851341097}, {""azimuth_from_mainshock64_deg"": 214.13808697095774, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 2.254963643910267}, {""azimuth_from_mainshock64_deg"": 322.38929632790513, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 56.19322752489158}]"
24,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,24,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0024,2019-07-06T17:33:49.040000Z,2019-07-06T19:33:49.040000Z,313,2.5,12,4,114,0.6357827476038339,0.38338658146964855,120,-117.70239797880996,35.894968303518375,-15.602673581206568,11.531137209518729,318.4429617314341,28.346221079342598,28.161835962157696,-3.2278854873567653,"[{""cluster_id"": 0, ""n_events"": 120}, {""cluster_id"": 1, ""n_events"": 35}, {""cluster_id"": 2, ""n_events"": 36}, {""cluster_id"": 3, ""n_events"": 8}]","[{""along_strike_km"": 28.161835962157696, ""cluster_id"": 0, ""cross_strike_km"": -3.2278854873567653, ""latitude"": 35.894968303518375, ""longitude"": -117.70239797880996, ""n_events"": 120, ""x_km_local"": -15.602673581206568, ""y_km_local"": 11.531137209518729}, {""along_strike_km"": -4.101143640749693, ""cluster_id"": 1, ""cross_strike_km"": 2.5108293369570127, ""latitude"": 35.66277088089933, ""longitude"": -117.47867134722325, ""n_events"": 35, ""x_km_local"": 4.576595078437312, ""y_km_local"": -14.288038165661845}, {""along_strike_km"": 10.140932388692882, ""cluster_id"": 2, ""cross_strike_km"": 0.6274265446912795, ""latitude"": 35.7609216007406, ""longitude"": -117.58224483618314, ""n_events"": 36, ""x_km_local"": -4.765329237481634, ""y_km_local"": -3.3741760728012493}, {""along_strike_km"": 0.7762588818459268, ""cluster_id"": 3, ""cross_strike_km"": 4.199985378034068, ""latitude"": 35.68076079518505, ""longitude"": -117.53142562840748, ""n_events"": 8, ""x_km_local"": -0.1816351126356905, ""y_km_local"": -12.28765096632003}]","[{""azimuth_from_mainshock64_deg"": 318.4429617314341, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 28.346221079342598}, {""azimuth_from_mainshock64_deg"": 163.3803808704946, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 4.808704931827865}, {""azimuth_from_mainshock64_deg"": 308.36388616381356, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 10.160323507695193}, {""azimuth_from_mainshock64_deg"": 232.3757808012375, ""cluster_id"": 3, ""distance_from_mainshock64_km"": 4.271118709114119}]"
25,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,25,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0025,2019-07-06T19:33:49.040000Z,2019-07-06T21:33:49.040000Z,319,2.5,12,3,106,0.6677115987460815,0.4169278996865204,133,-117.69516840747976,35.88621009593693,-14.950594474076013,10.557268959961153,318.1097860047881,27.185372616568973,27.026083302222766,-2.9385890565055472,"[{""cluster_id"": 0, ""n_events"": 44}, {""cluster_id"": 1, ""n_events"": 133}, {""cluster_id"": 2, ""n_events"": 36}]","[{""along_strike_km"": -3.05333970819963, ""cluster_id"": 0, ""cross_strike_km"": 2.9249477009797675, ""latitude"": 35.66629265882141, ""longitude"": -117.49038388174213, ""n_events"": 44, ""x_km_local"": 3.520170194792547, ""y_km_local"": -13.89643432795797}, {""along_strike_km"": 27.026083302222766, ""cluster_id"": 1, ""cross_strike_km"": -2.9385890565055472, ""latitude"": 35.88621009593693, ""longitude"": -117.69516840747976, ""n_events"": 133, ""x_km_local"": -14.950594474076013, ""y_km_local"": 10.557268959961153}, {""along_strike_km"": 8.800684242189764, ""cluster_id"": 2, ""cross_strike_km"": 0.4909653766104851, ""latitude"": 35.753784822962835, ""longitude"": -117.57017518086084, ""n_events"": 36, ""x_km_local"": -3.676693451695945, ""y_km_local"": -4.167749554279678}]","[{""azimuth_from_mainshock64_deg"": 175.67398583157217, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 4.22826234133307}, {""azimuth_from_mainshock64_deg"": 318.1097860047881, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 27.185372616568973}, {""azimuth_from_mainshock64_deg"": 308.7112426160182, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 8.814368390971499}]"
26,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,26,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0026,2019-07-06T21:33:49.040000Z,2019-07-06T23:33:49.040000Z,324,2.5,12,2,110,0.6604938271604939,0.3333333333333333,108,-117.51069305932512,35.68488518407394,1.688361671163338,-11.82903984636633,215.1472236945728,2.6279635987820753,-0.309206451339608,2.609709571384066,"[{""cluster_id"": 0, ""n_events"": 106}, {""cluster_id"": 1, ""n_events"": 108}]","[{""along_strike_km"": 27.996661169742787, ""cluster_id"": 0, ""cross_strike_km"": -3.1412267530222877, ""latitude"": 35.89339615367562, ""longitude"": -117.70167671862595, ""n_events"": 106, ""x_km_local"": -15.53761872867056, ""y_km_local"": 11.356322123077998}, {""along_strike_km"": -0.309206451339608, ""cluster_id"": 1, ""cross_strike_km"": 2.609709571384066, ""latitude"": 35.68488518407394, ""longitude"": -117.51069305932512, ""n_events"": 108, ""x_km_local"": 1.688361671163338, ""y_km_local"": -11.82903984636633}]","[{""azimuth_from_mainshock64_deg"": 318.30611799460365, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 28.172332920212455}, {""azimuth_from_mainshock64_deg"": 215.1472236945728, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 2.6279635987820753}]"
27,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,27,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0027,2019-07-06T23:33:49.040000Z,2019-07-07T01:33:49.040000Z,330,2.5,12,3,94,0.7151515151515152,0.3575757575757576,118,-117.68974101517512,35.87676230365962,-14.461064878695675,9.506722390733419,317.3692813447452,26.0786352994867,25.960097403490746,-2.483658971136501,"[{""cluster_id"": 0, ""n_events"": 118}, {""cluster_id"": 1, ""n_events"": 86}, {""cluster_id"": 2, ""n_events"": 32}]","[{""along_strike_km"": 25.960097403490746, ""cluster_id"": 0, ""cross_strike_km"": -2.483658971136501, ""latitude"": 35.87676230365962, ""longitude"": -117.68974101517512, ""n_events"": 118, ""x_km_local"": -14.461064878695675, ""y_km_local"": 9.506722390733419}, {""along_strike_km"": -3.562392154407586, ""cluster_id"": 1, ""cross_strike_km"": 2.9778419000777556, ""latitude"": 35.66288101611528, ""longitude"": -117.48657506215162, ""n_events"": 86, ""x_km_local"": 3.8637108508496896, ""y_km_local"": -14.275791688403697}, {""along_strike_km"": 10.82284936732523, ""cluster_id"": 2, ""cross_strike_km"": -0.027944362847442505, ""latitude"": 35.76940410768505, ""longitude"": -117.58301881444001, ""n_events"": 32, ""x_km_local"": -4.83513905436001, ""y_km_local"": -2.430964335351698}]","[{""azimuth_from_mainshock64_deg"": 317.3692813447452, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 26.0786352994867}, {""azimuth_from_mainshock64_deg"": 171.79691620109577, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 4.643078746224687}, {""azimuth_from_mainshock64_deg"": 312.05223910301413, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 10.822885443135164}]"
28,whole_sequence,2h_mainshock64_to_mainshock71_plus_1day,28,whole_sequence_2h_mainshock64_to_mainshock71_plus_1day_0028,2019-07-07T01:33:49.040000Z,2019-07-07T03:19:53.040000Z,277,2.5,12,2,93,0.6642599277978339,0.4729241877256318,131,-117.68430187360785,35.871117306635426,-13.970475545699264,8.8790273607193,317.2238562552857,25.284638423288705,25.17574044296679,-2.3441487463072423,"[{""cluster_id"": 0, ""n_events"": 131}, {""cluster_id"": 1, ""n_events"": 53}]","[{""along_strike_km"": 25.17574044296679, ""cluster_id"": 0, ""cross_strike_km"": -2.3441487463072423, ""latitude"": 35.871117306635426, ""longitude"": -117.68430187360785, ""n_events"": 131, ""x_km_local"": -13.970475545699264, ""y_km_local"": 8.8790273607193}, {""along_strike_km"": -3.2088518537360406, ""cluster_id"": 1, ""cross_strike_km"": 2.9844767111241963, ""latitude"": 35.66496013480769, ""longitude"": -117.48954146227261, ""n_events"": 53, ""x_km_local"": 3.5961531418343946, ""y_km_local"": -14.044604237915927}]","[{""azimuth_from_mainshock64_deg"": 317.2238562552857, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 25.284638423288705}, {""azimuth_from_mainshock64_deg"": 174.82946896419048, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 4.3822176416134235}]"
29,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,0,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0000,2019-07-07T03:19:53.040000Z,2019-07-07T09:19:53.040000Z,944,2.5,12,2,141,0.850635593220339,0.7860169491525424,742,-117.59517941646517,35.78330567793437,-5.931977877652416,-0.8851802512337444,313.91940427073496,12.679436533423845,12.671595492978161,-0.44584578887650395,"[{""cluster_id"": 0, ""n_events"": 742}, {""cluster_id"": 1, ""n_events"": 61}]","[{""along_strike_km"": 12.671595492978161, ""cluster_id"": 0, ""cross_strike_km"": -0.44584578887650395, ""latitude"": 35.78330567793437, ""longitude"": -117.59517941646517, ""n_events"": 742, ""x_km_local"": -5.931977877652416, ""y_km_local"": -0.8851802512337444}, {""along_strike_km"": 50.88620301818423, ""cluster_id"": 1, ""cross_strike_km"": -8.714871317182645, ""latitude"": 36.068187483709636, ""longitude"": -117.84927988570985, ""n_events"": 61, ""x_km_local"": -28.85084810362392, ""y_km_local"": 30.792231244316074}]","[{""azimuth_from_mainshock64_deg"": 313.91940427073496, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 12.679436533423845}, {""azimuth_from_mainshock64_deg"": 321.62260815551576, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 51.62707273982241}]"
30,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,1,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0001,2019-07-07T09:19:53.040000Z,2019-07-07T15:19:53.040000Z,930,2.5,12,2,124,0.8666666666666667,0.7989247311827957,743,-117.59692124374803,35.78361765252018,-6.089083897842827,-0.8504902600505724,313.5439478840893,12.816940304092382,12.8116924823405,-0.3667349132653266,"[{""cluster_id"": 0, ""n_events"": 743}, {""cluster_id"": 1, ""n_events"": 63}]","[{""along_strike_km"": 12.8116924823405, ""cluster_id"": 0, ""cross_strike_km"": -0.3667349132653266, ""latitude"": 35.78361765252018, ""longitude"": -117.59692124374803, ""n_events"": 743, ""x_km_local"": -6.089083897842827, ""y_km_local"": -0.8504902600505724}, {""along_strike_km"": 51.017530510635765, ""cluster_id"": 1, ""cross_strike_km"": -9.251354787032987, ""latitude"": 36.0725671443914, ""longitude"": -117.84639096762045, ""n_events"": 63, ""x_km_local"": -28.590278971341395, ""y_km_local"": 31.2792272925524}]","[{""azimuth_from_mainshock64_deg"": 313.5439478840893, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 12.816940304092382}, {""azimuth_from_mainshock64_deg"": 322.18244760598776, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 51.84955144260372}]"
31,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,2,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0002,2019-07-07T15:19:53.040000Z,2019-07-07T21:19:53.040000Z,940,2.5,12,2,142,0.8489361702127659,0.7872340425531915,740,-117.59898597119135,35.78518131140126,-6.275314251791735,-0.6766193254708472,313.53401375999863,13.071710416354913,13.066422933655637,-0.37175923375153896,"[{""cluster_id"": 0, ""n_events"": 740}, {""cluster_id"": 1, ""n_events"": 58}]","[{""along_strike_km"": 13.066422933655637, ""cluster_id"": 0, ""cross_strike_km"": -0.37175923375153896, ""latitude"": 35.78518131140126, ""longitude"": -117.59898597119135, ""n_events"": 740, ""x_km_local"": -6.275314251791735, ""y_km_local"": -0.6766193254708472}, {""along_strike_km"": 50.384083874594026, ""cluster_id"": 1, ""cross_strike_km"": -7.9437707445963675, ""latitude"": 36.06001031242643, ""longitude"": -117.85084648651961, ""n_events"": 58, ""x_km_local"": -28.992149380091067, ""y_km_local"": 29.88297128331954}]","[{""azimuth_from_mainshock64_deg"": 313.53401375999863, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 13.071710416354913}, {""azimuth_from_mainshock64_deg"": 320.86404659060236, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 51.00646431115207}]"
32,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,3,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0003,2019-07-07T21:19:53.040000Z,2019-07-08T03:19:53.040000Z,951,2.5,12,3,151,0.8412197686645636,0.7129337539432177,678,-117.6117729984829,35.80131411229419,-7.428654188322972,1.1172662863895821,315.4481570361051,15.151898570699277,15.122924801672639,-0.9365766064308296,"[{""cluster_id"": 0, ""n_events"": 678}, {""cluster_id"": 1, ""n_events"": 79}, {""cluster_id"": 2, ""n_events"": 43}]","[{""along_strike_km"": 15.122924801672639, ""cluster_id"": 0, ""cross_strike_km"": -0.9365766064308296, ""latitude"": 35.80131411229419, ""longitude"": -117.6117729984829, ""n_events"": 678, ""x_km_local"": -7.428654188322972, ""y_km_local"": 1.1172662863895821}, {""along_strike_km"": 52.82491252291855, ""cluster_id"": 1, ""cross_strike_km"": -10.032076958706185, ""latitude"": 36.08864873189391, ""longitude"": -117.8555236170857, ""n_events"": 79, ""x_km_local"": -29.414008295949344, ""y_km_local"": 33.06741823522223}, {""along_strike_km"": -18.672814079170248, ""cluster_id"": 2, ""cross_strike_km"": 4.707487767379437, ""latitude"": 35.560543748673425, ""longitude"": -117.37469779028726, ""n_events"": 43, ""x_km_local"": 13.95460396378914, ""y_km_local"": -25.655176634605887}]","[{""azimuth_from_mainshock64_deg"": 315.4481570361051, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 15.151898570699277}, {""azimuth_from_mainshock64_deg"": 322.6573954303011, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 53.769079880163474}, {""azimuth_from_mainshock64_deg"": 146.05393959826313, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 19.257061736290026}]"
33,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,4,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0004,2019-07-08T03:19:53.040000Z,2019-07-08T09:19:53.040000Z,995,2.5,12,2,144,0.8552763819095477,0.749748743718593,746,-117.56794313617462,35.75154435014483,-3.4753717357073373,-4.416878764925524,308.24965192502333,8.501747042735477,8.48445773928681,0.5419221797616527,"[{""cluster_id"": 0, ""n_events"": 746}, {""cluster_id"": 1, ""n_events"": 105}]","[{""along_strike_km"": 8.48445773928681, ""cluster_id"": 0, ""cross_strike_km"": 0.5419221797616527, ""latitude"": 35.75154435014483, ""longitude"": -117.56794313617462, ""n_events"": 746, ""x_km_local"": -3.4753717357073373, ""y_km_local"": -4.416878764925524}, {""along_strike_km"": 53.089551192304825, ""cluster_id"": 1, ""cross_strike_km"": -10.431773727662375, ""latitude"": 36.09291356661362, ""longitude"": -117.85474761328969, ""n_events"": 105, ""x_km_local"": -29.34401578334515, ""y_km_local"": 33.541646219031605}]","[{""azimuth_from_mainshock64_deg"": 308.24965192502333, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 8.501747042735477}, {""azimuth_from_mainshock64_deg"": 323.02094824920584, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 54.10473499524326}]"
34,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,5,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0005,2019-07-08T09:19:53.040000Z,2019-07-08T15:19:53.040000Z,1003,2.5,12,2,121,0.8793619142572283,0.8035892323030908,806,-117.57603895773563,35.76632231503617,-4.20558323150278,-2.7736440428781015,312.99839805483623,10.12726980667752,10.125423456562018,-0.19337415170039396,"[{""cluster_id"": 0, ""n_events"": 806}, {""cluster_id"": 1, ""n_events"": 76}]","[{""along_strike_km"": 10.125423456562018, ""cluster_id"": 0, ""cross_strike_km"": -0.19337415170039396, ""latitude"": 35.76632231503617, ""longitude"": -117.57603895773563, ""n_events"": 806, ""x_km_local"": -4.20558323150278, ""y_km_local"": -2.7736440428781015}, {""along_strike_km"": 51.97602343147894, ""cluster_id"": 1, ""cross_strike_km"": -10.401578906069865, ""latitude"": 36.08602309781663, ""longitude"": -117.84578282451628, ""n_events"": 76, ""x_km_local"": -28.535426837754084, ""y_km_local"": 32.775461046603404}]","[{""azimuth_from_mainshock64_deg"": 312.99839805483623, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 10.12726980667752}, {""azimuth_from_mainshock64_deg"": 323.2209916513481, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 53.00660199907975}]"
35,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,6,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0006,2019-07-08T15:19:53.040000Z,2019-07-08T21:19:53.040000Z,980,2.5,12,2,135,0.8622448979591837,0.7969387755102041,781,-117.57384300035872,35.76069013449363,-4.007516449916275,-3.3999139451545033,311.0625963262199,9.56076320961474,9.559731562897621,0.14044783964786767,"[{""cluster_id"": 0, ""n_events"": 781}, {""cluster_id"": 1, ""n_events"": 64}]","[{""along_strike_km"": 9.559731562897621, ""cluster_id"": 0, ""cross_strike_km"": 0.14044783964786767, ""latitude"": 35.76069013449363, ""longitude"": -117.57384300035872, ""n_events"": 781, ""x_km_local"": -4.007516449916275, ""y_km_local"": -3.3999139451545033}, {""along_strike_km"": 50.5799534908534, ""cluster_id"": 1, ""cross_strike_km"": -9.028931645750493, ""latitude"": 36.06845010768505, ""longitude"": -117.84442727028025, ""n_events"": 64, ""x_km_local"": -28.413161138237104, ""y_km_local"": 30.821433697996916}]","[{""azimuth_from_mainshock64_deg"": 311.0625963262199, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 9.56076320961474}, {""azimuth_from_mainshock64_deg"": 322.02545852839336, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 51.379502739911054}]"
36,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,7,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0007,2019-07-08T21:19:53.040000Z,2019-07-09T03:19:53.040000Z,954,2.5,12,2,126,0.8679245283018868,0.80083857442348,764,-117.56303186206904,35.75164059361437,-3.0323939867707606,-4.406176979390698,310.2333571963712,8.165386228832368,8.161914103429908,0.23809753093479902,"[{""cluster_id"": 0, ""n_events"": 764}, {""cluster_id"": 1, ""n_events"": 64}]","[{""along_strike_km"": 8.161914103429908, ""cluster_id"": 0, ""cross_strike_km"": 0.23809753093479902, ""latitude"": 35.75164059361437, ""longitude"": -117.56303186206904, ""n_events"": 764, ""x_km_local"": -3.0323939867707606, ""y_km_local"": -4.406176979390698}, {""along_strike_km"": 50.70244567577258, ""cluster_id"": 1, ""cross_strike_km"": -9.51943896332331, ""latitude"": 36.07246896706005, ""longitude"": -117.84180589329397, ""n_events"": 64, ""x_km_local"": -28.176723168874744, ""y_km_local"": 31.268310471394866}]","[{""azimuth_from_mainshock64_deg"": 310.2333571963712, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 8.165386228832368}, {""azimuth_from_mainshock64_deg"": 322.53785489375605, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 51.588348642703295}]"
37,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,8,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0008,2019-07-09T03:19:53.040000Z,2019-07-09T09:19:53.040000Z,895,2.5,12,4,116,0.870391061452514,0.8067039106145252,722,-117.56559939268375,35.75365950571136,-3.263975223651651,-4.181684196863325,310.38054903515416,8.487208404916435,8.484207213548736,0.22568665457175818,"[{""cluster_id"": 0, ""n_events"": 722}, {""cluster_id"": 1, ""n_events"": 26}, {""cluster_id"": 2, ""n_events"": 18}, {""cluster_id"": 3, ""n_events"": 13}]","[{""along_strike_km"": 8.484207213548736, ""cluster_id"": 0, ""cross_strike_km"": 0.22568665457175818, ""latitude"": 35.75365950571136, ""longitude"": -117.56559939268375, ""n_events"": 722, ""x_km_local"": -3.263975223651651, ""y_km_local"": -4.181684196863325}, {""along_strike_km"": 53.277770415586936, ""cluster_id"": 1, ""cross_strike_km"": -11.93421744370719, ""latitude"": 36.10410041056967, ""longitude"": -117.84517535296987, ""n_events"": 26, ""x_km_local"": -28.480635276055402, ""y_km_local"": 34.785566512108126}, {""along_strike_km"": 48.61434350586053, ""cluster_id"": 2, ""cross_strike_km"": -6.221166771570388, ""latitude"": 36.03785051740727, ""longitude"": -117.84899893288518, ""n_events"": 18, ""x_km_local"": -28.825507255782686, ""y_km_local"": 27.41891450170597}, {""along_strike_km"": 5.477467162198243, ""cluster_id"": 3, ""cross_strike_km"": -33.18721745339151, ""latitude"": 35.959242333646586, ""longitude"": -117.29337149679813, ""n_events"": 13, ""x_km_local"": 21.289918109320787, ""y_km_local"": 18.678083274774586}]","[{""azimuth_from_mainshock64_deg"": 310.38054903515416, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 8.487208404916435}, {""azimuth_from_mainshock64_deg"": 324.5301366433125, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 54.598043613756666}, {""azimuth_from_mainshock64_deg"": 319.19679562068376, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 49.01078769521558}, {""azimuth_from_mainshock64_deg"": 32.532268659251315, ""cluster_id"": 3, ""distance_from_mainshock64_km"": 33.63620146228842}]"
38,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,9,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0009,2019-07-09T09:19:53.040000Z,2019-07-09T15:19:53.040000Z,905,2.5,12,3,131,0.8552486187845304,0.8066298342541437,730,-117.5660121187055,35.755583471897374,-3.3012014993810443,-3.967748917943033,311.2997373241657,8.655280019899253,8.654798195530052,0.0913258863466746,"[{""cluster_id"": 0, ""n_events"": 730}, {""cluster_id"": 1, ""n_events"": 33}, {""cluster_id"": 2, ""n_events"": 11}]","[{""along_strike_km"": 8.654798195530052, ""cluster_id"": 0, ""cross_strike_km"": 0.0913258863466746, ""latitude"": 35.755583471897374, ""longitude"": -117.5660121187055, ""n_events"": 730, ""x_km_local"": -3.3012014993810443, ""y_km_local"": -3.967748917943033}, {""along_strike_km"": 49.96526729917704, ""cluster_id"": 1, ""cross_strike_km"": -8.367581796100755, ""latitude"": 36.060331401245655, ""longitude"": -117.84425232621561, ""n_events"": 33, ""x_km_local"": -28.39738186665109, ""y_km_local"": 29.918674731019827}, {""along_strike_km"": 53.555790341013676, ""cluster_id"": 2, ""cross_strike_km"": -13.043442019675524, ""latitude"": 36.11319470427596, ""longitude"": -117.83925581969778, ""n_events"": 11, ""x_km_local"": -27.94671648690629, ""y_km_local"": 35.79680583366359}]","[{""azimuth_from_mainshock64_deg"": 311.2997373241657, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 8.655280019899253}, {""azimuth_from_mainshock64_deg"": 321.4112897181223, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 50.66107343308713}, {""azimuth_from_mainshock64_deg"": 325.59213155498315, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 55.121266846574294}]"
39,whole_sequence,6h_mainshock71_plus_1day_to_plus_5days,10,whole_sequence_6h_mainshock71_plus_1day_to_plus_5days_0010,2019-07-09T15:19:53.040000Z,2019-07-09T21:19:53.040000Z,886,2.5,12,5,144,0.837471783295711,0.755079006772009,669,-117.5666163275857,35.75474353061106,-3.3556987813261734,-4.0611461276611065,310.59550562387204,8.635232311126162,8.632979500470995,0.19723592868661832,"[{""cluster_id"": 0, ""n_events"": 669}, {""cluster_id"": 1, ""n_events"": 27}, {""cluster_id"": 2, ""n_events"": 14}, {""cluster_id"": 3, ""n_events"": 16}, {""cluster_id"": 4, ""n_events"": 16}]","[{""along_strike_km"": 8.632979500470995, ""cluster_id"": 0, ""cross_strike_km"": 0.19723592868661832, ""latitude"": 35.75474353061106, ""longitude"": -117.5666163275857, ""n_events"": 669, ""x_km_local"": -3.3556987813261734, ""y_km_local"": -4.0611461276611065}, {""along_strike_km"": 52.03409818520075, ""cluster_id"": 1, ""cross_strike_km"": -11.866357359541379, ""latitude"": 36.09617612851838, ""longitude"": -117.83541557069601, ""n_events"": 27, ""x_km_local"": -27.600341020663997, ""y_km_local"": 33.904426550704926}, {""along_strike_km"": 47.8518464470601, ""cluster_id"": 2, ""cross_strike_km"": -6.461755391726815, ""latitude"": 36.034880938042186, ""longitude"": -117.84092559582734, ""n_events"": 14, ""x_km_local"": -28.09732377438505, ""y_km_local"": 27.088712342040562}, {""along_strike_km"": 5.84667937767205, ""cluster_id"": 3, ""cross_strike_km"": -33.06366877960849, ""latitude"": 35.96063304518505, ""longitude"": -117.2973329446455, ""n_events"": 16, ""x_km_local"": 20.93261098040894, ""y_km_local"": 18.832723342277777}, {""along_strike_km"": -15.72683534063096, ""cluster_id"": 4, ""cross_strike_km"": 8.878185721703753, ""latitude"": 35.550322920185046, ""longitude"": -117.42989019295524, ""n_events"": 16, ""x_km_local"": 8.976464734188923, ""y_km_local"": -26.791680908617174}]","[{""azimuth_from_mainshock64_deg"": 310.59550562387204, ""cluster_id"": 0, ""distance_from_mainshock64_km"": 8.635232311126162}, {""azimuth_from_mainshock64_deg"": 324.7508894051445, ""cluster_id"": 1, ""distance_from_mainshock64_km"": 53.37000853411448}, {""azimuth_from_mainshock64_deg"": 319.59481579851, ""cluster_id"": 2, ""distance_from_mainshock64_km"": 48.28616252235757}, {""azimuth_from_mainshock64_deg"": 31.876301748228116, ""cluster_id"": 3, ""distance_from_mainshock64_km"": 33.57662658625718}, {""azimuth_from_mainshock64_deg"": 161.35010056208318, ""cluster_id"": 4, ""distance_from_mainshock64_km"": 18.05977661933788}]"
