event_id,origin_time,latitude,longitude,depth_km,magnitude,region,npicks
16682,2025-12-14T18:10:50.370000Z,41.185167,142.707333,36.410,3.60,E OFF AOMORI PREF,28
16683,2025-12-14T18:17:21.290000Z,41.192667,142.712500,36.060,1.70,E OFF AOMORI PREF,14
16684,2025-12-14T18:24:25.780000Z,40.973000,142.940833,20.640,1.30,E OFF AOMORI PREF,11
16685,2025-12-14T18:29:22.520000Z,41.012000,143.060500,16.180,1.20,E OFF AOMORI PREF,11
16686,2025-12-14T18:30:33.570000Z,40.876667,142.932833,13.440,1.30,E OFF AOMORI PREF,11
16687,2025-12-14T18:34:13.050000Z,40.934000,143.039000,17.570,1.50,E OFF AOMORI PREF,11
16688,2025-12-14T18:37:30.450000Z,40.978333,143.008500,18.480,1.30,E OFF AOMORI PREF,10
16689,2025-12-14T18:49:12.770000Z,39.191333,143.567333,4.780,1.70,FAR E OFF SANRIKU,9
16690,2025-12-14T18:51:08.760000Z,40.890667,142.960333,18.100,1.80,E OFF AOMORI PREF,19
16691,2025-12-14T18:52:20.300000Z,39.459667,143.420333,12.900,2.00,FAR E OFF SANRIKU,27
16692,2025-12-14T18:55:56.770000Z,41.203167,142.652833,38.740,1.20,E OFF AOMORI PREF,14
16693,2025-12-14T18:59:07.100000Z,40.992167,143.071833,16.780,1.60,E OFF AOMORI PREF,10
16694,2025-12-14T19:05:36.440000Z,40.994333,142.962000,18.980,2.00,E OFF AOMORI PREF,10
16695,2025-12-14T19:11:03.740000Z,40.970500,143.060667,17.470,1.60,E OFF AOMORI PREF,11
16696,2025-12-14T19:16:08.110000Z,40.355167,143.511500,10.930,1.90,FAR E OFF SANRIKU,10
16697,2025-12-14T19:16:17.180000Z,41.160667,142.620333,39.180,1.70,E OFF AOMORI PREF,9
16698,2025-12-14T19:17:11.280000Z,40.858500,143.048000,12.830,1.50,E OFF AOMORI PREF,11
16699,2025-12-14T19:17:56.760000Z,40.847833,143.043333,17.040,1.20,E OFF AOMORI PREF,8
16700,2025-12-14T19:32:16.040000Z,40.969167,142.941000,18.220,1.40,E OFF AOMORI PREF,13
16701,2025-12-14T19:50:56.640000Z,40.829667,142.349667,47.320,1.00,E OFF AOMORI PREF,12
16702,2025-12-14T19:52:17.480000Z,40.915333,142.949167,17.650,1.70,E OFF AOMORI PREF,9
16703,2025-12-14T19:52:37.830000Z,40.968833,143.007000,17.280,1.40,E OFF AOMORI PREF,9
16704,2025-12-14T20:02:01.200000Z,40.971833,142.991500,15.370,2.00,E OFF AOMORI PREF,19
16705,2025-12-14T20:11:32.440000Z,40.552000,143.420000,8.580,1.80,E OFF AOMORI PREF,17
16706,2025-12-14T20:17:44.070000Z,41.003500,143.180667,21.990,1.60,E OFF AOMORI PREF,18
16707,2025-12-14T20:25:19.870000Z,42.265500,143.335833,47.410,2.80,HIDAKA MOUNTAINS REGION,37
16708,2025-12-14T20:33:58.980000Z,40.903500,142.973500,18.710,1.30,E OFF AOMORI PREF,11
16709,2025-12-14T20:36:04.630000Z,39.429667,143.703833,18.680,2.20,FAR E OFF SANRIKU,24
16710,2025-12-14T20:40:44.100000Z,40.953000,142.915667,19.820,1.40,E OFF AOMORI PREF,11
16711,2025-12-14T20:40:59.490000Z,41.645167,141.907000,57.390,2.20,E OFF AOMORI PREF,34
16712,2025-12-14T20:50:05.450000Z,40.905167,142.933667,15.840,2.00,E OFF AOMORI PREF,18
16713,2025-12-14T20:50:35.960000Z,40.988667,143.066833,16.340,2.00,E OFF AOMORI PREF,18
16714,2025-12-14T20:51:42.130000Z,39.226000,143.360500,11.660,1.50,FAR E OFF SANRIKU,14
16715,2025-12-14T20:52:25.490000Z,40.920500,142.934833,16.560,1.70,E OFF AOMORI PREF,12
16716,2025-12-14T20:58:17.050000Z,40.894167,142.949500,12.260,1.90,E OFF AOMORI PREF,17
16717,2025-12-14T20:59:08.290000Z,40.938000,143.035667,13.970,1.60,E OFF AOMORI PREF,11
16718,2025-12-14T21:01:32.110000Z,39.753333,143.741500,16.020,2.40,FAR E OFF SANRIKU,27
16719,2025-12-14T21:07:31.000000Z,41.000333,142.708667,33.290,1.70,E OFF AOMORI PREF,17
16720,2025-12-14T21:08:49.370000Z,40.875167,142.996500,17.830,1.70,E OFF AOMORI PREF,7
16721,2025-12-14T21:09:40.980000Z,40.829333,142.944667,8.210,1.50,E OFF AOMORI PREF,11
16722,2025-12-14T21:22:45.250000Z,40.920167,143.058833,14.400,1.30,E OFF AOMORI PREF,12
16723,2025-12-14T21:26:18.070000Z,40.897833,143.058833,14.670,1.10,E OFF AOMORI PREF,9
16724,2025-12-14T21:27:25.920000Z,41.275500,142.915833,22.360,1.40,E OFF AOMORI PREF,12
16725,2025-12-14T21:30:40.550000Z,40.983000,142.954667,22.400,0.90,E OFF AOMORI PREF,7
16726,2025-12-14T21:31:00.160000Z,40.957333,143.070667,17.260,1.20,E OFF AOMORI PREF,14
16727,2025-12-14T21:35:19.780000Z,41.115500,142.400000,43.820,1.20,E OFF AOMORI PREF,17
16728,2025-12-14T21:36:07.800000Z,40.991000,142.981000,17.230,1.30,E OFF AOMORI PREF,10
16729,2025-12-14T21:39:59.360000Z,41.620000,142.193500,36.170,1.40,E OFF AOMORI PREF,7
16730,2025-12-14T21:44:27.620000Z,40.949333,143.039167,22.250,1.30,E OFF AOMORI PREF,7
16731,2025-12-14T21:44:34.350000Z,41.280833,142.557000,35.380,1.40,E OFF AOMORI PREF,6
16732,2025-12-14T21:46:59.610000Z,40.859667,143.033333,12.860,1.40,E OFF AOMORI PREF,10
16733,2025-12-14T21:48:07.510000Z,40.832500,142.947833,12.930,2.10,E OFF AOMORI PREF,11
16734,2025-12-14T21:49:10.150000Z,40.865167,143.139833,11.750,1.70,E OFF AOMORI PREF,10
16735,2025-12-14T21:57:38.080000Z,40.589500,143.728833,3.730,2.00,FAR E OFF SANRIKU,14
16736,2025-12-14T22:12:56.210000Z,40.885333,142.145833,59.680,2.90,E OFF AOMORI PREF,39
16737,2025-12-14T22:18:47.560000Z,40.862333,143.017333,12.470,1.60,E OFF AOMORI PREF,9
16738,2025-12-14T22:19:31.600000Z,40.906833,142.110333,54.350,3.10,E OFF AOMORI PREF,39
16739,2025-12-14T22:31:04.880000Z,40.857667,143.033333,17.410,1.00,E OFF AOMORI PREF,8
16740,2025-12-14T22:31:34.600000Z,40.886833,143.038000,12.990,1.70,E OFF AOMORI PREF,12
16741,2025-12-14T22:47:13.320000Z,41.273833,142.578333,41.290,2.20,E OFF AOMORI PREF,31
16742,2025-12-14T22:50:19.120000Z,40.892000,143.058167,13.410,1.60,E OFF AOMORI PREF,9
16743,2025-12-14T22:51:21.290000Z,41.172000,142.589333,36.800,1.80,E OFF AOMORI PREF,15
16744,2025-12-14T22:53:33.220000Z,39.085167,142.395833,29.270,1.30,E OFF IWATE PREF,21
16745,2025-12-14T22:59:04.650000Z,40.858167,143.025667,11.000,1.90,E OFF AOMORI PREF,9
16746,2025-12-14T22:59:31.170000Z,40.978333,142.965333,15.590,1.80,E OFF AOMORI PREF,11
16747,2025-12-14T23:01:53.140000Z,41.323667,142.439167,47.340,1.80,E OFF AOMORI PREF,15
16748,2025-12-14T23:03:00.710000Z,40.926167,142.927833,16.930,1.50,E OFF AOMORI PREF,11
16749,2025-12-14T23:04:56.580000Z,40.908500,143.060167,15.610,1.50,E OFF AOMORI PREF,12
16750,2025-12-14T23:16:58.030000Z,38.789333,141.634833,68.890,1.00,NORTHERN MIYAGI PREF,12
16751,2025-12-14T23:17:18.030000Z,40.947167,142.925500,15.490,1.70,E OFF AOMORI PREF,11
16752,2025-12-14T23:20:02.880000Z,40.930500,142.983167,18.270,1.50,E OFF AOMORI PREF,11
16753,2025-12-14T23:23:23.570000Z,41.061667,142.525667,38.440,1.70,E OFF AOMORI PREF,15
16754,2025-12-14T23:36:21.160000Z,41.211500,142.554833,40.290,1.30,E OFF AOMORI PREF,9
16755,2025-12-14T23:36:46.550000Z,40.869833,142.632833,32.900,1.80,E OFF AOMORI PREF,15
16756,2025-12-14T23:39:50.190000Z,39.650167,142.106667,47.160,2.20,E OFF IWATE PREF,38
16757,2025-12-14T23:53:32.010000Z,41.096500,143.265667,15.340,1.60,E OFF AOMORI PREF,11
16758,2025-12-14T23:59:48.570000Z,40.891667,142.949167,14.790,1.70,E OFF AOMORI PREF,16
16759,2025-12-15T00:01:23.230000Z,40.811333,142.803333,29.890,1.50,E OFF AOMORI PREF,9
16760,2025-12-15T00:01:56.280000Z,41.213667,142.541667,42.410,1.40,E OFF AOMORI PREF,12
16761,2025-12-15T00:04:29.040000Z,40.893833,142.952000,19.710,1.70,E OFF AOMORI PREF,10
16762,2025-12-15T00:04:57.290000Z,41.068833,142.580333,36.340,1.50,E OFF AOMORI PREF,14
16763,2025-12-15T00:10:12.150000Z,40.837167,143.011333,14.630,2.00,E OFF AOMORI PREF,15
16764,2025-12-15T00:11:23.280000Z,41.167167,142.603000,40.170,2.70,E OFF AOMORI PREF,25
16765,2025-12-15T00:14:01.030000Z,38.670833,142.129000,27.110,1.40,E OFF MIYAGI PREF,17
16766,2025-12-15T00:15:55.480000Z,39.748333,143.733167,14.960,2.00,FAR E OFF SANRIKU,20
16767,2025-12-15T00:18:12.180000Z,40.734833,141.225500,99.700,1.60,EASTERN AOMORI PREF,17
16768,2025-12-15T00:18:27.790000Z,42.187167,142.638167,56.700,1.40,S OFF URAKAWA,23
16769,2025-12-15T00:20:18.370000Z,40.948000,142.994333,15.280,2.10,E OFF AOMORI PREF,20
16770,2025-12-15T00:26:13.350000Z,40.879167,142.957167,12.320,1.60,E OFF AOMORI PREF,12
16771,2025-12-15T00:27:46.640000Z,40.899167,143.055333,12.180,1.80,E OFF AOMORI PREF,11
16772,2025-12-15T00:42:51.710000Z,41.212167,142.630500,36.690,1.50,E OFF AOMORI PREF,11
16773,2025-12-15T00:49:57.980000Z,40.953833,142.925167,19.630,1.70,E OFF AOMORI PREF,11
16774,2025-12-15T00:53:03.270000Z,39.472167,143.348500,12.720,2.50,FAR E OFF SANRIKU,25
16775,2025-12-15T00:54:06.730000Z,39.789667,142.932833,24.190,2.20,E OFF IWATE PREF,27
16776,2025-12-15T01:04:43.860000Z,40.971000,142.953500,19.110,1.70,E OFF AOMORI PREF,9
16777,2025-12-15T01:12:58.460000Z,40.898333,142.944833,15.560,2.20,E OFF AOMORI PREF,17
16778,2025-12-15T01:14:35.640000Z,40.922500,142.946167,15.110,1.60,E OFF AOMORI PREF,11
16779,2025-12-15T01:18:22.540000Z,41.117833,142.105500,51.480,1.00,E OFF AOMORI PREF,6
16780,2025-12-15T01:21:58.110000Z,40.088500,141.266500,94.030,1.30,NORTHERN IWATE PREF,13
16781,2025-12-15T01:28:22.810000Z,40.954000,142.986167,16.650,2.10,E OFF AOMORI PREF,21
16782,2025-12-15T01:32:55.560000Z,41.319500,142.439333,46.720,2.10,E OFF AOMORI PREF,26
16783,2025-12-15T01:49:40.750000Z,40.924167,142.921833,18.900,2.00,E OFF AOMORI PREF,21
16784,2025-12-15T01:57:54.260000Z,40.918667,142.940833,14.730,2.00,E OFF AOMORI PREF,13
16785,2025-12-15T02:01:29.780000Z,40.876833,143.062500,15.000,1.60,E OFF AOMORI PREF,8
16786,2025-12-15T02:10:26.500000Z,40.679667,142.462000,35.610,1.30,E OFF AOMORI PREF,12
16787,2025-12-15T02:19:32.090000Z,41.243333,142.613833,23.130,1.70,E OFF AOMORI PREF,13
16788,2025-12-15T02:21:36.440000Z,40.885500,143.011333,12.620,2.20,E OFF AOMORI PREF,21
16789,2025-12-15T02:32:04.940000Z,40.980000,142.108167,54.470,2.10,E OFF AOMORI PREF,28
16790,2025-12-15T02:50:37.250000Z,40.985500,143.015500,20.080,1.60,E OFF AOMORI PREF,9
16791,2025-12-15T02:52:15.500000Z,40.894167,143.027833,12.440,1.80,E OFF AOMORI PREF,11
16792,2025-12-15T02:53:11.610000Z,40.890333,142.971333,15.580,2.20,E OFF AOMORI PREF,19
16793,2025-12-15T03:08:05.970000Z,39.763500,143.725000,15.080,2.50,FAR E OFF SANRIKU,28
16794,2025-12-15T03:15:15.110000Z,40.992167,143.100667,21.250,1.60,E OFF AOMORI PREF,10
16795,2025-12-15T03:16:41.590000Z,39.474667,143.356167,8.920,2.00,FAR E OFF SANRIKU,15
16796,2025-12-15T03:26:57.270000Z,39.766000,143.731167,14.530,2.40,FAR E OFF SANRIKU,26
16797,2025-12-15T03:27:39.100000Z,40.796333,143.019833,13.490,3.40,E OFF AOMORI PREF,33
16798,2025-12-15T03:31:52.750000Z,40.904500,142.996667,12.640,1.90,E OFF AOMORI PREF,23
16799,2025-12-15T03:32:50.100000Z,39.760667,143.729000,15.200,2.20,FAR E OFF SANRIKU,20
16800,2025-12-15T03:35:35.410000Z,40.987500,143.038500,18.100,3.30,E OFF AOMORI PREF,30
16801,2025-12-15T03:44:44.000000Z,40.874667,142.961167,12.170,1.90,E OFF AOMORI PREF,15
16802,2025-12-15T03:45:58.410000Z,40.938167,143.012667,14.960,1.70,E OFF AOMORI PREF,14
16803,2025-12-15T03:56:01.710000Z,41.135167,142.629833,34.340,1.90,E OFF AOMORI PREF,20
16804,2025-12-15T03:59:25.240000Z,41.106500,142.649167,35.020,2.50,E OFF AOMORI PREF,28
16805,2025-12-15T04:08:25.500000Z,40.744833,142.912833,44.000,1.50,E OFF AOMORI PREF,9
16806,2025-12-15T04:15:21.620000Z,40.948833,142.999500,17.520,1.50,E OFF AOMORI PREF,13
16807,2025-12-15T04:17:36.100000Z,40.990000,142.957000,18.900,2.20,E OFF AOMORI PREF,23
16808,2025-12-15T04:33:10.190000Z,40.901000,142.979000,14.560,1.90,E OFF AOMORI PREF,15
16809,2025-12-15T04:34:44.660000Z,41.196000,142.574000,41.990,1.50,E OFF AOMORI PREF,15
16810,2025-12-15T04:36:50.390000Z,41.198333,142.569000,39.180,1.40,E OFF AOMORI PREF,15
16811,2025-12-15T04:39:32.410000Z,40.934000,143.054000,18.590,1.20,E OFF AOMORI PREF,11
16812,2025-12-15T04:40:15.540000Z,41.011667,142.971667,17.880,2.60,E OFF AOMORI PREF,27
16813,2025-12-15T04:41:33.760000Z,40.921333,143.068833,14.880,1.80,E OFF AOMORI PREF,10
16814,2025-12-15T04:44:20.350000Z,40.799167,143.027167,8.390,2.00,E OFF AOMORI PREF,14
16815,2025-12-15T04:53:37.300000Z,40.958333,142.462333,41.600,1.30,E OFF AOMORI PREF,12
16816,2025-12-15T05:05:31.740000Z,40.814833,143.027167,12.990,1.50,E OFF AOMORI PREF,8
16817,2025-12-15T05:14:13.610000Z,40.805167,143.336000,23.350,1.80,E OFF AOMORI PREF,17
16818,2025-12-15T05:23:03.680000Z,40.802667,143.012667,11.900,1.60,E OFF AOMORI PREF,9
16819,2025-12-15T05:23:42.750000Z,40.903333,143.003833,12.320,1.80,E OFF AOMORI PREF,10
16820,2025-12-15T05:31:26.340000Z,41.168667,142.589667,38.880,1.90,E OFF AOMORI PREF,16
16821,2025-12-15T05:57:41.730000Z,40.910667,143.016500,14.210,2.10,E OFF AOMORI PREF,17
16822,2025-12-15T06:09:10.160000Z,40.926667,142.950000,14.870,1.80,E OFF AOMORI PREF,10
16823,2025-12-15T06:16:18.570000Z,38.994167,142.442667,23.510,1.80,E OFF MIYAGI PREF,30
16824,2025-12-15T06:29:37.350000Z,40.875167,143.035167,11.440,2.10,E OFF AOMORI PREF,18
16825,2025-12-15T06:33:19.320000Z,40.928333,143.043000,18.760,1.20,E OFF AOMORI PREF,7
16826,2025-12-15T06:37:37.980000Z,40.935667,143.057667,14.780,1.60,E OFF AOMORI PREF,15
16827,2025-12-15T06:39:39.130000Z,40.931500,143.142500,22.810,1.30,E OFF AOMORI PREF,9
16828,2025-12-15T06:41:24.420000Z,41.041667,143.020333,28.320,1.30,E OFF AOMORI PREF,6
16829,2025-12-15T06:48:35.790000Z,40.902000,142.999667,14.860,1.60,E OFF AOMORI PREF,14
16830,2025-12-15T06:48:40.140000Z,38.582500,142.148000,36.920,1.20,E OFF MIYAGI PREF,17
16831,2025-12-15T06:51:28.400000Z,40.870667,142.945667,15.130,1.80,E OFF AOMORI PREF,11
16832,2025-12-15T06:54:53.130000Z,40.888833,143.041167,13.460,1.60,E OFF AOMORI PREF,11
16833,2025-12-15T07:05:26.120000Z,40.928667,142.959667,24.410,1.00,E OFF AOMORI PREF,9
16834,2025-12-15T07:06:01.580000Z,41.223167,142.986000,23.030,1.60,E OFF AOMORI PREF,12
16835,2025-12-15T07:08:19.040000Z,40.835833,143.042667,12.180,1.20,E OFF AOMORI PREF,12
16836,2025-12-15T07:19:25.560000Z,40.933333,143.012000,14.760,1.80,E OFF AOMORI PREF,18
16837,2025-12-15T07:19:43.550000Z,40.899000,142.963167,19.870,1.50,E OFF AOMORI PREF,10
16838,2025-12-15T07:20:28.190000Z,40.966833,143.008833,26.450,1.00,E OFF AOMORI PREF,7
16839,2025-12-15T07:25:15.590000Z,42.380333,143.816333,51.000,1.20,SE OFF TOKACHI,16
16840,2025-12-15T07:25:15.970000Z,41.058833,142.936833,24.870,1.50,E OFF AOMORI PREF,8
16841,2025-12-15T07:26:48.470000Z,40.925667,142.911500,16.470,2.00,E OFF AOMORI PREF,17
16842,2025-12-15T07:30:22.360000Z,40.869333,143.033500,18.000,1.20,E OFF AOMORI PREF,10
16843,2025-12-15T07:30:54.580000Z,41.008500,142.964833,17.580,1.10,E OFF AOMORI PREF,10
16844,2025-12-15T07:32:19.960000Z,40.843667,143.036000,14.530,1.90,E OFF AOMORI PREF,20
16845,2025-12-15T07:32:46.260000Z,39.797500,142.090833,28.730,1.00,E OFF IWATE PREF,21
16846,2025-12-15T07:43:43.620000Z,40.922333,142.990500,15.960,1.70,E OFF AOMORI PREF,9
16847,2025-12-15T07:48:31.960000Z,40.961667,142.996833,20.140,0.80,E OFF AOMORI PREF,11
16848,2025-12-15T07:49:40.460000Z,40.920333,142.999000,15.690,1.40,E OFF AOMORI PREF,11
16849,2025-12-15T07:49:56.990000Z,40.890500,142.964333,19.700,1.00,E OFF AOMORI PREF,6
16850,2025-12-15T07:50:52.460000Z,40.905000,142.935667,18.820,1.70,E OFF AOMORI PREF,10
16851,2025-12-15T07:51:01.750000Z,40.851000,142.952667,13.470,1.60,E OFF AOMORI PREF,13
16852,2025-12-15T07:56:44.980000Z,41.068500,142.424333,42.990,1.50,E OFF AOMORI PREF,20
16853,2025-12-15T08:01:23.530000Z,39.234833,142.395500,29.720,2.50,E OFF IWATE PREF,38
16854,2025-12-15T08:12:03.190000Z,40.797167,143.028167,11.510,2.30,E OFF AOMORI PREF,21
16855,2025-12-15T08:14:20.540000Z,41.187167,142.618333,35.050,1.50,E OFF AOMORI PREF,9
16856,2025-12-15T08:15:16.720000Z,40.955333,142.959167,19.150,3.00,E OFF AOMORI PREF,30
16857,2025-12-15T08:16:59.140000Z,40.998167,142.965667,19.100,1.50,E OFF AOMORI PREF,8
16858,2025-12-15T08:31:40.370000Z,40.905667,143.058833,12.660,1.40,E OFF AOMORI PREF,10
16859,2025-12-15T08:32:28.980000Z,41.081000,142.274667,45.700,0.60,E OFF AOMORI PREF,5
16860,2025-12-15T08:34:31.680000Z,40.954667,143.084000,14.970,2.10,E OFF AOMORI PREF,24
16861,2025-12-15T08:37:02.150000Z,39.439667,143.506333,15.230,3.70,FAR E OFF SANRIKU,32
16862,2025-12-15T08:43:57.570000Z,39.447833,143.491500,15.130,3.10,FAR E OFF SANRIKU,30
16863,2025-12-15T08:45:42.920000Z,39.444667,142.639500,26.800,2.20,E OFF IWATE PREF,37
16864,2025-12-15T09:08:46.000000Z,40.978667,142.086167,52.880,1.00,E OFF AOMORI PREF,12
16865,2025-12-15T09:09:50.850000Z,41.063500,142.428333,44.200,1.30,E OFF AOMORI PREF,16
16866,2025-12-15T09:17:21.970000Z,40.780833,142.745333,36.170,3.00,E OFF AOMORI PREF,34
16867,2025-12-15T09:19:34.680000Z,41.279333,142.627500,39.930,3.50,E OFF AOMORI PREF,37
16868,2025-12-15T09:26:23.380000Z,40.966500,143.060833,16.240,1.70,E OFF AOMORI PREF,11
16869,2025-12-15T09:27:27.280000Z,40.782167,142.767500,29.710,1.60,E OFF AOMORI PREF,12
16870,2025-12-15T09:29:35.830000Z,40.858667,142.918000,18.000,1.50,E OFF AOMORI PREF,9
16871,2025-12-15T09:31:46.290000Z,40.805333,143.019333,10.430,2.10,E OFF AOMORI PREF,21
16872,2025-12-15T09:37:00.190000Z,40.910667,142.608500,37.000,1.20,E OFF AOMORI PREF,7
16873,2025-12-15T09:40:04.360000Z,40.981000,142.963833,17.880,1.90,E OFF AOMORI PREF,17
16874,2025-12-15T09:44:47.640000Z,39.620500,143.218833,12.710,2.10,FAR E OFF SANRIKU,28
16875,2025-12-15T10:00:37.530000Z,41.294500,142.872000,24.510,1.30,E OFF AOMORI PREF,10
16876,2025-12-15T10:07:29.020000Z,40.923333,143.050000,17.810,1.50,E OFF AOMORI PREF,8
16877,2025-12-15T10:14:41.820000Z,40.898000,142.967167,14.710,2.20,E OFF AOMORI PREF,20
16878,2025-12-15T10:16:36.520000Z,40.891833,142.939333,21.690,1.30,E OFF AOMORI PREF,9
16879,2025-12-15T10:18:06.480000Z,40.992000,142.380667,41.890,0.70,E OFF AOMORI PREF,6
16880,2025-12-15T10:20:49.370000Z,40.920667,142.980167,15.340,1.50,E OFF AOMORI PREF,12
16881,2025-12-15T10:24:39.730000Z,40.589500,143.752833,9.900,1.80,FAR E OFF SANRIKU,12
16882,2025-12-15T10:35:08.550000Z,40.974000,142.941000,18.260,1.60,E OFF AOMORI PREF,11
16883,2025-12-15T10:45:23.920000Z,41.140833,142.596500,36.230,1.20,E OFF AOMORI PREF,10
16884,2025-12-15T10:51:43.610000Z,41.109667,142.104833,53.600,1.70,E OFF AOMORI PREF,31
16885,2025-12-15T11:03:47.310000Z,40.925667,142.920000,16.000,1.70,E OFF AOMORI PREF,15
16886,2025-12-15T11:07:32.710000Z,41.319500,142.473667,43.010,1.10,E OFF AOMORI PREF,10
16887,2025-12-15T11:08:29.220000Z,40.781833,142.998167,36.000,1.80,E OFF AOMORI PREF,10
16888,2025-12-15T11:09:18.780000Z,40.838667,142.947167,10.570,1.60,E OFF AOMORI PREF,14
16889,2025-12-15T11:14:31.630000Z,40.827167,143.234667,7.060,1.30,E OFF AOMORI PREF,8
16890,2025-12-15T11:19:47.120000Z,40.895000,143.028500,14.960,1.10,E OFF AOMORI PREF,9
16891,2025-12-15T11:20:41.650000Z,41.112333,143.237500,15.490,1.80,E OFF AOMORI PREF,13
16892,2025-12-15T11:21:00.550000Z,40.897167,142.996333,14.350,2.10,E OFF AOMORI PREF,10
16893,2025-12-15T11:38:11.440000Z,39.423500,143.508667,12.650,1.60,FAR E OFF SANRIKU,12
16894,2025-12-15T11:39:44.510000Z,40.881333,142.993500,6.760,2.40,E OFF AOMORI PREF,29
16895,2025-12-15T11:42:48.980000Z,39.438333,143.645333,3.870,1.50,FAR E OFF SANRIKU,12
16896,2025-12-15T11:45:33.770000Z,40.882667,142.567000,36.520,1.00,E OFF AOMORI PREF,11
16897,2025-12-15T11:49:29.630000Z,40.877000,143.021500,14.000,1.40,E OFF AOMORI PREF,9
16898,2025-12-15T11:49:48.310000Z,40.967833,142.995667,20.560,1.40,E OFF AOMORI PREF,11
16899,2025-12-15T11:55:16.230000Z,40.928667,143.053333,15.640,1.60,E OFF AOMORI PREF,10
16900,2025-12-15T11:56:14.800000Z,40.896000,143.012000,14.750,1.10,E OFF AOMORI PREF,8
16901,2025-12-15T12:00:00.940000Z,40.959667,142.973667,19.180,2.70,E OFF AOMORI PREF,29
16902,2025-12-15T12:07:00.370000Z,40.837000,142.965500,16.500,1.50,E OFF AOMORI PREF,9
16903,2025-12-15T12:07:10.940000Z,40.868667,143.014167,18.760,1.90,E OFF AOMORI PREF,10
16904,2025-12-15T12:07:31.370000Z,40.882500,142.994500,4.920,2.20,E OFF AOMORI PREF,18
16905,2025-12-15T12:08:59.800000Z,40.793000,142.769333,31.100,1.50,E OFF AOMORI PREF,15
16906,2025-12-15T12:10:18.980000Z,40.870167,143.020000,14.080,1.30,E OFF AOMORI PREF,8
16907,2025-12-15T12:13:04.410000Z,40.843500,143.018667,11.050,1.50,E OFF AOMORI PREF,11
16908,2025-12-15T12:14:40.710000Z,41.016833,141.932833,61.260,2.40,E OFF AOMORI PREF,34
16909,2025-12-15T12:16:37.940000Z,41.225000,143.110833,17.870,1.80,E OFF AOMORI PREF,17
16910,2025-12-15T12:18:01.540000Z,40.875333,142.945667,10.450,1.90,E OFF AOMORI PREF,14
16911,2025-12-15T12:18:51.470000Z,40.906833,142.984500,13.830,1.90,E OFF AOMORI PREF,15
16912,2025-12-15T12:19:15.760000Z,41.227333,143.110167,16.570,2.00,E OFF AOMORI PREF,19
16913,2025-12-15T12:23:50.180000Z,40.830000,143.021667,10.550,1.80,E OFF AOMORI PREF,13
16914,2025-12-15T12:33:17.120000Z,39.217167,144.446500,33.150,1.80,FAR E OFF NORTH HONSHU,23
16915,2025-12-15T12:35:12.050000Z,40.906833,143.056333,13.860,1.90,E OFF AOMORI PREF,16
16916,2025-12-15T12:36:01.920000Z,40.963333,142.987167,17.190,1.40,E OFF AOMORI PREF,10
16917,2025-12-15T12:36:43.650000Z,40.936167,143.007500,17.570,1.60,E OFF AOMORI PREF,11
16918,2025-12-15T12:38:18.760000Z,40.029000,143.420167,12.570,1.70,FAR E OFF SANRIKU,17
16919,2025-12-15T12:47:17.700000Z,40.934333,143.028500,13.550,1.50,E OFF AOMORI PREF,9
16920,2025-12-15T12:52:44.690000Z,40.954833,142.934833,17.450,1.50,E OFF AOMORI PREF,12
16921,2025-12-15T13:00:01.920000Z,40.935500,142.916667,18.980,1.60,E OFF AOMORI PREF,13
16922,2025-12-15T13:02:43.660000Z,39.450000,142.663833,25.230,1.30,E OFF IWATE PREF,21
16923,2025-12-15T13:03:34.060000Z,41.058167,142.427833,41.510,1.40,E OFF AOMORI PREF,15
16924,2025-12-15T13:08:23.660000Z,40.989333,143.015000,17.250,1.40,E OFF AOMORI PREF,10
16925,2025-12-15T13:44:03.210000Z,41.105000,142.641167,35.680,2.80,E OFF AOMORI PREF,38
16926,2025-12-15T13:46:26.470000Z,38.795167,142.384667,35.120,1.80,E OFF MIYAGI PREF,35
16927,2025-12-15T13:56:26.220000Z,40.920667,142.990500,18.200,1.20,E OFF AOMORI PREF,9
16928,2025-12-15T14:03:32.010000Z,39.172833,143.412333,11.290,2.20,FAR E OFF SANRIKU,26
16929,2025-12-15T14:16:26.980000Z,40.914333,143.063500,15.080,2.20,E OFF AOMORI PREF,22
16930,2025-12-15T14:19:59.450000Z,40.124333,141.418500,7.520,-0.10,NORTHERN IWATE PREF,6
16931,2025-12-15T14:30:03.500000Z,41.293167,142.630000,37.660,1.30,E OFF AOMORI PREF,12
16932,2025-12-15T14:31:32.630000Z,40.944167,143.057000,19.250,1.20,E OFF AOMORI PREF,7
16933,2025-12-15T14:46:28.280000Z,40.973833,142.960000,17.440,1.50,E OFF AOMORI PREF,11
16934,2025-12-15T14:48:16.820000Z,40.869333,143.174833,9.780,1.70,E OFF AOMORI PREF,12
16935,2025-12-15T14:49:36.480000Z,40.873333,142.933667,17.650,1.50,E OFF AOMORI PREF,7
16936,2025-12-15T14:50:37.710000Z,40.900833,143.022833,18.810,1.20,E OFF AOMORI PREF,11
16937,2025-12-15T14:52:28.440000Z,40.900667,142.978833,16.060,1.40,E OFF AOMORI PREF,12
16938,2025-12-15T14:53:18.030000Z,41.107333,142.624167,20.930,1.10,E OFF AOMORI PREF,10
16939,2025-12-15T15:00:39.550000Z,40.902667,142.955167,15.530,1.90,E OFF AOMORI PREF,11
