domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw7.1_neighborhood,136,-3.6881574340658396,3.38924860887942,1,518800.038928961,19.456208333333336,19.25,19.5,19.25,19.5,-117.58453416022442,35.7153972434949,8.29335053833111,6.791538853603062
Mw7.1_neighborhood,137,-3.1881574340658396,3.38924860887942,0,0.0,,,,,,-117.57900847688937,35.71539898717343,7.799337875720351,6.864765108872991
Mw7.1_neighborhood,138,-2.6881574340658396,3.38924860887942,0,0.0,,,,,,-117.57348279333111,35.71540047727456,7.306139845886824,6.9731628404906765
Mw7.1_neighborhood,139,-2.1881574340658396,3.38924860887942,1,2213094.7096056365,16.80555,16.75,16.5,16.75,16.5,-117.5679571095847,35.715401713798215,6.813933342472925,7.115124735378854
Mw7.1_neighborhood,140,-1.6881574340658396,3.38924860887942,0,0.0,,,,,,-117.56243142568509,35.71540269674443,6.322949924178852,7.288689868556626
Mw7.1_neighborhood,141,-1.1881574340658396,3.38924860887942,0,0.0,,,,,,-117.55690574166731,35.71540342611314,5.833498426474671,7.491662031885849
Mw7.1_neighborhood,142,-0.6881574340658396,3.38924860887942,4,1319145451643.8699,0.5217666666666666,0.75,0.5,0.75,0.5,-117.55138005756636,35.715403901904374,5.345999629600771,7.721722605740251
Mw7.1_neighborhood,143,-0.18815743406583962,3.38924860887942,5,2570028873.047982,1.3980222222222225,1.25,1.5,1.25,1.5,-117.54585437341723,35.715404124118116,4.861041060071462,7.976528066771909
Mw7.1_neighborhood,144,0.3118425659341604,3.38924860887942,8,58266321.87611453,4.51,4.75,4.5,4.75,4.5,-117.54032868925492,35.71540409275435,4.379466672519587,8.25378700960959
Mw7.1_neighborhood,145,0.8118425659341604,3.38924860887942,8,894810181.856381,6.916558333333334,6.75,15.5,6.75,6.5,-117.53480300511445,35.715403807813075,3.902529498122839,8.551315688243536
Mw7.1_neighborhood,146,1.3118425659341604,3.38924860887942,10,1598262694.0697246,7.465833333333333,25.25,25.5,7.25,7.5,-117.52927732103082,35.71540326929431,3.4321632583150827,8.8670739254841
Mw7.1_neighborhood,147,1.8118425659341604,3.38924860887942,11,82334661.1302299,6.206438888888889,6.75,6.5,6.25,6.5,-117.52375163703901,35.71540247719806,2.971489993208308,9.19918474648705
Mw7.1_neighborhood,148,2.3118425659341604,3.38924860887942,19,2664322798.6556644,0.53125,16.25,16.5,0.75,0.5,-117.51822595317404,35.71540143152433,2.525818862813844,9.545941546018392
Mw7.1_neighborhood,149,2.8118425659341604,3.38924860887942,9,164733006.1110708,5.412800000000001,14.75,14.5,5.25,5.5,-117.5127002694709,35.71540013227313,2.1047016595601686,9.905806378079475
Mw7.1_neighborhood,150,-12.18815743406584,3.88924860887942,0,0.0,,,,,,-117.67847829084569,35.71983517785429,16.790485702244386,9.956153875869937
Mw7.1_neighborhood,151,-11.68815743406584,3.88924860887942,0,0.0,,,,,,-117.6729523056226,35.71984123289889,16.293262971709574,9.572094859538323
Mw7.1_neighborhood,152,-11.18815743406584,3.88924860887942,0,0.0,,,,,,-117.66742631958107,35.719847034343715,15.796215572512658,9.199184746487049
Mw7.1_neighborhood,153,-10.68815743406584,3.88924860887942,0,0.0,,,,,,-117.6619003327561,35.719852582188686,15.299360593217628,8.838834764831843
Mw7.1_neighborhood,154,-10.18815743406584,3.88924860887942,0,0.0,,,,,,-117.65637434518274,35.71985787643372,14.802717409628192,8.492643875731513
Mw7.1_neighborhood,155,-9.68815743406584,3.88924860887942,1,1035142.1666793432,9.923505555555556,9.75,9.5,9.75,9.5,-117.650848356896,35.71986291707873,14.306308079211725,8.162413858657253
Mw7.1_neighborhood,156,-9.18815743406584,3.88924860887942,0,0.0,,,,,,-117.64532236793085,35.71986770412363,13.810157819711106,7.85015923405379
Mw7.1_neighborhood,157,-8.68815743406584,3.88924860887942,0,0.0,,,,,,-117.63979637832232,35.71987223756837,13.314295593584248,7.558108228915486
Mw7.1_neighborhood,158,-8.18815743406584,3.88924860887942,0,0.0,,,,,,-117.63427038810543,35.71987651741286,12.818754826477727,7.2886898685566255
Mw7.1_neighborhood,159,-7.68815743406584,3.88924860887942,0,0.0,,,,,,-117.62874439731515,35.719880543657034,12.323574296824567,7.044501401802685
Mw7.1_neighborhood,160,-7.18815743406584,3.88924860887942,0,0.0,,,,,,-117.62321840598655,35.71988431630083,11.828799245796855,6.828250141873831
Mw7.1_neighborhood,161,-6.68815743406584,3.88924860887942,0,0.0,,,,,,-117.61769241415463,35.71988783534419,11.33448277361492,6.642665127793212
Mw7.1_neighborhood,162,-6.18815743406584,3.88924860887942,0,0.0,,,,,,-117.61216642185437,35.71989110078707,10.840687611650031,6.490377492873585
Mw7.1_neighborhood,163,-5.68815743406584,3.88924860887942,0,0.0,,,,,,-117.6066404291208,35.71989411262941,10.347488392909245,6.373774391990981
