region,cell_id,along_km,across_km,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Region_A,126,13.25,-2.75,2.1249252149059985,-5.834755233580712,0,0.0,,,,,,-117.52031598754395,35.63226749581402,8.332317462981607,17.26970910629841
Region_A,127,13.75,-2.75,2.439582801681864,-5.446180140343396,0,0.0,,,,,,-117.51684102007019,35.635768952116706,7.87218611326708,17.035518778350248
Region_A,128,14.25,-2.75,2.754240388457728,-5.05760504710608,0,0.0,,,,,,-117.5133657492758,35.63927030600477,7.417217409508899,16.812939882093247
Region_A,129,14.75,-2.75,3.0688979752335936,-4.669029953868764,0,0.0,,,,,,-117.50989017510395,35.64277155745662,6.968422633417747,16.602439426489088
Region_A,130,15.25,-2.75,3.3835555620094593,-4.280454860631448,0,0.0,,,,,,-117.50641429749783,35.646272706450674,6.527075447391088,16.404482385665112
Region_A,131,15.75,-2.75,3.698213148785323,-3.8918797673941317,0,0.0,,,,,,-117.5029381164005,35.64977375296531,6.094793991099487,16.21952803792252
Region_A,132,16.25,-2.75,4.012870735561188,-3.503304674156814,0,0.0,,,,,,-117.49946163175518,35.65327469697896,5.6736508256984965,16.048025959734495
Region_A,133,16.75,-2.75,4.327528322337052,-3.114729580919498,0,0.0,,,,,,-117.49598484350496,35.65677553847,5.266318789245108,15.890411720143375
Region_A,134,17.25,-2.75,4.642185909112918,-2.726154487682182,1,2818382931.264449,16.712530555555556,16.75,16.5,16.75,16.5,-117.49250775159294,35.66027627741682,4.876260194858648,15.74710233874879
Region_A,135,17.75,-2.75,4.9568434958887835,-2.337579394444866,2,17339152.03279238,7.598958333333333,7.75,7.5,7.75,7.5,-117.48903035596229,35.66377691379779,4.50796111185198,15.61849158844686
Region_A,136,18.25,-2.75,5.271501082664647,-1.94900430120755,2,1848755.504173023,31.249038888888887,31.25,31.5,31.25,31.5,-117.48555265655607,35.66727744759131,4.167194893927637,15.504945241107528
Region_A,137,18.75,-2.75,5.586158669440513,-1.560429207970234,1,3845917.8204535353,18.083630555555555,18.25,18.5,18.25,18.5,-117.48207465331738,35.670777878775745,3.861257979206182,15.406796369171
Region_A,138,19.25,-2.75,5.900816256216379,-1.171854114732918,7,896400335.2285857,1.2488555555555556,14.25,14.5,1.25,1.5,-117.47859634618932,35.67427820732946,3.599043356225408,15.324340827339308
Region_A,139,19.75,-2.75,6.2154738429922425,-0.783279021495602,8,514877267.35139346,7.700927777777778,7.75,7.5,7.75,7.5,-117.47511773511496,35.67777843323082,3.3907098044505486,15.257833044827041
Region_A,140,20.25,-2.75,6.530131429768108,-0.39470392825828426,1,3126079.3671239493,17.90493611111111,17.75,17.5,17.75,17.5,-117.47163882003738,35.68127855645819,3.2466464045232746,15.20748225891366
Region_A,141,20.75,-2.75,6.844789016543972,-0.006128835020970058,6,35160005906.23456,9.132988888888889,9.25,9.5,9.25,9.5,-117.46815960089963,35.684778576989935,3.1756121888559923,15.173449314066048
Region_A,142,21.25,-2.75,7.159446603319838,0.3824462582163477,3,273920275.4520282,0.8147,0.75,0.5,0.75,0.5,-117.46468007764474,35.68827849480439,3.1825010089578254,15.155844137423987
Region_A,143,21.75,-2.75,7.474104190095703,0.7710213514536619,2,502187233.6272715,1.13705,1.25,1.5,1.25,1.5,-117.46120025021582,35.6917783098799,3.2668199475980337,15.154723981295298
Region_A,144,22.25,-2.75,7.788761776871567,1.1595964446909797,1,2818382.931264455,30.51267222222222,30.75,30.5,30.75,30.5,-117.45772011855586,35.69527802219482,3.422851511244863,15.170092497430737
Region_A,145,22.75,-2.75,8.103419363647433,1.5481715379282974,0,0.0,,,,,,-117.45423968260786,35.69877763172748,3.6413887963300597,15.201899677736398
Region_A,146,23.25,-2.75,8.418076950423298,1.9367466311656116,0,0.0,,,,,,-117.4507589423149,35.702277138456225,3.9119703812842093,15.250042663655723
Region_A,147,23.75,-2.75,8.732734537199162,2.3253217244029294,0,0.0,,,,,,-117.44727789761995,35.70577654235937,4.224607929980219,15.314367393878124
Region_A,148,24.25,-2.75,9.047392123975028,2.7138968176402436,3,194634807.991064,16.267802777777778,16.25,16.5,16.25,16.5,-117.44379654846604,35.70927584341524,4.570679605929362,15.394671029484037
Region_A,149,24.75,-2.75,9.362049710750892,3.1024719108775614,1,6025595.860743568,5.21956111111111,5.25,5.5,5.25,5.5,-117.44031489479616,35.71277504160217,4.943168210577646,15.490705069085548
Region_A,150,0.25,-2.25,-6.444747134503807,-15.623050070975067,0,0.0,,,,,,-117.61484634227189,35.54402731562259,20.877495213059593,25.840325762186826
Region_A,151,0.75,-2.25,-6.130089547727942,-15.23447497773775,0,0.0,,,,,,-117.61137930597263,35.547531549018714,20.381697825974488,25.430070446762308
Region_A,152,1.25,-2.25,-5.815431960952077,-14.845899884500435,0,0.0,,,,,,-117.60791196780866,35.55103568057176,19.886110885925884,25.023079953487965
Region_A,153,1.75,-2.25,-5.500774374176212,-14.457324791263119,0,0.0,,,,,,-117.60444432772337,35.55453971026023,19.390750528675955,24.619516197318116
Region_A,154,2.25,-2.25,-5.186116787400348,-14.068749698025803,0,0.0,,,,,,-117.60097638566009,35.5580436380627,18.895634574243694,24.219550475212518
Region_A,155,2.75,-2.25,-4.871459200624482,-13.680174604788487,2,2612058.318919549,5.980311111111111,5.75,5.5,5.75,5.5,-117.59750814156222,35.56154746395762,18.400782751322307,23.823364007896206
Region_A,156,3.25,-2.25,-4.556801613848617,-13.291599511551171,1,2137962.0895022326,19.30892777777778,19.25,19.5,19.25,19.5,-117.5940395953731,35.56505118792357,17.906216958346263,23.431148501174288
Region_A,157,3.75,-2.25,-4.242144027072753,-12.903024418313855,1,1621810.09735893,10.080505555555556,10.25,10.5,10.25,10.5,-117.59057074703601,35.56855480993904,17.411961568340722,23.043106724472718
Region_A,158,4.25,-2.25,-3.927486440296887,-12.514449325076537,0,0.0,,,,,,-117.58710159649435,35.572058329982525,16.918043786306413,22.659453103435602
Region_A,159,4.75,-2.25,-3.6128288535210222,-12.125874231839221,0,0.0,,,,,,-117.5836321436914,35.57556174803253,16.42449406993676,22.280414322407808
Region_A,160,5.25,-2.25,-3.2981712667451575,-11.737299138601905,1,1148153.6214968818,4.805944444444445,4.75,4.5,4.75,4.5,-117.5801623885705,35.57906506406756,15.931346627055564,21.906229931449015
Region_A,161,5.75,-2.25,-2.983513679969292,-11.34872404536459,0,0.0,,,,,,-117.57669233107491,35.58256827806609,15.438640006470825,21.537152951141675
Region_A,162,6.25,-2.25,-2.668856093193428,-10.960148952127273,0,0.0,,,,,,-117.57322197114794,35.586071390006644,14.946417803186433,21.173450466851833
Region_A,163,6.75,-2.25,-2.3541985064175623,-10.571573858889957,1,12882495.516931323,22.776855555555557,22.75,22.5,22.75,22.5,-117.56975130873293,35.58957439986767,14.454729504401499,20.815404202262943
Region_A,164,7.25,-2.25,-2.0395409196416976,-10.182998765652641,0,0.0,,,,,,-117.56628034377309,35.59307730762766,13.963631509869561,20.46331105991754
Region_A,165,7.75,-2.25,-1.7248833328658328,-9.794423672415324,0,0.0,,,,,,-117.56280907621172,35.59658011326509,13.47318836955191,20.117483614167583
Region_A,166,8.25,-2.25,-1.4102257460899672,-9.40584857917801,0,0.0,,,,,,-117.55933750599206,35.60008281675846,12.983474293864326,19.77825053935911
Region_A,167,8.75,-2.25,-1.0955681593141025,-9.017273485940693,0,0.0,,,,,,-117.55586563305742,35.60358541808617,12.494575008276293,19.445956953285084
Region_A,168,9.25,-2.25,-0.7809105725382377,-8.628698392703376,1,83176377.11026709,29.994338888888887,29.75,29.5,29.75,29.5,-117.55239345735097,35.607087917226735,12.006590046114232,19.120964652976436
Region_A,169,9.75,-2.25,-0.46625298576237295,-8.24012329946606,0,0.0,,,,,,-117.548920978816,35.610590314158586,11.519635603327746,18.803652216836277
Region_A,170,10.25,-2.25,-0.1515953989865073,-7.851548206228744,0,0.0,,,,,,-117.54544819739571,35.61409260886019,11.033848119829411,18.49441494406053
Region_A,171,10.75,-2.25,0.16306218778935744,-7.462973112991428,0,0.0,,,,,,-117.54197511303335,35.617594801309984,10.549388808337186,18.193664599372145
Region_A,172,11.25,-2.25,0.4777197745652222,-7.074398019754112,0,0.0,,,,,,-117.53850172567209,35.62109689148642,10.066449430036227,17.90182892851468
Region_A,173,11.75,-2.25,0.7923773613410869,-6.685822926516796,0,0.0,,,,,,-117.53502803525515,35.624598879367916,9.585259726553245,17.619350907941033
Region_A,174,12.25,-2.25,1.1070349481169526,-6.297247833279478,0,0.0,,,,,,-117.53155404172576,35.628100764932924,9.106097074130627,17.34668769098355
Region_A,175,12.75,-2.25,1.4216925348928164,-5.908672740042162,0,0.0,,,,,,-117.52807974502703,35.63160254815988,8.6292991500757,17.084309212838484
Region_A,176,13.25,-2.25,1.736350121668682,-5.520097646804846,0,0.0,,,,,,-117.5246051451022,35.6351042290272,8.155280725977741,16.832696418317404
Region_A,177,13.75,-2.25,2.0510077084445477,-5.13152255356753,0,0.0,,,,,,-117.52113024189443,35.6386058075133,7.684556175701423,16.592339079906523
Region_A,178,14.25,-2.25,2.3656652952204116,-4.742947460330214,0,0.0,,,,,,-117.51765503534683,35.642107283596594,7.2177699821702355,16.36373317962472
Region_A,179,14.75,-2.25,2.680322881996277,-4.354372367092898,0,0.0,,,,,,-117.51417952540262,35.6456086572555,6.755738554260708,16.147377836828756
Region_A,180,15.25,-2.25,2.994980468772143,-3.9657972738555824,0,0.0,,,,,,-117.51070371200493,35.64910992846842,6.299508180130526,15.94377177573319
Region_A,181,15.75,-2.25,3.3096380555480067,-3.5772221806182665,0,0.0,,,,,,-117.50722759509686,35.65261109721376,5.850436155496293,15.753409341092611
Region_A,182,16.25,-2.25,3.6242956423238724,-3.1886470873809487,1,758577.5750291835,16.461391666666668,16.25,16.5,16.25,16.5,-117.50375117462158,35.65611216346991,5.410305269348955,15.576776088118542
Region_A,183,16.75,-2.25,3.938953229099736,-2.8000719941436327,3,16615390.738504289,11.993980555555556,11.75,11.5,11.75,11.5,-117.50027445052217,35.65961312721528,4.981486023823805,15.414343992876871
Region_A,184,17.25,-2.25,4.253610815875602,-2.4114969009063167,4,8339881.900058543,19.906927777777774,19.75,19.5,19.75,19.5,-117.49679742274175,35.66311398842823,4.567165740758566,15.266566351413044
Region_A,185,17.75,-2.25,4.5682684026514675,-2.0229218076690008,0,0.0,,,,,,-117.49332009122344,35.66661474708717,4.171666669517781,15.133872458609352
Region_A,186,18.25,-2.25,4.882925989427331,-1.6343467144316848,2,3818382.931264455,12.688380555555556,12.75,12.5,12.75,12.5,-117.4898424559103,35.67011540317046,3.800868676970096,15.016662179885792
Region_A,187,18.75,-2.25,5.197583576203197,-1.2457716211943688,1,3019951.720402019,14.188905555555555,14.25,14.5,14.25,14.5,-117.48636451674548,35.6736159566565,3.462716072330973,14.91530054863696
Region_A,188,19.25,-2.25,5.512241162979063,-0.8571965279570528,10,24473829.916701015,4.7874333333333325,4.75,4.5,4.75,4.5,-117.48288627367198,35.677116407523634,3.1676809333621465,14.830112537925249
Region_A,189,19.75,-2.25,5.8268987497549265,-0.46862143471973683,14,357554552.6206141,3.376644444444445,8.25,8.5,3.25,3.5,-117.4794077266329,35.68061675575024,2.92882269753444,14.761378164618822
Region_A,190,20.25,-2.25,6.141556336530792,-0.08004634148241907,15,3099218764.4845066,3.5857166666666664,24.75,24.5,3.75,3.5,-117.47592887557131,35.68411700131467,2.760761179747307,14.709328086294187
Region_A,191,20.75,-2.25,6.456213923306656,0.30852875175489514,8,203780252.32863295,0.2735,0.25,0.5,0.25,0.5,-117.47244972043025,35.68761714419529,2.67686424564388,14.674139844692794
Region_A,192,21.25,-2.25,6.770871510082522,0.6971038449922129,2,320702341.48530316,1.481888888888889,1.25,1.5,1.25,1.5,-117.46897026115276,35.69111718437045,2.6850329770066907,14.655934893856424
Region_A,193,21.75,-2.25,7.085529096858387,1.085678938229527,1,86099375.21846,1.59115,1.75,1.5,1.75,1.5,-117.4654904976819,35.6946171218185,2.784457215620354,14.654776526590776
Region_A,194,22.25,-2.25,7.400186683634251,1.4742540314668449,3,83815314.84806359,2.746355555555555,2.75,2.5,2.75,2.5,-117.46201042996067,35.698116956517765,2.9659740193783017,14.670668780790933
Region_A,195,22.75,-2.25,7.714844270410117,1.8628291247041626,0,0.0,,,,,,-117.45853005793205,35.7016166884466,3.2157117068596053,14.703556369362868
Region_A,196,23.25,-2.25,8.029501857185982,2.251404217941477,0,0.0,,,,,,-117.45504938153915,35.705116317583325,3.519176278568716,14.753325636560358
Region_A,197,23.75,-2.25,8.344159443961846,2.6399793111787946,0,0.0,,,,,,-117.4515684007249,35.7086158439063,3.863728973109732,14.819806502439452
Region_A,198,24.25,-2.25,8.658817030737712,3.028554404416109,3,96618843.45990111,32.37283055555556,32.75,32.5,32.25,32.5,-117.44808711543227,35.71211526739381,4.239363333763033,14.902775318748667
Region_A,199,24.75,-2.25,8.973474617513576,3.4171294976534266,1,2630267.9918953814,32.03974166666667,32.25,32.5,32.25,32.5,-117.4446055256043,35.71561458802419,4.638534399318522,15.001958526554526
Region_A,200,0.25,-1.75,-6.833322227741123,-15.308392484199203,0,0.0,,,,,,-117.61913412431892,35.5468607219673,20.81948356196479,25.56011055514051
Region_A,201,0.75,-1.75,-6.518664640965258,-14.919817390961887,0,0.0,,,,,,-117.61566715282288,35.550365077243036,20.322270928341865,25.145283832606925
Region_A,202,1.25,-1.75,-6.204007054189393,-14.531242297724571,0,0.0,,,,,,-117.61219987944325,35.553869330687505,19.825198500467426,24.733607631191223
Region_A,203,1.75,-1.75,-5.889349467413528,-14.142667204487255,1,555904.2572704037,29.392888888888887,29.25,29.5,29.25,29.5,-117.60873230412341,35.55737348227923,19.32827709551326,24.325241908048486
Region_A,204,2.25,-1.75,-5.574691880637664,-13.754092111249939,14,414814138.34119076,18.63152222222222,27.25,27.5,18.75,18.5,-117.60526442680664,35.56087753199674,18.831518668948334,23.920356212156126
Region_A,205,2.75,-1.75,-5.260034293861798,-13.365517018012623,7,82252525.54251078,5.085222222222222,5.25,5.5,5.25,5.5,-117.60179624743635,35.56438147981853,18.334936467764386,23.519130271925317
Region_A,206,3.25,-1.75,-4.945376707085933,-12.976941924775307,3,25011277.063473497,2.661088888888889,2.75,5.5,2.75,2.5,-117.59832776595584,35.567885325723154,17.83854520903998,23.121754608574832
Region_A,207,3.75,-1.75,-4.630719120310069,-12.588366831537991,1,7413102.413009162,13.325822222222222,13.25,13.5,13.25,13.5,-117.59485898230847,35.57138906968908,17.342361288849048,22.728431173543612
Region_A,208,4.25,-1.75,-4.316061533534203,-12.199791738300673,5,20113548.786440175,10.20256388888889,16.75,16.5,10.25,10.5,-117.59138989643753,35.57489271169486,16.846403027678544,22.339374007385857
Region_A,209,4.75,-1.75,-4.001403946758338,-11.811216645063357,0,0.0,,,,,,-117.58792050828633,35.57839625171897,16.350690959986483,21.95480991658148
Region_A,210,5.25,-1.75,-3.6867463599824735,-11.422641551826041,1,3845917.8204535353,4.989383333333333,4.75,4.5,4.75,4.5,-117.58445081779819,35.58189968973993,15.855248177401403,21.57497916347967
Region_A,211,5.75,-1.75,-3.372088773206608,-11.034066458588725,0,0.0,,,,,,-117.58098082491642,35.58540302573619,15.360100737462544,21.20013616314621
Region_A,212,6.25,-1.75,-3.057431186430744,-10.64549136535141,0,0.0,,,,,,-117.57751052958426,35.58890625968627,14.865278152897247,20.830550179179077
Region_A,213,6.75,-1.75,-2.7427735996548783,-10.256916272114093,0,0.0,,,,,,-117.574039931745,35.59240939156866,14.370813980460921,20.46650600856568
Region_A,214,7.25,-1.75,-2.4281160128790136,-9.868341178876777,2,3401596.937042653,10.78818888888889,10.75,10.5,10.75,10.5,-117.57056903134192,35.595912421361824,13.876746533644615,20.108304643356007
Region_A,215,7.75,-1.75,-2.113458426103149,-9.47976608563946,0,0.0,,,,,,-117.56709782831828,35.59941534904424,13.383119750529945,19.756263894303764
Region_A,216,8.25,-1.75,-1.7988008393272832,-9.091190992402144,0,0.0,,,,,,-117.56362632261732,35.60291817459439,12.889984257361665,19.410718958676625
Region_A,217,8.75,-1.75,-1.4841432525514184,-8.702615899164828,0,0.0,,,,,,-117.5601545141823,35.60642089799072,12.397398680894245,19.072022911167178
Region_A,218,9.25,-1.75,-1.1694856657755537,-8.314040805927512,0,0.0,,,,,,-117.55668240295643,35.60992351921172,11.905431279506224,18.740547093279947
Region_A,219,9.75,-1.75,-0.8548280789996889,-7.925465712690196,0,0.0,,,,,,-117.55320998888295,35.61342603823581,11.414161986280552,18.41668137278813
Region_A,220,10.25,-1.75,-0.5401704922238233,-7.53689061945288,0,0.0,,,,,,-117.5497372719051,35.61692845504147,10.923684989373271,18.100834240944778
Region_A,221,10.75,-1.75,-0.22551290544795854,-7.148315526215564,0,0.0,,,,,,-117.54626425196604,35.62043076960714,10.434112019959615,17.793432711242552
Region_A,222,11.25,-1.75,0.0891446813279062,-6.759740432978248,0,0.0,,,,,,-117.54279092900902,35.62393298191127,9.945576581730824,17.4949219798453
Region_A,223,11.75,-1.75,0.40380226810377096,-6.371165339740932,0,0.0,,,,,,-117.53931730297718,35.62743509193228,9.45823944722692,17.205764804629638
Region_A,224,12.25,-1.75,0.7184598548796366,-5.982590246503614,0,0.0,,,,,,-117.53584337381376,35.63093709964863,8.972295878931222,16.926440557411635
Region_A,225,12.75,-1.75,1.0331174416555005,-5.594015153266298,0,0.0,,,,,,-117.53236914146191,35.634439005038715,8.487985228373873,16.65744390280055
Region_A,226,13.25,-1.75,1.347775028431366,-5.205440060028982,1,501187.2336272715,12.415880555555557,12.25,12.5,12.25,12.5,-117.52889460586479,35.63794080808099,8.005603858242043,16.39928305769203
Region_A,227,13.75,-1.75,1.6624326152072317,-4.816864966791666,2,9811576.98312042,17.158705555555553,17.25,17.5,17.25,17.5,-117.52541976696557,35.64144250875388,7.525522774738425,16.15247758821112
Region_A,228,14.25,-1.75,1.9770902019830956,-4.42828987355435,2,26758855.966146618,20.238275,20.25,20.5,20.25,20.5,-117.5219446247074,35.64494410703576,7.048212037893977,15.917555706483965
Region_A,229,14.75,-1.75,2.2917477887589612,-4.039714780317034,3,64068381.547122054,0.8188666666666666,0.75,0.5,0.75,0.5,-117.51846917903342,35.6484456029051,6.574275080122554,15.695051038476363
Region_A,230,15.25,-1.75,2.606405375534827,-3.6511396870797177,11,22723235569.90556,8.524980555555556,9.75,9.5,8.75,8.5,-117.51499342988674,35.65194699634024,6.104497745689422,15.485498846719006
Region_A,231,15.75,-1.75,2.9210629623106907,-3.2625645938424017,23,8982495078.194944,1.2618166666666666,9.75,9.5,1.25,1.5,-117.51151737721051,35.65544828731964,5.63991955839213,15.28943170831059
Region_A,232,16.25,-1.75,3.2357205490865564,-2.873989500605084,8,466770049.67648506,2.111083333333333,2.25,11.5,2.25,2.5,-117.50804102094789,35.658949475821686,5.181939069802046,15.10737466916244
Region_A,233,16.75,-1.75,3.5503781358624202,-2.485414407367768,4,7516089.66624382,4.163277777777777,4.25,4.5,4.25,4.5,-117.50456436104189,35.66245056182474,4.732472125765532,14.939839919684836
Region_A,234,17.25,-1.75,3.865035722638286,-2.096839314130452,8,4387228113.409785,0.5788833333333333,0.75,15.5,0.75,0.5,-117.50108739743567,35.665951545307216,4.294192860032554,14.787321064248463
Region_A,235,17.75,-1.75,4.1796933094141515,-1.708264220893136,2,2096449.1919041846,15.02685,15.25,15.5,15.25,15.5,-117.49761013007233,35.6694524262475,3.8709032818143885,14.650287085532623
Region_A,236,18.25,-1.75,4.494350896190015,-1.31968912765582,2,1190497489.7519853,0.2832333333333333,0.25,0.5,0.25,0.5,-117.49413255889493,35.672953204623965,3.4680963243785836,14.5291761335556
Region_A,237,18.75,-1.75,4.809008482965881,-0.931114034418504,14,58162620.51652802,3.2430055555555555,22.25,7.5,3.25,3.5,-117.49065468384654,35.67645388041498,3.093782799935231,14.424389295607607
Region_A,238,19.25,-1.75,5.123666069741747,-0.5425389411811881,12,545407427.3897395,6.903416666666667,32.25,32.5,6.75,6.5,-117.48717650487026,35.67995445359893,2.759581836290041,14.336284525029386
Region_A,239,19.75,-1.75,5.4383236565176105,-0.15396384794387208,17,3967188061.371937,0.9993833333333334,13.75,13.5,0.75,0.5,-117.48369802190912,35.68345492415416,2.4817517622011973,14.265170921301808
Region_A,240,20.25,-1.75,5.752981243293476,0.23461124529344568,7,72518072422.3586,0.0960833333333333,32.25,32.5,0.25,0.5,-117.48021923490617,35.686955292059054,2.2809848108208826,14.211303558974185
Region_A,241,20.75,-1.75,6.06763883006934,0.6231863385307599,10,3982518641.3544,4.368722222222222,4.25,5.5,4.25,4.5,-117.47674014380446,35.69045555729195,2.1786903417425836,14.17487905686218
Region_A,242,21.25,-1.75,6.382296416845206,1.0117614317680776,6,14905897365.75296,0.7042222222222222,0.75,0.5,0.75,0.5,-117.47326074854702,35.69395571983121,2.188719146717835,14.15603206085758
Region_A,243,21.75,-1.75,6.696954003621071,1.4003365250053919,2,4956345.020766688,6.3091333333333335,6.25,6.5,6.25,6.5,-117.46978104907684,35.697455779655186,2.3096084952251297,14.154832783872278
Region_A,244,22.25,-1.75,7.011611590396935,1.7889116182427096,2,6345620.282867109,5.4581888888888885,5.25,5.5,5.25,5.5,-117.466301045337,35.7009557367422,2.525488328862938,14.171285706340939
Region_A,245,22.75,-1.75,7.326269177172801,2.1774867114800274,3,746433656.5448259,0.5738722222222222,0.75,0.5,0.75,0.5,-117.46282073727049,35.70445559107063,2.814585439674865,14.205329492908662
Region_A,246,23.25,-1.75,7.640926763948666,2.5660618047173416,3,100675687.26698314,11.09008611111111,11.25,11.5,11.25,11.5,-117.45934012482026,35.707955342618746,3.156848285115487,14.256838128893039
Region_A,247,23.75,-1.75,7.95558435072453,2.9546368979546593,1,25703957.82768865,3.4097,3.25,3.5,3.25,3.5,-117.45585920792935,35.71145499136495,3.536875880384187,14.325623227797667
Region_A,248,24.25,-1.75,8.270241937500396,3.3432119911919735,0,0.0,,,,,,-117.45237798654071,35.71495453728752,3.9437660796819904,14.411437412561376
Region_A,249,24.75,-1.75,8.58489952427626,3.7317870844292913,0,0.0,,,,,,-117.44889646059735,35.71845398036478,4.370021829379927,14.5139786319097
Region_A,250,0.25,-1.25,-7.221897320978439,-14.993734897423337,0,0.0,,,,,,-117.62342220850124,35.54969397403962,20.773347953628416,25.286677671969375
Region_A,251,0.75,-1.25,-6.907239734202574,-14.605159804186021,0,0.0,,,,,,-117.61995530185094,35.553198451198284,20.27500394822464,24.867290063805353
Region_A,252,1.25,-1.25,-6.592582147426709,-14.216584710948705,0,0.0,,,,,,-117.6164880932981,35.55670282653747,19.77674353877634,24.450933776622726
Region_A,253,1.75,-1.25,-6.277924560650844,-13.82800961771139,7,1003655571.6805125,8.986502777777778,25.75,25.5,8.75,8.5,-117.61302058278616,35.56020710003573,19.278573206970957,24.037766326764796
Region_A,254,2.25,-1.25,-5.96326697387498,-13.439434524474073,32,1299687908.1210709,2.205288888888889,27.25,27.5,2.25,2.5,-117.6095527702584,35.563711271671565,18.780500120991064,23.627954998507708
Region_A,255,2.75,-1.25,-5.648609387099114,-13.050859431236757,40,314928402.0523438,7.431494444444445,27.75,27.5,7.25,7.5,-117.60608465565817,35.56721534142354,18.28253222867533,23.221677476936566
Region_A,256,3.25,-1.25,-5.333951800323249,-12.662284337999441,7,11407378.450048566,12.443530555555554,12.25,32.5,12.25,12.5,-117.60261623892882,35.57071930927013,17.784678366238705,22.819122513239215
Region_A,257,3.75,-1.25,-5.019294213547385,-12.273709244762125,2,3365621.985236937,12.3543,12.25,12.5,12.25,12.5,-117.59914752001362,35.57422317518986,17.28694838566269,22.420490621428833
Region_A,258,4.25,-1.25,-4.704636626771519,-11.885134151524808,2,8099435.491487056,3.7753111111111113,3.75,3.5,3.75,3.5,-117.59567849885593,35.57772693916124,16.789353304596716,22.02599480470601
Region_A,259,4.75,-1.25,-4.389979039995654,-11.496559058287492,4,13432223.417844092,8.440111111111111,8.25,8.5,8.25,8.5,-117.592209175399,35.58123060116277,16.29190548353935,21.635861308676706
Region_A,260,5.25,-1.25,-4.0753214532197894,-11.107983965050176,2,6970172.887963096,16.464919444444444,16.25,16.5,16.25,16.5,-117.58873954958618,35.58473416117293,15.79461883625516,21.25033039742327
Region_A,261,5.75,-1.25,-3.7606638664439243,-10.71940887181286,4,142323849.4499418,5.675233333333334,5.75,5.5,5.75,5.5,-117.58526962136068,35.58823761917026,15.297509080912265,20.869657146944437
Region_A,262,6.25,-1.25,-3.4460062796680604,-10.330833778575544,5,814348148.7724319,5.183705555555556,5.25,5.5,5.25,5.5,-117.58179939066584,35.59174097513321,14.800594041409283,20.494112248701256
Region_A,263,6.75,-1.25,-3.1313486928921948,-9.942258685338228,3,398681913.2199265,1.8220555555555555,1.75,1.5,1.75,1.5,-117.57832885744489,35.59524422904027,14.303894010954041,20.12398281388961
Region_A,264,7.25,-1.25,-2.81669110611633,-9.553683592100912,1,67608297.53919819,2.5320444444444448,2.75,2.5,2.75,2.5,-117.57485802164109,35.59874738086993,13.807432193373744,19.759573166571236
Region_A,265,7.75,-1.25,-2.5020335193404653,-9.165108498863594,1,77624711.66286911,4.777066666666666,4.75,4.5,4.75,4.5,-117.57138688319772,35.60225043060066,13.31123524217871,19.401205610900572
Region_A,266,8.25,-1.25,-2.1873759325645996,-8.77653340562628,0,0.0,,,,,,-117.56791544205798,35.605753378210935,12.815333923492878,19.049221154362126
Region_A,267,8.75,-1.25,-1.8727183457887349,-8.387958312388964,0,0.0,,,,,,-117.56444369816514,35.60925622367921,12.3197639372122,18.703980165172204
Region_A,268,9.25,-1.25,-1.5580607590128701,-7.999383219151646,3,30503451.62336698,4.394605555555556,4.25,4.5,4.25,4.5,-117.5609716514624,35.61275896698397,11.824566942033906,18.365862937812444
Region_A,269,9.75,-1.25,-1.2434031722370054,-7.61080812591433,3,19081408.169673122,3.3013833333333333,3.25,3.5,3.25,3.5,-117.55749930189299,35.616261608103635,11.329791845601042,18.035270136093626
Region_A,270,10.25,-1.25,-0.9287455854611396,-7.222233032677014,0,0.0,,,,,,-117.55402664940009,35.61976414701671,10.835496442833374,17.712623078280306
Region_A,271,10.75,-1.25,-0.6140879986852749,-6.833657939439698,0,0.0,,,,,,-117.55055369392691,35.62326658370159,10.341749516433936,17.398363823779114
Region_A,272,11.25,-1.25,-0.2994304119094101,-6.445082846202382,0,0.0,,,,,,-117.54708043541669,35.626768918136754,9.848633557944392,17.092955015910604
Region_A,273,11.75,-1.25,0.01522717486645464,-6.056507752965066,1,966050.878989812,9.061883333333332,9.25,9.5,9.25,9.5,-117.54360687381254,35.63027115030063,9.356248332353905,16.79687943063536
Region_A,274,12.25,-1.25,0.3298847616423203,-5.667932659727748,2,1130316677.84523,8.54801111111111,8.75,8.5,8.75,8.5,-117.5401330090577,35.63377328017164,8.864715604839336,16.510639177168727
Region_A,275,12.75,-1.25,0.6445423484181841,-5.279357566490432,3,968645730.8972133,1.2715444444444446,1.25,1.5,1.25,1.5,-117.53665884109527,35.63727530772823,8.374185491896444,16.23475449367857
Region_A,276,13.25,-1.25,0.9591999351940498,-4.890782473253116,1,2065380.155810527,24.222416666666668,24.25,24.5,24.25,24.5,-117.53318436986847,35.640777232948835,7.884845119004921,15.969762080299574
Region_A,277,13.75,-1.25,1.2738575219699153,-4.5022073800158005,3,6302718.1895027645,9.552175,9.75,9.5,9.75,9.5,-117.52970959532038,35.64427905581184,7.396930609969418,15.716212913190374
