origin_time,latitude,longitude,depth_km,magnitude,event_id,time_since_M1_days,time_before_M3_days,distance_to_M1_km,distance_to_M2_km,distance_to_M3_km,along_axis_km,perpendicular_distance_km,axis_length_km,axis_fraction,nearest_endpoint,in_M1_core_30km,in_M3_core_30km,in_M1_extended_60km,in_M3_extended_60km,in_local_union_60km,in_corridor_20km,in_corridor_30km,off_corridor_local,M2_related_100km,M2_ambiguous_overlap,spatial_category,window__pre_M1_baseline_14d,window__pre_M1_baseline_7d,window__M1_related_primary,window__M1_related_sensitivity_narrow,window__M1_related_sensitivity_broad,window__full_M1_to_M3,window__middle_primary,window__pre_M3_primary,window__pre_M3_sensitivity_42d,window__pre_M3_sensitivity_28d,window__post_M3_7d,window__post_M3_14d
2026-03-28 17:28:25+00:00,39.385026,143.441846,12.19,1.7,evt_020287,139.3921962962963,22.600382638888888,5.908392920199098,201.47077345947818,56.367826718850225,1.335605496026161,5.740227609739633,57.16418144737492,0.0233643771713186,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 17:42:02.320000+00:00,39.403153,143.267594,16.05,2.1,evt_020288,139.4016560185185,22.590922916666667,20.570367495885446,192.87392328011782,49.70839767704934,10.885801341263644,17.40464094387008,57.16418144737492,0.19043045952271812,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 18:31:58.800000+00:00,39.501648,143.332666,13.26,2.6,evt_020289,139.4363375,22.556241435185186,18.623249387740337,185.60164157361336,40.722511497608785,17.22581007017907,6.937992957596466,57.16418144737492,0.30133922386410916,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 18:59:51.660000+00:00,39.732463,143.128434,14.87,1.4,evt_020291,139.45569930555556,22.53687962962963,49.02278705330554,154.74614341774358,12.42211784428518,48.14162918385114,8.44348522961426,57.16418144737492,0.8421642358015762,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 19:12:41.740000+00:00,39.588831,143.279541,11.08,1.3,evt_020293,139.46461226851852,22.527966666666668,28.504659422623934,174.90659442112454,30.03905943477692,27.82210012171042,5.753902850747091,57.16418144737492,0.486705125784462,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 19:15:11.560000+00:00,39.378267,143.541016,9.9,1.2,evt_020294,139.4663462962963,22.52623263888889,3.938197130911212,206.34732254109161,61.1644497387304,-3.764798830529053,1.1047156576537143,57.16418144737492,-0.06585940243008481,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 19:35:03.960000+00:00,39.215828,143.583057,11.72,1.3,evt_020295,139.48014722222223,22.512431712962965,21.710975737421965,223.81428930789232,78.63285972487228,-20.94444775204628,5.256984896786384,57.16418144737492,-0.3663911075386891,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 19:44:57.200000+00:00,39.818075,142.943669,25.59,3.7,evt_020297,139.48701342592594,22.50556550925926,66.85243179094765,139.40087614530242,18.40996610904606,64.51608474645661,16.95752939527061,57.16418144737492,1.1286103135378545,M3,False,True,False,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 20:14:37.040000+00:00,39.324247,143.25249,13.26,1.0,evt_020298,139.50761342592594,22.484965509259258,23.526293702966488,200.31611307043894,58.15018052336769,4.13990934655189,23.08751381328072,57.16418144737492,0.07242138768947598,M1,True,False,True,True,True,False,True,True,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 20:19:00.980000+00:00,39.226314,143.609945,7.82,1.3,evt_020299,139.51066828703705,22.481910648148148,21.449146370239703,223.9351986711744,78.71297461208775,-21.16802446973407,2.6860030980795306,57.16418144737492,-0.37030224055987326,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 20:40:58.400000+00:00,39.485872,143.324382,8.41,1.1,evt_020300,139.5259162037037,22.46666273148148,18.245073153244338,186.8172212385984,42.11184570625889,16.114053480341035,8.458367938837371,57.16418144737492,0.2818907412358481,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 21:25:17.560000+00:00,39.479358,143.307454,10.93,1.4,evt_020301,139.55669351851853,22.435885416666668,19.17359020688153,186.7883164823632,42.33074893464503,16.263066859179133,10.071900419945898,57.16418144737492,0.28449750258649004,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 22:03:59.760000+00:00,39.215767,143.351969,12.62,1.6,evt_020302,139.58357083333334,22.409008101851853,24.632035496369646,214.8297876672696,71.61344537125393,-10.547345444349528,22.12506212735302,57.16418144737492,-0.18450969081153318,M1,True,False,True,False,True,False,True,True,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-28 22:29:50.280000+00:00,39.230062,143.752425,9.75,1.2,evt_020303,139.60151666666667,22.391062268518517,28.483173761893084,229.90518172258393,85.07187132373208,-27.229295149886685,7.929599693420521,57.16418144737492,-0.4763349086867245,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 01:07:53.400000+00:00,39.43151,143.305941,13.77,1.4,evt_020307,139.711275,22.281303935185186,17.580592052808726,191.47464713950143,47.392782422511104,11.828212838969364,12.959958728449285,57.16418144737492,0.2069165085457991,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 01:19:47.910000+00:00,39.341056,143.607601,12.08,1.5,evt_020308,139.71954479166666,22.27303414351852,10.986521672473122,212.84320254227438,67.77560958493417,-10.264161450000017,3.8038632414784597,57.16418144737492,-0.17955581957294633,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 01:27:31.690000+00:00,39.647164,143.15708,2.73,1.5,evt_020309,139.72491261574075,22.267666319444444,40.54532022590119,164.31940040569725,21.66477580742846,38.8246082696787,11.30465580834543,57.16418144737492,0.6791771925470577,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 03:29:45+00:00,39.679586,142.960075,4.56,1.3,evt_020313,139.80978888888887,22.182790046296297,56.14461094498498,154.1771957944707,24.687851364704855,50.74437064921,23.79971273530949,57.16418144737492,0.8876952204051942,M3,False,True,True,True,True,False,True,True,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 03:32:21.360000+00:00,39.68068,142.953906,3.9,1.6,evt_020314,139.81159861111112,22.180980324074074,56.65336670875629,153.87138971499758,24.962701756284723,51.12503540000757,24.186411066391898,57.16418144737492,0.8943543685143649,M3,False,True,True,True,True,False,True,True,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 03:46:01.010000+00:00,39.658683,143.154915,3.23,1.5,evt_020317,139.82108530092592,22.17149363425926,41.55029896312419,163.08997127724925,20.384699703482504,40.00612012964816,10.793961438157947,57.16418144737492,0.6998459370309992,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 04:20:41.300000+00:00,39.656311,143.156234,4.58,1.3,evt_020318,139.84516273148148,22.147416203703703,41.28744417945544,163.3763947587343,20.647778584235354,39.723514583517854,10.83540015511376,57.16418144737492,0.6949021848600619,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 04:53:03.600000+00:00,39.507861,143.322998,6.45,1.5,evt_020320,139.86764305555556,22.12493587962963,19.701004415733024,184.60121640334458,39.77805805384824,18.245736545806103,7.2828793844275985,57.16418144737492,0.31918127897279597,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 04:54:58.550000+00:00,39.538196,143.559554,9.14,1.3,evt_020321,139.86897349537037,22.123605439814813,15.801900083983382,192.14330486269907,48.245406854548364,10.451561642073116,11.741692958657234,57.16418144737492,0.18283409956101226,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:12:17.800000+00:00,39.526603,143.483594,9.78,2.0,evt_020322,139.88100185185186,22.111577083333334,14.000156258074124,189.69171754162016,44.84420041031729,12.780023404131057,5.5252302640139135,57.16418144737492,0.22356697989100546,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:16:32.090000+00:00,39.644336,143.152637,1.27,1.6,evt_020323,139.88394502314816,22.108633912037035,40.61938097972535,164.43289926263904,21.98239935671366,38.75847548651498,11.793070067867813,57.16418144737492,0.6780203005652387,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:32:35.980000+00:00,39.717594,143.380534,13.42,1.6,evt_020324,139.8951011574074,22.09747777777778,36.72898205901844,167.04536145558123,23.584833298550258,35.39357488994161,9.091316807434268,57.16418144737492,0.6191565066408722,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:37:29.500000+00:00,39.652445,143.152214,2.12,2.0,evt_020325,139.89849837962964,22.094080555555557,41.24851303236387,163.60828591851399,21.081525613919236,39.54065374771287,11.353201669963324,57.16418144737492,0.6917033139731705,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:39:07.510000+00:00,39.651746,143.168229,2.68,1.6,evt_020326,139.89963275462964,22.092946180555554,40.192294796533155,164.29030049291876,21.17705126341031,38.75392691374476,10.225023312578294,57.16418144737492,0.6779407302354438,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:40:04.210000+00:00,39.649361,143.15695,1.57,1.8,evt_020327,139.90028900462963,22.092289930555555,40.71784564750446,164.09560379517038,21.420479900438696,39.037219626509966,11.186604228156993,57.16418144737492,0.682896503336577,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:43:54.560000+00:00,39.651335,143.150863,2.75,2.1,evt_020328,139.9029550925926,22.08962384259259,41.251190001691555,163.6676834114401,21.207472181111587,39.49700960014784,11.516233099862957,57.16418144737492,0.6909398263055442,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:45:39.570000+00:00,39.654907,143.117171,6.93,1.4,evt_020329,139.9041704861111,22.088408449074073,43.68827312650977,162.05213834828996,21.08061953566342,41.3498758425314,13.767677011250127,57.16418144737492,0.7233528897916242,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 05:50:47.140000+00:00,39.643962,143.155697,1.17,1.6,evt_020331,139.90773032407407,22.084848611111113,40.39571345651226,164.58603304517945,22.021102691059816,38.585527013611774,11.591465999416474,57.16418144737492,0.6749948313199137,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 06:03:09.070000+00:00,39.64104,143.152962,1.07,1.2,evt_020332,139.91631747685184,22.076261458333335,40.356744445795556,164.77408386516728,22.34839951127077,38.43365921197367,11.960689213549998,57.16418144737492,0.6723381362043208,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 06:04:58.140000+00:00,39.653809,143.168652,4.09,1.1,evt_020333,139.9175798611111,22.074999074074075,40.3247071288962,164.1017767369942,20.949582372989088,38.929033268786945,10.074393311059406,57.16418144737492,0.6810039483312611,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 06:06:47.630000+00:00,39.571781,143.423926,10.56,1.4,evt_020334,139.91884710648148,22.073731828703703,20.18002195885311,182.7289907779685,37.738774921534194,19.71777736191844,3.793372532034457,57.16418144737492,0.3449323835778272,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 08:16:15.780000+00:00,39.279887,143.624333,8.13,1.3,evt_020341,140.00875625,21.983822685185185,16.916992739605416,219.41229406895098,74.24090621283163,-16.773983336543758,1.4740018989737012,57.16418144737492,-0.2934352056101041,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 08:19:42.220000+00:00,39.508427,143.325602,7.78,1.5,evt_020342,140.01114560185187,21.98143333333333,19.560149024305623,184.6509983236304,39.79951445388501,18.18177892224343,7.059985395593602,57.16418144737492,0.318062438084266,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 08:22:44.570000+00:00,39.13304,143.31556,2.52,0.9,evt_020343,140.01325613425925,21.979322800925924,34.14722723011288,221.98932679963121,79.99841701997688,-16.69374789279425,29.584563593567232,57.16418144737492,-0.2920316091320653,M1,False,False,True,False,True,False,True,True,False,False,off-corridor_local,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 08:51:16.900000+00:00,39.244352,143.7736,6.64,1.2,evt_020344,140.03307476851853,21.959504166666665,28.86502894644577,229.55017348246625,84.92154440478521,-26.83769729276995,10.30448069228195,57.16418144737492,-0.46948450258973107,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 08:54:22.380000+00:00,39.732023,143.130501,14.62,1.5,evt_020345,140.03522152777776,21.957357407407407,48.8690060686815,154.8703478487949,12.436731367449939,48.007171151412464,8.318180547068792,57.16418144737492,0.8398120979936998,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 09:33:18.210000+00:00,39.323132,143.731852,16.49,1.3,evt_020346,140.06225659722222,21.930322337962963,21.22682677511305,220.25131862687226,75.86607022396913,-17.544367837440006,11.831045606750449,57.16418144737492,-0.3069119052039828,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 09:44:56.440000+00:00,39.434949,143.294678,9.58,1.2,evt_020347,140.07033796296295,21.922240972222223,18.6030745614921,190.7018778611463,46.772161515643035,12.658880603861537,13.58228088156464,57.16418144737492,0.2214477717224945,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 09:52:46.900000+00:00,39.489587,143.381559,7.01,1.5,evt_020348,140.07578310185184,21.91679583333333,14.5214957900311,188.79033664739998,43.64675139651114,13.889745535863662,4.06999553932638,57.16418144737492,0.24297987278363284,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 09:56:00.510000+00:00,39.324386,143.664193,10.89,1.4,evt_020349,140.07802395833335,21.914554976851853,16.03446330393707,216.98219812242687,72.12416964676508,-14.380562297837466,6.966166110262931,57.16418144737492,-0.25156596200150516,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 09:59:47.470000+00:00,39.930509,143.737793,15.1,1.8,evt_020351,140.08065081018518,21.911928125,61.998896886057075,168.39507176861252,50.522167837915816,39.3482992460608,47.52367176746233,57.16418144737492,0.6883383659098601,M3,False,False,False,True,True,False,False,True,False,False,off-corridor_local,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 10:37:18.200000+00:00,39.504862,143.328532,8.39,1.7,evt_020354,140.10670092592594,21.885878009259258,19.121034832098996,185.1191166463766,40.26010623465767,17.714378346448775,7.05311045636121,57.16418144737492,0.3098859792605716,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 11:04:21.430000+00:00,39.333069,143.631641,9.44,0.9,evt_020356,140.12548831018518,21.867090625,13.173925943495927,214.68157728826353,69.69048011543867,-12.098020158572451,5.094618569571691,57.16418144737492,-0.21163637530102364,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 11:15:37.980000+00:00,39.542025,143.347152,13.47,3.1,evt_020358,140.13331875,21.859260185185185,20.752867976943442,182.26034996988176,37.11218344847229,20.37356698529798,3.5368817352166726,57.16418144737492,0.3564044209056643,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 11:17:39.680000+00:00,39.336104,143.620687,8.1,1.5,evt_020359,140.13472731481482,21.857851620370372,12.214603213006672,213.9002262895958,68.87043740018653,-11.31928293435196,4.471394132512508,57.16418144737492,-0.19801355757665207,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 11:20:44.220000+00:00,39.62959,143.235824,12.53,1.0,evt_020360,140.13686319444443,21.85571574074074,34.37362641266412,169.14165519721286,24.561813075263156,33.62591996343709,6.578203918216197,57.16418144737492,0.5882340849119471,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 11:30:37.880000+00:00,39.32795,143.626937,10.84,1.1,evt_020363,140.14373425925925,21.848844675925925,13.194993605432092,214.9541580907091,69.9214011155476,-12.368009047250824,4.454161172650407,57.16418144737492,-0.21635941832975875,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 11:41:14.690000+00:00,39.515084,143.300895,13.22,0.8,evt_020364,140.15110474537036,21.841474189814814,21.70736645011342,183.00438130727673,38.38060067684662,19.920497839728995,8.476625919797101,57.16418144737492,0.34847866855344917,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 11:49:49.830000+00:00,39.539693,143.355924,12.43,1.2,evt_020366,140.15706701388888,21.835511921296295,20.064515290908158,182.85447084747935,37.67859175210565,19.759215596311588,3.032087041470448,57.16418144737492,0.34565728216543834,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 12:24:35.500000+00:00,39.639673,142.593522,32.21,0.7,evt_020367,140.18120671296296,21.81137222222222,82.69005917347332,149.9579451392948,53.17271428206711,63.48921149988841,52.86733231549549,57.16418144737492,1.1106467352871359,M3,False,False,False,True,True,False,False,True,False,False,off-corridor_local,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 12:25:02.890000+00:00,39.331287,143.750911,14.37,2.2,evt_020368,140.18152372685185,21.811055208333332,22.39364892533499,220.40435725011542,76.25704051650503,-17.634877885422387,13.695358289797646,57.16418144737492,-0.30849524018212304,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 12:48:58.320000+00:00,39.533553,143.350114,10.74,1.7,evt_020369,140.1981375,21.794441435185185,19.883249681701738,183.20673206774222,38.07086934331351,19.442929213141547,3.8125294797174947,57.16418144737492,0.34012433521925994,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 13:01:18.900000+00:00,39.731616,143.134098,14.41,1.4,evt_020370,140.20670902777778,21.785869907407406,48.63188707634819,155.05131003397992,12.429154837856778,47.806943032698626,8.079302531845265,57.16418144737492,0.8363094130318209,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 13:19:15.610000+00:00,39.507552,143.332715,7.67,1.0,evt_020372,140.21917094907408,21.77340798611111,19.017356587395447,185.02534652100786,40.11446312302556,17.779228349682956,6.591681784610706,57.16418144737492,0.3110204309677806,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 13:22:56.240000+00:00,39.653064,143.235075,13.9,1.5,evt_020373,140.22172453703703,21.77085439814815,36.376909947375026,166.81240192064715,22.043630656834537,35.868770372585836,5.270167530567612,57.16418144737492,0.6274693254482522,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 13:26:51.430000+00:00,39.506551,143.330241,9.83,2.5,evt_020375,140.22444664351852,21.768132291666667,19.117130211247776,185.0228699830016,40.13901998298929,17.796396037357606,6.83034086329034,57.16418144737492,0.3113207534291536,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 13:39:11.540000+00:00,39.320821,143.736117,12.85,1.1,evt_020377,140.2330127314815,21.759566203703702,21.667352883293617,220.66786089538616,76.29944725985065,-17.953852189433242,12.008143709661997,57.16418144737492,-0.3140752081959133,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 14:09:14.930000+00:00,39.464233,143.148145,13.55,1.1,evt_020378,140.25388530092593,21.73869363425926,31.58693530697407,182.46288939225911,42.01261393649265,22.011238426034716,22.57611453376168,57.16418144737492,0.38505298018302175,M1,False,False,True,True,True,False,True,True,False,False,off-corridor_local,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 14:12:29.320000+00:00,39.654049,143.140625,3.17,1.3,evt_020379,140.25613518518517,21.73644375,42.10534595478974,163.0103445544401,20.946034143630374,40.21330555602028,12.105839167004119,57.16418144737492,0.7034703294586744,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 14:25:16.840000+00:00,39.736426,143.205892,11.62,0.9,evt_020380,140.26501851851853,21.727560416666666,45.265439720562775,157.48981961171762,12.460424124759333,45.027674678735494,2.560632071127735,57.16418144737492,0.7876903602684797,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 14:56:36.490000+00:00,39.4821,143.320671,13.38,1.7,evt_020382,140.28677372685186,21.705805208333334,18.312425128347275,187.04060887186398,42.40060188310264,15.9261287710765,8.94816216203714,57.16418144737492,0.27860328562104963,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 15:01:20.520000+00:00,39.356771,143.755908,17.63,2.1,evt_020383,140.2900611111111,21.702517824074075,21.976688504474392,218.2995861347184,74.45890435435204,-15.461533382339407,15.539414366608902,57.16418144737492,-0.27047589925823085,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 15:12:24.040000+00:00,39.364233,143.755615,16.39,1.0,evt_020384,140.29774074074075,21.694838194444444,21.775944357057277,217.6010024936819,73.84052058883614,-14.746096329017401,15.951210787068515,57.16418144737492,-0.25796042129270386,M1,True,False,True,False,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 15:18:17.420000+00:00,39.625334,143.191992,10.73,1.2,evt_020385,140.30183078703703,21.69074814814815,36.70048550441248,167.82928278595918,24.27726356969055,35.19856528254564,10.024079370982262,57.16418144737492,0.6157451115599245,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 15:27:54.990000+00:00,39.665084,143.15179,3.87,1.4,evt_020386,140.308515625,21.684063310185184,42.23429080905341,162.33366701256068,19.677202865797916,40.74919429975608,10.650433605467393,57.16418144737492,0.7128448841215298,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 17:53:40.960000+00:00,39.616479,143.23763,12.51,1.5,evt_020393,140.40974212962962,21.582836805555555,33.208442023987644,170.50173752124658,26.007491411808534,32.310746376353514,7.207515454669313,57.16418144737492,0.5652271327649226,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 18:13:18.840000+00:00,39.455428,143.351888,13.69,2.1,evt_020394,140.423375,21.569203935185186,14.586975346528316,190.9131571795328,46.10971893098091,12.01074334816087,8.218327237871645,57.16418144737492,0.2101096008733704,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 18:24:59.480000+00:00,39.4566,143.348226,9.93,1.3,evt_020395,140.43148425925926,21.561094675925926,14.927206201278109,190.6509870605015,45.87538072419221,12.285891535822252,8.41753959042953,57.16418144737492,0.21492289795372274,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 18:45:19.680000+00:00,39.420785,143.268424,16.64,2.3,evt_020397,140.44560694444445,21.54697199074074,20.60222401695312,191.1330984390311,47.79909495334861,12.507780921353282,16.320506980049558,57.16418144737492,0.21880451367729084,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 19:07:11.800000+00:00,39.456844,143.430078,12.59,1.7,evt_020398,140.46079351851853,21.531785416666665,8.991002858714056,194.00558736239972,48.79340124489715,8.624138949993055,2.429910367705986,57.16418144737492,0.1508661321063855,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 19:09:54.920000+00:00,39.928556,143.736084,15.4,2.0,evt_020399,140.46268148148147,21.529897453703704,61.74657039543933,168.43998643246763,50.33787303387664,39.241436574942696,47.285576616246686,57.16418144737492,0.6864689667789292,M3,False,False,False,True,True,False,False,True,False,False,off-corridor_local,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 20:31:44.680000+00:00,39.442513,143.343864,12.97,1.8,evt_020404,140.51950740740742,21.473071527777776,14.719136702336902,191.8641532007209,47.21463872633512,11.156530451547546,9.553642787297113,57.16418144737492,0.19516645159728555,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 21:35:06.240000+00:00,39.726371,143.13348,15.79,2.0,evt_020408,140.56350694444444,21.42907199074074,48.22982476073485,155.5458054352605,13.013484548553768,47.34115765492895,8.428882825512535,57.16418144737492,0.8281612096293375,M3,False,True,True,True,True,True,True,False,False,False,M3-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 22:19:56.980000+00:00,39.476851,143.355729,13.29,2.0,evt_020410,140.5946497685185,21.397929166666668,15.428069429834036,188.96739046425571,44.02252639063889,13.853947485411389,6.694381268892612,57.16418144737492,0.24235364059512107,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 22:33:35.960000+00:00,39.467952,143.391862,10.88,1.6,evt_020411,140.6041287037037,21.38845023148148,12.310821012925157,191.32284172131804,46.19712355440098,11.389872463023877,4.574035565438004,57.16418144737492,0.19924841351064113,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
2026-03-29 23:22:39.640000+00:00,39.538452,143.364193,11.44,1.7,evt_020413,140.63819907407407,21.354379861111113,19.505794232932743,183.3232642039087,38.12563857839596,19.270181422213447,2.50066667836155,57.16418144737492,0.3371023765984209,M1,True,False,True,True,True,True,True,False,False,False,M1-core,False,False,False,False,False,True,False,True,True,True,False,False
