mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,metric,value
M2,50.0,60.0,all,1.2,rate_ratio,32.56818181818182
M2,50.0,60.0,all,1.2,post_omori_p,0.6940994991067372
M2,50.0,60.0,all,1.5,n_total,909.0
M2,50.0,60.0,all,1.5,rate_ratio,36.83333333333333
M2,50.0,60.0,all,1.5,post_omori_p,0.7634732051048607
M2,50.0,60.0,all,2.0,n_total,427.0
M2,50.0,60.0,all,2.0,rate_ratio,59.85714285714285
M2,50.0,60.0,all,2.0,post_omori_p,0.8293127055903728
M2,50.0,60.0,all,2.5,n_total,198.0
M2,50.0,60.0,all,2.5,rate_ratio,64.66666666666666
M2,50.0,60.0,all,2.5,post_omori_p,0.8242325852347376
M2,50.0,60.0,mainshock_window,,n_total,2164.0
M2,50.0,60.0,mainshock_window,,rate_ratio,27.460526315789476
M2,50.0,60.0,mainshock_window,,post_omori_p,0.6214676058312578
M2,50.0,60.0,mainshock_window,1.2,n_total,1455.0
M2,50.0,60.0,mainshock_window,1.2,rate_ratio,33.61904761904762
M2,50.0,60.0,mainshock_window,1.2,post_omori_p,0.6991373741035783
M2,50.0,60.0,mainshock_window,1.5,n_total,895.0
M2,50.0,60.0,mainshock_window,1.5,rate_ratio,37.869565217391305
M2,50.0,60.0,mainshock_window,1.5,post_omori_p,0.7684907601712697
M2,50.0,60.0,mainshock_window,2.0,n_total,419.0
M2,50.0,60.0,mainshock_window,2.0,rate_ratio,58.71428571428571
M2,50.0,60.0,mainshock_window,2.0,post_omori_p,0.8379787813661135
M2,50.0,60.0,mainshock_window,2.5,n_total,193.0
M2,50.0,60.0,mainshock_window,2.5,rate_ratio,62.99999999999999
M2,50.0,60.0,mainshock_window,2.5,post_omori_p,0.8371194222527661
M2,50.0,60.0,stratified,,n_total,664.0
M2,50.0,60.0,stratified,,rate_ratio,81.875
M2,50.0,60.0,stratified,,post_omori_p,0.6629658756218777
M2,50.0,60.0,stratified,1.2,n_total,441.0
M2,50.0,60.0,stratified,1.2,rate_ratio,219.0
M2,50.0,60.0,stratified,1.2,post_omori_p,0.7563797536151328
M2,50.0,60.0,stratified,1.5,n_total,288.0
M2,50.0,60.0,stratified,1.5,rate_ratio,inf
M2,50.0,60.0,stratified,1.5,post_omori_p,0.7971755934826966
M2,50.0,60.0,stratified,2.0,n_total,153.0
M2,50.0,60.0,stratified,2.0,rate_ratio,inf
M2,50.0,60.0,stratified,2.0,post_omori_p,0.7899886974170792
M2,50.0,60.0,stratified,2.5,n_total,68.0
M2,50.0,60.0,stratified,2.5,rate_ratio,inf
M2,50.0,60.0,stratified,2.5,post_omori_p,0.80523155833962
M2,50.0,90.0,all,,n_total,2370.0
M2,50.0,90.0,all,,rate_ratio,25.032967032967036
M2,50.0,90.0,all,,post_omori_p,0.6437024855030238
M2,50.0,90.0,all,1.2,n_total,1589.0
M2,50.0,90.0,all,1.2,rate_ratio,31.40816326530613
M2,50.0,90.0,all,1.2,post_omori_p,0.7160252154198378
M2,50.0,90.0,all,1.5,n_total,980.0
M2,50.0,90.0,all,1.5,rate_ratio,33.964285714285715
M2,50.0,90.0,all,1.5,post_omori_p,0.7767089227841445
M2,50.0,90.0,all,2.0,n_total,452.0
M2,50.0,90.0,all,2.0,rate_ratio,55.375
M2,50.0,90.0,all,2.0,post_omori_p,0.8424104926074468
M2,50.0,90.0,all,2.5,n_total,207.0
M2,50.0,90.0,all,2.5,rate_ratio,67.66666666666667
M2,50.0,90.0,all,2.5,post_omori_p,0.8364077867932974
M2,50.0,90.0,mainshock_window,,n_total,2337.0
M2,50.0,90.0,mainshock_window,,rate_ratio,25.85057471264368
M2,50.0,90.0,mainshock_window,,post_omori_p,0.6478494737085025
M2,50.0,90.0,mainshock_window,1.2,n_total,1558.0
M2,50.0,90.0,mainshock_window,1.2,rate_ratio,32.84782608695652
M2,50.0,90.0,mainshock_window,1.2,post_omori_p,0.7224222303645846
M2,50.0,90.0,mainshock_window,1.5,n_total,959.0
M2,50.0,90.0,mainshock_window,1.5,rate_ratio,35.846153846153854
M2,50.0,90.0,mainshock_window,1.5,post_omori_p,0.7839288201965263
M2,50.0,90.0,mainshock_window,2.0,n_total,443.0
M2,50.0,90.0,mainshock_window,2.0,rate_ratio,54.24999999999999
M2,50.0,90.0,mainshock_window,2.0,post_omori_p,0.8510259709792798
M2,50.0,90.0,mainshock_window,2.5,n_total,201.0
M2,50.0,90.0,mainshock_window,2.5,rate_ratio,65.66666666666667
M2,50.0,90.0,mainshock_window,2.5,post_omori_p,0.8473656075536086
M2,50.0,90.0,stratified,,n_total,713.0
M2,50.0,90.0,stratified,,rate_ratio,63.72727272727273
M2,50.0,90.0,stratified,,post_omori_p,0.6897330698312777
M2,50.0,90.0,stratified,1.2,n_total,465.0
M2,50.0,90.0,stratified,1.2,rate_ratio,231.0
M2,50.0,90.0,stratified,1.2,post_omori_p,0.7775424524951943
M2,50.0,90.0,stratified,1.5,n_total,303.0
M2,50.0,90.0,stratified,1.5,rate_ratio,inf
M2,50.0,90.0,stratified,1.5,post_omori_p,0.8150431045955358
M2,50.0,90.0,stratified,2.0,n_total,164.0
M2,50.0,90.0,stratified,2.0,rate_ratio,inf
M2,50.0,90.0,stratified,2.0,post_omori_p,0.7927472281279405
M2,50.0,90.0,stratified,2.5,n_total,74.0
M2,50.0,90.0,stratified,2.5,rate_ratio,inf
M2,50.0,90.0,stratified,2.5,post_omori_p,0.7881188291843898
M2,80.0,7.0,all,,n_total,3320.0
M2,80.0,7.0,all,,rate_ratio,183.38888888888889
M2,80.0,7.0,all,,post_omori_p,
M2,80.0,7.0,all,1.2,n_total,2902.0
M2,80.0,7.0,all,1.2,rate_ratio,240.75000000000003
M2,80.0,7.0,all,1.2,post_omori_p,
M2,80.0,7.0,all,1.5,n_total,2176.0
M2,80.0,7.0,all,1.5,rate_ratio,240.66666666666663
M2,80.0,7.0,all,1.5,post_omori_p,
M2,80.0,7.0,all,2.0,n_total,1092.0
M2,80.0,7.0,all,2.0,rate_ratio,271.75
M2,80.0,7.0,all,2.0,post_omori_p,
M2,80.0,7.0,all,2.5,n_total,508.0
M2,80.0,7.0,all,2.5,rate_ratio,252.5
M2,80.0,7.0,all,2.5,post_omori_p,
M2,80.0,7.0,mainshock_window,,n_total,2909.0
M2,80.0,7.0,mainshock_window,,rate_ratio,180.75000000000003
M2,80.0,7.0,mainshock_window,,post_omori_p,
M2,80.0,7.0,mainshock_window,1.2,n_total,2500.0
M2,80.0,7.0,mainshock_window,1.2,rate_ratio,248.9
M2,80.0,7.0,mainshock_window,1.2,post_omori_p,
M2,80.0,7.0,mainshock_window,1.5,n_total,1834.0
M2,80.0,7.0,mainshock_window,1.5,rate_ratio,202.66666666666663
M2,80.0,7.0,mainshock_window,1.5,post_omori_p,
M2,80.0,7.0,mainshock_window,2.0,n_total,942.0
M2,80.0,7.0,mainshock_window,2.0,rate_ratio,234.25000000000003
M2,80.0,7.0,mainshock_window,2.0,post_omori_p,
M2,80.0,7.0,mainshock_window,2.5,n_total,468.0
M2,80.0,7.0,mainshock_window,2.5,rate_ratio,232.50000000000003
M2,80.0,7.0,mainshock_window,2.5,post_omori_p,
M2,80.0,7.0,stratified,,n_total,374.0
M2,80.0,7.0,stratified,,rate_ratio,73.6
M2,80.0,7.0,stratified,,post_omori_p,
M2,80.0,7.0,stratified,1.2,n_total,285.0
M2,80.0,7.0,stratified,1.2,rate_ratio,141.0
M2,80.0,7.0,stratified,1.2,post_omori_p,
M2,80.0,7.0,stratified,1.5,n_total,196.0
M2,80.0,7.0,stratified,1.5,rate_ratio,96.5
M2,80.0,7.0,stratified,1.5,post_omori_p,
M2,80.0,7.0,stratified,2.0,n_total,105.0
M2,80.0,7.0,stratified,2.0,rate_ratio,51.0
M2,80.0,7.0,stratified,2.0,post_omori_p,
M2,80.0,7.0,stratified,2.5,n_total,51.0
M2,80.0,7.0,stratified,2.5,rate_ratio,49.0
M2,80.0,7.0,stratified,2.5,post_omori_p,
M2,80.0,30.0,all,,n_total,5864.0
M2,80.0,30.0,all,,rate_ratio,49.98260869565217
M2,80.0,30.0,all,,post_omori_p,0.4329675433009547
M2,80.0,30.0,all,1.2,n_total,4854.0
M2,80.0,30.0,all,1.2,rate_ratio,72.53030303030302
M2,80.0,30.0,all,1.2,post_omori_p,0.4750846933243879
M2,80.0,30.0,all,1.5,n_total,3394.0
M2,80.0,30.0,all,1.5,rate_ratio,88.28947368421052
M2,80.0,30.0,all,1.5,post_omori_p,0.5463848209446218
M2,80.0,30.0,all,2.0,n_total,1489.0
M2,80.0,30.0,all,2.0,rate_ratio,81.66666666666667
M2,80.0,30.0,all,2.0,post_omori_p,0.7028949148453606
M2,80.0,30.0,all,2.5,n_total,637.0
M2,80.0,30.0,all,2.5,rate_ratio,89.85714285714285
M2,80.0,30.0,all,2.5,post_omori_p,0.7949723914799709
M2,80.0,30.0,mainshock_window,,n_total,4967.0
M2,80.0,30.0,mainshock_window,,rate_ratio,43.73873873873874
M2,80.0,30.0,mainshock_window,,post_omori_p,0.465334995565564
M2,80.0,30.0,mainshock_window,1.2,n_total,3989.0
M2,80.0,30.0,mainshock_window,1.2,rate_ratio,62.3015873015873
M2,80.0,30.0,mainshock_window,1.2,post_omori_p,0.5163590695216307
M2,80.0,30.0,mainshock_window,1.5,n_total,2717.0
M2,80.0,30.0,mainshock_window,1.5,rate_ratio,72.4054054054054
M2,80.0,30.0,mainshock_window,1.5,post_omori_p,0.5951692962433607
M2,80.0,30.0,mainshock_window,2.0,n_total,1255.0
M2,80.0,30.0,mainshock_window,2.0,rate_ratio,68.66666666666667
M2,80.0,30.0,mainshock_window,2.0,post_omori_p,0.7385603174833707
M2,80.0,30.0,mainshock_window,2.5,n_total,585.0
M2,80.0,30.0,mainshock_window,2.5,rate_ratio,82.42857142857143
M2,80.0,30.0,mainshock_window,2.5,post_omori_p,0.8136531135856929
M2,80.0,30.0,stratified,,n_total,586.0
M2,80.0,30.0,stratified,,rate_ratio,40.78571428571429
M2,80.0,30.0,stratified,,post_omori_p,0.6274462249246648
M2,80.0,30.0,stratified,1.2,n_total,409.0
M2,80.0,30.0,stratified,1.2,rate_ratio,50.0
M2,80.0,30.0,stratified,1.2,post_omori_p,0.7155431486130055
M2,80.0,30.0,stratified,1.5,n_total,274.0
M2,80.0,30.0,stratified,1.5,rate_ratio,53.6
M2,80.0,30.0,stratified,1.5,post_omori_p,0.7623627626668045
M2,80.0,30.0,stratified,2.0,n_total,150.0
M2,80.0,30.0,stratified,2.0,rate_ratio,28.8
M2,80.0,30.0,stratified,2.0,post_omori_p,0.7544574245023628
M2,80.0,30.0,stratified,2.5,n_total,68.0
M2,80.0,30.0,stratified,2.5,rate_ratio,32.5
M2,80.0,30.0,stratified,2.5,post_omori_p,0.8141350121099221
M2,80.0,60.0,all,,n_total,7110.0
M2,80.0,60.0,all,,rate_ratio,34.90404040404041
M2,80.0,60.0,all,,post_omori_p,0.4810011920805133
M2,80.0,60.0,all,1.2,n_total,5756.0
M2,80.0,60.0,all,1.2,rate_ratio,46.56198347107439
M2,80.0,60.0,all,1.2,post_omori_p,0.5220642944841624
M2,80.0,60.0,all,1.5,n_total,3953.0
M2,80.0,60.0,all,1.5,rate_ratio,58.87878787878788
M2,80.0,60.0,all,1.5,post_omori_p,0.5846643495793733
M2,80.0,60.0,all,2.0,n_total,1663.0
M2,80.0,60.0,all,2.0,rate_ratio,56.310344827586206
M2,80.0,60.0,all,2.0,post_omori_p,0.728756398997093
M2,80.0,60.0,all,2.5,n_total,698.0
M2,80.0,60.0,all,2.5,rate_ratio,76.44444444444444
M2,80.0,60.0,all,2.5,post_omori_p,0.819961543801418
M2,80.0,60.0,mainshock_window,,n_total,6030.0
M2,80.0,60.0,mainshock_window,,rate_ratio,30.401041666666664
M2,80.0,60.0,mainshock_window,,post_omori_p,0.511265765557848
M2,80.0,60.0,mainshock_window,1.2,n_total,4723.0
M2,80.0,60.0,mainshock_window,1.2,rate_ratio,39.35897435897436
M2,80.0,60.0,mainshock_window,1.2,post_omori_p,0.5611199694735965
M2,80.0,60.0,mainshock_window,1.5,n_total,3151.0
M2,80.0,60.0,mainshock_window,1.5,rate_ratio,47.46153846153846
M2,80.0,60.0,mainshock_window,1.5,post_omori_p,0.630591582386037
M2,80.0,60.0,mainshock_window,2.0,n_total,1403.0
M2,80.0,60.0,mainshock_window,2.0,rate_ratio,47.3448275862069
M2,80.0,60.0,mainshock_window,2.0,post_omori_p,0.7607152833501463
M2,80.0,60.0,mainshock_window,2.5,n_total,640.0
M2,80.0,60.0,mainshock_window,2.5,rate_ratio,70.0
M2,80.0,60.0,mainshock_window,2.5,post_omori_p,0.8349575938520586
M2,80.0,60.0,stratified,,n_total,731.0
M2,80.0,60.0,stratified,,rate_ratio,32.18181818181819
M2,80.0,60.0,stratified,,post_omori_p,0.649652084495626
M2,80.0,60.0,stratified,1.2,n_total,492.0
M2,80.0,60.0,stratified,1.2,rate_ratio,48.10000000000001
M2,80.0,60.0,stratified,1.2,post_omori_p,0.7328670552057139
M2,80.0,60.0,stratified,1.5,n_total,332.0
M2,80.0,60.0,stratified,1.5,rate_ratio,54.16666666666666
M2,80.0,60.0,stratified,1.5,post_omori_p,0.7611867061160302
M2,80.0,60.0,stratified,2.0,n_total,181.0
M2,80.0,60.0,stratified,2.0,rate_ratio,35.0
M2,80.0,60.0,stratified,2.0,post_omori_p,0.7523866639044706
M2,80.0,60.0,stratified,2.5,n_total,84.0
M2,80.0,60.0,stratified,2.5,rate_ratio,40.5
M2,80.0,60.0,stratified,2.5,post_omori_p,0.7564151618574805
M2,80.0,90.0,all,,n_total,7813.0
M2,80.0,90.0,all,,rate_ratio,28.479245283018862
M2,80.0,90.0,all,,post_omori_p,0.5157706547686036
M2,80.0,90.0,all,1.2,n_total,6277.0
M2,80.0,90.0,all,1.2,rate_ratio,37.26829268292683
M2,80.0,90.0,all,1.2,post_omori_p,0.556679946143081
M2,80.0,90.0,all,1.5,n_total,4307.0
M2,80.0,90.0,all,1.5,rate_ratio,43.85416666666667
M2,80.0,90.0,all,1.5,post_omori_p,0.6149820697985061
M2,80.0,90.0,all,2.0,n_total,1794.0
M2,80.0,90.0,all,2.0,rate_ratio,40.69767441860465
M2,80.0,90.0,all,2.0,post_omori_p,0.7512211799437714
M2,80.0,90.0,all,2.5,n_total,745.0
M2,80.0,90.0,all,2.5,rate_ratio,45.5
M2,80.0,90.0,all,2.5,post_omori_p,0.8303752288920835
M2,80.0,90.0,mainshock_window,,n_total,6594.0
M2,80.0,90.0,mainshock_window,,rate_ratio,24.55426356589147
M2,80.0,90.0,mainshock_window,,post_omori_p,0.5455076979777342
M2,80.0,90.0,mainshock_window,1.2,n_total,5114.0
M2,80.0,90.0,mainshock_window,1.2,rate_ratio,31.15723270440252
M2,80.0,90.0,mainshock_window,1.2,post_omori_p,0.5957210604315814
M2,80.0,90.0,mainshock_window,1.5,n_total,3405.0
M2,80.0,90.0,mainshock_window,1.5,rate_ratio,35.212765957446805
M2,80.0,90.0,mainshock_window,1.5,post_omori_p,0.6604300640244318
M2,80.0,90.0,mainshock_window,2.0,n_total,1498.0
M2,80.0,90.0,mainshock_window,2.0,rate_ratio,33.81395348837209
M2,80.0,90.0,mainshock_window,2.0,post_omori_p,0.7859474998491115
M2,80.0,90.0,mainshock_window,2.5,n_total,674.0
M2,80.0,90.0,mainshock_window,2.5,rate_ratio,41.0625
M2,80.0,90.0,mainshock_window,2.5,post_omori_p,0.8503857657782053
M2,80.0,90.0,stratified,,n_total,807.0
M2,80.0,90.0,stratified,,rate_ratio,24.1875
M2,80.0,90.0,stratified,,post_omori_p,0.66810849869562
M2,80.0,90.0,stratified,1.2,n_total,537.0
M2,80.0,90.0,stratified,1.2,rate_ratio,30.529411764705884
M2,80.0,90.0,stratified,1.2,post_omori_p,0.7478957527792978
M2,80.0,90.0,stratified,1.5,n_total,363.0
M2,80.0,90.0,stratified,1.5,rate_ratio,29.166666666666668
M2,80.0,90.0,stratified,1.5,post_omori_p,0.7720829611837892
M2,80.0,90.0,stratified,2.0,n_total,205.0
M2,80.0,90.0,stratified,2.0,rate_ratio,17.545454545454547
M2,80.0,90.0,stratified,2.0,post_omori_p,0.7512662695183959
M2,80.0,90.0,stratified,2.5,n_total,96.0
M2,80.0,90.0,stratified,2.5,rate_ratio,22.75
M2,80.0,90.0,stratified,2.5,post_omori_p,0.7409650991827663
M2,100.0,7.0,all,,n_total,3511.0
M2,100.0,7.0,all,,rate_ratio,80.62790697674419
M2,100.0,7.0,all,,post_omori_p,
M2,100.0,7.0,all,1.2,n_total,3070.0
M2,100.0,7.0,all,1.2,rate_ratio,117.03846153846152
M2,100.0,7.0,all,1.2,post_omori_p,
M2,100.0,7.0,all,1.5,n_total,2299.0
M2,100.0,7.0,all,1.5,rate_ratio,119.94736842105262
M2,100.0,7.0,all,1.5,post_omori_p,
M2,100.0,7.0,all,2.0,n_total,1155.0
M2,100.0,7.0,all,2.0,rate_ratio,163.85714285714286
M2,100.0,7.0,all,2.0,post_omori_p,
M2,100.0,7.0,all,2.5,n_total,538.0
M2,100.0,7.0,all,2.5,rate_ratio,133.25
M2,100.0,7.0,all,2.5,post_omori_p,
M2,100.0,7.0,mainshock_window,,n_total,3029.0
M2,100.0,7.0,mainshock_window,,rate_ratio,96.6774193548387
M2,100.0,7.0,mainshock_window,,post_omori_p,
M2,100.0,7.0,mainshock_window,1.2,n_total,2609.0
M2,100.0,7.0,mainshock_window,1.2,rate_ratio,117.54545454545456
M2,100.0,7.0,mainshock_window,1.2,post_omori_p,
M2,100.0,7.0,mainshock_window,1.5,n_total,1915.0
M2,100.0,7.0,mainshock_window,1.5,rate_ratio,105.33333333333331
M2,100.0,7.0,mainshock_window,1.5,post_omori_p,
M2,100.0,7.0,mainshock_window,2.0,n_total,983.0
M2,100.0,7.0,mainshock_window,2.0,rate_ratio,162.66666666666666
M2,100.0,7.0,mainshock_window,2.0,post_omori_p,
M2,100.0,7.0,mainshock_window,2.5,n_total,490.0
M2,100.0,7.0,mainshock_window,2.5,rate_ratio,162.0
M2,100.0,7.0,mainshock_window,2.5,post_omori_p,
M2,100.0,7.0,stratified,,n_total,378.0
M2,100.0,7.0,stratified,,rate_ratio,46.125
M2,100.0,7.0,stratified,,post_omori_p,
M2,100.0,7.0,stratified,1.2,n_total,289.0
M2,100.0,7.0,stratified,1.2,rate_ratio,56.6
M2,100.0,7.0,stratified,1.2,post_omori_p,
M2,100.0,7.0,stratified,1.5,n_total,200.0
M2,100.0,7.0,stratified,1.5,rate_ratio,38.8
M2,100.0,7.0,stratified,1.5,post_omori_p,
M2,100.0,7.0,stratified,2.0,n_total,107.0
M2,100.0,7.0,stratified,2.0,rate_ratio,34.333333333333336
M2,100.0,7.0,stratified,2.0,post_omori_p,
M2,100.0,7.0,stratified,2.5,n_total,52.0
M2,100.0,7.0,stratified,2.5,rate_ratio,24.5
M2,100.0,7.0,stratified,2.5,post_omori_p,
M2,100.0,30.0,all,,n_total,6184.0
M2,100.0,30.0,all,,rate_ratio,38.13291139240506
M2,100.0,30.0,all,,post_omori_p,0.4328692127922035
M2,100.0,30.0,all,1.2,n_total,5121.0
M2,100.0,30.0,all,1.2,rate_ratio,54.05376344086021
M2,100.0,30.0,all,1.2,post_omori_p,0.4748211451033211
M2,100.0,30.0,all,1.5,n_total,3582.0
M2,100.0,30.0,all,1.5,rate_ratio,62.94642857142857
M2,100.0,30.0,all,1.5,post_omori_p,0.5464917149566695
M2,100.0,30.0,all,2.0,n_total,1586.0
M2,100.0,30.0,all,2.0,rate_ratio,62.4
M2,100.0,30.0,all,2.0,post_omori_p,0.6999918146426893
M2,100.0,30.0,all,2.5,n_total,687.0
M2,100.0,30.0,all,2.5,rate_ratio,61.36363636363637
M2,100.0,30.0,all,2.5,post_omori_p,0.7888737810488883
M2,100.0,30.0,mainshock_window,,n_total,5199.0
M2,100.0,30.0,mainshock_window,,rate_ratio,35.349650349650354
M2,100.0,30.0,mainshock_window,,post_omori_p,0.464589596191335
M2,100.0,30.0,mainshock_window,1.2,n_total,4184.0
M2,100.0,30.0,mainshock_window,1.2,rate_ratio,46.534090909090914
M2,100.0,30.0,mainshock_window,1.2,post_omori_p,0.5151728597520151
M2,100.0,30.0,mainshock_window,1.5,n_total,2855.0
M2,100.0,30.0,mainshock_window,1.5,rate_ratio,51.85185185185185
M2,100.0,30.0,mainshock_window,1.5,post_omori_p,0.5935175942177283
M2,100.0,30.0,mainshock_window,2.0,n_total,1329.0
M2,100.0,30.0,mainshock_window,2.0,rate_ratio,54.333333333333336
M2,100.0,30.0,mainshock_window,2.0,post_omori_p,0.7322184218758081
M2,100.0,30.0,mainshock_window,2.5,n_total,627.0
M2,100.0,30.0,mainshock_window,2.5,rate_ratio,61.60000000000001
M2,100.0,30.0,mainshock_window,2.5,post_omori_p,0.8022251761119126
M2,100.0,30.0,stratified,,n_total,595.0
M2,100.0,30.0,stratified,,rate_ratio,33.94117647058824
M2,100.0,30.0,stratified,,post_omori_p,0.623871979599961
M2,100.0,30.0,stratified,1.2,n_total,416.0
M2,100.0,30.0,stratified,1.2,rate_ratio,36.727272727272734
M2,100.0,30.0,stratified,1.2,post_omori_p,0.7116235849750038
M2,100.0,30.0,stratified,1.5,n_total,280.0
M2,100.0,30.0,stratified,1.5,rate_ratio,33.875
M2,100.0,30.0,stratified,1.5,post_omori_p,0.7581848734015527
M2,100.0,30.0,stratified,2.0,n_total,154.0
M2,100.0,30.0,stratified,2.0,rate_ratio,24.5
M2,100.0,30.0,stratified,2.0,post_omori_p,0.7480494421955254
M2,100.0,30.0,stratified,2.5,n_total,70.0
M2,100.0,30.0,stratified,2.5,rate_ratio,22.0
M2,100.0,30.0,stratified,2.5,post_omori_p,0.8054173099300913
M2,100.0,60.0,all,,n_total,7519.0
M2,100.0,60.0,all,,rate_ratio,26.53846153846154
M2,100.0,60.0,all,,post_omori_p,0.4816390567629427
M2,100.0,60.0,all,1.2,n_total,6088.0
M2,100.0,60.0,all,1.2,rate_ratio,34.38953488372093
M2,100.0,60.0,all,1.2,post_omori_p,0.5230740691681138
M2,100.0,60.0,all,1.5,n_total,4182.0
M2,100.0,60.0,all,1.5,rate_ratio,39.990196078431374
M2,100.0,60.0,all,1.5,post_omori_p,0.586626780621364
M2,100.0,60.0,all,2.0,n_total,1776.0
M2,100.0,60.0,all,2.0,rate_ratio,42.29268292682927
M2,100.0,60.0,all,2.0,post_omori_p,0.7281774924801293
M2,100.0,60.0,all,2.5,n_total,753.0
M2,100.0,60.0,all,2.5,rate_ratio,52.71428571428572
M2,100.0,60.0,all,2.5,post_omori_p,0.8177011350270359
M2,100.0,60.0,mainshock_window,,n_total,6337.0
M2,100.0,60.0,mainshock_window,,rate_ratio,24.043478260869566
M2,100.0,60.0,mainshock_window,,post_omori_p,0.5106979842544564
M2,100.0,60.0,mainshock_window,1.2,n_total,4973.0
M2,100.0,60.0,mainshock_window,1.2,rate_ratio,29.13333333333333
M2,100.0,60.0,mainshock_window,1.2,post_omori_p,0.5605668981306166
M2,100.0,60.0,mainshock_window,1.5,n_total,3326.0
M2,100.0,60.0,mainshock_window,1.5,rate_ratio,32.25
M2,100.0,60.0,mainshock_window,1.5,post_omori_p,0.630205254434327
M2,100.0,60.0,mainshock_window,2.0,n_total,1492.0
M2,100.0,60.0,mainshock_window,2.0,rate_ratio,36.275000000000006
M2,100.0,60.0,mainshock_window,2.0,post_omori_p,0.7563899578955533
M2,100.0,60.0,mainshock_window,2.5,n_total,687.0
M2,100.0,60.0,mainshock_window,2.5,rate_ratio,51.76923076923077
M2,100.0,60.0,mainshock_window,2.5,post_omori_p,0.8281846964772154
M2,100.0,60.0,stratified,,n_total,745.0
M2,100.0,60.0,stratified,,rate_ratio,27.615384615384613
M2,100.0,60.0,stratified,,post_omori_p,0.6472339469526944
M2,100.0,60.0,stratified,1.2,n_total,503.0
M2,100.0,60.0,stratified,1.2,rate_ratio,34.857142857142854
M2,100.0,60.0,stratified,1.2,post_omori_p,0.7307934273736517
M2,100.0,60.0,stratified,1.5,n_total,340.0
M2,100.0,60.0,stratified,1.5,rate_ratio,32.900000000000006
M2,100.0,60.0,stratified,1.5,post_omori_p,0.7606177617854285
M2,100.0,60.0,stratified,2.0,n_total,186.0
M2,100.0,60.0,stratified,2.0,rate_ratio,29.83333333333333
M2,100.0,60.0,stratified,2.0,post_omori_p,0.7569777285582179
M2,100.0,60.0,stratified,2.5,n_total,86.0
M2,100.0,60.0,stratified,2.5,rate_ratio,27.33333333333333
M2,100.0,60.0,stratified,2.5,post_omori_p,0.7486095728310527
M2,100.0,90.0,all,,n_total,8348.0
M2,100.0,90.0,all,,rate_ratio,20.568475452196385
M2,100.0,90.0,all,,post_omori_p,0.5143500676195878
M2,100.0,90.0,all,1.2,n_total,6706.0
M2,100.0,90.0,all,1.2,rate_ratio,26.256097560975608
M2,100.0,90.0,all,1.2,post_omori_p,0.5552531256293748
M2,100.0,90.0,all,1.5,n_total,4604.0
M2,100.0,90.0,all,1.5,rate_ratio,29.483443708609272
M2,100.0,90.0,all,1.5,post_omori_p,0.6142064638363094
M2,100.0,90.0,all,2.0,n_total,1936.0
M2,100.0,90.0,all,2.0,rate_ratio,29.234375
M2,100.0,90.0,all,2.0,post_omori_p,0.7477259284364925
M2,100.0,90.0,all,2.5,n_total,815.0
M2,100.0,90.0,all,2.5,rate_ratio,30.307692307692317
M2,100.0,90.0,all,2.5,post_omori_p,0.8254601065432782
M2,100.0,90.0,mainshock_window,,n_total,7008.0
M2,100.0,90.0,mainshock_window,,rate_ratio,18.849858356940512
M2,100.0,90.0,mainshock_window,,post_omori_p,0.5418670393614716
M2,100.0,90.0,mainshock_window,1.2,n_total,5447.0
M2,100.0,90.0,mainshock_window,1.2,rate_ratio,22.78165938864629
M2,100.0,90.0,mainshock_window,1.2,post_omori_p,0.5913597677623673
M2,100.0,90.0,mainshock_window,1.5,n_total,3642.0
M2,100.0,90.0,mainshock_window,1.5,rate_ratio,24.28472222222222
M2,100.0,90.0,mainshock_window,1.5,post_omori_p,0.6556206792952328
M2,100.0,90.0,mainshock_window,2.0,n_total,1615.0
M2,100.0,90.0,mainshock_window,2.0,rate_ratio,25.032258064516128
M2,100.0,90.0,mainshock_window,2.0,post_omori_p,0.7769292810132524
M2,100.0,90.0,mainshock_window,2.5,n_total,736.0
M2,100.0,90.0,mainshock_window,2.5,rate_ratio,28.4
M2,100.0,90.0,mainshock_window,2.5,post_omori_p,0.8395653651020694
M2,100.0,90.0,stratified,,n_total,824.0
M2,100.0,90.0,stratified,,rate_ratio,21.24324324324324
M2,100.0,90.0,stratified,,post_omori_p,0.6639720633492463
M2,100.0,90.0,stratified,1.2,n_total,548.0
M2,100.0,90.0,stratified,1.2,rate_ratio,25.047619047619047
M2,100.0,90.0,stratified,1.2,post_omori_p,0.7442539356638923
M2,100.0,90.0,stratified,1.5,n_total,371.0
M2,100.0,90.0,stratified,1.5,rate_ratio,22.125
M2,100.0,90.0,stratified,1.5,post_omori_p,0.7697210449193793
M2,100.0,90.0,stratified,2.0,n_total,210.0
M2,100.0,90.0,stratified,2.0,rate_ratio,16.416666666666668
M2,100.0,90.0,stratified,2.0,post_omori_p,0.7473963543095441
M2,100.0,90.0,stratified,2.5,n_total,98.0
M2,100.0,90.0,stratified,2.5,rate_ratio,18.4
M2,100.0,90.0,stratified,2.5,post_omori_p,0.7347634837483731
M3,30.0,7.0,all,,n_total,1626.0
M3,30.0,7.0,all,,rate_ratio,39.625
M3,30.0,7.0,all,,post_omori_p,
M3,30.0,7.0,all,1.2,n_total,1446.0
M3,30.0,7.0,all,1.2,rate_ratio,52.51851851851852
M3,30.0,7.0,all,1.2,post_omori_p,
